ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingBeldo;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
989;Totaal mannen en vrouwen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2005;0.6;;
990;Totaal mannen en vrouwen;1-24 jaar;4.1 Suikerziekte;2000;0.3;;
991;Totaal mannen en vrouwen;1-24 jaar;4.1 Suikerziekte;2001;0.3;;
992;Totaal mannen en vrouwen;1-24 jaar;4.1 Suikerziekte;2002;0.1;;
993;Totaal mannen en vrouwen;1-24 jaar;4.1 Suikerziekte;2003;0.4;;
994;Totaal mannen en vrouwen;1-24 jaar;4.1 Suikerziekte;2004;0.2;;
995;Totaal mannen en vrouwen;1-24 jaar;4.1 Suikerziekte;2005;0.0;;
996;Totaal mannen en vrouwen;1-24 jaar;5 Psychische stoornissen;2000;0.8;;
997;Totaal mannen en vrouwen;1-24 jaar;5 Psychische stoornissen;2001;0.5;;
998;Totaal mannen en vrouwen;1-24 jaar;5 Psychische stoornissen;2002;0.7;;
999;Totaal mannen en vrouwen;1-24 jaar;5 Psychische stoornissen;2003;0.7;;
1000;Totaal mannen en vrouwen;1-24 jaar;5 Psychische stoornissen;2004;0.9;;
1001;Totaal mannen en vrouwen;1-24 jaar;5 Psychische stoornissen;2005;0.3;;
1002;Totaal mannen en vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2000;1.1;;
1003;Totaal mannen en vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2001;0.0;;
1004;Totaal mannen en vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2002;0.0;;
1005;Totaal mannen en vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2003;0.0;;
1006;Totaal mannen en vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2004;0.0;;
1007;Totaal mannen en vrouwen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2005;0.0;;
1008;Totaal mannen en vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2000;0.0;;
1009;Totaal mannen en vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2001;0.0;;
1010;Totaal mannen en vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2002;0.0;;
1011;Totaal mannen en vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2003;0.0;;
1012;Totaal mannen en vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2004;1.1;;
1013;Totaal mannen en vrouwen;1-24 jaar;5.2 Psych.st. door gebruik van drugs;2005;0.0;;
1014;Totaal mannen en vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2000;0.2;;
1015;Totaal mannen en vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2001;0.2;;
1016;Totaal mannen en vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2002;0.2;;
1017;Totaal mannen en vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2003;0.2;;
1018;Totaal mannen en vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2004;0.3;;
1019;Totaal mannen en vrouwen;1-24 jaar;6 Ziekten van zenuwstelsel en zintuigen;2005;0.2;;
1020;Totaal mannen en vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2000;3.2;;
1021;Totaal mannen en vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2001;3.1;;
1022;Totaal mannen en vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2002;3.0;;
1023;Totaal mannen en vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2003;5.2;;
1024;Totaal mannen en vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2004;2.2;;
1025;Totaal mannen en vrouwen;1-24 jaar;6.1 Hersenvliesontsteking;2005;3.5;;
1026;Totaal mannen en vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2000;;;
1027;Totaal mannen en vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2001;;;
1028;Totaal mannen en vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2002;;;
1029;Totaal mannen en vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2003;;;
1030;Totaal mannen en vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2004;;;
1031;Totaal mannen en vrouwen;1-24 jaar;6.2 Ziekte van parkinson;2005;;;
1032;Totaal mannen en vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2000;3.4;;
1033;Totaal mannen en vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2001;3.4;;
1034;Totaal mannen en vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2002;3.3;;
1035;Totaal mannen en vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2003;4.2;;
1036;Totaal mannen en vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2004;2.9;;
1037;Totaal mannen en vrouwen;1-24 jaar;7 Ziekten van hart en vaatstelsel;2005;3.2;;
1038;Totaal mannen en vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2000;3.1;;
1039;Totaal mannen en vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2001;3.6;;
1040;Totaal mannen en vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2002;0.0;;
1041;Totaal mannen en vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2003;4.2;;
1042;Totaal mannen en vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2004;0.0;;
1043;Totaal mannen en vrouwen;1-24 jaar;7.1 Ziekten van de kransvaten;2005;0.0;;
1044;Totaal mannen en vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2000;;;
1045;Totaal mannen en vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2001;;;
1046;Totaal mannen en vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2002;;;
1047;Totaal mannen en vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2003;;;
1048;Totaal mannen en vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2004;;;
1049;Totaal mannen en vrouwen;1-24 jaar;7.1.1 Acuut hartinfarct;2005;;;
1050;Totaal mannen en vrouwen;1-24 jaar;7.2 Overige hartziekten;2000;8.2;;
1051;Totaal mannen en vrouwen;1-24 jaar;7.2 Overige hartziekten;2001;7.8;;
1052;Totaal mannen en vrouwen;1-24 jaar;7.2 Overige hartziekten;2002;6.1;;
1053;Totaal mannen en vrouwen;1-24 jaar;7.2 Overige hartziekten;2003;7.0;;
1054;Totaal mannen en vrouwen;1-24 jaar;7.2 Overige hartziekten;2004;5.3;;
1055;Totaal mannen en vrouwen;1-24 jaar;7.2 Overige hartziekten;2005;5.3;;
1056;Totaal mannen en vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2000;12.4;;
1057;Totaal mannen en vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2001;7.7;;
1058;Totaal mannen en vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2002;11.9;;
1059;Totaal mannen en vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2003;12.7;;
1060;Totaal mannen en vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2004;8.6;;
1061;Totaal mannen en vrouwen;1-24 jaar;7.3 Hersenvaatletsels (CVA);2005;12.1;;
1062;Totaal mannen en vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2000;0.1;;
1063;Totaal mannen en vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2001;0.1;;
1064;Totaal mannen en vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2002;0.1;;
1065;Totaal mannen en vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2003;0.1;;
1066;Totaal mannen en vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2004;0.1;;
1067;Totaal mannen en vrouwen;1-24 jaar;8 Ziekten van de ademhalingsorganen;2005;0.1;;
1068;Totaal mannen en vrouwen;1-24 jaar;8.1 Griep (influenza);2000;0.0;;
1069;Totaal mannen en vrouwen;1-24 jaar;8.1 Griep (influenza);2001;1.9;;
1070;Totaal mannen en vrouwen;1-24 jaar;8.1 Griep (influenza);2002;0.0;;
1071;Totaal mannen en vrouwen;1-24 jaar;8.1 Griep (influenza);2003;1.1;;
1072;Totaal mannen en vrouwen;1-24 jaar;8.1 Griep (influenza);2004;1.4;;
1073;Totaal mannen en vrouwen;1-24 jaar;8.1 Griep (influenza);2005;2.6;;
1074;Totaal mannen en vrouwen;1-24 jaar;8.2 Longontsteking;2000;1.2;;
1075;Totaal mannen en vrouwen;1-24 jaar;8.2 Longontsteking;2001;1.1;;
1076;Totaal mannen en vrouwen;1-24 jaar;8.2 Longontsteking;2002;1.4;;
1077;Totaal mannen en vrouwen;1-24 jaar;8.2 Longontsteking;2003;1.4;;
1078;Totaal mannen en vrouwen;1-24 jaar;8.2 Longontsteking;2004;1.4;;
1079;Totaal mannen en vrouwen;1-24 jaar;8.2 Longontsteking;2005;1.3;;
1080;Totaal mannen en vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2000;0.4;;
1081;Totaal mannen en vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2001;0.1;;
1082;Totaal mannen en vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2002;0.2;;
1083;Totaal mannen en vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2003;0.2;;
1084;Totaal mannen en vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2004;0.3;;
1085;Totaal mannen en vrouwen;1-24 jaar;8.3 Chron. aand. onderste luchtw. (CARA);2005;0.1;;
1086;Totaal mannen en vrouwen;1-24 jaar;8.3.1 Astma;2000;0.2;;
1087;Totaal mannen en vrouwen;1-24 jaar;8.3.1 Astma;2001;0.1;;
1088;Totaal mannen en vrouwen;1-24 jaar;8.3.1 Astma;2002;0.2;;
1089;Totaal mannen en vrouwen;1-24 jaar;8.3.1 Astma;2003;0.2;;
1090;Totaal mannen en vrouwen;1-24 jaar;8.3.1 Astma;2004;0.1;;
1091;Totaal mannen en vrouwen;1-24 jaar;8.3.1 Astma;2005;0.1;;
1092;Totaal mannen en vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2000;0.2;;
1093;Totaal mannen en vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2001;0.2;;
1094;Totaal mannen en vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2002;0.2;;
1095;Totaal mannen en vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2003;0.2;;
1096;Totaal mannen en vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2004;0.1;;
1097;Totaal mannen en vrouwen;1-24 jaar;9 Ziekten van de spijsverteringsorganen;2005;0.1;;
1098;Totaal mannen en vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2000;3.1;;
1099;Totaal mannen en vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2001;0.0;;
1100;Totaal mannen en vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2002;0.0;;
1101;Totaal mannen en vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2003;3.9;;
1102;Totaal mannen en vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2004;2.0;;
1103;Totaal mannen en vrouwen;1-24 jaar;9.Maagzw., zweer aan twaalfv. darm...;2005;0.0;;
1104;Totaal mannen en vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2000;9.5;;
1105;Totaal mannen en vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2001;13.9;;
1106;Totaal mannen en vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2002;0.0;;
1107;Totaal mannen en vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2003;7.5;;
1108;Totaal mannen en vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2004;2.4;;
1109;Totaal mannen en vrouwen;1-24 jaar;9.2 Chronische leveraandoeningen;2005;4.2;;
1110;Totaal mannen en vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2000;;;
1111;Totaal mannen en vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2001;;;
1112;Totaal mannen en vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2002;;;
1113;Totaal mannen en vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2003;;;
1114;Totaal mannen en vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2004;;;
1115;Totaal mannen en vrouwen;1-24 jaar;9.2.1 Chron. leveraand. oiv alcohol;2005;;;
1116;Totaal mannen en vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2000;0.1;;
1117;Totaal mannen en vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2001;0.1;;
1118;Totaal mannen en vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2002;0.0;;
1119;Totaal mannen en vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2003;0.2;;
1120;Totaal mannen en vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2004;0.1;;
1121;Totaal mannen en vrouwen;1-24 jaar;10 Ziekten van huid, onderhuids bindw.;2005;0.1;;
1122;Totaal mannen en vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2000;0.1;;
1123;Totaal mannen en vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2001;0.0;;
1124;Totaal mannen en vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2002;0.1;;
1125;Totaal mannen en vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2003;0.0;;
1126;Totaal mannen en vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2004;0.1;;
1127;Totaal mannen en vrouwen;1-24 jaar;11 Ziekten van spieren, beenderen en ...;2005;0.1;;
1128;Totaal mannen en vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2000;0.1;;
1129;Totaal mannen en vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2001;0.1;;
1130;Totaal mannen en vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2002;0.0;;
1131;Totaal mannen en vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2003;0.1;;
1132;Totaal mannen en vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2004;0.0;;
1133;Totaal mannen en vrouwen;1-24 jaar;12 Ziekten urinewegen en geslachtsorg.;2005;0.0;;
1134;Totaal mannen en vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2000;0.2;;
1135;Totaal mannen en vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2001;0.4;;
1136;Totaal mannen en vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2002;0.1;;
1137;Totaal mannen en vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2003;0.2;;
1138;Totaal mannen en vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2004;0.1;;
1139;Totaal mannen en vrouwen;1-24 jaar;12.1 Ziekten van nier en urineleider;2005;0.3;;
1140;Totaal mannen en vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2000;1.4;;
1141;Totaal mannen en vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2001;2.0;;
1142;Totaal mannen en vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2002;2.0;;
1143;Totaal mannen en vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2003;1.5;;
1144;Totaal mannen en vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2004;1.5;;
1145;Totaal mannen en vrouwen;1-24 jaar;14 Aand. ontstaan in perinatale periode;2005;1.4;;
1146;Totaal mannen en vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2000;0.2;;
1147;Totaal mannen en vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2001;0.3;;
1148;Totaal mannen en vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2002;0.3;;
1149;Totaal mannen en vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2003;0.3;;
1150;Totaal mannen en vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2004;0.3;;
1151;Totaal mannen en vrouwen;1-24 jaar;15 Aangeboren afwijkingen;2005;0.2;;
1152;Totaal mannen en vrouwen;1-24 jaar;15.1 Aangeb.afw. van zenuwstelsel;2000;5.7;;
1153;Totaal mannen en vrouwen;1-24 jaar;15.1 Aangeb.afw. van zenuwstelsel;2001;4.4;;
1154;Totaal mannen en vrouwen;1-24 jaar;15.1 Aangeb.afw. van zenuwstelsel;2002;3.6;;
1155;Totaal mannen en vrouwen;1-24 jaar;15.1 Aangeb.afw. van zenuwstelsel;2003;0.8;;
1156;Totaal mannen en vrouwen;1-24 jaar;15.1 Aangeb.afw. van zenuwstelsel;2004;2.6;;
1157;Totaal mannen en vrouwen;1-24 jaar;15.1 Aangeb.afw. van zenuwstelsel;2005;1.5;;
1158;Totaal mannen en vrouwen;1-24 jaar;15.2 Aangeb.afw. hart en bloedvaten;2000;1.8;;
1159;Totaal mannen en vrouwen;1-24 jaar;15.2 Aangeb.afw. hart en bloedvaten;2001;2.9;;
1160;Totaal mannen en vrouwen;1-24 jaar;15.2 Aangeb.afw. hart en bloedvaten;2002;3.3;;
1161;Totaal mannen en vrouwen;1-24 jaar;15.2 Aangeb.afw. hart en bloedvaten;2003;4.4;;
1162;Totaal mannen en vrouwen;1-24 jaar;15.2 Aangeb.afw. hart en bloedvaten;2004;3.2;;
1163;Totaal mannen en vrouwen;1-24 jaar;15.2 Aangeb.afw. hart en bloedvaten;2005;1.3;;
1164;Totaal mannen en vrouwen;1-24 jaar;17 Ongevalsletsel en vergiftigingen;2000;0.7;;
1165;Totaal mannen en vrouwen;1-24 jaar;17 Ongevalsletsel en vergiftigingen;2001;0.5;;
1166;Totaal mannen en vrouwen;1-24 jaar;17 Ongevalsletsel en vergiftigingen;2002;0.6;;
1167;Totaal mannen en vrouwen;1-24 jaar;17 Ongevalsletsel en vergiftigingen;2003;0.5;;
1168;Totaal mannen en vrouwen;1-24 jaar;17 Ongevalsletsel en vergiftigingen;2004;0.4;;
1169;Totaal mannen en vrouwen;1-24 jaar;17 Ongevalsletsel en vergiftigingen;2005;0.5;;
1170;Totaal mannen en vrouwen;1-24 jaar;19 Externe oorzaken;2000;0.7;;
1171;Totaal mannen en vrouwen;1-24 jaar;19 Externe oorzaken;2001;0.7;;
1172;Totaal mannen en vrouwen;1-24 jaar;19 Externe oorzaken;2002;0.7;;
1173;Totaal mannen en vrouwen;1-24 jaar;19 Externe oorzaken;2003;0.6;;
1174;Totaal mannen en vrouwen;1-24 jaar;19 Externe oorzaken;2004;0.6;;
1175;Totaal mannen en vrouwen;1-24 jaar;19 Externe oorzaken;2005;0.6;;
1176;Totaal mannen en vrouwen;1-24 jaar;19.1 Ongevallen;2000;0.7;;
1177;Totaal mannen en vrouwen;1-24 jaar;19.1 Ongevallen;2001;0.6;;
1178;Totaal mannen en vrouwen;1-24 jaar;19.1 Ongevallen;2002;0.6;;
1179;Totaal mannen en vrouwen;1-24 jaar;19.1 Ongevallen;2003;0.5;;
1180;Totaal mannen en vrouwen;1-24 jaar;19.1 Ongevallen;2004;0.5;;
1181;Totaal mannen en vrouwen;1-24 jaar;19.1 Ongevallen;2005;0.6;;
1182;Totaal mannen en vrouwen;1-24 jaar;19.1.1 Vervoersongevallen;2000;1.3;;
1183;Totaal mannen en vrouwen;1-24 jaar;19.1.1 Vervoersongevallen;2001;0.9;;
1184;Totaal mannen en vrouwen;1-24 jaar;19.1.1 Vervoersongevallen;2002;0.8;;
1185;Totaal mannen en vrouwen;1-24 jaar;19.1.1 Vervoersongevallen;2003;0.8;;
1186;Totaal mannen en vrouwen;1-24 jaar;19.1.1 Vervoersongevallen;2004;0.9;;
1187;Totaal mannen en vrouwen;1-24 jaar;19.1.1 Vervoersongevallen;2005;0.9;;
1188;Totaal mannen en vrouwen;1-24 jaar;19.1.1.1 Wegverkeersongevallen;2000;1.3;;
1189;Totaal mannen en vrouwen;1-24 jaar;19.1.1.1 Wegverkeersongevallen;2001;0.9;;
1190;Totaal mannen en vrouwen;1-24 jaar;19.1.1.1 Wegverkeersongevallen;2002;0.8;;
1191;Totaal mannen en vrouwen;1-24 jaar;19.1.1.1 Wegverkeersongevallen;2003;0.8;;
1192;Totaal mannen en vrouwen;1-24 jaar;19.1.1.1 Wegverkeersongevallen;2004;0.9;;
1193;Totaal mannen en vrouwen;1-24 jaar;19.1.1.1 Wegverkeersongevallen;2005;0.9;;
1194;Totaal mannen en vrouwen;1-24 jaar;19.1.2 Accidentele val;2000;0.2;;
1195;Totaal mannen en vrouwen;1-24 jaar;19.1.2 Accidentele val;2001;0.1;;
1196;Totaal mannen en vrouwen;1-24 jaar;19.1.2 Accidentele val;2002;0.1;;
1197;Totaal mannen en vrouwen;1-24 jaar;19.1.2 Accidentele val;2003;0.1;;
1198;Totaal mannen en vrouwen;1-24 jaar;19.1.2 Accidentele val;2004;0.1;;
1199;Totaal mannen en vrouwen;1-24 jaar;19.1.2 Accidentele val;2005;0.1;;
1200;Totaal mannen en vrouwen;1-24 jaar;19.1.3 Accidentele verdrinking;2000;8.2;;
1201;Totaal mannen en vrouwen;1-24 jaar;19.1.3 Accidentele verdrinking;2001;8.5;;
1202;Totaal mannen en vrouwen;1-24 jaar;19.1.3 Accidentele verdrinking;2002;8.9;;
1203;Totaal mannen en vrouwen;1-24 jaar;19.1.3 Accidentele verdrinking;2003;8.0;;
1204;Totaal mannen en vrouwen;1-24 jaar;19.1.3 Accidentele verdrinking;2004;7.5;;
1205;Totaal mannen en vrouwen;1-24 jaar;19.1.3 Accidentele verdrinking;2005;8.7;;
1206;Totaal mannen en vrouwen;1-24 jaar;19.1.4 Accidentele vergiftiging;2000;0.2;;
1207;Totaal mannen en vrouwen;1-24 jaar;19.1.4 Accidentele vergiftiging;2001;0.1;;
1208;Totaal mannen en vrouwen;1-24 jaar;19.1.4 Accidentele vergiftiging;2002;0.2;;
1209;Totaal mannen en vrouwen;1-24 jaar;19.1.4 Accidentele vergiftiging;2003;0.3;;
1210;Totaal mannen en vrouwen;1-24 jaar;19.1.4 Accidentele vergiftiging;2004;0.2;;
1211;Totaal mannen en vrouwen;1-24 jaar;19.1.4 Accidentele vergiftiging;2005;0.5;;
1212;Totaal mannen en vrouwen;1-24 jaar;19.2 Zelfmoord, zelf toegebracht letstel;2000;1.0;;
1213;Totaal mannen en vrouwen;1-24 jaar;19.2 Zelfmoord, zelf toegebracht letstel;2001;0.8;;
1214;Totaal mannen en vrouwen;1-24 jaar;19.2 Zelfmoord, zelf toegebracht letstel;2002;1.0;;
1215;Totaal mannen en vrouwen;1-24 jaar;19.2 Zelfmoord, zelf toegebracht letstel;2003;1.2;;
1216;Totaal mannen en vrouwen;1-24 jaar;19.2 Zelfmoord, zelf toegebracht letstel;2004;0.4;;
1217;Totaal mannen en vrouwen;1-24 jaar;19.2 Zelfmoord, zelf toegebracht letstel;2005;1.4;;
1218;Totaal mannen en vrouwen;1-24 jaar;19.3 Moord,door ander toegebracht letsel;2000;2.6;;
1219;Totaal mannen en vrouwen;1-24 jaar;19.3 Moord,door ander toegebracht letsel;2001;0.0;;
1220;Totaal mannen en vrouwen;1-24 jaar;19.3 Moord,door ander toegebracht letsel;2002;1.6;;
1221;Totaal mannen en vrouwen;1-24 jaar;19.3 Moord,door ander toegebracht letsel;2003;0.5;;
1222;Totaal mannen en vrouwen;1-24 jaar;19.3 Moord,door ander toegebracht letsel;2004;0.7;;
1223;Totaal mannen en vrouwen;1-24 jaar;19.3 Moord,door ander toegebracht letsel;2005;0.3;;
1224;Totaal mannen en vrouwen;25-49 jaar;Alle diagnosen;2000;0.8;;
1225;Totaal mannen en vrouwen;25-49 jaar;Alle diagnosen;2001;0.8;;
1226;Totaal mannen en vrouwen;25-49 jaar;Alle diagnosen;2002;0.7;;
1227;Totaal mannen en vrouwen;25-49 jaar;Alle diagnosen;2003;0.7;;
1228;Totaal mannen en vrouwen;25-49 jaar;Alle diagnosen;2004;0.6;;
1229;Totaal mannen en vrouwen;25-49 jaar;Alle diagnosen;2005;0.6;;
1230;Totaal mannen en vrouwen;25-49 jaar;1 Infectieuze en parasitaire ziekten;2000;4.2;;
1231;Totaal mannen en vrouwen;25-49 jaar;1 Infectieuze en parasitaire ziekten;2001;4.1;;
1232;Totaal mannen en vrouwen;25-49 jaar;1 Infectieuze en parasitaire ziekten;2002;5.1;;
1233;Totaal mannen en vrouwen;25-49 jaar;1 Infectieuze en parasitaire ziekten;2003;5.1;;
1234;Totaal mannen en vrouwen;25-49 jaar;1 Infectieuze en parasitaire ziekten;2004;3.7;;
1235;Totaal mannen en vrouwen;25-49 jaar;1 Infectieuze en parasitaire ziekten;2005;3.3;;
1236;Totaal mannen en vrouwen;25-49 jaar;1.1 Tuberculose;2000;3.2;;
1237;Totaal mannen en vrouwen;25-49 jaar;1.1 Tuberculose;2001;4.0;;
1238;Totaal mannen en vrouwen;25-49 jaar;1.1 Tuberculose;2002;4.8;;
1239;Totaal mannen en vrouwen;25-49 jaar;1.1 Tuberculose;2003;1.5;;
1240;Totaal mannen en vrouwen;25-49 jaar;1.1 Tuberculose;2004;3.3;;
1241;Totaal mannen en vrouwen;25-49 jaar;1.1 Tuberculose;2005;4.9;;
1242;Totaal mannen en vrouwen;25-49 jaar;1.2 Nekkramp;2000;9.2;;
1243;Totaal mannen en vrouwen;25-49 jaar;1.2 Nekkramp;2001;3.5;;
1244;Totaal mannen en vrouwen;25-49 jaar;1.2 Nekkramp;2002;7.4;;
1245;Totaal mannen en vrouwen;25-49 jaar;1.2 Nekkramp;2003;2.6;;
1246;Totaal mannen en vrouwen;25-49 jaar;1.2 Nekkramp;2004;;;
1247;Totaal mannen en vrouwen;25-49 jaar;1.2 Nekkramp;2005;;;
1248;Totaal mannen en vrouwen;25-49 jaar;1.3 Virale hepatitis;2000;4.3;;
1249;Totaal mannen en vrouwen;25-49 jaar;1.3 Virale hepatitis;2001;0.9;;
1250;Totaal mannen en vrouwen;25-49 jaar;1.3 Virale hepatitis;2002;3.5;;
1251;Totaal mannen en vrouwen;25-49 jaar;1.3 Virale hepatitis;2003;1.0;;
1252;Totaal mannen en vrouwen;25-49 jaar;1.3 Virale hepatitis;2004;0.7;;
1253;Totaal mannen en vrouwen;25-49 jaar;1.3 Virale hepatitis;2005;2.1;;
1254;Totaal mannen en vrouwen;25-49 jaar;2 Nieuwvormingen;2000;5.8;;
1255;Totaal mannen en vrouwen;25-49 jaar;2 Nieuwvormingen;2001;5.7;;
1256;Totaal mannen en vrouwen;25-49 jaar;2 Nieuwvormingen;2002;5.6;;
1257;Totaal mannen en vrouwen;25-49 jaar;2 Nieuwvormingen;2003;5.3;;
1258;Totaal mannen en vrouwen;25-49 jaar;2 Nieuwvormingen;2004;5.3;;
1259;Totaal mannen en vrouwen;25-49 jaar;2 Nieuwvormingen;2005;4.5;;
1260;Totaal mannen en vrouwen;25-49 jaar;2.1 Kwaadaardige nieuwvormingen;2000;16.2;;
1261;Totaal mannen en vrouwen;25-49 jaar;2.1 Kwaadaardige nieuwvormingen;2001;15.9;;
