ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
7751;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7752;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;D Industrie;2006;6.0;6.0;9.88;1475.0;1461.0;19560.0;17700.0;1860.0;70.0;38.8;38.5;1775.0;1775.0
7753;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;D Industrie;2007;6.0;6.0;10.16;1508.0;1494.0;19950.0;18100.0;1850.0;100.0;38.9;38.6;1764.0;1764.0
7754;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;D Industrie;2008;6.0;6.0;10.47;1562.0;1549.0;20750.0;18750.0;2000.0;110.0;39.0;38.7;1774.0;1774.0
7755;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;D Industrie;2009;5.0;5.0;10.79;1615.0;1602.0;21530.0;19380.0;2150.0;100.0;38.9;38.7;1782.0;1782.0
7756;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
7757;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
7758;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
7759;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7760;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2006;1.0;1.0;10.87;1648.0;1640.0;21520.0;19780.0;1740.0;120.0;39.5;39.4;1811.0;1811.0
7761;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2007;1.0;1.0;11.27;1708.0;1700.0;22240.0;20500.0;1750.0;130.0;39.9;39.7;1810.0;1810.0
7762;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2008;1.0;1.0;11.63;1763.0;1756.0;22990.0;21150.0;1840.0;160.0;39.8;39.6;1812.0;1812.0
7763;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;F Bouwnijverheid;2009;1.0;1.0;11.98;1826.0;1819.0;23970.0;21920.0;2060.0;180.0;39.8;39.7;1822.0;1822.0
7764;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2006;25.0;25.0;9.34;1385.0;1372.0;18260.0;16620.0;1650.0;60.0;38.5;38.3;1764.0;1764.0
7765;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2007;25.0;25.0;9.65;1422.0;1409.0;18660.0;17060.0;1600.0;60.0;38.6;38.4;1753.0;1753.0
7766;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2008;26.0;26.0;9.93;1464.0;1453.0;19200.0;17570.0;1630.0;80.0;38.5;38.3;1756.0;1756.0
7767;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;G Reparatie van consumentenartikelen ..;2009;23.0;23.0;10.3;1526.0;1514.0;20070.0;18320.0;1750.0;80.0;38.6;38.3;1764.0;1764.0
7768;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;H Horeca;2006;7.0;7.0;9.4;1382.0;1377.0;17830.0;16590.0;1240.0;10.0;38.4;38.3;1757.0;1757.0
7769;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;H Horeca;2007;7.0;7.0;9.7;1406.0;1400.0;18170.0;16870.0;1300.0;10.0;38.2;38.1;1731.0;1731.0
7770;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;H Horeca;2008;7.0;7.0;9.91;1447.0;1443.0;18680.0;17360.0;1320.0;20.0;38.3;38.2;1747.0;1747.0
7771;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;H Horeca;2009;6.0;6.0;10.16;1482.0;1476.0;19220.0;17790.0;1430.0;20.0;38.2;38.0;1743.0;1743.0
7772;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2006;5.0;5.0;9.35;1455.0;1434.0;19340.0;17460.0;1880.0;30.0;40.3;40.0;1840.0;1840.0
7773;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2007;6.0;6.0;9.66;1493.0;1471.0;19870.0;17920.0;1950.0;40.0;40.4;40.1;1827.0;1827.0
7774;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2008;6.0;6.0;10.2;1579.0;1555.0;20940.0;18950.0;1990.0;40.0;40.3;39.9;1830.0;1830.0
7775;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;I Vervoer, opslag en communicatie;2009;5.0;5.0;10.71;1657.0;1634.0;22070.0;19890.0;2180.0;50.0;40.2;39.9;1831.0;1831.0
7776;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2006;5.0;5.0;11.19;1636.0;1630.0;23020.0;19640.0;3380.0;80.0;38.1;38.0;1747.0;1747.0
7777;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2007;4.0;4.0;11.63;1688.0;1682.0;23790.0;20260.0;3530.0;80.0;38.2;38.1;1736.0;1736.0
7778;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2008;4.0;4.0;12.17;1772.0;1766.0;24900.0;21270.0;3630.0;140.0;38.2;38.1;1742.0;1742.0
7779;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;J Financiële instellingen;2009;4.0;4.0;12.59;1823.0;1817.0;25670.0;21870.0;3800.0;120.0;37.9;37.8;1732.0;1732.0
7780;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2006;26.0;26.0;10.37;1601.0;1586.0;20950.0;19210.0;1750.0;180.0;40.1;39.9;1836.0;1836.0
7781;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2007;28.0;28.0;10.72;1638.0;1623.0;21510.0;19660.0;1850.0;210.0;40.1;39.8;1817.0;1817.0
7782;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2008;30.0;30.0;11.04;1690.0;1675.0;22140.0;20280.0;1860.0;280.0;40.0;39.7;1820.0;1820.0
7783;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;K VH en handel in onroerend goed, ..;2009;26.0;26.0;11.19;1719.0;1705.0;22550.0;20630.0;1920.0;260.0;40.0;39.7;1828.0;1828.0
7784;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;7.0;7.0;12.16;1734.0;1724.0;24170.0;20810.0;3360.0;0.0;36.9;36.8;1702.0;1702.0
7785;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;7.0;7.0;12.31;1745.0;1735.0;24070.0;20940.0;3140.0;0.0;36.9;36.8;1690.0;1690.0
7786;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;6.0;6.0;12.76;1801.0;1793.0;25700.0;21610.0;4090.0;0.0;36.8;36.6;1686.0;1686.0
7787;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;7.0;7.0;12.76;1810.0;1800.0;25470.0;21720.0;3750.0;0.0;36.8;36.6;1693.0;1693.0
7788;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;M Onderwijs;2006;8.0;8.0;12.59;1874.0;1873.0;24990.0;22480.0;2500.0;10.0;39.1;39.1;1785.0;1785.0
7789;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;M Onderwijs;2007;8.0;8.0;12.71;1887.0;1886.0;25370.0;22640.0;2730.0;10.0;39.3;39.3;1780.0;1780.0
7790;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;M Onderwijs;2008;9.0;9.0;13.4;1930.0;1929.0;26120.0;23160.0;2960.0;10.0;37.8;37.8;1727.0;1727.0
7791;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;M Onderwijs;2009;9.0;9.0;13.68;2000.0;2000.0;27190.0;24000.0;3190.0;10.0;38.5;38.4;1754.0;1754.0
7792;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2006;27.0;27.0;11.93;1654.0;1648.0;22010.0;19840.0;2160.0;0.0;36.0;36.0;1657.0;1657.0
7793;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2007;29.0;29.0;12.08;1659.0;1653.0;22060.0;19910.0;2150.0;0.0;36.0;36.0;1642.0;1642.0
7794;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2008;32.0;32.0;12.45;1694.0;1688.0;22570.0;20330.0;2240.0;0.0;35.6;35.5;1626.0;1626.0
7795;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;N Gezondheids- en welzijnszorg;2009;32.0;32.0;12.72;1755.0;1749.0;23500.0;21070.0;2440.0;0.0;35.9;35.8;1650.0;1650.0
7796;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2006;8.0;8.0;9.61;1345.0;1340.0;17560.0;16140.0;1420.0;40.0;36.7;36.6;1673.0;1673.0
7797;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2007;8.0;8.0;9.82;1369.0;1364.0;17880.0;16430.0;1450.0;30.0;36.9;36.8;1667.0;1667.0
7798;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2008;9.0;9.0;10.25;1434.0;1430.0;18670.0;17210.0;1460.0;40.0;36.8;36.7;1675.0;1675.0
7799;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;O Milieudienstverlening, cultuur, ..;2009;8.0;8.0;10.36;1451.0;1447.0;18970.0;17420.0;1550.0;30.0;36.7;36.7;1677.0;1677.0
7800;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2006;192.0;192.0;14.49;2118.0;2107.0;28700.0;25410.0;3290.0;190.0;38.0;37.9;1745.0;1745.0
7801;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2007;199.0;199.0;14.98;2175.0;2165.0;29490.0;26100.0;3380.0;220.0;38.1;38.0;1734.0;1734.0
7802;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2008;205.0;205.0;15.57;2254.0;2244.0;30620.0;27040.0;3570.0;280.0;37.9;37.8;1730.0;1730.0
7803;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A-O Alle economische activiteiten ..;2009;194.0;194.0;15.99;2325.0;2315.0;31640.0;27900.0;3740.0;270.0;38.0;37.8;1737.0;1737.0
7804;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2006;1.0;1.0;11.69;1760.0;1743.0;22900.0;21120.0;1780.0;90.0;39.2;39.0;1790.0;1790.0
7805;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2007;1.0;1.0;11.71;1755.0;1737.0;22760.0;21060.0;1700.0;70.0;39.4;39.1;1781.0;1781.0
7806;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2008;1.0;1.0;12.05;1821.0;1798.0;23710.0;21860.0;1850.0;70.0;39.5;39.0;1790.0;1790.0
7807;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;A+B Landbouw, bosbouw, visserij;2009;1.0;1.0;12.11;1860.0;1830.0;24170.0;22330.0;1840.0;70.0;40.0;39.4;1813.0;1813.0
7808;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2006;;;;;;;;;;;;;
7809;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2007;;;;;;;;;;;;;
7810;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2008;;;;;;;;;;;;;
7811;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7812;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;D Industrie;2006;12.0;12.0;14.07;2103.0;2087.0;28780.0;25240.0;3540.0;200.0;38.8;38.6;1779.0;1779.0
7813;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;D Industrie;2007;12.0;12.0;14.56;2163.0;2146.0;29560.0;25960.0;3610.0;220.0;38.9;38.7;1768.0;1768.0
7814;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;D Industrie;2008;12.0;12.0;15.17;2249.0;2233.0;30680.0;26990.0;3700.0;250.0;38.8;38.6;1767.0;1767.0
7815;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;D Industrie;2009;10.0;10.0;15.46;2306.0;2290.0;31440.0;27670.0;3770.0;270.0;38.9;38.7;1778.0;1778.0
7816;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2006;1.0;1.0;16.64;2432.0;2417.0;32230.0;29190.0;3040.0;120.0;38.5;38.4;1743.0;1743.0
7817;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2007;1.0;1.0;16.88;2449.0;2439.0;32980.0;29390.0;3590.0;160.0;38.5;38.4;1734.0;1734.0
7818;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2008;1.0;1.0;17.51;2544.0;2534.0;35150.0;30530.0;4630.0;250.0;38.6;38.5;1736.0;1736.0
7819;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;E Productie en distributie van en ..;2009;1.0;1.0;18.0;2633.0;2623.0;36850.0;31600.0;5250.0;190.0;38.7;38.6;1749.0;1749.0
7820;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2006;2.0;2.0;14.15;2153.0;2143.0;28430.0;25840.0;2590.0;360.0;39.6;39.5;1817.0;1817.0
7821;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2007;2.0;2.0;14.73;2224.0;2213.0;29330.0;26680.0;2650.0;430.0;39.7;39.5;1803.0;1803.0
7822;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2008;2.0;2.0;15.52;2346.0;2337.0;31070.0;28160.0;2910.0;590.0;39.7;39.6;1808.0;1808.0
7823;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;F Bouwnijverheid;2009;2.0;2.0;15.89;2424.0;2415.0;32400.0;29090.0;3310.0;640.0;39.9;39.7;1823.0;1823.0
7824;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2006;30.0;30.0;12.62;1878.0;1865.0;25290.0;22540.0;2750.0;290.0;38.6;38.4;1772.0;1772.0
7825;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2007;30.0;30.0;13.11;1938.0;1924.0;26050.0;23260.0;2790.0;290.0;38.7;38.5;1762.0;1762.0
7826;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2008;31.0;31.0;13.61;2010.0;1998.0;26950.0;24120.0;2830.0;330.0;38.6;38.4;1762.0;1762.0
7827;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;G Reparatie van consumentenartikelen ..;2009;28.0;28.0;14.0;2082.0;2069.0;27930.0;24980.0;2950.0;350.0;38.8;38.5;1773.0;1773.0
7828;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;H Horeca;2006;6.0;6.0;12.26;1806.0;1799.0;23580.0;21670.0;1910.0;90.0;38.4;38.3;1761.0;1761.0
7829;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;H Horeca;2007;6.0;6.0;12.6;1834.0;1827.0;23990.0;22010.0;1980.0;100.0;38.3;38.2;1739.0;1739.0
7830;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;H Horeca;2008;6.0;6.0;12.93;1883.0;1878.0;24610.0;22600.0;2010.0;120.0;38.3;38.2;1744.0;1744.0
7831;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;H Horeca;2009;5.0;5.0;13.29;1937.0;1931.0;25360.0;23250.0;2110.0;140.0;38.2;38.1;1744.0;1744.0
7832;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;I Vervoer, opslag en communicatie;2006;9.0;9.0;12.99;1997.0;1968.0;26950.0;23960.0;2990.0;100.0;39.8;39.5;1818.0;1818.0
7833;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;I Vervoer, opslag en communicatie;2007;9.0;9.0;13.52;2056.0;2034.0;27860.0;24670.0;3190.0;110.0;40.0;39.6;1805.0;1805.0
7834;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;I Vervoer, opslag en communicatie;2008;9.0;9.0;14.19;2160.0;2136.0;29230.0;25920.0;3310.0;170.0;39.9;39.5;1806.0;1806.0
7835;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;I Vervoer, opslag en communicatie;2009;8.0;8.0;14.63;2235.0;2213.0;30230.0;26820.0;3410.0;160.0;39.9;39.6;1814.0;1814.0
7836;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;J Financiële instellingen;2006;11.0;11.0;15.56;2236.0;2227.0;32950.0;26830.0;6120.0;130.0;37.5;37.4;1717.0;1717.0
7837;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;J Financiële instellingen;2007;11.0;11.0;16.22;2324.0;2317.0;34040.0;27890.0;6150.0;150.0;37.7;37.6;1714.0;1714.0
7838;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;J Financiële instellingen;2008;11.0;11.0;17.01;2446.0;2438.0;35770.0;29350.0;6420.0;210.0;37.8;37.7;1720.0;1720.0
7839;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;J Financiële instellingen;2009;10.0;10.0;17.57;2525.0;2517.0;36750.0;30300.0;6450.0;200.0;37.6;37.5;1719.0;1719.0
7840;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;K VH en handel in onroerend goed, ..;2006;42.0;42.0;14.29;2178.0;2168.0;29370.0;26140.0;3230.0;490.0;39.6;39.5;1820.0;1820.0
7841;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;K VH en handel in onroerend goed, ..;2007;47.0;47.0;14.79;2237.0;2225.0;30160.0;26840.0;3320.0;550.0;39.7;39.5;1805.0;1805.0
7842;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;K VH en handel in onroerend goed, ..;2008;50.0;50.0;15.45;2334.0;2324.0;31410.0;28010.0;3400.0;700.0;39.6;39.4;1805.0;1805.0
7843;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;K VH en handel in onroerend goed, ..;2009;45.0;45.0;15.84;2398.0;2388.0;32220.0;28780.0;3440.0;690.0;39.5;39.4;1810.0;1810.0
7844;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;13.0;13.0;16.36;2317.0;2307.0;31890.0;27810.0;4080.0;0.0;36.6;36.5;1693.0;1693.0
7845;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;13.0;13.0;17.03;2396.0;2385.0;32820.0;28760.0;4060.0;0.0;36.6;36.5;1680.0;1680.0
7846;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;13.0;13.0;17.54;2464.0;2454.0;34410.0;29570.0;4840.0;0.0;36.6;36.5;1679.0;1679.0
7847;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;13.0;13.0;17.85;2523.0;2511.0;35230.0;30280.0;4950.0;0.0;36.7;36.5;1689.0;1689.0
7848;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;M Onderwijs;2006;18.0;18.0;16.18;2292.0;2291.0;30880.0;27510.0;3370.0;20.0;37.4;37.4;1699.0;1699.0
7849;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;M Onderwijs;2007;19.0;19.0;16.53;2327.0;2326.0;31740.0;27930.0;3810.0;20.0;37.5;37.5;1689.0;1689.0
7850;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;M Onderwijs;2008;20.0;20.0;17.06;2391.0;2389.0;32890.0;28690.0;4200.0;30.0;37.1;37.1;1681.0;1681.0
7851;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;M Onderwijs;2009;20.0;20.0;17.53;2464.0;2462.0;34050.0;29560.0;4490.0;20.0;37.3;37.2;1686.0;1686.0
7852;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2006;37.0;37.0;15.59;2159.0;2151.0;28960.0;25900.0;3050.0;10.0;35.9;35.8;1655.0;1655.0
7853;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2007;38.0;38.0;16.09;2212.0;2204.0;29670.0;26540.0;3120.0;10.0;36.0;35.9;1643.0;1643.0
7854;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2008;41.0;41.0;16.67;2271.0;2263.0;30660.0;27250.0;3410.0;20.0;35.6;35.6;1629.0;1629.0
7855;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;N Gezondheids- en welzijnszorg;2009;41.0;41.0;16.93;2342.0;2333.0;31820.0;28100.0;3730.0;20.0;36.0;35.9;1653.0;1653.0
7856;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2006;8.0;8.0;14.0;2010.0;2003.0;26690.0;24120.0;2570.0;110.0;37.5;37.4;1717.0;1717.0
7857;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2007;9.0;9.0;14.27;2046.0;2040.0;27240.0;24560.0;2680.0;110.0;37.8;37.7;1715.0;1715.0
7858;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2008;10.0;10.0;14.7;2090.0;2084.0;27750.0;25070.0;2670.0;130.0;37.3;37.2;1702.0;1702.0
7859;Vrouwen;Voltijd;Leeftijd: 25 tot 30 jaar;O Milieudienstverlening, cultuur, ..;2009;9.0;9.0;15.27;2170.0;2164.0;28950.0;26040.0;2910.0;120.0;37.2;37.2;1700.0;1700.0
7860;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2006;132.0;132.0;17.29;2525.0;2514.0;34770.0;30300.0;4460.0;350.0;38.0;37.9;1745.0;1745.0
7861;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2007;133.0;133.0;17.88;2593.0;2581.0;35690.0;31120.0;4570.0;370.0;38.1;38.0;1732.0;1732.0
7862;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2008;137.0;137.0;18.52;2676.0;2665.0;36850.0;32110.0;4740.0;450.0;37.9;37.8;1727.0;1727.0
7863;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A-O Alle economische activiteiten ..;2009;131.0;131.0;19.03;2763.0;2753.0;38030.0;33160.0;4880.0;440.0;37.9;37.8;1735.0;1735.0
7864;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2006;1.0;1.0;12.54;1888.0;1869.0;24670.0;22650.0;2010.0;160.0;39.2;39.0;1788.0;1788.0
7865;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2007;1.0;1.0;12.63;1885.0;1867.0;24610.0;22620.0;1990.0;160.0;39.2;39.0;1773.0;1773.0
7866;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2008;1.0;1.0;12.86;1909.0;1889.0;24900.0;22900.0;1990.0;150.0;38.9;38.5;1762.0;1762.0
7867;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;A+B Landbouw, bosbouw, visserij;2009;1.0;1.0;13.04;1975.0;1950.0;25850.0;23700.0;2160.0;170.0;39.5;39.0;1794.0;1794.0
7868;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2006;;;;;;;;;;;;;
7869;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2007;;;;;;;;;;;;;
7870;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2008;;;;;;;;;;;;;
7871;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7872;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2006;11.0;11.0;16.42;2446.0;2430.0;34060.0;29350.0;4710.0;310.0;38.7;38.5;1777.0;1777.0
7873;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2007;11.0;11.0;16.98;2514.0;2498.0;34990.0;30170.0;4820.0;360.0;38.8;38.6;1766.0;1766.0
7874;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2008;11.0;11.0;17.71;2620.0;2605.0;36400.0;31440.0;4960.0;400.0;38.7;38.5;1765.0;1765.0
7875;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;D Industrie;2009;10.0;10.0;18.03;2676.0;2662.0;37030.0;32110.0;4920.0;400.0;38.7;38.5;1772.0;1772.0
7876;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
7877;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
7878;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
7879;Vrouwen;Voltijd;Leeftijd: 30 tot 35 jaar;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
