ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
1243;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2021 4e kwartaal;66
1244;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2021;57
1245;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2022 1e kwartaal;69
1246;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2022 2e kwartaal;69
1247;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2022 3e kwartaal;59
1248;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2022 4e kwartaal;67
1249;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2022;66
1250;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2023 1e kwartaal;75
1251;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2023 2e kwartaal;75
1252;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2023 3e kwartaal;59
1253;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2023 4e kwartaal;68
1254;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2023;69
1255;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2024 1e kwartaal;69
1256;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2024 2e kwartaal;66
1257;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2024 3e kwartaal;56
1258;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2024 4e kwartaal;71
1259;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 12 uur per week;2024;65
1260;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2013 1e kwartaal;142
1261;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2013 2e kwartaal;150
1262;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2013 3e kwartaal;146
1263;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2013 4e kwartaal;138
1264;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2013;144
1265;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2014 1e kwartaal;142
1266;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2014 2e kwartaal;134
1267;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2014 3e kwartaal;131
1268;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2014 4e kwartaal;141
1269;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2014;137
1270;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2015 1e kwartaal;131
1271;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2015 2e kwartaal;156
1272;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2015 3e kwartaal;150
1273;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2015 4e kwartaal;158
1274;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2015 ;149
1275;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2016 1e kwartaal;143
1276;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2016 2e kwartaal;143
1277;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2016 3e kwartaal;135
1278;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2016 4e kwartaal;134
1279;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2016;139
1280;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2017 1e kwartaal;132
1281;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2017 2e kwartaal;131
1282;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2017 3e kwartaal;127
1283;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2017 4e kwartaal;125
1284;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2017;129
1285;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2018 1e kwartaal;126
1286;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2018 2e kwartaal;134
1287;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2018 3e kwartaal;127
1288;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2018 4e kwartaal;132
1289;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2018;130
1290;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2019 1e kwartaal;117
1291;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2019 2e kwartaal;128
1292;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2019 3e kwartaal;118
1293;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2019 4e kwartaal;129
1294;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2019;123
1295;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2020 1e kwartaal;118
1296;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2020 2e kwartaal;117
1297;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2020 3e kwartaal;105
1298;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2020 4e kwartaal;119
1299;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2020;115
1300;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2021 1e kwartaal;141
1301;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2021 2e kwartaal;138
1302;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2021 3e kwartaal;125
1303;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2021 4e kwartaal;149
1304;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2021;138
1305;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2022 1e kwartaal;151
1306;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2022 2e kwartaal;165
1307;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2022 3e kwartaal;140
1308;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2022 4e kwartaal;152
1309;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2022;152
1310;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2023 1e kwartaal;159
1311;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2023 2e kwartaal;156
1312;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2023 3e kwartaal;135
1313;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2023 4e kwartaal;153
1314;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2023;151
1315;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2024 1e kwartaal;157
1316;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2024 2e kwartaal;153
1317;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2024 3e kwartaal;133
1318;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2024 4e kwartaal;156
1319;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: minder dan 20 uur per week;2024;150
1320;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2013 1e kwartaal;319
1321;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2013 2e kwartaal;342
1322;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2013 3e kwartaal;341
1323;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2013 4e kwartaal;336
1324;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2013;334
1325;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2014 1e kwartaal;330
1326;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2014 2e kwartaal;334
1327;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2014 3e kwartaal;317
1328;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2014 4e kwartaal;323
1329;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2014;326
1330;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2015 1e kwartaal;314
1331;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2015 2e kwartaal;348
1332;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2015 3e kwartaal;355
1333;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2015 4e kwartaal;358
1334;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2015 ;344
1335;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2016 1e kwartaal;337
1336;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2016 2e kwartaal;335
1337;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2016 3e kwartaal;329
1338;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2016 4e kwartaal;319
1339;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2016;330
1340;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2017 1e kwartaal;305
1341;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2017 2e kwartaal;316
1342;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2017 3e kwartaal;302
1343;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2017 4e kwartaal;311
1344;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2017;309
1345;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2018 1e kwartaal;311
1346;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2018 2e kwartaal;337
1347;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2018 3e kwartaal;335
1348;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2018 4e kwartaal;330
1349;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2018;328
1350;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2019 1e kwartaal;311
1351;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2019 2e kwartaal;313
1352;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2019 3e kwartaal;305
1353;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2019 4e kwartaal;308
1354;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2019;309
1355;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2020 1e kwartaal;309
1356;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2020 2e kwartaal;293
1357;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2020 3e kwartaal;297
1358;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2020 4e kwartaal;305
1359;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2020;301
1360;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2021 1e kwartaal;333
1361;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2021 2e kwartaal;360
1362;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2021 3e kwartaal;343
1363;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2021 4e kwartaal;359
1364;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2021;349
1365;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2022 1e kwartaal;363
1366;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2022 2e kwartaal;395
1367;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2022 3e kwartaal;361
1368;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2022 4e kwartaal;370
1369;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2022;372
1370;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2023 1e kwartaal;392
1371;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2023 2e kwartaal;401
1372;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2023 3e kwartaal;377
1373;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2023 4e kwartaal;387
1374;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2023;389
1375;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2024 1e kwartaal;388
1376;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2024 2e kwartaal;390
1377;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2024 3e kwartaal;362
1378;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2024 4e kwartaal;363
1379;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: deeltijd;2024;376
1380;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2013 1e kwartaal;67
1381;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2013 2e kwartaal;69
1382;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2013 3e kwartaal;68
1383;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2013 4e kwartaal;64
1384;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2013;67
1385;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2014 1e kwartaal;60
1386;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2014 2e kwartaal;53
1387;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2014 3e kwartaal;59
1388;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2014 4e kwartaal;63
1389;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2014;59
1390;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2015 1e kwartaal;61
1391;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2015 2e kwartaal;72
1392;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2015 3e kwartaal;74
1393;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2015 4e kwartaal;77
1394;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2015 ;71
1395;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2016 1e kwartaal;71
1396;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2016 2e kwartaal;74
1397;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2016 3e kwartaal;68
1398;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2016 4e kwartaal;64
1399;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2016;69
1400;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2017 1e kwartaal;62
1401;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2017 2e kwartaal;65
1402;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2017 3e kwartaal;61
1403;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2017 4e kwartaal;59
1404;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2017;62
1405;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2018 1e kwartaal;62
1406;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2018 2e kwartaal;65
1407;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2018 3e kwartaal;65
1408;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2018 4e kwartaal;65
1409;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2018;64
1410;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2019 1e kwartaal;57
1411;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2019 2e kwartaal;65
1412;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2019 3e kwartaal;64
1413;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2019 4e kwartaal;63
1414;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2019;63
1415;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2020 1e kwartaal;58
1416;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2020 2e kwartaal;57
1417;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2020 3e kwartaal;54
1418;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2020 4e kwartaal;53
1419;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2020;55
1420;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2021 1e kwartaal;83
1421;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2021 2e kwartaal;87
1422;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2021 3e kwartaal;73
1423;Totaal mannen en vrouwen;Totaal;Persoon met tweede werkkring;Arbeidsduur: 12 tot 20 uur per week;2021 4e kwartaal;83
