ID;Populatie;Gemeenten;OnderwijspositieBasisjaarT;PositieInSchooljaarT1;Herkomstgroepering;Perioden;AantalLeerlingenVoNaarBestemming_1;VerdelingNaarBestemmingIn_2
2291;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Autochtonen;2003/'04;190.0;0.0
2292;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Niet-westerse allochtonen;2003/'04;70.0;0.0
2293;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Westerse allochtonen;2003/'04;20.0;0.0
2294;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Turken;2003/'04;20.0;1.0
2295;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Marokkanen;2003/'04;10.0;0.0
2296;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Surinamers;2003/'04;20.0;0.0
2297;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Antillianen en Arubanen;2003/'04;;
2298;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Overig niet-westerse allochtonen;2003/'04;10.0;0.0
2299;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Herkomst onbekend;2003/'04;;
2300;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Totaal herkomstgroeperingen;2003/'04;10470.0;10.0
2301;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Autochtonen;2003/'04;9620.0;12.0
2302;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Niet-westerse allochtonen;2003/'04;440.0;2.0
2303;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Westerse allochtonen;2003/'04;400.0;6.0
2304;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Turken;2003/'04;100.0;2.0
2305;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Marokkanen;2003/'04;50.0;1.0
2306;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Surinamers;2003/'04;110.0;3.0
2307;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Antillianen en Arubanen;2003/'04;60.0;4.0
2308;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Overig niet-westerse allochtonen;2003/'04;130.0;3.0
2309;Woongemeente;Nederland totaal;Vmbo-4 totaal;6;Herkomst onbekend;2003/'04;;
2310;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Totaal herkomstgroeperingen;2003/'04;;
2311;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Autochtonen;2003/'04;;
2312;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Niet-westerse allochtonen;2003/'04;;
2313;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Westerse allochtonen;2003/'04;;
2314;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Turken;2003/'04;;
2315;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Marokkanen;2003/'04;;
2316;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Surinamers;2003/'04;;
2317;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Antillianen en Arubanen;2003/'04;;
2318;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Overig niet-westerse allochtonen;2003/'04;;
2319;Woongemeente;Nederland totaal;Vmbo-4 totaal;7;Herkomst onbekend;2003/'04;;
2320;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Totaal herkomstgroeperingen;2003/'04;;
2321;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Autochtonen;2003/'04;;
2322;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Niet-westerse allochtonen;2003/'04;;
2323;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Westerse allochtonen;2003/'04;;
2324;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Turken;2003/'04;;
2325;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Marokkanen;2003/'04;;
2326;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Surinamers;2003/'04;;
2327;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Antillianen en Arubanen;2003/'04;;
2328;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Overig niet-westerse allochtonen;2003/'04;;
2329;Woongemeente;Nederland totaal;Vmbo-4 totaal;8;Herkomst onbekend;2003/'04;;
2330;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Totaal herkomstgroeperingen;2003/'04;;
2331;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Autochtonen;2003/'04;;
2332;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Niet-westerse allochtonen;2003/'04;;
2333;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Westerse allochtonen;2003/'04;;
2334;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Turken;2003/'04;;
2335;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Marokkanen;2003/'04;;
2336;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Surinamers;2003/'04;;
2337;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Antillianen en Arubanen;2003/'04;;
2338;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Overig niet-westerse allochtonen;2003/'04;;
2339;Woongemeente;Nederland totaal;Vmbo-4 totaal;9;Herkomst onbekend;2003/'04;;
2340;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;140.0;0.0
2341;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Autochtonen;2003/'04;100.0;0.0
2342;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Niet-westerse allochtonen;2003/'04;20.0;0.0
2343;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Westerse allochtonen;2003/'04;10.0;0.0
2344;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Turken;2003/'04;;
2345;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Marokkanen;2003/'04;;
2346;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Surinamers;2003/'04;;
2347;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
2348;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;10.0;0.0
2349;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overig onderwijs;Herkomst onbekend;2003/'04;;
2350;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;11000.0;11.0
2351;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;8030.0;10.0
2352;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;2010.0;11.0
2353;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;880.0;14.0
2354;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;420.0;10.0
2355;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;310.0;8.0
2356;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;440.0;11.0
2357;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;200.0;14.0
2358;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;630.0;14.0
2359;Woongemeente;Nederland totaal;Vmbo-4 totaal;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;100.0;67.0
2360;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;500.0;0.0
2361;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Autochtonen;2003/'04;170.0;0.0
2362;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;180.0;1.0
2363;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Westerse allochtonen;2003/'04;60.0;1.0
2364;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Turken;2003/'04;20.0;0.0
2365;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Marokkanen;2003/'04;10.0;0.0
2366;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Surinamers;2003/'04;30.0;1.0
2367;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;30.0;2.0
2368;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;80.0;2.0
2369;Woongemeente;Nederland totaal;Vmbo-4 totaal;Uit GBA/onbekend;Herkomst onbekend;2003/'04;100.0;67.0
2370;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;10500.0;10.0
2371;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Autochtonen;2003/'04;7860.0;10.0
2372;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Niet-westerse allochtonen;2003/'04;1830.0;10.0
2373;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Westerse allochtonen;2003/'04;820.0;13.0
2374;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Turken;2003/'04;400.0;9.0
2375;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Marokkanen;2003/'04;290.0;8.0
2376;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Surinamers;2003/'04;410.0;10.0
2377;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Antillianen en Arubanen;2003/'04;170.0;12.0
2378;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;550.0;12.0
2379;Woongemeente;Nederland totaal;Vmbo-4 totaal;Overige uitstroom;Herkomst onbekend;2003/'04;;
2380;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Totaal herkomstgroeperingen;2003/'04;14530.0;100.0
2381;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Autochtonen;2003/'04;9160.0;100.0
2382;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Niet-westerse allochtonen;2003/'04;4100.0;100.0
2383;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Westerse allochtonen;2003/'04;1130.0;100.0
2384;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Turken;2003/'04;1120.0;100.0
2385;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Marokkanen;2003/'04;750.0;100.0
2386;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Surinamers;2003/'04;810.0;100.0
2387;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Antillianen en Arubanen;2003/'04;280.0;100.0
2388;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Overig niet-westerse allochtonen;2003/'04;1140.0;100.0
2389;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;0;Herkomst onbekend;2003/'04;140.0;100.0
2390;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Totaal herkomstgroeperingen;2003/'04;11290.0;78.0
2391;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Autochtonen;2003/'04;7260.0;79.0
2392;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Niet-westerse allochtonen;2003/'04;3160.0;77.0
2393;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Westerse allochtonen;2003/'04;820.0;73.0
2394;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Turken;2003/'04;900.0;81.0
2395;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Marokkanen;2003/'04;600.0;80.0
2396;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Surinamers;2003/'04;630.0;78.0
2397;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Antillianen en Arubanen;2003/'04;190.0;68.0
2398;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Overig niet-westerse allochtonen;2003/'04;840.0;74.0
2399;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;1;Herkomst onbekend;2003/'04;50.0;33.0
2400;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Totaal herkomstgroeperingen;2003/'04;4370.0;30.0
2401;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Autochtonen;2003/'04;3100.0;34.0
2402;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Niet-westerse allochtonen;2003/'04;900.0;22.0
2403;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Westerse allochtonen;2003/'04;360.0;31.0
2404;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Turken;2003/'04;260.0;23.0
2405;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Marokkanen;2003/'04;130.0;17.0
2406;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Surinamers;2003/'04;210.0;26.0
2407;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Antillianen en Arubanen;2003/'04;50.0;19.0
2408;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Overig niet-westerse allochtonen;2003/'04;240.0;21.0
2409;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;2;Herkomst onbekend;2003/'04;10.0;7.0
2410;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Totaal herkomstgroeperingen;2003/'04;6820.0;47.0
2411;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Autochtonen;2003/'04;4080.0;45.0
2412;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Niet-westerse allochtonen;2003/'04;2240.0;55.0
2413;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Westerse allochtonen;2003/'04;460.0;40.0
2414;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Turken;2003/'04;640.0;57.0
2415;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Marokkanen;2003/'04;470.0;62.0
2416;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Surinamers;2003/'04;410.0;51.0
2417;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Antillianen en Arubanen;2003/'04;130.0;48.0
2418;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Overig niet-westerse allochtonen;2003/'04;590.0;51.0
2419;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;3;Herkomst onbekend;2003/'04;40.0;26.0
2420;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Totaal herkomstgroeperingen;2003/'04;5730.0;39.0
2421;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Autochtonen;2003/'04;3160.0;34.0
2422;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Niet-westerse allochtonen;2003/'04;2140.0;52.0
2423;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Westerse allochtonen;2003/'04;400.0;36.0
2424;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Turken;2003/'04;610.0;55.0
2425;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Marokkanen;2003/'04;450.0;60.0
2426;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Surinamers;2003/'04;390.0;48.0
2427;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Antillianen en Arubanen;2003/'04;130.0;46.0
2428;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Overig niet-westerse allochtonen;2003/'04;560.0;49.0
2429;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;4;Herkomst onbekend;2003/'04;30.0;23.0
2430;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Totaal herkomstgroeperingen;2003/'04;70.0;0.0
2431;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Autochtonen;2003/'04;50.0;1.0
2432;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Niet-westerse allochtonen;2003/'04;20.0;1.0
2433;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Westerse allochtonen;2003/'04;;
2434;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Turken;2003/'04;;
2435;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Marokkanen;2003/'04;;
2436;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Surinamers;2003/'04;;
2437;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Antillianen en Arubanen;2003/'04;;
2438;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Overig niet-westerse allochtonen;2003/'04;;
2439;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;5;Herkomst onbekend;2003/'04;;
2440;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Totaal herkomstgroeperingen;2003/'04;1020.0;7.0
2441;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Autochtonen;2003/'04;880.0;10.0
2442;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Niet-westerse allochtonen;2003/'04;80.0;2.0
2443;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Westerse allochtonen;2003/'04;50.0;5.0
2444;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Turken;2003/'04;20.0;2.0
2445;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Marokkanen;2003/'04;10.0;2.0
2446;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Surinamers;2003/'04;20.0;2.0
2447;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Antillianen en Arubanen;2003/'04;;
2448;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Overig niet-westerse allochtonen;2003/'04;20.0;2.0
2449;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;6;Herkomst onbekend;2003/'04;;
2450;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Totaal herkomstgroeperingen;2003/'04;;
2451;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Autochtonen;2003/'04;;
2452;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Niet-westerse allochtonen;2003/'04;;
2453;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Westerse allochtonen;2003/'04;;
2454;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Turken;2003/'04;;
2455;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Marokkanen;2003/'04;;
2456;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Surinamers;2003/'04;;
2457;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Antillianen en Arubanen;2003/'04;;
2458;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Overig niet-westerse allochtonen;2003/'04;;
2459;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;7;Herkomst onbekend;2003/'04;;
2460;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Totaal herkomstgroeperingen;2003/'04;;
2461;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Autochtonen;2003/'04;;
2462;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Niet-westerse allochtonen;2003/'04;;
2463;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Westerse allochtonen;2003/'04;;
2464;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Turken;2003/'04;;
2465;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Marokkanen;2003/'04;;
2466;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Surinamers;2003/'04;;
2467;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Antillianen en Arubanen;2003/'04;;
2468;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Overig niet-westerse allochtonen;2003/'04;;
2469;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;8;Herkomst onbekend;2003/'04;;
2470;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Totaal herkomstgroeperingen;2003/'04;;
2471;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Autochtonen;2003/'04;;
2472;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Niet-westerse allochtonen;2003/'04;;
2473;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Westerse allochtonen;2003/'04;;
2474;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Turken;2003/'04;;
2475;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Marokkanen;2003/'04;;
2476;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Surinamers;2003/'04;;
2477;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Antillianen en Arubanen;2003/'04;;
2478;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Overig niet-westerse allochtonen;2003/'04;;
2479;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;9;Herkomst onbekend;2003/'04;;
2480;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;100.0;1.0
2481;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Autochtonen;2003/'04;80.0;1.0
2482;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Niet-westerse allochtonen;2003/'04;20.0;0.0
2483;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Westerse allochtonen;2003/'04;10.0;1.0
2484;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Turken;2003/'04;;
2485;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Marokkanen;2003/'04;;
2486;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Surinamers;2003/'04;;
2487;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
2488;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;;
2489;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overig onderwijs;Herkomst onbekend;2003/'04;;
2490;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;3240.0;22.0
2491;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;1900.0;21.0
2492;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;940.0;23.0
2493;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;310.0;27.0
2494;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;220.0;19.0
2495;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;150.0;20.0
2496;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;180.0;22.0
2497;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;90.0;32.0
2498;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;300.0;26.0
2499;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;100.0;67.0
2500;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;400.0;3.0
2501;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Autochtonen;2003/'04;130.0;1.0
2502;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;130.0;3.0
2503;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Westerse allochtonen;2003/'04;40.0;4.0
2504;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Turken;2003/'04;20.0;1.0
2505;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Marokkanen;2003/'04;10.0;1.0
2506;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Surinamers;2003/'04;30.0;4.0
2507;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;20.0;6.0
2508;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;60.0;5.0
2509;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Uit GBA/onbekend;Herkomst onbekend;2003/'04;100.0;67.0
2510;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;2840.0;20.0
2511;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Autochtonen;2003/'04;1770.0;19.0
2512;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Niet-westerse allochtonen;2003/'04;810.0;20.0
2513;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Westerse allochtonen;2003/'04;270.0;24.0
2514;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Turken;2003/'04;200.0;18.0
2515;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Marokkanen;2003/'04;140.0;18.0
2516;Woongemeente;Nederland totaal;Vmbo-4 zonder diploma;Overige uitstroom;Surinamers;2003/'04;150.0;19.0
