ID;LeeftijdMoederBijGeboorteKind;SamenstellingHuishouden;AantalKinderenInHetHuishouden;HerkomstlandKind;Perioden;LevendGeborenKinderen_1
3099;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Marokko;2021;1
3100;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Marokko;2022;4
3101;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Marokko;2023;1
3102;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Nederlandse Cariben;2021;10
3103;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Nederlandse Cariben;2022;11
3104;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Nederlandse Cariben;2023;17
3105;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Suriname;2021;4
3106;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Suriname;2022;2
3107;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Suriname;2023;4
3108;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Turkije;2021;2
3109;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Turkije;2022;1
3110;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Turkije;2023;1
3111;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Afrika (exclusief Marokko);2021;41
3112;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Afrika (exclusief Marokko);2022;37
3113;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Afrika (exclusief Marokko);2023;21
3114;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;10
3115;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;11
3116;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;8
3117;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2021;28
3118;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2022;35
3119;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2023;24
3120;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Afrika;2021;42
3121;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Afrika;2022;41
3122;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Afrika;2023;22
3123;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Amerika;2021;24
3124;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Amerika;2022;23
3125;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Amerika;2023;29
3126;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Azië;2021;30
3127;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Azië;2022;36
3128;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Azië;2023;25
3129;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Oceanië;2021;0
3130;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Oceanië;2022;1
3131;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Oceanië;2023;0
3132;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Onbekend herkomstland;2021;0
3133;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Onbekend herkomstland;2022;0
3134;Jonger dan 20 jaar;Overig huishouden;Totaal aantal kinderen;Onbekend herkomstland;2023;0
3135;Jonger dan 20 jaar;Overig huishouden;Één kind;Totaal;2021;0
3136;Jonger dan 20 jaar;Overig huishouden;Één kind;Totaal;2022;0
3137;Jonger dan 20 jaar;Overig huishouden;Één kind;Totaal;2023;0
3138;Jonger dan 20 jaar;Overig huishouden;Één kind;Nederland;2021;0
3139;Jonger dan 20 jaar;Overig huishouden;Één kind;Nederland;2022;0
3140;Jonger dan 20 jaar;Overig huishouden;Één kind;Nederland;2023;0
3141;Jonger dan 20 jaar;Overig huishouden;Één kind;Buiten Nederland;2021;0
3142;Jonger dan 20 jaar;Overig huishouden;Één kind;Buiten Nederland;2022;0
3143;Jonger dan 20 jaar;Overig huishouden;Één kind;Buiten Nederland;2023;0
3144;Jonger dan 20 jaar;Overig huishouden;Één kind;Europa (exclusief Nederland);2021;0
3145;Jonger dan 20 jaar;Overig huishouden;Één kind;Europa (exclusief Nederland);2022;0
3146;Jonger dan 20 jaar;Overig huishouden;Één kind;Europa (exclusief Nederland);2023;0
3147;Jonger dan 20 jaar;Overig huishouden;Één kind;Europese Unie (exclusief Nederland);2021;0
3148;Jonger dan 20 jaar;Overig huishouden;Één kind;Europese Unie (exclusief Nederland);2022;0
3149;Jonger dan 20 jaar;Overig huishouden;Één kind;Europese Unie (exclusief Nederland);2023;0
3150;Jonger dan 20 jaar;Overig huishouden;Één kind;Buiten Europa;2021;0
3151;Jonger dan 20 jaar;Overig huishouden;Één kind;Buiten Europa;2022;0
3152;Jonger dan 20 jaar;Overig huishouden;Één kind;Buiten Europa;2023;0
3153;Jonger dan 20 jaar;Overig huishouden;Één kind;Indonesië;2021;0
3154;Jonger dan 20 jaar;Overig huishouden;Één kind;Indonesië;2022;0
3155;Jonger dan 20 jaar;Overig huishouden;Één kind;Indonesië;2023;0
3156;Jonger dan 20 jaar;Overig huishouden;Één kind;Marokko;2021;0
3157;Jonger dan 20 jaar;Overig huishouden;Één kind;Marokko;2022;0
3158;Jonger dan 20 jaar;Overig huishouden;Één kind;Marokko;2023;0
3159;Jonger dan 20 jaar;Overig huishouden;Één kind;Nederlandse Cariben;2021;0
3160;Jonger dan 20 jaar;Overig huishouden;Één kind;Nederlandse Cariben;2022;0
3161;Jonger dan 20 jaar;Overig huishouden;Één kind;Nederlandse Cariben;2023;0
3162;Jonger dan 20 jaar;Overig huishouden;Één kind;Suriname;2021;0
3163;Jonger dan 20 jaar;Overig huishouden;Één kind;Suriname;2022;0
3164;Jonger dan 20 jaar;Overig huishouden;Één kind;Suriname;2023;0
3165;Jonger dan 20 jaar;Overig huishouden;Één kind;Turkije;2021;0
3166;Jonger dan 20 jaar;Overig huishouden;Één kind;Turkije;2022;0
3167;Jonger dan 20 jaar;Overig huishouden;Één kind;Turkije;2023;0
3168;Jonger dan 20 jaar;Overig huishouden;Één kind;Afrika (exclusief Marokko);2021;0
3169;Jonger dan 20 jaar;Overig huishouden;Één kind;Afrika (exclusief Marokko);2022;0
3170;Jonger dan 20 jaar;Overig huishouden;Één kind;Afrika (exclusief Marokko);2023;0
3171;Jonger dan 20 jaar;Overig huishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2021;0
3172;Jonger dan 20 jaar;Overig huishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2022;0
3173;Jonger dan 20 jaar;Overig huishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2023;0
3174;Jonger dan 20 jaar;Overig huishouden;Één kind;Azië (exclusief Indonesië en Turkije);2021;0
3175;Jonger dan 20 jaar;Overig huishouden;Één kind;Azië (exclusief Indonesië en Turkije);2022;0
3176;Jonger dan 20 jaar;Overig huishouden;Één kind;Azië (exclusief Indonesië en Turkije);2023;0
3177;Jonger dan 20 jaar;Overig huishouden;Één kind;Afrika;2021;0
3178;Jonger dan 20 jaar;Overig huishouden;Één kind;Afrika;2022;0
3179;Jonger dan 20 jaar;Overig huishouden;Één kind;Afrika;2023;0
3180;Jonger dan 20 jaar;Overig huishouden;Één kind;Amerika;2021;0
3181;Jonger dan 20 jaar;Overig huishouden;Één kind;Amerika;2022;0
3182;Jonger dan 20 jaar;Overig huishouden;Één kind;Amerika;2023;0
3183;Jonger dan 20 jaar;Overig huishouden;Één kind;Azië;2021;0
3184;Jonger dan 20 jaar;Overig huishouden;Één kind;Azië;2022;0
3185;Jonger dan 20 jaar;Overig huishouden;Één kind;Azië;2023;0
3186;Jonger dan 20 jaar;Overig huishouden;Één kind;Oceanië;2021;0
3187;Jonger dan 20 jaar;Overig huishouden;Één kind;Oceanië;2022;0
3188;Jonger dan 20 jaar;Overig huishouden;Één kind;Oceanië;2023;0
3189;Jonger dan 20 jaar;Overig huishouden;Één kind;Onbekend herkomstland;2021;0
3190;Jonger dan 20 jaar;Overig huishouden;Één kind;Onbekend herkomstland;2022;0
3191;Jonger dan 20 jaar;Overig huishouden;Één kind;Onbekend herkomstland;2023;0
3192;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Totaal;2021;0
3193;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Totaal;2022;0
3194;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Totaal;2023;0
3195;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Nederland;2021;0
3196;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Nederland;2022;0
3197;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Nederland;2023;0
3198;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Buiten Nederland;2021;0
3199;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Buiten Nederland;2022;0
3200;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Buiten Nederland;2023;0
3201;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Europa (exclusief Nederland);2021;0
3202;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Europa (exclusief Nederland);2022;0
3203;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Europa (exclusief Nederland);2023;0
3204;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Europese Unie (exclusief Nederland);2021;0
3205;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Europese Unie (exclusief Nederland);2022;0
3206;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Europese Unie (exclusief Nederland);2023;0
3207;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Buiten Europa;2021;0
3208;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Buiten Europa;2022;0
3209;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Buiten Europa;2023;0
3210;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Indonesië;2021;0
3211;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Indonesië;2022;0
3212;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Indonesië;2023;0
3213;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Marokko;2021;0
3214;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Marokko;2022;0
3215;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Marokko;2023;0
3216;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Nederlandse Cariben;2021;0
3217;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Nederlandse Cariben;2022;0
3218;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Nederlandse Cariben;2023;0
3219;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Suriname;2021;0
3220;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Suriname;2022;0
3221;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Suriname;2023;0
3222;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Turkije;2021;0
3223;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Turkije;2022;0
3224;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Turkije;2023;0
3225;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Afrika (exclusief Marokko);2021;0
3226;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Afrika (exclusief Marokko);2022;0
3227;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Afrika (exclusief Marokko);2023;0
3228;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;0
3229;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;0
3230;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;0
3231;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2021;0
3232;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2022;0
3233;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2023;0
3234;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Afrika;2021;0
3235;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Afrika;2022;0
3236;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Afrika;2023;0
3237;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Amerika;2021;0
3238;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Amerika;2022;0
3239;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Amerika;2023;0
3240;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Azië;2021;0
3241;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Azië;2022;0
3242;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Azië;2023;0
3243;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Oceanië;2021;0
3244;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Oceanië;2022;0
3245;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Oceanië;2023;0
3246;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Onbekend herkomstland;2021;0
3247;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Onbekend herkomstland;2022;0
3248;Jonger dan 20 jaar;Overig huishouden;Twee kinderen;Onbekend herkomstland;2023;0
3249;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Totaal;2021;0
3250;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Totaal;2022;0
3251;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Totaal;2023;0
3252;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Nederland;2021;0
3253;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Nederland;2022;0
3254;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Nederland;2023;0
3255;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Buiten Nederland;2021;0
3256;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Buiten Nederland;2022;0
3257;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Buiten Nederland;2023;0
3258;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Europa (exclusief Nederland);2021;0
3259;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Europa (exclusief Nederland);2022;0
3260;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Europa (exclusief Nederland);2023;0
3261;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Europese Unie (exclusief Nederland);2021;0
3262;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Europese Unie (exclusief Nederland);2022;0
3263;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Europese Unie (exclusief Nederland);2023;0
3264;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Buiten Europa;2021;0
3265;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Buiten Europa;2022;0
3266;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Buiten Europa;2023;0
3267;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Indonesië;2021;0
3268;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Indonesië;2022;0
3269;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Indonesië;2023;0
3270;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Marokko;2021;0
3271;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Marokko;2022;0
3272;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Marokko;2023;0
3273;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Nederlandse Cariben;2021;0
3274;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Nederlandse Cariben;2022;0
3275;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Nederlandse Cariben;2023;0
3276;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Suriname;2021;0
3277;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Suriname;2022;0
3278;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Suriname;2023;0
3279;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Turkije;2021;0
3280;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Turkije;2022;0
3281;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Turkije;2023;0
3282;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Afrika (exclusief Marokko);2021;0
3283;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Afrika (exclusief Marokko);2022;0
3284;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Afrika (exclusief Marokko);2023;0
3285;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;0
3286;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;0
3287;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;0
3288;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Azië (exclusief Indonesië en Turkije);2021;0
3289;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Azië (exclusief Indonesië en Turkije);2022;0
3290;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Azië (exclusief Indonesië en Turkije);2023;0
3291;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Afrika;2021;0
3292;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Afrika;2022;0
3293;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Afrika;2023;0
3294;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Amerika;2021;0
3295;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Amerika;2022;0
3296;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Amerika;2023;0
3297;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Azië;2021;0
3298;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Azië;2022;0
3299;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Azië;2023;0
3300;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Oceanië;2021;0
3301;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Oceanië;2022;0
3302;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Oceanië;2023;0
3303;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Onbekend herkomstland;2021;0
3304;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Onbekend herkomstland;2022;0
3305;Jonger dan 20 jaar;Overig huishouden;Drie kinderen;Onbekend herkomstland;2023;0
3306;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Totaal;2021;0
3307;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Totaal;2022;0
3308;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Totaal;2023;0
3309;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Nederland;2021;0
3310;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Nederland;2022;0
3311;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Nederland;2023;0
3312;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Buiten Nederland;2021;0
3313;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Buiten Nederland;2022;0
3314;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Buiten Nederland;2023;0
3315;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Europa (exclusief Nederland);2021;0
3316;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Europa (exclusief Nederland);2022;0
3317;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Europa (exclusief Nederland);2023;0
3318;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Europese Unie (exclusief Nederland);2021;0
3319;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Europese Unie (exclusief Nederland);2022;0
3320;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Europese Unie (exclusief Nederland);2023;0
3321;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Buiten Europa;2021;0
3322;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Buiten Europa;2022;0
3323;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Buiten Europa;2023;0
3324;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Indonesië;2021;0
3325;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Indonesië;2022;0
3326;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Indonesië;2023;0
3327;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Marokko;2021;0
3328;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Marokko;2022;0
3329;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Marokko;2023;0
3330;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Nederlandse Cariben;2021;0
3331;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Nederlandse Cariben;2022;0
3332;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Nederlandse Cariben;2023;0
3333;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Suriname;2021;0
3334;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Suriname;2022;0
3335;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Suriname;2023;0
3336;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Turkije;2021;0
3337;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Turkije;2022;0
3338;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Turkije;2023;0
3339;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Afrika (exclusief Marokko);2021;0
3340;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Afrika (exclusief Marokko);2022;0
3341;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Afrika (exclusief Marokko);2023;0
3342;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;0
3343;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;0
3344;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;0
3345;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2021;0
3346;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2022;0
3347;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2023;0
3348;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Afrika;2021;0
3349;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Afrika;2022;0
3350;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Afrika;2023;0
3351;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Amerika;2021;0
3352;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Amerika;2022;0
3353;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Amerika;2023;0
3354;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Azië;2021;0
3355;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Azië;2022;0
3356;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Azië;2023;0
3357;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Oceanië;2021;0
3358;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Oceanië;2022;0
3359;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Oceanië;2023;0
3360;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Onbekend herkomstland;2021;0
3361;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Onbekend herkomstland;2022;0
3362;Jonger dan 20 jaar;Overig huishouden;Vier of meer kinderen;Onbekend herkomstland;2023;0
3363;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Totaal;2021;439
3364;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Totaal;2022;462
3365;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Totaal;2023;439
3366;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Nederland;2021;310
3367;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Nederland;2022;330
3368;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Nederland;2023;332
3369;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Buiten Nederland;2021;129
3370;Jonger dan 20 jaar;Overig huishouden;Overig, onbekend;Buiten Nederland;2022;132
