ID;Geslacht;Leeftijd;TypeInstelling;BurgerlijkeStaat;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
594;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;715;0.57;840.0;0.65;263.0
595;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;710;0.53;880.0;0.64;273.0
596;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;780;0.55;900.0;0.63;286.0
597;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;855;0.57;;;
598;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;860;0.54;1015.0;0.62;324.0
599;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;945;0.55;1135.0;0.65;348.0
600;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;120455;20.94;172025.0;26.87;45904.0
601;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;118855;20.19;172670.0;26.37;45304.0
602;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;117675;19.52;172950.0;25.84;45134.0
603;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;121535;19.66;;;
604;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;120315;18.97;178490.0;25.46;45060.0
605;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;122560;18.82;181145.0;25.25;45376.0
606;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2004;12350;31.07;16685.0;37.37;4776.0
607;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2005;11890;29.82;16275.0;36.38;4613.0
608;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2006;11575;28.98;15915.0;35.57;4479.0
609;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2007;11645;28.96;;;
610;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2008;11205;27.8;15720.0;34.9;4296.0
611;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2009;11055;27.24;15450.0;34.3;4182.0
612;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;17020;9.57;30295.0;14.56;7102.0
613;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;16980;9.19;31240.0;14.47;7199.0
614;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;16985;8.83;31610.0;14.14;7177.0
615;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;17455;8.73;;;
616;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;17525;8.38;33170.0;13.72;7273.0
617;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;18515;8.44;34600.0;13.73;7478.0
618;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2004;86075;25.69;117710.0;32.5;32091.0
619;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2005;84955;24.96;117745.0;32.03;31560.0
620;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2006;83900;24.27;117700.0;31.54;31489.0
621;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2007;86910;24.72;;;
622;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2008;85960;24.08;121190.0;31.6;31390.0
623;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2009;86965;24.01;122235.0;31.49;31504.0
624;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2004;5015;22.08;7335.0;28.93;1935.0
625;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2005;5030;21.19;7405.0;27.94;1932.0
626;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2006;5215;20.98;7725.0;27.94;1989.0
627;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2007;5520;20.97;;;
628;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2008;5625;20.35;8410.0;27.48;2101.0
629;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2009;6030;20.58;8860.0;27.47;2211.0
630;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2004;119160;20.71;170555.0;26.64;45385.0
631;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2005;117575;19.97;171135.0;26.14;44786.0
632;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2006;116340;19.3;171385.0;25.61;44605.0
633;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2007;120205;19.45;;;
634;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2008;118995;18.77;176935.0;25.24;44533.0
635;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2009;121180;18.6;179545.0;25.03;44838.0
636;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2004;11490;28.91;15705.0;35.18;4434.0
637;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2005;11020;27.64;15245.0;34.07;4262.0
638;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2006;10690;26.76;14875.0;33.24;4125.0
639;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2007;10695;26.6;;;
640;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2008;10250;25.44;14610.0;32.43;3917.0
641;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2009;10055;24.77;14305.0;31.75;3792.0
642;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2004;16950;9.53;30210.0;14.52;7073.0
643;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2005;16915;9.16;31160.0;14.43;7172.0
644;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2006;16925;8.8;31520.0;14.1;7150.0
645;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2007;17405;8.7;;;
646;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2008;17470;8.35;33105.0;13.69;7253.0
647;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2009;18450;8.41;34525.0;13.7;7454.0
648;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2004;85800;25.61;117410.0;32.42;31979.0
649;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2005;84695;24.88;117430.0;31.94;31456.0
650;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2006;83610;24.18;117375.0;31.45;31380.0
651;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2007;86680;24.66;;;
652;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2008;85755;24.02;120930.0;31.53;31305.0
653;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2009;86750;23.95;121985.0;31.43;31424.0
654;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2004;4920;21.66;7230.0;28.52;1899.0
655;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2005;4940;20.82;7305.0;27.55;1896.0
656;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2006;5115;20.58;7615.0;27.54;1950.0
657;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2007;5420;20.59;;;
658;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2008;5520;19.96;8285.0;27.07;2058.0
659;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2009;5925;20.23;8735.0;27.07;2168.0
660;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2004;590;0.1;670.0;0.1;227.0
661;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2005;630;0.11;745.0;0.11;249.0
662;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2006;675;0.11;795.0;0.12;265.0
663;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2007;730;0.12;;;
664;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2008;745;0.12;895.0;0.13;294.0
665;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2009;815;0.12;955.0;0.13;315.0
666;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2004;550;1.38;620.0;1.38;212.0
667;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2005;590;1.48;695.0;1.56;233.0
668;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2006;630;1.57;735.0;1.64;247.0
669;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2007;680;1.69;;;
670;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2008;695;1.72;825.0;1.83;275.0
671;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2009;760;1.87;880.0;1.96;294.0
672;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2004;10;0.01;15.0;0.01;4.0
673;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2005;15;0.01;15.0;0.01;5.0
674;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2006;15;0.01;25.0;0.01;7.0
675;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2007;15;0.01;;;
676;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2008;15;0.01;20.0;0.01;5.0
677;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2009;15;0.01;20.0;0.01;6.0
678;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2004;25;0.01;30.0;0.01;10.0
679;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2005;25;0.01;30.0;0.01;10.0
680;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2006;30;0.01;35.0;0.01;10.0
681;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2007;30;0.01;;;
682;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2008;30;0.01;45.0;0.01;13.0
683;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2009;35;0.01;50.0;0.01;13.0
684;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2004;0;0.01;5.0;0.02;1.0
685;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2005;5;0.01;5.0;0.01;1.0
686;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2006;5;0.02;5.0;0.02;2.0
687;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2007;5;0.02;;;
688;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2008;5;0.01;10.0;0.03;1.0
689;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2009;5;0.02;5.0;0.02;2.0
690;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;710;0.12;980.0;0.15;292.0
691;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;650;0.11;905.0;0.14;269.0
692;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;660;0.11;885.0;0.13;263.0
693;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;600;0.1;;;
694;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;575;0.09;780.0;0.11;233.0
695;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;565;0.09;765.0;0.11;223.0
696;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2004;310;0.78;405.0;0.91;130.0
697;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2005;285;0.71;370.0;0.83;118.0
698;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2006;260;0.65;340.0;0.76;107.0
699;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2007;270;0.67;;;
700;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2008;255;0.64;335.0;0.74;104.0
701;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2009;245;0.6;320.0;0.71;96.0
702;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;55;0.03;90.0;0.04;25.0
703;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;50;0.03;90.0;0.04;22.0
704;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;45;0.02;80.0;0.04;21.0
705;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;35;0.02;;;
706;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;40;0.02;60.0;0.02;15.0
707;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;45;0.02;65.0;0.03;18.0
708;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Verweduwd;2004;250;0.07;370.0;0.1;102.0
709;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Verweduwd;2005;235;0.07;325.0;0.09;95.0
710;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Verweduwd;2006;260;0.07;350.0;0.09;99.0
711;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Verweduwd;2007;205;0.06;;;
712;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Verweduwd;2008;175;0.05;260.0;0.07;72.0
713;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Verweduwd;2009;180;0.05;240.0;0.06;67.0
714;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2004;95;0.41;115.0;0.45;36.0
715;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2005;85;0.35;115.0;0.44;34.0
716;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2006;95;0.39;115.0;0.42;37.0
717;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2007;95;0.36;;;
718;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2008;105;0.38;130.0;0.42;41.0
719;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Gescheiden;2009;100;0.33;140.0;0.44;41.0
720;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;77870;1.25;105785.0;1.7;28429.0
721;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;80185;1.28;109875.0;1.76;29143.0
722;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;82850;1.32;113415.0;1.81;30201.0
723;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;86215;1.37;;;
724;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;87445;1.38;120935.0;1.92;31802.0
725;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;91630;1.43;125635.0;1.97;32946.0
726;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2004;40140;1.9;45055.0;2.1;14421.0
727;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2005;42070;1.94;47325.0;2.17;15056.0
728;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2006;44005;2.01;49500.0;2.24;15793.0
729;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2007;46615;2.11;;;
730;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2008;47775;2.12;54625.0;2.43;17399.0
731;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2009;50490;2.19;57015.0;2.48;18112.0
732;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;16885;0.48;30995.0;0.88;6544.0
733;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;17050;0.49;32065.0;0.92;6640.0
734;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;17255;0.5;32650.0;0.94;6724.0
735;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;17000;0.49;;;
736;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;16970;0.49;32945.0;0.96;6483.0
737;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;17625;0.51;34270.0;1.0;6682.0
738;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2004;15755;9.29;22320.0;13.32;5637.0
739;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2005;15515;9.09;22560.0;13.34;5535.0
740;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2006;15470;9.0;22605.0;13.27;5542.0
741;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2007;15945;9.19;;;
742;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2008;15625;8.9;23085.0;13.35;5444.0
743;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2009;15820;8.92;23320.0;13.32;5480.0
744;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2004;5090;1.17;7415.0;1.78;1826.0
745;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2005;5550;1.3;7925.0;1.92;1912.0
746;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2006;6120;1.4;8660.0;2.07;2142.0
747;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2007;6655;1.42;;;
748;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2008;7070;1.47;10285.0;2.24;2475.0
749;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2009;7695;1.57;11025.0;2.34;2671.0
750;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2004;40945;0.66;66215.0;1.06;15230.0
751;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2005;41240;0.66;68020.0;1.09;15276.0
752;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2006;41690;0.67;69245.0;1.11;15520.0
753;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2007;43105;0.68;;;
754;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2008;43155;0.68;72745.0;1.15;15692.0
755;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2009;44355;0.69;75080.0;1.18;16069.0
756;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Ongehuwd;2004;5675;0.27;8265.0;0.38;2078.0
757;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Ongehuwd;2005;5860;0.27;8590.0;0.39;2130.0
758;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Ongehuwd;2006;5940;0.27;8805.0;0.4;2186.0
759;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Ongehuwd;2007;6540;0.3;;;
760;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Ongehuwd;2008;6720;0.3;10115.0;0.45;2415.0
761;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Ongehuwd;2009;6935;0.3;10540.0;0.46;2503.0
762;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2004;16210;0.46;30150.0;0.86;6297.0
763;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2005;16315;0.47;31145.0;0.89;6376.0
764;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2006;16450;0.47;31660.0;0.91;6433.0
765;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2007;16330;0.47;;;
766;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2008;16295;0.47;32105.0;0.94;6240.0
767;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2009;16860;0.49;33350.0;0.97;6405.0
768;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Verweduwd;2004;15565;9.18;22115.0;13.2;5568.0
769;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Verweduwd;2005;15320;8.98;22345.0;13.22;5465.0
770;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Verweduwd;2006;15275;8.88;22390.0;13.15;5469.0
771;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Verweduwd;2007;15770;9.09;;;
772;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Verweduwd;2008;15450;8.8;22880.0;13.23;5381.0
773;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Verweduwd;2009;15610;8.81;23095.0;13.19;5412.0
774;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gescheiden;2004;3500;0.8;5685.0;1.36;1286.0
775;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gescheiden;2005;3745;0.87;5940.0;1.44;1305.0
776;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gescheiden;2006;4030;0.92;6385.0;1.52;1433.0
777;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gescheiden;2007;4465;0.95;;;
778;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gescheiden;2008;4685;0.97;7645.0;1.67;1656.0
779;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Gescheiden;2009;4950;1.01;8095.0;1.72;1749.0
780;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2004;27820;0.45;29465.0;0.47;10030.0
781;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2005;28950;0.46;30635.0;0.49;10391.0
782;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2006;30045;0.48;31915.0;0.51;10826.0
783;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2007;31600;0.5;;;
784;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2008;31900;0.5;34655.0;0.55;11799.0
785;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2009;33570;0.52;35650.0;0.56;12136.0
786;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2004;27325;1.29;28875.0;1.34;9868.0
787;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2005;28360;1.31;29920.0;1.37;10191.0
788;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2006;29350;1.34;31085.0;1.41;10588.0
789;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2007;30825;1.4;;;
790;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2008;31030;1.38;33625.0;1.5;11500.0
791;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2009;32545;1.41;34485.0;1.5;11791.0
792;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2004;210;0.01;295.0;0.01;73.0
793;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2005;245;0.01;335.0;0.01;86.0
794;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2006;280;0.01;390.0;0.01;101.0
795;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2007;265;0.01;;;
796;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2008;290;0.01;405.0;0.01;105.0
