ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
2300;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2017 1e kwartaal;586
2301;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2017 2e kwartaal;595
2302;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2017 3e kwartaal;601
2303;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2017 4e kwartaal;598
2304;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2017;595
2305;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2018 1e kwartaal;609
2306;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2018 2e kwartaal;657
2307;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2018 3e kwartaal;662
2308;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2018 4e kwartaal;676
2309;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2018;651
2310;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2019 1e kwartaal;652
2311;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2019 2e kwartaal;668
2312;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2019 3e kwartaal;667
2313;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2019 4e kwartaal;660
2314;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2019;661
2315;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2020 1e kwartaal;668
2316;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2020 2e  kwartaal;665
2317;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2020 3e kwartaal;676
2318;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2020 4e kwartaal;670
2319;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2020;670
2320;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2021 1e kwartaal;775
2321;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2021 2e kwartaal;811
2322;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2021 3e kwartaal;803
2323;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2021 4e kwartaal;818
2324;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2021;802
2325;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2022 1e kwartaal;852
2326;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2022 2e kwartaal;844
2327;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2022 3e kwartaal;831
2328;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2022 4e kwartaal;846
2329;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2022;843
2330;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2023 1e kwartaal;831
2331;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2023 2e kwartaal;814
2332;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2023 3e kwartaal;831
2333;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2023 4e kwartaal;857
2334;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2023;833
2335;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2024 1e kwartaal;851
2336;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2024 2e kwartaal;868
2337;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2024 3e kwartaal;871
2338;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2024 4e kwartaal;884
2339;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2024;868
2340;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2013 1e kwartaal;414
2341;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2013 2e kwartaal;412
2342;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2013 3e kwartaal;415
2343;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2013 4e kwartaal;409
2344;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2013;412
2345;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2014 1e kwartaal;408
2346;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2014 2e kwartaal;395
2347;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2014 3e kwartaal;419
2348;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2014 4e kwartaal;411
2349;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2014;408
2350;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2015 1e kwartaal;426
2351;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2015 2e kwartaal;429
2352;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2015 3e kwartaal;414
2353;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2015 4e kwartaal;411
2354;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2015;420
2355;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2016 1e kwartaal;405
2356;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2016 2e kwartaal;392
2357;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2016 3e kwartaal;407
2358;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2016 4e kwartaal;413
2359;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2016;404
2360;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2017 1e kwartaal;413
2361;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2017 2e kwartaal;420
2362;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2017 3e kwartaal;414
2363;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2017 4e kwartaal;422
2364;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2017;417
2365;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2018 1e kwartaal;428
2366;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2018 2e kwartaal;456
2367;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2018 3e kwartaal;462
2368;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2018 4e kwartaal;469
2369;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2018;454
2370;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2019 1e kwartaal;455
2371;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2019 2e kwartaal;463
2372;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2019 3e kwartaal;465
2373;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2019 4e kwartaal;463
2374;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2019;461
2375;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2020 1e kwartaal;459
2376;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2020 2e  kwartaal;465
2377;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2020 3e kwartaal;472
2378;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2020 4e kwartaal;477
2379;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2020;468
2380;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2021 1e kwartaal;571
2381;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2021 2e kwartaal;593
2382;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2021 3e kwartaal;583
2383;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2021 4e kwartaal;592
2384;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2021;585
2385;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2022 1e kwartaal;624
2386;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2022 2e kwartaal;601
2387;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2022 3e kwartaal;588
2388;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2022 4e kwartaal;597
2389;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2022;603
2390;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2023 1e kwartaal;584
2391;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2023 2e kwartaal;573
2392;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2023 3e kwartaal;590
2393;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2023 4e kwartaal;603
2394;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2023;587
2395;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2024 1e kwartaal;609
2396;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2024 2e kwartaal;624
2397;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2024 3e kwartaal;626
2398;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2024 4e kwartaal;636
2399;Totaal mannen en vrouwen;Totaal personen;69-71 Management- en technisch advies;2024;624
2400;Totaal mannen en vrouwen;Totaal personen;72 Research;2013 1e kwartaal;39
2401;Totaal mannen en vrouwen;Totaal personen;72 Research;2013 2e kwartaal;37
2402;Totaal mannen en vrouwen;Totaal personen;72 Research;2013 3e kwartaal;35
2403;Totaal mannen en vrouwen;Totaal personen;72 Research;2013 4e kwartaal;36
2404;Totaal mannen en vrouwen;Totaal personen;72 Research;2013;37
2405;Totaal mannen en vrouwen;Totaal personen;72 Research;2014 1e kwartaal;34
2406;Totaal mannen en vrouwen;Totaal personen;72 Research;2014 2e kwartaal;35
2407;Totaal mannen en vrouwen;Totaal personen;72 Research;2014 3e kwartaal;38
2408;Totaal mannen en vrouwen;Totaal personen;72 Research;2014 4e kwartaal;37
2409;Totaal mannen en vrouwen;Totaal personen;72 Research;2014;36
2410;Totaal mannen en vrouwen;Totaal personen;72 Research;2015 1e kwartaal;38
2411;Totaal mannen en vrouwen;Totaal personen;72 Research;2015 2e kwartaal;39
2412;Totaal mannen en vrouwen;Totaal personen;72 Research;2015 3e kwartaal;43
2413;Totaal mannen en vrouwen;Totaal personen;72 Research;2015 4e kwartaal;46
2414;Totaal mannen en vrouwen;Totaal personen;72 Research;2015;41
2415;Totaal mannen en vrouwen;Totaal personen;72 Research;2016 1e kwartaal;42
2416;Totaal mannen en vrouwen;Totaal personen;72 Research;2016 2e kwartaal;45
2417;Totaal mannen en vrouwen;Totaal personen;72 Research;2016 3e kwartaal;48
2418;Totaal mannen en vrouwen;Totaal personen;72 Research;2016 4e kwartaal;44
2419;Totaal mannen en vrouwen;Totaal personen;72 Research;2016;45
2420;Totaal mannen en vrouwen;Totaal personen;72 Research;2017 1e kwartaal;36
2421;Totaal mannen en vrouwen;Totaal personen;72 Research;2017 2e kwartaal;41
2422;Totaal mannen en vrouwen;Totaal personen;72 Research;2017 3e kwartaal;40
2423;Totaal mannen en vrouwen;Totaal personen;72 Research;2017 4e kwartaal;38
2424;Totaal mannen en vrouwen;Totaal personen;72 Research;2017;39
2425;Totaal mannen en vrouwen;Totaal personen;72 Research;2018 1e kwartaal;42
2426;Totaal mannen en vrouwen;Totaal personen;72 Research;2018 2e kwartaal;44
2427;Totaal mannen en vrouwen;Totaal personen;72 Research;2018 3e kwartaal;44
2428;Totaal mannen en vrouwen;Totaal personen;72 Research;2018 4e kwartaal;48
2429;Totaal mannen en vrouwen;Totaal personen;72 Research;2018;45
2430;Totaal mannen en vrouwen;Totaal personen;72 Research;2019 1e kwartaal;49
2431;Totaal mannen en vrouwen;Totaal personen;72 Research;2019 2e kwartaal;54
2432;Totaal mannen en vrouwen;Totaal personen;72 Research;2019 3e kwartaal;54
2433;Totaal mannen en vrouwen;Totaal personen;72 Research;2019 4e kwartaal;52
2434;Totaal mannen en vrouwen;Totaal personen;72 Research;2019;52
2435;Totaal mannen en vrouwen;Totaal personen;72 Research;2020 1e kwartaal;55
2436;Totaal mannen en vrouwen;Totaal personen;72 Research;2020 2e  kwartaal;54
2437;Totaal mannen en vrouwen;Totaal personen;72 Research;2020 3e kwartaal;55
2438;Totaal mannen en vrouwen;Totaal personen;72 Research;2020 4e kwartaal;47
2439;Totaal mannen en vrouwen;Totaal personen;72 Research;2020;53
2440;Totaal mannen en vrouwen;Totaal personen;72 Research;2021 1e kwartaal;59
2441;Totaal mannen en vrouwen;Totaal personen;72 Research;2021 2e kwartaal;66
2442;Totaal mannen en vrouwen;Totaal personen;72 Research;2021 3e kwartaal;68
2443;Totaal mannen en vrouwen;Totaal personen;72 Research;2021 4e kwartaal;64
2444;Totaal mannen en vrouwen;Totaal personen;72 Research;2021;64
2445;Totaal mannen en vrouwen;Totaal personen;72 Research;2022 1e kwartaal;68
2446;Totaal mannen en vrouwen;Totaal personen;72 Research;2022 2e kwartaal;76
2447;Totaal mannen en vrouwen;Totaal personen;72 Research;2022 3e kwartaal;73
2448;Totaal mannen en vrouwen;Totaal personen;72 Research;2022 4e kwartaal;72
2449;Totaal mannen en vrouwen;Totaal personen;72 Research;2022;72
2450;Totaal mannen en vrouwen;Totaal personen;72 Research;2023 1e kwartaal;68
2451;Totaal mannen en vrouwen;Totaal personen;72 Research;2023 2e kwartaal;71
2452;Totaal mannen en vrouwen;Totaal personen;72 Research;2023 3e kwartaal;77
2453;Totaal mannen en vrouwen;Totaal personen;72 Research;2023 4e kwartaal;71
2454;Totaal mannen en vrouwen;Totaal personen;72 Research;2023;72
2455;Totaal mannen en vrouwen;Totaal personen;72 Research;2024 1e kwartaal;73
2456;Totaal mannen en vrouwen;Totaal personen;72 Research;2024 2e kwartaal;73
2457;Totaal mannen en vrouwen;Totaal personen;72 Research;2024 3e kwartaal;76
2458;Totaal mannen en vrouwen;Totaal personen;72 Research;2024 4e kwartaal;72
2459;Totaal mannen en vrouwen;Totaal personen;72 Research;2024;74
2460;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2013 1e kwartaal;146
2461;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2013 2e kwartaal;147
2462;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2013 3e kwartaal;143
2463;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2013 4e kwartaal;138
2464;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2013;144
2465;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2014 1e kwartaal;142
2466;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2014 2e kwartaal;134
2467;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2014 3e kwartaal;132
2468;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2014 4e kwartaal;133
2469;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2014;135
2470;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2015 1e kwartaal;128
2471;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2015 2e kwartaal;124
2472;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2015 3e kwartaal;128
2473;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2015 4e kwartaal;124
2474;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2015;126
2475;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2016 1e kwartaal;126
2476;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2016 2e kwartaal;129
2477;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2016 3e kwartaal;133
2478;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2016 4e kwartaal;142
2479;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2016;133
2480;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2017 1e kwartaal;136
2481;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2017 2e kwartaal;135
2482;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2017 3e kwartaal;147
2483;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2017 4e kwartaal;138
2484;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2017;139
2485;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2018 1e kwartaal;138
2486;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2018 2e kwartaal;157
2487;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2018 3e kwartaal;156
2488;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2018 4e kwartaal;158
2489;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2018;152
2490;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2019 1e kwartaal;148
2491;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2019 2e kwartaal;151
2492;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2019 3e kwartaal;148
2493;Totaal mannen en vrouwen;Totaal personen;73-75 Reclame, design, overige diensten;2019 4e kwartaal;146
