ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Migratieachtergrond;Perioden;BanenWerknemersGeborenInBuitenland_1
628;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014 4e kwartaal;5.5
629;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2014;4.8
630;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 1e kwartaal;5.8
631;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 2e kwartaal;6.9
632;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 3e kwartaal;7.1
633;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015 4e kwartaal;7.3
634;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2015;6.8
635;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 1e kwartaal;7.5
636;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 2e kwartaal;8.9
637;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 3e kwartaal;9.3
638;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016 4e kwartaal;9.8
639;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2016;8.9
640;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 1e kwartaal;10.1
641;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 2e kwartaal;12.5
642;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 3e kwartaal;13.0
643;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017 4e kwartaal;13.8
644;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2017;12.4
645;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 1e kwartaal;14.5
646;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 2e kwartaal;17.3
647;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 3e kwartaal;17.6
648;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018 4e kwartaal;18.4
649;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2018;16.9
650;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 1e kwartaal;18.8
651;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 2e kwartaal;21.3
652;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 3e kwartaal;21.1
653;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019 4e kwartaal;21.9
654;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2019;20.8
655;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 1e kwartaal;22.7
656;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 2e kwartaal;23.0
657;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 3e kwartaal;24.0
658;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020 4e kwartaal;23.4
659;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Bulgarije;2020;23.3
660;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 1e kwartaal;49.9
661;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 2e kwartaal;52.4
662;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 3e kwartaal;53.1
663;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010 4e kwartaal;53.0
664;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2010;52.1
665;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 1e kwartaal;51.4
666;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 2e kwartaal;53.3
667;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 3e kwartaal;52.6
668;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011 4e kwartaal;51.8
669;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2011;52.3
670;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 1e kwartaal;49.7
671;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 2e kwartaal;50.1
672;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 3e kwartaal;48.7
673;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012 4e kwartaal;48.0
674;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2012;49.1
675;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 1e kwartaal;45.8
676;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 2e kwartaal;46.0
677;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 3e kwartaal;45.0
678;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013 4e kwartaal;44.6
679;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2013;45.4
680;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 1e kwartaal;42.2
681;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 2e kwartaal;42.4
682;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 3e kwartaal;41.8
683;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014 4e kwartaal;41.6
684;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2014;42.0
685;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 1e kwartaal;40.4
686;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 2e kwartaal;40.9
687;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 3e kwartaal;40.5
688;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015 4e kwartaal;40.5
689;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2015;40.6
690;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 1e kwartaal;39.6
691;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 2e kwartaal;40.4
692;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 3e kwartaal;40.2
693;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016 4e kwartaal;40.8
694;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2016;40.2
695;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 1e kwartaal;40.2
696;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 2e kwartaal;41.2
697;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 3e kwartaal;40.9
698;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017 4e kwartaal;41.8
699;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2017;41.1
700;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 1e kwartaal;41.8
701;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 2e kwartaal;42.8
702;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 3e kwartaal;42.3
703;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018 4e kwartaal;43.4
704;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2018;42.6
705;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 1e kwartaal;43.1
706;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 2e kwartaal;43.9
707;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 3e kwartaal;43.2
708;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019 4e kwartaal;43.9
709;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2019;43.5
710;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 1e kwartaal;46.7
711;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 2e kwartaal;45.6
712;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 3e kwartaal;45.7
713;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020 4e kwartaal;46.3
714;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Duitsland;2020;46.1
715;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 1e kwartaal;8.2
716;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 2e kwartaal;8.3
717;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 3e kwartaal;8.2
718;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010 4e kwartaal;8.2
719;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2010;8.2
720;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 1e kwartaal;8.3
721;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 2e kwartaal;8.5
722;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 3e kwartaal;8.3
723;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011 4e kwartaal;8.4
724;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2011;8.4
725;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 1e kwartaal;8.4
726;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 2e kwartaal;8.6
727;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 3e kwartaal;8.4
728;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012 4e kwartaal;8.4
729;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2012;8.4
730;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2013 1e kwartaal;8.3
731;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2013 2e kwartaal;8.5
732;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2013 3e kwartaal;8.4
733;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2013 4e kwartaal;8.5
734;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2013;8.4
735;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2014 1e kwartaal;8.6
736;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2014 2e kwartaal;8.9
737;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2014 3e kwartaal;8.9
738;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2014 4e kwartaal;8.9
739;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2014;8.8
740;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2015 1e kwartaal;9.0
741;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2015 2e kwartaal;9.5
742;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2015 3e kwartaal;9.5
743;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2015 4e kwartaal;9.5
744;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2015;9.4
745;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2016 1e kwartaal;9.7
746;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2016 2e kwartaal;10.2
747;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2016 3e kwartaal;10.3
748;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2016 4e kwartaal;10.4
749;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2016;10.1
750;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2017 1e kwartaal;10.6
751;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2017 2e kwartaal;11.2
752;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2017 3e kwartaal;11.1
753;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2017 4e kwartaal;11.3
754;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2017;11.0
755;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2018 1e kwartaal;11.5
756;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2018 2e kwartaal;12.1
757;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2018 3e kwartaal;12.0
758;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2018 4e kwartaal;12.2
759;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2018;11.9
760;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2019 1e kwartaal;12.4
761;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2019 2e kwartaal;13.0
762;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2019 3e kwartaal;12.9
763;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2019 4e kwartaal;13.1
764;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2019;12.9
765;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2020 1e kwartaal;13.4
766;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2020 2e kwartaal;13.1
767;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2020 3e kwartaal;13.0
768;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2020 4e kwartaal;13.3
769;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Frankrijk;2020;13.2
770;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Griekenland;2010 1e kwartaal;3.4
771;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Griekenland;2010 2e kwartaal;3.7
772;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Griekenland;2010 3e kwartaal;3.7
773;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Griekenland;2010 4e kwartaal;3.7
774;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Griekenland;2010;3.6
775;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Griekenland;2011 1e kwartaal;3.7
