ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;TotaalAlleBeeindigingen_1;DoorSchoneLei_2;DoorAkkoord_3;DoorFaillissement_4;DoorBetalingenHervat_5;ZonderSchoneLei_6;Onbekend_7
3292;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2016;105.0;95.0;;;;;
3293;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2017;95.0;80.0;;;;10.0;
3294;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2018;85.0;75.0;;;;10.0;
3295;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2019;60.0;55.0;;;;;
3296;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2020;60.0;45.0;;;;;
3297;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2021;35.0;15.0;;;;;15.0
3298;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2022;35.0;;;;;;30.0
3299;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Uitkeringsontvanger;2023;10.0;;;;;;10.0
3300;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;1999;;;;;;;
3301;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2000;;;;;;;
3302;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2001;;;;;;;
3303;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2002;;;;;;;
3304;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2003;;;;;;;
3305;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2004;;;;;;;
3306;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2005;;;;;;;
3307;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2006;10.0;10.0;;;;;
3308;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2007;;;;;;;
3309;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2008;;;;;;;
3310;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2009;;;;;;;
3311;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2010;;;;;;;
3312;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2011;;;;;;;
3313;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2012;;;;;;;
3314;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2013;;;;;;;
3315;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2014;10.0;;;;;;
3316;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2015;;;;;;;
3317;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2016;10.0;10.0;;;;;
3318;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2017;;;;;;;
3319;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2018;;;;;;;
3320;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2019;;;;;;;
3321;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2020;;;;;;;
3322;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2021;;;;;;;
3323;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2022;;;;;;;
3324;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Pensioenontvanger;2023;;;;;;;
3325;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;1999;;;;;;;
3326;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2000;;;;;;;
3327;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2001;;;;;;;
3328;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2002;;;;;;;
3329;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2003;;;;;;;
3330;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2004;;;;;;;
3331;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2005;;;;;;;
3332;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2006;;;;;;;
3333;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2007;;;;;;;
3334;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2008;;;;;;;
3335;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2009;;;;;;;
3336;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2010;;;;;;;
3337;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2011;;;;;;;
3338;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2012;;;;;;;
3339;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2013;;;;;;;
3340;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2014;;;;;;;
3341;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2015;;;;;;;
3342;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2016;;;;;;;
3343;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2017;;;;;;;
3344;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2018;;;;;;;
3345;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2019;;;;;;;
3346;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2020;;;;;;;
3347;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2021;;;;;;;
3348;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2022;;;;;;;
3349;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;(School)kind of student;2023;;;;;;;
3350;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);1999;;;;;;;
3351;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2000;;;;;;;
3352;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2001;;;;;;;
3353;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2002;;;;;;;
3354;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2003;;;;;;;
3355;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2004;;;;;;;
3356;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2005;10.0;;;;;;
3357;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2006;10.0;;;;;;
3358;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2007;10.0;;;;;;
3359;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2008;10.0;;;;;;
3360;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2009;;;;;;;
3361;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2010;;;;;;;
3362;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2011;;;;;;;
3363;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2012;;;;;;;
3364;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2013;;;;;;;
3365;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2014;;;;;;;
3366;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2015;;;;;;;
3367;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2016;;;;;;;
3368;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2017;;;;;;;
3369;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2018;;;;;;;
3370;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2019;;;;;;;
3371;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2020;;;;;;;
3372;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2021;;;;;;;
3373;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2022;;;;;;;
3374;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Overig (geen inkomen, kind of student);2023;;;;;;;
3375;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;1999;;;;;;;
3376;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2000;;;;;;;
3377;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2001;;;;;;;
3378;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2002;;;;;;;
3379;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2003;;;;;;;
3380;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2004;;;;;;;
3381;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2005;;;;;;;
3382;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2006;;;;;;;
3383;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2007;;;;;;;
3384;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2008;;;;;;;
3385;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2009;;;;;;;
3386;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2010;;;;;;;
3387;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2011;;;;;;;
3388;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2012;;;;;;;
3389;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2013;;;;;;;
3390;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2014;;;;;;;
3391;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2015;;;;;;;
3392;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2016;;;;;;;
3393;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2017;;;;;;;
3394;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2018;;;;;;;
3395;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2019;;;;;;;
3396;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2020;;;;;;;
3397;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2021;;;;;;;
3398;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2022;;;;;;;
3399;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Eenouderhuishouden;Onbekend;2023;;;;;;;
3400;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;1999;;;;;;;
3401;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2000;20.0;;;10.0;;;
3402;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2001;25.0;10.0;;10.0;;;
3403;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2002;50.0;35.0;;10.0;;;
3404;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2003;80.0;55.0;;15.0;;;
3405;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2004;105.0;75.0;;20.0;;;
3406;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2005;125.0;95.0;;15.0;;;
3407;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2006;95.0;65.0;;20.0;;;
3408;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2007;140.0;110.0;;15.0;10.0;;
3409;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2008;140.0;100.0;;;10.0;15.0;
3410;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2009;165.0;135.0;;;;10.0;
3411;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2010;150.0;120.0;;;;15.0;
3412;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2011;125.0;100.0;;10.0;;10.0;
3413;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2012;105.0;85.0;;;;15.0;
3414;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2013;135.0;115.0;;;;;
3415;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2014;135.0;110.0;;;;15.0;
3416;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2015;160.0;145.0;;;;10.0;
3417;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2016;150.0;135.0;;;;10.0;
3418;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2017;155.0;145.0;;;;10.0;
3419;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2018;125.0;105.0;;;;;
3420;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2019;120.0;110.0;;;;;
3421;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2020;95.0;90.0;;;;;
3422;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2021;45.0;25.0;;;;;20.0
3423;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2022;55.0;10.0;;;;;45.0
3424;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Totaal;2023;30.0;;;;;;30.0
3425;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;1999;;;;;;;
3426;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2000;10.0;;;;;;
3427;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2001;;;;;;;
3428;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2002;15.0;10.0;;;;;
3429;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2003;25.0;15.0;;;;;
3430;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2004;30.0;20.0;;;;;
3431;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2005;30.0;20.0;;;;;
3432;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2006;25.0;20.0;;;;;
3433;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2007;45.0;30.0;;;;;
3434;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2008;55.0;40.0;;;;;
3435;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2009;60.0;45.0;;;;;
3436;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2010;45.0;40.0;;;;;
3437;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2011;45.0;40.0;;;;;
3438;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2012;25.0;20.0;;;;;
3439;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2013;45.0;40.0;;;;;
3440;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2014;40.0;35.0;;;;;
3441;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2015;50.0;50.0;;;;;
3442;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2016;55.0;45.0;;;;;
3443;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2017;60.0;55.0;;;;;
3444;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2018;50.0;40.0;;;;;
3445;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2019;45.0;40.0;;;;;
3446;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2020;35.0;35.0;;;;;
3447;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2021;20.0;10.0;;;;;10.0
3448;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2022;25.0;;;;;;20.0
3449;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Werknemer;2023;15.0;;;;;;15.0
3450;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Zelfstandige (totaal);1999;;;;;;;
3451;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2000;;;;;;;
3452;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2001;;;;;;;
3453;Totaal mannen en vrouwen;Totaal;Totaal;Europa (exclusief Nederland);Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2002;;;;;;;
