ID;Geslacht;Niveau;Leerweg;Studierichting;Regiokenmerken;Perioden;MboStudenten_1
753;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Holland Noord (AM);2019/'20;398.0
754;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Holland Noord (AM);2020/'21;464.0
755;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Holland Noord (AM);2021/'22;485.0
756;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2015/'16;150.0
757;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2016/'17;
758;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2017/'18;
759;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2018/'19;
760;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2019/'20;
761;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2020/'21;
762;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland (AM);2021/'22;
763;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2015/'16;157.0
764;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2016/'17;163.0
765;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2017/'18;134.0
766;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2018/'19;136.0
767;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2019/'20;198.0
768;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2020/'21;233.0
769;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zaanstreek/Waterland (AM);2021/'22;233.0
770;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2015/'16;360.0
771;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2016/'17;270.0
772;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2017/'18;317.0
773;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2018/'19;303.0
774;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2019/'20;322.0
775;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2020/'21;492.0
776;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Groot Amsterdam (AM);2021/'22;496.0
777;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2015/'16;296.0
778;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2016/'17;291.0
779;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2017/'18;275.0
780;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2018/'19;277.0
781;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2019/'20;305.0
782;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2020/'21;347.0
783;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Holland Rijnland (AM);2021/'22;340.0
784;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2015/'16;163.0
785;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2016/'17;112.0
786;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2017/'18;117.0
787;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2018/'19;114.0
788;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2019/'20;135.0
789;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2020/'21;152.0
790;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Holland (AM);2021/'22;163.0
791;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2015/'16;355.0
792;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2016/'17;319.0
793;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2017/'18;309.0
794;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2018/'19;343.0
795;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2019/'20;417.0
796;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2020/'21;473.0
797;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Haaglanden (AM);2021/'22;466.0
798;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2015/'16;686.0
799;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2016/'17;635.0
800;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2017/'18;667.0
801;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2018/'19;822.0
802;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2019/'20;954.0
803;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2020/'21;1110.0
804;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Rijnmond (AM);2021/'22;1114.0
805;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2015/'16;131.0
806;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2016/'17;132.0
807;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2017/'18;142.0
808;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2018/'19;166.0
809;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2019/'20;256.0
810;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2020/'21;292.0
811;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Drechtsteden (AM);2021/'22;305.0
812;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2015/'16;296.0
813;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2016/'17;234.0
814;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2017/'18;174.0
815;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2018/'19;165.0
816;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2019/'20;127.0
817;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2020/'21;121.0
818;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zeeland (AM);2021/'22;109.0
819;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2015/'16;404.0
820;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2016/'17;411.0
821;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2017/'18;455.0
822;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2018/'19;491.0
823;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2019/'20;490.0
824;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2020/'21;527.0
825;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;West-Brabant (AM);2021/'22;493.0
826;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2015/'16;260.0
827;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2016/'17;267.0
828;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2017/'18;275.0
829;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2018/'19;275.0
830;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2019/'20;374.0
831;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2020/'21;393.0
832;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Brabant (AM);2021/'22;402.0
833;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2015/'16;377.0
834;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2016/'17;283.0
835;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2017/'18;311.0
836;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2018/'19;357.0
837;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2019/'20;393.0
838;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2020/'21;439.0
839;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noordoost-Brabant (AM);2021/'22;444.0
840;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2015/'16;266.0
841;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2016/'17;274.0
842;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2017/'18;294.0
843;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2018/'19;287.0
844;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2019/'20;364.0
845;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2020/'21;423.0
846;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuidoost-Brabant (AM);2021/'22;434.0
847;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2015/'16;181.0
848;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2016/'17;118.0
849;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2017/'18;137.0
850;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2018/'19;154.0
851;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2019/'20;246.0
852;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2020/'21;264.0
853;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Noord-Limburg (AM);2021/'22;263.0
854;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2015/'16;246.0
855;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2016/'17;198.0
856;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2017/'18;121.0
857;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2018/'19;110.0
858;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2019/'20;265.0
859;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2020/'21;387.0
860;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Limburg (AM);2021/'22;431.0
861;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2015/'16;196.0
862;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2016/'17;198.0
863;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2017/'18;
864;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2018/'19;
865;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2019/'20;
866;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2020/'21;
867;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Food Valley (AM);2021/'22;
868;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2015/'16;199.0
869;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2016/'17;140.0
870;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2017/'18;216.0
871;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2018/'19;221.0
872;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2019/'20;242.0
873;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2020/'21;263.0
874;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Helmond-De Peel (AM);2021/'22;222.0
875;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2015/'16;152.0
876;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2016/'17;83.0
877;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2017/'18;107.0
878;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2018/'19;138.0
879;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2019/'20;204.0
880;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2020/'21;235.0
881;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Midden-Limburg (AM);2021/'22;232.0
882;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2015/'16;186.0
883;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2016/'17;179.0
884;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2017/'18;187.0
885;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2018/'19;183.0
886;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2019/'20;224.0
887;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2020/'21;259.0
888;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Holland Centraal (AM);2021/'22;258.0
889;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2015/'16;97.0
890;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2016/'17;115.0
891;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2017/'18;133.0
892;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2018/'19;114.0
893;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2019/'20;99.0
894;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2020/'21;94.0
895;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Gorinchem (AM);2021/'22;192.0
896;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2015/'16;
897;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2016/'17;428.0
898;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2017/'18;440.0
899;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2018/'19;411.0
900;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2019/'20;464.0
901;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2020/'21;535.0
902;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Regio Zwolle (AM);2021/'22;610.0
903;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2015/'16;
904;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2016/'17;117.0
905;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2017/'18;100.0
906;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2018/'19;100.0
907;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2019/'20;128.0
908;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2020/'21;148.0
909;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Zuid-Kennemerland en IJmond (AM);2021/'22;169.0
910;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2015/'16;
911;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2016/'17;
912;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2017/'18;218.0
913;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2018/'19;194.0
914;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2019/'20;238.0
915;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2020/'21;267.0
916;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;FoodValley (AM);2021/'22;292.0
917;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2015/'16;18.0
918;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2016/'17;12.0
919;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2017/'18;15.0
920;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2018/'19;20.0
921;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2019/'20;125.0
922;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2020/'21;88.0
923;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);01 Onderwijs;Niet in te delen (AM);2021/'22;30.0
924;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2015/'16;32526.0
925;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2016/'17;35417.0
926;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2017/'18;37260.0
927;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2018/'19;39107.0
928;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2019/'20;39220.0
929;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2020/'21;35813.0
930;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Nederland;2021/'22;32478.0
931;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2015/'16;3816.0
932;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2016/'17;4201.0
933;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2017/'18;4231.0
934;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2018/'19;4307.0
935;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2019/'20;4172.0
936;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2020/'21;3879.0
937;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Noord-Nederland (LD);2021/'22;3486.0
938;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2015/'16;7564.0
939;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2016/'17;8429.0
940;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2017/'18;8986.0
941;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2018/'19;9734.0
942;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2019/'20;9922.0
943;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2020/'21;9034.0
944;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);02 Vormgeving, kunst, talen gesch...;Oost-Nederland (LD);2021/'22;8047.0
