ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
2459;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2039;1319072
2460;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2040;1335858
2461;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2041;1341240
2462;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2042;1347142
2463;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2043;1357382
2464;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2044;1372172
2465;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2045;1386424
2466;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2046;1411864
2467;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2047;1430384
2468;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2048;1449475
2469;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2049;1460228
2470;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2050;1458066
2471;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2051;1446633
2472;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2052;1438268
2473;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2053;1422913
2474;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2054;1414734
2475;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2055;1415623
2476;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2056;1419103
2477;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2057;1421183
2478;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2058;1421730
2479;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2059;1415504
2480;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2060;1411122
2481;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2061;1402004
2482;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2062;1397377
2483;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2063;1391586
2484;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2064;1397922
2485;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2065;1395005
2486;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2066;1392104
2487;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2067;1403343
2488;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2068;1406708
2489;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2069;1409351
2490;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2070;1410260
2491;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2024;1051342
2492;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2025;1046773
2493;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2026;1057812
2494;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2027;1066280
2495;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2028;1072344
2496;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2029;1074512
2497;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2030;1081988
2498;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2031;1086584
2499;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2032;1098979
2500;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2033;1116726
2501;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2034;1136233
2502;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2035;1152350
2503;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2036;1173259
2504;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2037;1188483
2505;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2038;1202931
2506;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2039;1214031
2507;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2040;1222617
2508;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2041;1219031
2509;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2042;1215237
2510;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2043;1213784
2511;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2044;1219331
2512;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2045;1225284
2513;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2046;1239649
2514;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2047;1251693
2515;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2048;1260953
2516;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2049;1261958
2517;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2050;1255127
2518;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2051;1238058
2519;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2052;1222250
2520;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2053;1204864
2521;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2054;1191764
2522;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2055;1183573
2523;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2056;1181368
2524;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2057;1178388
2525;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2058;1173936
2526;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2059;1164450
2527;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2060;1155115
2528;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2061;1143776
2529;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2062;1138398
2530;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2063;1132855
2531;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2064;1131382
2532;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2065;1124243
2533;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2066;1121169
2534;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2067;1126038
2535;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2068;1122681
2536;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2069;1120349
2537;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 67%-prognose-interval;2070;1115735
2538;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2024;1053190
2539;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2025;1051279
2540;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2026;1065262
2541;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2027;1077007
2542;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2028;1086684
2543;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2029;1092642
2544;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2030;1104889
2545;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2031;1113480
2546;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2032;1130212
2547;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2033;1151944
2548;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2034;1176059
2549;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2035;1197292
2550;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2036;1223950
2551;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2037;1244907
2552;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2038;1263861
2553;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2039;1281103
2554;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2040;1295580
2555;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2041;1298045
2556;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2042;1299665
2557;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2043;1304225
2558;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2044;1316077
2559;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2045;1328184
2560;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2046;1348960
2561;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2047;1366574
2562;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2048;1381868
2563;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2049;1390221
2564;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2050;1388612
2565;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2051;1376933
2566;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2052;1364285
2567;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2053;1349970
2568;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2054;1340159
2569;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2055;1337872
2570;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2056;1339550
2571;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2057;1339402
2572;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2058;1337364
2573;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2059;1329151
2574;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2060;1323969
2575;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2061;1315557
2576;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2062;1311689
2577;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2063;1307185
2578;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2064;1306808
2579;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2065;1303734
2580;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2066;1304373
2581;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2067;1311701
2582;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2068;1309905
2583;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2069;1305324
2584;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 67%-prognose-interval;2070;1302491
2585;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2024;1244223
2586;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2025;1195355
2587;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2026;1142723
2588;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2027;1099328
2589;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2028;1065649
2590;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2029;1052295
2591;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2030;1046339
2592;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2031;1056567
2593;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2032;1065422
2594;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2033;1072144
2595;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2034;1075596
2596;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2035;1084801
2597;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2036;1090654
2598;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2037;1104629
2599;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2038;1124127
2600;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2039;1144962
2601;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2040;1163183
2602;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2041;1186112
2603;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2042;1204199
2604;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2043;1219442
2605;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2044;1233377
2606;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2045;1245641
2607;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2046;1245390
2608;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2047;1244149
2609;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2048;1245989
2610;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2049;1254652
2611;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2050;1263874
2612;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2051;1281852
2613;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2052;1296978
2614;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2053;1308619
2615;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2054;1312626
2616;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2055;1308368
2617;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2056;1293634
2618;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2057;1279413
2619;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2058;1263319
2620;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2059;1251773
2621;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2060;1246491
2622;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2061;1246262
2623;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2062;1244136
2624;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2063;1241639
2625;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2064;1231656
2626;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2065;1224858
2627;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2066;1214349
2628;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2067;1209282
2629;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2068;1204970
2630;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2069;1203269
2631;Totaal mannen en vrouwen;50 tot 55 jaar;Prognose;2070;1198764
2632;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2024;1242678
2633;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2025;1192044
2634;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2026;1137216
2635;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2027;1091476
2636;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2028;1055197
2637;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2029;1039178
2638;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2030;1030339
2639;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2031;1037271
2640;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2032;1042979
2641;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2033;1046341
2642;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2034;1046675
2643;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2035;1052479
2644;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2036;1055322
2645;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2037;1065642
2646;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2038;1080767
2647;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2039;1098029
2648;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2040;1111719
2649;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2041;1129423
2650;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2042;1143033
2651;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2043;1154353
2652;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2044;1163667
2653;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2045;1171905
2654;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2046;1167171
2655;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2047;1160495
2656;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2048;1157962
2657;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2049;1161708
2658;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2050;1165895
2659;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2051;1178540
2660;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2052;1189123
2661;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2053;1197005
2662;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2054;1196647
2663;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2055;1189912
2664;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2056;1171024
2665;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2057;1154638
2666;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2058;1136086
2667;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2059;1119641
2668;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2060;1111058
2669;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2061;1108965
2670;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2062;1104402
2671;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2063;1098845
2672;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2064;1089195
2673;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2065;1080223
2674;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2066;1067908
2675;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2067;1060836
2676;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2068;1053768
2677;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2069;1049660
2678;Totaal mannen en vrouwen;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2070;1043300
2679;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2024;1245655
2680;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2025;1198473
2681;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2026;1148075
2682;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2027;1106839
2683;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2028;1075619
2684;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2029;1064667
2685;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2030;1061823
2686;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2031;1074739
2687;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2032;1086984
2688;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2033;1097246
2689;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2034;1104423
2690;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2035;1118448
2691;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2036;1128668
2692;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2037;1147213
2693;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2038;1171675
2694;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2039;1196549
2695;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2040;1217920
2696;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2041;1244986
2697;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2042;1268574
2698;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2043;1289569
2699;Totaal mannen en vrouwen;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2044;1309400
