ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
2239;Nafta, aromaten en overige lichte olie;2013 juli;1096.0;773.0;749.0;20.0;3.0;1108.0;939.0;;154.0;1096.0;484.0;46.0;74.0;363.0;613.0;0.0;0.0;613.0;0.0;0.03;1412.0;1258.0;154.0
2240;Nafta, aromaten en overige lichte olie;2013 augustus;889.0;714.0;628.0;18.0;68.0;1118.0;1084.0;;140.0;889.0;438.0;90.0;63.0;286.0;451.0;0.0;0.0;450.0;0.0;0.21;1258.0;1118.0;140.0
2241;Nafta, aromaten en overige lichte olie;2013 september;1010.0;689.0;666.0;14.0;8.0;1324.0;908.0;;-96.0;1010.0;502.0;54.0;83.0;366.0;508.0;0.0;0.0;507.0;0.0;0.19;1118.0;1213.0;-96.0
2242;Nafta, aromaten en overige lichte olie;2013 3e kwartaal;2995.0;2176.0;2043.0;53.0;80.0;3550.0;2930.0;;199.0;2995.0;1424.0;190.0;220.0;1014.0;1571.0;0.0;0.0;1570.0;0.0;0.44;1412.0;1213.0;199.0
2243;Nafta, aromaten en overige lichte olie;2013 oktober;808.0;625.0;556.0;59.0;9.0;1404.0;1191.0;;-30.0;808.0;428.0;18.0;132.0;279.0;380.0;0.0;0.0;379.0;0.0;0.55;1213.0;1244.0;-30.0
2244;Nafta, aromaten en overige lichte olie;2013 november;823.0;680.0;613.0;15.0;52.0;1403.0;1352.0;;93.0;823.0;416.0;30.0;139.0;247.0;408.0;0.0;0.0;408.0;0.0;-0.1;1244.0;1150.0;93.0
2245;Nafta, aromaten en overige lichte olie;2013 december;1079.0;792.0;742.0;29.0;20.0;1406.0;860.0;;-258.0;1079.0;634.0;20.0;147.0;467.0;445.0;0.0;0.0;445.0;0.0;0.01;1150.0;1409.0;-258.0
2246;Nafta, aromaten en overige lichte olie;2013 4e kwartaal;2710.0;2096.0;1911.0;103.0;82.0;4213.0;3404.0;;-195.0;2710.0;1478.0;68.0;417.0;993.0;1233.0;0.0;0.0;1232.0;0.0;0.47;1213.0;1409.0;-195.0
2247;Nafta, aromaten en overige lichte olie;2013;11705.0;8382.0;7646.0;296.0;440.0;16112.0;12675.0;;-114.0;11705.0;6429.0;777.0;1104.0;4548.0;5276.0;0.0;0.0;5275.0;0.0;1.07;1295.0;1409.0;-114.0
2248;Nafta, aromaten en overige lichte olie;2014 januari;1220.0;781.0;696.0;22.0;63.0;1361.0;913.0;;-9.0;1220.0;635.0;26.0;179.0;431.0;584.0;0.0;0.0;584.0;0.0;0.03;1409.0;1419.0;-9.0
2249;Nafta, aromaten en overige lichte olie;2014 februari;1107.0;627.0;591.0;19.0;16.0;1387.0;965.0;;58.0;1107.0;682.0;13.0;178.0;491.0;425.0;0.0;0.0;425.0;0.0;0.02;1419.0;1361.0;58.0
2250;Nafta, aromaten en overige lichte olie;2014 maart;1039.0;635.0;590.0;20.0;25.0;1357.0;931.0;;-22.0;1039.0;621.0;46.0;150.0;424.0;419.0;0.0;0.0;419.0;0.0;0.19;1361.0;1383.0;-22.0
2251;Nafta, aromaten en overige lichte olie;2014 1e kwartaal;3366.0;2043.0;1878.0;61.0;104.0;4105.0;2809.0;;26.0;3366.0;1938.0;85.0;507.0;1346.0;1428.0;0.0;0.0;1427.0;0.0;0.242;1409.0;1383.0;26.0
2252;Nafta, aromaten en overige lichte olie;2014 april;1236.0;702.0;653.0;29.0;21.0;1182.0;844.0;;195.0;1236.0;903.0;60.0;128.0;716.0;332.0;0.0;0.0;332.0;0.0;0.04;1383.0;1188.0;195.0
2253;Nafta, aromaten en overige lichte olie;2014 mei;1286.0;633.0;555.0;60.0;18.0;1515.0;836.0;;-26.0;1286.0;876.0;36.0;181.0;659.0;410.0;0.0;0.0;410.0;0.0;0.03;1188.0;1214.0;-26.0
2254;Nafta, aromaten en overige lichte olie;2014 juni;1021.0;547.0;524.0;23.0;0.0;1328.0;720.0;;-133.0;1021.0;706.0;22.0;99.0;585.0;315.0;0.0;0.0;315.0;0.0;-0.01;1214.0;1347.0;-133.0
2255;Nafta, aromaten en overige lichte olie;2014 2e kwartaal;3543.0;1882.0;1732.0;111.0;39.0;4025.0;2400.0;;36.0;3543.0;2486.0;118.0;408.0;1960.0;1057.0;0.0;0.0;1057.0;0.0;0.06;1383.0;1347.0;36.0
2256;Nafta, aromaten en overige lichte olie;2014 juli;710.0;564.0;540.0;21.0;2.0;1181.0;1023.0;;-12.0;710.0;427.0;26.0;100.0;301.0;283.0;0.0;0.0;283.0;0.0;0.02;1347.0;1359.0;-12.0
2257;Nafta, aromaten en overige lichte olie;2014 augustus;912.0;633.0;592.0;20.0;21.0;1184.0;875.0;;-30.0;912.0;656.0;23.0;81.0;551.0;256.0;0.0;0.0;256.0;0.0;0.02;1359.0;1390.0;-30.0
2258;Nafta, aromaten en overige lichte olie;2014 september;895.0;680.0;619.0;33.0;28.0;1150.0;929.0;;-7.0;895.0;666.0;34.0;99.0;534.0;228.0;0.0;0.0;228.0;0.0;0.16;1390.0;1397.0;-7.0
2259;Nafta, aromaten en overige lichte olie;2014 3e kwartaal;2516.0;1877.0;1751.0;75.0;51.0;3516.0;2827.0;;-49.0;2516.0;1748.0;83.0;280.0;1386.0;768.0;0.0;0.0;768.0;0.0;0.2;1347.0;1397.0;-49.0
2260;Nafta, aromaten en overige lichte olie;2014 oktober;645.0;664.0;568.0;57.0;39.0;1131.0;1048.0;;-103.0;645.0;572.0;53.0;48.0;470.0;73.0;0.0;0.0;73.0;0.0;-0.03;1397.0;1499.0;-103.0
2261;Nafta, aromaten en overige lichte olie;2014 november;604.0;698.0;606.0;32.0;61.0;1065.0;1094.0;;-65.0;604.0;396.0;40.0;50.0;306.0;208.0;0.0;0.0;208.0;0.0;0.02;1499.0;1565.0;-65.0
2262;Nafta, aromaten en overige lichte olie;2014 december;991.0;666.0;605.0;51.0;10.0;1267.0;839.0;;-102.0;991.0;656.0;42.0;93.0;521.0;335.0;0.0;0.0;335.0;0.0;0.05;1565.0;1667.0;-102.0
2263;Nafta, aromaten en overige lichte olie;2014 4e kwartaal;2239.0;2028.0;1780.0;139.0;109.0;3462.0;2981.0;;-270.0;2239.0;1624.0;135.0;192.0;1297.0;615.0;0.0;0.0;615.0;0.0;0.04;1397.0;1667.0;-270.0
2264;Nafta, aromaten en overige lichte olie;2014;11664.0;7831.0;7141.0;386.0;304.0;15108.0;11017.0;;-257.0;11664.0;7797.0;421.0;1386.0;5989.0;3868.0;0.0;0.0;3867.0;0.0;0.53;1409.0;1667.0;-257.0
2265;Nafta, aromaten en overige lichte olie;2015 januari;1396.0;802.0;703.0;41.0;58.0;1376.0;833.0;;52.0;1396.0;956.0;21.0;76.0;859.0;440.0;0.0;0.0;440.0;0.0;0.04;1667.0;1615.0;52.0
2266;Nafta, aromaten en overige lichte olie;2015 februari;1309.0;689.0;589.0;43.0;57.0;1408.0;931.0;;143.0;1309.0;982.0;51.0;126.0;806.0;327.0;0.0;0.0;327.0;0.0;-0.17;1615.0;1472.0;143.0
2267;Nafta, aromaten en overige lichte olie;2015 maart;1092.0;632.0;576.0;34.0;22.0;1292.0;951.0;;120.0;1092.0;830.0;73.0;104.0;653.0;263.0;0.0;0.0;263.0;0.0;0.06;1472.0;1352.0;120.0
2268;Nafta, aromaten en overige lichte olie;2015 1e kwartaal;3798.0;2123.0;1868.0;118.0;137.0;4076.0;2715.0;;315.0;3798.0;2768.0;144.0;307.0;2317.0;1030.0;0.0;0.0;1030.0;0.0;-0.08;1667.0;1352.0;315.0
2269;Nafta, aromaten en overige lichte olie;2015 april;987.0;542.0;504.0;33.0;4.0;1369.0;973.0;;48.0;987.0;768.0;27.0;84.0;657.0;219.0;0.0;0.0;219.0;0.0;-0.02;1352.0;1304.0;48.0
2270;Nafta, aromaten en overige lichte olie;2015 mei;1011.0;878.0;827.0;39.0;11.0;993.0;963.0;;103.0;1011.0;818.0;52.0;102.0;665.0;192.0;0.0;0.0;192.0;0.0;0.01;1304.0;1201.0;103.0
2271;Nafta, aromaten en overige lichte olie;2015 juni;1026.0;842.0;748.0;75.0;19.0;1211.0;951.0;;-76.0;1026.0;838.0;78.0;96.0;663.0;188.0;0.0;0.0;188.0;0.0;0.13;1201.0;1277.0;-76.0
2272;Nafta, aromaten en overige lichte olie;2015 2e kwartaal;3023.0;2262.0;2079.0;148.0;35.0;3573.0;2886.0;;75.0;3023.0;2424.0;157.0;282.0;1985.0;599.0;0.0;0.0;599.0;0.0;0.12;1352.0;1277.0;75.0
2273;Nafta, aromaten en overige lichte olie;2015 juli;1315.0;859.0;814.0;32.0;14.0;1300.0;989.0;;145.0;1315.0;983.0;68.0;157.0;758.0;332.0;0.0;0.0;332.0;0.0;0.05;1277.0;1132.0;145.0
2274;Nafta, aromaten en overige lichte olie;2015 augustus;944.0;794.0;704.0;69.0;21.0;1349.0;1052.0;;-147.0;944.0;672.0;62.0;116.0;494.0;272.0;0.0;0.0;272.0;0.0;0.16;1132.0;1278.0;-147.0
2275;Nafta, aromaten en overige lichte olie;2015 september;998.0;818.0;719.0;41.0;58.0;1323.0;1104.0;;-38.0;998.0;711.0;84.0;130.0;498.0;287.0;0.0;0.0;287.0;0.0;0.05;1278.0;1316.0;-38.0
2276;Nafta, aromaten en overige lichte olie;2015 3e kwartaal;3258.0;2471.0;2237.0;142.0;92.0;3972.0;3146.0;;-39.0;3258.0;2366.0;214.0;402.0;1750.0;891.0;0.0;0.0;891.0;0.0;0.25;1277.0;1316.0;-39.0
2277;Nafta, aromaten en overige lichte olie;2015 oktober;1218.0;981.0;937.0;36.0;7.0;1392.0;1249.0;;94.0;1218.0;852.0;96.0;170.0;586.0;365.0;0.0;0.0;365.0;0.0;0.01;1316.0;1222.0;94.0
2278;Nafta, aromaten en overige lichte olie;2015 november;801.0;881.0;797.0;32.0;52.0;1198.0;1228.0;;-50.0;801.0;560.0;66.0;108.0;385.0;242.0;0.0;0.0;242.0;0.0;0.02;1222.0;1272.0;-50.0
2279;Nafta, aromaten en overige lichte olie;2015 december;1004.0;962.0;888.0;38.0;36.0;1080.0;1008.0;;-30.0;1004.0;638.0;62.0;135.0;440.0;367.0;0.0;0.0;367.0;0.0;0.02;1272.0;1302.0;-30.0
2280;Nafta, aromaten en overige lichte olie;2015 4e kwartaal;3023.0;2824.0;2623.0;106.0;95.0;3670.0;3484.0;;14.0;3023.0;2049.0;224.0;414.0;1411.0;974.0;0.0;0.0;974.0;0.0;0.05;1316.0;1302.0;14.0
2281;Nafta, aromaten en overige lichte olie;2015;13101.0;9677.0;8806.0;512.0;359.0;15291.0;12232.0;;364.0;13101.0;9591.0;740.0;1388.0;7462.0;3509.0;0.0;0.0;3509.0;0.0;0.33;1667.0;1302.0;364.0
2282;Nafta;1946;;;;;;;;;;;;;;;;;;;0.0;;;;
2283;Nafta;1947;;;;;;;;;;;;;;;;;;;0.0;;;;
2284;Nafta;1948;;;;;;;;;;;;;;;;;;;0.0;;;;
2285;Nafta;1949;;;;;;;;;;;;;;;;;;;0.0;;;;
2286;Nafta;1950;;;;;;;;;;;;;;;;;;;0.0;;;;
2287;Nafta;1951;;;;;;;;;;;;;;;;;;;0.0;;;;
2288;Nafta;1952;;;;;;;;;;;;;;;;;;;0.0;;;;
2289;Nafta;1953;;;;;;;;;;;;;;;;;;;0.0;;;;
2290;Nafta;1954;;;;;;;;;;;;;;;;;;;0.0;;;;
2291;Nafta;1955;;;;;;;;;;;;;;;;;;;0.0;;;;
2292;Nafta;1956;;;;;;;;;;;;;;;;;;;0.0;;;;
2293;Nafta;1957;;;;;;;;;;;;;;;;;;;0.0;;;;
2294;Nafta;1958;;;;;;;;;;;;;;;;;;;0.0;;;;
2295;Nafta;1959;;;;;;;;;;;;;;;;;;;0.0;;;;
2296;Nafta;1960;;;;;;;;;;;;;;;;;;;0.0;;;;
2297;Nafta;1961;;;120.0;;;;;;;;;;;;;;;;0.0;;;;
2298;Nafta;1962;;;176.0;;;;;;;;;;;;;;;;0.0;;;;
2299;Nafta;1963;;;250.0;;;;;;;;;;;;;;;;0.0;;;;
2300;Nafta;1964;;;1182.0;;;;;;;;;;;;;;;;0.0;;;;
2301;Nafta;1965;;;1711.0;;;;;;;;;;;;;;;;0.0;;;;
2302;Nafta;1966;;;2326.0;;;;;;;;;;;;;;;;0.0;;;;
2303;Nafta;1967;;;2673.0;;;77.0;2008.0;;;742.0;;;;;;;;;0.0;742.0;;;
2304;Nafta;1968;;;2185.0;;;801.0;1853.0;;;1088.0;;;;;;;;;0.0;1088.0;;;
2305;Nafta;1969;;;3267.0;;;523.0;2636.0;;;1190.0;;;;;;;;;0.0;1190.0;;;
2306;Nafta;1970;;;4223.0;;;1518.0;3232.0;;;2418.0;;;;;;;;;0.0;2418.0;;;
2307;Nafta;1971;;;4511.0;;;1635.0;3380.0;;;2803.0;;;;;;;;;0.0;2803.0;;;
2308;Nafta;1972;;;6103.0;;;2545.0;4256.0;;;4374.0;;;;;;;;;0.0;4374.0;;;
2309;Nafta;1973;;;6594.0;;;4392.0;5450.0;;;5493.0;;;;;;;;;0.0;5493.0;;;
2310;Nafta;1974;;;5988.0;;;5090.0;5361.0;;;5499.0;;;;;;;;;0.0;5499.0;;;
2311;Nafta;1975;;;3767.0;;;3821.0;3562.0;;;4195.0;;;;;;;;;0.0;4195.0;;;
2312;Nafta;1976;;;5401.0;;;4370.0;4231.0;;;5310.0;;;;;;;;;0.0;5310.0;;;
2313;Nafta;1977;;;4598.0;;;4809.0;4169.0;;;5326.0;;;;;;;;;0.0;5326.0;;;
2314;Nafta;1978;;4074.0;4074.0;;;5443.0;3625.0;;;6151.0;2222.0;342.0;1880.0;;3929.0;0.0;0.0;3929.0;0.0;0.0;;;
2315;Nafta;1979;;4344.0;4294.0;50.0;;7092.0;4249.0;;;6914.0;2556.0;35.0;2521.0;;4358.0;0.0;0.0;4358.0;0.0;0.0;;;
2316;Nafta;1980;6458.0;3646.0;3381.0;265.0;;7835.0;5250.0;;227.0;6458.0;3049.0;1006.0;2044.0;;3409.0;1.0;0.0;3403.0;0.0;5.09;1107.0;880.0;227.0
2317;Nafta;1981;4503.0;3426.0;3011.0;415.0;;5506.0;4358.0;;-71.0;4503.0;3421.0;930.0;2491.0;;1082.0;0.0;0.0;1082.0;0.0;0.0;721.0;792.0;-71.0
2318;Nafta;1982;5496.0;3700.0;3252.0;448.0;;6254.0;4735.0;;277.0;5496.0;4734.0;1245.0;3489.0;;762.0;0.0;0.0;762.0;0.0;0.0;792.0;515.0;277.0
2319;Nafta;1983;6224.0;4162.0;3768.0;394.0;;6910.0;4655.0;;-193.0;6224.0;4642.0;1321.0;3321.0;;1582.0;0.0;0.0;1582.0;0.0;0.0;515.0;707.0;-193.0
2320;Nafta;1984;5036.0;3221.0;2956.0;265.0;;6181.0;4540.0;;174.0;5036.0;4130.0;590.0;3540.0;;906.0;0.0;0.0;906.0;0.0;0.0;707.0;534.0;174.0
2321;Nafta;1985;3991.0;2823.0;2713.0;110.0;;5326.0;4210.0;;52.0;3991.0;3073.0;306.0;2768.0;;918.0;0.0;0.0;918.0;0.0;0.0;534.0;482.0;52.0
2322;Nafta;1986;4692.0;3888.0;3661.0;226.0;;5282.0;4521.0;;44.0;4692.0;3442.0;460.0;2981.0;;1251.0;0.0;0.0;1251.0;0.0;0.0;482.0;438.0;44.0
2323;Nafta;1987;4668.0;4150.0;3827.0;323.0;;4714.0;4086.0;;-111.0;4668.0;3767.0;463.0;3304.0;;901.0;0.0;0.0;901.0;0.0;0.0;438.0;548.0;-111.0
2324;Nafta;1988;4507.0;5676.0;5372.0;304.0;;3584.0;4757.0;;4.0;4507.0;3669.0;481.0;3187.0;;838.0;0.0;0.0;838.0;0.0;0.0;548.0;544.0;4.0
2325;Nafta;1989;4018.0;5171.0;4860.0;311.0;;4346.0;5311.0;;-188.0;4018.0;3111.0;521.0;2590.0;;907.0;0.0;0.0;907.0;0.0;0.0;544.0;732.0;-188.0
2326;Nafta;1990;4438.0;4617.0;4325.0;292.0;;5110.0;5395.0;;104.0;4438.0;3424.0;1055.0;2369.0;;1013.0;0.0;0.0;1013.0;0.0;0.0;732.0;628.0;104.0
2327;Nafta;1991;3676.0;4443.0;4249.0;194.0;;4468.0;5245.0;;10.0;3676.0;2865.0;839.0;2026.0;;811.0;0.0;0.0;811.0;0.0;0.0;628.0;618.0;10.0
2328;Nafta;1992;4205.0;4547.0;4304.0;243.0;;4759.0;5175.0;;74.0;4205.0;3592.0;970.0;2622.0;;612.0;0.0;0.0;612.0;0.0;0.0;618.0;543.0;74.0
2329;Nafta;1993;3670.0;3539.0;3375.0;163.0;;4958.0;4721.0;;-105.0;3670.0;3274.0;1076.0;2198.0;;396.0;0.0;0.0;396.0;0.0;0.0;543.0;649.0;-105.0
2330;Nafta;1994;4093.0;3992.0;3692.0;300.0;;4640.0;4546.0;;7.0;4093.0;3707.0;423.0;3284.0;;386.0;0.0;0.0;386.0;0.0;0.0;649.0;642.0;7.0
2331;Nafta;1995;4311.0;5186.0;4975.0;211.0;;4441.0;5409.0;;92.0;4311.0;3740.0;560.0;3180.0;;570.0;0.0;0.0;570.0;0.0;0.0;642.0;550.0;92.0
2332;Nafta;1996;4664.0;5783.0;5577.0;205.0;;4357.0;5575.0;;100.0;4664.0;4263.0;447.0;3816.0;;401.0;0.0;0.0;401.0;0.0;0.0;550.0;450.0;100.0
2333;Nafta;1997;4524.0;6006.0;5758.0;248.0;;5568.0;6795.0;;-255.0;4524.0;4190.0;384.0;3806.0;;334.0;0.0;0.0;334.0;0.0;0.0;450.0;705.0;-255.0
2334;Nafta;1998;3930.0;5465.0;4685.0;780.0;;4138.0;5919.0;;245.0;3930.0;3620.0;490.0;3130.0;;310.0;0.0;0.0;310.0;0.0;0.0;705.0;460.0;245.0
2335;Nafta;1999;3949.0;5317.0;4768.0;549.0;;4629.0;6028.0;;30.0;3949.0;3545.0;866.0;2679.0;;404.0;0.0;0.0;404.0;0.0;0.0;460.0;430.0;30.0
2336;Nafta;2000 januari;280.0;393.0;319.0;73.0;;415.0;513.0;;-14.0;280.0;243.0;14.0;229.0;;38.0;0.0;0.0;38.0;0.0;0.0;430.0;444.0;-14.0
2337;Nafta;2000 februari;238.0;456.0;398.0;59.0;;272.0;518.0;;29.0;238.0;206.0;35.0;171.0;;32.0;0.0;0.0;32.0;0.0;0.0;444.0;415.0;29.0
2338;Nafta;2000 maart;207.0;393.0;330.0;62.0;;239.0;476.0;;52.0;207.0;190.0;78.0;112.0;;17.0;0.0;0.0;17.0;0.0;0.0;415.0;363.0;52.0
2339;Nafta;2000 1e kwartaal;726.0;1241.0;1047.0;194.0;;925.0;1507.0;;66.0;726.0;639.0;127.0;512.0;;87.0;0.0;0.0;87.0;0.0;0.0;430.0;363.0;66.0
2340;Nafta;2000 april;295.0;332.0;298.0;34.0;;532.0;406.0;;-163.0;295.0;283.0;94.0;189.0;;12.0;0.0;0.0;12.0;0.0;0.0;363.0;527.0;-163.0
2341;Nafta;2000 mei;428.0;495.0;328.0;166.0;;341.0;490.0;;83.0;428.0;360.0;95.0;265.0;;68.0;0.0;0.0;68.0;0.0;0.0;527.0;444.0;83.0
2342;Nafta;2000 juni;274.0;293.0;266.0;26.0;;458.0;485.0;;8.0;274.0;243.0;86.0;157.0;;31.0;0.0;0.0;31.0;0.0;0.0;444.0;436.0;8.0
2343;Nafta;2000 2e kwartaal;997.0;1120.0;893.0;227.0;;1331.0;1381.0;;-73.0;997.0;886.0;275.0;611.0;;111.0;0.0;0.0;111.0;0.0;0.0;363.0;436.0;-73.0
2344;Nafta;2000 juli;248.0;352.0;293.0;59.0;;434.0;529.0;;-9.0;248.0;214.0;106.0;107.0;;35.0;0.0;0.0;35.0;0.0;0.0;436.0;445.0;-9.0
2345;Nafta;2000 augustus;316.0;446.0;380.0;66.0;;415.0;502.0;;-44.0;316.0;279.0;76.0;202.0;;37.0;0.0;0.0;37.0;0.0;0.0;445.0;489.0;-44.0
2346;Nafta;2000 september;220.0;370.0;302.0;67.0;;295.0;412.0;;-33.0;220.0;192.0;61.0;131.0;;27.0;0.0;0.0;27.0;0.0;0.0;489.0;522.0;-33.0
2347;Nafta;2000 3e kwartaal;784.0;1167.0;975.0;192.0;;1145.0;1442.0;;-86.0;784.0;685.0;243.0;441.0;;99.0;0.0;0.0;99.0;0.0;0.0;436.0;522.0;-86.0
2348;Nafta;2000 oktober;250.0;464.0;392.0;72.0;;217.0;565.0;;135.0;250.0;222.0;34.0;188.0;;28.0;0.0;0.0;28.0;0.0;0.0;522.0;387.0;135.0
2349;Nafta;2000 november;243.0;473.0;407.0;67.0;;432.0;504.0;;-158.0;243.0;208.0;19.0;189.0;;35.0;0.0;0.0;35.0;0.0;0.0;387.0;545.0;-158.0
2350;Nafta;2000 december;278.0;518.0;427.0;91.0;;203.0;538.0;;96.0;278.0;252.0;52.0;199.0;;26.0;0.0;0.0;26.0;0.0;0.0;545.0;450.0;96.0
2351;Nafta;2000 4e kwartaal;771.0;1455.0;1225.0;229.0;;851.0;1607.0;;72.0;771.0;682.0;106.0;577.0;;89.0;0.0;0.0;89.0;0.0;0.0;522.0;450.0;72.0
2352;Nafta;2000;3278.0;4983.0;4141.0;842.0;;4252.0;5937.0;;-20.0;3278.0;2892.0;751.0;2140.0;;387.0;0.0;0.0;387.0;0.0;0.0;430.0;450.0;-20.0
2353;Nafta;2001 januari;379.0;523.0;428.0;94.0;;379.0;564.0;;41.0;379.0;314.0;9.0;304.0;;65.0;0.0;0.0;65.0;0.0;0.0;450.0;409.0;41.0
2354;Nafta;2001 februari;216.0;464.0;382.0;82.0;;273.0;478.0;;-41.0;216.0;186.0;3.0;183.0;;31.0;0.0;0.0;31.0;0.0;0.0;409.0;450.0;-41.0
2355;Nafta;2001 maart;303.0;483.0;389.0;94.0;;225.0;453.0;;49.0;303.0;250.0;80.0;171.0;;53.0;0.0;0.0;53.0;0.0;0.0;450.0;401.0;49.0
2356;Nafta;2001 1e kwartaal;898.0;1469.0;1199.0;270.0;;877.0;1496.0;;48.0;898.0;750.0;92.0;658.0;;148.0;0.0;0.0;148.0;0.0;0.0;450.0;401.0;48.0
2357;Nafta;2001 april;373.0;460.0;374.0;86.0;;449.0;513.0;;-23.0;373.0;338.0;94.0;244.0;;36.0;0.0;0.0;36.0;0.0;0.0;401.0;424.0;-23.0
2358;Nafta;2001 mei;310.0;488.0;413.0;75.0;;371.0;541.0;;-8.0;310.0;236.0;86.0;151.0;;73.0;0.0;0.0;73.0;0.0;0.0;424.0;432.0;-8.0
2359;Nafta;2001 juni;289.0;356.0;268.0;88.0;;435.0;504.0;;2.0;289.0;269.0;89.0;180.0;;20.0;0.0;0.0;20.0;0.0;0.0;432.0;430.0;2.0
2360;Nafta;2001 2e kwartaal;972.0;1304.0;1055.0;249.0;;1255.0;1558.0;;-29.0;972.0;843.0;268.0;575.0;;130.0;0.0;0.0;130.0;0.0;0.0;401.0;430.0;-29.0
2361;Nafta;2001 juli;231.0;373.0;297.0;76.0;;315.0;449.0;;-7.0;231.0;217.0;74.0;143.0;;14.0;0.0;0.0;14.0;0.0;0.0;430.0;437.0;-7.0
2362;Nafta;2001 augustus;270.0;451.0;387.0;64.0;;338.0;496.0;;-23.0;270.0;248.0;93.0;156.0;;22.0;0.0;0.0;22.0;0.0;0.0;437.0;461.0;-23.0
2363;Nafta;2001 september;304.0;461.0;383.0;78.0;;298.0;437.0;;-17.0;304.0;285.0;102.0;183.0;;19.0;0.0;0.0;19.0;0.0;0.0;461.0;478.0;-17.0
2364;Nafta;2001 3e kwartaal;805.0;1286.0;1067.0;218.0;;950.0;1382.0;;-48.0;805.0;750.0;269.0;482.0;;55.0;0.0;0.0;55.0;0.0;0.0;430.0;478.0;-48.0
2365;Nafta;2001 oktober;422.0;461.0;386.0;76.0;;236.0;410.0;;135.0;422.0;395.0;98.0;298.0;;27.0;0.0;0.0;27.0;0.0;0.0;478.0;343.0;135.0
2366;Nafta;2001 november;381.0;490.0;406.0;85.0;;449.0;502.0;;-56.0;381.0;365.0;153.0;211.0;;16.0;0.0;0.0;16.0;0.0;0.0;343.0;399.0;-56.0
2367;Nafta;2001 december;249.0;441.0;351.0;90.0;;206.0;451.0;;53.0;249.0;237.0;102.0;135.0;;12.0;0.0;0.0;12.0;0.0;0.0;399.0;346.0;53.0
2368;Nafta;2001 4e kwartaal;1052.0;1392.0;1142.0;250.0;;891.0;1363.0;;132.0;1052.0;997.0;353.0;644.0;;55.0;0.0;0.0;55.0;0.0;0.0;478.0;346.0;132.0
2369;Nafta;2001;3727.0;5451.0;4463.0;988.0;;3972.0;5799.0;;104.0;3727.0;3340.0;982.0;2358.0;;387.0;0.0;0.0;387.0;0.0;0.0;450.0;346.0;104.0
2370;Nafta;2002 januari;270.0;459.0;390.0;69.0;;474.0;570.0;;-93.0;270.0;256.0;103.0;152.0;;14.0;0.0;0.0;14.0;0.0;0.0;346.0;439.0;-93.0
2371;Nafta;2002 februari;266.0;481.0;406.0;75.0;;288.0;555.0;;52.0;266.0;257.0;113.0;144.0;;10.0;0.0;0.0;10.0;0.0;0.0;439.0;387.0;52.0
2372;Nafta;2002 maart;180.0;470.0;421.0;49.0;;320.0;617.0;;8.0;180.0;163.0;38.0;125.0;;17.0;0.0;0.0;17.0;0.0;0.0;387.0;379.0;8.0
2373;Nafta;2002 1e kwartaal;716.0;1410.0;1217.0;193.0;;1081.0;1742.0;;-33.0;716.0;675.0;254.0;421.0;;41.0;0.0;0.0;41.0;0.0;0.0;346.0;379.0;-33.0
2374;Nafta;2002 april;239.0;422.0;368.0;54.0;;155.0;340.0;;3.0;239.0;211.0;72.0;139.0;;28.0;0.0;0.0;28.0;0.0;0.0;379.0;377.0;3.0
2375;Nafta;2002 mei;310.0;347.0;288.0;59.0;;223.0;327.0;;66.0;310.0;292.0;131.0;160.0;;18.0;0.0;0.0;18.0;0.0;0.0;377.0;311.0;66.0
2376;Nafta;2002 juni;272.0;287.0;236.0;52.0;;224.0;282.0;;43.0;272.0;246.0;81.0;165.0;;26.0;0.0;0.0;26.0;0.0;0.0;311.0;268.0;43.0
2377;Nafta;2002 2e kwartaal;821.0;1057.0;892.0;165.0;;602.0;949.0;;111.0;821.0;749.0;285.0;464.0;;72.0;0.0;0.0;72.0;0.0;0.0;379.0;268.0;111.0
2378;Nafta;2002 juli;367.0;296.0;239.0;56.0;;328.0;242.0;;-14.0;367.0;342.0;107.0;234.0;;26.0;0.0;0.0;26.0;0.0;0.0;268.0;282.0;-14.0
2379;Nafta;2002 augustus;334.0;346.0;281.0;65.0;;290.0;300.0;;-2.0;334.0;315.0;107.0;208.0;;19.0;0.0;0.0;19.0;0.0;0.0;282.0;285.0;-2.0
2380;Nafta;2002 september;369.0;311.0;254.0;57.0;;317.0;266.0;;8.0;369.0;356.0;97.0;259.0;;13.0;0.0;0.0;13.0;0.0;0.0;285.0;277.0;8.0
2381;Nafta;2002 3e kwartaal;1071.0;952.0;773.0;178.0;;936.0;808.0;;-9.0;1071.0;1013.0;311.0;701.0;;58.0;0.0;0.0;58.0;0.0;0.0;268.0;277.0;-9.0
