ID;Geslacht;Leeftijd;Herkomst;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
2449;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Nederland;Overige zorgvormen;2021;8.0;6.1
2450;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Nederland;Overige zorgvormen;2022;6.0;6.0
2451;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Totaal alle zorgvormen;2020;1152.0;97.4
2452;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Totaal alle zorgvormen;2021;1238.0;97.5
2453;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Totaal alle zorgvormen;2022;1335.0;96.9
2454;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Huisartsenzorg;2020;135.0;95.9
2455;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Huisartsenzorg;2021;153.0;96.0
2456;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Huisartsenzorg;2022;162.0;95.6
2457;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Multidisciplinaire zorg;2020;8.0;51.4
2458;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Multidisciplinaire zorg;2021;8.0;52.4
2459;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Multidisciplinaire zorg;2022;10.0;56.6
2460;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Ziekenhuiszorg;2020;580.0;32.7
2461;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Ziekenhuiszorg;2021;616.0;34.8
2462;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Ziekenhuiszorg;2022;669.0;36.8
2463;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Farmacie;2020;68.0;40.6
2464;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Farmacie;2021;67.0;42.4
2465;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Farmacie;2022;78.0;45.3
2466;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Mondzorg;2020;119.0;59.1
2467;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Mondzorg;2021;139.0;61.4
2468;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Mondzorg;2022;143.0;61.5
2469;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geboortezorg;2020;2.0;0.1
2470;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geboortezorg;2021;1.0;0.1
2471;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geboortezorg;2022;2.0;0.1
2472;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Paramedische zorg;2020;88.0;17.2
2473;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Paramedische zorg;2021;102.0;18.4
2474;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Paramedische zorg;2022;104.0;18.7
2475;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Hulpmiddelen;2020;25.0;4.7
2476;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Hulpmiddelen;2021;28.0;5.6
2477;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Hulpmiddelen;2022;28.0;5.7
2478;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Ziekenvervoer;2020;9.0;1.0
2479;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Ziekenvervoer;2021;12.0;1.2
2480;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Ziekenvervoer;2022;13.0;1.2
2481;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Buitenland;2020;10.0;1.7
2482;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Buitenland;2021;14.0;2.0
2483;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Buitenland;2022;20.0;2.6
2484;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geriatrische revalidatiezorg;2020;0.0;0.0
2485;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geriatrische revalidatiezorg;2021;0.0;0.0
2486;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geriatrische revalidatiezorg;2022;0.0;0.0
2487;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geestelijke gezondheidszorg-ZPM;2020;;
2488;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geestelijke gezondheidszorg-ZPM;2021;;
2489;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Geestelijke gezondheidszorg-ZPM;2022;35.0;0.7
2490;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Verpleging en verzorging;2020;19.0;0.2
2491;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Verpleging en verzorging;2021;17.0;0.2
2492;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Verpleging en verzorging;2022;17.0;0.3
2493;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Zorg zintuiglijk gehandicapten;2020;43.0;0.4
2494;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Zorg zintuiglijk gehandicapten;2021;47.0;0.5
2495;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Zorg zintuiglijk gehandicapten;2022;50.0;0.5
2496;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Eerstelijnsverblijf;2020;0.0;0.0
2497;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Eerstelijnsverblijf;2021;0.0;0.0
2498;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Eerstelijnsverblijf;2022;0.0;0.0
2499;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Generalistische basis GGZ;2020;2.0;0.2
2500;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Generalistische basis GGZ;2021;1.0;0.2
2501;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Generalistische basis GGZ;2022;;
2502;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Gespecialiseerde GGZ;2020;39.0;0.4
2503;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Gespecialiseerde GGZ;2021;25.0;0.5
2504;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Gespecialiseerde GGZ;2022;;
2505;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Overige zorgvormen;2020;5.0;4.3
2506;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Overige zorgvormen;2021;7.0;4.9
2507;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Europa (excl. Nederland);Overige zorgvormen;2022;6.0;4.8
2508;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Totaal alle zorgvormen;2020;1298.0;98.5
2509;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Totaal alle zorgvormen;2021;1432.0;98.4
2510;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Totaal alle zorgvormen;2022;1501.0;98.2
2511;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Huisartsenzorg;2020;142.0;97.5
2512;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Huisartsenzorg;2021;159.0;97.4
2513;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Huisartsenzorg;2022;168.0;97.1
2514;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Multidisciplinaire zorg;2020;9.0;56.2
2515;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Multidisciplinaire zorg;2021;9.0;57.0
2516;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Multidisciplinaire zorg;2022;12.0;63.1
2517;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Ziekenhuiszorg;2020;640.0;34.5
2518;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Ziekenhuiszorg;2021;710.0;36.8
2519;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Ziekenhuiszorg;2022;743.0;38.5
2520;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Farmacie;2020;76.0;45.2
2521;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Farmacie;2021;74.0;46.8
2522;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Farmacie;2022;80.0;49.0
2523;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Mondzorg;2020;150.0;61.0
2524;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Mondzorg;2021;176.0;63.9
2525;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Mondzorg;2022;181.0;64.1
2526;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geboortezorg;2020;1.0;0.1
2527;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geboortezorg;2021;1.0;0.1
2528;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geboortezorg;2022;1.0;0.1
2529;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Paramedische zorg;2020;100.0;17.5
2530;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Paramedische zorg;2021;117.0;18.9
2531;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Paramedische zorg;2022;120.0;19.1
2532;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Hulpmiddelen;2020;33.0;5.8
2533;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Hulpmiddelen;2021;37.0;6.7
2534;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Hulpmiddelen;2022;39.0;6.6
2535;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Ziekenvervoer;2020;13.0;1.2
2536;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Ziekenvervoer;2021;16.0;1.4
2537;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Ziekenvervoer;2022;16.0;1.4
2538;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Buitenland;2020;2.0;0.4
2539;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Buitenland;2021;4.0;0.8
2540;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Buitenland;2022;7.0;1.2
2541;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geriatrische revalidatiezorg;2020;;0.0
2542;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geriatrische revalidatiezorg;2021;0.0;0.0
2543;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geriatrische revalidatiezorg;2022;0.0;0.0
2544;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geestelijke gezondheidszorg-ZPM;2020;;
2545;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geestelijke gezondheidszorg-ZPM;2021;;
2546;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Geestelijke gezondheidszorg-ZPM;2022;31.0;0.6
2547;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Verpleging en verzorging;2020;30.0;0.3
2548;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Verpleging en verzorging;2021;28.0;0.3
2549;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Verpleging en verzorging;2022;28.0;0.3
2550;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Zorg zintuiglijk gehandicapten;2020;60.0;0.6
2551;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Zorg zintuiglijk gehandicapten;2021;67.0;0.6
2552;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Zorg zintuiglijk gehandicapten;2022;67.0;0.7
2553;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Eerstelijnsverblijf;2020;0.0;0.0
2554;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Eerstelijnsverblijf;2021;0.0;0.0
2555;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Eerstelijnsverblijf;2022;;0.0
2556;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Generalistische basis GGZ;2020;1.0;0.1
2557;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Generalistische basis GGZ;2021;1.0;0.1
2558;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Generalistische basis GGZ;2022;;
2559;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Gespecialiseerde GGZ;2020;32.0;0.4
2560;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Gespecialiseerde GGZ;2021;23.0;0.4
2561;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Gespecialiseerde GGZ;2022;;
2562;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Overige zorgvormen;2020;7.0;5.8
2563;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Overige zorgvormen;2021;9.0;6.5
2564;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: buiten Europa;Overige zorgvormen;2022;7.0;6.5
2565;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Totaal alle zorgvormen;2020;1386.0;99.4
2566;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Totaal alle zorgvormen;2021;1524.0;99.5
2567;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Totaal alle zorgvormen;2022;1600.0;99.5
2568;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Huisartsenzorg;2020;151.0;98.8
2569;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Huisartsenzorg;2021;166.0;98.9
2570;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Huisartsenzorg;2022;174.0;98.9
2571;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Multidisciplinaire zorg;2020;10.0;56.7
2572;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Multidisciplinaire zorg;2021;10.0;58.9
2573;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Multidisciplinaire zorg;2022;13.0;68.0
2574;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Ziekenhuiszorg;2020;672.0;36.3
2575;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Ziekenhuiszorg;2021;742.0;38.5
2576;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Ziekenhuiszorg;2022;783.0;40.1
2577;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Farmacie;2020;83.0;46.6
2578;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Farmacie;2021;79.0;48.2
2579;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Farmacie;2022;85.0;50.3
2580;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Mondzorg;2020;179.0;64.9
2581;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Mondzorg;2021;209.0;68.0
2582;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Mondzorg;2022;212.0;67.6
2583;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geboortezorg;2020;0.0;0.0
2584;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geboortezorg;2021;1.0;0.0
2585;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geboortezorg;2022;0.0;0.0
2586;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Paramedische zorg;2020;92.0;17.2
2587;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Paramedische zorg;2021;108.0;18.5
2588;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Paramedische zorg;2022;111.0;18.8
2589;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Hulpmiddelen;2020;51.0;7.5
2590;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Hulpmiddelen;2021;60.0;8.5
2591;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Hulpmiddelen;2022;63.0;8.2
2592;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Ziekenvervoer;2020;14.0;1.4
2593;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Ziekenvervoer;2021;16.0;1.6
2594;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Ziekenvervoer;2022;17.0;1.6
2595;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Buitenland;2020;1.0;0.3
2596;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Buitenland;2021;3.0;0.7
2597;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Buitenland;2022;6.0;1.0
2598;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geriatrische revalidatiezorg;2020;0.0;0.0
2599;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geriatrische revalidatiezorg;2021;0.0;0.0
2600;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geriatrische revalidatiezorg;2022;0.0;0.0
2601;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2020;;
2602;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2021;;
2603;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2022;17.0;0.4
2604;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Verpleging en verzorging;2020;50.0;0.4
2605;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Verpleging en verzorging;2021;46.0;0.5
2606;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Verpleging en verzorging;2022;46.0;0.5
2607;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2020;56.0;0.6
2608;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2021;61.0;0.6
2609;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2022;63.0;0.6
2610;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Eerstelijnsverblijf;2020;0.0;0.0
2611;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Eerstelijnsverblijf;2021;0.0;0.0
2612;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Eerstelijnsverblijf;2022;0.0;0.0
2613;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Generalistische basis GGZ;2020;1.0;0.1
2614;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Generalistische basis GGZ;2021;1.0;0.1
2615;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Generalistische basis GGZ;2022;;
2616;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Gespecialiseerde GGZ;2020;19.0;0.2
2617;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Gespecialiseerde GGZ;2021;13.0;0.2
2618;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Gespecialiseerde GGZ;2022;;
2619;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Overige zorgvormen;2020;8.0;6.7
2620;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Overige zorgvormen;2021;10.0;7.2
2621;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Marokko;Overige zorgvormen;2022;7.0;7.0
2622;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Totaal alle zorgvormen;2020;1445.0;99.0
2623;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Totaal alle zorgvormen;2021;1581.0;98.8
2624;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Totaal alle zorgvormen;2022;1666.0;98.4
2625;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Huisartsenzorg;2020;155.0;98.3
2626;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Huisartsenzorg;2021;172.0;98.1
2627;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Huisartsenzorg;2022;186.0;97.6
2628;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Multidisciplinaire zorg;2020;9.0;56.3
2629;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Multidisciplinaire zorg;2021;9.0;56.9
2630;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Multidisciplinaire zorg;2022;11.0;60.9
2631;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Ziekenhuiszorg;2020;710.0;37.6
2632;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Ziekenhuiszorg;2021;768.0;40.1
2633;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Ziekenhuiszorg;2022;810.0;42.2
2634;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Farmacie;2020;82.0;47.2
2635;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Farmacie;2021;74.0;49.0
2636;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Farmacie;2022;80.0;52.3
2637;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Mondzorg;2020;176.0;62.6
2638;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Mondzorg;2021;210.0;65.8
2639;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Mondzorg;2022;219.0;66.2
2640;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geboortezorg;2020;1.0;0.0
2641;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geboortezorg;2021;1.0;0.0
2642;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geboortezorg;2022;0.0;0.0
2643;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Paramedische zorg;2020;134.0;21.1
2644;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Paramedische zorg;2021;154.0;22.4
2645;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Paramedische zorg;2022;160.0;22.8
2646;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Hulpmiddelen;2020;36.0;5.9
2647;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Hulpmiddelen;2021;38.0;6.7
2648;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Hulpmiddelen;2022;40.0;6.7
2649;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Ziekenvervoer;2020;12.0;1.0
2650;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Ziekenvervoer;2021;14.0;1.2
2651;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Ziekenvervoer;2022;14.0;1.2
2652;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Buitenland;2020;3.0;0.8
2653;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Buitenland;2021;7.0;2.4
2654;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Buitenland;2022;8.0;2.8
2655;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geriatrische revalidatiezorg;2020;0.0;0.0
2656;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geriatrische revalidatiezorg;2021;0.0;0.0
2657;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geriatrische revalidatiezorg;2022;0.0;0.0
2658;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geestelijke gezondheidszorg-ZPM;2020;;
2659;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geestelijke gezondheidszorg-ZPM;2021;;
2660;Totaal mannen en vrouwen;0 tot 20 jaar;Herkomstland: Turkije;Geestelijke gezondheidszorg-ZPM;2022;25.0;0.5
