ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
180;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1991;2080;29.0;49.0;55.0;58.0;59.0;61.0;29.0;46.0;51.0;52.0;53.0;54.0;1.0;3.0;5.0;6.0;6.0;7.0;22.0;30.0;33.0;36.0;37.0;38.0;38.0;38.0;38.0;77.0;69.0;66.0;35.0;14.0;7.0;4.0;3.0;2.0;72.0;61.0;59.0;28.0;9.0;4.0;3.0;1.0;1.0;5.0;7.0;6.0;6.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
181;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1992;1720;32.0;51.0;57.0;59.0;61.0;61.0;31.0;47.0;51.0;53.0;53.0;54.0;1.0;4.0;6.0;7.0;7.0;7.0;22.0;31.0;34.0;35.0;36.0;37.0;37.0;37.0;37.0;78.0;69.0;66.0;32.0;13.0;6.0;4.0;2.0;2.0;71.0;60.0;57.0;25.0;9.0;4.0;2.0;1.0;1.0;6.0;8.0;7.0;6.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
182;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1993;870;33.0;53.0;60.0;63.0;64.0;65.0;32.0;49.0;54.0;56.0;56.0;56.0;2.0;4.0;6.0;7.0;8.0;9.0;19.0;26.0;28.0;29.0;30.0;31.0;31.0;32.0;31.0;80.0;73.0;70.0;37.0;17.0;9.0;5.0;3.0;3.0;74.0;66.0;63.0;30.0;10.0;5.0;3.0;2.0;2.0;5.0;7.0;7.0;6.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
183;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1994;2670;41.0;56.0;61.0;63.0;64.0;;40.0;53.0;56.0;57.0;57.0;;1.0;3.0;5.0;6.0;7.0;;21.0;27.0;29.0;30.0;31.0;32.0;33.0;33.0;;79.0;73.0;71.0;28.0;13.0;7.0;4.0;3.0;;74.0;67.0;64.0;21.0;8.0;4.0;2.0;2.0;;4.0;6.0;6.0;7.0;4.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;
184;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1991;370;46.0;64.0;69.0;72.0;73.0;74.0;45.0;62.0;65.0;67.0;68.0;69.0;1.0;2.0;4.0;5.0;5.0;5.0;11.0;14.0;16.0;21.0;21.0;22.0;24.0;23.0;21.0;87.0;79.0;74.0;32.0;14.0;8.0;4.0;3.0;4.0;83.0;74.0;68.0;27.0;10.0;6.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;3.0;4.0;3.0;3.0;2.0;1.0;0.0;0.0;0.0
185;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1992;410;48.0;65.0;68.0;70.0;72.0;72.0;47.0;62.0;65.0;67.0;68.0;68.0;2.0;3.0;3.0;3.0;4.0;5.0;11.0;16.0;19.0;21.0;23.0;25.0;26.0;26.0;26.0;90.0;83.0;76.0;32.0;13.0;8.0;5.0;3.0;3.0;85.0;76.0;68.0;26.0;9.0;4.0;2.0;1.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;4.0;5.0;5.0;4.0;3.0;3.0;2.0;2.0;1.0
186;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1993;440;51.0;66.0;70.0;72.0;73.0;73.0;49.0;63.0;65.0;66.0;67.0;67.0;2.0;3.0;4.0;6.0;6.0;7.0;9.0;15.0;17.0;18.0;21.0;22.0;22.0;22.0;22.0;90.0;83.0;73.0;31.0;13.0;8.0;6.0;5.0;5.0;86.0;77.0;67.0;25.0;7.0;4.0;3.0;2.0;2.0;1.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;2.0;3.0;4.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0
187;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1994;430;49.0;62.0;67.0;70.0;71.0;;48.0;58.0;62.0;63.0;64.0;;1.0;3.0;5.0;7.0;7.0;;11.0;16.0;19.0;19.0;21.0;22.0;22.0;23.0;;88.0;81.0;70.0;30.0;16.0;10.0;7.0;5.0;;82.0;74.0;63.0;21.0;9.0;6.0;4.0;2.0;;4.0;4.0;4.0;6.0;3.0;3.0;1.0;1.0;;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;
188;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1991;700;22.0;37.0;42.0;46.0;47.0;49.0;22.0;36.0;39.0;42.0;43.0;43.0;0.0;1.0;3.0;4.0;4.0;5.0;28.0;39.0;42.0;45.0;46.0;47.0;49.0;49.0;50.0;71.0;59.0;55.0;32.0;16.0;10.0;6.0;4.0;2.0;66.0;51.0;47.0;24.0;10.0;6.0;3.0;2.0;1.0;4.0;6.0;6.0;5.0;5.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;3.0;2.0;1.0;1.0;1.0;0.0
189;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1992;1240;27.0;43.0;50.0;53.0;55.0;56.0;26.0;41.0;46.0;48.0;49.0;49.0;0.0;2.0;4.0;5.0;6.0;7.0;24.0;30.0;34.0;36.0;37.0;39.0;39.0;40.0;40.0;75.0;69.0;64.0;37.0;20.0;11.0;8.0;5.0;4.0;69.0;59.0;55.0;28.0;12.0;5.0;3.0;2.0;2.0;3.0;6.0;5.0;5.0;4.0;3.0;3.0;2.0;1.0;3.0;4.0;4.0;4.0;4.0;2.0;2.0;1.0;1.0
190;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1993;4860;43.0;57.0;63.0;65.0;67.0;68.0;42.0;54.0;58.0;59.0;60.0;60.0;0.0;3.0;5.0;6.0;7.0;8.0;16.0;21.0;24.0;25.0;26.0;27.0;28.0;29.0;28.0;84.0;79.0;75.0;32.0;16.0;10.0;6.0;4.0;4.0;77.0;69.0;65.0;22.0;9.0;5.0;3.0;2.0;2.0;6.0;7.0;7.0;7.0;5.0;3.0;2.0;1.0;1.0;2.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0
191;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1994;540;21.0;31.0;39.0;40.0;41.0;;21.0;29.0;35.0;35.0;36.0;;1.0;2.0;4.0;5.0;6.0;;34.0;42.0;46.0;48.0;49.0;51.0;52.0;53.0;;65.0;57.0;51.0;30.0;20.0;10.0;8.0;6.0;;59.0;49.0;42.0;21.0;12.0;5.0;4.0;3.0;;5.0;5.0;6.0;6.0;5.0;3.0;2.0;2.0;;1.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;
192;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1991;26600;28.0;51.0;60.0;64.0;66.0;68.0;27.0;50.0;58.0;60.0;61.0;62.0;0.0;1.0;3.0;4.0;4.0;5.0;14.0;22.0;24.0;26.0;28.0;29.0;30.0;30.0;31.0;86.0;77.0;74.0;46.0;21.0;11.0;6.0;4.0;2.0;81.0;71.0;67.0;39.0;15.0;7.0;4.0;2.0;1.0;3.0;5.0;5.0;5.0;4.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
193;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1992;27590;29.0;51.0;60.0;63.0;65.0;67.0;29.0;50.0;57.0;59.0;61.0;61.0;0.0;2.0;3.0;4.0;5.0;5.0;14.0;21.0;24.0;26.0;27.0;29.0;30.0;30.0;31.0;86.0;79.0;75.0;45.0;21.0;11.0;7.0;4.0;3.0;81.0;71.0;67.0;38.0;16.0;7.0;4.0;3.0;1.0;3.0;5.0;5.0;5.0;4.0;2.0;2.0;1.0;1.0;2.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
194;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1993;27860;31.0;51.0;59.0;63.0;65.0;66.0;31.0;49.0;57.0;59.0;60.0;61.0;0.0;1.0;3.0;4.0;5.0;5.0;15.0;21.0;24.0;25.0;27.0;29.0;30.0;30.0;31.0;85.0;79.0;74.0;44.0;22.0;12.0;7.0;5.0;4.0;80.0;72.0;67.0;36.0;16.0;7.0;4.0;3.0;2.0;4.0;5.0;5.0;5.0;4.0;3.0;2.0;1.0;1.0;2.0;2.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0
195;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1994;27550;33.0;51.0;59.0;62.0;64.0;;32.0;50.0;56.0;58.0;59.0;;0.0;2.0;3.0;4.0;5.0;;15.0;21.0;23.0;25.0;27.0;29.0;30.0;30.0;;85.0;78.0;74.0;42.0;22.0;12.0;8.0;5.0;;79.0;71.0;66.0;35.0;16.0;8.0;5.0;3.0;;4.0;5.0;5.0;5.0;4.0;3.0;2.0;1.0;;2.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;
196;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1991;8320;19.0;42.0;53.0;58.0;61.0;64.0;18.0;41.0;50.0;53.0;55.0;56.0;0.0;1.0;3.0;5.0;6.0;7.0;16.0;25.0;27.0;29.0;30.0;31.0;33.0;33.0;34.0;84.0;75.0;73.0;53.0;28.0;16.0;9.0;6.0;2.0;78.0;65.0;63.0;43.0;19.0;10.0;5.0;3.0;1.0;5.0;8.0;8.0;8.0;7.0;5.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
197;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1992;9950;19.0;41.0;53.0;57.0;60.0;62.0;19.0;40.0;49.0;52.0;54.0;55.0;0.0;2.0;4.0;5.0;6.0;7.0;15.0;24.0;26.0;28.0;30.0;31.0;33.0;34.0;34.0;85.0;76.0;73.0;53.0;29.0;16.0;10.0;6.0;4.0;78.0;66.0;62.0;42.0;20.0;10.0;6.0;3.0;2.0;6.0;8.0;8.0;8.0;7.0;5.0;3.0;2.0;1.0;1.0;2.0;2.0;3.0;2.0;2.0;2.0;1.0;1.0
198;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1993;4160;19.0;39.0;51.0;56.0;59.0;60.0;18.0;38.0;47.0;50.0;52.0;53.0;0.0;2.0;4.0;5.0;7.0;7.0;16.0;23.0;25.0;27.0;30.0;32.0;33.0;34.0;35.0;85.0;77.0;74.0;54.0;31.0;17.0;11.0;7.0;5.0;77.0;67.0;63.0;43.0;22.0;11.0;6.0;4.0;2.0;6.0;8.0;8.0;8.0;6.0;4.0;3.0;2.0;1.0;1.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0
199;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1994;9040;21.0;40.0;50.0;54.0;57.0;;21.0;38.0;46.0;49.0;51.0;;0.0;2.0;4.0;5.0;6.0;;18.0;24.0;26.0;28.0;30.0;32.0;34.0;35.0;;82.0;76.0;73.0;51.0;30.0;18.0;12.0;8.0;;75.0;66.0;62.0;40.0;20.0;11.0;7.0;4.0;;6.0;8.0;9.0;9.0;7.0;5.0;4.0;3.0;;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;
200;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1991;4360;34.0;60.0;70.0;74.0;76.0;78.0;34.0;59.0;67.0;69.0;70.0;71.0;0.0;1.0;3.0;5.0;6.0;7.0;7.0;11.0;14.0;15.0;17.0;18.0;19.0;20.0;20.0;93.0;89.0;86.0;51.0;23.0;11.0;7.0;4.0;2.0;85.0;79.0;77.0;42.0;15.0;6.0;3.0;2.0;1.0;3.0;4.0;4.0;4.0;3.0;2.0;1.0;1.0;0.0;5.0;6.0;5.0;5.0;5.0;4.0;2.0;2.0;1.0
201;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1992;3690;39.0;65.0;74.0;78.0;80.0;81.0;39.0;64.0;71.0;73.0;74.0;75.0;0.0;2.0;3.0;5.0;6.0;6.0;5.0;7.0;10.0;11.0;13.0;15.0;16.0;16.0;17.0;95.0;92.0;90.0;50.0;22.0;11.0;6.0;4.0;2.0;87.0;83.0;81.0;41.0;15.0;6.0;3.0;2.0;1.0;3.0;3.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;6.0;6.0;6.0;5.0;5.0;4.0;2.0;2.0;1.0
202;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1993;1310;39.0;61.0;70.0;74.0;77.0;78.0;39.0;59.0;66.0;69.0;69.0;70.0;0.0;2.0;4.0;6.0;7.0;8.0;6.0;9.0;12.0;12.0;15.0;16.0;18.0;18.0;19.0;94.0;91.0;88.0;49.0;24.0;14.0;8.0;5.0;4.0;83.0;79.0;77.0;37.0;15.0;7.0;4.0;2.0;2.0;3.0;4.0;4.0;4.0;3.0;2.0;1.0;1.0;0.0;8.0;8.0;8.0;8.0;6.0;5.0;3.0;2.0;2.0
203;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1994;4780;39.0;62.0;70.0;74.0;76.0;;39.0;60.0;67.0;69.0;70.0;;0.0;2.0;4.0;5.0;6.0;;6.0;9.0;11.0;13.0;15.0;17.0;18.0;18.0;;94.0;90.0;88.0;48.0;23.0;13.0;8.0;5.0;;85.0;80.0;78.0;38.0;15.0;7.0;3.0;2.0;;3.0;4.0;5.0;5.0;3.0;2.0;1.0;1.0;;6.0;6.0;6.0;6.0;5.0;4.0;3.0;2.0;
204;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1991;10140;32.0;57.0;64.0;67.0;67.0;69.0;31.0;55.0;62.0;64.0;65.0;66.0;0.0;1.0;2.0;2.0;3.0;3.0;14.0;24.0;26.0;28.0;29.0;29.0;30.0;30.0;30.0;86.0;76.0;73.0;41.0;15.0;7.0;4.0;2.0;1.0;83.0;72.0;69.0;37.0;12.0;5.0;2.0;2.0;1.0;2.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
205;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1992;8720;36.0;58.0;65.0;68.0;69.0;69.0;36.0;57.0;63.0;65.0;66.0;66.0;0.0;1.0;2.0;3.0;3.0;3.0;14.0;21.0;24.0;26.0;27.0;28.0;29.0;29.0;29.0;86.0;78.0;73.0;38.0;14.0;6.0;4.0;3.0;2.0;83.0;74.0;69.0;35.0;12.0;5.0;3.0;2.0;1.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
206;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1993;2930;37.0;56.0;62.0;65.0;65.0;66.0;36.0;54.0;60.0;62.0;62.0;63.0;0.0;2.0;2.0;3.0;3.0;4.0;15.0;21.0;25.0;27.0;28.0;29.0;31.0;31.0;31.0;85.0;78.0;72.0;37.0;16.0;8.0;5.0;4.0;3.0;82.0;74.0;68.0;33.0;13.0;6.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
207;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1994;9650;42.0;59.0;66.0;67.0;68.0;;41.0;58.0;63.0;65.0;65.0;;0.0;1.0;2.0;3.0;3.0;;15.0;21.0;23.0;25.0;26.0;27.0;28.0;28.0;;85.0;78.0;72.0;34.0;14.0;7.0;4.0;3.0;;82.0;74.0;68.0;30.0;12.0;5.0;3.0;2.0;;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
208;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1991;1800;39.0;60.0;67.0;70.0;71.0;73.0;39.0;59.0;65.0;67.0;68.0;69.0;1.0;1.0;2.0;3.0;4.0;4.0;10.0;16.0;18.0;22.0;23.0;23.0;25.0;25.0;25.0;90.0;84.0;80.0;39.0;17.0;10.0;5.0;4.0;2.0;86.0;79.0;74.0;34.0;13.0;6.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;3.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0
209;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1992;2060;42.0;62.0;67.0;70.0;71.0;73.0;41.0;60.0;64.0;67.0;68.0;69.0;1.0;2.0;3.0;3.0;4.0;4.0;8.0;13.0;16.0;19.0;21.0;23.0;24.0;25.0;25.0;92.0;86.0;81.0;39.0;17.0;10.0;6.0;4.0;2.0;88.0;81.0;76.0;34.0;14.0;7.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;4.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0
210;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1993;1870;41.0;59.0;65.0;68.0;70.0;70.0;40.0;57.0;63.0;65.0;66.0;66.0;1.0;2.0;2.0;3.0;4.0;4.0;10.0;15.0;18.0;20.0;23.0;25.0;26.0;26.0;26.0;90.0;84.0;78.0;39.0;19.0;10.0;6.0;4.0;3.0;86.0;79.0;73.0;34.0;14.0;7.0;4.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;0.0;1.0
211;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1994;1820;41.0;57.0;63.0;66.0;68.0;;39.0;55.0;60.0;62.0;63.0;;1.0;3.0;3.0;4.0;5.0;;10.0;14.0;18.0;20.0;23.0;25.0;25.0;26.0;;90.0;84.0;78.0;39.0;20.0;12.0;8.0;6.0;;84.0;77.0;70.0;32.0;15.0;8.0;5.0;3.0;;2.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;;4.0;4.0;4.0;4.0;3.0;3.0;2.0;1.0;
212;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1991;1970;20.0;37.0;45.0;48.0;50.0;52.0;20.0;36.0;43.0;45.0;47.0;48.0;0.0;1.0;2.0;3.0;4.0;4.0;24.0;33.0;38.0;41.0;43.0;45.0;45.0;46.0;47.0;76.0;66.0;60.0;40.0;20.0;11.0;6.0;4.0;1.0;72.0;60.0;54.0;34.0;15.0;7.0;4.0;2.0;0.0;2.0;4.0;4.0;4.0;3.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
213;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1992;3170;23.0;39.0;47.0;50.0;52.0;53.0;22.0;38.0;45.0;47.0;48.0;49.0;0.0;1.0;2.0;3.0;4.0;4.0;22.0;32.0;36.0;39.0;41.0;42.0;43.0;44.0;44.0;78.0;68.0;62.0;39.0;20.0;11.0;7.0;5.0;3.0;73.0;61.0;56.0;32.0;15.0;7.0;5.0;3.0;2.0;2.0;4.0;4.0;4.0;3.0;2.0;2.0;1.0;1.0;2.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0
214;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1993;17590;32.0;51.0;59.0;63.0;65.0;66.0;31.0;50.0;57.0;59.0;60.0;61.0;0.0;1.0;3.0;4.0;5.0;5.0;15.0;22.0;25.0;26.0;28.0;29.0;30.0;31.0;31.0;84.0;77.0;73.0;42.0;21.0;11.0;7.0;5.0;3.0;79.0;71.0;66.0;35.0;15.0;7.0;4.0;3.0;2.0;4.0;4.0;5.0;5.0;4.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
215;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1994;2260;21.0;33.0;40.0;43.0;45.0;;21.0;32.0;39.0;41.0;42.0;;0.0;1.0;1.0;2.0;2.0;;28.0;36.0;40.0;44.0;47.0;48.0;49.0;50.0;;72.0;62.0;56.0;35.0;20.0;12.0;8.0;5.0;;68.0;57.0;52.0;31.0;17.0;9.0;5.0;3.0;;2.0;3.0;2.0;3.0;2.0;2.0;1.0;1.0;;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;
216;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;1170;22.0;57.0;65.0;69.0;70.0;71.0;22.0;56.0;63.0;66.0;66.0;67.0;0.0;1.0;2.0;3.0;3.0;4.0;15.0;31.0;23.0;26.0;27.0;28.0;29.0;29.0;29.0;86.0;69.0;77.0;53.0;16.0;7.0;3.0;2.0;1.0;82.0;65.0;72.0;48.0;12.0;5.0;1.0;1.0;0.0;3.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
217;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;1440;28.0;58.0;66.0;69.0;70.0;72.0;28.0;57.0;64.0;66.0;67.0;68.0;0.0;1.0;2.0;3.0;3.0;4.0;16.0;19.0;21.0;23.0;24.0;26.0;27.0;27.0;27.0;84.0;80.0;78.0;49.0;19.0;8.0;4.0;3.0;2.0;81.0;75.0;73.0;43.0;14.0;5.0;2.0;1.0;0.0;2.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
218;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;1120;36.0;59.0;67.0;69.0;71.0;71.0;36.0;59.0;65.0;66.0;67.0;67.0;0.0;1.0;2.0;3.0;4.0;4.0;11.0;17.0;19.0;21.0;22.0;25.0;26.0;26.0;26.0;89.0;83.0;80.0;43.0;18.0;8.0;5.0;3.0;2.0;85.0;78.0;74.0;37.0;13.0;5.0;3.0;2.0;1.0;3.0;3.0;4.0;4.0;4.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
219;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;1310;36.0;55.0;62.0;65.0;66.0;;35.0;54.0;59.0;61.0;62.0;;1.0;1.0;2.0;3.0;4.0;;13.0;18.0;21.0;22.0;27.0;28.0;29.0;29.0;;87.0;81.0;78.0;42.0;18.0;10.0;6.0;5.0;;83.0;75.0;72.0;36.0;12.0;5.0;3.0;2.0;;3.0;4.0;4.0;4.0;4.0;3.0;2.0;2.0;;0.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;
220;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1991;430;16.0;55.0;65.0;68.0;70.0;72.0;16.0;53.0;63.0;65.0;67.0;67.0;0.0;1.0;2.0;3.0;3.0;4.0;12.0;26.0;22.0;24.0;26.0;26.0;28.0;28.0;28.0;89.0;75.0;79.0;61.0;20.0;10.0;4.0;3.0;1.0;85.0;70.0;74.0;56.0;16.0;6.0;2.0;1.0;0.0;4.0;4.0;4.0;5.0;3.0;3.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
221;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1992;580;23.0;56.0;67.0;72.0;73.0;74.0;23.0;54.0;64.0;68.0;68.0;69.0;0.0;2.0;3.0;4.0;5.0;5.0;10.0;16.0;16.0;18.0;19.0;22.0;22.0;23.0;23.0;89.0;84.0;84.0;59.0;25.0;11.0;6.0;4.0;2.0;85.0;76.0;75.0;49.0;17.0;7.0;2.0;1.0;0.0;4.0;6.0;7.0;7.0;5.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
222;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1993;250;27.0;54.0;65.0;69.0;71.0;72.0;27.0;54.0;64.0;66.0;68.0;68.0;0.0;0.0;2.0;3.0;4.0;4.0;9.0;14.0;17.0;18.0;19.0;23.0;23.0;24.0;26.0;90.0;85.0;82.0;55.0;26.0;11.0;7.0;4.0;2.0;86.0;79.0;75.0;47.0;18.0;5.0;3.0;0.0;0.0;3.0;4.0;5.0;5.0;5.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0;1.0;1.0;0.0
223;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1994;530;25.0;47.0;57.0;61.0;62.0;;25.0;46.0;55.0;57.0;58.0;;0.0;1.0;2.0;4.0;5.0;;13.0;17.0;21.0;21.0;28.0;29.0;30.0;30.0;;87.0;83.0;80.0;54.0;25.0;15.0;10.0;8.0;;83.0;76.0;72.0;46.0;17.0;7.0;4.0;3.0;;4.0;6.0;5.0;6.0;6.0;5.0;4.0;3.0;;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
224;Mannen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1991;130;38.0;76.0;84.0;86.0;86.0;87.0;38.0;75.0;80.0;82.0;82.0;82.0;0.0;1.0;4.0;5.0;5.0;5.0;6.0;17.0;7.0;9.0;12.0;14.0;16.0;16.0;16.0;97.0;86.0;96.0;56.0;15.0;5.0;1.0;1.0;0.0;93.0;78.0;88.0;49.0;8.0;4.0;0.0;0.0;0.0;2.0;5.0;6.0;5.0;4.0;1.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
225;Mannen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1992;150;48.0;75.0;81.0;85.0;87.0;87.0;47.0;72.0;75.0;77.0;78.0;78.0;1.0;3.0;5.0;8.0;9.0;9.0;6.0;3.0;3.0;7.0;6.0;7.0;10.0;11.0;11.0;92.0;95.0;95.0;43.0;17.0;10.0;3.0;1.0;0.0;85.0;84.0;83.0;34.0;9.0;5.0;1.0;0.0;0.0;3.0;5.0;5.0;3.0;3.0;1.0;0.0;0.0;0.0;5.0;6.0;6.0;6.0;5.0;4.0;1.0;1.0;0.0
