ID;Geslacht;Leeftijd;Nationaliteit;Perioden;UitgenodigdeVluchtelingen_1
2077;Vrouwen;Totaal;Jemenitisch ;2021;0
2078;Vrouwen;Totaal;Jemenitisch ;2022;5
2079;Vrouwen;Totaal;Jemenitisch ;2023;5
2080;Vrouwen;Totaal;Laotiaans ;2008;0
2081;Vrouwen;Totaal;Laotiaans ;2009;0
2082;Vrouwen;Totaal;Laotiaans ;2010;10
2083;Vrouwen;Totaal;Laotiaans ;2011;0
2084;Vrouwen;Totaal;Laotiaans ;2012;0
2085;Vrouwen;Totaal;Laotiaans ;2013;0
2086;Vrouwen;Totaal;Laotiaans ;2014;0
2087;Vrouwen;Totaal;Laotiaans ;2015;0
2088;Vrouwen;Totaal;Laotiaans ;2016;0
2089;Vrouwen;Totaal;Laotiaans ;2017;0
2090;Vrouwen;Totaal;Laotiaans ;2018;0
2091;Vrouwen;Totaal;Laotiaans ;2019;0
2092;Vrouwen;Totaal;Laotiaans ;2020;0
2093;Vrouwen;Totaal;Laotiaans ;2021;0
2094;Vrouwen;Totaal;Laotiaans ;2022;0
2095;Vrouwen;Totaal;Laotiaans ;2023;0
2096;Vrouwen;Totaal;Myanmarees ;2008;75
2097;Vrouwen;Totaal;Myanmarees ;2009;0
2098;Vrouwen;Totaal;Myanmarees ;2010;30
2099;Vrouwen;Totaal;Myanmarees ;2011;40
2100;Vrouwen;Totaal;Myanmarees ;2012;35
2101;Vrouwen;Totaal;Myanmarees ;2013;15
2102;Vrouwen;Totaal;Myanmarees ;2014;0
2103;Vrouwen;Totaal;Myanmarees ;2015;0
2104;Vrouwen;Totaal;Myanmarees ;2016;0
2105;Vrouwen;Totaal;Myanmarees ;2017;0
2106;Vrouwen;Totaal;Myanmarees ;2018;0
2107;Vrouwen;Totaal;Myanmarees ;2019;0
2108;Vrouwen;Totaal;Myanmarees ;2020;0
2109;Vrouwen;Totaal;Myanmarees ;2021;0
2110;Vrouwen;Totaal;Myanmarees ;2022;0
2111;Vrouwen;Totaal;Myanmarees ;2023;0
2112;Vrouwen;Totaal;Pakistaans ;2008;0
2113;Vrouwen;Totaal;Pakistaans ;2009;0
2114;Vrouwen;Totaal;Pakistaans ;2010;0
2115;Vrouwen;Totaal;Pakistaans ;2011;0
2116;Vrouwen;Totaal;Pakistaans ;2012;15
2117;Vrouwen;Totaal;Pakistaans ;2013;15
2118;Vrouwen;Totaal;Pakistaans ;2014;20
2119;Vrouwen;Totaal;Pakistaans ;2015;20
2120;Vrouwen;Totaal;Pakistaans ;2016;0
2121;Vrouwen;Totaal;Pakistaans ;2017;0
2122;Vrouwen;Totaal;Pakistaans ;2018;0
2123;Vrouwen;Totaal;Pakistaans ;2019;0
2124;Vrouwen;Totaal;Pakistaans ;2020;0
2125;Vrouwen;Totaal;Pakistaans ;2021;0
2126;Vrouwen;Totaal;Pakistaans ;2022;0
2127;Vrouwen;Totaal;Pakistaans ;2023;10
2128;Vrouwen;Totaal;Soedanees ;2008;0
2129;Vrouwen;Totaal;Soedanees ;2009;0
2130;Vrouwen;Totaal;Soedanees ;2010;0
2131;Vrouwen;Totaal;Soedanees ;2011;0
2132;Vrouwen;Totaal;Soedanees ;2012;0
2133;Vrouwen;Totaal;Soedanees ;2013;5
2134;Vrouwen;Totaal;Soedanees ;2014;0
2135;Vrouwen;Totaal;Soedanees ;2015;5
2136;Vrouwen;Totaal;Soedanees ;2016;0
2137;Vrouwen;Totaal;Soedanees ;2017;0
2138;Vrouwen;Totaal;Soedanees ;2018;35
2139;Vrouwen;Totaal;Soedanees ;2019;40
2140;Vrouwen;Totaal;Soedanees ;2020;45
2141;Vrouwen;Totaal;Soedanees ;2021;0
2142;Vrouwen;Totaal;Soedanees ;2022;0
2143;Vrouwen;Totaal;Soedanees ;2023;20
2144;Vrouwen;Totaal;Somalisch ;2008;0
2145;Vrouwen;Totaal;Somalisch ;2009;10
2146;Vrouwen;Totaal;Somalisch ;2010;0
2147;Vrouwen;Totaal;Somalisch ;2011;0
2148;Vrouwen;Totaal;Somalisch ;2012;0
2149;Vrouwen;Totaal;Somalisch ;2013;0
2150;Vrouwen;Totaal;Somalisch ;2014;0
2151;Vrouwen;Totaal;Somalisch ;2015;0
2152;Vrouwen;Totaal;Somalisch ;2016;0
2153;Vrouwen;Totaal;Somalisch ;2017;0
2154;Vrouwen;Totaal;Somalisch ;2018;10
2155;Vrouwen;Totaal;Somalisch ;2019;0
2156;Vrouwen;Totaal;Somalisch ;2020;10
2157;Vrouwen;Totaal;Somalisch ;2021;0
2158;Vrouwen;Totaal;Somalisch ;2022;10
2159;Vrouwen;Totaal;Somalisch ;2023;10
2160;Vrouwen;Totaal;Sri Lankaans ;2008;5
2161;Vrouwen;Totaal;Sri Lankaans ;2009;5
2162;Vrouwen;Totaal;Sri Lankaans ;2010;0
2163;Vrouwen;Totaal;Sri Lankaans ;2011;15
2164;Vrouwen;Totaal;Sri Lankaans ;2012;15
2165;Vrouwen;Totaal;Sri Lankaans ;2013;10
2166;Vrouwen;Totaal;Sri Lankaans ;2014;5
2167;Vrouwen;Totaal;Sri Lankaans ;2015;0
2168;Vrouwen;Totaal;Sri Lankaans ;2016;0
2169;Vrouwen;Totaal;Sri Lankaans ;2017;0
2170;Vrouwen;Totaal;Sri Lankaans ;2018;0
2171;Vrouwen;Totaal;Sri Lankaans ;2019;0
2172;Vrouwen;Totaal;Sri Lankaans ;2020;0
2173;Vrouwen;Totaal;Sri Lankaans ;2021;0
2174;Vrouwen;Totaal;Sri Lankaans ;2022;0
2175;Vrouwen;Totaal;Sri Lankaans ;2023;0
2176;Vrouwen;Totaal;Syrisch ;2008;0
2177;Vrouwen;Totaal;Syrisch ;2009;0
2178;Vrouwen;Totaal;Syrisch ;2010;0
2179;Vrouwen;Totaal;Syrisch ;2011;0
2180;Vrouwen;Totaal;Syrisch ;2012;0
2181;Vrouwen;Totaal;Syrisch ;2013;5
2182;Vrouwen;Totaal;Syrisch ;2014;120
2183;Vrouwen;Totaal;Syrisch ;2015;90
2184;Vrouwen;Totaal;Syrisch ;2016;300
2185;Vrouwen;Totaal;Syrisch ;2017;1040
2186;Vrouwen;Totaal;Syrisch ;2018;385
2187;Vrouwen;Totaal;Syrisch ;2019;625
2188;Vrouwen;Totaal;Syrisch ;2020;110
2189;Vrouwen;Totaal;Syrisch ;2021;175
2190;Vrouwen;Totaal;Syrisch ;2022;520
2191;Vrouwen;Totaal;Syrisch ;2023;205
2192;Vrouwen;Totaal;Turks ;2008;0
2193;Vrouwen;Totaal;Turks ;2009;0
2194;Vrouwen;Totaal;Turks ;2010;0
2195;Vrouwen;Totaal;Turks ;2011;0
2196;Vrouwen;Totaal;Turks ;2012;0
2197;Vrouwen;Totaal;Turks ;2013;0
2198;Vrouwen;Totaal;Turks ;2014;0
2199;Vrouwen;Totaal;Turks ;2015;0
2200;Vrouwen;Totaal;Turks ;2016;0
2201;Vrouwen;Totaal;Turks ;2017;0
2202;Vrouwen;Totaal;Turks ;2018;0
2203;Vrouwen;Totaal;Turks ;2019;0
2204;Vrouwen;Totaal;Turks ;2020;0
2205;Vrouwen;Totaal;Turks ;2021;0
2206;Vrouwen;Totaal;Turks ;2022;5
2207;Vrouwen;Totaal;Turks ;2023;5
2208;Vrouwen;Totaal;Onbekend;2008;0
2209;Vrouwen;Totaal;Onbekend;2009;30
2210;Vrouwen;Totaal;Onbekend;2010;35
2211;Vrouwen;Totaal;Onbekend;2011;20
2212;Vrouwen;Totaal;Onbekend;2012;0
2213;Vrouwen;Totaal;Onbekend;2013;0
2214;Vrouwen;Totaal;Onbekend;2014;35
2215;Vrouwen;Totaal;Onbekend;2015;20
2216;Vrouwen;Totaal;Onbekend;2016;5
2217;Vrouwen;Totaal;Onbekend;2017;20
2218;Vrouwen;Totaal;Onbekend;2018;50
2219;Vrouwen;Totaal;Onbekend;2019;130
2220;Vrouwen;Totaal;Onbekend;2020;10
2221;Vrouwen;Totaal;Onbekend;2021;0
2222;Vrouwen;Totaal;Onbekend;2022;0
2223;Vrouwen;Totaal;Onbekend;2023;10
2224;Vrouwen;Totaal;Staatloos;2008;25
2225;Vrouwen;Totaal;Staatloos;2009;0
2226;Vrouwen;Totaal;Staatloos;2010;0
2227;Vrouwen;Totaal;Staatloos;2011;0
2228;Vrouwen;Totaal;Staatloos;2012;0
2229;Vrouwen;Totaal;Staatloos;2013;0
2230;Vrouwen;Totaal;Staatloos;2014;5
2231;Vrouwen;Totaal;Staatloos;2015;20
2232;Vrouwen;Totaal;Staatloos;2016;0
2233;Vrouwen;Totaal;Staatloos;2017;0
2234;Vrouwen;Totaal;Staatloos;2018;0
2235;Vrouwen;Totaal;Staatloos;2019;0
2236;Vrouwen;Totaal;Staatloos;2020;0
2237;Vrouwen;Totaal;Staatloos;2021;0
2238;Vrouwen;Totaal;Staatloos;2022;0
2239;Vrouwen;Totaal;Staatloos;2023;0
2240;Vrouwen;Jonger dan 18 jaar;Totaal;2008;170
2241;Vrouwen;Jonger dan 18 jaar;Totaal;2009;75
2242;Vrouwen;Jonger dan 18 jaar;Totaal;2010;80
2243;Vrouwen;Jonger dan 18 jaar;Totaal;2011;95
2244;Vrouwen;Jonger dan 18 jaar;Totaal;2012;85
2245;Vrouwen;Jonger dan 18 jaar;Totaal;2013;60
2246;Vrouwen;Jonger dan 18 jaar;Totaal;2014;165
2247;Vrouwen;Jonger dan 18 jaar;Totaal;2015;105
2248;Vrouwen;Jonger dan 18 jaar;Totaal;2016;185
2249;Vrouwen;Jonger dan 18 jaar;Totaal;2017;555
2250;Vrouwen;Jonger dan 18 jaar;Totaal;2018;305
2251;Vrouwen;Jonger dan 18 jaar;Totaal;2019;405
2252;Vrouwen;Jonger dan 18 jaar;Totaal;2020;95
2253;Vrouwen;Jonger dan 18 jaar;Totaal;2021;100
2254;Vrouwen;Jonger dan 18 jaar;Totaal;2022;295
2255;Vrouwen;Jonger dan 18 jaar;Totaal;2023;170
2256;Vrouwen;Jonger dan 18 jaar;Afghaans ;2008;0
2257;Vrouwen;Jonger dan 18 jaar;Afghaans ;2009;0
2258;Vrouwen;Jonger dan 18 jaar;Afghaans ;2010;0
2259;Vrouwen;Jonger dan 18 jaar;Afghaans ;2011;0
2260;Vrouwen;Jonger dan 18 jaar;Afghaans ;2012;0
2261;Vrouwen;Jonger dan 18 jaar;Afghaans ;2013;0
2262;Vrouwen;Jonger dan 18 jaar;Afghaans ;2014;0
2263;Vrouwen;Jonger dan 18 jaar;Afghaans ;2015;0
2264;Vrouwen;Jonger dan 18 jaar;Afghaans ;2016;0
2265;Vrouwen;Jonger dan 18 jaar;Afghaans ;2017;0
2266;Vrouwen;Jonger dan 18 jaar;Afghaans ;2018;0
2267;Vrouwen;Jonger dan 18 jaar;Afghaans ;2019;0
2268;Vrouwen;Jonger dan 18 jaar;Afghaans ;2020;0
2269;Vrouwen;Jonger dan 18 jaar;Afghaans ;2021;0
2270;Vrouwen;Jonger dan 18 jaar;Afghaans ;2022;0
2271;Vrouwen;Jonger dan 18 jaar;Afghaans ;2023;5
2272;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2008;0
2273;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2009;5
2274;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2010;0
2275;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2011;5
2276;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2012;0
2277;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2013;0
2278;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2014;0
2279;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2015;0
2280;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2016;0
2281;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2017;0
2282;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2018;0
2283;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2019;0
2284;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2020;0
2285;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2021;0
2286;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2022;0
2287;Vrouwen;Jonger dan 18 jaar;Bhutaans ;2023;0
2288;Vrouwen;Jonger dan 18 jaar;Burundisch ;2008;10
2289;Vrouwen;Jonger dan 18 jaar;Burundisch ;2009;0
2290;Vrouwen;Jonger dan 18 jaar;Burundisch ;2010;0
2291;Vrouwen;Jonger dan 18 jaar;Burundisch ;2011;0
2292;Vrouwen;Jonger dan 18 jaar;Burundisch ;2012;0
2293;Vrouwen;Jonger dan 18 jaar;Burundisch ;2013;0
2294;Vrouwen;Jonger dan 18 jaar;Burundisch ;2014;0
2295;Vrouwen;Jonger dan 18 jaar;Burundisch ;2015;0
2296;Vrouwen;Jonger dan 18 jaar;Burundisch ;2016;0
2297;Vrouwen;Jonger dan 18 jaar;Burundisch ;2017;0
2298;Vrouwen;Jonger dan 18 jaar;Burundisch ;2018;0
2299;Vrouwen;Jonger dan 18 jaar;Burundisch ;2019;5
2300;Vrouwen;Jonger dan 18 jaar;Burundisch ;2020;0
2301;Vrouwen;Jonger dan 18 jaar;Burundisch ;2021;0
2302;Vrouwen;Jonger dan 18 jaar;Burundisch ;2022;0
2303;Vrouwen;Jonger dan 18 jaar;Burundisch ;2023;0
2304;Vrouwen;Jonger dan 18 jaar;Congolees ;2008;10
2305;Vrouwen;Jonger dan 18 jaar;Congolees ;2009;0
2306;Vrouwen;Jonger dan 18 jaar;Congolees ;2010;0
2307;Vrouwen;Jonger dan 18 jaar;Congolees ;2011;5
2308;Vrouwen;Jonger dan 18 jaar;Congolees ;2012;5
2309;Vrouwen;Jonger dan 18 jaar;Congolees ;2013;20
2310;Vrouwen;Jonger dan 18 jaar;Congolees ;2014;5
2311;Vrouwen;Jonger dan 18 jaar;Congolees ;2015;0
2312;Vrouwen;Jonger dan 18 jaar;Congolees ;2016;0
2313;Vrouwen;Jonger dan 18 jaar;Congolees ;2017;0
2314;Vrouwen;Jonger dan 18 jaar;Congolees ;2018;30
2315;Vrouwen;Jonger dan 18 jaar;Congolees ;2019;10
2316;Vrouwen;Jonger dan 18 jaar;Congolees ;2020;0
2317;Vrouwen;Jonger dan 18 jaar;Congolees ;2021;0
2318;Vrouwen;Jonger dan 18 jaar;Congolees ;2022;0
2319;Vrouwen;Jonger dan 18 jaar;Congolees ;2023;0
2320;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2008;20
2321;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2009;5
2322;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2010;0
2323;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2011;5
2324;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2012;0
2325;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2013;0
2326;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2014;10
2327;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2015;15
2328;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2016;5
2329;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2017;0
2330;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2018;5
2331;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2019;5
2332;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2020;0
2333;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2021;5
2334;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2022;30
2335;Vrouwen;Jonger dan 18 jaar;Congolees (Democratische Republiek) ;2023;25
2336;Vrouwen;Jonger dan 18 jaar;Eritrees ;2008;5
2337;Vrouwen;Jonger dan 18 jaar;Eritrees ;2009;5
2338;Vrouwen;Jonger dan 18 jaar;Eritrees ;2010;10
2339;Vrouwen;Jonger dan 18 jaar;Eritrees ;2011;15
2340;Vrouwen;Jonger dan 18 jaar;Eritrees ;2012;10
2341;Vrouwen;Jonger dan 18 jaar;Eritrees ;2013;10
2342;Vrouwen;Jonger dan 18 jaar;Eritrees ;2014;25
2343;Vrouwen;Jonger dan 18 jaar;Eritrees ;2015;10
2344;Vrouwen;Jonger dan 18 jaar;Eritrees ;2016;0
2345;Vrouwen;Jonger dan 18 jaar;Eritrees ;2017;5
2346;Vrouwen;Jonger dan 18 jaar;Eritrees ;2018;5
2347;Vrouwen;Jonger dan 18 jaar;Eritrees ;2019;0
2348;Vrouwen;Jonger dan 18 jaar;Eritrees ;2020;5
2349;Vrouwen;Jonger dan 18 jaar;Eritrees ;2021;0
2350;Vrouwen;Jonger dan 18 jaar;Eritrees ;2022;0
2351;Vrouwen;Jonger dan 18 jaar;Eritrees ;2023;5
2352;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2008;20
2353;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2009;10
2354;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2010;0
2355;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2011;15
2356;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2012;15
2357;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2013;0
2358;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2014;15
2359;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2015;5
2360;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2016;10
2361;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2017;0
2362;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2018;0
2363;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2019;0
2364;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2020;0
2365;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2021;0
2366;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2022;5
2367;Vrouwen;Jonger dan 18 jaar;Ethiopisch ;2023;0
2368;Vrouwen;Jonger dan 18 jaar;Iraaks ;2008;30
2369;Vrouwen;Jonger dan 18 jaar;Iraaks ;2009;10
2370;Vrouwen;Jonger dan 18 jaar;Iraaks ;2010;20
2371;Vrouwen;Jonger dan 18 jaar;Iraaks ;2011;15
2372;Vrouwen;Jonger dan 18 jaar;Iraaks ;2012;15
2373;Vrouwen;Jonger dan 18 jaar;Iraaks ;2013;5
2374;Vrouwen;Jonger dan 18 jaar;Iraaks ;2014;5
2375;Vrouwen;Jonger dan 18 jaar;Iraaks ;2015;0
2376;Vrouwen;Jonger dan 18 jaar;Iraaks ;2016;5
2377;Vrouwen;Jonger dan 18 jaar;Iraaks ;2017;0
2378;Vrouwen;Jonger dan 18 jaar;Iraaks ;2018;0
2379;Vrouwen;Jonger dan 18 jaar;Iraaks ;2019;0
2380;Vrouwen;Jonger dan 18 jaar;Iraaks ;2020;0
2381;Vrouwen;Jonger dan 18 jaar;Iraaks ;2021;0
2382;Vrouwen;Jonger dan 18 jaar;Iraaks ;2022;0
2383;Vrouwen;Jonger dan 18 jaar;Iraaks ;2023;0
2384;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2008;0
2385;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2009;0
2386;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2010;0
2387;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2011;0
2388;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2012;0
2389;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2013;0
2390;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2014;0
2391;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2015;0
2392;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2016;0
2393;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2017;0
2394;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2018;0
2395;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2019;0
2396;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2020;0
2397;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2021;0
2398;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2022;5
2399;Vrouwen;Jonger dan 18 jaar;Jemenitisch ;2023;0
2400;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2008;0
2401;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2009;0
2402;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2010;5
2403;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2011;0
2404;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2012;0
2405;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2013;0
2406;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2014;0
2407;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2015;0
2408;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2016;0
2409;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2017;0
2410;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2018;0
2411;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2019;0
2412;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2020;0
2413;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2021;0
2414;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2022;0
2415;Vrouwen;Jonger dan 18 jaar;Laotiaans ;2023;0
2416;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2008;40
2417;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2009;0
2418;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2010;15
2419;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2011;20
2420;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2012;15
2421;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2013;5
2422;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2014;0
2423;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2015;0
2424;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2016;0
2425;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2017;0
2426;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2018;0
2427;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2019;0
2428;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2020;0
2429;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2021;0
2430;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2022;0
2431;Vrouwen;Jonger dan 18 jaar;Myanmarees ;2023;0
2432;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2008;0
2433;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2009;0
2434;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2010;0
2435;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2011;0
2436;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2012;5
2437;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2013;5
2438;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2014;10
2439;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2015;5
2440;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2016;0
2441;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2017;0
2442;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2018;0
2443;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2019;0
2444;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2020;0
2445;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2021;0
2446;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2022;0
2447;Vrouwen;Jonger dan 18 jaar;Pakistaans ;2023;5
2448;Vrouwen;Jonger dan 18 jaar;Soedanees ;2008;0
2449;Vrouwen;Jonger dan 18 jaar;Soedanees ;2009;0
2450;Vrouwen;Jonger dan 18 jaar;Soedanees ;2010;0
2451;Vrouwen;Jonger dan 18 jaar;Soedanees ;2011;0
2452;Vrouwen;Jonger dan 18 jaar;Soedanees ;2012;0
2453;Vrouwen;Jonger dan 18 jaar;Soedanees ;2013;5
2454;Vrouwen;Jonger dan 18 jaar;Soedanees ;2014;0
2455;Vrouwen;Jonger dan 18 jaar;Soedanees ;2015;0
2456;Vrouwen;Jonger dan 18 jaar;Soedanees ;2016;0
2457;Vrouwen;Jonger dan 18 jaar;Soedanees ;2017;0
2458;Vrouwen;Jonger dan 18 jaar;Soedanees ;2018;20
2459;Vrouwen;Jonger dan 18 jaar;Soedanees ;2019;20
2460;Vrouwen;Jonger dan 18 jaar;Soedanees ;2020;20
2461;Vrouwen;Jonger dan 18 jaar;Soedanees ;2021;0
2462;Vrouwen;Jonger dan 18 jaar;Soedanees ;2022;0
2463;Vrouwen;Jonger dan 18 jaar;Soedanees ;2023;15
2464;Vrouwen;Jonger dan 18 jaar;Somalisch ;2008;0
2465;Vrouwen;Jonger dan 18 jaar;Somalisch ;2009;5
2466;Vrouwen;Jonger dan 18 jaar;Somalisch ;2010;0
2467;Vrouwen;Jonger dan 18 jaar;Somalisch ;2011;0
2468;Vrouwen;Jonger dan 18 jaar;Somalisch ;2012;0
2469;Vrouwen;Jonger dan 18 jaar;Somalisch ;2013;0
2470;Vrouwen;Jonger dan 18 jaar;Somalisch ;2014;0
2471;Vrouwen;Jonger dan 18 jaar;Somalisch ;2015;0
2472;Vrouwen;Jonger dan 18 jaar;Somalisch ;2016;0
2473;Vrouwen;Jonger dan 18 jaar;Somalisch ;2017;0
2474;Vrouwen;Jonger dan 18 jaar;Somalisch ;2018;5
2475;Vrouwen;Jonger dan 18 jaar;Somalisch ;2019;0
2476;Vrouwen;Jonger dan 18 jaar;Somalisch ;2020;5
2477;Vrouwen;Jonger dan 18 jaar;Somalisch ;2021;0
2478;Vrouwen;Jonger dan 18 jaar;Somalisch ;2022;5
2479;Vrouwen;Jonger dan 18 jaar;Somalisch ;2023;0
2480;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2008;5
2481;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2009;0
2482;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2010;0
2483;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2011;5
2484;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2012;5
2485;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2013;5
2486;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2014;5
2487;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2015;0
2488;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2016;0
2489;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2017;0
2490;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2018;0
2491;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2019;0
2492;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2020;0
2493;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2021;0
2494;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2022;0
2495;Vrouwen;Jonger dan 18 jaar;Sri Lankaans ;2023;0
2496;Vrouwen;Jonger dan 18 jaar;Syrisch ;2008;0
2497;Vrouwen;Jonger dan 18 jaar;Syrisch ;2009;0
2498;Vrouwen;Jonger dan 18 jaar;Syrisch ;2010;0
2499;Vrouwen;Jonger dan 18 jaar;Syrisch ;2011;0
2500;Vrouwen;Jonger dan 18 jaar;Syrisch ;2012;0
2501;Vrouwen;Jonger dan 18 jaar;Syrisch ;2013;5
2502;Vrouwen;Jonger dan 18 jaar;Syrisch ;2014;55
2503;Vrouwen;Jonger dan 18 jaar;Syrisch ;2015;40
