ID;Geslacht;Onderwijssoort;SoortDiploma;Studierichting;Migratieachtergrond;Perioden;Gediplomeerden_1
3075;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Marokko;2018/'19;0
3076;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Marokko;2019/'20;0
3077;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Marokko;2020/'21;1
3078;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Suriname;2015/'16;0
3079;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Suriname;2016/'17;0
3080;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Suriname;2017/'18;0
3081;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Suriname;2018/'19;0
3082;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Suriname;2019/'20;3
3083;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Suriname;2020/'21;2
3084;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0
3085;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
3086;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
3087;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
3088;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
3089;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;(voormalige) Nederlandse Antillen, Aruba;2020/'21;1
3090;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Overige niet-westerse migratieachterg...;2015/'16;0
3091;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Overige niet-westerse migratieachterg...;2016/'17;0
3092;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Overige niet-westerse migratieachterg...;2017/'18;0
3093;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Overige niet-westerse migratieachterg...;2018/'19;0
3094;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Overige niet-westerse migratieachterg...;2019/'20;1
3095;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Overige niet-westerse migratieachterg...;2020/'21;3
3096;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Onbekende migratieachtergrond;2015/'16;0
3097;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Onbekende migratieachtergrond;2016/'17;0
3098;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Onbekende migratieachtergrond;2017/'18;0
3099;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Onbekende migratieachtergrond;2018/'19;0
3100;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Onbekende migratieachtergrond;2019/'20;0
3101;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0412 Financiële dienstverlening;Onbekende migratieachtergrond;2020/'21;0
3102;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Totaal;2015/'16;564
3103;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Totaal;2016/'17;551
3104;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Totaal;2017/'18;613
3105;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Totaal;2018/'19;759
3106;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Totaal;2019/'20;950
3107;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Totaal;2020/'21;1144
3108;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Nederlandse achtergrond;2015/'16;444
3109;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Nederlandse achtergrond;2016/'17;436
3110;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Nederlandse achtergrond;2017/'18;460
3111;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Nederlandse achtergrond;2018/'19;599
3112;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Nederlandse achtergrond;2019/'20;751
3113;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Nederlandse achtergrond;2020/'21;945
3114;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Met migratieachtergrond;2015/'16;120
3115;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Met migratieachtergrond;2016/'17;115
3116;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Met migratieachtergrond;2017/'18;153
3117;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Met migratieachtergrond;2018/'19;160
3118;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Met migratieachtergrond;2019/'20;199
3119;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Met migratieachtergrond;2020/'21;199
3120;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Westerse migratieachtergrond;2015/'16;34
3121;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Westerse migratieachtergrond;2016/'17;32
3122;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Westerse migratieachtergrond;2017/'18;42
3123;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Westerse migratieachtergrond;2018/'19;57
3124;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Westerse migratieachtergrond;2019/'20;60
3125;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Westerse migratieachtergrond;2020/'21;56
3126;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Niet-westerse migratieachtergrond;2015/'16;86
3127;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Niet-westerse migratieachtergrond;2016/'17;83
3128;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Niet-westerse migratieachtergrond;2017/'18;111
3129;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Niet-westerse migratieachtergrond;2018/'19;103
3130;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Niet-westerse migratieachtergrond;2019/'20;139
3131;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Niet-westerse migratieachtergrond;2020/'21;143
3132;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Turkije;2015/'16;8
3133;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Turkije;2016/'17;11
3134;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Turkije;2017/'18;13
3135;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Turkije;2018/'19;16
3136;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Turkije;2019/'20;23
3137;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Turkije;2020/'21;17
3138;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Marokko;2015/'16;10
3139;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Marokko;2016/'17;9
3140;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Marokko;2017/'18;17
3141;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Marokko;2018/'19;14
3142;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Marokko;2019/'20;23
3143;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Marokko;2020/'21;23
3144;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Suriname;2015/'16;25
3145;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Suriname;2016/'17;27
3146;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Suriname;2017/'18;36
3147;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Suriname;2018/'19;37
3148;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Suriname;2019/'20;34
3149;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Suriname;2020/'21;37
3150;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;(voormalige) Nederlandse Antillen, Aruba;2015/'16;14
3151;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;(voormalige) Nederlandse Antillen, Aruba;2016/'17;10
3152;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;(voormalige) Nederlandse Antillen, Aruba;2017/'18;13
3153;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;(voormalige) Nederlandse Antillen, Aruba;2018/'19;8
3154;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;(voormalige) Nederlandse Antillen, Aruba;2019/'20;22
3155;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;(voormalige) Nederlandse Antillen, Aruba;2020/'21;11
3156;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Overige niet-westerse migratieachterg...;2015/'16;29
3157;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Overige niet-westerse migratieachterg...;2016/'17;26
3158;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Overige niet-westerse migratieachterg...;2017/'18;32
3159;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Overige niet-westerse migratieachterg...;2018/'19;28
3160;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Overige niet-westerse migratieachterg...;2019/'20;37
3161;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Overige niet-westerse migratieachterg...;2020/'21;55
3162;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Onbekende migratieachtergrond;2015/'16;0
3163;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Onbekende migratieachtergrond;2016/'17;0
3164;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Onbekende migratieachtergrond;2017/'18;0
3165;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Onbekende migratieachtergrond;2018/'19;0
3166;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Onbekende migratieachtergrond;2019/'20;0
3167;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0413 Management bedrijfs- en personee…;Onbekende migratieachtergrond;2020/'21;0
3168;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Totaal;2015/'16;46
3169;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Totaal;2016/'17;60
3170;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Totaal;2017/'18;84
3171;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Totaal;2018/'19;105
3172;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Totaal;2019/'20;202
3173;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Totaal;2020/'21;246
3174;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Nederlandse achtergrond;2015/'16;38
3175;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Nederlandse achtergrond;2016/'17;54
3176;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Nederlandse achtergrond;2017/'18;75
3177;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Nederlandse achtergrond;2018/'19;95
3178;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Nederlandse achtergrond;2019/'20;164
3179;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Nederlandse achtergrond;2020/'21;226
3180;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Met migratieachtergrond;2015/'16;8
3181;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Met migratieachtergrond;2016/'17;6
3182;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Met migratieachtergrond;2017/'18;9
3183;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Met migratieachtergrond;2018/'19;10
3184;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Met migratieachtergrond;2019/'20;38
3185;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Met migratieachtergrond;2020/'21;20
3186;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Westerse migratieachtergrond;2015/'16;6
3187;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Westerse migratieachtergrond;2016/'17;4
3188;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Westerse migratieachtergrond;2017/'18;4
3189;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Westerse migratieachtergrond;2018/'19;6
3190;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Westerse migratieachtergrond;2019/'20;18
3191;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Westerse migratieachtergrond;2020/'21;6
3192;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Niet-westerse migratieachtergrond;2015/'16;2
3193;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Niet-westerse migratieachtergrond;2016/'17;2
3194;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Niet-westerse migratieachtergrond;2017/'18;5
3195;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Niet-westerse migratieachtergrond;2018/'19;4
3196;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Niet-westerse migratieachtergrond;2019/'20;20
3197;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Niet-westerse migratieachtergrond;2020/'21;14
3198;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Turkije;2015/'16;0
3199;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Turkije;2016/'17;0
3200;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Turkije;2017/'18;1
3201;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0414 Marketing en public relations;Turkije;2018/'19;0
