ID;Geslacht;Leeftijd;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
554;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2018;17.8;4.9;2.9;;11.5;0.6;2.9;0.6;4.6;1.4;1.8;3.9;2.0;0.3;2.8;16.5;10.4;6.1;10.9;;;;;;;;;11.0;28.2;4.9
555;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2019;19.1;5.5;2.9;;12.3;0.7;3.1;0.7;4.5;1.4;1.8;4.9;1.7;0.4;3.1;18.0;10.3;5.6;11.6;;;;;;;;;12.0;26.9;4.9
556;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2020;15.0;3.9;2.6;;8.8;0.6;2.4;0.8;2.9;1.1;1.2;3.2;1.3;0.4;2.8;14.5;8.6;5.5;14.3;;;;;;;;;10.2;22.8;5.3
557;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2021;17.5;4.2;3.2;;10.7;0.6;2.7;0.8;4.2;1.4;1.9;3.4;1.4;0.3;2.7;15.3;9.7;6.4;16.0;;;;;;;;;11.2;24.8;5.2
558;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2022;17.2;4.3;2.9;;9.9;0.5;2.7;0.7;3.2;1.4;1.7;3.4;1.5;0.4;2.5;;;;;5.7;58.0;25.3;42.0;1.9;1.6;1.8;1.8;10.7;23.2;5.3
559;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2023;16.2;4.4;2.7;;9.2;0.4;2.8;0.6;3.2;1.3;1.5;3.4;1.3;0.4;2.0;;;;;5.6;52.5;23.2;35.8;2.2;1.7;1.8;1.9;10.3;21.7;5.3
560;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2024;16.2;5.3;2.3;;9.3;0.6;2.4;0.5;3.7;1.2;1.8;2.9;1.7;0.3;1.9;;;;;6.1;51.9;23.4;34.5;2.2;1.7;1.7;1.9;10.0;21.6;5.3
561;Vrouwen;35 tot 45 jaar;Waarde;2014;15.3;2.7;2.4;2.0;;;;;;;;;;;;16.5;8.5;4.0;6.4;;;;;;;;;7.7;30.0;4.6
562;Vrouwen;35 tot 45 jaar;Waarde;2015;15.3;3.0;2.7;2.1;;;;;;;;;;;;15.9;8.4;4.4;7.6;;;;;;;;;8.4;32.5;4.6
563;Vrouwen;35 tot 45 jaar;Waarde;2016;15.0;4.0;2.4;2.1;;;;;;;;;;;;15.8;9.0;4.7;7.9;;;;;;;;;9.3;31.0;4.6
564;Vrouwen;35 tot 45 jaar;Waarde;2017;15.7;3.7;2.9;1.8;;;;;;;;;;;;16.0;8.4;4.9;6.5;;;;;;;;;8.3;29.8;4.7
565;Vrouwen;35 tot 45 jaar;Waarde;2018;16.1;4.0;3.0;;8.9;0.3;2.2;0.4;3.1;0.9;1.0;3.0;1.2;0.1;2.0;15.7;8.2;4.6;7.8;;;;;;;;;9.7;29.1;4.6
566;Vrouwen;35 tot 45 jaar;Waarde;2019;14.2;4.1;2.7;;8.3;0.3;1.9;0.4;2.6;0.9;1.0;2.6;1.0;0.2;2.2;14.5;8.0;4.5;8.0;;;;;;;;;8.9;28.0;4.7
567;Vrouwen;35 tot 45 jaar;Waarde;2020;12.8;3.5;2.4;;7.2;0.2;1.5;0.2;2.1;0.5;1.0;2.0;0.5;0.1;2.1;14.7;8.4;4.5;11.6;;;;;;;;;7.9;25.6;5.1
568;Vrouwen;35 tot 45 jaar;Waarde;2021;12.9;3.5;2.0;;6.9;0.3;2.0;0.4;2.2;0.6;0.9;1.6;0.8;0.1;1.7;13.6;7.3;4.4;11.5;;;;;;;;;8.9;23.5;5.0
569;Vrouwen;35 tot 45 jaar;Waarde;2022;15.0;3.3;1.9;;6.8;0.3;1.9;0.3;2.1;0.8;1.0;1.8;0.9;0.1;1.3;;;;;4.1;58.3;22.3;42.4;1.6;1.2;1.3;1.6;8.1;23.1;4.9
570;Vrouwen;35 tot 45 jaar;Waarde;2023;14.5;3.8;2.4;;6.6;0.4;1.8;0.3;2.1;0.8;1.0;2.0;0.8;0.1;1.3;;;;;4.2;55.1;22.0;38.7;1.2;1.0;0.8;1.8;9.1;22.2;4.9
571;Vrouwen;35 tot 45 jaar;Waarde;2024;14.3;4.0;2.5;;7.2;0.3;1.8;0.2;2.4;0.9;1.0;1.9;0.8;0.2;1.6;;;;;4.4;54.2;20.8;38.1;1.4;0.9;0.9;1.3;9.1;23.0;5.1
572;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2014;14.0;2.2;1.9;1.6;;;;;;;;;;;;15.2;7.5;3.4;5.5;;;;;;;;;6.7;28.4;4.5
573;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2015;14.1;2.5;2.2;1.7;;;;;;;;;;;;14.7;7.5;3.7;6.8;;;;;;;;;7.5;31.0;4.5
574;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2016;13.9;3.4;1.9;1.7;;;;;;;;;;;;14.6;8.1;4.0;7.0;;;;;;;;;8.4;29.5;4.5
575;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2017;14.5;3.1;2.4;1.4;;;;;;;;;;;;14.8;7.5;4.2;5.7;;;;;;;;;7.4;28.3;4.6
576;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2018;15.1;3.5;2.5;;8.1;0.2;1.8;0.3;2.6;0.7;0.8;2.5;0.9;0.0;1.6;14.7;7.4;4.0;7.1;;;;;;;;;8.9;27.8;4.5
577;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2019;13.2;3.5;2.2;;7.5;0.2;1.5;0.3;2.1;0.7;0.7;2.2;0.7;0.1;1.8;13.5;7.3;3.9;7.3;;;;;;;;;8.1;26.7;4.6
578;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2020;11.8;3.0;2.0;;6.4;0.1;1.2;0.1;1.7;0.4;0.7;1.6;0.3;0.0;1.7;13.6;7.6;3.9;10.7;;;;;;;;;7.1;24.3;5.0
579;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2021;11.9;3.0;1.6;;6.1;0.2;1.6;0.2;1.8;0.4;0.6;1.3;0.5;0.0;1.3;12.5;6.5;3.8;10.6;;;;;;;;;8.0;22.2;4.9
580;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2022;13.9;2.8;1.5;;6.1;0.2;1.5;0.2;1.7;0.5;0.7;1.5;0.7;0.0;1.0;;;;;3.5;56.9;21.2;41.0;1.3;0.9;1.0;1.3;7.3;21.9;4.8
581;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2023;13.5;3.3;1.9;;5.9;0.2;1.4;0.2;1.7;0.5;0.8;1.7;0.6;0.0;1.0;;;;;3.7;53.6;20.8;37.4;1.0;0.8;0.6;1.4;8.3;21.0;4.9
582;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2024;13.3;3.5;2.0;;6.5;0.2;1.5;0.1;2.0;0.7;0.8;1.6;0.6;0.1;1.3;;;;;3.8;52.8;19.7;36.8;1.2;0.7;0.6;1.0;8.3;21.8;5.0
583;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2014;16.6;3.3;3.0;2.6;;;;;;;;;;;;17.9;9.6;4.8;7.3;;;;;;;;;8.7;31.7;4.7
584;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2015;16.6;3.6;3.3;2.6;;;;;;;;;;;;17.2;9.3;5.1;8.5;;;;;;;;;9.3;34.1;4.7
585;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2016;16.3;4.7;2.9;2.7;;;;;;;;;;;;17.1;10.0;5.4;8.8;;;;;;;;;10.3;32.5;4.7
586;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2017;17.0;4.4;3.6;2.3;;;;;;;;;;;;17.3;9.4;5.7;7.3;;;;;;;;;9.3;31.3;4.8
587;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2018;17.2;4.6;3.5;;9.7;0.5;2.6;0.7;3.6;1.2;1.4;3.5;1.6;0.2;2.4;16.8;9.0;5.2;8.6;;;;;;;;;10.6;30.5;4.7
588;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2019;15.3;4.7;3.2;;9.2;0.6;2.3;0.7;3.1;1.3;1.3;3.2;1.3;0.3;2.7;15.6;8.9;5.2;8.9;;;;;;;;;9.8;29.4;4.8
589;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2020;13.9;4.1;2.9;;8.0;0.5;1.9;0.3;2.5;0.8;1.3;2.5;0.8;0.2;2.6;15.8;9.3;5.1;12.6;;;;;;;;;8.8;26.9;5.2
590;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2021;14.0;4.2;2.5;;7.8;0.6;2.5;0.7;2.7;0.9;1.2;2.1;1.1;0.3;2.2;14.7;8.2;5.1;12.6;;;;;;;;;9.8;24.9;5.1
591;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2022;16.1;3.8;2.4;;7.6;0.6;2.3;0.5;2.6;1.1;1.3;2.3;1.2;0.2;1.7;;;;;4.7;59.7;23.6;43.8;2.0;1.6;1.7;2.1;8.9;24.4;5.0
592;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2023;15.5;4.3;2.9;;7.4;0.6;2.2;0.6;2.5;1.1;1.4;2.5;1.1;0.2;1.7;;;;;4.9;56.5;23.2;40.1;1.6;1.4;1.1;2.2;9.9;23.4;5.0
593;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2024;15.3;4.6;2.9;;8.0;0.5;2.2;0.3;2.9;1.2;1.3;2.3;1.1;0.4;2.0;;;;;5.0;55.5;21.9;39.4;1.8;1.2;1.1;1.7;9.9;24.2;5.2
594;Vrouwen;45 tot 55 jaar;Waarde;2014;17.0;3.5;3.4;1.6;;;;;;;;;;;;20.2;9.0;4.2;6.6;;;;;;;;;10.5;35.3;4.1
595;Vrouwen;45 tot 55 jaar;Waarde;2015;17.6;3.6;3.0;1.8;;;;;;;;;;;;18.0;8.4;3.7;6.3;;;;;;;;;9.4;35.6;4.2
596;Vrouwen;45 tot 55 jaar;Waarde;2016;17.1;3.3;3.1;1.4;;;;;;;;;;;;19.1;9.5;3.9;6.5;;;;;;;;;9.7;35.8;4.2
597;Vrouwen;45 tot 55 jaar;Waarde;2017;16.4;3.8;2.9;1.5;;;;;;;;;;;;19.5;9.1;4.3;6.8;;;;;;;;;10.1;35.9;4.4
598;Vrouwen;45 tot 55 jaar;Waarde;2018;16.0;3.4;3.0;;8.5;0.3;3.0;0.3;2.8;1.2;0.8;2.2;1.1;0.1;1.9;18.6;8.6;4.6;7.3;;;;;;;;;10.3;33.6;4.3
599;Vrouwen;45 tot 55 jaar;Waarde;2019;15.9;4.4;3.0;;9.0;0.4;2.5;0.3;2.8;1.3;1.0;2.5;1.2;0.1;1.9;17.9;9.2;5.0;7.6;;;;;;;;;10.6;34.0;4.3
600;Vrouwen;45 tot 55 jaar;Waarde;2020;13.6;3.6;3.0;;7.0;0.3;1.9;0.2;2.0;1.0;0.6;1.6;0.7;0.0;1.8;16.0;8.0;3.9;10.2;;;;;;;;;8.0;30.2;4.7
601;Vrouwen;45 tot 55 jaar;Waarde;2021;15.3;3.3;3.1;;6.9;0.2;2.1;0.3;1.8;1.0;0.7;1.7;0.7;0.1;1.8;16.7;7.8;3.9;10.8;;;;;;;;;9.4;31.2;4.7
602;Vrouwen;45 tot 55 jaar;Waarde;2022;17.4;3.4;2.6;;7.0;0.4;2.3;0.3;2.0;0.8;0.7;1.7;0.9;0.1;1.4;;;;;3.7;60.6;22.1;46.0;0.8;1.3;1.0;1.7;10.7;31.0;4.7
603;Vrouwen;45 tot 55 jaar;Waarde;2023;15.8;3.3;2.2;;7.5;0.4;2.2;0.4;2.5;0.8;0.7;2.1;1.2;0.2;1.5;;;;;4.0;56.2;20.7;40.6;1.0;1.0;0.9;1.6;9.1;30.1;4.7
604;Vrouwen;45 tot 55 jaar;Waarde;2024;16.5;3.8;2.4;;8.0;0.3;2.3;0.2;2.5;1.2;0.9;2.2;1.1;0.1;1.3;;;;;4.4;54.3;21.7;38.2;1.0;1.5;0.9;1.5;9.7;29.5;4.7
605;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2014;15.9;3.0;2.8;1.3;;;;;;;;;;;;18.9;8.2;3.6;5.8;;;;;;;;;9.6;33.8;4.0
606;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2015;16.5;3.1;2.5;1.4;;;;;;;;;;;;16.9;7.6;3.2;5.6;;;;;;;;;8.6;34.2;4.1
607;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2016;16.1;2.8;2.6;1.1;;;;;;;;;;;;18.0;8.7;3.4;5.8;;;;;;;;;8.9;34.4;4.2
608;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2017;15.4;3.3;2.4;1.2;;;;;;;;;;;;18.3;8.2;3.8;6.1;;;;;;;;;9.2;34.5;4.3
609;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2018;15.1;3.0;2.6;;7.8;0.2;2.5;0.2;2.4;1.0;0.6;1.9;0.8;0.1;1.6;17.6;7.9;4.0;6.7;;;;;;;;;9.5;32.4;4.3
610;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2019;14.9;3.9;2.6;;8.3;0.3;2.1;0.2;2.4;1.0;0.8;2.2;1.0;0.1;1.6;16.9;8.5;4.5;6.9;;;;;;;;;9.8;32.7;4.3
611;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2020;12.7;3.2;2.6;;6.4;0.2;1.5;0.1;1.6;0.7;0.4;1.3;0.5;0.0;1.5;15.0;7.3;3.4;9.4;;;;;;;;;7.2;29.0;4.7
612;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2021;14.3;2.8;2.6;;6.2;0.1;1.7;0.2;1.5;0.8;0.5;1.3;0.5;0.0;1.4;15.6;7.1;3.4;10.0;;;;;;;;;8.6;29.9;4.7
613;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2022;16.4;2.9;2.2;;6.3;0.3;1.9;0.2;1.6;0.6;0.5;1.4;0.7;0.0;1.1;;;;;3.2;59.3;21.0;44.6;0.6;1.0;0.8;1.4;9.8;29.7;4.6
614;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2023;14.9;2.9;1.8;;6.8;0.3;1.8;0.2;2.1;0.5;0.5;1.7;0.9;0.1;1.2;;;;;3.5;54.9;19.6;39.3;0.8;0.7;0.7;1.3;8.3;28.8;4.7
615;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2024;15.5;3.3;2.0;;7.3;0.2;1.9;0.1;2.1;0.9;0.7;1.8;0.9;0.1;1.0;;;;;3.8;52.9;20.6;36.9;0.8;1.2;0.6;1.2;8.9;28.2;4.7
616;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2014;18.2;4.2;4.0;2.1;;;;;;;;;;;;21.4;10.0;4.9;7.4;;;;;;;;;11.6;36.8;4.2
617;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2015;18.7;4.2;3.5;2.2;;;;;;;;;;;;19.1;9.2;4.3;7.0;;;;;;;;;10.3;37.0;4.3
618;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2016;18.3;3.9;3.6;1.8;;;;;;;;;;;;20.3;10.4;4.6;7.2;;;;;;;;;10.6;37.2;4.3
619;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2017;17.6;4.4;3.4;1.9;;;;;;;;;;;;20.7;10.0;5.0;7.6;;;;;;;;;11.0;37.4;4.5
620;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2018;17.0;3.9;3.5;;9.2;0.5;3.4;0.5;3.2;1.5;1.1;2.6;1.4;0.2;2.3;19.6;9.3;5.1;8.0;;;;;;;;;11.1;34.8;4.4
621;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2019;16.9;5.0;3.5;;9.8;0.6;2.9;0.5;3.2;1.6;1.3;3.0;1.6;0.3;2.3;19.0;10.0;5.7;8.3;;;;;;;;;11.4;35.2;4.4
622;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2020;14.6;4.2;3.6;;7.8;0.5;2.3;0.4;2.4;1.3;0.8;1.9;1.0;0.2;2.2;17.1;8.8;4.4;11.0;;;;;;;;;8.8;31.5;4.8
623;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2021;16.4;3.8;3.7;;7.7;0.4;2.6;0.5;2.3;1.4;1.0;2.1;1.0;0.2;2.2;17.8;8.7;4.5;11.8;;;;;;;;;10.3;32.6;4.8
624;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2022;18.5;3.9;3.1;;7.7;0.6;2.7;0.5;2.4;1.1;1.0;2.1;1.2;0.2;1.7;;;;;4.3;62.0;23.2;47.3;1.0;1.7;1.3;2.1;11.6;32.3;4.8
625;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2023;16.9;3.9;2.7;;8.3;0.7;2.7;0.6;2.9;1.0;1.0;2.5;1.5;0.4;1.9;;;;;4.6;57.6;21.9;41.9;1.3;1.3;1.3;2.0;9.9;31.4;4.8
626;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2024;17.5;4.3;2.8;;8.8;0.5;2.7;0.4;3.0;1.5;1.2;2.6;1.5;0.3;1.7;;;;;5.0;55.6;22.8;39.5;1.3;1.9;1.2;2.0;10.5;30.7;4.8
627;Vrouwen;55 tot 65 jaar;Waarde;2014;17.5;2.9;2.1;1.1;;;;;;;;;;;;22.6;8.3;3.4;6.3;;;;;;;;;10.1;34.8;3.7
628;Vrouwen;55 tot 65 jaar;Waarde;2015;18.3;3.2;3.1;1.6;;;;;;;;;;;;22.2;8.7;3.8;6.3;;;;;;;;;11.2;36.1;3.7
629;Vrouwen;55 tot 65 jaar;Waarde;2016;17.7;3.6;3.5;1.7;;;;;;;;;;;;24.0;9.5;5.4;8.3;;;;;;;;;10.2;35.5;3.7
630;Vrouwen;55 tot 65 jaar;Waarde;2017;18.4;4.0;3.5;1.2;;;;;;;;;;;;21.6;8.8;4.1;6.8;;;;;;;;;11.0;36.3;3.9
631;Vrouwen;55 tot 65 jaar;Waarde;2018;17.6;3.7;3.1;;8.1;0.2;2.9;0.2;2.5;1.1;0.6;2.0;1.0;0.1;1.4;21.9;9.0;4.0;7.2;;;;;;;;;11.1;36.7;3.8
632;Vrouwen;55 tot 65 jaar;Waarde;2019;18.8;4.0;3.1;;7.6;0.4;2.7;0.3;2.0;0.9;0.5;1.9;0.9;0.2;1.5;21.5;8.8;4.3;7.7;;;;;;;;;11.8;36.1;3.8
633;Vrouwen;55 tot 65 jaar;Waarde;2020;15.5;2.6;2.2;;6.2;0.3;2.0;0.2;1.2;0.8;0.4;1.5;0.4;0.1;1.9;19.0;8.2;3.5;9.8;;;;;;;;;9.7;31.7;4.1
634;Vrouwen;55 tot 65 jaar;Waarde;2021;15.3;3.0;2.4;;6.9;0.3;2.2;0.1;1.7;0.8;0.5;2.0;0.7;0.1;1.5;19.7;8.0;3.3;11.6;;;;;;;;;10.0;32.8;4.2
635;Vrouwen;55 tot 65 jaar;Waarde;2022;19.2;3.8;2.6;;7.3;0.4;2.8;0.3;2.1;1.1;0.6;1.7;0.8;0.0;1.6;;;;;3.2;68.0;26.3;52.3;0.6;1.7;0.9;1.8;10.9;33.7;4.2
636;Vrouwen;55 tot 65 jaar;Waarde;2023;18.0;3.7;2.7;;6.8;0.3;2.5;0.2;1.7;0.8;0.7;1.7;0.6;0.0;1.1;;;;;3.5;63.1;26.5;44.4;0.8;1.4;0.8;1.5;10.5;32.4;4.1
637;Vrouwen;55 tot 65 jaar;Waarde;2024;18.4;4.0;2.5;;7.5;0.4;2.6;0.1;1.9;1.2;0.5;2.3;0.7;0.1;1.3;;;;;3.9;61.3;24.7;43.5;0.7;1.2;0.9;1.6;10.7;33.4;4.2
638;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2014;16.1;2.4;1.7;0.8;;;;;;;;;;;;21.1;7.3;2.8;5.5;;;;;;;;;9.0;33.1;3.6
639;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2015;17.1;2.6;2.6;1.2;;;;;;;;;;;;20.9;7.8;3.2;5.5;;;;;;;;;10.2;34.5;3.6
640;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2016;16.5;3.0;2.9;1.4;;;;;;;;;;;;22.1;7.9;3.9;6.8;;;;;;;;;9.3;33.9;3.6
641;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2017;17.2;3.4;2.9;0.9;;;;;;;;;;;;20.3;7.9;3.5;6.1;;;;;;;;;10.0;34.8;3.8
642;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2018;16.6;3.2;2.6;;7.4;0.1;2.5;0.1;2.1;0.9;0.4;1.6;0.8;0.0;1.1;20.8;8.2;3.5;6.5;;;;;;;;;10.3;35.5;3.8
643;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2019;17.7;3.5;2.7;;6.9;0.2;2.3;0.2;1.6;0.7;0.4;1.6;0.7;0.1;1.2;20.4;8.1;3.8;7.0;;;;;;;;;11.0;34.8;3.8
644;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2020;14.5;2.3;1.9;;5.6;0.2;1.6;0.1;1.0;0.6;0.3;1.2;0.2;0.0;1.6;17.9;7.4;3.0;9.0;;;;;;;;;8.9;30.4;4.1
645;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2021;14.4;2.6;2.0;;6.2;0.2;1.8;0.1;1.4;0.5;0.3;1.6;0.5;0.0;1.2;18.5;7.3;2.8;10.8;;;;;;;;;9.1;31.5;4.1
646;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2022;18.2;3.4;2.2;;6.6;0.2;2.3;0.2;1.8;0.9;0.4;1.4;0.6;0.0;1.3;;;;;2.7;66.7;25.2;50.9;0.4;1.4;0.7;1.4;10.1;32.5;4.1
647;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2023;17.0;3.2;2.3;;6.1;0.2;2.1;0.1;1.4;0.6;0.5;1.4;0.4;0.0;0.9;;;;;3.0;61.9;25.3;43.1;0.6;1.1;0.6;1.2;9.7;31.2;4.0
648;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2024;17.4;3.5;2.1;;6.9;0.3;2.2;0.0;1.5;1.0;0.3;1.9;0.5;0.0;1.1;;;;;3.4;60.1;23.7;42.2;0.5;0.9;0.7;1.3;10.0;32.2;4.1
649;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2014;18.9;3.6;2.8;1.5;;;;;;;;;;;;24.1;9.3;4.1;7.2;;;;;;;;;11.2;36.5;3.8
650;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2015;19.6;3.8;3.8;2.1;;;;;;;;;;;;23.6;9.7;4.5;7.1;;;;;;;;;12.3;37.7;3.8
651;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2016;19.0;4.2;4.1;2.2;;;;;;;;;;;;26.0;11.4;7.4;10.2;;;;;;;;;11.3;37.1;3.8
652;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2017;19.7;4.6;4.1;1.6;;;;;;;;;;;;23.0;9.8;4.8;7.6;;;;;;;;;12.0;37.9;4.0
653;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2018;18.7;4.2;3.6;;8.9;0.4;3.4;0.4;2.9;1.4;0.9;2.4;1.3;0.2;1.8;23.0;9.8;4.5;7.9;;;;;;;;;11.9;38.0;3.9
654;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2019;19.8;4.6;3.7;;8.3;0.6;3.2;0.5;2.4;1.2;0.8;2.4;1.2;0.3;1.9;22.7;9.6;4.9;8.4;;;;;;;;;12.7;37.4;3.9
655;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2020;16.5;3.1;2.7;;6.9;0.5;2.4;0.4;1.6;1.0;0.7;1.9;0.6;0.2;2.3;20.1;9.0;4.1;10.6;;;;;;;;;10.6;33.0;4.2
656;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2021;16.4;3.6;2.9;;7.6;0.5;2.7;0.3;2.1;1.0;0.8;2.4;1.0;0.2;1.9;20.8;8.9;3.9;12.5;;;;;;;;;10.8;34.2;4.2
657;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2022;20.3;4.4;3.1;;8.0;0.6;3.3;0.5;2.5;1.4;0.8;2.1;1.1;0.2;2.0;;;;;3.7;69.2;27.5;53.6;0.8;2.1;1.2;2.2;11.8;35.0;4.2
658;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2023;19.1;4.2;3.2;;7.5;0.5;3.0;0.4;2.1;1.1;1.0;2.1;0.8;0.1;1.4;;;;;4.0;64.4;27.6;45.7;1.1;1.7;1.1;1.9;11.3;33.7;4.2
659;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2024;19.4;4.5;2.9;;8.3;0.7;3.0;0.2;2.3;1.6;0.7;2.7;1.0;0.2;1.7;;;;;4.5;62.6;25.8;44.8;0.9;1.5;1.2;2.0;11.6;34.6;4.2
660;Vrouwen;65 tot 75 jaar;Waarde;2014;9.3;2.7;4.1;0.5;;;;;;;;;;;;20.1;6.9;8.5;1.5;;;;;;;;;3.1;22.5;1.8
661;Vrouwen;65 tot 75 jaar;Waarde;2015;10.9;0.0;2.0;0.0;;;;;;;;;;;;27.9;4.6;2.4;1.8;;;;;;;;;6.0;20.9;2.3
662;Vrouwen;65 tot 75 jaar;Waarde;2016;5.9;1.0;2.9;1.0;;;;;;;;;;;;20.9;7.0;1.5;2.6;;;;;;;;;2.6;19.2;2.8
663;Vrouwen;65 tot 75 jaar;Waarde;2017;12.1;1.3;1.5;0.0;;;;;;;;;;;;16.1;5.6;4.4;5.9;;;;;;;;;8.2;28.2;3.2
664;Vrouwen;65 tot 75 jaar;Waarde;2018;12.8;3.4;2.4;;6.9;0.4;3.7;0.2;2.4;1.0;0.7;1.0;0.3;0.0;0.9;22.6;7.2;6.6;4.9;;;;;;;;;7.3;30.4;2.6
665;Vrouwen;65 tot 75 jaar;Waarde;2019;11.3;1.6;2.6;;6.7;0.3;2.3;0.5;2.5;1.1;0.7;1.0;1.1;0.0;1.1;19.9;6.6;2.5;4.1;;;;;;;;;6.8;30.0;3.1
666;Vrouwen;65 tot 75 jaar;Waarde;2020;12.1;1.6;1.8;;3.2;0.0;0.2;0.0;1.4;0.2;0.5;0.5;0.4;0.4;0.3;19.5;7.4;4.1;6.1;;;;;;;;;5.3;27.6;3.3
667;Vrouwen;65 tot 75 jaar;Waarde;2021;10.4;2.3;3.2;;6.3;0.4;2.4;0.5;1.4;1.0;0.5;2.1;0.6;0.0;1.8;20.4;5.7;4.4;8.3;;;;;;;;;5.5;23.9;3.3
