ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
1042;502;113110;2008;2.8;0.1;0.1;0.2;0.2;0.2;0.4;2.6;0.1;0.1;0.1;0.1;0.2;0.3
1043;502;113110;2009;3.3;0.1;0.1;0.2;0.2;0.2;0.4;3.0;0.1;0.1;0.1;0.2;0.2;0.3
1044;502;114110;2006;14.8;0.8;1.1;1.5;2.0;2.6;3.9;12.5;0.5;0.7;1.0;1.4;1.9;2.9
1045;502;114110;2007;15.6;0.8;1.1;1.5;2.0;2.7;4.1;13.3;0.6;0.8;1.1;1.4;2.0;3.1
1046;502;114110;2008;16.4;0.9;1.3;1.6;2.1;2.7;3.9;14.0;0.6;0.9;1.2;1.5;2.0;2.9
1047;502;114110;2009;17.6;0.9;1.3;1.7;2.2;2.8;4.1;14.8;0.6;0.9;1.2;1.6;2.0;3.1
1048;502;122690;2006;4.2;0.5;0.7;0.9;1.2;1.5;2.0;2.9;0.2;0.4;0.5;0.7;0.9;1.2
1049;502;122690;2007;4.5;0.5;0.8;1.1;1.4;1.7;2.3;3.0;0.3;0.4;0.6;0.8;1.0;1.4
1050;502;122690;2008;4.6;0.6;0.9;1.2;1.6;1.9;2.5;3.1;0.3;0.5;0.7;0.9;1.1;1.5
1051;502;122690;2009;4.9;0.7;1.0;1.3;1.7;2.0;2.7;3.2;0.3;0.5;0.7;0.9;1.1;1.5
1052;502;123270;2006;7.8;0.3;0.4;0.5;0.7;0.9;1.4;7.0;0.2;0.3;0.4;0.5;0.7;1.1
1053;502;123270;2007;8.5;0.4;0.5;0.6;0.8;1.0;1.5;7.6;0.2;0.3;0.4;0.6;0.8;1.2
1054;502;123270;2008;9.4;0.3;0.4;0.5;0.7;1.0;1.5;8.5;0.2;0.2;0.3;0.5;0.7;1.2
1055;502;123270;2009;9.1;0.4;0.5;0.7;0.9;1.1;1.7;8.2;0.3;0.3;0.4;0.6;0.8;1.3
1056;502;124750;2006;2.7;0.1;0.1;0.1;0.1;0.1;0.2;2.4;0.1;0.1;0.1;0.1;0.1;0.1
1057;502;124750;2007;2.7;0.1;0.1;0.1;0.1;0.1;0.2;2.5;0.0;0.0;0.1;0.1;0.1;0.1
1058;502;124750;2008;2.6;0.0;0.1;0.1;0.1;0.1;0.1;2.4;0.0;0.0;0.0;0.0;0.1;0.1
1059;502;124750;2009;2.6;0.0;0.1;0.1;0.1;0.1;0.1;2.4;0.0;0.0;0.1;0.1;0.1;0.1
1060;502;125910;2006;54.9;8.5;12.0;15.3;19.5;22.5;27.3;43.7;6.0;8.6;11.1;14.1;16.5;20.2
1061;502;125910;2007;57.8;7.6;11.0;14.7;19.4;22.9;28.3;46.8;5.4;8.1;11.0;14.4;17.2;21.4
1062;502;125910;2008;59.0;5.6;8.5;11.9;15.9;20.1;26.4;47.7;3.9;6.1;8.8;11.8;14.9;19.8
1063;502;125910;2009;52.8;5.6;8.2;11.2;14.2;17.5;23.2;41.7;3.7;5.5;7.8;10.1;12.4;16.6
1064;502;129670;2006;1.3;0.1;0.1;0.1;0.1;0.1;0.1;1.1;0.0;0.0;0.0;0.0;0.1;0.1
1065;502;129670;2007;1.4;0.0;0.0;0.1;0.1;0.1;0.1;1.2;0.0;0.0;0.0;0.0;0.1;0.1
1066;502;129670;2008;1.4;0.0;0.0;0.0;0.0;0.1;0.1;1.2;0.0;0.0;0.0;0.0;0.0;0.1
1067;502;129670;2009;1.5;0.0;0.0;0.0;0.1;0.1;0.1;1.3;0.0;0.0;0.0;0.0;0.0;0.1
1068;502;130250;2006;5.8;0.1;0.1;0.1;0.2;0.2;0.3;4.5;0.1;0.1;0.1;0.1;0.1;0.2
1069;502;130250;2007;6.3;0.1;0.2;0.2;0.2;0.3;0.5;5.0;0.1;0.1;0.1;0.2;0.2;0.3
1070;502;130250;2008;7.0;0.1;0.1;0.2;0.2;0.2;0.4;5.5;0.1;0.1;0.1;0.1;0.2;0.2
1071;502;130250;2009;7.7;0.1;0.2;0.2;0.2;0.3;0.5;6.0;0.1;0.1;0.1;0.1;0.2;0.3
1072;502;131410;2006;10.1;0.3;0.4;0.5;0.7;0.9;1.3;7.7;0.2;0.2;0.3;0.4;0.5;0.8
1073;502;131410;2007;10.7;0.4;0.5;0.6;0.8;1.0;1.5;8.2;0.3;0.3;0.4;0.5;0.6;0.9
1074;502;131410;2008;10.9;0.4;0.5;0.6;0.7;0.9;1.4;8.3;0.2;0.3;0.4;0.5;0.6;0.9
1075;502;131410;2009;11.7;0.5;0.6;0.7;0.9;1.1;1.6;8.9;0.3;0.4;0.5;0.6;0.7;1.0
1076;502;134150;2006;3.3;0.2;0.3;0.3;0.4;0.5;0.7;2.5;0.1;0.2;0.2;0.3;0.4;0.5
1077;502;134150;2007;3.6;0.2;0.3;0.4;0.5;0.6;0.8;2.7;0.1;0.2;0.3;0.4;0.4;0.5
1078;502;134150;2008;3.8;0.3;0.3;0.4;0.5;0.6;0.8;2.9;0.2;0.2;0.3;0.4;0.4;0.6
1079;502;134150;2009;4.0;0.3;0.4;0.5;0.6;0.7;0.9;3.1;0.2;0.3;0.3;0.4;0.5;0.6
1080;503;100010;2006;22.8;4.4;6.0;7.7;9.2;10.6;12.9;18.5;3.2;4.6;5.9;7.1;8.2;10.1
1081;503;100010;2007;52.4;10.3;15.0;19.5;23.5;27.1;32.8;42.7;7.7;11.6;15.2;18.4;21.4;26.2
1082;503;100010;2008;85.6;14.2;21.8;29.1;36.4;42.7;52.7;68.8;10.7;16.7;22.5;28.4;33.5;41.7
1083;503;100010;2009;99.5;16.6;24.9;34.1;42.7;50.7;62.9;77.2;11.8;18.2;25.2;32.0;38.2;47.9
1084;503;100070;2006;4.7;1.1;1.5;1.9;2.3;2.7;3.3;3.7;0.8;1.1;1.5;1.8;2.1;2.5
1085;503;100070;2007;7.7;1.6;2.3;3.1;3.7;4.3;5.4;6.3;1.1;1.8;2.4;2.9;3.4;4.3
1086;503;100070;2008;9.1;1.7;2.5;3.3;4.1;4.8;6.2;7.6;1.3;1.9;2.6;3.2;3.8;5.0
1087;503;100070;2009;10.5;1.9;2.8;3.8;4.7;5.6;7.0;8.7;1.4;2.2;3.0;3.7;4.5;5.7
1088;503;101030;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;503;101030;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1090;503;101030;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1091;503;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;503;101760;2006;1.2;0.1;0.2;0.2;0.3;0.3;0.4;1.1;0.1;0.2;0.2;0.3;0.3;0.4
1093;503;101760;2007;1.8;0.2;0.3;0.4;0.5;0.5;0.7;1.7;0.2;0.3;0.3;0.4;0.5;0.6
1094;503;101760;2008;3.3;0.2;0.5;0.6;0.8;0.9;1.3;3.1;0.2;0.4;0.5;0.7;0.8;1.1
1095;503;101760;2009;4.1;0.3;0.5;0.7;0.9;1.1;1.5;3.8;0.3;0.5;0.6;0.8;1.0;1.4
1096;503;112710;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1097;503;112710;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1098;503;112710;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1099;503;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1100;503;113110;2006;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.1
1101;503;113110;2007;0.7;0.1;0.1;0.2;0.2;0.2;0.3;0.5;0.1;0.1;0.1;0.1;0.2;0.2
1102;503;113110;2008;1.5;0.2;0.2;0.3;0.4;0.5;0.6;1.3;0.1;0.2;0.2;0.3;0.4;0.5
1103;503;113110;2009;1.8;0.2;0.3;0.3;0.4;0.5;0.7;1.6;0.1;0.2;0.3;0.3;0.4;0.5
1104;503;114110;2006;1.9;0.2;0.3;0.5;0.6;0.8;1.0;1.5;0.2;0.3;0.4;0.5;0.6;0.8
1105;503;114110;2007;3.7;0.5;0.8;1.1;1.3;1.7;2.1;3.0;0.4;0.6;0.8;1.0;1.3;1.7
1106;503;114110;2008;5.1;0.8;1.2;1.6;1.9;2.3;2.9;4.3;0.6;0.9;1.2;1.5;1.8;2.3
1107;503;114110;2009;6.1;0.7;1.1;1.6;2.0;2.5;3.3;5.1;0.5;0.9;1.2;1.6;2.0;2.7
1108;503;122690;2006;0.5;0.1;0.1;0.1;0.2;0.2;0.3;0.3;0.0;0.1;0.1;0.1;0.1;0.2
1109;503;122690;2007;1.0;0.2;0.2;0.3;0.4;0.5;0.6;0.7;0.1;0.1;0.2;0.2;0.3;0.4
1110;503;122690;2008;1.4;0.3;0.4;0.5;0.7;0.8;1.0;1.0;0.1;0.2;0.3;0.4;0.5;0.6
1111;503;122690;2009;1.7;0.3;0.4;0.6;0.8;0.9;1.1;1.1;0.1;0.2;0.3;0.4;0.5;0.7
1112;503;123270;2006;1.2;0.1;0.1;0.1;0.2;0.3;0.5;1.1;0.1;0.1;0.1;0.2;0.2;0.4
1113;503;123270;2007;2.0;0.2;0.3;0.4;0.5;0.7;1.0;1.8;0.2;0.3;0.3;0.4;0.6;0.9
1114;503;123270;2008;2.7;0.2;0.3;0.4;0.6;0.8;1.2;2.4;0.1;0.2;0.3;0.5;0.7;1.0
1115;503;123270;2009;3.1;0.2;0.3;0.5;0.7;0.9;1.3;2.8;0.2;0.3;0.4;0.6;0.8;1.2
1116;503;124750;2006;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1117;503;124750;2007;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1118;503;124750;2008;0.4;0.0;0.1;0.1;0.1;0.1;0.1;0.4;0.0;0.0;0.0;0.1;0.1;0.1
1119;503;124750;2009;0.5;0.0;0.1;0.1;0.1;0.1;0.1;0.5;0.0;0.0;0.1;0.1;0.1;0.1
1120;503;125910;2006;11.0;2.6;3.6;4.5;5.3;5.9;7.0;8.8;1.9;2.7;3.5;4.1;4.6;5.5
1121;503;125910;2007;32.7;7.3;10.6;13.6;16.4;18.6;22.0;26.4;5.5;8.2;10.7;13.0;14.8;17.7
1122;503;125910;2008;58.9;10.5;16.3;21.8;27.3;31.8;38.6;46.4;8.0;12.5;16.9;21.3;25.0;30.5
1123;503;125910;2009;67.9;12.6;18.8;25.7;32.3;38.1;46.6;50.7;8.8;13.5;18.8;23.9;28.3;34.8
1124;503;129670;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1125;503;129670;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1126;503;129670;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1127;503;129670;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1128;503;130250;2006;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
1129;503;130250;2007;0.7;0.0;0.0;0.0;0.0;0.0;0.1;0.6;0.0;0.0;0.0;0.0;0.0;0.0
1130;503;130250;2008;0.9;0.0;0.0;0.0;0.0;0.1;0.1;0.7;0.0;0.0;0.0;0.0;0.0;0.1
1131;503;130250;2009;1.2;0.1;0.2;0.2;0.2;0.2;0.2;1.0;0.1;0.1;0.1;0.2;0.2;0.2
1132;503;131410;2006;0.8;0.1;0.1;0.1;0.1;0.2;0.2;0.6;0.0;0.1;0.1;0.1;0.1;0.2
1133;503;131410;2007;1.0;0.1;0.1;0.2;0.2;0.3;0.3;0.8;0.1;0.1;0.1;0.1;0.2;0.2
1134;503;131410;2008;1.2;0.1;0.1;0.2;0.3;0.3;0.4;0.9;0.1;0.1;0.1;0.2;0.2;0.3
1135;503;131410;2009;1.5;0.1;0.2;0.3;0.3;0.4;0.6;1.1;0.1;0.1;0.2;0.2;0.3;0.4
1136;503;134150;2006;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.3;0.0;0.1;0.1;0.1;0.1;0.1
1137;503;134150;2007;0.6;0.1;0.2;0.2;0.2;0.2;0.3;0.5;0.1;0.1;0.1;0.2;0.2;0.2
1138;503;134150;2008;0.8;0.1;0.2;0.2;0.3;0.3;0.4;0.6;0.1;0.1;0.2;0.2;0.2;0.3
1139;503;134150;2009;0.9;0.2;0.2;0.3;0.3;0.4;0.4;0.7;0.1;0.2;0.2;0.2;0.3;0.3
1140;504;100010;2006;101.1;9.4;12.9;17.9;26.1;31.1;40.4;75.8;5.3;7.4;10.3;14.9;18.3;24.9
1141;504;100010;2007;110.5;10.4;14.3;19.6;29.1;34.9;45.5;83.9;6.2;8.6;11.7;17.0;20.9;28.6
1142;504;100010;2008;120.3;10.7;15.3;20.4;27.4;35.5;47.6;91.6;6.5;9.2;12.3;16.5;21.5;30.1
1143;504;100010;2009;123.4;12.0;16.7;22.0;27.1;34.9;49.5;93.1;7.3;10.1;13.3;16.5;21.6;31.1
1144;504;100070;2006;1.7;0.2;0.2;0.3;0.4;0.5;0.7;1.4;0.1;0.1;0.2;0.3;0.4;0.5
1145;504;100070;2007;1.6;0.2;0.2;0.3;0.4;0.5;0.7;1.3;0.1;0.1;0.2;0.3;0.3;0.5
1146;504;100070;2008;1.5;0.2;0.2;0.3;0.4;0.4;0.6;1.2;0.1;0.1;0.2;0.3;0.3;0.4
1147;504;100070;2009;1.7;0.2;0.2;0.3;0.4;0.5;0.8;1.4;0.1;0.2;0.2;0.3;0.4;0.6
1148;504;101030;2006;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1149;504;101030;2007;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1150;504;101030;2008;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
1151;504;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1152;504;101760;2006;13.9;0.6;0.9;1.2;1.5;1.8;2.5;13.1;0.5;0.7;1.0;1.2;1.5;2.1
1153;504;101760;2007;14.8;0.7;1.0;1.3;1.7;2.0;2.8;13.9;0.6;0.8;1.1;1.4;1.7;2.4
1154;504;101760;2008;15.8;0.8;1.2;1.5;1.8;2.2;3.0;15.0;0.7;1.0;1.3;1.5;1.9;2.6
1155;504;101760;2009;15.8;0.9;1.4;1.8;2.1;2.6;3.3;14.8;0.8;1.1;1.4;1.7;2.1;2.8
1156;504;112710;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1157;504;112710;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1158;504;112710;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1159;504;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1160;504;113110;2006;1.9;0.1;0.1;0.1;0.2;0.2;0.3;1.7;0.1;0.1;0.1;0.1;0.2;0.2
1161;504;113110;2007;2.1;0.1;0.1;0.2;0.2;0.2;0.3;1.9;0.1;0.1;0.1;0.2;0.2;0.3
1162;504;113110;2008;2.3;0.1;0.1;0.2;0.2;0.2;0.4;2.1;0.1;0.1;0.1;0.2;0.2;0.3
1163;504;113110;2009;2.5;0.1;0.1;0.2;0.2;0.3;0.4;2.3;0.1;0.1;0.1;0.2;0.2;0.3
1164;504;114110;2006;14.3;1.2;1.7;2.3;3.0;3.7;5.5;10.5;0.7;1.0;1.4;1.9;2.4;3.7
1165;504;114110;2007;16.1;1.5;2.1;2.8;3.6;4.4;6.7;12.0;0.8;1.2;1.7;2.3;2.9;4.4
1166;504;114110;2008;18.2;1.8;2.4;3.1;3.9;4.7;6.8;13.5;1.0;1.5;2.0;2.5;3.1;4.6
1167;504;114110;2009;18.7;1.6;2.3;3.0;3.7;4.6;6.4;13.6;0.9;1.3;1.8;2.4;3.0;4.3
1168;504;122690;2006;7.7;1.3;1.8;2.4;3.1;3.7;4.8;4.8;0.6;0.9;1.2;1.6;1.9;2.6
1169;504;122690;2007;8.5;1.6;2.2;3.0;3.8;4.5;5.6;5.2;0.7;1.1;1.5;1.9;2.4;3.1
1170;504;122690;2008;9.3;1.6;2.5;3.5;4.3;5.1;6.3;5.7;0.8;1.2;1.7;2.2;2.7;3.5
1171;504;122690;2009;9.3;1.5;2.4;3.4;4.2;5.0;6.3;5.7;0.7;1.1;1.7;2.2;2.7;3.5
1172;504;123270;2006;4.4;0.2;0.3;0.4;0.5;0.6;0.9;3.9;0.1;0.2;0.2;0.3;0.4;0.7
1173;504;123270;2007;4.8;0.3;0.3;0.4;0.6;0.7;1.0;4.2;0.2;0.2;0.3;0.4;0.5;0.8
1174;504;123270;2008;5.2;0.4;0.4;0.5;0.7;0.8;1.2;4.5;0.2;0.2;0.3;0.4;0.5;0.8
1175;504;123270;2009;5.2;0.4;0.5;0.6;0.7;0.9;1.3;4.4;0.2;0.3;0.3;0.4;0.5;0.9
1176;504;124750;2006;2.3;0.1;0.1;0.1;0.1;0.1;0.2;2.2;0.1;0.1;0.1;0.1;0.1;0.1
1177;504;124750;2007;2.5;0.1;0.1;0.1;0.1;0.2;0.2;2.4;0.1;0.1;0.1;0.1;0.1;0.2
1178;504;124750;2008;2.7;0.1;0.1;0.1;0.1;0.2;0.2;2.5;0.1;0.1;0.1;0.1;0.1;0.2
1179;504;124750;2009;2.6;0.1;0.1;0.1;0.1;0.2;0.2;2.5;0.1;0.1;0.1;0.1;0.1;0.2
1180;504;125910;2006;38.5;4.5;6.2;9.0;14.8;17.3;21.2;25.4;2.3;3.3;4.7;7.6;9.2;11.8
1181;504;125910;2007;42.0;4.4;6.2;8.8;15.6;18.5;23.0;28.6;2.5;3.5;4.9;8.3;10.1;13.2
1182;504;125910;2008;45.8;4.1;6.2;8.5;12.5;17.7;23.6;31.6;2.4;3.5;4.8;6.9;9.8;13.7
1183;504;125910;2009;46.4;5.1;7.0;9.4;11.5;16.2;24.7;31.7;3.0;4.0;5.2;6.5;9.3;14.1
1184;504;129670;2006;1.8;0.1;0.1;0.1;0.2;0.3;0.4;1.7;0.1;0.1;0.1;0.1;0.2;0.3
1185;504;129670;2007;1.9;0.2;0.2;0.2;0.2;0.3;0.4;1.7;0.1;0.1;0.2;0.2;0.2;0.3
1186;504;129670;2008;1.9;0.2;0.2;0.2;0.2;0.3;0.3;1.7;0.1;0.1;0.2;0.2;0.2;0.3
1187;504;129670;2009;2.0;0.2;0.2;0.2;0.2;0.2;0.3;1.8;0.1;0.1;0.1;0.2;0.2;0.2
1188;504;130250;2006;3.8;0.1;0.1;0.1;0.2;0.2;0.4;3.2;0.1;0.1;0.1;0.1;0.1;0.3
1189;504;130250;2007;4.2;0.1;0.1;0.2;0.2;0.2;0.5;3.6;0.1;0.1;0.1;0.1;0.2;0.4
1190;504;130250;2008;4.7;0.1;0.1;0.2;0.2;0.3;0.5;4.1;0.1;0.1;0.1;0.2;0.2;0.4
1191;504;130250;2009;5.3;0.1;0.2;0.2;0.3;0.4;0.6;4.6;0.1;0.1;0.2;0.2;0.3;0.5
1192;504;131410;2006;7.7;0.7;0.9;1.1;1.4;1.8;2.5;5.6;0.4;0.5;0.7;0.9;1.2;1.7
1193;504;131410;2007;8.6;0.9;1.2;1.5;1.8;2.2;3.0;6.3;0.6;0.8;1.0;1.2;1.5;2.0
1194;504;131410;2008;9.3;1.0;1.3;1.6;2.1;2.5;3.4;6.8;0.7;0.9;1.1;1.4;1.7;2.3
1195;504;131410;2009;10.2;1.4;1.7;2.1;2.5;2.9;3.9;7.4;1.0;1.2;1.4;1.7;2.0;2.7
1196;504;134150;2006;2.8;0.3;0.4;0.6;0.8;0.9;1.0;2.2;0.2;0.3;0.5;0.6;0.7;0.8
1197;504;134150;2007;3.1;0.3;0.5;0.8;0.9;1.0;1.2;2.4;0.2;0.4;0.6;0.7;0.8;0.9
1198;504;134150;2008;3.2;0.4;0.5;0.7;0.9;1.1;1.3;2.5;0.2;0.3;0.5;0.7;0.8;0.9
1199;504;134150;2009;3.4;0.4;0.6;0.8;1.0;1.1;1.3;2.6;0.2;0.4;0.5;0.7;0.8;0.9
