ID;Beroep;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
2886;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2018;59.6;69.0;62.8;60.3;80.7;87.5;39.9;56.3
2887;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2019;67.8;73.8;61.8;61.8;81.3;89.0;37.2;56.9
2888;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2020;61.0;68.4;61.3;60.2;80.4;89.2;42.8;55.5
2889;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2021;61.0;66.9;60.5;60.1;81.3;84.8;40.2;64.6
2890;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2022;64.2;68.3;62.3;60.0;80.8;87.8;43.4;61.1
2891;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2023;62.7;69.9;61.2;59.3;79.0;85.1;39.7;66.0
2892;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2024;65.8;71.0;61.8;59.6;78.6;86.3;42.0;64.6
2893;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2014;70.4;75.6;63.4;62.3;86.7;93.2;48.8;51.3
2894;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2015;72.8;77.0;63.4;63.3;87.1;93.3;46.3;52.3
2895;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2016;70.0;76.9;63.8;61.9;87.2;93.7;49.9;56.3
2896;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2017;73.3;77.8;63.3;61.2;86.6;90.6;51.2;59.0
2897;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2018;67.0;75.8;64.1;62.2;86.3;92.3;47.5;63.7
2898;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2019;75.4;80.8;63.7;63.5;87.2;93.7;45.6;65.0
2899;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2020;69.7;76.6;63.5;62.9;87.1;94.3;52.0;64.4
2900;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2021;70.5;76.1;63.5;62.8;88.7;91.7;50.3;73.8
2901;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2022;72.5;76.3;64.1;62.5;87.1;92.9;52.3;69.4
2902;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2023;70.7;77.5;63.7;62.1;85.5;90.7;48.1;73.7
2903;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2024;74.4;79.1;64.2;62.6;85.7;92.2;51.2;73.1
2904;076 Elektriciens en elektronicamonteurs;Waarde;2014;68.0;73.1;63.2;60.7;87.4;90.1;43.4;59.0
2905;076 Elektriciens en elektronicamonteurs;Waarde;2015;71.0;75.1;63.6;61.3;80.4;89.0;46.0;62.2
2906;076 Elektriciens en elektronicamonteurs;Waarde;2016;68.5;74.7;62.8;60.1;85.5;90.5;43.7;64.3
2907;076 Elektriciens en elektronicamonteurs;Waarde;2017;70.9;72.2;62.6;60.8;84.8;90.5;47.1;69.5
2908;076 Elektriciens en elektronicamonteurs;Waarde;2018;67.6;75.1;63.2;61.0;83.1;89.9;51.3;73.2
2909;076 Elektriciens en elektronicamonteurs;Waarde;2019;74.9;78.4;63.4;60.7;84.5;88.2;54.4;72.6
2910;076 Elektriciens en elektronicamonteurs;Waarde;2020;70.3;76.8;63.3;62.1;84.9;90.0;56.5;74.1
2911;076 Elektriciens en elektronicamonteurs;Waarde;2021;72.1;79.7;62.7;61.4;85.5;89.2;56.2;80.8
2912;076 Elektriciens en elektronicamonteurs;Waarde;2022;69.8;75.8;62.8;60.6;84.9;90.4;58.5;85.6
2913;076 Elektriciens en elektronicamonteurs;Waarde;2023;74.6;79.8;62.5;60.9;86.3;87.2;59.3;83.6
2914;076 Elektriciens en elektronicamonteurs;Waarde;2024;76.6;80.6;63.2;61.1;86.7;90.0;60.1;85.9
2915;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2014;62.6;67.8;62.5;59.7;83.4;86.3;37.7;53.3
2916;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2015;66.3;70.6;63.0;60.3;76.3;85.6;41.2;57.4
2917;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2016;63.8;70.1;61.5;58.7;81.7;87.2;38.8;59.4
2918;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2017;66.4;67.7;61.8;60.0;81.1;87.3;42.3;65.0
2919;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2018;63.5;71.3;62.7;60.2;79.8;87.1;47.1;69.4
2920;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2019;71.0;74.6;62.9;59.6;81.2;85.1;50.0;68.6
2921;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2020;65.8;72.5;62.7;61.1;81.3;86.7;51.9;69.9
2922;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2021;67.3;75.2;62.0;60.4;81.5;85.4;51.0;76.6
2923;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2022;65.7;71.8;62.0;59.7;81.6;87.5;54.1;82.4
2924;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2023;70.5;76.0;61.7;60.0;83.0;83.8;54.9;80.1
2925;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2024;72.6;76.9;62.4;60.0;83.4;87.0;55.8;82.6
2926;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2014;73.0;77.8;63.9;61.7;90.5;93.0;49.2;64.5
2927;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2015;75.2;79.1;64.2;62.3;84.0;91.7;50.9;66.8
2928;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2016;73.0;78.8;64.0;61.4;88.6;93.0;48.7;68.9
2929;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2017;75.1;76.3;63.4;61.6;87.8;93.0;51.9;73.6
2930;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2018;71.4;78.6;63.8;61.9;85.9;92.2;55.5;76.7
2931;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2019;78.5;81.8;64.0;61.8;87.2;90.8;58.8;76.3
2932;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2020;74.5;80.6;64.0;63.1;87.8;92.5;61.1;77.8
2933;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2021;76.5;83.5;63.4;62.4;88.7;92.1;61.2;84.5
2934;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2022;73.7;79.3;63.7;61.5;87.8;92.7;62.7;88.3
2935;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2023;78.3;83.1;63.3;61.8;89.0;90.1;63.5;86.7
2936;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2024;80.1;83.9;63.9;62.3;89.4;92.4;64.3;88.7
2937;0761 Elektriciens en elektronicamonteurs;Waarde;2014;68.0;73.1;63.2;60.7;87.4;90.1;43.4;59.0
2938;0761 Elektriciens en elektronicamonteurs;Waarde;2015;71.0;75.1;63.6;61.3;80.4;89.0;46.0;62.2
2939;0761 Elektriciens en elektronicamonteurs;Waarde;2016;68.5;74.7;62.8;60.1;85.5;90.5;43.7;64.3
2940;0761 Elektriciens en elektronicamonteurs;Waarde;2017;70.9;72.2;62.6;60.8;84.8;90.5;47.1;69.5
2941;0761 Elektriciens en elektronicamonteurs;Waarde;2018;67.6;75.1;63.2;61.0;83.1;89.9;51.3;73.2
2942;0761 Elektriciens en elektronicamonteurs;Waarde;2019;74.9;78.4;63.4;60.7;84.5;88.2;54.4;72.6
2943;0761 Elektriciens en elektronicamonteurs;Waarde;2020;70.3;76.8;63.3;62.1;84.9;90.0;56.5;74.1
2944;0761 Elektriciens en elektronicamonteurs;Waarde;2021;72.1;79.7;62.7;61.4;85.5;89.2;56.2;80.8
2945;0761 Elektriciens en elektronicamonteurs;Waarde;2022;69.8;75.8;62.8;60.6;84.9;90.4;58.5;85.6
2946;0761 Elektriciens en elektronicamonteurs;Waarde;2023;74.6;79.8;62.5;60.9;86.3;87.2;59.3;83.6
2947;0761 Elektriciens en elektronicamonteurs;Waarde;2024;76.6;80.6;63.2;61.1;86.7;90.0;60.1;85.9
2948;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2014;62.6;67.8;62.5;59.7;83.4;86.3;37.7;53.3
2949;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2015;66.3;70.6;63.0;60.3;76.3;85.6;41.2;57.4
2950;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2016;63.8;70.1;61.5;58.7;81.7;87.2;38.8;59.4
2951;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2017;66.4;67.7;61.8;60.0;81.1;87.3;42.3;65.0
2952;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2018;63.5;71.3;62.7;60.2;79.8;87.1;47.1;69.4
2953;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2019;71.0;74.6;62.9;59.6;81.2;85.1;50.0;68.6
2954;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2020;65.8;72.5;62.7;61.1;81.3;86.7;51.9;69.9
2955;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2021;67.3;75.2;62.0;60.4;81.5;85.4;51.0;76.6
2956;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2022;65.7;71.8;62.0;59.7;81.6;87.5;54.1;82.4
2957;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2023;70.5;76.0;61.7;60.0;83.0;83.8;54.9;80.1
2958;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2024;72.6;76.9;62.4;60.0;83.4;87.0;55.8;82.6
2959;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2014;73.0;77.8;63.9;61.7;90.5;93.0;49.2;64.5
2960;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2015;75.2;79.1;64.2;62.3;84.0;91.7;50.9;66.8
2961;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2016;73.0;78.8;64.0;61.4;88.6;93.0;48.7;68.9
2962;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2017;75.1;76.3;63.4;61.6;87.8;93.0;51.9;73.6
2963;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2018;71.4;78.6;63.8;61.9;85.9;92.2;55.5;76.7
2964;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2019;78.5;81.8;64.0;61.8;87.2;90.8;58.8;76.3
2965;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2020;74.5;80.6;64.0;63.1;87.8;92.5;61.1;77.8
2966;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2021;76.5;83.5;63.4;62.4;88.7;92.1;61.2;84.5
2967;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2022;73.7;79.3;63.7;61.5;87.8;92.7;62.7;88.3
2968;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2023;78.3;83.1;63.3;61.8;89.0;90.1;63.5;86.7
2969;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2024;80.1;83.9;63.9;62.3;89.4;92.4;64.3;88.7
2970;077 Productiemachinebedieners en asse...;Waarde;2014;66.7;69.3;62.3;60.7;83.0;90.4;38.7;41.4
2971;077 Productiemachinebedieners en asse...;Waarde;2015;67.3;67.8;62.7;60.3;80.2;86.8;40.1;43.3
2972;077 Productiemachinebedieners en asse...;Waarde;2016;66.8;73.3;63.6;61.6;83.5;89.5;47.1;44.2
2973;077 Productiemachinebedieners en asse...;Waarde;2017;58.6;65.4;62.2;60.1;80.0;86.7;42.1;47.5
2974;077 Productiemachinebedieners en asse...;Waarde;2018;62.1;64.8;62.8;60.5;78.4;85.2;43.8;56.1
2975;077 Productiemachinebedieners en asse...;Waarde;2019;62.0;69.2;62.8;61.1;80.1;84.6;44.9;55.7
2976;077 Productiemachinebedieners en asse...;Waarde;2020;59.1;67.9;63.3;60.8;81.4;87.0;43.9;57.1
2977;077 Productiemachinebedieners en asse...;Waarde;2021;63.1;67.1;62.5;60.8;78.7;85.8;45.2;57.7
2978;077 Productiemachinebedieners en asse...;Waarde;2022;64.3;67.1;63.4;61.4;82.0;86.4;51.4;68.1
2979;077 Productiemachinebedieners en asse...;Waarde;2023;65.0;69.1;64.0;61.3;80.2;86.6;52.9;67.6
2980;077 Productiemachinebedieners en asse...;Waarde;2024;65.7;70.9;63.4;62.1;82.8;88.0;49.4;67.9
2981;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2014;61.9;64.5;61.3;59.4;79.0;86.9;33.9;36.5
2982;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2015;62.5;63.0;61.6;59.0;76.0;83.0;35.3;38.5
2983;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2016;62.5;69.2;62.8;60.6;80.1;86.4;42.7;39.8
2984;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2017;54.3;61.2;61.1;58.8;76.3;83.4;37.9;43.2
2985;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2018;58.6;61.3;62.2;59.6;75.4;82.4;40.3;52.6
2986;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2019;58.2;65.6;61.8;60.1;76.9;81.5;41.2;52.0
2987;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2020;55.1;64.0;62.4;59.7;78.1;84.0;40.0;53.0
2988;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2021;58.6;62.6;61.4;59.5;74.7;82.1;40.7;53.2
2989;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2022;60.2;63.0;62.5;60.3;78.6;83.2;47.2;64.2
2990;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2023;60.8;65.0;63.0;60.0;76.6;83.3;48.6;63.5
2991;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2024;61.1;66.4;62.4;60.9;79.0;84.4;44.7;63.4
2992;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2014;71.2;73.6;63.3;62.0;86.3;93.0;43.7;46.5
2993;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2015;71.8;72.3;63.8;61.6;83.9;89.8;45.1;48.4
2994;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2016;70.8;77.0;64.3;62.6;86.4;91.9;51.6;48.7
2995;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2017;62.8;69.4;63.3;61.3;83.3;89.4;46.4;51.9
2996;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2018;65.5;68.2;63.3;61.4;81.2;87.6;47.3;59.5
2997;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2019;65.6;72.6;63.7;62.2;82.9;87.2;48.7;59.4
2998;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2020;63.0;71.5;64.2;61.9;84.4;89.6;48.0;61.0
2999;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2021;67.4;71.3;63.6;62.1;82.2;88.8;49.7;62.1
3000;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2022;68.3;71.0;64.3;62.6;85.0;89.1;55.5;71.8
3001;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2023;68.9;72.9;65.0;62.7;83.3;89.3;57.0;71.4
3002;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2024;70.0;75.0;64.4;63.3;86.0;90.8;54.1;72.1
3003;0771 Productiemachinebedieners;Waarde;2014;65.4;67.1;62.3;60.4;82.7;89.6;39.1;41.1
3004;0771 Productiemachinebedieners;Waarde;2015;67.7;69.1;63.2;61.1;81.3;87.0;42.9;44.7
3005;0771 Productiemachinebedieners;Waarde;2016;66.2;75.1;63.5;61.8;83.8;89.8;46.1;43.7
3006;0771 Productiemachinebedieners;Waarde;2017;62.1;67.0;62.7;60.1;81.6;89.8;41.3;51.1
3007;0771 Productiemachinebedieners;Waarde;2018;58.7;62.4;62.9;60.1;78.2;85.6;44.0;58.0
3008;0771 Productiemachinebedieners;Waarde;2019;62.1;69.7;62.8;61.1;79.6;83.6;45.7;57.4
3009;0771 Productiemachinebedieners;Waarde;2020;58.7;67.8;62.9;60.8;82.0;87.9;43.9;57.1
3010;0771 Productiemachinebedieners;Waarde;2021;64.0;69.1;62.5;60.8;80.5;87.2;45.4;58.2
3011;0771 Productiemachinebedieners;Waarde;2022;63.5;65.8;63.2;61.2;81.5;85.8;53.4;70.3
3012;0771 Productiemachinebedieners;Waarde;2023;62.4;66.7;63.8;60.7;78.7;85.9;53.9;70.1
3013;0771 Productiemachinebedieners;Waarde;2024;64.3;69.8;63.6;61.5;81.0;87.0;48.6;68.6
3014;0771 Productiemachinebedieners;Ondergrens 95%-interval;2014;59.7;61.5;61.3;59.2;78.0;85.4;33.6;35.5
3015;0771 Productiemachinebedieners;Ondergrens 95%-interval;2015;62.2;63.6;62.2;59.7;76.4;82.6;37.2;39.0
3016;0771 Productiemachinebedieners;Ondergrens 95%-interval;2016;61.0;70.2;62.7;60.7;79.6;86.2;40.8;38.4
3017;0771 Productiemachinebedieners;Ondergrens 95%-interval;2017;56.6;61.5;61.3;58.5;77.0;85.9;35.9;45.5
3018;0771 Productiemachinebedieners;Ondergrens 95%-interval;2018;54.4;58.1;62.3;59.0;74.4;82.2;39.8;53.8
3019;0771 Productiemachinebedieners;Ondergrens 95%-interval;2019;57.6;65.3;61.8;60.0;75.7;79.7;41.1;52.8
3020;0771 Productiemachinebedieners;Ondergrens 95%-interval;2020;54.2;63.5;62.0;59.6;78.4;84.6;39.5;52.7
3021;0771 Productiemachinebedieners;Ondergrens 95%-interval;2021;58.9;64.1;61.4;59.4;76.0;83.2;40.3;53.0
3022;0771 Productiemachinebedieners;Ondergrens 95%-interval;2022;58.7;61.0;62.1;59.8;77.5;82.0;48.6;65.9
3023;0771 Productiemachinebedieners;Ondergrens 95%-interval;2023;57.4;61.7;62.6;58.9;74.2;81.8;48.9;65.4
3024;0771 Productiemachinebedieners;Ondergrens 95%-interval;2024;59.0;64.6;62.5;60.0;76.5;82.8;43.2;63.5
3025;0771 Productiemachinebedieners;Bovengrens 95%-interval;2014;70.6;72.3;63.3;61.7;86.5;92.7;44.9;47.0
3026;0771 Productiemachinebedieners;Bovengrens 95%-interval;2015;72.8;74.2;64.2;62.4;85.4;90.4;48.7;50.6
3027;0771 Productiemachinebedieners;Bovengrens 95%-interval;2016;71.0;79.4;64.3;62.9;87.2;92.6;51.5;49.1
3028;0771 Productiemachinebedieners;Bovengrens 95%-interval;2017;67.4;72.1;64.0;61.7;85.5;92.7;47.0;56.7
3029;0771 Productiemachinebedieners;Bovengrens 95%-interval;2018;62.8;66.5;63.6;61.3;81.6;88.4;48.3;62.2
3030;0771 Productiemachinebedieners;Bovengrens 95%-interval;2019;66.5;73.8;63.8;62.3;83.1;86.9;50.3;61.8
3031;0771 Productiemachinebedieners;Bovengrens 95%-interval;2020;63.0;71.8;63.9;62.0;85.2;90.6;48.4;61.5
3032;0771 Productiemachinebedieners;Bovengrens 95%-interval;2021;68.9;73.7;63.6;62.2;84.3;90.4;50.7;63.2
3033;0771 Productiemachinebedieners;Bovengrens 95%-interval;2022;68.1;70.3;64.2;62.6;85.0;88.9;58.1;74.5
3034;0771 Productiemachinebedieners;Bovengrens 95%-interval;2023;67.2;71.3;65.0;62.4;82.6;89.1;58.9;74.4
3035;0771 Productiemachinebedieners;Bovengrens 95%-interval;2024;69.3;74.5;64.6;62.9;84.9;90.3;54.0;73.3
3036;0772 Assemblagemedewerkers;Waarde;2014;70.7;75.7;;;83.9;92.7;37.4;42.4
3037;0772 Assemblagemedewerkers;Waarde;2015;66.0;64.0;;;77.1;86.3;32.2;39.3
3038;0772 Assemblagemedewerkers;Waarde;2016;68.1;69.4;63.7;;82.9;88.6;49.3;45.6
3039;0772 Assemblagemedewerkers;Waarde;2017;53.9;63.2;61.6;60.0;77.9;82.6;43.1;42.7
3040;0772 Assemblagemedewerkers;Waarde;2018;69.9;70.3;62.3;61.6;78.9;84.2;43.3;51.7
3041;0772 Assemblagemedewerkers;Waarde;2019;61.7;68.2;62.7;61.1;80.9;86.5;43.4;52.4
3042;0772 Assemblagemedewerkers;Waarde;2020;61.3;68.2;;;78.8;83.0;44.0;56.8
3043;0772 Assemblagemedewerkers;Waarde;2021;60.6;61.3;;;73.7;81.7;44.4;56.3
3044;0772 Assemblagemedewerkers;Waarde;2022;67.1;71.5;64.0;;83.7;88.3;44.6;60.5
3045;0772 Assemblagemedewerkers;Waarde;2023;71.8;75.5;64.6;63.0;84.1;88.4;50.1;61.0
3046;0772 Assemblagemedewerkers;Waarde;2024;70.7;74.9;;;89.0;91.2;52.4;65.2
3047;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2014;61.0;66.4;;;75.3;85.7;28.2;32.5
3048;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2015;56.0;54.1;;;67.9;77.5;23.9;30.2
3049;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2016;60.5;61.8;62.1;;76.3;82.5;41.4;37.7
3050;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2017;47.2;56.6;59.8;58.0;71.7;76.6;36.5;36.2
3051;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2018;63.8;64.2;61.0;60.0;73.4;79.1;37.2;45.4
3052;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2019;55.1;61.8;60.7;59.1;75.1;81.2;37.0;45.9
3053;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2020;51.6;58.5;;;69.7;73.9;34.9;47.2
3054;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2021;51.1;51.8;;;64.7;72.6;35.4;47.0
3055;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2022;58.8;63.4;62.4;;76.5;81.8;36.5;52.2
3056;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2023;64.2;68.0;62.9;60.9;77.8;82.5;42.4;53.3
3057;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2024;61.1;65.2;;;81.6;83.7;42.6;55.5
3058;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2014;78.8;83.1;;;89.8;96.4;47.6;53.0
3059;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2015;74.8;72.8;;;84.3;92.0;41.9;49.3
3060;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2016;74.8;76.0;65.3;;88.0;92.8;57.1;53.6
3061;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2017;60.5;69.4;63.4;62.1;83.1;87.3;50.0;49.5
3062;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2018;75.3;75.7;63.6;63.2;83.5;88.3;49.6;57.8
3063;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2019;67.8;74.0;64.8;63.1;85.6;90.5;49.9;58.9
3064;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2020;70.2;76.4;;;85.6;89.4;53.5;65.9
3065;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2021;69.4;70.0;;;81.1;88.2;53.7;65.2
3066;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2022;74.5;78.4;65.6;;89.0;92.7;53.0;68.3
3067;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2023;78.2;81.6;66.3;65.1;88.8;92.4;57.8;68.3
3068;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2024;78.8;82.6;;;93.7;95.4;62.0;73.9
3069;078 Hulpkrachten bouw en industrie;Waarde;2014;60.7;63.6;62.9;59.8;76.2;82.5;31.5;32.7
3070;078 Hulpkrachten bouw en industrie;Waarde;2015;59.7;65.3;62.8;60.2;75.7;84.1;34.3;34.1
3071;078 Hulpkrachten bouw en industrie;Waarde;2016;60.2;68.0;62.8;60.1;78.1;86.2;36.3;37.0
3072;078 Hulpkrachten bouw en industrie;Waarde;2017;63.1;64.6;62.2;59.2;78.7;82.7;37.4;44.9
3073;078 Hulpkrachten bouw en industrie;Waarde;2018;61.7;67.8;62.1;59.2;78.9;84.8;40.7;45.9
3074;078 Hulpkrachten bouw en industrie;Waarde;2019;64.1;62.8;61.9;60.1;75.7;80.4;38.7;44.6
3075;078 Hulpkrachten bouw en industrie;Waarde;2020;65.6;67.0;64.4;58.9;78.6;83.7;39.5;43.9
3076;078 Hulpkrachten bouw en industrie;Waarde;2021;64.7;67.8;61.2;59.5;79.2;82.6;46.9;50.3
3077;078 Hulpkrachten bouw en industrie;Waarde;2022;65.2;68.7;64.0;;75.5;79.5;47.9;54.6
3078;078 Hulpkrachten bouw en industrie;Waarde;2023;67.9;71.7;62.0;61.1;79.7;84.5;43.9;56.7
3079;078 Hulpkrachten bouw en industrie;Waarde;2024;70.3;69.3;61.8;60.6;82.4;88.9;53.6;58.4
3080;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2014;53.5;56.3;61.9;58.1;68.5;74.7;25.3;26.2
3081;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2015;53.5;59.1;61.0;57.8;70.0;79.1;28.5;28.3
3082;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2016;54.1;62.0;61.4;58.3;72.6;81.2;30.6;31.3
3083;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2017;56.8;58.3;60.7;57.3;73.0;77.1;31.4;38.6
3084;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2018;56.7;62.9;60.7;57.6;74.4;80.7;35.7;40.8
3085;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2019;58.2;56.8;60.3;58.6;70.2;75.1;33.1;38.8
3086;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2020;59.6;61.0;63.2;56.9;73.2;78.6;33.8;38.0
3087;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2021;58.3;61.4;59.1;57.1;73.4;76.9;40.5;43.8
3088;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2022;58.5;62.0;61.7;;69.1;73.2;41.3;47.8
3089;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2023;61.9;65.9;59.8;58.8;74.1;79.1;37.9;50.4
3090;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2024;64.1;63.1;59.6;58.7;77.0;84.0;47.2;51.9
3091;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2014;67.5;70.3;64.0;61.5;82.4;88.3;38.3;39.9
3092;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2015;65.7;71.0;64.5;62.5;80.6;88.1;40.6;40.5
3093;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2016;66.1;73.5;64.2;61.9;82.9;90.0;42.5;43.1
3094;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2017;69.0;70.5;63.8;61.0;83.5;87.2;43.9;51.4
3095;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2018;66.5;72.3;63.4;60.9;82.8;88.1;45.9;51.1
3096;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2019;69.6;68.4;63.4;61.7;80.4;84.8;44.6;50.4
