ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
2156;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2011;12;11;;;;;1
2157;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2012;13;12;;;;;0
2158;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2013;14;13;;;;;0
2159;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2014;14;13;;;;;1
2160;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2005;145;141;2.4;9.1;10.9;18.7;3
2161;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2006;149;147;2.4;9.7;11.5;19.4;2
2162;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2007;130;128;2.6;10.6;12.6;21.1;3
2163;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2008;118;116;2.9;11.7;14.0;22.0;2
2164;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2009;127;125;3.9;12.2;15.4;22.4;3
2165;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2010;130;127;3.3;12.8;15.4;21.9;3
2166;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2011;121;118;2.9;12.8;15.0;21.7;3
2167;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2012;128;125;2.6;12.4;14.3;21.5;3
2168;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2013;150;145;2.4;13.6;15.4;22.0;5
2169;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar;2014;152;146;2.3;12.4;14.1;22.6;6
2170;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2005;81;78;2.3;5.0;6.7;17.5;2
2171;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2006;77;76;2.7;4.8;6.9;18.3;1
2172;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2007;63;62;3.0;5.1;7.6;20.3;1
2173;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2008;54;53;3.1;5.3;7.7;20.9;1
2174;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2009;58;57;5.1;5.6;9.8;20.9;2
2175;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2010;61;59;3.4;6.9;9.6;19.9;2
2176;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2011;53;52;3.4;6.6;9.3;20.3;1
2177;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2012;57;55;3.2;5.9;8.4;19.2;2
2178;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2013;65;63;2.3;6.6;8.3;19.8;2
2179;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar met kind;2014;68;65;2.8;6.5;8.6;21.1;3
2180;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2005;64;63;2.6;14.2;16.1;20.2;1
2181;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2006;73;71;2.1;14.9;16.4;20.5;1
2182;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2007;67;66;2.2;15.7;17.4;21.9;2
2183;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2008;64;63;2.8;17.2;19.4;22.9;1
2184;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2009;69;68;3.0;17.7;20.1;23.7;1
2185;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2010;69;68;3.2;17.9;20.5;23.8;2
2186;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2011;67;65;2.5;17.7;19.5;22.9;2
2187;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2012;71;70;2.1;17.5;19.0;23.2;1
2188;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2013;85;82;2.4;19.1;20.9;23.6;3
2189;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: partner in paar, geen kind;2014;84;81;1.8;17.1;18.5;23.9;3
2190;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2005;42;41;2.6;2.6;4.9;19.4;1
2191;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2006;43;41;2.9;2.9;5.5;19.6;1
2192;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2007;34;33;3.1;2.8;5.6;21.9;1
2193;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2008;33;33;3.3;3.0;5.9;21.4;1
2194;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2009;43;41;3.4;3.2;6.3;21.3;2
2195;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2010;43;42;2.8;3.0;5.6;22.4;1
2196;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2011;40;38;2.4;3.3;5.5;22.6;2
2197;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2012;42;41;2.9;2.8;5.4;22.4;1
2198;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2013;48;47;1.9;3.2;4.9;22.4;2
2199;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind >= 18 jaar;2014;49;47;2.1;3.5;5.3;23.4;3
2200;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2005;73;72;0.4;0.1;0.5;19.8;2
2201;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2006;71;69;0.4;0.1;0.5;21.2;2
2202;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2007;60;59;0.5;0.1;0.6;22.7;1
2203;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2008;53;52;0.5;0.1;0.6;22.9;1
2204;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2009;54;53;0.5;0.1;0.6;23.4;1
2205;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2010;60;58;0.5;0.1;0.5;24.4;2
2206;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2011;53;51;0.4;0.1;0.5;23.6;2
2207;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2012;51;49;0.4;0.1;0.5;24.1;2
2208;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2013;56;54;0.3;0.1;0.4;23.1;3
2209;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind < 18 jaar;2014;59;55;0.3;0.1;0.4;25.6;4
2210;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2005;94;91;2.1;7.5;9.0;17.5;3
2211;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2006;92;90;2.9;6.5;8.8;17.7;2
2212;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2007;77;76;3.1;6.9;9.5;19.4;1
2213;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2008;64;63;3.0;6.9;9.3;20.1;1
2214;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2009;70;68;4.8;7.2;11.2;19.9;2
2215;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2010;72;70;3.2;8.3;10.8;19.0;2
2216;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2011;65;63;3.1;8.5;10.9;19.5;2
2217;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2012;70;67;2.8;8.5;10.6;18.5;2
2218;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2013;79;76;2.2;8.5;10.1;18.9;3
2219;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2014;82;78;2.6;8.4;10.3;20.0;3
2220;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2005;116;113;1.2;1.0;2.1;19.7;2
2221;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2006;113;111;1.4;1.1;2.4;20.6;3
2222;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2007;94;92;1.4;1.1;2.4;22.4;2
2223;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2008;87;85;1.6;1.2;2.7;22.3;2
2224;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2009;97;94;1.8;1.5;3.1;22.5;3
2225;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2010;103;100;1.4;1.3;2.7;23.6;3
2226;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2011;92;88;1.2;1.5;2.6;23.2;4
2227;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2012;93;90;1.5;1.3;2.7;23.3;3
2228;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2013;105;101;1.1;1.5;2.5;22.8;4
2229;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: kind;2014;108;102;1.1;1.7;2.7;24.6;6
2230;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2005;9;8;;;;;1
2231;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2006;10;9;;;;;1
2232;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2007;8;7;;;;;1
2233;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2008;6;5;;;;;1
2234;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2009;7;6;;;;;1
2235;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2010;9;8;;;;;1
2236;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2011;7;6;;;;;2
2237;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2012;8;7;;;;;1
2238;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2013;9;8;;;;;2
2239;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: overig lid;2014;12;10;;;;;1
2240;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2005;72;70;1.0;10.7;11.2;16.9;2
2241;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2006;73;71;1.2;10.9;11.7;17.0;2
2242;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2007;64;63;0.9;11.9;12.4;18.3;1
2243;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2008;54;53;1.5;13.3;14.3;18.9;2
2244;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2009;59;58;1.8;12.0;13.4;18.9;1
2245;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2010;67;63;1.3;12.5;13.4;18.5;4
2246;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2011;59;57;1.1;12.8;13.5;18.2;2
2247;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2012;75;73;1.1;12.6;13.3;18.2;2
2248;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2013;89;86;1.1;12.4;13.1;19.0;3
2249;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Totaal personen;2014;99;95;1.6;11.3;12.4;19.1;5
2250;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2005;45;45;1.0;11.6;12.2;18.4;0
2251;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2006;44;43;1.3;11.9;12.8;18.0;1
2252;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2007;41;41;0.6;13.6;13.9;19.3;1
2253;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2008;35;34;1.1;15.7;16.4;20.2;0
2254;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2009;36;36;1.5;12.6;13.7;19.7;0
2255;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2010;41;40;1.2;14.2;14.9;19.9;1
2256;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2011;38;37;1.2;13.8;14.6;18.9;1
2257;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2012;49;47;1.1;14.1;14.8;19.3;1
2258;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2013;56;56;1.2;13.8;14.5;20.2;1
2259;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: Nederland;2014;61;58;1.5;12.8;13.9;20.0;3
2260;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2005;27;25;0.9;8.9;9.5;14.2;2
2261;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2006;30;28;1.2;9.3;10.2;15.3;1
2262;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2007;23;23;1.3;8.8;9.9;16.7;0
2263;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2008;19;18;2.1;8.7;10.5;16.5;1
2264;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2009;23;22;2.4;11.0;13.0;17.5;1
2265;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2010;26;23;1.4;9.7;10.7;16.0;3
2266;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2011;21;20;1.0;10.8;11.5;16.9;1
2267;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2012;26;25;1.1;9.8;10.6;16.3;1
2268;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2013;33;31;0.9;10.0;10.5;16.7;2
2269;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: met migratieacht...;2014;38;37;1.6;8.9;10.2;17.5;1
2270;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2005;9;8;;;;;0
2271;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2006;11;10;;;;;0
2272;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2007;8;8;;;;;0
2273;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2008;7;7;;;;;0
2274;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2009;10;9;;;;;0
2275;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2010;10;8;;;;;1
2276;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2011;6;6;;;;;0
2277;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2012;8;8;;;;;0
2278;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2013;11;11;;;;;1
2279;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: westers;2014;13;12;;;;;1
2280;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2005;18;16;1.0;7.7;8.5;13.2;1
2281;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2006;19;18;1.5;7.2;8.3;14.1;1
2282;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2007;15;15;1.5;7.0;8.2;14.9;0
2283;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2008;12;11;;;;;1
2284;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2009;13;13;;;;;0
2285;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2010;16;15;1.2;9.2;10.1;15.2;1
2286;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2011;14;14;;;;;1
2287;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2012;18;17;1.4;9.0;10.1;15.5;1
2288;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2013;22;20;1.0;7.6;8.4;15.0;1
2289;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond: niet-westers;2014;26;25;1.2;8.2;9.1;16.4;1
2290;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2005;0;0;;;;;0
2291;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2006;0;0;;;;;0
2292;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2007;0;0;;;;;0
2293;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2008;0;0;;;;;0
2294;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2009;0;0;;;;;0
2295;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2010;0;0;;;;;0
2296;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2011;0;0;;;;;0
2297;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2012;0;0;;;;;0
2298;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2013;0;0;;;;;0
2299;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Migratieachtergrond : onbekend;2014;0;0;;;;;0
2300;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2005;8;8;;;;;0
2301;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2006;7;7;;;;;1
2302;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2007;5;5;;;;;0
2303;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2008;5;5;;;;;0
2304;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2009;6;6;;;;;0
2305;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2010;7;7;;;;;0
2306;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2011;5;5;;;;;0
2307;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2012;6;6;;;;;0
2308;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2013;9;9;;;;;1
2309;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 15 tot 25 jaar;2014;12;11;;;;;1
2310;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2005;21;20;1.1;6.8;7.6;14.8;1
2311;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2006;20;20;1.7;6.5;7.8;13.8;1
2312;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2007;16;15;1.5;6.5;7.7;14.9;0
2313;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2008;12;11;;;;;0
2314;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2009;15;14;;;;;0
2315;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2010;18;17;1.9;9.1;10.5;14.8;1
2316;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2011;14;13;;;;;1
2317;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2012;20;19;1.7;9.0;10.3;15.6;1
2318;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2013;23;22;1.6;9.1;10.3;16.2;1
2319;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 45 jaar;2014;26;25;2.3;8.6;10.4;16.5;1
2320;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2005;7;7;;;;;0
2321;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2006;8;8;;;;;0
2322;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2007;6;6;;;;;0
2323;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2008;4;4;;;;;0
2324;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2009;5;5;;;;;0
2325;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2010;7;6;;;;;0
2326;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2011;6;6;;;;;0
2327;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2012;7;7;;;;;0
2328;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2013;8;7;;;;;1
2329;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 25 tot 35 jaar;2014;12;12;;;;;1
2330;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2005;14;13;;;;;1
2331;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2006;12;12;;;;;0
2332;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2007;10;10;;;;;0
2333;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2008;8;8;;;;;0
2334;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2009;10;9;;;;;0
2335;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2010;11;11;;;;;1
2336;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2011;8;8;;;;;0
2337;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2012;13;13;;;;;1
2338;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2013;15;14;;;;;1
2339;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 35 tot 45 jaar;2014;14;13;;;;;1
2340;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2005;43;42;0.8;13.8;14.2;18.3;1
2341;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2006;46;45;0.9;14.0;14.5;18.2;1
2342;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2007;43;43;0.6;14.8;15.0;19.7;0
2343;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2008;37;36;1.3;16.3;17.1;20.0;1
2344;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2009;39;38;1.4;14.9;15.9;20.2;0
2345;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2010;42;40;1.0;15.5;16.0;20.2;2
2346;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2011;40;39;0.9;15.3;15.8;19.1;1
2347;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2012;49;48;0.9;15.1;15.5;19.3;1
2348;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2013;57;56;0.9;14.9;15.4;20.2;1
2349;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 75 jaar;2014;61;59;1.4;13.9;14.8;20.4;2
2350;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 55 jaar;2005;19;18;0.6;10.6;10.7;18.4;1
2351;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 55 jaar;2006;19;19;1.0;7.5;8.1;17.3;0
2352;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 55 jaar;2007;14;14;;;;;0
2353;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 55 jaar;2008;13;12;;;;;1
2354;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 55 jaar;2009;14;13;;;;;0
2355;Totaal mannen en vrouwen;Niet gezocht vanwege ontmoediging;Leeftijd: 45 tot 55 jaar;2010;14;13;;;;;1
