ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
913;Hooge Mierde;1874;Reusel-De Mierden                  ;GM1667    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
914;Hooge Zwaluwe;2575;Drimmelen                          ;GM1719    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
915;Hoogeloon;1066;Bladel                             ;GM1728    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
916;Hoogenweg;1554;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
917;Hoogerheide;1000;Woensdrecht                        ;GM0873    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
918;Hoogersmilde;3115;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
919;Hoogersmilde;3014;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
920;Hoogeveen;1814;Hoogeveen                          ;GM0118    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
921;Hoogezand;1018;Hoogezand-Sappemeer                ;GM0018    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
922;Hooghalen;3015;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
923;Hoogkarspel;1508;Drechterland                       ;GM0498    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
924;Hoog-Keppel;1521;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
925;Hoogland;1665;Amersfoort                         ;GM0307    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
926;Hooglanderveen;1666;Amersfoort                         ;GM0307    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
927;Hoogmade;3034;Kaag en Braassem                   ;GM1884    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
928;Hoogvliet Rotterdam;3083;Rotterdam                          ;GM0599    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
929;Hoogwoud;2790;Opmeer                             ;GM0432    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
930;Hoorn;2615;Terschelling                       ;GM0093    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
931;Hoorn;2461;Hoorn                              ;GM0405    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
932;Den Hoorn;2807;Midden-Delfland                    ;GM1842    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
933;Den Hoorn;2741;Texel                              ;GM0448    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
934;Hoornaar;1435;Giessenlanden                      ;GM0689    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
935;Hoornsterzwaag;2197;Heerenveen                         ;GM0074    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
936;Horn;2948;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
937;Den Horn;2117;Zuidhorn                           ;GM0056    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
938;Hornhuizen;3416;De Marne                           ;GM1663    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
939;Horssen;2905;Druten                             ;GM0225    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
940;Horst;1032;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
941;Den Hout;3595;Oosterhout                         ;GM0826    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
942;Houten;2053;Houten                             ;GM0321    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
943;Houtigehage;3282;Smallingerland                     ;GM0090    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
944;Houwerzijl;3417;De Marne                           ;GM1663    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
945;Huijbergen;1001;Woensdrecht                        ;GM0873    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
946;Huis ter Heide;2825;Zeist                              ;GM0355    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
947;Huis ter Heide;1637;Noordenveld                        ;GM1699    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
948;Huisduinen;3057;Den Helder                         ;GM0400    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
949;Huisseling;3257;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
950;Huissen;3130;Lingewaard                         ;GM1705    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
951;Huizen;1011;Huizen                             ;GM0406    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
952;Huizinge;3447;Loppersum                          ;GM0024    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
953;Hulsberg;2359;Nuth                               ;GM0951    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
954;Hulsel;1875;Reusel-De Mierden                  ;GM1667    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
955;Hulshorst;2984;Nunspeet                           ;GM0302    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
956;Hulst;3088;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
957;Hulten;2068;Gilze en Rijen                     ;GM0784    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
958;Hummelo;1523;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
959;Húns;2019;Littenseradiel                     ;GM0140    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
960;Hunsel;2949;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
961;Hurdegaryp;2449;Tytsjerksteradiel                  ;GM0737    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
962;Hurwenen;1628;Maasdriel                          ;GM0263    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
963;Idaerd;2529;Leeuwarden                         ;GM0080    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
964;Idsegahuizum;2313;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
965;Idskenhuizen;2492;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
966;Ter Idzard;1742;Weststellingwerf                   ;GM0098    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
967;Idzega;2409;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
968;Iens;2020;Littenseradiel                     ;GM0140    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
969;IJhorst;1048;Staphorst                          ;GM0180    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
970;IJlst;2410;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
971;IJmuiden;2835;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
972;IJsselham;2701;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
973;IJsselmuiden;2895;Kampen                             ;GM0166    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
974;IJsselstein;2432;IJsselstein                        ;GM0353    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
975;IJzendijke;2974;Sluis                              ;GM1714    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
976;IJzendoorn;1099;Neder-Betuwe                       ;GM1740    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
977;Den Ilp;1329;Landsmeer                          ;GM0415    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
978;Ilpendam;1941;Waterland                          ;GM0852    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
979;Indijk;2411;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
980;Ingber;1226;Gulpen-Wittem                      ;GM1729    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
981;Ingelum;2728;Menameradiel                       ;GM1908    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
982;Ingen;3376;Buren                              ;GM0214    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
983;It Heidenskip;1973;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
984;Itens;2021;Littenseradiel                     ;GM0140    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
985;Ittervoort;2950;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
986;Jaarsveld;1959;Lopik                              ;GM0331    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
987;Jabeek;2846;Onderbanken                        ;GM0881    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
988;Jannum;3205;Ferwerderadiel                     ;GM1722    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
989;Jellum;2022;Littenseradiel                     ;GM0140    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
990;Jelsum;3228;Leeuwarderadeel                    ;GM0081    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
991;Jirnsum;2530;Leeuwarden                         ;GM0080    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
992;Jislum;3206;Ferwerderadiel                     ;GM1722    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
993;Jisp;2284;Wormerland                         ;GM0880    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
994;Jistrum;2452;Tytsjerksteradiel                  ;GM0737    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
995;Jonkerslân;3348;Opsterland                         ;GM0086    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
996;Jonkersvaart;2261;Marum                              ;GM0025    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
997;Joppe;1340;Lochem                             ;GM0262    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
998;Jorwert;2023;Littenseradiel                     ;GM0140    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
999;Joure;2493;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
1000;Jouswier;3400;Dongeradeel                        ;GM0058    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
