ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
864;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 januari;16570.0;16570.0;8930.0;2620.0;4800.0;220.0;16570.0;10050.0;4070.0;2380.0;;16570.0;14650.0;570.0;1350.0;16570.0;11410.0;2490.0;1800.0;860.0;16570.0;11350.0;1090.0;3610.0;520.0;16570.0;3630.0;12930.0
865;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 februari;16390.0;16390.0;8810.0;2610.0;4750.0;220.0;16390.0;9910.0;4050.0;2360.0;;16390.0;14490.0;560.0;1340.0;16390.0;11260.0;2490.0;1780.0;860.0;16390.0;10920.0;1070.0;3860.0;540.0;16390.0;3550.0;12830.0
866;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 maart;16310.0;16310.0;8750.0;2600.0;4750.0;220.0;16310.0;9850.0;4060.0;2320.0;;16310.0;14400.0;560.0;1350.0;16310.0;11190.0;2490.0;1770.0;870.0;16310.0;10500.0;1080.0;4180.0;560.0;16310.0;3560.0;12760.0
867;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 april;16200.0;16200.0;8660.0;2570.0;4750.0;220.0;16200.0;9750.0;4060.0;2320.0;;16200.0;14320.0;560.0;1320.0;16200.0;11090.0;2480.0;1750.0;870.0;16200.0;10360.0;1070.0;4210.0;560.0;16200.0;3540.0;12660.0
868;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 mei;16060.0;16060.0;8570.0;2540.0;4730.0;220.0;16060.0;9680.0;4030.0;2270.0;;16060.0;14210.0;550.0;1300.0;16060.0;11000.0;2460.0;1740.0;860.0;16060.0;10230.0;1030.0;4240.0;550.0;16060.0;3490.0;12560.0
869;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 juni;15890.0;15890.0;8470.0;2480.0;4710.0;220.0;15890.0;9590.0;4010.0;2220.0;;15890.0;14060.0;550.0;1280.0;15890.0;10880.0;2450.0;1690.0;860.0;15890.0;10110.0;1010.0;4230.0;540.0;15890.0;3400.0;12490.0
870;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 juli;15820.0;15820.0;8450.0;2470.0;4680.0;230.0;15820.0;9550.0;3980.0;2220.0;;15820.0;13970.0;550.0;1300.0;15820.0;10830.0;2430.0;1670.0;890.0;15820.0;10090.0;990.0;4230.0;520.0;15820.0;3430.0;12400.0
871;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 augustus;15740.0;15740.0;8410.0;2450.0;4640.0;230.0;15740.0;9500.0;3990.0;2180.0;;15740.0;13880.0;550.0;1310.0;15740.0;10770.0;2420.0;1660.0;890.0;15740.0;9950.0;1020.0;4190.0;580.0;15740.0;3370.0;12370.0
872;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 september;15600.0;15600.0;8380.0;2440.0;4560.0;230.0;15600.0;9400.0;3980.0;2160.0;;15600.0;13790.0;530.0;1280.0;15600.0;10660.0;2420.0;1650.0;880.0;15600.0;9810.0;1090.0;4140.0;570.0;15600.0;3410.0;12200.0
873;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 oktober;15590.0;15590.0;8400.0;2410.0;4550.0;230.0;15590.0;9410.0;3960.0;2170.0;;15590.0;13750.0;540.0;1310.0;15590.0;10650.0;2440.0;1630.0;880.0;15590.0;9810.0;1090.0;4130.0;560.0;15590.0;3400.0;12190.0
874;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 november;15600.0;15600.0;8430.0;2440.0;4500.0;230.0;15600.0;9430.0;3920.0;2200.0;;15600.0;13730.0;540.0;1330.0;15600.0;10680.0;2420.0;1640.0;870.0;15600.0;9860.0;1090.0;4080.0;570.0;15600.0;3480.0;12120.0
875;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001 december;15650.0;15650.0;8500.0;2450.0;4480.0;230.0;15650.0;9460.0;3920.0;2210.0;;15650.0;13760.0;530.0;1350.0;15650.0;10710.0;2430.0;1640.0;870.0;15650.0;9940.0;1070.0;4050.0;590.0;15650.0;3540.0;12110.0
876;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2001;15650.0;15650.0;8500.0;2450.0;4480.0;230.0;15650.0;9460.0;3920.0;2210.0;;15650.0;13760.0;530.0;1350.0;15650.0;10710.0;2430.0;1640.0;870.0;15650.0;9940.0;1070.0;4050.0;590.0;15650.0;3540.0;12110.0
877;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 januari;15670.0;15670.0;8660.0;2420.0;4370.0;220.0;15670.0;9530.0;3900.0;2180.0;;15670.0;13730.0;540.0;1400.0;15670.0;10770.0;2400.0;1640.0;860.0;15670.0;9990.0;1120.0;4050.0;510.0;15670.0;3560.0;12110.0
878;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 februari;15680.0;15680.0;8720.0;2390.0;4340.0;220.0;15680.0;9580.0;3870.0;2170.0;;15680.0;13710.0;540.0;1430.0;15680.0;10810.0;2420.0;1610.0;850.0;15680.0;9890.0;1080.0;4160.0;560.0;15680.0;3610.0;12070.0
879;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 maart;15630.0;15630.0;8740.0;2350.0;4310.0;220.0;15630.0;9570.0;3860.0;2150.0;;15630.0;13640.0;540.0;1440.0;15630.0;10800.0;2410.0;1580.0;840.0;15630.0;9800.0;1100.0;4150.0;570.0;15630.0;3590.0;12040.0
880;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 april;15580.0;15580.0;8710.0;2340.0;4300.0;220.0;15580.0;9550.0;3850.0;2140.0;;15580.0;13600.0;530.0;1450.0;15580.0;10760.0;2410.0;1580.0;830.0;15580.0;9620.0;1080.0;4300.0;590.0;15580.0;3580.0;12000.0
881;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 mei;15520.0;15520.0;8660.0;2330.0;4290.0;230.0;15520.0;9510.0;3840.0;2120.0;;15520.0;13550.0;520.0;1440.0;15520.0;10720.0;2410.0;1560.0;830.0;15520.0;9530.0;1130.0;4250.0;600.0;15520.0;3530.0;11990.0
882;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 juni;15380.0;15380.0;8580.0;2310.0;4270.0;230.0;15380.0;9410.0;3830.0;2100.0;;15380.0;13460.0;520.0;1410.0;15380.0;10610.0;2390.0;1560.0;820.0;15380.0;9440.0;1130.0;4210.0;600.0;15380.0;3450.0;11930.0
883;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 juli;15390.0;15390.0;8630.0;2300.0;4240.0;220.0;15390.0;9440.0;3800.0;2100.0;;15390.0;13460.0;520.0;1420.0;15390.0;10630.0;2390.0;1550.0;820.0;15390.0;9510.0;1080.0;4220.0;580.0;15390.0;3480.0;11910.0
884;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 augustus;15350.0;15350.0;8600.0;2290.0;4240.0;220.0;15350.0;9410.0;3790.0;2100.0;;15350.0;13410.0;520.0;1420.0;15350.0;10610.0;2370.0;1560.0;810.0;15350.0;9510.0;1060.0;4200.0;580.0;15350.0;3440.0;11910.0
885;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 september;15360.0;15360.0;8650.0;2280.0;4200.0;220.0;15360.0;9430.0;3770.0;2110.0;;15360.0;13430.0;520.0;1410.0;15360.0;10640.0;2380.0;1540.0;800.0;15360.0;9480.0;1160.0;4150.0;580.0;15360.0;3530.0;11830.0
886;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 oktober;15400.0;15400.0;8710.0;2290.0;4180.0;220.0;15400.0;9490.0;3730.0;2130.0;;15400.0;13410.0;520.0;1460.0;15400.0;10710.0;2340.0;1540.0;810.0;15400.0;9570.0;1140.0;4120.0;570.0;15400.0;3640.0;11760.0
887;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 november;15450.0;15450.0;8740.0;2290.0;4200.0;230.0;15450.0;9540.0;3730.0;2140.0;;15450.0;13420.0;530.0;1510.0;15450.0;10760.0;2360.0;1530.0;810.0;15450.0;9640.0;1100.0;4130.0;580.0;15450.0;3730.0;11720.0
888;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002 december;15510.0;15510.0;8810.0;2290.0;4190.0;230.0;15510.0;9590.0;3730.0;2150.0;;15510.0;13450.0;530.0;1530.0;15510.0;10820.0;2370.0;1530.0;800.0;15510.0;9700.0;1110.0;4110.0;590.0;15510.0;3820.0;11690.0
889;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2002;15510.0;15510.0;8810.0;2290.0;4190.0;230.0;15510.0;9590.0;3730.0;2150.0;;15510.0;13450.0;530.0;1530.0;15510.0;10820.0;2370.0;1530.0;800.0;15510.0;9700.0;1110.0;4110.0;590.0;15510.0;3820.0;11690.0
890;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 januari;15590.0;15590.0;8910.0;2280.0;4180.0;230.0;15590.0;9710.0;3710.0;2160.0;;15590.0;13470.0;530.0;1590.0;15590.0;10920.0;2350.0;1520.0;800.0;15590.0;9930.0;1110.0;3940.0;610.0;15590.0;3910.0;11680.0
891;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 februari;15700.0;15700.0;9030.0;2280.0;4160.0;230.0;15700.0;9800.0;3720.0;2170.0;;15700.0;13530.0;540.0;1640.0;15700.0;11010.0;2360.0;1530.0;810.0;15700.0;9980.0;1120.0;4000.0;620.0;15700.0;4010.0;11690.0
892;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 maart;15810.0;15810.0;9110.0;2280.0;4180.0;230.0;15810.0;9900.0;3730.0;2170.0;;15810.0;13570.0;540.0;1700.0;15810.0;11100.0;2360.0;1540.0;820.0;15810.0;9860.0;1140.0;4180.0;640.0;15810.0;4060.0;11750.0
893;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 april;15800.0;15800.0;9090.0;2290.0;4190.0;240.0;15800.0;9910.0;3700.0;2170.0;;15800.0;13530.0;550.0;1720.0;15800.0;11100.0;2360.0;1530.0;820.0;15800.0;9840.0;1170.0;4110.0;670.0;15800.0;4060.0;11730.0
894;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 mei;15990.0;15990.0;;;;;15990.0;10110.0;3740.0;2120.0;;15990.0;13710.0;540.0;1740.0;15990.0;11230.0;2390.0;1540.0;820.0;15990.0;9860.0;1040.0;4090.0;1000.0;15990.0;4210.0;11780.0
895;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 juni;15920.0;15920.0;;;;;15920.0;10050.0;3760.0;2110.0;;15920.0;13680.0;540.0;1700.0;15920.0;11150.0;2390.0;1560.0;830.0;15920.0;9880.0;990.0;4080.0;980.0;15920.0;4130.0;11790.0
896;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 juli;16090.0;16090.0;;;;;16090.0;10170.0;3770.0;2130.0;;16090.0;13780.0;540.0;1770.0;16090.0;11270.0;2420.0;1570.0;830.0;16090.0;9980.0;1040.0;4100.0;970.0;16090.0;4260.0;11820.0
897;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 augustus;16120.0;16120.0;;;;;16120.0;10180.0;3790.0;2130.0;;16120.0;13810.0;550.0;1760.0;16120.0;11270.0;2430.0;1580.0;840.0;16120.0;10000.0;1070.0;4100.0;960.0;16120.0;4270.0;11860.0
898;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 september;16350.0;16350.0;;;;;16350.0;10380.0;3810.0;2130.0;;16350.0;13990.0;560.0;1800.0;16350.0;11470.0;2450.0;1600.0;830.0;16350.0;10090.0;1180.0;4110.0;970.0;16350.0;4400.0;11950.0
899;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 oktober;16410.0;16410.0;;;;;16410.0;10430.0;3820.0;2140.0;;16410.0;14020.0;560.0;1830.0;16410.0;11520.0;2460.0;1600.0;830.0;16410.0;10090.0;1250.0;4080.0;980.0;16410.0;4470.0;11940.0
900;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 november;16490.0;16490.0;;;;;16490.0;10490.0;3830.0;2150.0;;16490.0;14090.0;560.0;1850.0;16490.0;11590.0;2470.0;1600.0;840.0;16490.0;10170.0;1230.0;4150.0;940.0;16490.0;4540.0;11960.0
901;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003 december;16630.0;16630.0;;;;;16630.0;10610.0;3820.0;2180.0;;16630.0;14160.0;570.0;1900.0;16630.0;11720.0;2470.0;1610.0;840.0;16630.0;10290.0;1220.0;4140.0;980.0;16630.0;4680.0;11950.0
902;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2003;16630.0;16630.0;;;;;16630.0;10610.0;3820.0;2180.0;;16630.0;14160.0;570.0;1900.0;16630.0;11720.0;2470.0;1610.0;840.0;16630.0;10290.0;1220.0;4140.0;980.0;16630.0;4680.0;11950.0
903;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 januari;16710.0;16710.0;;;;;16710.0;10680.0;3810.0;2190.0;;16710.0;14220.0;570.0;1920.0;16710.0;11810.0;2460.0;1610.0;840.0;16710.0;10550.0;850.0;3990.0;1310.0;16710.0;4700.0;12010.0
904;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 februari;16820.0;16820.0;;;;;16820.0;10780.0;3810.0;2210.0;;16820.0;14260.0;570.0;1990.0;16820.0;11910.0;2460.0;1610.0;830.0;16820.0;10620.0;830.0;4010.0;1360.0;16820.0;4800.0;12030.0
905;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 maart;16940.0;16940.0;;;;;16940.0;10830.0;3830.0;2240.0;;16940.0;14340.0;580.0;2020.0;16940.0;12000.0;2470.0;1630.0;830.0;16940.0;10620.0;770.0;4180.0;1370.0;16940.0;4880.0;12060.0
906;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 april;16930.0;16930.0;;;;;16930.0;10830.0;3830.0;2220.0;;16930.0;14340.0;580.0;2000.0;16930.0;12000.0;2470.0;1630.0;830.0;16930.0;10560.0;770.0;4200.0;1390.0;16930.0;4850.0;12070.0
907;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 mei;16970.0;16970.0;;;;;16970.0;10840.0;3840.0;2210.0;;16970.0;14360.0;590.0;2010.0;16970.0;12030.0;2470.0;1630.0;820.0;16970.0;10570.0;760.0;4260.0;1380.0;16970.0;4880.0;12090.0
908;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 juni;16890.0;16890.0;;;;;16890.0;10820.0;3850.0;2200.0;;16890.0;14310.0;590.0;1990.0;16890.0;11980.0;2470.0;1630.0;810.0;16890.0;10500.0;770.0;4250.0;1380.0;16890.0;4740.0;12150.0
909;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 juli;16920.0;16920.0;;;;;16920.0;10810.0;3860.0;2230.0;;16920.0;14340.0;580.0;2000.0;16920.0;11970.0;2480.0;1650.0;820.0;16920.0;10510.0;860.0;4300.0;1250.0;16920.0;4750.0;12170.0
910;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 augustus;16920.0;16920.0;;;;;16920.0;10840.0;3850.0;2210.0;;16920.0;14360.0;570.0;1990.0;16920.0;12000.0;2460.0;1640.0;830.0;16920.0;10550.0;920.0;4290.0;1150.0;16920.0;4670.0;12250.0
911;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 september;17060.0;17060.0;;;;;17060.0;10970.0;3820.0;2240.0;;17060.0;14480.0;580.0;2010.0;17060.0;12160.0;2440.0;1650.0;820.0;17060.0;10590.0;1000.0;4320.0;1160.0;17060.0;4790.0;12270.0
912;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 oktober;17130.0;17130.0;;;;;17130.0;11020.0;3830.0;2250.0;;17130.0;14570.0;580.0;1990.0;17130.0;;;;;17130.0;10640.0;1020.0;4330.0;1150.0;17130.0;4770.0;12360.0
913;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 november;17270.0;17270.0;;;;;17270.0;11120.0;3850.0;2260.0;;17270.0;14650.0;570.0;2060.0;17270.0;;;;;17270.0;10730.0;1060.0;4370.0;1120.0;17270.0;4860.0;12410.0
914;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004 december;17300.0;17300.0;;;;;17300.0;11140.0;3830.0;2280.0;;17300.0;14610.0;580.0;2120.0;17300.0;;;;;17300.0;10790.0;1090.0;4360.0;1060.0;17300.0;4850.0;12450.0
915;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2004;17300.0;17300.0;;;;;17300.0;11140.0;3830.0;2280.0;;17300.0;14610.0;580.0;2120.0;17300.0;;;;;17300.0;10790.0;1090.0;4360.0;1060.0;17300.0;4850.0;12450.0
916;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 januari;17610.0;17610.0;;;;;17610.0;11550.0;3660.0;2350.0;;17610.0;15020.0;590.0;2000.0;17610.0;;;;;17610.0;12690.0;870.0;3490.0;560.0;17610.0;5010.0;12610.0
917;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 februari;17720.0;17720.0;;;;;17720.0;11640.0;3660.0;2370.0;;17720.0;15060.0;600.0;2060.0;17720.0;;;;;17720.0;12210.0;1030.0;3850.0;640.0;17720.0;4970.0;12760.0
918;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 maart;17740.0;17740.0;;;;;17740.0;11670.0;3670.0;2350.0;;17740.0;15050.0;590.0;2090.0;17740.0;;;;;17740.0;11990.0;1140.0;3920.0;690.0;17740.0;4870.0;12870.0
919;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 april;17700.0;17700.0;;;;;17700.0;11620.0;3670.0;2350.0;;17700.0;15050.0;590.0;2050.0;17700.0;;;;;17700.0;11650.0;1160.0;4170.0;720.0;17700.0;4730.0;12970.0
920;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 mei;17680.0;17680.0;;;;;17680.0;11610.0;3670.0;2340.0;;17680.0;15070.0;590.0;2020.0;17680.0;;;;;17680.0;11620.0;1160.0;4140.0;760.0;17680.0;4660.0;13020.0
921;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 juni;17650.0;17650.0;;;;;17650.0;11550.0;3680.0;2360.0;;17650.0;15050.0;590.0;2010.0;17650.0;;;;;17650.0;11920.0;1070.0;4020.0;640.0;17650.0;4610.0;13040.0
922;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 juli;17620.0;17620.0;;;;;17620.0;11540.0;3690.0;2330.0;;17620.0;15020.0;590.0;2000.0;17620.0;;;;;17620.0;11570.0;1140.0;4160.0;740.0;17620.0;4550.0;13070.0
923;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 augustus;17460.0;17460.0;;;;;17460.0;11420.0;3630.0;2340.0;;17460.0;14900.0;590.0;1960.0;17460.0;;;;;17460.0;11460.0;1140.0;4120.0;740.0;17460.0;4290.0;13170.0
924;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 september;17330.0;17330.0;;;;;17330.0;11320.0;3610.0;2320.0;;17330.0;14820.0;580.0;1930.0;17330.0;;;;;17330.0;11180.0;1170.0;4230.0;750.0;17330.0;4110.0;13210.0
925;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 oktober;17200.0;17200.0;;;;;17200.0;11250.0;3560.0;2300.0;;17200.0;14710.0;580.0;1910.0;17200.0;;;;;17200.0;11180.0;1160.0;4110.0;750.0;17200.0;4030.0;13170.0
926;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 november;17240.0;17240.0;;;;;17240.0;11250.0;3590.0;2320.0;;17240.0;14750.0;580.0;1910.0;17240.0;;;;;17240.0;11050.0;1280.0;4100.0;810.0;17240.0;4030.0;13210.0
927;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005 december;17240.0;17240.0;;;;;17240.0;11250.0;3580.0;2310.0;;17240.0;14740.0;570.0;1940.0;17240.0;;;;;17240.0;10970.0;1320.0;4170.0;790.0;17240.0;4020.0;13220.0
928;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2005;17240.0;17240.0;;;;;17240.0;11250.0;3580.0;2310.0;;17240.0;14740.0;570.0;1940.0;17240.0;;;;;17240.0;10970.0;1320.0;4170.0;790.0;17240.0;4020.0;13220.0
929;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 januari;17120.0;17120.0;;;;;17120.0;10960.0;3770.0;2330.0;;17120.0;14660.0;550.0;1900.0;17120.0;;;;;17120.0;;;;;17120.0;3970.0;13150.0
930;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 februari;17100.0;17100.0;;;;;17100.0;10960.0;3780.0;2320.0;;17100.0;14590.0;560.0;1940.0;17100.0;;;;;17100.0;;;;;17100.0;3950.0;13150.0
931;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 maart;17150.0;17150.0;;;;;17150.0;11030.0;3750.0;2320.0;;17150.0;14630.0;560.0;1950.0;17150.0;;;;;17150.0;;;;;17150.0;4020.0;13140.0
932;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 april;17120.0;17120.0;;;;;17120.0;11010.0;3750.0;2320.0;;17120.0;14610.0;560.0;1940.0;17120.0;;;;;17120.0;;;;;17120.0;3960.0;13160.0
933;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 mei;17080.0;17080.0;;;;;17080.0;10940.0;3760.0;2320.0;;17080.0;14560.0;570.0;1940.0;17080.0;;;;;17080.0;;;;;17080.0;3930.0;13150.0
934;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 juni;16900.0;16900.0;;;;;16900.0;10840.0;3720.0;2290.0;;16900.0;14440.0;560.0;1900.0;16900.0;;;;;16900.0;;;;;16900.0;3810.0;13090.0
935;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 juli;16820.0;16820.0;;;;;16820.0;10800.0;3720.0;2260.0;;16820.0;14400.0;560.0;1860.0;16820.0;;;;;16820.0;;;;;16820.0;3790.0;13040.0
936;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 augustus;16710.0;16710.0;;;;;16710.0;10700.0;3740.0;2220.0;;16710.0;14360.0;550.0;1790.0;16710.0;;;;;16710.0;;;;;16710.0;3620.0;13090.0
937;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 september;16430.0;16430.0;;;;;16430.0;10570.0;3640.0;2180.0;;16430.0;14170.0;550.0;1710.0;16430.0;;;;;16430.0;;;;;16430.0;3400.0;13030.0
938;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 oktober;16310.0;16310.0;;;;;16310.0;10500.0;3610.0;2150.0;;16310.0;14080.0;550.0;1680.0;16310.0;;;;;16310.0;;;;;16310.0;3350.0;12960.0
939;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 november;16210.0;16210.0;;;;;16210.0;10470.0;3550.0;2150.0;;16210.0;14030.0;550.0;1630.0;16210.0;;;;;16210.0;;;;;16210.0;3280.0;12930.0
940;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006 december;16070.0;16070.0;;;;;16070.0;10400.0;3510.0;2110.0;;16070.0;13920.0;540.0;1610.0;16070.0;;;;;16070.0;;;;;16070.0;3210.0;12860.0
941;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2006;16070.0;16070.0;;;;;16070.0;10400.0;3510.0;2110.0;;16070.0;13920.0;540.0;1610.0;16070.0;;;;;16070.0;;;;;16070.0;3210.0;12860.0
942;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 januari;16130.0;16130.0;;;;;16130.0;10390.0;3590.0;2120.0;;16130.0;13970.0;560.0;1600.0;16130.0;;;;;16130.0;;;;;16130.0;3190.0;12950.0
943;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 februari;16100.0;16100.0;;;;;16100.0;10330.0;3610.0;2130.0;;16100.0;13930.0;560.0;1600.0;16100.0;;;;;16100.0;;;;;16100.0;3190.0;12910.0
944;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 maart;16070.0;16070.0;;;;;16070.0;10330.0;3590.0;2120.0;;16070.0;13950.0;560.0;1560.0;16070.0;;;;;16070.0;;;;;16070.0;3170.0;12900.0
945;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 april;15980.0;15980.0;;;;;15980.0;10290.0;3560.0;2090.0;;15980.0;13860.0;540.0;1570.0;15980.0;;;;;15980.0;;;;;15980.0;3160.0;12820.0
946;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 mei;15810.0;15810.0;;;;;15810.0;10170.0;3540.0;2070.0;;15810.0;13750.0;530.0;1530.0;15810.0;;;;;15810.0;;;;;15810.0;3070.0;12740.0
947;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 juni;15580.0;15580.0;;;;;15580.0;10010.0;3500.0;2030.0;;15580.0;13600.0;530.0;1450.0;15580.0;;;;;15580.0;;;;;15580.0;2980.0;12600.0
948;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 juli;15430.0;15430.0;;;;;15430.0;9920.0;3490.0;1990.0;;15430.0;13510.0;520.0;1410.0;15430.0;;;;;15430.0;;;;;15430.0;2920.0;12520.0
949;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 augustus;15280.0;15280.0;;;;;15280.0;9810.0;3470.0;1970.0;;15280.0;13400.0;510.0;1370.0;15280.0;;;;;15280.0;;;;;15280.0;2810.0;12460.0
950;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 september;15060.0;15060.0;;;;;15060.0;9650.0;3440.0;1930.0;;15060.0;13230.0;510.0;1320.0;15060.0;;;;;15060.0;;;;;15060.0;2720.0;12340.0
951;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 oktober;14940.0;14940.0;;;;;14940.0;9560.0;3420.0;1930.0;;14940.0;13130.0;500.0;1320.0;14940.0;;;;;14940.0;;;;;14940.0;2740.0;12200.0
952;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 november;14850.0;14850.0;;;;;14850.0;9490.0;3390.0;1940.0;;14850.0;13050.0;510.0;1290.0;14850.0;;;;;14850.0;;;;;14850.0;2780.0;12070.0
953;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007 december;14830.0;14830.0;;;;;14830.0;9490.0;3370.0;1940.0;;14830.0;13060.0;500.0;1270.0;14830.0;;;;;14830.0;;;;;14830.0;2850.0;11990.0
954;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2007;14830.0;14830.0;;;;;14830.0;9490.0;3370.0;1940.0;;14830.0;13060.0;500.0;1270.0;14830.0;;;;;14830.0;;;;;14830.0;2850.0;11990.0
