ID;Geslacht;KerkelijkeGezindte;Regio;Bewoners_1
1871;Totaal mannen en vrouwen;Nederduitsch Hervormd;Riethoven;0
1872;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rietveld;430
1873;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijckholt;0
1874;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijnsaterwoude;287
1875;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijnsburg;1929
1876;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijp (de);436
1877;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijsbergen;18
1878;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijsenburg;410
1879;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijssen;4787
1880;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijswijk (NB.);463
1881;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rijswijk (ZH.);5078
1882;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rilland-Bath;1091
1883;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ritthem;454
1884;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rockanje;2018
1885;Totaal mannen en vrouwen;Nederduitsch Hervormd;Roden;4055
1886;Totaal mannen en vrouwen;Nederduitsch Hervormd;Roermond;409
1887;Totaal mannen en vrouwen;Nederduitsch Hervormd;Roggel;1
1888;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rolde;2564
1889;Totaal mannen en vrouwen;Nederduitsch Hervormd;Roosendaal en Nispen;803
1890;Totaal mannen en vrouwen;Nederduitsch Hervormd;Roosteren;23
1891;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rosmalen;111
1892;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rossum;796
1893;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rotterdam;230754
1894;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rozenburg;1697
1895;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rozendaal;333
1896;Totaal mannen en vrouwen;Nederduitsch Hervormd;Rucphen en Vorenseinde;0
1897;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ruinen;4077
1898;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ruinerwold;2081
1899;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ruurlo;3019
1900;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ruwiel;320
1901;Totaal mannen en vrouwen;Nederduitsch Hervormd;s Gravenmoer;735
1902;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sambeek;46
1903;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sappemeer;1804
1904;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sas van Gent;333
1905;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sassenheim;1172
1906;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schaesberg;745
1907;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schagen;1814
1908;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schaijk;0
1909;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schalkwijk;154
1910;Totaal mannen en vrouwen;Nederduitsch Hervormd;Scheemda;4793
1911;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schellinkhout;447
1912;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schelluinen;460
1913;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schermerhorn;472
1914;Totaal mannen en vrouwen;Nederduitsch Hervormd;Scherpenisse;945
1915;Totaal mannen en vrouwen;Nederduitsch Hervormd;Scherpenzeel;1528
1916;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schiebroek;1376
1917;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schiedam;17800
1918;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schiermonnikoog;422
1919;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schijndel;35
1920;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schimmert;0
1921;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schin op Geul;1
1922;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schinnen;47
1923;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schinveld;74
1924;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schipluiden;819
1925;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schoondijke;1239
1926;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schoonebeek;1605
1927;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schoonhoven;2350
1928;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schoonrewoerd;707
1929;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schoorl;970
1930;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schore;679
1931;Totaal mannen en vrouwen;Nederduitsch Hervormd;Schoterland;6997
1932;Totaal mannen en vrouwen;Nederduitsch Hervormd;Serooskerke (op Schouwen);229
1933;Totaal mannen en vrouwen;Nederduitsch Hervormd;Serooskerke (op Walcheren);484
1934;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sevenum;1
1935;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sijbekarspel;736
1936;Totaal mannen en vrouwen;Nederduitsch Hervormd;Simpelveld;34
1937;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sittard;596
1938;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sleen;3881
1939;Totaal mannen en vrouwen;Nederduitsch Hervormd;Slenaken;0
1940;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sliedrecht;7757
1941;Totaal mannen en vrouwen;Nederduitsch Hervormd;Slochteren;8804
1942;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sloten (F.);437
1943;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sluis;645
1944;Totaal mannen en vrouwen;Nederduitsch Hervormd;Smallingerland;5848
1945;Totaal mannen en vrouwen;Nederduitsch Hervormd;Smilde;3902
1946;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sneek;4615
1947;Totaal mannen en vrouwen;Nederduitsch Hervormd;Snelrewaard;147
1948;Totaal mannen en vrouwen;Nederduitsch Hervormd;Soest;4562
1949;Totaal mannen en vrouwen;Nederduitsch Hervormd;Someren;73
1950;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sommelsdijk;2781
1951;Totaal mannen en vrouwen;Nederduitsch Hervormd;Son en Breugel;35
1952;Totaal mannen en vrouwen;Nederduitsch Hervormd;Spanbroek;225
1953;Totaal mannen en vrouwen;Nederduitsch Hervormd;Spaubeek;9
1954;Totaal mannen en vrouwen;Nederduitsch Hervormd;Spijkenisse;1763
1955;Totaal mannen en vrouwen;Nederduitsch Hervormd;Sprang-Capelle;4106
1956;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stad aan 't Haringvliet;750
1957;Totaal mannen en vrouwen;Nederduitsch Hervormd;Standdaarbuiten;67
1958;Totaal mannen en vrouwen;Nederduitsch Hervormd;Staphorst;5466
1959;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stavenisse;1564
1960;Totaal mannen en vrouwen;Nederduitsch Hervormd;Staveren;389
1961;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stedum;1177
1962;Totaal mannen en vrouwen;Nederduitsch Hervormd;Steenbergen en Kruisland;535
1963;Totaal mannen en vrouwen;Nederduitsch Hervormd;Steenderen;2055
1964;Totaal mannen en vrouwen;Nederduitsch Hervormd;Steenwijk;2764
1965;Totaal mannen en vrouwen;Nederduitsch Hervormd;Steenwijkerwold;3661
1966;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stein (L.);68
1967;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stellendam;1387
1968;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stevensweert;6
1969;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stiphout;9
1970;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stolwijk;2238
1971;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stompwijk;1094
1972;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stoppeldijk;10
1973;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stoutenburg;413
1974;Totaal mannen en vrouwen;Nederduitsch Hervormd;Stramproij;8
1975;Totaal mannen en vrouwen;Nederduitsch Hervormd;Streefkerk;1799
1976;Totaal mannen en vrouwen;Nederduitsch Hervormd;Strijen;4048
1977;Totaal mannen en vrouwen;Nederduitsch Hervormd;Susteren;89
1978;Totaal mannen en vrouwen;Nederduitsch Hervormd;Swalmen;15
1979;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tegelen;37
1980;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ten Boer;2952
1981;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ter Aar;1117
1982;Totaal mannen en vrouwen;Nederduitsch Hervormd;Terheijden;72
1983;Totaal mannen en vrouwen;Nederduitsch Hervormd;Termunten;2347
1984;Totaal mannen en vrouwen;Nederduitsch Hervormd;Terschelling;2323
1985;Totaal mannen en vrouwen;Nederduitsch Hervormd;Teteringen;74
1986;Totaal mannen en vrouwen;Nederduitsch Hervormd;Texel;2892
1987;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tholen;1624
1988;Totaal mannen en vrouwen;Nederduitsch Hervormd;Thorn;1
1989;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tiel;7227
1990;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tienhoven (U.);240
1991;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tienhoven (ZH.);330
1992;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tietjerksteradeel;8770
1993;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tilburg;1848
1994;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tonge (Nieuwe-);1822
1995;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tonge (Oude-);2119
1996;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tubbergen;869
1997;Totaal mannen en vrouwen;Nederduitsch Hervormd;Tull en 't Waal;192
1998;Totaal mannen en vrouwen;Nederduitsch Hervormd;Twisk;552
1999;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ubach over Worms;216
2000;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ubbergen;243
2001;Totaal mannen en vrouwen;Nederduitsch Hervormd;Uden;17
2002;Totaal mannen en vrouwen;Nederduitsch Hervormd;Udenhout;26
2003;Totaal mannen en vrouwen;Nederduitsch Hervormd;Uitgeest;1042
2004;Totaal mannen en vrouwen;Nederduitsch Hervormd;Uithoorn;1149
2005;Totaal mannen en vrouwen;Nederduitsch Hervormd;Uithuizen;1899
2006;Totaal mannen en vrouwen;Nederduitsch Hervormd;Uithuizermeeden;2760
2007;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ulestraten;1
2008;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ulrum;1424
2009;Totaal mannen en vrouwen;Nederduitsch Hervormd;Urk;337
2010;Totaal mannen en vrouwen;Nederduitsch Hervormd;Urmond;72
2011;Totaal mannen en vrouwen;Nederduitsch Hervormd;Ursem;297
2012;Totaal mannen en vrouwen;Nederduitsch Hervormd;Usquert;970
2013;Totaal mannen en vrouwen;Nederduitsch Hervormd;Utingeradeel;1634
2014;Totaal mannen en vrouwen;Nederduitsch Hervormd;Utrecht;53889
2015;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vaals;131
2016;Totaal mannen en vrouwen;Nederduitsch Hervormd;Valburg;3745
2017;Totaal mannen en vrouwen;Nederduitsch Hervormd;Valkenburg (L.);31
2018;Totaal mannen en vrouwen;Nederduitsch Hervormd;Valkenburg (ZH.);618
2019;Totaal mannen en vrouwen;Nederduitsch Hervormd;Valkenswaard;209
2020;Totaal mannen en vrouwen;Nederduitsch Hervormd;Varik;843
2021;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veen;832
2022;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veendam;7622
2023;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veenendaal;5657
2024;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veere;460
2025;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veghel;65
2026;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veldhoven;140
2027;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veldhuizen;231
2028;Totaal mannen en vrouwen;Nederduitsch Hervormd;Velp;0
2029;Totaal mannen en vrouwen;Nederduitsch Hervormd;Velsen;11026
2030;Totaal mannen en vrouwen;Nederduitsch Hervormd;Venhuizen;1375
2031;Totaal mannen en vrouwen;Nederduitsch Hervormd;Venlo;495
2032;Totaal mannen en vrouwen;Nederduitsch Hervormd;Venraij;18
2033;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vessem, Wintelre en Knegsel;0
2034;Totaal mannen en vrouwen;Nederduitsch Hervormd;Veur;637
2035;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vianen;2157
2036;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vierlingsbeek;27
2037;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vierpolders;744
2038;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vinkeveen en Waverveen;1475
2039;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlaardingen;15372
2040;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlaardinger-Ambacht;1334
2041;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlagtwedde;8122
2042;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vledder;1707
2043;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vleuten;994
2044;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlieland;385
2045;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlijmen;86
2046;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlissingen;9589
2047;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlist;310
2048;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vlodrop;11
2049;Totaal mannen en vrouwen;Nederduitsch Hervormd;Voerendaal;47
2050;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vollenhove (Ambt-);1331
2051;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vollenhove (Stad-);1046
2052;Totaal mannen en vrouwen;Nederduitsch Hervormd;Voorburg;5676
2053;Totaal mannen en vrouwen;Nederduitsch Hervormd;Voorhout;360
2054;Totaal mannen en vrouwen;Nederduitsch Hervormd;Voorschoten;2015
2055;Totaal mannen en vrouwen;Nederduitsch Hervormd;Voorst;8790
2056;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vorden;3074
2057;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vreeland;551
2058;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vreeswijk;1632
2059;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vries;4520
2060;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vriezenveen;7355
2061;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vrouwenpolder;296
2062;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vught;337
2063;Totaal mannen en vrouwen;Nederduitsch Hervormd;Vuren;1533
2064;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waalre;212
2065;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waalwijk;1361
2066;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waarde;615
2067;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waardenburg;1342
2068;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waarder;544
2069;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waddinxveen;4318
2070;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wadenoijen;1480
2071;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wageningen;7168
2072;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wamel;448
2073;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wanneperveen;1312
2074;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wanroij;0
2075;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wanssum;0
2076;Totaal mannen en vrouwen;Nederduitsch Hervormd;Warder;442
2077;Totaal mannen en vrouwen;Nederduitsch Hervormd;Warffum;1152
2078;Totaal mannen en vrouwen;Nederduitsch Hervormd;Warmenhuizen;576
2079;Totaal mannen en vrouwen;Nederduitsch Hervormd;Warmond;638
2080;Totaal mannen en vrouwen;Nederduitsch Hervormd;Warnsveld;3102
2081;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waspik;535
2082;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wassenaar;4036
2083;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wateringen;768
2084;Totaal mannen en vrouwen;Nederduitsch Hervormd;Waterlandkerkje;245
2085;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wedde;3099
2086;Totaal mannen en vrouwen;Nederduitsch Hervormd;Weerselo;332
2087;Totaal mannen en vrouwen;Nederduitsch Hervormd;Weert;106
2088;Totaal mannen en vrouwen;Nederduitsch Hervormd;Weesp;3152
2089;Totaal mannen en vrouwen;Nederduitsch Hervormd;Weesperkarspel;1562
2090;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wehl;218
2091;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wemeldinge;1922
2092;Totaal mannen en vrouwen;Nederduitsch Hervormd;Werken (de) en Sleeuwijk;1455
2093;Totaal mannen en vrouwen;Nederduitsch Hervormd;Werkendam;1905
2094;Totaal mannen en vrouwen;Nederduitsch Hervormd;Werkhoven;254
2095;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wervershoof;146
2096;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wessem;13
2097;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westbroek;701
2098;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westdongeradeel;3844
2099;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westdorpe;104
2100;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westerbork;3559
2101;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westerhoven;0
2102;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westervoort;425
2103;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westkapelle;1779
2104;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westmaas;695
2105;Totaal mannen en vrouwen;Nederduitsch Hervormd;Weststellingwerf;8519
2106;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westwoud;395
2107;Totaal mannen en vrouwen;Nederduitsch Hervormd;Westzaan;1072
2108;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wierden;5768
2109;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wieringen;2324
2110;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wieringerwaard;841
2111;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijchen;91
2112;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijdenes;780
2113;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijdewormer;399
2114;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijhe;3023
2115;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijk (de);2699
2116;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijk aan Zee en Duin;1412
2117;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijk bij Duurstede;1199
2118;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijk en Aalburg;2434
2119;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijlre;4
2120;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijmbritseradeel;6456
2121;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijnandsrade;2
2122;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wijngaarden;372
2123;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wildervank;5614
2124;Totaal mannen en vrouwen;Nederduitsch Hervormd;Willemstad;1369
2125;Totaal mannen en vrouwen;Nederduitsch Hervormd;Willeskop;351
2126;Totaal mannen en vrouwen;Nederduitsch Hervormd;Willige-Langerak;417
2127;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wilnis;850
2128;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wilsum;551
2129;Totaal mannen en vrouwen;Nederduitsch Hervormd;Winkel;1300
2130;Totaal mannen en vrouwen;Nederduitsch Hervormd;Winschoten;6309
2131;Totaal mannen en vrouwen;Nederduitsch Hervormd;Winsum;1113
2132;Totaal mannen en vrouwen;Nederduitsch Hervormd;Winterswijk;12312
2133;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wisch;6074
2134;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wissekerke;2306
2135;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wittem;13
2136;Totaal mannen en vrouwen;Nederduitsch Hervormd;Woensdrecht;67
2137;Totaal mannen en vrouwen;Nederduitsch Hervormd;Woerden;3583
2138;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wognum;492
2139;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wolphaartsdijk;1691
2140;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wonseradeel;6430
2141;Totaal mannen en vrouwen;Nederduitsch Hervormd;Workum;1752
2142;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wormer;1192
2143;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wormerveer;2121
2144;Totaal mannen en vrouwen;Nederduitsch Hervormd;Woubrugge;1071
2145;Totaal mannen en vrouwen;Nederduitsch Hervormd;Woudenberg;2702
2146;Totaal mannen en vrouwen;Nederduitsch Hervormd;Woudrichem;1835
2147;Totaal mannen en vrouwen;Nederduitsch Hervormd;Wouw;14
2148;Totaal mannen en vrouwen;Nederduitsch Hervormd;Yerseke;2200
2149;Totaal mannen en vrouwen;Nederduitsch Hervormd;IJlst;644
2150;Totaal mannen en vrouwen;Nederduitsch Hervormd;IJsselmonde;3922
2151;Totaal mannen en vrouwen;Nederduitsch Hervormd;IJsselmuiden;1751
2152;Totaal mannen en vrouwen;Nederduitsch Hervormd;IJsselstein;1749
2153;Totaal mannen en vrouwen;Nederduitsch Hervormd;IJzendijke;671
2154;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zaamslag;2040
2155;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zaandam;6340
2156;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zaandijk;751
2157;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zalk en Veecaten;469
2158;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zaltbommel;2562
2159;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zandt ('t);2089
2160;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zandvoort;3479
2161;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zeeland;1
2162;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zegveld;870
2163;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zegwaard;1368
2164;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zeist;12544
2165;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zelhem;4708
2166;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zevenaar;562
2167;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zevenbergen;1507
2168;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zevenhoven;325
2169;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zevenhuizen;2328
2170;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zierikzee;3876
2171;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zijpe;2479
2172;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zoelen;2203
2173;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zoetermeer;788
2174;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zoeterwoude;728
2175;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zonnemaire;653
2176;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zoutelande;494
2177;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuid- en Noord-Schermer;701
2178;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuidbroek;1403
2179;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuiddorpe;5
2180;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuidhorn;1730
2181;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuidland;721
2182;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuidlaren;2784
2183;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuid-Scharwoude;512
2184;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuidwolde;4095
2185;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuidzande;818
2186;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuilen;3564
2187;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zuilichem;758
2188;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zundert;94
2189;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zutphen;9533
2190;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zwaag;431
2191;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zwammerdam;1009
2192;Totaal mannen en vrouwen;Nederduitsch Hervormd;Zwartewaal;398
