ID;Gender;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
1581;Total male and female;Total;31-33 Other manufacturing and repair;2014;186.0;192.0;163.0;281.0
1582;Total male and female;Total;31-33 Other manufacturing and repair;2015;185.0;191.0;163.0;278.0
1583;Total male and female;Total;31-33 Other manufacturing and repair;2016;182.0;188.0;160.0;276.0
1584;Total male and female;Total;33 Repair and installation of machinery;1969;;;;
1585;Total male and female;Total;33 Repair and installation of machinery;1970;;;;
1586;Total male and female;Total;33 Repair and installation of machinery;1971;;;;
1587;Total male and female;Total;33 Repair and installation of machinery;1972;;;;
1588;Total male and female;Total;33 Repair and installation of machinery;1973;;;;
1589;Total male and female;Total;33 Repair and installation of machinery;1974;;;;
1590;Total male and female;Total;33 Repair and installation of machinery;1975;;;;
1591;Total male and female;Total;33 Repair and installation of machinery;1976;;;;
1592;Total male and female;Total;33 Repair and installation of machinery;1977;;;;
1593;Total male and female;Total;33 Repair and installation of machinery;1978;;;;
1594;Total male and female;Total;33 Repair and installation of machinery;1979;;;;
1595;Total male and female;Total;33 Repair and installation of machinery;1980;;;;
1596;Total male and female;Total;33 Repair and installation of machinery;1981;;;;
1597;Total male and female;Total;33 Repair and installation of machinery;1982;;;;
1598;Total male and female;Total;33 Repair and installation of machinery;1983;;;;
1599;Total male and female;Total;33 Repair and installation of machinery;1984;;;;
1600;Total male and female;Total;33 Repair and installation of machinery;1985;;;;
1601;Total male and female;Total;33 Repair and installation of machinery;1986;;;;
1602;Total male and female;Total;33 Repair and installation of machinery;1987;;;;
1603;Total male and female;Total;33 Repair and installation of machinery;1988;;;;
1604;Total male and female;Total;33 Repair and installation of machinery;1989;;;;
1605;Total male and female;Total;33 Repair and installation of machinery;1990;;;;
1606;Total male and female;Total;33 Repair and installation of machinery;1991;;;;
1607;Total male and female;Total;33 Repair and installation of machinery;1992;;;;
1608;Total male and female;Total;33 Repair and installation of machinery;1993;;;;
1609;Total male and female;Total;33 Repair and installation of machinery;1994;;;;
1610;Total male and female;Total;33 Repair and installation of machinery;1995;39.0;39.0;37.0;68.0
1611;Total male and female;Total;33 Repair and installation of machinery;1996;39.0;40.0;37.0;69.0
1612;Total male and female;Total;33 Repair and installation of machinery;1997;40.0;40.0;38.0;69.0
1613;Total male and female;Total;33 Repair and installation of machinery;1998;41.0;42.0;39.0;72.0
1614;Total male and female;Total;33 Repair and installation of machinery;1999;42.0;42.0;39.0;73.0
1615;Total male and female;Total;33 Repair and installation of machinery;2000;42.0;43.0;39.0;72.0
1616;Total male and female;Total;33 Repair and installation of machinery;2001;42.0;43.0;40.0;72.0
1617;Total male and female;Total;33 Repair and installation of machinery;2002;42.0;43.0;39.0;71.0
1618;Total male and female;Total;33 Repair and installation of machinery;2003;40.0;41.0;38.0;69.0
1619;Total male and female;Total;33 Repair and installation of machinery;2004;39.0;40.0;37.0;69.0
1620;Total male and female;Total;33 Repair and installation of machinery;2005;40.0;41.0;37.0;68.0
1621;Total male and female;Total;33 Repair and installation of machinery;2006;40.0;41.0;37.0;69.0
1622;Total male and female;Total;33 Repair and installation of machinery;2007;41.0;42.0;39.0;71.0
1623;Total male and female;Total;33 Repair and installation of machinery;2008;43.0;44.0;39.0;72.0
1624;Total male and female;Total;33 Repair and installation of machinery;2009;43.0;44.0;40.0;72.0
1625;Total male and female;Total;33 Repair and installation of machinery;2010;42.0;43.0;39.0;72.0
1626;Total male and female;Total;33 Repair and installation of machinery;2011;42.0;44.0;39.0;73.0
1627;Total male and female;Total;33 Repair and installation of machinery;2012;43.0;45.0;40.0;73.0
1628;Total male and female;Total;33 Repair and installation of machinery;2013;44.0;45.0;40.0;75.0
1629;Total male and female;Total;33 Repair and installation of machinery;2014;44.0;46.0;41.0;76.0
1630;Total male and female;Total;33 Repair and installation of machinery;2015;45.0;47.0;42.0;77.0
1631;Total male and female;Total;33 Repair and installation of machinery;2016;45.0;47.0;42.0;78.0
1632;Total male and female;Total;D Electricity and gas supply;1969;26.0;27.0;26.0;51.0
1633;Total male and female;Total;D Electricity and gas supply;1970;26.0;27.0;26.0;51.0
1634;Total male and female;Total;D Electricity and gas supply;1971;26.0;27.0;26.0;50.0
1635;Total male and female;Total;D Electricity and gas supply;1972;27.0;27.0;27.0;51.0
1636;Total male and female;Total;D Electricity and gas supply;1973;28.0;28.0;28.0;52.0
1637;Total male and female;Total;D Electricity and gas supply;1974;28.0;28.0;28.0;50.0
1638;Total male and female;Total;D Electricity and gas supply;1975;28.0;28.0;28.0;49.0
1639;Total male and female;Total;D Electricity and gas supply;1976;28.0;28.0;28.0;50.0
1640;Total male and female;Total;D Electricity and gas supply;1977;28.0;28.0;28.0;50.0
1641;Total male and female;Total;D Electricity and gas supply;1978;28.0;28.0;28.0;49.0
1642;Total male and female;Total;D Electricity and gas supply;1979;28.0;28.0;28.0;50.0
1643;Total male and female;Total;D Electricity and gas supply;1980;29.0;29.0;29.0;52.0
1644;Total male and female;Total;D Electricity and gas supply;1981;29.0;30.0;30.0;53.0
1645;Total male and female;Total;D Electricity and gas supply;1982;29.0;29.0;29.0;52.0
1646;Total male and female;Total;D Electricity and gas supply;1983;29.0;29.0;29.0;51.0
1647;Total male and female;Total;D Electricity and gas supply;1984;28.0;29.0;28.0;49.0
1648;Total male and female;Total;D Electricity and gas supply;1985;28.0;28.0;28.0;49.0
1649;Total male and female;Total;D Electricity and gas supply;1986;28.0;28.0;28.0;48.0
1650;Total male and female;Total;D Electricity and gas supply;1987;29.0;29.0;29.0;50.0
1651;Total male and female;Total;D Electricity and gas supply;1988;29.0;29.0;29.0;50.0
1652;Total male and female;Total;D Electricity and gas supply;1989;29.0;29.0;29.0;49.0
1653;Total male and female;Total;D Electricity and gas supply;1990;28.0;28.0;28.0;50.0
1654;Total male and female;Total;D Electricity and gas supply;1991;28.0;28.0;28.0;49.0
1655;Total male and female;Total;D Electricity and gas supply;1992;28.0;28.0;28.0;50.0
1656;Total male and female;Total;D Electricity and gas supply;1993;28.0;28.0;28.0;49.0
1657;Total male and female;Total;D Electricity and gas supply;1994;27.0;28.0;27.0;48.0
1658;Total male and female;Total;D Electricity and gas supply;1995;26.0;26.0;26.0;47.0
1659;Total male and female;Total;D Electricity and gas supply;1996;25.0;25.0;25.0;44.0
1660;Total male and female;Total;D Electricity and gas supply;1997;24.0;25.0;24.0;42.0
1661;Total male and female;Total;D Electricity and gas supply;1998;24.0;24.0;24.0;41.0
1662;Total male and female;Total;D Electricity and gas supply;1999;23.0;23.0;23.0;40.0
1663;Total male and female;Total;D Electricity and gas supply;2000;22.0;22.0;22.0;38.0
1664;Total male and female;Total;D Electricity and gas supply;2001;21.0;21.0;21.0;37.0
1665;Total male and female;Total;D Electricity and gas supply;2002;22.0;22.0;21.0;36.0
1666;Total male and female;Total;D Electricity and gas supply;2003;21.0;21.0;20.0;35.0
1667;Total male and female;Total;D Electricity and gas supply;2004;21.0;21.0;20.0;34.0
1668;Total male and female;Total;D Electricity and gas supply;2005;22.0;22.0;21.0;36.0
1669;Total male and female;Total;D Electricity and gas supply;2006;21.0;22.0;21.0;35.0
1670;Total male and female;Total;D Electricity and gas supply;2007;22.0;22.0;21.0;36.0
1671;Total male and female;Total;D Electricity and gas supply;2008;23.0;23.0;22.0;37.0
1672;Total male and female;Total;D Electricity and gas supply;2009;22.0;22.0;21.0;36.0
1673;Total male and female;Total;D Electricity and gas supply;2010;24.0;25.0;22.0;38.0
1674;Total male and female;Total;D Electricity and gas supply;2011;24.0;25.0;22.0;38.0
1675;Total male and female;Total;D Electricity and gas supply;2012;23.0;25.0;22.0;38.0
1676;Total male and female;Total;D Electricity and gas supply;2013;24.0;26.0;23.0;40.0
1677;Total male and female;Total;D Electricity and gas supply;2014;24.0;25.0;23.0;39.0
1678;Total male and female;Total;D Electricity and gas supply;2015;24.0;26.0;23.0;40.0
1679;Total male and female;Total;D Electricity and gas supply;2016;24.0;26.0;23.0;40.0
1680;Total male and female;Total;35 Electricity and gas supply;1969;;;;
1681;Total male and female;Total;35 Electricity and gas supply;1970;;;;
1682;Total male and female;Total;35 Electricity and gas supply;1971;;;;
1683;Total male and female;Total;35 Electricity and gas supply;1972;;;;
1684;Total male and female;Total;35 Electricity and gas supply;1973;;;;
1685;Total male and female;Total;35 Electricity and gas supply;1974;;;;
1686;Total male and female;Total;35 Electricity and gas supply;1975;;;;
1687;Total male and female;Total;35 Electricity and gas supply;1976;;;;
1688;Total male and female;Total;35 Electricity and gas supply;1977;;;;
1689;Total male and female;Total;35 Electricity and gas supply;1978;;;;
1690;Total male and female;Total;35 Electricity and gas supply;1979;;;;
1691;Total male and female;Total;35 Electricity and gas supply;1980;;;;
1692;Total male and female;Total;35 Electricity and gas supply;1981;;;;
1693;Total male and female;Total;35 Electricity and gas supply;1982;;;;
1694;Total male and female;Total;35 Electricity and gas supply;1983;;;;
1695;Total male and female;Total;35 Electricity and gas supply;1984;;;;
1696;Total male and female;Total;35 Electricity and gas supply;1985;;;;
1697;Total male and female;Total;35 Electricity and gas supply;1986;;;;
1698;Total male and female;Total;35 Electricity and gas supply;1987;;;;
1699;Total male and female;Total;35 Electricity and gas supply;1988;;;;
1700;Total male and female;Total;35 Electricity and gas supply;1989;;;;
1701;Total male and female;Total;35 Electricity and gas supply;1990;;;;
1702;Total male and female;Total;35 Electricity and gas supply;1991;;;;
1703;Total male and female;Total;35 Electricity and gas supply;1992;;;;
1704;Total male and female;Total;35 Electricity and gas supply;1993;;;;
1705;Total male and female;Total;35 Electricity and gas supply;1994;;;;
1706;Total male and female;Total;35 Electricity and gas supply;1995;26.0;26.0;26.0;47.0
1707;Total male and female;Total;35 Electricity and gas supply;1996;25.0;25.0;25.0;44.0
1708;Total male and female;Total;35 Electricity and gas supply;1997;24.0;25.0;24.0;42.0
1709;Total male and female;Total;35 Electricity and gas supply;1998;24.0;24.0;24.0;41.0
1710;Total male and female;Total;35 Electricity and gas supply;1999;23.0;23.0;23.0;40.0
1711;Total male and female;Total;35 Electricity and gas supply;2000;22.0;22.0;22.0;38.0
1712;Total male and female;Total;35 Electricity and gas supply;2001;21.0;21.0;21.0;37.0
1713;Total male and female;Total;35 Electricity and gas supply;2002;22.0;22.0;21.0;36.0
1714;Total male and female;Total;35 Electricity and gas supply;2003;21.0;21.0;20.0;35.0
1715;Total male and female;Total;35 Electricity and gas supply;2004;21.0;21.0;20.0;34.0
1716;Total male and female;Total;35 Electricity and gas supply;2005;22.0;22.0;21.0;36.0
1717;Total male and female;Total;35 Electricity and gas supply;2006;21.0;22.0;21.0;35.0
1718;Total male and female;Total;35 Electricity and gas supply;2007;22.0;22.0;21.0;36.0
1719;Total male and female;Total;35 Electricity and gas supply;2008;23.0;23.0;22.0;37.0
1720;Total male and female;Total;35 Electricity and gas supply;2009;22.0;22.0;21.0;36.0
1721;Total male and female;Total;35 Electricity and gas supply;2010;24.0;25.0;22.0;38.0
1722;Total male and female;Total;35 Electricity and gas supply;2011;24.0;25.0;22.0;38.0
1723;Total male and female;Total;35 Electricity and gas supply;2012;23.0;25.0;22.0;38.0
1724;Total male and female;Total;35 Electricity and gas supply;2013;24.0;26.0;23.0;40.0
1725;Total male and female;Total;35 Electricity and gas supply;2014;24.0;25.0;23.0;39.0
1726;Total male and female;Total;35 Electricity and gas supply;2015;24.0;26.0;23.0;40.0
1727;Total male and female;Total;35 Electricity and gas supply;2016;24.0;26.0;23.0;40.0
1728;Total male and female;Total;E Water supply and waste management;1969;19.0;20.0;19.0;37.0
1729;Total male and female;Total;E Water supply and waste management;1970;19.0;19.0;19.0;36.0
1730;Total male and female;Total;E Water supply and waste management;1971;19.0;19.0;19.0;35.0
1731;Total male and female;Total;E Water supply and waste management;1972;19.0;19.0;18.0;34.0
1732;Total male and female;Total;E Water supply and waste management;1973;19.0;19.0;18.0;34.0
1733;Total male and female;Total;E Water supply and waste management;1974;18.0;19.0;18.0;32.0
1734;Total male and female;Total;E Water supply and waste management;1975;18.0;19.0;18.0;31.0
1735;Total male and female;Total;E Water supply and waste management;1976;18.0;19.0;18.0;32.0
1736;Total male and female;Total;E Water supply and waste management;1977;18.0;19.0;18.0;32.0
1737;Total male and female;Total;E Water supply and waste management;1978;18.0;19.0;18.0;31.0
1738;Total male and female;Total;E Water supply and waste management;1979;19.0;19.0;19.0;32.0
1739;Total male and female;Total;E Water supply and waste management;1980;19.0;19.0;19.0;31.0
1740;Total male and female;Total;E Water supply and waste management;1981;19.0;20.0;19.0;33.0
1741;Total male and female;Total;E Water supply and waste management;1982;19.0;20.0;19.0;33.0
1742;Total male and female;Total;E Water supply and waste management;1983;19.0;20.0;19.0;32.0
1743;Total male and female;Total;E Water supply and waste management;1984;19.0;19.0;19.0;32.0
1744;Total male and female;Total;E Water supply and waste management;1985;19.0;20.0;19.0;33.0
1745;Total male and female;Total;E Water supply and waste management;1986;19.0;20.0;19.0;33.0
1746;Total male and female;Total;E Water supply and waste management;1987;20.0;20.0;20.0;33.0
1747;Total male and female;Total;E Water supply and waste management;1988;21.0;21.0;21.0;36.0
1748;Total male and female;Total;E Water supply and waste management;1989;21.0;22.0;21.0;36.0
1749;Total male and female;Total;E Water supply and waste management;1990;22.0;23.0;22.0;37.0
1750;Total male and female;Total;E Water supply and waste management;1991;22.0;23.0;22.0;38.0
1751;Total male and female;Total;E Water supply and waste management;1992;22.0;23.0;21.0;37.0
