ID;KenmerkenHuishouden;Perioden;Consumentenvertrouwen_1;EconomischKlimaat_2;Koopbereidheid_3;EconomischeSituatieLaatste12Maanden_4;EconomischeSituatieKomende12Maanden_5;FinancieleSituatieLaatste12Maanden_6;FinancieleSituatieKomende12Maanden_7;GunstigeTijdVoorGroteAankopen_8;Totaal_9;VeelBeterGeworden_10;EenBeetjeBeterGeworden_11;HetzelfdeGebleven_12;EenBeetjeSlechterGeworden_13;VeelSlechterGeworden_14;WeetNiet_15;Totaal_16;VeelBeterWorden_17;EenBeetjeBeterWorden_18;HetzelfdeBlijven_19;EenBeetjeSlechterWorden_20;VeelSlechterWorden_21;WeetNiet_22;Totaal_23;VeelBeterGeworden_24;EenBeetjeBeterGeworden_25;HetzelfdeGebleven_26;EenBeetjeSlechterGeworden_27;VeelSlechterGeworden_28;WeetNiet_29;Totaal_30;VeelBeterWorden_31;EenBeetjeBeterWorden_32;HetzelfdeBlijven_33;EenBeetjeSlechterWorden_34;VeelSlechterWorden_35;WeetNiet_36;Totaal_37;GunstigeTijd_38;NietGunstigOfOngunstig_39;OngunstigeTijd_40;WeetNiet_41;Totaal_42;SterkGestegen_43;MatigGestegen_44;ZwakGestegen_45;OngeveerHetzelfdeGebleven_46;Gedaald_47;WeetNiet_48;Totaal_49;SterkerStijgen_50;EvenveelStijgen_51;MinderStijgen_52;GelijkBlijven_53;Dalen_54;WeetNiet_55;Totaal_56;SterkStijgen_57;EenBeetjeStijgen_58;HetzelfdeBlijven_59;EenBeetjeDalen_60;SterkDalen_61;WeetNiet_62;Totaal_63;SchuldenMaken_64;SpaartegoedenAanspreken_65;PreciesRondkomen_66;BeetjeGeldOverhouden_67;VeelGeldOverhouden_68;WeetNiet_69;Totaal_70;ZeerWaarschijnlijk_71;Waarschijnlijk_72;Onwaarschijnlijk_73;ZeerOnwaarschijnlijk_74;WeetNiet_75;Totaal_76;EenZeerGoedMoment_77;EenGoedMoment_78;EenSlechtMoment_79;EenZeerSlechtMoment_80;WeetNiet_81;Totaal_82;VeelMeerGeld_83;EenBeetjeMeerGeld_84;OngeveerHetzelfde_85;EenBeetjeMinderGeld_86;VeelMinderGeld_87;WeetNiet_88;Totaal_89;ZeerWaarschijnlijk_90;Waarschijnlijk_91;Onwaarschijnlijk_92;ZeerOnwaarschijnlijk_93;WeetNiet_94;Totaal_95;JaZekerWel_96;JaWaarschijnlijkWel_97;NeeWaarschijnlijkNiet_98;NeeZekerNiet_99;WeetNiet_100;Totaal_101;ZeerWaarschijnlijk_102;Waarschijnlijk_103;Onwaarschijnlijk_104;ZeerOnwaarschijnlijk_105;WeetNiet_106;Totaal_107;BoodschappenAlcoholTabak_108;KledingEnSchoenen_109;AutoEnVervoer_110;VakantiesMeerdaagseStedentrips_111;HorecaSportCultuur_112;WoningEnergieInternetTelefoon_113;OpAllesOpNietsNietsBijzonders_114;WeetNiet_115
221;Huishoudensgrootte: 5 of meer personen;2020 2e kwartaal;-21;-44;-5;-32;-57;16;-2;-28;100;4;18;22;33;20;3;100;2;16;6;34;40;3;100;7;28;45;15;4;1;100;3;19;49;21;2;6;100;12;44;40;5;100;15;38;15;27;1;4;100;47;12;4;25;5;6;100;55;30;3;8;3;2;100;1;7;22;52;14;4;100;20;41;30;6;3;100;11;54;22;9;4;100;6;9;47;20;16;3;100;10;27;38;23;3;100;3;7;28;61;1;100;14;30;26;29;1;100;7;9;2;30;8;4;37;4
222;Huishoudensgrootte: 5 of meer personen;2020 3e kwartaal;-20;-55;2;-63;-46;9;15;-17;100;0;5;22;40;29;5;100;4;13;17;39;24;2;100;7;25;45;19;4;1;100;4;26;55;11;3;2;100;10;57;28;5;100;20;41;17;19;0;3;100;36;27;5;20;5;8;100;50;36;6;6;2;1;100;3;8;22;45;17;5;100;21;46;22;7;4;100;13;53;22;6;6;100;4;15;49;15;12;5;100;9;25;39;22;6;100;7;8;21;62;2;100;19;34;20;26;2;100;10;6;3;26;7;5;40;3
223;Huishoudensgrootte: 5 of meer personen;2020 4e kwartaal;-27;-58;-6;-76;-41;3;8;-29;100;1;3;14;49;30;3;100;6;16;13;37;26;4;100;7;22;40;22;4;5;100;5;18;56;12;2;7;100;6;52;35;6;100;21;34;17;23;0;6;100;36;29;8;20;1;6;100;51;27;8;6;4;4;100;5;6;20;47;13;8;100;22;38;20;9;12;100;8;50;25;8;10;100;5;15;48;17;10;6;100;9;18;38;26;9;100;6;7;24;58;6;100;18;26;24;27;5;100;4;9;4;24;6;5;40;8
224;Huishoudensgrootte: 5 of meer personen;2020;-16;-41;1;-40;-42;9;10;-17;100;2;14;24;34;22;4;100;4;14;18;35;26;3;100;7;25;43;19;5;2;100;3;23;53;13;3;5;100;13;51;30;6;100;22;39;15;20;0;4;100;36;28;7;19;4;6;100;40;30;14;10;3;3;100;4;7;21;48;15;6;100;20;43;23;8;6;100;9;48;27;11;7;100;5;13;48;17;12;5;100;10;24;35;25;6;100;6;7;23;62;3;100;17;28;22;29;3;100;7;7;4;27;7;5;39;5
225;Huishoudensgrootte: 5 of meer personen;2021 1e kwartaal;-17;-42;0;-73;-10;6;12;-18;100;0;4;17;41;36;2;100;6;28;18;24;20;4;100;5;25;46;15;9;0;100;3;25;54;13;3;3;100;15;49;33;3;100;18;31;20;26;0;6;100;44;25;2;22;2;6;100;37;35;11;12;5;1;100;5;9;19;46;16;5;100;22;43;16;10;8;100;10;56;24;5;6;100;5;17;42;16;15;5;100;12;23;33;28;3;100;5;8;25;61;1;100;18;20;24;33;5;100;9;5;2;26;4;5;42;5
226;Huishoudensgrootte: 5 of meer personen;2021 2e kwartaal;-4;-19;6;-59;22;14;15;-10;100;2;6;22;40;28;3;100;12;41;12;19;12;4;100;10;24;47;13;6;0;100;7;20;58;10;2;5;100;18;50;29;3;100;30;36;12;18;0;4;100;39;29;8;15;2;7;100;15;35;14;28;6;2;100;2;7;19;46;22;4;100;30;35;23;8;4;100;10;46;33;5;6;100;6;14;50;13;11;7;100;11;19;37;30;3;100;5;8;25;61;2;100;19;26;21;32;2;100;7;10;0;33;8;7;33;3
227;Huishoudensgrootte: 5 of meer personen;2021 3e kwartaal;-1;0;-1;-17;17;3;6;-12;100;3;24;26;33;11;4;100;9;37;24;21;7;3;100;7;24;41;22;5;2;100;5;20;54;15;4;2;100;14;56;26;5;100;48;37;10;2;0;3;100;37;38;9;10;2;4;100;7;20;28;35;6;5;100;6;8;22;48;13;3;100;18;48;23;8;3;100;7;43;33;11;7;100;5;23;40;15;12;5;100;15;21;36;26;1;100;4;6;30;59;1;100;14;33;25;28;1;100;7;6;6;31;6;6;36;2
228;Huishoudensgrootte: 5 of meer personen;2021 4e kwartaal;-11;-21;-5;-31;-10;-7;15;-23;100;4;18;23;34;19;2;100;8;26;20;27;17;2;100;6;20;42;25;7;0;100;5;27;49;14;2;3;100;16;44;39;2;100;52;36;7;2;0;3;100;40;34;12;8;4;2;100;7;18;33;36;4;2;100;7;9;19;47;13;5;100;22;41;24;8;6;100;8;45;33;11;4;100;5;19;44;15;14;2;100;14;19;38;25;5;100;5;7;27;59;3;100;19;27;22;30;2;100;8;7;5;30;5;8;33;4
229;Huishoudensgrootte: 5 of meer personen;2021;-8;-20;0;-45;5;4;12;-16;100;2;13;22;37;23;3;100;9;33;19;23;14;3;100;7;23;44;19;7;1;100;5;23;54;13;3;3;100;16;49;32;3;100;37;35;12;12;0;4;100;40;32;8;14;2;5;100;16;27;21;28;5;2;100;5;8;20;46;16;4;100;23;42;21;9;5;100;9;47;31;8;6;100;5;18;44;15;13;5;100;13;21;36;27;3;100;4;7;27;60;2;100;17;26;23;31;2;100;8;7;4;30;6;6;36;4
230;Huishoudensgrootte: 5 of meer personen;2022 1e kwartaal;-29;-45;-18;-50;-39;-15;-6;-34;100;1;13;21;39;25;1;100;6;14;19;33;26;3;100;4;19;40;31;7;0;100;2;21;47;23;7;1;100;7;50;41;2;100;70;23;6;1;0;0;100;43;36;12;6;2;2;100;6;18;37;33;6;1;100;4;8;24;47;16;2;100;23;39;27;10;2;100;6;45;32;10;7;100;7;11;46;15;19;3;100;7;24;41;25;3;100;3;8;24;64;1;100;17;24;21;35;4;100;6;6;3;23;11;7;40;4
231;Huishoudensgrootte: 5 of meer personen;2022 2e kwartaal;-43;-62;-31;-69;-54;-25;-18;-50;100;2;9;9;45;35;1;100;0;12;17;38;29;4;100;5;14;37;34;9;1;100;2;12;49;29;4;4;100;4;38;54;4;100;80;15;3;1;0;1;100;30;31;23;10;2;5;100;4;16;36;32;8;5;100;6;9;20;43;17;6;100;21;44;16;14;5;100;4;49;27;11;8;100;5;14;39;21;19;4;100;7;28;41;21;3;100;3;8;23;62;4;100;24;27;23;26;1;100;7;7;4;26;11;4;38;3
232;Huishoudensgrootte: 5 of meer personen;2022 3e kwartaal;-51;-70;-37;-81;-60;-39;-22;-51;100;0;5;5;36;51;4;100;2;10;12;34;38;5;100;3;13;29;36;19;0;100;1;12;46;25;9;6;100;4;35;55;6;100;84;12;2;0;0;3;100;28;31;20;15;3;3;100;3;18;42;21;7;10;100;4;14;19;45;9;9;100;16;36;31;11;6;100;8;49;31;5;8;100;8;11;45;15;17;4;100;14;16;30;34;7;100;5;7;21;62;4;100;16;25;23;33;4;100;10;6;1;19;7;6;44;7
233;Huishoudensgrootte: 5 of meer personen;2022 4e kwartaal;-56;-73;-45;-86;-59;-48;-24;-63;100;1;3;4;28;63;0;100;2;9;16;33;38;2;100;2;11;25;42;19;1;100;1;14;45;27;12;2;100;3;27;66;4;100;90;6;3;1;1;0;100;19;36;22;16;4;3;100;8;29;39;14;5;6;100;7;14;22;42;9;5;100;14;37;26;18;5;100;8;50;20;12;9;100;6;8;30;23;30;3;100;6;14;36;37;7;100;2;7;20;68;3;100;14;21;18;45;2;100;4;8;3;25;6;7;43;4
234;Huishoudensgrootte: 5 of meer personen;2022;-45;-62;-33;-72;-53;-32;-17;-49;100;1;8;10;37;44;1;100;2;12;16;34;33;3;100;3;14;33;36;14;1;100;2;15;47;26;8;3;100;5;37;54;4;100;81;14;3;1;0;1;100;30;33;19;12;3;3;100;5;20;39;25;6;5;100;5;11;21;44;13;5;100;18;39;25;13;4;100;7;48;28;10;8;100;7;11;40;18;21;3;100;9;21;37;29;5;100;3;8;22;64;3;100;18;24;21;35;3;100;7;7;3;23;9;6;41;4
235;Huishoudensgrootte: 5 of meer personen;2023 1e kwartaal;-44;-57;-35;-80;-35;-39;-8;-56;100;1;4;9;36;49;1;100;3;15;26;32;21;3;100;2;13;30;37;17;1;100;2;16;51;19;7;5;100;6;31;62;2;100;91;8;1;0;0;1;100;16;18;36;21;4;5;100;4;19;41;25;1;9;100;3;14;25;41;12;7;100;23;34;25;12;6;100;8;50;30;7;6;100;6;8;41;20;18;8;100;5;20;34;33;8;100;4;6;20;66;5;100;14;23;21;36;7;100;9;6;2;23;8;6;43;4
236;Huishoudensgrootte: 5 of meer personen;2023 2e kwartaal;-34;-48;-25;-65;-30;-26;1;-49;100;0;9;13;36;40;2;100;5;16;24;37;16;3;100;7;16;28;31;18;1;100;4;18;54;16;5;4;100;4;39;53;4;100;90;8;1;0;0;1;100;9;26;35;22;6;3;100;5;24;41;23;2;6;100;7;15;22;44;11;1;100;24;37;21;13;4;100;5;55;27;6;6;100;6;12;39;18;21;4;100;8;24;40;21;7;100;4;3;25;68;0;100;18;27;20;33;2;100;10;7;1;26;6;7;40;4
237;Huishoudensgrootte: 5 of meer personen;2023 3e kwartaal;-39;-50;-31;-72;-28;-41;1;-52;100;2;6;11;42;38;1;100;6;13;31;35;12;3;100;3;12;28;40;16;0;100;4;21;47;19;5;4;100;5;34;58;3;100;87;11;2;0;1;0;100;18;22;29;23;7;2;100;6;21;44;25;0;4;100;6;14;24;42;9;4;100;18;36;25;16;5;100;7;48;31;11;3;100;4;10;45;15;22;5;100;7;18;43;30;3;100;1;13;20;65;1;100;14;25;26;34;2;100;4;7;4;25;10;9;39;3
238;Huishoudensgrootte: 5 of meer personen;2023 4e kwartaal;-32;-43;-25;-65;-21;-26;5;-53;100;0;8;15;36;38;3;100;3;17;32;24;18;6;100;4;13;38;31;13;1;100;3;21;54;12;7;3;100;2;41;55;3;100;74;20;2;3;1;0;100;14;27;22;31;1;5;100;6;25;43;20;1;6;100;6;6;21;52;12;3;100;25;43;21;9;3;100;9;61;22;5;4;100;2;13;46;16;19;3;100;8;18;36;34;4;100;3;8;17;68;4;100;14;29;21;35;2;100;7;3;6;33;4;7;34;7
239;Huishoudensgrootte: 5 of meer personen;2023;-37;-50;-29;-71;-29;-33;0;-52;100;1;7;12;37;41;2;100;4;15;28;32;17;4;100;4;14;31;35;16;1;100;3;19;51;17;6;4;100;4;36;57;3;100;86;12;1;1;1;0;100;14;23;31;24;4;4;100;5;22;42;23;1;6;100;5;12;23;45;11;4;100;23;37;23;13;5;100;7;53;28;7;5;100;5;11;43;17;20;5;100;7;20;38;29;5;100;3;8;21;67;2;100;15;26;22;35;3;100;7;6;3;27;7;7;39;4
240;Huishoudensgrootte: 5 of meer personen;2024 1e kwartaal;-24;-40;-13;-52;-27;-14;6;-33;100;1;13;18;37;30;2;100;3;15;34;37;8;3;100;5;23;28;31;11;2;100;3;23;50;17;3;4;100;6;50;39;5;100;71;20;5;3;1;1;100;15;28;25;24;3;5;100;4;30;43;18;2;4;100;3;10;24;46;12;6;100;24;40;24;6;6;100;5;61;19;7;8;100;4;10;51;16;15;5;100;11;22;36;27;4;100;2;7;21;64;5;100;19;19;28;30;5;100;7;5;3;25;9;6;40;5
241;Huishoudensgrootte: 5 of meer personen;2024 2e kwartaal;-19;-27;-14;-36;-18;-14;5;-33;100;1;16;25;29;24;4;100;3;19;34;29;11;5;100;4;21;33;32;7;3;100;2;22;51;17;2;6;100;8;47;40;5;100;59;35;3;2;0;1;100;9;39;23;18;6;4;100;8;20;46;19;1;7;100;5;9;25;45;12;4;100;21;44;20;10;6;100;11;52;25;4;7;100;2;13;48;17;16;5;100;8;15;37;32;8;100;1;5;19;71;4;100;19;19;22;35;5;100;10;11;0;31;7;6;30;4
242;Huishoudensgrootte: 5 of meer personen;2024 3e kwartaal;-21;-34;-13;-44;-23;-16;9;-32;100;2;14;21;45;16;3;100;5;16;34;29;14;2;100;5;22;30;32;10;0;100;5;23;51;17;2;3;100;5;52;37;5;100;60;27;7;4;1;1;100;14;38;22;19;5;4;100;3;25;45;20;1;7;100;9;11;16;49;13;3;100;22;46;17;9;5;100;4;57;23;8;8;100;0;12;51;18;14;6;100;7;22;35;30;6;100;3;12;26;55;4;100;13;23;26;34;4;100;8;8;0;25;7;7;42;2
243;Huishoudensgrootte: 5 of meer personen;2024 4de kwartaal;-28;-47;-15;-48;-45;-11;-3;-31;100;1;12;25;40;21;2;100;2;9;31;39;16;4;100;4;22;37;30;7;1;100;1;19;52;20;3;5;100;6;53;37;5;100;57;30;8;3;1;1;100;21;41;18;11;2;7;100;2;20;48;19;2;9;100;2;10;22;48;16;3;100;21;40;24;7;8;100;11;58;20;5;8;100;5;12;46;17;16;5;100;7;21;30;35;7;100;2;8;25;61;3;100;8;24;22;42;4;100;5;4;3;30;8;7;40;4
244;Huishoudensgrootte: 5 of meer personen;2024;-23;-37;-14;-45;-28;-13;4;-32;100;1;14;22;38;23;3;100;3;14;33;34;12;4;100;5;22;32;31;9;1;100;3;22;51;18;3;4;100;6;50;38;5;100;62;28;6;3;1;1;100;15;36;22;18;4;5;100;4;24;45;19;1;7;100;5;10;22;47;13;4;100;22;43;21;8;6;100;8;57;22;6;8;100;3;12;49;17;15;5;100;8;20;35;31;6;100;2;8;23;63;4;100;15;21;25;35;4;100;7;7;2;28;8;7;38;4
245;Huishoudensgrootte: 5 of meer personen;2025 1e kwartaal;-23;-41;-11;-43;-40;-12;6;-29;100;2;13;23;39;20;3;100;4;13;22;41;16;5;100;4;25;29;30;11;1;100;4;21;55;13;6;2;100;7;55;35;3;100;61;30;5;3;0;2;100;20;48;14;10;1;7;100;4;24;43;23;1;5;100;6;12;16;47;10;10;100;17;41;28;9;5;100;8;52;23;7;9;100;6;20;37;15;17;6;100;12;20;37;26;5;100;7;5;30;55;3;100;21;18;25;34;2;100;8;9;0;36;3;4;36;4
246;Type: Eenpersoonshuishouden;2017 1e kwartaal;20;40;7;38;41;-3;9;15;100;7;46;28;11;4;5;100;5;46;30;9;1;8;100;4;22;44;22;7;1;100;5;21;53;14;3;4;100;27;51;12;9;100;11;36;22;26;1;5;100;16;37;12;27;1;7;100;3;14;22;50;5;6;100;5;11;33;38;6;7;100;17;35;28;14;6;100;4;31;38;15;13;100;5;12;43;15;16;8;100;5;13;31;47;3;100;3;9;14;71;3;100;4;10;18;65;3;100;10;9;3;15;7;7;44;6
247;Type: Eenpersoonshuishouden;2017 2e kwartaal;19;39;7;38;40;1;9;9;100;9;42;28;11;3;7;100;6;44;31;8;2;9;100;6;21;47;18;8;1;100;4;20;56;11;4;5;100;23;53;14;10;100;11;35;20;28;1;6;100;25;33;5;25;2;11;100;4;16;23;45;4;9;100;6;12;30;38;7;8;100;16;35;28;15;6;100;3;31;36;20;10;100;4;10;47;12;21;6;100;5;12;30;48;4;100;3;8;14;73;2;100;5;9;15;68;2;100;10;8;3;17;4;6;45;7
248;Type: Eenpersoonshuishouden;2017 3e kwartaal;20;39;8;42;35;1;11;12;100;10;45;27;8;4;8;100;7;40;33;9;3;8;100;4;22;48;18;7;2;100;5;21;55;13;2;5;100;25;54;13;8;100;15;38;20;20;0;6;100;22;37;7;23;2;10;100;6;13;26;42;6;7;100;7;12;34;34;7;6;100;15;35;30;15;6;100;3;33;42;12;10;100;3;14;50;11;16;7;100;5;15;29;50;2;100;2;7;17;73;2;100;6;11;16;65;2;100;10;8;5;15;5;8;43;6
249;Type: Eenpersoonshuishouden;2017 4e kwartaal;14;30;3;34;26;-7;4;13;100;9;41;30;12;3;4;100;5;37;34;13;3;7;100;5;18;47;21;9;1;100;4;21;51;18;3;3;100;26;53;13;8;100;16;35;20;24;0;5;100;39;33;4;17;2;6;100;2;12;26;48;5;5;100;6;12;36;36;7;4;100;15;33;31;17;5;100;3;31;40;17;9;100;3;11;49;11;20;6;100;4;13;31;51;2;100;2;8;13;75;2;100;5;8;15;70;2;100;10;10;3;14;8;6;43;6
250;Type: Eenpersoonshuishouden;2017;18;37;6;38;36;-2;8;12;100;9;43;28;10;3;6;100;6;42;32;10;2;8;100;5;21;46;19;8;1;100;4;21;54;14;3;4;100;26;53;13;9;100;13;36;21;24;1;5;100;26;35;7;23;2;8;100;4;14;24;46;5;7;100;6;12;33;37;7;6;100;16;35;29;15;6;100;3;31;39;16;11;100;4;12;47;12;18;7;100;5;13;30;49;3;100;2;8;15;73;3;100;5;10;16;67;2;100;10;9;4;15;6;7;44;6
251;Type: Eenpersoonshuishouden;2018 1e kwartaal;17;35;5;37;33;-8;6;17;100;10;41;29;10;4;7;100;6;39;36;9;3;7;100;2;18;48;20;8;3;100;3;20;56;14;3;4;100;28;52;12;8;100;15;41;18;20;1;7;100;26;37;4;22;2;8;100;2;12;23;48;9;7;100;7;12;31;38;5;7;100;15;35;28;16;7;100;4;31;39;16;10;100;3;11;51;11;18;7;100;4;11;30;52;4;100;2;6;14;74;3;100;4;13;16;66;2;100;11;9;4;11;5;7;45;8
252;Type: Eenpersoonshuishouden;2018 2e kwartaal;19;38;6;44;33;-4;7;14;100;12;43;26;9;3;7;100;8;38;35;11;3;6;100;6;18;46;21;7;2;100;4;18;58;13;3;4;100;26;54;12;8;100;24;35;18;15;1;8;100;24;35;7;23;3;9;100;4;9;25;45;11;7;100;4;10;34;39;7;6;100;16;37;26;15;6;100;4;43;35;10;8;100;3;12;48;11;18;8;100;6;14;29;48;3;100;4;7;15;72;2;100;6;11;15;66;2;100;9;11;3;18;5;5;42;7
253;Type: Eenpersoonshuishouden;2018 3e kwartaal;16;33;5;38;27;-3;6;12;100;13;40;27;11;4;6;100;6;35;37;11;3;8;100;5;19;48;20;7;2;100;5;18;56;13;4;4;100;26;52;14;9;100;23;41;16;14;0;6;100;35;36;6;14;2;7;100;2;12;28;44;8;6;100;5;13;30;40;6;6;100;15;38;24;16;6;100;6;36;34;14;10;100;3;14;49;13;16;7;100;6;14;27;50;3;100;2;6;16;73;3;100;5;11;17;65;2;100;8;9;3;17;6;8;44;5
254;Type: Eenpersoonshuishouden;2018 4e kwartaal;5;15;-2;24;6;-12;-1;7;100;8;37;29;15;6;7;100;3;29;35;21;5;7;100;3;16;49;24;7;1;100;5;20;47;22;4;3;100;23;53;16;7;100;18;44;18;17;0;4;100;42;34;4;13;1;6;100;2;18;31;38;5;7;100;6;12;28;42;7;7;100;15;35;27;15;7;100;5;36;37;13;10;100;4;12;43;12;21;8;100;6;13;33;47;2;100;3;6;17;72;2;100;4;12;16;67;1;100;9;11;4;17;4;9;40;6
255;Type: Eenpersoonshuishouden;2018;14;30;3;36;25;-7;4;12;100;11;40;28;11;4;7;100;6;35;36;13;3;7;100;4;18;48;21;7;2;100;4;19;54;16;3;4;100;26;53;14;8;100;20;40;17;17;0;6;100;32;36;5;18;2;8;100;2;13;27;44;8;7;100;5;12;31;40;6;7;100;15;36;26;16;7;100;5;36;36;13;9;100;3;12;47;12;18;7;100;5;13;30;49;3;100;3;6;16;73;3;100;5;12;16;66;2;100;9;10;4;16;5;7;43;6
256;Type: Eenpersoonshuishouden;2019 1e kwartaal;-4;-3;-4;5;-12;-11;0;-1;100;5;31;28;25;5;6;100;3;22;34;29;7;4;100;7;17;41;27;7;1;100;6;19;48;21;4;3;100;20;53;21;7;100;25;42;20;11;1;2;100;40;33;8;15;1;3;100;3;17;36;34;3;7;100;5;14;34;35;8;4;100;14;36;28;16;6;100;5;37;36;13;10;100;3;10;46;19;18;5;100;6;12;29;51;3;100;4;6;13;75;2;100;5;11;15;68;1;100;11;10;5;18;6;7;39;4
257;Type: Eenpersoonshuishouden;2019 2e kwartaal;-3;-2;-4;2;-5;-13;0;1;100;5;27;31;24;6;7;100;3;21;38;23;6;9;100;6;17;41;29;6;2;100;4;19;51;20;3;4;100;20;53;19;9;100;34;40;15;8;0;3;100;21;38;13;19;1;7;100;3;15;34;37;3;8;100;4;13;34;37;7;5;100;15;38;28;14;6;100;6;40;33;13;8;100;3;11;44;16;19;8;100;4;12;30;51;4;100;3;7;14;74;2;100;5;8;15;70;2;100;11;9;4;15;4;8;42;7
258;Type: Eenpersoonshuishouden;2019 3e kwartaal;-4;-2;-5;7;-12;-11;-4;0;100;7;28;32;20;7;7;100;3;20;34;27;8;8;100;3;19;42;26;7;3;100;3;18;50;21;3;5;100;19;52;20;10;100;37;38;12;8;0;5;100;22;44;10;17;1;7;100;3;17;35;32;3;11;100;5;12;31;36;9;7;100;15;35;24;17;8;100;7;32;37;15;9;100;2;10;47;14;18;10;100;5;14;27;50;4;100;3;6;17;72;2;100;4;10;17;66;3;100;10;8;2;17;6;8;42;7
259;Type: Eenpersoonshuishouden;2019 4e kwartaal;-5;-8;-2;0;-16;-10;1;2;100;3;25;34;22;6;8;100;4;18;33;30;7;9;100;4;19;39;24;9;4;100;5;18;48;17;5;8;100;20;55;18;7;100;31;39;12;12;0;6;100;28;38;7;15;2;11;100;5;26;31;28;2;10;100;8;11;28;38;8;8;100;14;37;24;18;8;100;4;27;40;20;10;100;3;13;41;14;20;9;100;5;10;30;50;5;100;3;8;13;73;3;100;6;12;14;66;3;100;8;10;4;15;5;5;44;9
260;Type: Eenpersoonshuishouden;2019;-4;-4;-4;4;-11;-11;-1;0;100;5;28;31;23;6;7;100;3;20;35;27;7;8;100;5;18;41;27;7;3;100;5;18;49;20;4;5;100;20;53;19;8;100;32;40;15;10;0;4;100;28;38;9;17;1;7;100;3;19;34;33;3;9;100;5;12;32;37;8;6;100;15;37;26;16;7;100;5;34;36;15;9;100;3;11;44;16;19;8;100;5;12;29;50;4;100;3;7;14;73;3;100;5;10;16;67;2;100;10;9;4;16;6;7;42;7
261;Type: Eenpersoonshuishouden;2020 1e kwartaal;-5;-9;-2;0;-19;-6;5;-4;100;2;26;37;23;5;7;100;3;17;33;30;9;8;100;5;22;39;26;6;2;100;6;19;49;17;3;5;100;16;57;20;7;100;28;40;16;10;0;6;100;27;42;8;12;3;9;100;6;25;38;21;1;9;100;6;11;31;39;8;5;100;16;38;25;16;5;100;3;31;38;19;9;100;3;15;47;12;19;5;100;6;13;30;48;4;100;4;7;16;70;2;100;6;11;17;63;3;100;10;9;5;17;6;7;41;6
262;Type: Eenpersoonshuishouden;2020 2e kwartaal;-26;-42;-15;-27;-58;0;-10;-36;100;4;17;23;26;22;9;100;2;13;7;28;45;5;100;5;20;49;18;7;2;100;2;15;51;21;6;5;100;9;39;45;7;100;17;38;17;22;0;6;100;49;17;2;17;6;10;100;59;23;7;4;3;5;100;5;10;26;44;9;7;100;16;37;24;16;7;100;13;46;24;8;10;100;2;10;44;14;22;8;100;4;11;28;52;6;100;4;8;15;70;3;100;5;11;14;67;3;100;7;10;3;17;5;4;45;8
263;Type: Eenpersoonshuishouden;2020 3e kwartaal;-27;-51;-11;-63;-40;-7;-2;-24;100;1;5;19;41;28;6;100;2;18;14;33;27;5;100;4;16;50;21;7;1;100;3;16;58;16;5;3;100;9;52;33;6;100;20;35;20;21;0;4;100;39;25;6;19;3;9;100;53;32;6;4;2;4;100;4;8;30;45;8;5;100;17;40;26;12;6;100;11;52;22;7;9;100;3;12;46;15;18;7;100;4;14;30;49;3;100;3;9;16;69;2;100;6;11;16;65;1;100;8;10;2;15;8;6;43;8
264;Type: Eenpersoonshuishouden;2020 4e kwartaal;-29;-51;-14;-71;-31;-17;-2;-23;100;1;2;17;42;32;6;100;3;20;16;30;24;6;100;3;13;50;24;9;2;100;4;16;54;18;4;4;100;12;47;35;6;100;17;36;19;22;1;6;100;39;26;4;19;2;10;100;58;26;4;6;2;3;100;4;12;28;42;9;6;100;16;40;25;12;7;100;11;50;22;6;10;100;4;11;45;14;20;7;100;5;13;26;52;4;100;4;7;15;71;2;100;6;13;13;66;2;100;6;12;3;15;5;6;47;6
265;Type: Eenpersoonshuishouden;2020;-22;-38;-11;-40;-37;-8;-2;-22;100;2;13;24;33;22;7;100;3;17;18;30;26;6;100;4;18;47;22;7;2;100;4;16;53;18;4;4;100;11;49;33;6;100;20;37;18;19;0;5;100;38;27;5;17;4;9;100;44;27;14;9;2;5;100;4;10;29;43;8;6;100;16;39;25;14;6;100;10;45;27;10;9;100;3;12;45;14;20;7;100;5;13;28;50;4;100;4;8;16;70;3;100;6;12;15;65;3;100;8;10;3;16;6;6;44;7
266;Type: Eenpersoonshuishouden;2021 1e kwartaal;-18;-36;-6;-70;-2;-9;10;-17;100;1;4;13;38;37;8;100;6;32;16;22;18;7;100;5;16;48;22;8;2;100;4;21;55;13;3;4;100;12;52;29;6;100;22;28;18;24;1;9;100;45;22;5;17;3;9;100;37;34;7;13;4;5;100;3;8;28;45;10;6;100;20;41;21;12;7;100;11;51;21;7;10;100;3;15;48;12;15;6;100;5;12;30;49;5;100;3;8;15;70;4;100;6;12;16;63;3;100;9;10;4;16;5;6;44;7
267;Type: Eenpersoonshuishouden;2021 2e kwartaal;-9;-20;-1;-57;16;-3;7;-7;100;0;9;17;42;24;8;100;9;36;20;16;13;6;100;5;20;45;19;10;2;100;4;20;55;14;3;4;100;19;48;27;7;100;23;38;18;15;0;5;100;37;29;6;18;2;8;100;18;29;16;26;6;6;100;4;9;27;45;11;4;100;19;41;24;10;6;100;9;48;27;10;7;100;4;18;47;11;15;6;100;5;12;29;51;4;100;4;7;16;71;3;100;6;10;14;68;3;100;10;11;4;18;5;4;42;7
