ID;TypeZorgwoonruimte;RegioS;Perioden;Zorgwoonruimte_1
1926;"Klein pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2023;2165
1927;"Klein pand; voornamelijk zorgwoonruimten";Noord-Holland (PV);2024;2110
1928;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2017;2160
1929;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2018;2665
1930;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2019;2500
1931;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2020;2600
1932;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2021;2825
1933;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2022;2970
1934;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2023;2590
1935;"Klein pand; voornamelijk zorgwoonruimten";Zuid-Holland (PV);2024;2575
1936;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2017;435
1937;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2018;450
1938;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2019;460
1939;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2020;460
1940;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2021;435
1941;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2022;490
1942;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2023;470
1943;"Klein pand; voornamelijk zorgwoonruimten";Zeeland (PV);2024;515
1944;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2017;3245
1945;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2018;3345
1946;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2019;3240
1947;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2020;3465
1948;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2021;3390
1949;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2022;3330
1950;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2023;3470
1951;"Klein pand; voornamelijk zorgwoonruimten";Noord-Brabant (PV);2024;3490
1952;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2017;1420
1953;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2018;1450
1954;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2019;1395
1955;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2020;1505
1956;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2021;1595
1957;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2022;1710
1958;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2023;1635
1959;"Klein pand; voornamelijk zorgwoonruimten";Limburg (PV);2024;1705
1960;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2017;215
1961;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2018;190
1962;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2019;160
1963;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2020;205
1964;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2021;205
1965;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2022;235
1966;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2023;180
1967;"Klein pand; voornamelijk zorgwoonruimten";Oost-Groningen (CR);2024;190
1968;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2017;130
1969;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2018;65
1970;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2019;140
1971;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2020;60
1972;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2021;75
1973;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2022;75
1974;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2023;80
1975;"Klein pand; voornamelijk zorgwoonruimten";Delfzijl en omgeving (CR);2024;85
1976;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2017;405
1977;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2018;385
1978;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2019;440
1979;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2020;500
1980;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2021;560
1981;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2022;555
1982;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2023;505
1983;"Klein pand; voornamelijk zorgwoonruimten";Overig Groningen (CR);2024;460
1984;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2017;370
1985;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2018;340
1986;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2019;315
1987;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2020;330
1988;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2021;335
1989;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2022;385
1990;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2023;390
1991;"Klein pand; voornamelijk zorgwoonruimten";Noord-Friesland (CR);2024;410
1992;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2017;95
1993;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2018;130
1994;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2019;135
1995;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2020;140
1996;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2021;140
1997;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2022;190
1998;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2023;200
1999;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Friesland (CR);2024;210
2000;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2017;325
2001;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2018;355
2002;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2019;295
2003;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2020;370
2004;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2021;400
2005;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2022;375
2006;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2023;345
2007;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Friesland (CR);2024;365
2008;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2017;510
2009;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2018;550
2010;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2019;525
2011;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2020;495
2012;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2021;500
2013;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2022;525
2014;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2023;565
2015;"Klein pand; voornamelijk zorgwoonruimten";Noord-Drenthe (CR);2024;565
2016;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2017;135
2017;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2018;130
2018;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2019;170
2019;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2020;160
2020;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2021;175
2021;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2022;210
2022;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2023;175
2023;"Klein pand; voornamelijk zorgwoonruimten";Zuidoost-Drenthe (CR);2024;185
2024;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2017;355
2025;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2018;525
2026;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2019;355
2027;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2020;320
2028;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2021;410
2029;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2022;285
2030;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2023;340
2031;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Drenthe (CR);2024;270
2032;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2017;530
2033;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2018;520
2034;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2019;595
2035;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2020;535
2036;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2021;560
2037;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2022;655
2038;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2023;605
2039;"Klein pand; voornamelijk zorgwoonruimten";Noord-Overijssel (CR);2024;605
2040;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2017;235
2041;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2018;270
2042;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2019;290
2043;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2020;260
2044;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2021;245
2045;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2022;255
2046;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2023;310
2047;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Overijssel (CR);2024;255
2048;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2017;1055
2049;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2018;1190
2050;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2019;1140
2051;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2020;1165
2052;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2021;1210
2053;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2022;1235
2054;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2023;1200
2055;"Klein pand; voornamelijk zorgwoonruimten";Twente (CR);2024;1235
2056;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2017;805
2057;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2018;805
2058;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2019;1070
2059;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2020;935
2060;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2021;935
2061;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2022;950
2062;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2023;1000
2063;"Klein pand; voornamelijk zorgwoonruimten";Veluwe (CR);2024;995
2064;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2017;970
2065;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2018;1010
2066;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2019;1105
2067;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2020;1105
2068;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2021;1070
2069;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2022;1180
2070;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2023;1145
2071;"Klein pand; voornamelijk zorgwoonruimten";Achterhoek (CR);2024;1130
2072;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2017;835
2073;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2018;810
2074;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2019;905
2075;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2020;1055
2076;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2021;930
2077;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2022;995
2078;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2023;1060
2079;"Klein pand; voornamelijk zorgwoonruimten";Arnhem/Nijmegen (CR);2024;1180
2080;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2017;185
2081;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2018;215
2082;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2019;225
2083;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2020;245
2084;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2021;270
2085;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2022;280
2086;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2023;255
2087;"Klein pand; voornamelijk zorgwoonruimten";Zuidwest-Gelderland (CR);2024;260
2088;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2017;1190
2089;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2018;1125
2090;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2019;1245
2091;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2020;1315
2092;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2021;1280
2093;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2022;1340
2094;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2023;1310
2095;"Klein pand; voornamelijk zorgwoonruimten";Utrecht (CR);2024;1350
2096;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2017;425
2097;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2018;415
2098;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2019;450
2099;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2020;480
2100;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2021;510
2101;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2022;515
2102;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2023;545
2103;"Klein pand; voornamelijk zorgwoonruimten";Kop van Noord-Holland (CR);2024;555
2104;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2017;295
2105;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2018;230
2106;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2019;255
2107;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2020;225
2108;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2021;235
2109;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2022;310
2110;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2023;280
2111;"Klein pand; voornamelijk zorgwoonruimten";Alkmaar en omgeving (CR);2024;290
2112;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2017;160
2113;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2018;105
2114;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2019;115
2115;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2020;145
2116;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2021;175
2117;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2022;160
2118;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2023;170
2119;"Klein pand; voornamelijk zorgwoonruimten";IJmond (CR);2024;165
2120;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2017;190
2121;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2018;180
2122;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2019;225
2123;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2020;215
2124;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2021;215
2125;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2022;195
2126;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2023;235
2127;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Haarlem (CR);2024;190
2128;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2017;110
2129;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2018;125
2130;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2019;120
2131;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2020;105
2132;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2021;90
2133;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2022;90
2134;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2023;100
2135;"Klein pand; voornamelijk zorgwoonruimten";Zaanstreek (CR);2024;100
2136;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2017;420
2137;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2018;465
2138;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2019;565
2139;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2020;665
2140;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2021;600
2141;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2022;540
2142;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2023;575
2143;"Klein pand; voornamelijk zorgwoonruimten";Groot-Amsterdam (CR);2024;580
2144;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2017;235
2145;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2018;205
2146;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2019;245
2147;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2020;295
2148;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2021;205
2149;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2022;270
2150;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2023;260
2151;"Klein pand; voornamelijk zorgwoonruimten";Het Gooi en Vechtstreek (CR);2024;230
2152;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2017;305
2153;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2018;280
2154;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2019;310
2155;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2020;430
2156;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2021;430
2157;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2022;295
2158;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2023;330
2159;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie Leiden en Bollenstreek (CR);2024;270
2160;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2017;440
2161;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2018;625
2162;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2019;490
2163;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2020;455
2164;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2021;680
2165;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2022;935
2166;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2023;485
2167;"Klein pand; voornamelijk zorgwoonruimten";Agglomeratie 's-Gravenhage (CR);2024;495
2168;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2017;75
2169;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2018;100
2170;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2019;95
2171;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2020;90
2172;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2021;85
2173;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2022;105
2174;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2023;95
2175;"Klein pand; voornamelijk zorgwoonruimten";Delft en Westland (CR);2024;110
2176;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2017;215
2177;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2018;170
2178;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2019;180
2179;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2020;240
2180;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2021;210
2181;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2022;165
2182;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2023;210
2183;"Klein pand; voornamelijk zorgwoonruimten";Oost-Zuid-Holland (CR);2024;235
2184;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2017;860
2185;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2018;1130
2186;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2019;1075
2187;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2020;965
2188;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2021;1000
2189;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2022;990
2190;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2023;1075
2191;"Klein pand; voornamelijk zorgwoonruimten";Groot-Rijnmond (CR);2024;1050
