ID;Geslacht;Leeftijden;SociaalEconomischeCategorie;PositieInHuishouden;Perioden;Emigranten_1
1835;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2011;1.4
1836;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2000;0.2
1837;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2001;0.2
1838;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2002;0.3
1839;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2003;0.4
1840;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2004;0.3
1841;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2005;0.3
1842;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2006;0.3
1843;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2007;0.4
1844;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2008;0.4
1845;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2009;0.3
1846;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2010;0.4
1847;Totaal mannen en vrouwen;35 tot 45 jaar;Werknemer en zelfstandige;Overig lid huishouden;2011;0.4
1848;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2000;1.1
1849;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2001;1.2
1850;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2002;1.3
1851;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2003;1.6
1852;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2004;2.1
1853;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2005;2.4
1854;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2006;2.5
1855;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2007;2.1
1856;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2008;1.7
1857;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2009;1.7
1858;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2010;2.1
1859;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2011;1.9
1860;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2000;0.4
1861;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2001;0.3
1862;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2002;0.4
1863;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2003;0.5
1864;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2004;0.6
1865;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2005;0.7
1866;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2006;0.8
1867;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2007;0.6
1868;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2008;0.6
1869;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2009;0.6
1870;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2010;0.7
1871;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Alleenstaande;2011;0.7
1872;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2000;0.1
1873;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2001;0.0
1874;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2002;0.0
1875;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2003;0.1
1876;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2004;0.1
1877;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2005;0.1
1878;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2006;0.1
1879;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2007;0.1
1880;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2008;0.1
1881;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2009;0.1
1882;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2010;0.1
1883;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Thuiswonend kind;2011;0.1
1884;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2000;0.2
1885;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2001;0.2
1886;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2002;0.2
1887;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2003;0.3
1888;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2004;0.4
1889;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2005;0.3
1890;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2006;0.4
1891;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2007;0.4
1892;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2008;0.3
1893;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2009;0.2
1894;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2010;0.3
1895;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2011;0.2
1896;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2000;0.3
1897;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2001;0.3
1898;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2002;0.4
1899;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2003;0.5
1900;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2004;0.7
1901;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2005;0.8
1902;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2006;0.9
1903;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2007;0.7
1904;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2008;0.5
1905;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2009;0.5
1906;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2010;0.6
1907;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2011;0.5
1908;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2000;0.1
1909;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2001;0.1
1910;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2002;0.2
1911;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2003;0.2
1912;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2004;0.2
1913;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2005;0.3
1914;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2006;0.3
1915;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2007;0.2
1916;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2008;0.2
1917;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2009;0.2
1918;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2010;0.2
1919;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2011;0.2
1920;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2000;0.1
1921;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2001;0.1
1922;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2002;0.1
1923;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2003;0.2
1924;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2004;0.1
1925;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2005;0.1
1926;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2006;0.1
1927;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2007;0.1
1928;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2008;0.1
1929;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2009;0.1
1930;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2010;0.1
1931;Totaal mannen en vrouwen;35 tot 45 jaar;Uitkeringsontvanger;Overig lid huishouden;2011;0.2
1932;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2000;0.0
1933;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2001;0.0
1934;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2002;0.0
1935;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2003;0.0
1936;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2004;0.1
1937;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2005;0.1
1938;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2006;0.1
1939;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2007;0.2
1940;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2008;0.1
1941;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2009;0.1
1942;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2010;0.1
1943;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Persoon in particulier huishouden;2011;0.1
1944;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2000;0.0
1945;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2001;0.0
1946;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2002;0.0
1947;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2003;0.0
1948;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2004;0.0
1949;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2005;0.0
1950;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2006;0.1
1951;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2007;0.1
1952;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2008;0.1
1953;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2009;0.1
1954;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2010;0.1
1955;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Alleenstaande;2011;0.1
1956;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2000;0.0
1957;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2001;0.0
1958;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2002;0.0
1959;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2003;0.0
1960;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2004;0.0
1961;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2005;0.0
1962;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2006;0.0
1963;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2007;0.0
1964;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2008;0.0
1965;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2009;0.0
1966;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2010;0.0
1967;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Thuiswonend kind;2011;0.0
1968;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2000;0.0
1969;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2001;0.0
1970;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2002;0.0
1971;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2003;0.0
1972;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2004;0.0
1973;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2005;0.0
1974;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2006;0.0
1975;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2007;0.0
1976;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2008;0.0
1977;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2009;0.0
1978;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2010;0.0
1979;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Ouder in eenouderhuishouden;2011;0.0
1980;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2000;0.0
1981;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2001;0.0
1982;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2002;0.0
1983;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2003;0.0
1984;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2004;0.0
1985;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2005;0.0
1986;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2006;0.0
1987;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2007;0.0
1988;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2008;0.0
1989;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2009;0.0
1990;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2010;0.0
1991;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar met kind(eren);2011;0.0
1992;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2000;0.0
1993;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2001;0.0
1994;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2002;0.0
1995;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2003;0.0
1996;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2004;0.0
1997;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2005;0.0
1998;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2006;0.0
1999;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2007;0.0
2000;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2008;0.0
2001;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2009;0.0
2002;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2010;0.0
2003;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Partner in paar, geen kind(eren);2011;0.0
2004;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2000;0.0
2005;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2001;0.0
2006;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2002;0.0
2007;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2003;0.0
2008;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2004;0.0
2009;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2005;0.0
2010;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2006;0.0
2011;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2007;0.0
2012;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2008;0.0
2013;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2009;0.0
2014;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2010;0.0
2015;Totaal mannen en vrouwen;35 tot 45 jaar;(School)kind  of student;Overig lid huishouden;2011;0.0
2016;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2000;8.1
2017;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2001;8.4
2018;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2002;9.9
2019;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2003;10.8
2020;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2004;11.6
2021;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2005;12.5
2022;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2006;14.1
2023;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2007;13.1
2024;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2008;12.5
2025;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2009;12.5
2026;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2010;12.6
2027;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Persoon in particulier huishouden;2011;13.0
2028;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2000;2.8
2029;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2001;2.9
2030;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2002;3.8
2031;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2003;3.9
2032;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2004;4.5
2033;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2005;4.7
2034;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2006;5.4
2035;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2007;5.1
2036;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2008;5.0
2037;Totaal mannen en vrouwen;35 tot 45 jaar;Overige (zonder inkomen);Alleenstaande;2009;5.1
