ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
1151;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Zorg zintuiglijk gehandicapten;2020;25.0;0.3
1152;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2009;;
1153;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2010;;
1154;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2011;;
1155;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2012;;
1156;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2013;;
1157;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2014;;
1158;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2015;;
1159;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2016;;
1160;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2017;;
1161;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2018;8.0;0.1
1162;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2019;8.0;0.1
1163;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijnsverblijf;2020;9.0;0.1
1164;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2009;;
1165;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2010;;
1166;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2011;;
1167;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2012;;
1168;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2013;;
1169;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2014;;
1170;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2015;;
1171;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2016;;
1172;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2017;;
1173;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2018;;
1174;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2019;;
1175;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Eerstelijns psychologische zorg;2020;;
1176;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2009;;
1177;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2010;;
1178;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2011;;
1179;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2012;;
1180;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2013;;
1181;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2014;;
1182;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2015;;
1183;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2016;;
1184;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2017;;
1185;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2018;;
1186;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2019;;
1187;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Tweedelijns geestelijke gezondheidszorg;2020;;
1188;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2009;;
1189;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2010;;
1190;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2011;;
1191;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2012;;
1192;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2013;;
1193;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2014;;
1194;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2015;;
1195;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2016;;
1196;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2017;14.0;2.1
1197;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2018;7.0;1.7
1198;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2019;14.0;3.4
1199;Totaal mannen en vrouwen;Totaal leeftijd;2e generatie migratieachtergrond;Overige zorgvormen;2020;8.0;3.2
1200;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2009;2096.0;
1201;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2010;2155.0;
1202;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2011;2122.0;
1203;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2012;2056.0;
1204;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2013;2141.0;
1205;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2014;2127.0;
1206;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2015;2246.0;
1207;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2016;2333.0;
1208;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2017;2348.0;94.8
1209;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2018;2389.0;94.3
1210;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2019;2432.0;93.8
1211;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Totaal alle zorgvormen;2020;2334.0;93.6
1212;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2009;127.0;
1213;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2010;127.0;
1214;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2011;135.0;
1215;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2012;129.0;
1216;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2013;131.0;
1217;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2014;140.0;
1218;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2015;140.0;
1219;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2016;143.0;
1220;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2017;145.0;93.8
1221;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2018;153.0;93.3
1222;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2019;162.0;92.7
1223;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Huisartsenzorg;2020;162.0;92.6
1224;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2009;;
1225;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2010;;
1226;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2011;;
1227;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2012;;
1228;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2013;;
1229;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2014;;
1230;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2015;27.0;
1231;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2016;30.0;
1232;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2017;32.0;39.0
1233;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2018;32.0;44.3
1234;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2019;33.0;45.0
1235;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Multidisciplinaire zorg;2020;35.0;55.1
1236;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2009;1108.0;
1237;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2010;1134.0;
1238;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2011;1128.0;
1239;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2012;1155.0;
1240;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2013;1189.0;
1241;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2014;1191.0;
1242;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2015;1139.0;
1243;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2016;1208.0;
1244;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2017;1208.0;55.3
1245;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2018;1224.0;55.3
1246;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2019;1246.0;55.0
1247;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenhuiszorg;2020;1163.0;50.1
1248;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2009;322.0;
1249;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2010;326.0;
1250;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2011;318.0;
1251;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2012;276.0;
1252;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2013;258.0;
1253;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2014;251.0;
1254;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2015;268.0;
1255;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2016;274.0;
1256;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2017;259.0;62.4
1257;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2018;254.0;62.1
1258;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2019;253.0;61.1
1259;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Farmacie;2020;253.0;58.1
1260;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2009;37.0;
1261;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2010;39.0;
1262;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2011;36.0;
1263;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2012;36.0;
1264;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2013;35.0;
1265;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2014;38.0;
1266;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2015;37.0;
1267;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2016;38.0;
1268;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2017;37.0;13.5
1269;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2018;37.0;13.3
1270;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2019;39.0;13.2
1271;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Mondzorg;2020;35.0;12.3
1272;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2009;26.0;
1273;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2010;28.0;
1274;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2011;28.0;
1275;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2012;31.0;
1276;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2013;30.0;
1277;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2014;36.0;
1278;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2015;33.0;
1279;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2016;32.0;
1280;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2017;31.0;1.8
1281;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2018;32.0;1.8
1282;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2019;32.0;1.8
1283;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Geboortezorg;2020;39.0;1.9
1284;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2009;40.0;
1285;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2010;43.0;
1286;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2011;43.0;
1287;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2012;34.0;
1288;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2013;34.0;
1289;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2014;35.0;
1290;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2015;36.0;
1291;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2016;38.0;
1292;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2017;39.0;7.0
1293;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2018;39.0;7.4
1294;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2019;40.0;7.7
1295;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Paramedische zorg;2020;38.0;7.4
1296;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2009;77.0;
1297;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2010;81.0;
1298;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2011;80.0;
1299;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2012;82.0;
1300;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2013;77.0;
1301;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2014;78.0;
1302;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2015;78.0;
1303;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2016;73.0;
1304;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2017;72.0;12.2
1305;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2018;72.0;12.2
1306;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2019;75.0;12.3
1307;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Hulpmiddelen;2020;75.0;11.8
1308;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2009;35.0;
1309;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2010;36.0;
1310;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2011;34.0;
1311;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2012;33.0;
1312;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2013;35.0;
1313;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2014;37.0;
1314;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2015;36.0;
1315;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2016;36.0;
1316;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2017;35.0;3.6
1317;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2018;37.0;3.6
1318;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2019;38.0;3.5
1319;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Ziekenvervoer;2020;36.0;3.3
1320;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2009;31.0;
1321;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2010;36.0;
1322;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2011;25.0;
1323;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2012;23.0;
1324;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2013;23.0;
1325;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2014;21.0;
1326;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2015;22.0;
1327;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2016;21.0;
1328;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2017;25.0;2.5
1329;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2018;27.0;2.6
1330;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2019;26.0;2.6
1331;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Buitenland;2020;19.0;1.6
1332;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Generalistische basis GGZ;2009;;
1333;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Generalistische basis GGZ;2010;;
1334;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Generalistische basis GGZ;2011;;
1335;Totaal mannen en vrouwen;Totaal leeftijd;Westerse migratieachtergrond;Generalistische basis GGZ;2012;;
