ID;ReIntegratievoorzieningen;RegioS;Perioden;NieuweVoorzieningen_1;BeeindigdeVoorzieningen_2
1000;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 mei;170.0;140.0
1001;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 juni;150.0;150.0
1002;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 juli;140.0;140.0
1003;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 augustus;110.0;120.0
1004;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 september;180.0;110.0
1005;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 oktober;200.0;170.0
1006;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 november;220.0;160.0
1007;Totaal re-integratievoorzieningen;Noord-Friesland (CR);2018 december;120.0;110.0
1008;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 januari;70.0;50.0
1009;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 februari;80.0;80.0
1010;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 maart;60.0;70.0
1011;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 april;50.0;70.0
1012;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 mei;40.0;40.0
1013;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 juni;40.0;70.0
1014;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 juli;40.0;60.0
1015;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 augustus;50.0;50.0
1016;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 september;70.0;60.0
1017;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 oktober;50.0;50.0
1018;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 november;90.0;80.0
1019;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2015 december;70.0;50.0
1020;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 januari;90.0;70.0
1021;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 februari;80.0;60.0
1022;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 maart;90.0;90.0
1023;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 april;50.0;60.0
1024;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 mei;30.0;30.0
1025;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 juni;30.0;30.0
1026;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 juli;30.0;20.0
1027;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 augustus;10.0;30.0
1028;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 september;50.0;100.0
1029;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 oktober;40.0;50.0
1030;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 november;70.0;60.0
1031;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2016 december;30.0;30.0
1032;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 januari;30.0;20.0
1033;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 februari;30.0;20.0
1034;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 maart;60.0;20.0
1035;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 april;30.0;20.0
1036;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 mei;60.0;20.0
1037;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 juni;40.0;30.0
1038;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 juli;80.0;30.0
1039;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 augustus;30.0;20.0
1040;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 september;90.0;60.0
1041;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 oktober;50.0;50.0
1042;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 november;100.0;70.0
1043;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2017 december;90.0;60.0
1044;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 januari;60.0;60.0
1045;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 februari;50.0;30.0
1046;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 maart;50.0;20.0
1047;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 april;50.0;30.0
1048;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 mei;60.0;50.0
1049;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 juni;50.0;40.0
1050;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 juli;70.0;40.0
1051;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 augustus;20.0;20.0
1052;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 september;50.0;20.0
1053;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 oktober;60.0;40.0
1054;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 november;50.0;30.0
1055;Totaal re-integratievoorzieningen;Zuidwest-Friesland (CR);2018 december;20.0;30.0
1056;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 januari;90.0;90.0
1057;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 februari;130.0;90.0
1058;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 maart;120.0;80.0
1059;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 april;90.0;60.0
1060;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 mei;90.0;60.0
1061;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 juni;120.0;150.0
1062;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 juli;70.0;70.0
1063;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 augustus;80.0;60.0
1064;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 september;140.0;110.0
1065;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 oktober;130.0;80.0
1066;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 november;130.0;70.0
1067;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2015 december;90.0;80.0
1068;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 januari;120.0;60.0
1069;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 februari;120.0;90.0
1070;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 maart;90.0;70.0
1071;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 april;80.0;50.0
1072;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 mei;110.0;90.0
1073;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 juni;120.0;80.0
1074;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 juli;80.0;70.0
1075;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 augustus;80.0;50.0
1076;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 september;140.0;60.0
1077;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 oktober;110.0;60.0
1078;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 november;150.0;120.0
1079;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2016 december;90.0;60.0
1080;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 januari;130.0;60.0
1081;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 februari;130.0;90.0
1082;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 maart;160.0;80.0
1083;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 april;110.0;70.0
1084;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 mei;120.0;90.0
1085;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 juni;100.0;180.0
1086;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 juli;100.0;220.0
1087;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 augustus;80.0;60.0
1088;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 september;150.0;140.0
1089;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 oktober;130.0;70.0
1090;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 november;130.0;70.0
1091;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2017 december;100.0;120.0
1092;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 januari;130.0;80.0
1093;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 februari;190.0;90.0
1094;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 maart;140.0;80.0
1095;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 april;130.0;80.0
1096;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 mei;100.0;70.0
1097;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 juni;70.0;60.0
1098;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 juli;90.0;90.0
1099;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 augustus;80.0;90.0
1100;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 september;130.0;90.0
1101;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 oktober;120.0;70.0
1102;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 november;130.0;100.0
1103;Totaal re-integratievoorzieningen;Zuidoost-Friesland (CR);2018 december;70.0;70.0
1104;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 januari;80.0;80.0
1105;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 februari;110.0;110.0
1106;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 maart;160.0;100.0
1107;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 april;110.0;80.0
1108;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 mei;90.0;80.0
1109;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 juni;100.0;120.0
1110;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 juli;100.0;130.0
1111;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 augustus;80.0;80.0
1112;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 september;110.0;130.0
1113;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 oktober;140.0;120.0
1114;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 november;130.0;140.0
1115;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2015 december;300.0;290.0
1116;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 januari;130.0;120.0
1117;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 februari;150.0;160.0
1118;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 maart;180.0;120.0
1119;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 april;140.0;110.0
1120;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 mei;160.0;200.0
1121;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 juni;160.0;200.0
1122;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 juli;210.0;240.0
1123;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 augustus;130.0;120.0
1124;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 september;220.0;140.0
1125;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 oktober;200.0;140.0
1126;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 november;230.0;200.0
1127;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2016 december;330.0;540.0
1128;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 januari;170.0;160.0
1129;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 februari;180.0;140.0
1130;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 maart;260.0;220.0
1131;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 april;230.0;140.0
1132;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 mei;170.0;160.0
1133;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 juni;150.0;150.0
1134;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 juli;390.0;410.0
1135;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 augustus;280.0;200.0
1136;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 september;210.0;170.0
1137;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 oktober;200.0;200.0
1138;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 november;350.0;410.0
1139;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2017 december;340.0;330.0
1140;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 januari;200.0;160.0
1141;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 februari;180.0;170.0
1142;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 maart;250.0;200.0
1143;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 april;240.0;260.0
1144;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 mei;230.0;190.0
1145;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 juni;200.0;210.0
1146;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 juli;240.0;230.0
1147;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 augustus;250.0;260.0
1148;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 september;260.0;200.0
1149;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 oktober;280.0;220.0
1150;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 november;250.0;210.0
1151;Totaal re-integratievoorzieningen;Noord-Drenthe (CR);2018 december;360.0;540.0
1152;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 januari;220.0;150.0
1153;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 februari;170.0;100.0
1154;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 maart;220.0;100.0
1155;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 april;150.0;70.0
1156;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 mei;100.0;80.0
1157;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 juni;140.0;180.0
1158;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 juli;80.0;60.0
1159;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 augustus;100.0;70.0
1160;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 september;150.0;70.0
1161;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 oktober;150.0;80.0
1162;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 november;140.0;80.0
1163;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2015 december;100.0;80.0
1164;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 januari;180.0;80.0
1165;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 februari;210.0;100.0
1166;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 maart;120.0;60.0
1167;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 april;180.0;80.0
1168;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 mei;130.0;60.0
1169;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 juni;130.0;80.0
1170;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 juli;110.0;40.0
1171;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 augustus;90.0;60.0
1172;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 september;110.0;60.0
1173;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 oktober;120.0;60.0
1174;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 november;180.0;80.0
1175;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2016 december;100.0;80.0
1176;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 januari;200.0;100.0
1177;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 februari;170.0;110.0
1178;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 maart;170.0;100.0
1179;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 april;140.0;70.0
1180;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 mei;170.0;110.0
1181;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 juni;130.0;70.0
1182;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 juli;120.0;70.0
1183;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 augustus;130.0;80.0
1184;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 september;130.0;60.0
1185;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 oktober;150.0;70.0
1186;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 november;160.0;120.0
1187;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2017 december;130.0;130.0
1188;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 januari;290.0;80.0
1189;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 februari;120.0;60.0
1190;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 maart;130.0;90.0
1191;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 april;160.0;80.0
1192;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 mei;120.0;70.0
1193;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 juni;150.0;90.0
1194;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 juli;110.0;90.0
1195;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 augustus;100.0;80.0
1196;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 september;150.0;90.0
1197;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 oktober;110.0;100.0
1198;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 november;120.0;70.0
1199;Totaal re-integratievoorzieningen;Zuidoost-Drenthe (CR);2018 december;100.0;70.0
1200;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 januari;300.0;230.0
1201;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 februari;350.0;250.0
1202;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 maart;350.0;280.0
1203;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 april;270.0;240.0
1204;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 mei;190.0;240.0
1205;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 juni;250.0;240.0
1206;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 juli;230.0;240.0
1207;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 augustus;230.0;240.0
1208;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 september;240.0;200.0
1209;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 oktober;250.0;240.0
1210;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 november;230.0;230.0
1211;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2015 december;210.0;250.0
1212;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 januari;300.0;220.0
1213;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 februari;380.0;320.0
1214;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 maart;390.0;290.0
1215;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 april;320.0;280.0
1216;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 mei;280.0;250.0
1217;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 juni;310.0;300.0
1218;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 juli;240.0;230.0
1219;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 augustus;280.0;270.0
1220;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 september;330.0;240.0
1221;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 oktober;230.0;170.0
1222;Totaal re-integratievoorzieningen;Zuidwest-Drenthe (CR);2016 november;240.0;180.0
