ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
894;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2015;0.8
895;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2016;0.8
896;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2017;0.9
897;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2018;0.9
898;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2019;0.9
899;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2020;0.8
900;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2021;1.0
901;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2022;1.1
902;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2012;0.2
903;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2013;0.2
904;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2014;0.2
905;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2015;0.2
906;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2016;0.3
907;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2017;0.3
908;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2018;0.2
909;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2019;0.3
910;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2020;0.3
911;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2021;0.3
912;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2022;0.3
913;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2012;5.7
914;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2013;5.9
915;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2014;6.5
916;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2015;7.7
917;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2016;6.8
918;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2017;7.2
919;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2018;8.0
920;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2019;9.6
921;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2020;9.5
922;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2021;10.8
923;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2022;11.3
924;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2012;1.9
925;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2013;1.9
926;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2014;2.1
927;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2015;2.5
928;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2016;2.4
929;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2017;3.2
930;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2018;3.4
931;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2019;3.4
932;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2020;3.5
933;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2021;4.1
934;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2022;5.3
935;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2012;0.2
936;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2013;0.1
937;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2014;0.5
938;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2015;0.4
939;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2016;0.3
940;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2017;0.3
941;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2018;0.3
942;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2019;0.3
943;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2020;0.2
944;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2021;0.5
945;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2022;0.2
946;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2012;2.2
947;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2013;2.3
948;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2014;2.9
949;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2015;3.4
950;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2016;3.6
951;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2017;3.7
952;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2018;4.0
953;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2019;6.1
954;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2020;6.0
955;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2021;6.5
956;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2022;6.2
957;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2012;5.0
958;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2013;6.9
959;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2014;6.9
960;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2015;7.5
961;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2016;7.1
962;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2017;6.9
963;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2018;6.9
964;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2019;7.4
965;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2020;7.3
966;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2021;8.5
967;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2022;11.7
968;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2012;1.9
969;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2013;1.9
970;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2014;2.3
971;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2015;2.7
972;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2016;2.8
973;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2017;2.8
974;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2018;2.8
975;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2019;3.5
976;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2020;3.0
977;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2021;3.5
978;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2022;4.2
979;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2012;1.9
980;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2013;2.0
981;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2014;2.0
982;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2015;2.4
983;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2016;2.4
984;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2017;2.5
985;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2018;2.5
986;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2019;2.8
987;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2020;3.0
988;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2021;3.1
989;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2022;3.1
990;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2012;0.0
991;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2013;0.0
992;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2014;0.0
993;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2015;0.0
994;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2016;0.0
995;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2017;0.0
996;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2018;0.0
997;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2019;0.0
998;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2020;0.0
999;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2021;0.0
1000;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;T Huishoudens;2022;0.0
1001;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2012;0.0
1002;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2013;0.0
1003;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2014;0.0
1004;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2015;0.0
1005;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2016;0.0
1006;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2017;0.0
1007;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2018;0.0
1008;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2019;0.0
1009;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2020;0.0
1010;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2021;0.0
1011;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2022;0.0
1012;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2012;14.9
1013;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2013;15.6
1014;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2014;12.6
1015;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2015;10.7
1016;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2016;11.0
1017;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2017;12.1
1018;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2018;13.6
1019;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2019;7.6
1020;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2020;10.3
1021;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2021;14.4
1022;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2022;10.6
1023;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2012;98.9
1024;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2013;100.8
1025;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2014;102.1
1026;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2015;106.1
1027;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2016;102.7
1028;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2017;106.5
1029;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2018;112.1
1030;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2019;114.4
1031;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2020;119.5
1032;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2021;136.4
1033;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2022;144.3
1034;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2012;1.9
1035;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2013;1.7
1036;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2014;2.0
1037;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2015;2.3
1038;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2016;2.3
1039;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2017;2.3
1040;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2018;2.7
1041;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2019;3.3
1042;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2020;3.4
1043;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2021;3.9
1044;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2022;4.0
1045;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2012;8.1
1046;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2013;8.1
1047;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2014;9.4
1048;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2015;10.5
1049;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2016;10.1
1050;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2017;11.4
1051;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2018;14.2
1052;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2019;16.2
1053;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2020;16.2
1054;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2021;18.6
1055;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2022;21.5
1056;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2012;14.5
1057;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2013;14.2
1058;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2014;15.3
1059;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2015;16.1
1060;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2016;16.0
1061;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2017;15.3
1062;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2018;14.8
1063;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2019;17.0
1064;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2020;18.1
1065;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2021;18.7
1066;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2022;20.5
1067;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2012;37.5
1068;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2013;36.5
1069;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2014;39.7
1070;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2015;43.7
1071;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2016;41.4
1072;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2017;42.4
1073;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2018;43.5
1074;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2019;48.9
1075;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2020;50.7
1076;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2021;54.6
1077;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2022;59.9
1078;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2012;16.7
1079;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2013;16.4
1080;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2014;18.1
1081;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2015;20.6
1082;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2016;18.6
1083;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2017;20.4
1084;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2018;21.9
1085;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2019;24.1
1086;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2020;24.0
1087;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2021;26.8
1088;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2022;29.9
1089;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2012;16.3
1090;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2013;19.2
1091;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2014;19.6
1092;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2015;21.3
