ID;InstitutioneleSectoren;TransactiesEnSaldi;Perioden;OverheidsproductieEnConsumptie_1
1449;Rijksoverheid;B1g Bruto toegevoegde waarde;2023;26582
1450;Rijksoverheid;P51c Verbruik van vaste activa;1995;3272
1451;Rijksoverheid;P51c Verbruik van vaste activa;1996;3239
1452;Rijksoverheid;P51c Verbruik van vaste activa;1997;3276
1453;Rijksoverheid;P51c Verbruik van vaste activa;1998;3295
1454;Rijksoverheid;P51c Verbruik van vaste activa;1999;3343
1455;Rijksoverheid;P51c Verbruik van vaste activa;2000;3497
1456;Rijksoverheid;P51c Verbruik van vaste activa;2001;3641
1457;Rijksoverheid;P51c Verbruik van vaste activa;2002;3811
1458;Rijksoverheid;P51c Verbruik van vaste activa;2003;3923
1459;Rijksoverheid;P51c Verbruik van vaste activa;2004;4020
1460;Rijksoverheid;P51c Verbruik van vaste activa;2005;4086
1461;Rijksoverheid;P51c Verbruik van vaste activa;2006;4218
1462;Rijksoverheid;P51c Verbruik van vaste activa;2007;4392
1463;Rijksoverheid;P51c Verbruik van vaste activa;2008;4620
1464;Rijksoverheid;P51c Verbruik van vaste activa;2009;4749
1465;Rijksoverheid;P51c Verbruik van vaste activa;2010;4907
1466;Rijksoverheid;P51c Verbruik van vaste activa;2011;5046
1467;Rijksoverheid;P51c Verbruik van vaste activa;2012;5183
1468;Rijksoverheid;P51c Verbruik van vaste activa;2013;5233
1469;Rijksoverheid;P51c Verbruik van vaste activa;2014;5182
1470;Rijksoverheid;P51c Verbruik van vaste activa;2015;5227
1471;Rijksoverheid;P51c Verbruik van vaste activa;2016;5237
1472;Rijksoverheid;P51c Verbruik van vaste activa;2017;5396
1473;Rijksoverheid;P51c Verbruik van vaste activa;2018;5592
1474;Rijksoverheid;P51c Verbruik van vaste activa;2019;5811
1475;Rijksoverheid;P51c Verbruik van vaste activa;2020;6068
1476;Rijksoverheid;P51c Verbruik van vaste activa;2021;6333
1477;Rijksoverheid;P51c Verbruik van vaste activa;2022;6921
1478;Rijksoverheid;P51c Verbruik van vaste activa;2023;7358
1479;Rijksoverheid;B1n Netto toegevoegde waarde;1995;9344
1480;Rijksoverheid;B1n Netto toegevoegde waarde;1996;9359
1481;Rijksoverheid;B1n Netto toegevoegde waarde;1997;9823
1482;Rijksoverheid;B1n Netto toegevoegde waarde;1998;10009
1483;Rijksoverheid;B1n Netto toegevoegde waarde;1999;10029
1484;Rijksoverheid;B1n Netto toegevoegde waarde;2000;11032
1485;Rijksoverheid;B1n Netto toegevoegde waarde;2001;12284
1486;Rijksoverheid;B1n Netto toegevoegde waarde;2002;12483
1487;Rijksoverheid;B1n Netto toegevoegde waarde;2003;12951
1488;Rijksoverheid;B1n Netto toegevoegde waarde;2004;13106
1489;Rijksoverheid;B1n Netto toegevoegde waarde;2005;14892
1490;Rijksoverheid;B1n Netto toegevoegde waarde;2006;16544
1491;Rijksoverheid;B1n Netto toegevoegde waarde;2007;16638
1492;Rijksoverheid;B1n Netto toegevoegde waarde;2008;19569
1493;Rijksoverheid;B1n Netto toegevoegde waarde;2009;17837
1494;Rijksoverheid;B1n Netto toegevoegde waarde;2010;18284
1495;Rijksoverheid;B1n Netto toegevoegde waarde;2011;18608
1496;Rijksoverheid;B1n Netto toegevoegde waarde;2012;20120
1497;Rijksoverheid;B1n Netto toegevoegde waarde;2013;19962
1498;Rijksoverheid;B1n Netto toegevoegde waarde;2014;17982
1499;Rijksoverheid;B1n Netto toegevoegde waarde;2015;16238
1500;Rijksoverheid;B1n Netto toegevoegde waarde;2016;14732
1501;Rijksoverheid;B1n Netto toegevoegde waarde;2017;14867
1502;Rijksoverheid;B1n Netto toegevoegde waarde;2018;15183
1503;Rijksoverheid;B1n Netto toegevoegde waarde;2019;15930
1504;Rijksoverheid;B1n Netto toegevoegde waarde;2020;15643
1505;Rijksoverheid;B1n Netto toegevoegde waarde;2021;18086
1506;Rijksoverheid;B1n Netto toegevoegde waarde;2022;24656
1507;Rijksoverheid;B1n Netto toegevoegde waarde;2023;19224
1508;Rijksoverheid;D1 Beloning van werknemers;1995;7783
1509;Rijksoverheid;D1 Beloning van werknemers;1996;7633
1510;Rijksoverheid;D1 Beloning van werknemers;1997;8025
1511;Rijksoverheid;D1 Beloning van werknemers;1998;8396
1512;Rijksoverheid;D1 Beloning van werknemers;1999;8654
1513;Rijksoverheid;D1 Beloning van werknemers;2000;8912
1514;Rijksoverheid;D1 Beloning van werknemers;2001;9554
1515;Rijksoverheid;D1 Beloning van werknemers;2002;10239
1516;Rijksoverheid;D1 Beloning van werknemers;2003;10578
1517;Rijksoverheid;D1 Beloning van werknemers;2004;10566
1518;Rijksoverheid;D1 Beloning van werknemers;2005;10611
1519;Rijksoverheid;D1 Beloning van werknemers;2006;10933
1520;Rijksoverheid;D1 Beloning van werknemers;2007;11293
1521;Rijksoverheid;D1 Beloning van werknemers;2008;11717
1522;Rijksoverheid;D1 Beloning van werknemers;2009;12369
1523;Rijksoverheid;D1 Beloning van werknemers;2010;12630
1524;Rijksoverheid;D1 Beloning van werknemers;2011;12399
1525;Rijksoverheid;D1 Beloning van werknemers;2012;12522
1526;Rijksoverheid;D1 Beloning van werknemers;2013;12248
1527;Rijksoverheid;D1 Beloning van werknemers;2014;12393
1528;Rijksoverheid;D1 Beloning van werknemers;2015;12431
1529;Rijksoverheid;D1 Beloning van werknemers;2016;12584
1530;Rijksoverheid;D1 Beloning van werknemers;2017;12908
1531;Rijksoverheid;D1 Beloning van werknemers;2018;13560
1532;Rijksoverheid;D1 Beloning van werknemers;2019;14676
1533;Rijksoverheid;D1 Beloning van werknemers;2020;15388
1534;Rijksoverheid;D1 Beloning van werknemers;2021;16039
1535;Rijksoverheid;D1 Beloning van werknemers;2022;17533
1536;Rijksoverheid;D1 Beloning van werknemers;2023;19173
1537;Rijksoverheid;D11 Lonen;1995;5810
1538;Rijksoverheid;D11 Lonen;1996;5704
1539;Rijksoverheid;D11 Lonen;1997;6018
1540;Rijksoverheid;D11 Lonen;1998;6074
1541;Rijksoverheid;D11 Lonen;1999;6274
1542;Rijksoverheid;D11 Lonen;2000;6436
1543;Rijksoverheid;D11 Lonen;2001;6930
1544;Rijksoverheid;D11 Lonen;2002;7450
1545;Rijksoverheid;D11 Lonen;2003;7716
1546;Rijksoverheid;D11 Lonen;2004;7459
1547;Rijksoverheid;D11 Lonen;2005;7449
1548;Rijksoverheid;D11 Lonen;2006;7760
1549;Rijksoverheid;D11 Lonen;2007;7920
1550;Rijksoverheid;D11 Lonen;2008;8043
1551;Rijksoverheid;D11 Lonen;2009;8535
1552;Rijksoverheid;D11 Lonen;2010;9176
1553;Rijksoverheid;D11 Lonen;2011;8878
1554;Rijksoverheid;D11 Lonen;2012;8915
1555;Rijksoverheid;D11 Lonen;2013;8718
1556;Rijksoverheid;D11 Lonen;2014;8845
1557;Rijksoverheid;D11 Lonen;2015;8825
1558;Rijksoverheid;D11 Lonen;2016;8964
1559;Rijksoverheid;D11 Lonen;2017;9132
1560;Rijksoverheid;D11 Lonen;2018;9401
1561;Rijksoverheid;D11 Lonen;2019;10197
1562;Rijksoverheid;D11 Lonen;2020;11055
1563;Rijksoverheid;D11 Lonen;2021;11421
1564;Rijksoverheid;D11 Lonen;2022;12432
1565;Rijksoverheid;D11 Lonen;2023;13702
1566;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;1995;1973
1567;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;1996;1929
1568;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;1997;2007
1569;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;1998;2322
1570;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;1999;2380
1571;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2000;2476
1572;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2001;2624
1573;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2002;2789
1574;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2003;2862
1575;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2004;3107
1576;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2005;3162
1577;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2006;3173
1578;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2007;3373
1579;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2008;3674
1580;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2009;3834
1581;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2010;3454
1582;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2011;3521
1583;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2012;3607
1584;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2013;3530
1585;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2014;3548
1586;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2015;3606
1587;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2016;3620
1588;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2017;3776
1589;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2018;4159
1590;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2019;4479
1591;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2020;4333
1592;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2021;4618
1593;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2022;5101
1594;Rijksoverheid;D12 Sociale premies t.l.v. werkgevers;2023;5471
1595;Rijksoverheid;D29 Niet-productgebonden belastingen;1995;40
1596;Rijksoverheid;D29 Niet-productgebonden belastingen;1996;41
1597;Rijksoverheid;D29 Niet-productgebonden belastingen;1997;38
1598;Rijksoverheid;D29 Niet-productgebonden belastingen;1998;36
1599;Rijksoverheid;D29 Niet-productgebonden belastingen;1999;65
1600;Rijksoverheid;D29 Niet-productgebonden belastingen;2000;69
1601;Rijksoverheid;D29 Niet-productgebonden belastingen;2001;75
1602;Rijksoverheid;D29 Niet-productgebonden belastingen;2002;79
1603;Rijksoverheid;D29 Niet-productgebonden belastingen;2003;85
1604;Rijksoverheid;D29 Niet-productgebonden belastingen;2004;88
1605;Rijksoverheid;D29 Niet-productgebonden belastingen;2005;88
1606;Rijksoverheid;D29 Niet-productgebonden belastingen;2006;85
1607;Rijksoverheid;D29 Niet-productgebonden belastingen;2007;82
1608;Rijksoverheid;D29 Niet-productgebonden belastingen;2008;90
1609;Rijksoverheid;D29 Niet-productgebonden belastingen;2009;96
1610;Rijksoverheid;D29 Niet-productgebonden belastingen;2010;96
1611;Rijksoverheid;D29 Niet-productgebonden belastingen;2011;106
1612;Rijksoverheid;D29 Niet-productgebonden belastingen;2012;89
1613;Rijksoverheid;D29 Niet-productgebonden belastingen;2013;125
1614;Rijksoverheid;D29 Niet-productgebonden belastingen;2014;129
1615;Rijksoverheid;D29 Niet-productgebonden belastingen;2015;188
1616;Rijksoverheid;D29 Niet-productgebonden belastingen;2016;194
1617;Rijksoverheid;D29 Niet-productgebonden belastingen;2017;186
1618;Rijksoverheid;D29 Niet-productgebonden belastingen;2018;172
1619;Rijksoverheid;D29 Niet-productgebonden belastingen;2019;163
1620;Rijksoverheid;D29 Niet-productgebonden belastingen;2020;184
1621;Rijksoverheid;D29 Niet-productgebonden belastingen;2021;206
1622;Rijksoverheid;D29 Niet-productgebonden belastingen;2022;301
1623;Rijksoverheid;D29 Niet-productgebonden belastingen;2023;399
1624;Rijksoverheid;D39 Subsidies niet-productgebonden;1995;0
1625;Rijksoverheid;D39 Subsidies niet-productgebonden;1996;0
1626;Rijksoverheid;D39 Subsidies niet-productgebonden;1997;0
1627;Rijksoverheid;D39 Subsidies niet-productgebonden;1998;0
1628;Rijksoverheid;D39 Subsidies niet-productgebonden;1999;0
1629;Rijksoverheid;D39 Subsidies niet-productgebonden;2000;-2
1630;Rijksoverheid;D39 Subsidies niet-productgebonden;2001;-1
1631;Rijksoverheid;D39 Subsidies niet-productgebonden;2002;-7
1632;Rijksoverheid;D39 Subsidies niet-productgebonden;2003;-10
1633;Rijksoverheid;D39 Subsidies niet-productgebonden;2004;-61
1634;Rijksoverheid;D39 Subsidies niet-productgebonden;2005;-39
1635;Rijksoverheid;D39 Subsidies niet-productgebonden;2006;-42
1636;Rijksoverheid;D39 Subsidies niet-productgebonden;2007;-37
1637;Rijksoverheid;D39 Subsidies niet-productgebonden;2008;-37
1638;Rijksoverheid;D39 Subsidies niet-productgebonden;2009;-56
1639;Rijksoverheid;D39 Subsidies niet-productgebonden;2010;-49
1640;Rijksoverheid;D39 Subsidies niet-productgebonden;2011;-50
1641;Rijksoverheid;D39 Subsidies niet-productgebonden;2012;-38
1642;Rijksoverheid;D39 Subsidies niet-productgebonden;2013;-4
1643;Rijksoverheid;D39 Subsidies niet-productgebonden;2014;0
1644;Rijksoverheid;D39 Subsidies niet-productgebonden;2015;-1
1645;Rijksoverheid;D39 Subsidies niet-productgebonden;2016;-1
1646;Rijksoverheid;D39 Subsidies niet-productgebonden;2017;-2
1647;Rijksoverheid;D39 Subsidies niet-productgebonden;2018;-2
1648;Rijksoverheid;D39 Subsidies niet-productgebonden;2019;-2
1649;Rijksoverheid;D39 Subsidies niet-productgebonden;2020;-2
1650;Rijksoverheid;D39 Subsidies niet-productgebonden;2021;-2
1651;Rijksoverheid;D39 Subsidies niet-productgebonden;2022;-33
1652;Rijksoverheid;D39 Subsidies niet-productgebonden;2023;-78
1653;Rijksoverheid;B2n Netto exploitatieoverschot;1995;1521
1654;Rijksoverheid;B2n Netto exploitatieoverschot;1996;1685
1655;Rijksoverheid;B2n Netto exploitatieoverschot;1997;1760
1656;Rijksoverheid;B2n Netto exploitatieoverschot;1998;1577
1657;Rijksoverheid;B2n Netto exploitatieoverschot;1999;1310
1658;Rijksoverheid;B2n Netto exploitatieoverschot;2000;2053
1659;Rijksoverheid;B2n Netto exploitatieoverschot;2001;2656
1660;Rijksoverheid;B2n Netto exploitatieoverschot;2002;2172
1661;Rijksoverheid;B2n Netto exploitatieoverschot;2003;2298
1662;Rijksoverheid;B2n Netto exploitatieoverschot;2004;2513
1663;Rijksoverheid;B2n Netto exploitatieoverschot;2005;4232
1664;Rijksoverheid;B2n Netto exploitatieoverschot;2006;5568
1665;Rijksoverheid;B2n Netto exploitatieoverschot;2007;5300
1666;Rijksoverheid;B2n Netto exploitatieoverschot;2008;7799
1667;Rijksoverheid;B2n Netto exploitatieoverschot;2009;5428
1668;Rijksoverheid;B2n Netto exploitatieoverschot;2010;5607
1669;Rijksoverheid;B2n Netto exploitatieoverschot;2011;6153
1670;Rijksoverheid;B2n Netto exploitatieoverschot;2012;7547
1671;Rijksoverheid;B2n Netto exploitatieoverschot;2013;7593
1672;Rijksoverheid;B2n Netto exploitatieoverschot;2014;5460
1673;Rijksoverheid;B2n Netto exploitatieoverschot;2015;3620
1674;Rijksoverheid;B2n Netto exploitatieoverschot;2016;1955
1675;Rijksoverheid;B2n Netto exploitatieoverschot;2017;1775
1676;Rijksoverheid;B2n Netto exploitatieoverschot;2018;1453
1677;Rijksoverheid;B2n Netto exploitatieoverschot;2019;1093
1678;Rijksoverheid;B2n Netto exploitatieoverschot;2020;73
1679;Rijksoverheid;B2n Netto exploitatieoverschot;2021;1843
1680;Rijksoverheid;B2n Netto exploitatieoverschot;2022;6855
1681;Rijksoverheid;B2n Netto exploitatieoverschot;2023;-270
1682;Rijksoverheid;P3 Consumptieve bestedingen;1995;16365
1683;Rijksoverheid;P3 Consumptieve bestedingen;1996;16238
1684;Rijksoverheid;P3 Consumptieve bestedingen;1997;16972
1685;Rijksoverheid;P3 Consumptieve bestedingen;1998;17929
1686;Rijksoverheid;P3 Consumptieve bestedingen;1999;18600
1687;Rijksoverheid;P3 Consumptieve bestedingen;2000;19421
1688;Rijksoverheid;P3 Consumptieve bestedingen;2001;21192
1689;Rijksoverheid;P3 Consumptieve bestedingen;2002;22628
1690;Rijksoverheid;P3 Consumptieve bestedingen;2003;22706
1691;Rijksoverheid;P3 Consumptieve bestedingen;2004;22215
1692;Rijksoverheid;P3 Consumptieve bestedingen;2005;23429
1693;Rijksoverheid;P3 Consumptieve bestedingen;2006;24796
1694;Rijksoverheid;P3 Consumptieve bestedingen;2007;27410
1695;Rijksoverheid;P3 Consumptieve bestedingen;2008;29112
1696;Rijksoverheid;P3 Consumptieve bestedingen;2009;30797
1697;Rijksoverheid;P3 Consumptieve bestedingen;2010;30326
1698;Rijksoverheid;P3 Consumptieve bestedingen;2011;29491
1699;Rijksoverheid;P3 Consumptieve bestedingen;2012;29168
1700;Rijksoverheid;P3 Consumptieve bestedingen;2013;28427
1701;Rijksoverheid;P3 Consumptieve bestedingen;2014;29294
1702;Rijksoverheid;P3 Consumptieve bestedingen;2015;28649
1703;Rijksoverheid;P3 Consumptieve bestedingen;2016;30384
1704;Rijksoverheid;P3 Consumptieve bestedingen;2017;30786
1705;Rijksoverheid;P3 Consumptieve bestedingen;2018;32277
1706;Rijksoverheid;P3 Consumptieve bestedingen;2019;34688
1707;Rijksoverheid;P3 Consumptieve bestedingen;2020;37461
1708;Rijksoverheid;P3 Consumptieve bestedingen;2021;41522
1709;Rijksoverheid;P3 Consumptieve bestedingen;2022;43397
1710;Rijksoverheid;P3 Consumptieve bestedingen;2023;47597
1711;Rijksoverheid;P31 Individuele consumptieve bestedingen;1995;2505
1712;Rijksoverheid;P31 Individuele consumptieve bestedingen;1996;2518
1713;Rijksoverheid;P31 Individuele consumptieve bestedingen;1997;2618
1714;Rijksoverheid;P31 Individuele consumptieve bestedingen;1998;2919
1715;Rijksoverheid;P31 Individuele consumptieve bestedingen;1999;3066
1716;Rijksoverheid;P31 Individuele consumptieve bestedingen;2000;3375
1717;Rijksoverheid;P31 Individuele consumptieve bestedingen;2001;3567
1718;Rijksoverheid;P31 Individuele consumptieve bestedingen;2002;3934
1719;Rijksoverheid;P31 Individuele consumptieve bestedingen;2003;3724
1720;Rijksoverheid;P31 Individuele consumptieve bestedingen;2004;3749
1721;Rijksoverheid;P31 Individuele consumptieve bestedingen;2005;4234
1722;Rijksoverheid;P31 Individuele consumptieve bestedingen;2006;4726
1723;Rijksoverheid;P31 Individuele consumptieve bestedingen;2007;6227
1724;Rijksoverheid;P31 Individuele consumptieve bestedingen;2008;7055
1725;Rijksoverheid;P31 Individuele consumptieve bestedingen;2009;7681
1726;Rijksoverheid;P31 Individuele consumptieve bestedingen;2010;7930
1727;Rijksoverheid;P31 Individuele consumptieve bestedingen;2011;7916
1728;Rijksoverheid;P31 Individuele consumptieve bestedingen;2012;7386
1729;Rijksoverheid;P31 Individuele consumptieve bestedingen;2013;6936
1730;Rijksoverheid;P31 Individuele consumptieve bestedingen;2014;7452
1731;Rijksoverheid;P31 Individuele consumptieve bestedingen;2015;7292
1732;Rijksoverheid;P31 Individuele consumptieve bestedingen;2016;7873
1733;Rijksoverheid;P31 Individuele consumptieve bestedingen;2017;8178
1734;Rijksoverheid;P31 Individuele consumptieve bestedingen;2018;8676
1735;Rijksoverheid;P31 Individuele consumptieve bestedingen;2019;9473
1736;Rijksoverheid;P31 Individuele consumptieve bestedingen;2020;10380
1737;Rijksoverheid;P31 Individuele consumptieve bestedingen;2021;13332
1738;Rijksoverheid;P31 Individuele consumptieve bestedingen;2022;13110
1739;Rijksoverheid;P31 Individuele consumptieve bestedingen;2023;12932
1740;Rijksoverheid;D631 Overdrachten niet-marktproducten;1995;541
1741;Rijksoverheid;D631 Overdrachten niet-marktproducten;1996;517
1742;Rijksoverheid;D631 Overdrachten niet-marktproducten;1997;522
1743;Rijksoverheid;D631 Overdrachten niet-marktproducten;1998;582
1744;Rijksoverheid;D631 Overdrachten niet-marktproducten;1999;589
1745;Rijksoverheid;D631 Overdrachten niet-marktproducten;2000;830
1746;Rijksoverheid;D631 Overdrachten niet-marktproducten;2001;896
1747;Rijksoverheid;D631 Overdrachten niet-marktproducten;2002;968
1748;Rijksoverheid;D631 Overdrachten niet-marktproducten;2003;813
1749;Rijksoverheid;D631 Overdrachten niet-marktproducten;2004;812
1750;Rijksoverheid;D631 Overdrachten niet-marktproducten;2005;774
1751;Rijksoverheid;D631 Overdrachten niet-marktproducten;2006;642
1752;Rijksoverheid;D631 Overdrachten niet-marktproducten;2007;888
1753;Rijksoverheid;D631 Overdrachten niet-marktproducten;2008;974
1754;Rijksoverheid;D631 Overdrachten niet-marktproducten;2009;1171
1755;Rijksoverheid;D631 Overdrachten niet-marktproducten;2010;1381
1756;Rijksoverheid;D631 Overdrachten niet-marktproducten;2011;1284
1757;Rijksoverheid;D631 Overdrachten niet-marktproducten;2012;1195
1758;Rijksoverheid;D631 Overdrachten niet-marktproducten;2013;1103
1759;Rijksoverheid;D631 Overdrachten niet-marktproducten;2014;1199
1760;Rijksoverheid;D631 Overdrachten niet-marktproducten;2015;1270
1761;Rijksoverheid;D631 Overdrachten niet-marktproducten;2016;1242
1762;Rijksoverheid;D631 Overdrachten niet-marktproducten;2017;1130
1763;Rijksoverheid;D631 Overdrachten niet-marktproducten;2018;1160
