ID;Geslacht;Verblijfsjaar;Onderwijssoort;Studierichting;Opleidingsfase;Perioden;TotaalIngeschrevenen_1;TotaalNietInternationaleStudenten_2;TotaalInternationaleStudenten_3
712;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2017/'18;0;0;0
713;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2018/'19;0;0;0
714;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2019/'20;0;0;0
715;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2020/'21;0;0;0
716;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2021/'22;0;0;0
717;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2022/'23;0;0;0
718;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2023/'24;0;0;0
719;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;Onderwijsrichting onbekend;Master- en vervolgopleidingen;2024/'25;0;0;0
720;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2005/'06;356860;336250;20610
721;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2006/'07;366720;345890;20830
722;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2007/'08;374800;353080;21730
723;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2008/'09;383720;360700;23010
724;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2009/'10;403280;378420;24860
725;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2010/'11;416640;390220;26420
726;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2011/'12;423950;396860;27080
727;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2012/'13;421690;394370;27330
728;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2013/'14;440290;413160;27130
729;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2014/'15;446430;419860;26570
730;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2015/'16;442590;416160;26440
731;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2016/'17;446650;420010;26630
732;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2017/'18;452690;424520;28170
733;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2018/'19;455670;426020;29650
734;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2019/'20;463330;431730;31600
735;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2020/'21;489260;456340;32920
736;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2021/'22;491440;456680;34770
737;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2022/'23;476830;440270;36560
738;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2023/'24;460430;422660;37770
739;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Totaal opleidingsfase;2024/'25;449940;411390;38560
740;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2005/'06;344200;324500;19700
741;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2006/'07;353680;333820;19870
742;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2007/'08;362360;341670;20700
743;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2008/'09;371590;349640;21960
744;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2009/'10;390150;366350;23800
745;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2010/'11;403080;377770;25310
746;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2011/'12;411730;385760;25970
747;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2012/'13;410580;384400;26190
748;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2013/'14;428690;402830;25860
749;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2014/'15;434470;409360;25110
750;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2015/'16;430500;405600;24900
751;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2016/'17;434680;409730;24950
752;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2017/'18;440830;414690;26130
753;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2018/'19;443150;415970;27180
754;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2019/'20;450090;421270;28820
755;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2020/'21;475450;445640;29810
756;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2021/'22;476590;445200;31390
757;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2022/'23;462080;429050;33030
758;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2023/'24;445650;411720;33930
759;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Bachelor- en doctoraalopleidingen;2024/'25;434730;400330;34400
760;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2005/'06;12660;11750;920
761;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2006/'07;13030;12070;960
762;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2007/'08;12440;11410;1030
763;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2008/'09;12120;11070;1060
764;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2009/'10;13140;12080;1060
765;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2010/'11;13560;12450;1110
766;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2011/'12;12220;11100;1110
767;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2012/'13;11110;9970;1140
768;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2013/'14;11600;10330;1270
769;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2014/'15;11960;10510;1460
770;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2015/'16;12100;10560;1530
771;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2016/'17;11970;10290;1680
772;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2017/'18;11870;9820;2040
773;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2018/'19;12520;10050;2470
774;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2019/'20;13240;10460;2780
775;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2020/'21;13810;10700;3120
776;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2021/'22;14850;11470;3380
777;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2022/'23;14750;11230;3520
778;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2023/'24;14780;10940;3840
779;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;Totaal studierichting;Master- en vervolgopleidingen;2024/'25;15210;11060;4160
780;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2005/'06;76830;75740;1100
781;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2006/'07;77470;76460;1010
782;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2007/'08;75540;74580;960
783;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2008/'09;73720;72770;950
784;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2009/'10;76480;75500;980
785;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2010/'11;77860;76870;990
786;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2011/'12;75010;74080;930
787;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2012/'13;70680;69840;850
788;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2013/'14;72150;71250;900
789;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2014/'15;72410;71590;820
790;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2015/'16;69730;68950;780
791;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2016/'17;68730;67910;820
792;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2017/'18;67330;66440;890
793;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2018/'19;66270;65210;1060
794;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2019/'20;66730;65420;1300
795;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2020/'21;71320;69840;1480
796;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2021/'22;71850;70230;1620
797;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2022/'23;70740;69110;1630
798;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2023/'24;69030;67420;1600
799;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Totaal opleidingsfase;2024/'25;68970;67250;1720
800;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2005/'06;66520;65530;990
801;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2006/'07;67100;66190;910
802;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2007/'08;65800;64950;850
803;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2008/'09;64450;63620;830
804;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2009/'10;66290;65430;850
805;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2010/'11;67420;66560;860
806;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2011/'12;65950;65140;810
807;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2012/'13;62780;62050;730
808;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2013/'14;63890;63130;760
809;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2014/'15;64060;63390;680
810;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2015/'16;61400;60760;640
811;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2016/'17;60990;60300;680
812;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2017/'18;60590;59850;740
813;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2018/'19;60080;59210;880
814;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2019/'20;60830;59780;1050
815;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2020/'21;65970;64820;1140
816;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2021/'22;66130;64930;1200
817;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2022/'23;65100;63930;1170
818;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2023/'24;63800;62720;1090
819;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Bachelor- en doctoraalopleidingen;2024/'25;63830;62770;1060
820;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2005/'06;10310;10200;110
821;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2006/'07;10370;10280;90
822;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2007/'08;9740;9630;110
823;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2008/'09;9270;9160;120
824;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2009/'10;10190;10070;130
825;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2010/'11;10440;10310;130
826;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2011/'12;9060;8930;120
827;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2012/'13;7910;7790;120
828;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2013/'14;8260;8120;140
829;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2014/'15;8350;8200;150
830;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2015/'16;8330;8190;140
831;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2016/'17;7740;7610;140
832;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2017/'18;6740;6590;150
833;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2018/'19;6180;6000;180
834;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2019/'20;5900;5640;260
835;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2020/'21;5360;5020;340
836;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2021/'22;5720;5300;420
837;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2022/'23;5640;5180;460
838;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2023/'24;5220;4710;520
839;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;01 Onderwijs;Master- en vervolgopleidingen;2024/'25;5140;4480;660
840;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2005/'06;23820;19430;4400
841;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2006/'07;25240;20810;4430
842;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2007/'08;26190;21740;4450
843;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2008/'09;27100;22640;4460
844;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2009/'10;28420;23910;4510
845;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2010/'11;29040;24580;4460
846;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2011/'12;29580;25050;4530
847;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2012/'13;29630;24980;4650
848;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2013/'14;30160;25340;4820
849;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2014/'15;30570;25520;5050
850;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2015/'16;30100;24690;5410
851;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2016/'17;30220;24480;5740
852;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger beroepsonderwijs;02 Vormgeving, kunst, talen en gesch...;Totaal opleidingsfase;2017/'18;30830;24400;6430
