ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;TotaalVoortijdigSchoolverlaters_1;VoortijdigSchoolverlatersVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
2986;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2016/'17;810.0;250.0;560.0;490.0;70.0;10.0
2987;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2017/'18;860.0;230.0;630.0;540.0;80.0;10.0
2988;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2018/'19;;;;;;
2989;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2019/'20;;;;;;
2990;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2007/'08;9380.0;4060.0;5320.0;4230.0;1020.0;80.0
2991;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2008/'09;8290.0;3500.0;4790.0;3660.0;1060.0;70.0
2992;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2009/'10;8550.0;3920.0;4630.0;3710.0;850.0;60.0
2993;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2010/'11;8580.0;3880.0;4700.0;3910.0;720.0;80.0
2994;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2011/'12;8760.0;4490.0;4270.0;3540.0;660.0;70.0
2995;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2012/'13;6050.0;2170.0;3880.0;3280.0;550.0;60.0
2996;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2013/'14;5680.0;2100.0;3580.0;3110.0;410.0;70.0
2997;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2014/'15;5580.0;2090.0;3490.0;3060.0;350.0;70.0
2998;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2015/'16;5530.0;2230.0;3310.0;2950.0;310.0;50.0
2999;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2016/'17;6180.0;2580.0;3600.0;3210.0;320.0;70.0
3000;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2017/'18;6650.0;2520.0;4130.0;3670.0;410.0;60.0
3001;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2018/'19;;;;;;
3002;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2019/'20;;;;;;
3003;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2007/'08;70.0;20.0;50.0;40.0;10.0;0.0
3004;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2008/'09;70.0;20.0;50.0;40.0;10.0;0.0
3005;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2009/'10;60.0;20.0;40.0;40.0;0.0;0.0
3006;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2010/'11;70.0;20.0;50.0;40.0;0.0;0.0
3007;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2011/'12;40.0;20.0;20.0;20.0;0.0;0.0
3008;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2012/'13;30.0;20.0;20.0;10.0;0.0;0.0
3009;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2013/'14;30.0;10.0;20.0;20.0;0.0;0.0
3010;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2014/'15;20.0;10.0;20.0;10.0;0.0;0.0
3011;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2015/'16;30.0;10.0;20.0;20.0;0.0;0.0
3012;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2016/'17;30.0;10.0;10.0;10.0;0.0;0.0
3013;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2017/'18;30.0;10.0;20.0;20.0;0.0;0.0
3014;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2018/'19;;;;;;
3015;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2019/'20;;;;;;
3016;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2007/'08;200.0;200.0;0.0;0.0;0.0;0.0
3017;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2008/'09;160.0;160.0;0.0;0.0;0.0;0.0
3018;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2009/'10;210.0;210.0;0.0;0.0;0.0;0.0
3019;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2010/'11;230.0;230.0;0.0;0.0;0.0;0.0
3020;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2011/'12;210.0;210.0;0.0;0.0;0.0;0.0
3021;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2012/'13;60.0;60.0;0.0;0.0;0.0;0.0
3022;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2013/'14;60.0;60.0;0.0;0.0;0.0;0.0
3023;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2014/'15;50.0;50.0;0.0;0.0;0.0;0.0
3024;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2015/'16;60.0;60.0;0.0;0.0;0.0;0.0
3025;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2016/'17;60.0;60.0;0.0;0.0;0.0;0.0
3026;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2017/'18;70.0;70.0;0.0;0.0;0.0;0.0
3027;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2018/'19;;;;;;
3028;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Totaal voortijdig schoolverlaters;2019/'20;;;;;;
3029;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
3030;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
3031;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
3032;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
3033;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2011/'12;10.0;10.0;0.0;0.0;0.0;0.0
3034;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
3035;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
3036;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
3037;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
3038;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
3039;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
3040;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2018/'19;;;;;;
3041;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2019/'20;;;;;;
3042;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2007/'08;200.0;200.0;0.0;0.0;0.0;0.0
3043;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2008/'09;160.0;160.0;0.0;0.0;0.0;0.0
3044;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2009/'10;200.0;200.0;0.0;0.0;0.0;0.0
3045;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2010/'11;220.0;220.0;0.0;0.0;0.0;0.0
3046;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2011/'12;200.0;200.0;0.0;0.0;0.0;0.0
3047;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2012/'13;60.0;50.0;0.0;0.0;0.0;0.0
3048;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2013/'14;50.0;50.0;0.0;0.0;0.0;0.0
3049;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2014/'15;50.0;50.0;0.0;0.0;0.0;0.0
3050;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2015/'16;60.0;60.0;0.0;0.0;0.0;0.0
3051;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2016/'17;60.0;60.0;0.0;0.0;0.0;0.0
3052;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2017/'18;70.0;70.0;0.0;0.0;0.0;0.0
3053;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2018/'19;;;;;;
3054;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2019/'20;;;;;;
3055;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
3056;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
3057;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
3058;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
3059;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
3060;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
3061;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
3062;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
3063;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
3064;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
3065;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
3066;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2018/'19;;;;;;
3067;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2019/'20;;;;;;
3068;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0
3069;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0
3070;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2009/'10;10.0;10.0;0.0;0.0;0.0;0.0
3071;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2010/'11;20.0;20.0;0.0;0.0;0.0;0.0
3072;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2011/'12;10.0;10.0;0.0;0.0;0.0;0.0
3073;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2012/'13;10.0;10.0;0.0;0.0;0.0;0.0
3074;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
3075;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
3076;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
3077;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2016/'17;10.0;10.0;0.0;0.0;0.0;0.0
3078;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2017/'18;10.0;10.0;0.0;0.0;0.0;0.0
3079;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2018/'19;;;;;;
3080;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
3081;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
3082;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
3083;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
3084;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
3085;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
3086;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
3087;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
3088;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
3089;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
3090;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
3091;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
3092;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2018/'19;;;;;;
3093;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2019/'20;;;;;;
3094;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0
3095;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0
3096;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2009/'10;10.0;10.0;0.0;0.0;0.0;0.0
3097;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2010/'11;20.0;20.0;0.0;0.0;0.0;0.0
3098;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2011/'12;10.0;10.0;0.0;0.0;0.0;0.0
3099;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;3 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2012/'13;10.0;10.0;0.0;0.0;0.0;0.0
