ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;StabilisatieVanEenCrisissituatie_10;Diagnostiek_11;Begeleiden_12;Behandelen_13;GemeentelijkeToegang_14;Huisarts_15;Jeugdarts_16;GecertificeerdeInstelling_17;MedischSpecialist_18;RechterOfficierVanJustitie_19;GeenVerwijzer_20;VerwijzerOnbekend_21;Gemeentenaam_22;SoortRegio_23;Codering_24;IndelingswijzigingWijken_25
1754;Totaal alle jeugdzorg in natura;Wijk 04 Leuvenheim;2018;10.0;;;;;;;;20.0;;;;;;;;;;;;;Brummen                                 ;Wijk     ;WK021304  ;1.0
1755;Totaal alle jeugdzorg in natura;Wijk 05 Hall;1e halfjaar 2018;10.0;;;;;;10.0;;15.0;;;;;10.0;;;;;;;;Brummen                                 ;Wijk     ;WK021305  ;1.0
1756;Totaal alle jeugdzorg in natura;Wijk 05 Hall;2e halfjaar 2018;10.0;;;10.0;;;10.0;;15.0;;;;;10.0;;;;;;;;Brummen                                 ;Wijk     ;WK021305  ;1.0
1757;Totaal alle jeugdzorg in natura;Wijk 05 Hall;2018;10.0;;;10.0;;;10.0;;15.0;;;;;10.0;;;;;;;;Brummen                                 ;Wijk     ;WK021305  ;1.0
1758;Totaal alle jeugdzorg in natura;Wijk 06 Eerbeek;1e halfjaar 2018;130.0;;65.0;55.0;;25.0;100.0;;160.0;;;;;65.0;55.0;;10.0;20.0;;;;Brummen                                 ;Wijk     ;WK021306  ;1.0
1759;Totaal alle jeugdzorg in natura;Wijk 06 Eerbeek;2e halfjaar 2018;155.0;10.0;80.0;65.0;;25.0;120.0;;200.0;;;;;70.0;80.0;;10.0;20.0;;;;Brummen                                 ;Wijk     ;WK021306  ;1.0
1760;Totaal alle jeugdzorg in natura;Wijk 06 Eerbeek;2018;165.0;10.0;80.0;75.0;;30.0;130.0;;225.0;;;;;80.0;90.0;;15.0;20.0;;;;Brummen                                 ;Wijk     ;WK021306  ;1.0
1761;Totaal alle jeugdzorg in natura;Brunssum;1e halfjaar 2018;640.0;60.0;305.0;255.0;15.0;225.0;355.0;55.0;955.0;;;;;425.0;245.0;15.0;75.0;40.0;;10.0;40.0;Brunssum                                ;Gemeente ;GM0899    ;
1762;Totaal alle jeugdzorg in natura;Brunssum;2e halfjaar 2018;650.0;75.0;320.0;240.0;15.0;225.0;365.0;55.0;985.0;;;;;455.0;250.0;20.0;80.0;40.0;;10.0;45.0;Brunssum                                ;Gemeente ;GM0899    ;
1763;Totaal alle jeugdzorg in natura;Brunssum;2018;720.0;75.0;355.0;275.0;15.0;245.0;415.0;60.0;1145.0;;;;;520.0;295.0;20.0;95.0;45.0;;10.0;45.0;Brunssum                                ;Gemeente ;GM0899    ;
1764;Totaal alle jeugdzorg in natura;Wijk 01 Brunssum-West;1e halfjaar 2018;175.0;15.0;85.0;75.0;;60.0;95.0;20.0;230.0;;;;;100.0;85.0;;15.0;15.0;;;;Brunssum                                ;Wijk     ;WK089901  ;1.0
1765;Totaal alle jeugdzorg in natura;Wijk 01 Brunssum-West;2e halfjaar 2018;175.0;10.0;85.0;70.0;;60.0;95.0;15.0;245.0;;;;;110.0;85.0;;15.0;15.0;;;;Brunssum                                ;Wijk     ;WK089901  ;1.0
1766;Totaal alle jeugdzorg in natura;Wijk 01 Brunssum-West;2018;190.0;15.0;95.0;80.0;;65.0;105.0;20.0;270.0;;;;;120.0;100.0;;15.0;15.0;;;;Brunssum                                ;Wijk     ;WK089901  ;1.0
1767;Totaal alle jeugdzorg in natura;Wijk 02 Brunssum-Noord;1e halfjaar 2018;100.0;10.0;45.0;45.0;;25.0;70.0;;150.0;;;;;70.0;55.0;;;10.0;;;;Brunssum                                ;Wijk     ;WK089902  ;1.0
1768;Totaal alle jeugdzorg in natura;Wijk 02 Brunssum-Noord;2e halfjaar 2018;105.0;10.0;50.0;40.0;;35.0;65.0;;160.0;;;;;75.0;60.0;;;15.0;;;10.0;Brunssum                                ;Wijk     ;WK089902  ;1.0
1769;Totaal alle jeugdzorg in natura;Wijk 02 Brunssum-Noord;2018;110.0;10.0;55.0;45.0;;35.0;70.0;;185.0;;;;;85.0;70.0;;;15.0;;;10.0;Brunssum                                ;Wijk     ;WK089902  ;1.0
1770;Totaal alle jeugdzorg in natura;Wijk 03 Brunssum-Oost;1e halfjaar 2018;95.0;;55.0;30.0;;40.0;50.0;;130.0;;;;;60.0;45.0;;10.0;;;;10.0;Brunssum                                ;Wijk     ;WK089903  ;1.0
1771;Totaal alle jeugdzorg in natura;Wijk 03 Brunssum-Oost;2e halfjaar 2018;100.0;10.0;55.0;35.0;;40.0;55.0;;140.0;;;;;65.0;45.0;;10.0;;;;10.0;Brunssum                                ;Wijk     ;WK089903  ;1.0
1772;Totaal alle jeugdzorg in natura;Wijk 03 Brunssum-Oost;2018;110.0;10.0;65.0;35.0;;40.0;65.0;;160.0;;;;;75.0;55.0;;10.0;;;;10.0;Brunssum                                ;Wijk     ;WK089903  ;1.0
1773;Totaal alle jeugdzorg in natura;Wijk 04 Brunssum-Zuid;1e halfjaar 2018;30.0;;15.0;10.0;;;25.0;;50.0;;;;;25.0;15.0;;;;;;;Brunssum                                ;Wijk     ;WK089904  ;1.0
1774;Totaal alle jeugdzorg in natura;Wijk 04 Brunssum-Zuid;2e halfjaar 2018;40.0;10.0;25.0;10.0;;10.0;30.0;;55.0;;;;;30.0;20.0;;;;;;;Brunssum                                ;Wijk     ;WK089904  ;1.0
1775;Totaal alle jeugdzorg in natura;Wijk 04 Brunssum-Zuid;2018;45.0;10.0;25.0;10.0;;10.0;30.0;;65.0;;;;;35.0;20.0;;;;;;;Brunssum                                ;Wijk     ;WK089904  ;1.0
1776;Totaal alle jeugdzorg in natura;Wijk 05 Brunssum-Centrum;1e halfjaar 2018;90.0;10.0;50.0;30.0;;30.0;60.0;;120.0;;;;;55.0;45.0;;;;;;;Brunssum                                ;Wijk     ;WK089905  ;1.0
1777;Totaal alle jeugdzorg in natura;Wijk 05 Brunssum-Centrum;2e halfjaar 2018;90.0;10.0;50.0;30.0;;30.0;55.0;;120.0;;;;;60.0;40.0;;;;;;;Brunssum                                ;Wijk     ;WK089905  ;1.0
1778;Totaal alle jeugdzorg in natura;Wijk 05 Brunssum-Centrum;2018;100.0;10.0;55.0;35.0;;30.0;70.0;;140.0;;;;;65.0;50.0;;;;;;;Brunssum                                ;Wijk     ;WK089905  ;1.0
1779;Totaal alle jeugdzorg in natura;Bunnik;1e halfjaar 2018;255.0;;155.0;90.0;;40.0;190.0;25.0;315.0;;;;;105.0;130.0;;15.0;20.0;;20.0;;Bunnik                                  ;Gemeente ;GM0312    ;
1780;Totaal alle jeugdzorg in natura;Bunnik;2e halfjaar 2018;265.0;;165.0;95.0;;40.0;200.0;25.0;335.0;;;;;110.0;140.0;;20.0;15.0;;15.0;;Bunnik                                  ;Gemeente ;GM0312    ;
1781;Totaal alle jeugdzorg in natura;Bunnik;2018;310.0;;190.0;110.0;10.0;45.0;240.0;25.0;400.0;;;;;125.0;175.0;;20.0;20.0;;25.0;;Bunnik                                  ;Gemeente ;GM0312    ;
1782;Totaal alle jeugdzorg in natura;Wijk 00 Bunnik;1e halfjaar 2018;115.0;;75.0;35.0;;20.0;90.0;10.0;140.0;;;;;55.0;70.0;;;;;;;Bunnik                                  ;Wijk     ;WK031200  ;1.0
1783;Totaal alle jeugdzorg in natura;Wijk 00 Bunnik;2e halfjaar 2018;125.0;;80.0;40.0;;20.0;95.0;15.0;150.0;;;;;55.0;80.0;;;;;;;Bunnik                                  ;Wijk     ;WK031200  ;1.0
1784;Totaal alle jeugdzorg in natura;Wijk 00 Bunnik;2018;150.0;;95.0;50.0;;25.0;115.0;15.0;185.0;;;;;65.0;100.0;;;;;;;Bunnik                                  ;Wijk     ;WK031200  ;1.0
1785;Totaal alle jeugdzorg in natura;Wijk 01 Odijk;1e halfjaar 2018;70.0;;40.0;30.0;;15.0;50.0;;90.0;;;;;25.0;35.0;;;10.0;;;;Bunnik                                  ;Wijk     ;WK031201  ;1.0
1786;Totaal alle jeugdzorg in natura;Wijk 01 Odijk;2e halfjaar 2018;70.0;;40.0;30.0;;10.0;50.0;;90.0;;;;;25.0;30.0;;;;;;;Bunnik                                  ;Wijk     ;WK031201  ;1.0
1787;Totaal alle jeugdzorg in natura;Wijk 01 Odijk;2018;80.0;;45.0;30.0;;15.0;60.0;;105.0;;;;;30.0;40.0;;;10.0;;10.0;;Bunnik                                  ;Wijk     ;WK031201  ;1.0
1788;Totaal alle jeugdzorg in natura;Wijk 02 Werkhoven;1e halfjaar 2018;50.0;;35.0;15.0;;;40.0;;65.0;;;;;15.0;20.0;;;;;10.0;;Bunnik                                  ;Wijk     ;WK031202  ;1.0
1789;Totaal alle jeugdzorg in natura;Wijk 02 Werkhoven;2e halfjaar 2018;55.0;;35.0;15.0;;;45.0;;70.0;;;;;15.0;25.0;;;;;;;Bunnik                                  ;Wijk     ;WK031202  ;1.0
1790;Totaal alle jeugdzorg in natura;Wijk 02 Werkhoven;2018;60.0;;45.0;20.0;;;50.0;;85.0;;;;;15.0;30.0;;;10.0;;10.0;;Bunnik                                  ;Wijk     ;WK031202  ;1.0
1791;Totaal alle jeugdzorg in natura;Bunschoten;1e halfjaar 2018;605.0;30.0;335.0;235.0;;100.0;480.0;25.0;805.0;;;;;275.0;400.0;;25.0;55.0;;10.0;;Bunschoten                              ;Gemeente ;GM0313    ;
1792;Totaal alle jeugdzorg in natura;Bunschoten;2e halfjaar 2018;695.0;35.0;405.0;250.0;;120.0;545.0;30.0;910.0;;;;;295.0;475.0;;25.0;50.0;;10.0;;Bunschoten                              ;Gemeente ;GM0313    ;
1793;Totaal alle jeugdzorg in natura;Bunschoten;2018;750.0;40.0;425.0;275.0;;125.0;595.0;30.0;1035.0;;;;;355.0;525.0;;30.0;55.0;;10.0;;Bunschoten                              ;Gemeente ;GM0313    ;
1794;Totaal alle jeugdzorg in natura;Wijk 00;1e halfjaar 2018;570.0;20.0;330.0;220.0;;95.0;455.0;20.0;735.0;;;;;220.0;390.0;;20.0;55.0;;10.0;;Bunschoten                              ;Wijk     ;WK031300  ;1.0
1795;Totaal alle jeugdzorg in natura;Wijk 00;2e halfjaar 2018;655.0;25.0;395.0;230.0;;115.0;515.0;30.0;835.0;;;;;235.0;470.0;;20.0;50.0;;10.0;;Bunschoten                              ;Wijk     ;WK031300  ;1.0
1796;Totaal alle jeugdzorg in natura;Wijk 00;2018;710.0;30.0;415.0;255.0;;120.0;560.0;30.0;950.0;;;;;285.0;520.0;;25.0;55.0;;10.0;;Bunschoten                              ;Wijk     ;WK031300  ;1.0
1797;Totaal alle jeugdzorg in natura;Buren;1e halfjaar 2018;520.0;30.0;285.0;195.0;10.0;95.0;380.0;50.0;680.0;;;;;160.0;325.0;25.0;60.0;25.0;;;20.0;Buren                                   ;Gemeente ;GM0214    ;
1798;Totaal alle jeugdzorg in natura;Buren;2e halfjaar 2018;555.0;30.0;330.0;195.0;;105.0;400.0;50.0;750.0;;;;;195.0;360.0;25.0;60.0;20.0;;;20.0;Buren                                   ;Gemeente ;GM0214    ;
1799;Totaal alle jeugdzorg in natura;Buren;2018;610.0;30.0;350.0;220.0;10.0;115.0;445.0;50.0;860.0;;;;;215.0;410.0;35.0;75.0;25.0;;;25.0;Buren                                   ;Gemeente ;GM0214    ;
1800;Totaal alle jeugdzorg in natura;Wijk 00 Buren;1e halfjaar 2018;45.0;;30.0;15.0;;10.0;35.0;;50.0;;;;;10.0;30.0;;;;;;;Buren                                   ;Wijk     ;WK021400  ;1.0
1801;Totaal alle jeugdzorg in natura;Wijk 00 Buren;2e halfjaar 2018;50.0;;30.0;15.0;;10.0;40.0;;55.0;;;;;15.0;35.0;;;;;;;Buren                                   ;Wijk     ;WK021400  ;1.0
1802;Totaal alle jeugdzorg in natura;Wijk 00 Buren;2018;60.0;;35.0;20.0;;10.0;45.0;;65.0;;;;;15.0;40.0;;;;;;;Buren                                   ;Wijk     ;WK021400  ;1.0
1803;Totaal alle jeugdzorg in natura;Wijk 01 Beusichem;1e halfjaar 2018;60.0;;35.0;25.0;;;55.0;;70.0;;;;;20.0;45.0;;;;;;;Buren                                   ;Wijk     ;WK021401  ;1.0
1804;Totaal alle jeugdzorg in natura;Wijk 01 Beusichem;2e halfjaar 2018;65.0;;40.0;25.0;;10.0;55.0;;80.0;;;;;20.0;55.0;;;;;;;Buren                                   ;Wijk     ;WK021401  ;1.0
1805;Totaal alle jeugdzorg in natura;Wijk 01 Beusichem;2018;75.0;;45.0;30.0;;10.0;65.0;;95.0;;;;;20.0;65.0;;;;;;;Buren                                   ;Wijk     ;WK021401  ;1.0
1806;Totaal alle jeugdzorg in natura;Wijk 02 Zoelen;1e halfjaar 2018;35.0;;20.0;15.0;;;35.0;;45.0;;;;;;35.0;;;;;;;Buren                                   ;Wijk     ;WK021402  ;1.0
1807;Totaal alle jeugdzorg in natura;Wijk 02 Zoelen;2e halfjaar 2018;45.0;;25.0;15.0;;;35.0;;55.0;;;;;;40.0;;;;;;;Buren                                   ;Wijk     ;WK021402  ;1.0
1808;Totaal alle jeugdzorg in natura;Wijk 02 Zoelen;2018;45.0;;25.0;20.0;;;40.0;;60.0;;;;;;40.0;;;;;;;Buren                                   ;Wijk     ;WK021402  ;1.0
1809;Totaal alle jeugdzorg in natura;Wijk 03 Lienden;1e halfjaar 2018;120.0;10.0;65.0;50.0;;20.0;90.0;15.0;160.0;;;;;25.0;95.0;;10.0;10.0;;;;Buren                                   ;Wijk     ;WK021403  ;1.0
1810;Totaal alle jeugdzorg in natura;Wijk 03 Lienden;2e halfjaar 2018;125.0;;70.0;45.0;;20.0;95.0;10.0;165.0;;;;;30.0;100.0;;;10.0;;;;Buren                                   ;Wijk     ;WK021403  ;1.0
1811;Totaal alle jeugdzorg in natura;Wijk 03 Lienden;2018;140.0;;80.0;55.0;;25.0;105.0;15.0;190.0;;;;;35.0;115.0;;10.0;10.0;;;;Buren                                   ;Wijk     ;WK021403  ;1.0
1812;Totaal alle jeugdzorg in natura;Wijk 04 Ingen;1e halfjaar 2018;30.0;;15.0;15.0;;;25.0;;50.0;;;;;;25.0;;;;;;;Buren                                   ;Wijk     ;WK021404  ;1.0
1813;Totaal alle jeugdzorg in natura;Wijk 04 Ingen;2e halfjaar 2018;35.0;;20.0;15.0;;;25.0;;50.0;;;;;;30.0;;;;;;;Buren                                   ;Wijk     ;WK021404  ;1.0
1814;Totaal alle jeugdzorg in natura;Wijk 04 Ingen;2018;40.0;;20.0;15.0;;;25.0;;65.0;;;;;10.0;30.0;;;;;;;Buren                                   ;Wijk     ;WK021404  ;1.0
1815;Totaal alle jeugdzorg in natura;Wijk 05 Maurik;1e halfjaar 2018;110.0;;70.0;35.0;;15.0;85.0;10.0;140.0;;;;;35.0;75.0;;;;;;;Buren                                   ;Wijk     ;WK021405  ;1.0
1816;Totaal alle jeugdzorg in natura;Wijk 05 Maurik;2e halfjaar 2018;120.0;;80.0;40.0;;25.0;90.0;10.0;155.0;;;;;45.0;80.0;;;;;;;Buren                                   ;Wijk     ;WK021405  ;1.0
1817;Totaal alle jeugdzorg in natura;Wijk 05 Maurik;2018;135.0;;90.0;45.0;;25.0;100.0;10.0;185.0;;;;;55.0;95.0;;;;;;;Buren                                   ;Wijk     ;WK021405  ;1.0
1818;Totaal alle jeugdzorg in natura;Wijk 06 Ravenswaaij;1e halfjaar 2018;10.0;;;;;;10.0;;15.0;;;;;;10.0;;;;;;;Buren                                   ;Wijk     ;WK021406  ;1.0
1819;Totaal alle jeugdzorg in natura;Wijk 06 Ravenswaaij;2e halfjaar 2018;10.0;;;;;;10.0;;15.0;;;;;;10.0;;;;;;;Buren                                   ;Wijk     ;WK021406  ;1.0
1820;Totaal alle jeugdzorg in natura;Wijk 06 Ravenswaaij;2018;10.0;;;;;;10.0;;15.0;;;;;;10.0;;;;;;;Buren                                   ;Wijk     ;WK021406  ;1.0
1821;Totaal alle jeugdzorg in natura;Capelle aan den IJssel;1e halfjaar 2018;1230.0;80.0;605.0;495.0;45.0;450.0;620.0;155.0;1750.0;;;;;325.0;415.0;30.0;250.0;75.0;;285.0;85.0;Capelle aan den IJssel                  ;Gemeente ;GM0502    ;
1822;Totaal alle jeugdzorg in natura;Capelle aan den IJssel;2e halfjaar 2018;1440.0;100.0;745.0;550.0;40.0;525.0;745.0;165.0;2055.0;;;;;405.0;570.0;40.0;240.0;75.0;;335.0;115.0;Capelle aan den IJssel                  ;Gemeente ;GM0502    ;
1823;Totaal alle jeugdzorg in natura;Capelle aan den IJssel;2018;1555.0;110.0;790.0;610.0;45.0;560.0;815.0;180.0;2375.0;;;;;475.0;620.0;40.0;300.0;95.0;;335.0;145.0;Capelle aan den IJssel                  ;Gemeente ;GM0502    ;
1824;Totaal alle jeugdzorg in natura;Capelle West en 's Gravenland;1e halfjaar 2018;115.0;;50.0;60.0;;25.0;85.0;;140.0;;;;;20.0;55.0;;10.0;10.0;;20.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050201  ;3.0
1825;Totaal alle jeugdzorg in natura;Capelle West en 's Gravenland;2e halfjaar 2018;145.0;;75.0;65.0;;25.0;110.0;;180.0;;;;;25.0;80.0;;10.0;15.0;;25.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050201  ;3.0
1826;Totaal alle jeugdzorg in natura;Capelle West en 's Gravenland;2018;160.0;;75.0;80.0;;30.0;125.0;;205.0;;;;;30.0;90.0;;10.0;15.0;;25.0;20.0;Capelle aan den IJssel                  ;Wijk     ;WK050201  ;3.0
1827;Totaal alle jeugdzorg in natura;Middelwatering West;1e halfjaar 2018;135.0;10.0;55.0;55.0;15.0;40.0;60.0;30.0;190.0;;;;;30.0;35.0;;40.0;10.0;;30.0;;Capelle aan den IJssel                  ;Wijk     ;WK050202  ;3.0
1828;Totaal alle jeugdzorg in natura;Middelwatering West;2e halfjaar 2018;165.0;15.0;75.0;60.0;10.0;55.0;80.0;35.0;240.0;;;;;50.0;45.0;;40.0;10.0;;45.0;;Capelle aan den IJssel                  ;Wijk     ;WK050202  ;3.0
1829;Totaal alle jeugdzorg in natura;Middelwatering West;2018;170.0;15.0;80.0;65.0;15.0;55.0;80.0;35.0;265.0;;;;;55.0;45.0;;50.0;10.0;;45.0;;Capelle aan den IJssel                  ;Wijk     ;WK050202  ;3.0
1830;Totaal alle jeugdzorg in natura;Middelwatering Oost;1e halfjaar 2018;165.0;15.0;85.0;55.0;;90.0;60.0;15.0;235.0;;;;;45.0;45.0;;30.0;10.0;;45.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050203  ;1.0
1831;Totaal alle jeugdzorg in natura;Middelwatering Oost;2e halfjaar 2018;200.0;20.0;105.0;70.0;;105.0;85.0;15.0;290.0;;;;;50.0;75.0;;30.0;;;50.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050203  ;1.0
1832;Totaal alle jeugdzorg in natura;Middelwatering Oost;2018;215.0;20.0;110.0;75.0;;110.0;90.0;15.0;340.0;;;;;65.0;80.0;10.0;40.0;10.0;;50.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050203  ;1.0
1833;Totaal alle jeugdzorg in natura;Oostgaarde Zuid;1e halfjaar 2018;130.0;;70.0;50.0;;35.0;85.0;10.0;175.0;;;;;40.0;60.0;;15.0;15.0;;20.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050204  ;1.0
1834;Totaal alle jeugdzorg in natura;Oostgaarde Zuid;2e halfjaar 2018;140.0;;80.0;55.0;;40.0;90.0;10.0;195.0;;;;;40.0;80.0;;10.0;10.0;;25.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050204  ;1.0
1835;Totaal alle jeugdzorg in natura;Oostgaarde Zuid;2018;160.0;10.0;85.0;65.0;;45.0;105.0;10.0;230.0;;;;;50.0;80.0;;15.0;15.0;;25.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050204  ;1.0
1836;Totaal alle jeugdzorg in natura;Oostgaarde Noord;1e halfjaar 2018;130.0;15.0;65.0;40.0;;70.0;50.0;15.0;185.0;;;;;30.0;35.0;;20.0;;;25.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050205  ;1.0
1837;Totaal alle jeugdzorg in natura;Oostgaarde Noord;2e halfjaar 2018;145.0;15.0;80.0;45.0;;85.0;45.0;10.0;190.0;;;;;35.0;50.0;;20.0;;;25.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050205  ;1.0
1838;Totaal alle jeugdzorg in natura;Oostgaarde Noord;2018;160.0;20.0;90.0;45.0;;90.0;55.0;10.0;225.0;;;;;45.0;50.0;;25.0;;;30.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050205  ;1.0
1839;Totaal alle jeugdzorg in natura;Schenkel;1e halfjaar 2018;125.0;10.0;55.0;60.0;;55.0;45.0;25.0;200.0;;;;;15.0;45.0;;35.0;;;35.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050206  ;1.0
1840;Totaal alle jeugdzorg in natura;Schenkel;2e halfjaar 2018;130.0;10.0;65.0;55.0;;50.0;55.0;25.0;200.0;;;;;20.0;50.0;;35.0;;;35.0;15.0;Capelle aan den IJssel                  ;Wijk     ;WK050206  ;1.0
1841;Totaal alle jeugdzorg in natura;Schenkel;2018;145.0;10.0;65.0;65.0;;55.0;60.0;25.0;245.0;;;;;25.0;60.0;;40.0;10.0;;35.0;25.0;Capelle aan den IJssel                  ;Wijk     ;WK050206  ;1.0
1842;Totaal alle jeugdzorg in natura;Schollevaar Zuid;1e halfjaar 2018;255.0;10.0;130.0;110.0;;90.0;120.0;45.0;380.0;;;;;50.0;85.0;;65.0;10.0;;90.0;20.0;Capelle aan den IJssel                  ;Wijk     ;WK050207  ;1.0
1843;Totaal alle jeugdzorg in natura;Schollevaar Zuid;2e halfjaar 2018;315.0;15.0;160.0;130.0;;115.0;150.0;50.0;475.0;;;;;75.0;130.0;;50.0;15.0;;100.0;30.0;Capelle aan den IJssel                  ;Wijk     ;WK050207  ;1.0
1844;Totaal alle jeugdzorg in natura;Schollevaar Zuid;2018;340.0;20.0;175.0;140.0;;120.0;165.0;55.0;540.0;;;;;90.0;140.0;;70.0;15.0;;105.0;35.0;Capelle aan den IJssel                  ;Wijk     ;WK050207  ;1.0
1845;Totaal alle jeugdzorg in natura;Schollevaar Noord;1e halfjaar 2018;40.0;;20.0;15.0;;10.0;25.0;;60.0;;;;;;20.0;;;;;10.0;;Capelle aan den IJssel                  ;Wijk     ;WK050208  ;1.0
1846;Totaal alle jeugdzorg in natura;Schollevaar Noord;2e halfjaar 2018;40.0;;25.0;15.0;;10.0;25.0;;60.0;;;;;;20.0;;;;;10.0;;Capelle aan den IJssel                  ;Wijk     ;WK050208  ;1.0
1847;Totaal alle jeugdzorg in natura;Schollevaar Noord;2018;50.0;;25.0;20.0;;10.0;30.0;;75.0;;;;;;25.0;;10.0;;;10.0;;Capelle aan den IJssel                  ;Wijk     ;WK050208  ;1.0
1848;Totaal alle jeugdzorg in natura;Rivium;1e halfjaar 2018;65.0;;40.0;20.0;;;55.0;;80.0;;;;;20.0;30.0;;;10.0;;15.0;;Capelle aan den IJssel                  ;Wijk     ;WK050209  ;1.0
1849;Totaal alle jeugdzorg in natura;Rivium;2e halfjaar 2018;85.0;;50.0;25.0;;10.0;75.0;;115.0;;;;;25.0;40.0;;;;;15.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050209  ;1.0
1850;Totaal alle jeugdzorg in natura;Rivium;2018;90.0;;55.0;30.0;;10.0;75.0;;120.0;;;;;30.0;45.0;;10.0;10.0;;15.0;10.0;Capelle aan den IJssel                  ;Wijk     ;WK050209  ;1.0
1851;Totaal alle jeugdzorg in natura;Castricum;1e halfjaar 2018;450.0;15.0;210.0;210.0;15.0;95.0;320.0;35.0;570.0;;;;;95.0;215.0;;50.0;40.0;;90.0;30.0;Castricum                               ;Gemeente ;GM0383    ;
1852;Totaal alle jeugdzorg in natura;Castricum;2e halfjaar 2018;500.0;20.0;245.0;225.0;10.0;105.0;355.0;40.0;640.0;;;;;115.0;240.0;;60.0;40.0;;100.0;30.0;Castricum                               ;Gemeente ;GM0383    ;
1853;Totaal alle jeugdzorg in natura;Castricum;2018;545.0;20.0;265.0;240.0;15.0;120.0;385.0;40.0;735.0;;;;;130.0;280.0;;60.0;50.0;;120.0;35.0;Castricum                               ;Gemeente ;GM0383    ;
1854;Totaal alle jeugdzorg in natura;Wijk 00 Centrum;1e halfjaar 2018;45.0;;15.0;25.0;;15.0;25.0;;55.0;;;;;10.0;20.0;;;;;10.0;;Castricum                               ;Wijk     ;WK038300  ;1.0
1855;Totaal alle jeugdzorg in natura;Wijk 00 Centrum;2e halfjaar 2018;50.0;;20.0;25.0;;15.0;30.0;;60.0;;;;;10.0;20.0;;10.0;;;10.0;;Castricum                               ;Wijk     ;WK038300  ;1.0
1856;Totaal alle jeugdzorg in natura;Wijk 00 Centrum;2018;55.0;;20.0;30.0;;15.0;35.0;;70.0;;;;;10.0;25.0;;10.0;;;10.0;;Castricum                               ;Wijk     ;WK038300  ;1.0
1857;Totaal alle jeugdzorg in natura;Wijk 01 Castricum-Noord;1e halfjaar 2018;55.0;;25.0;20.0;;10.0;35.0;;65.0;;;;;15.0;30.0;;;;;10.0;;Castricum                               ;Wijk     ;WK038301  ;1.0
1858;Totaal alle jeugdzorg in natura;Wijk 01 Castricum-Noord;2e halfjaar 2018;60.0;;30.0;25.0;;15.0;40.0;;75.0;;;;;15.0;30.0;;;;;10.0;;Castricum                               ;Wijk     ;WK038301  ;1.0
1859;Totaal alle jeugdzorg in natura;Wijk 01 Castricum-Noord;2018;70.0;;35.0;30.0;;15.0;50.0;;85.0;;;;;15.0;40.0;;;;;10.0;;Castricum                               ;Wijk     ;WK038301  ;1.0
1860;Totaal alle jeugdzorg in natura;Wijk 02 Castricum-Oost;1e halfjaar 2018;110.0;;55.0;50.0;;20.0;85.0;;140.0;;;;;20.0;60.0;;10.0;;;20.0;10.0;Castricum                               ;Wijk     ;WK038302  ;1.0
1861;Totaal alle jeugdzorg in natura;Wijk 02 Castricum-Oost;2e halfjaar 2018;125.0;;65.0;55.0;;30.0;85.0;;170.0;;;;;30.0;65.0;;15.0;;;25.0;10.0;Castricum                               ;Wijk     ;WK038302  ;1.0
1862;Totaal alle jeugdzorg in natura;Wijk 02 Castricum-Oost;2018;135.0;;70.0;60.0;;35.0;95.0;;190.0;;;;;35.0;75.0;;15.0;10.0;;30.0;15.0;Castricum                               ;Wijk     ;WK038302  ;1.0
1863;Totaal alle jeugdzorg in natura;Wijk 03 Castricum-Zuid;1e halfjaar 2018;10.0;;;10.0;;;10.0;;15.0;;;;;;;;;;;;;Castricum                               ;Wijk     ;WK038303  ;1.0
1864;Totaal alle jeugdzorg in natura;Wijk 03 Castricum-Zuid;2e halfjaar 2018;10.0;;;;;;;;15.0;;;;;;;;;;;;;Castricum                               ;Wijk     ;WK038303  ;1.0
1865;Totaal alle jeugdzorg in natura;Wijk 03 Castricum-Zuid;2018;10.0;;;;;;10.0;;15.0;;;;;;;;;;;;;Castricum                               ;Wijk     ;WK038303  ;1.0
1866;Totaal alle jeugdzorg in natura;Wijk 04 Bakkum;1e halfjaar 2018;35.0;;20.0;15.0;;10.0;25.0;;45.0;;;;;;15.0;;;;;10.0;;Castricum                               ;Wijk     ;WK038304  ;1.0
