ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;k_1eEn2eGeneratieMigratieachtergrond_1;k_1eGeneratieMigratieachtergrond_2;k_2eGeneratieMigratieachtergrond_3
974;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1977;3291;2324;967
975;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1978;4462;3116;1346
976;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1979;5867;4000;1867
977;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1980;7365;4839;2526
978;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1981;9385;5958;3427
979;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1982;11049;6616;4433
980;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1983;12325;6657;5668
981;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1984;13370;6374;6996
982;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1985;14620;6044;8576
983;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1986;16404;6175;10229
984;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1987;18218;6188;12030
985;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1988;19867;6103;13764
986;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1989;21326;5970;15356
987;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1990;22425;5781;16644
988;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1991;23457;5695;17762
989;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1992;24133;5439;18694
990;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1993;24943;5254;19689
991;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1994;25872;4968;20904
992;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1995;26698;4303;22395
993;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1996;27567;3603;23964
994;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1997;28523;3142;25381
995;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1998;29543;2693;26850
996;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;1999;30147;2252;27895
997;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2000;30658;1980;28678
998;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2001;30674;1754;28920
999;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2002;30971;1640;29331
1000;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2003;31271;1651;29620
1001;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2004;32040;1612;30428
1002;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2005;32772;1525;31247
1003;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2006;34206;1402;32804
1004;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2007;35346;1210;34136
1005;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2008;36404;1036;35368
1006;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2009;37509;934;36575
1007;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2010;38520;816;37704
1008;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2011;39001;704;38297
1009;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2012;39302;619;38683
1010;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2013;39204;572;38632
1011;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2014;38911;507;38404
1012;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2015;38331;511;37820
1013;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2016;37443;517;36926
1014;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2017;36684;548;36136
1015;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2018;35897;584;35313
1016;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2019;34756;746;34010
1017;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2020;33909;889;33020
1018;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2021;32760;979;31781
1019;Totaal mannen en vrouwen;5 tot 10 jaar;Marokko;2022;31561;1044;30517
1020;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1972;2659;1242;1417
1021;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1973;2926;1202;1724
1022;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1974;3268;1194;2074
1023;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1975;3675;1174;2501
1024;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1976;4219;1264;2955
1025;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1977;4607;1358;3249
1026;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1978;4826;1458;3368
1027;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1979;4917;1581;3336
1028;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1980;4898;1639;3259
1029;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1981;4874;1808;3066
1030;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1982;4773;1822;2951
1031;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1983;4726;1746;2980
1032;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1984;4854;1693;3161
1033;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1985;5009;1669;3340
1034;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1986;5449;1797;3652
1035;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1987;5949;1993;3956
1036;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1988;6591;2343;4248
1037;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1989;7151;2670;4481
1038;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1990;7775;3028;4747
1039;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1991;8326;3450;4876
1040;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1992;8767;3656;5111
1041;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1993;8933;3570;5363
1042;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1994;9014;3320;5694
1043;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1995;8948;2852;6096
1044;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1996;9029;2445;6584
1045;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1997;9219;2210;7009
1046;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1998;9541;2104;7437
1047;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;1999;10182;2392;7790
1048;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2000;10971;2822;8149
1049;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2001;11694;3476;8218
1050;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2002;12139;4005;8134
1051;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2003;12117;4112;8005
1052;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2004;11975;3886;8089
1053;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;11592;3429;8163
1054;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;11188;2854;8334
1055;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;11052;2304;8748
1056;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;11060;1825;9235
1057;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;10985;1441;9544
1058;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;10891;1175;9716
1059;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;10839;1055;9784
1060;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;10756;1049;9707
1061;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;10782;1086;9696
1062;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;10893;1117;9776
1063;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;11017;1132;9885
1064;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;11184;1087;10097
1065;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;11260;1060;10200
1066;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;11433;1213;10220
1067;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;11467;1293;10174
1068;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;11732;1440;10292
1069;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;11793;1556;10237
1070;Totaal mannen en vrouwen;5 tot 10 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;12091;1778;10313
1071;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1972;6647;3197;3450
1072;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1973;7833;3919;3914
1073;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1974;9181;4797;4384
1074;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1975;11331;6438;4893
1075;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1976;16673;11140;5533
1076;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1977;17781;11545;6236
1077;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1978;17767;11168;6599
1078;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1979;17858;11074;6784
1079;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1980;18888;11865;7023
1080;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1981;19728;12194;7534
1081;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1982;19172;10806;8366
1082;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1983;18716;9255;9461
1083;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1984;18602;7812;10790
1084;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1985;18471;6238;12233
1085;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1986;19253;5212;14041
1086;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1987;19993;4396;15597
1087;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1988;20923;3636;17287
1088;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1989;21785;2864;18921
1089;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1990;22910;2457;20453
1090;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1991;24021;2697;21324
1091;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1992;25218;3079;22139
1092;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1993;26006;3323;22683
1093;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1994;26819;3538;23281
1094;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1995;26960;3407;23553
1095;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1996;26951;3062;23889
1096;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1997;26767;2748;24019
1097;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1998;26447;2427;24020
1098;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;1999;26135;2181;23954
1099;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2000;25745;1774;23971
1100;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2001;25127;1536;23591
1101;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2002;24661;1436;23225
1102;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2003;24457;1374;23083
1103;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2004;24288;1385;22903
1104;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2005;24517;1437;23080
1105;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2006;24595;1305;23290
1106;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2007;24661;1121;23540
1107;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2008;24386;920;23466
1108;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2009;23987;787;23200
1109;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2010;23215;675;22540
1110;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2011;22133;600;21533
1111;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2012;21025;555;20470
1112;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2013;19915;523;19392
1113;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2014;19003;503;18500
1114;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2015;18271;473;17798
1115;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2016;17645;437;17208
1116;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2017;17042;415;16627
1117;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2018;16407;415;15992
1118;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2019;15703;489;15214
1119;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2020;14942;571;14371
1120;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2021;14108;652;13456
1121;Totaal mannen en vrouwen;5 tot 10 jaar;Suriname;2022;13383;753;12630
1122;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1972;1011;740;271
1123;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1973;2058;1559;499
1124;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1974;3324;2556;768
1125;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1975;4823;3679;1144
1126;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1976;6304;4632;1672
1127;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1977;8081;5713;2368
1128;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1978;9950;6659;3291
1129;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1979;12144;7782;4362
1130;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1980;14557;9028;5529
1131;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1981;17133;10354;6779
1132;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1982;18167;10215;7952
1133;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1983;18808;9404;9404
1134;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1984;19503;8414;11089
1135;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1985;20244;7339;12905
1136;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1986;21153;6081;15072
1137;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1987;22425;4920;17505
1138;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1988;22953;4029;18924
1139;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1989;23354;3354;20000
1140;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1990;23725;3007;20718
1141;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1991;23923;3161;20762
1142;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1992;24053;3437;20616
1143;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1993;25100;3615;21485
1144;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1994;26671;3720;22951
1145;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1995;28514;3495;25019
1146;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1996;30549;3163;27386
1147;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1997;32621;2856;29765
1148;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1998;34168;2589;31579
1149;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;1999;35035;2269;32766
1150;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2000;35488;2000;33488
1151;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2001;35378;1856;33522
1152;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2002;35451;1866;33585
1153;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2003;35683;1867;33816
1154;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2004;35971;1875;34096
1155;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2005;35770;1738;34032
1156;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2006;35922;1555;34367
1157;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2007;35600;1399;34201
1158;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2008;34764;1196;33568
1159;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2009;33758;1018;32740
1160;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2010;32996;890;32106
1161;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2011;32068;798;31270
1162;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2012;31141;730;30411
1163;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2013;30125;706;29419
1164;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2014;29009;698;28311
1165;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2015;27647;693;26954
1166;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2016;26598;740;25858
1167;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2017;25635;772;24863
1168;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2018;24937;896;24041
1169;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2019;24235;1190;23045
1170;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2020;24565;1791;22774
1171;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2021;24449;2447;22002
1172;Totaal mannen en vrouwen;5 tot 10 jaar;Turkije;2022;24788;3354;21434
1173;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1972;3177;1613;1564
1174;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1973;3428;1659;1769
1175;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1974;3769;1779;1990
1176;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1975;4162;1951;2211
1177;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1976;5009;2512;2497
1178;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1977;6032;3131;2901
1179;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1978;7132;3918;3214
1180;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1979;8200;4737;3463
1181;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1980;9494;5632;3862
1182;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1981;10623;6463;4160
1183;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1982;11371;6819;4552
1184;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1983;12100;6886;5214
1185;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1984;13162;6896;6266
1186;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1985;14300;6880;7420
1187;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1986;15424;6555;8869
1188;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1987;16656;6235;10421
1189;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1988;17949;6255;11694
1190;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1989;19082;6306;12776
1191;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1990;20499;6732;13767
1192;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1991;22149;7491;14658
1193;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1992;23863;8310;15553
1194;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1993;25543;8907;16636
1195;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1994;27593;9780;17813
1196;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1995;29416;10483;18933
1197;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1996;31899;11273;20626
1198;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1997;35001;12721;22280
1199;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1998;38281;13990;24291
1200;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;1999;41205;14769;26436
1201;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2000;44267;15083;29184
1202;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2001;46654;15172;31482
1203;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2002;49017;15379;33638
1204;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2003;50806;14761;36045
1205;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2004;51942;13322;38620
1206;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2005;52158;11470;40688
1207;Totaal mannen en vrouwen;5 tot 10 jaar;Overige niet-westerse migratieachterg...;2006;53296;10107;43189
