ID;Geslacht;Migratieachtergrond;Onderwijssoort;StudierichtingISCED2013;Perioden;TotaalIngeschrevenen_1;Eerstejaarsstudenten_2;Ouderejaarsstudenten_3
1136;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0719 Techniek en technische dienstver...;2018/'19;6910;1283;5627
1137;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0719 Techniek en technische dienstver...;2019/'20;6854;1311;5543
1138;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0719 Techniek en technische dienstver...;2020/'21;6936;1274;5662
1139;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0719 Techniek en technische dienstver...;2021/'22;6806;1182;5624
1140;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2010/'11;2512;634;1878
1141;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2011/'12;2694;693;2001
1142;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2012/'13;3010;822;2188
1143;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2013/'14;3518;987;2531
1144;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2014/'15;3892;1007;2885
1145;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2015/'16;4221;1015;3206
1146;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2016/'17;4385;1053;3332
1147;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2017/'18;4393;1001;3392
1148;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2018/'19;4349;1006;3343
1149;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2019/'20;4287;903;3384
1150;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2020/'21;4311;880;3431
1151;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;072 Levensmiddelentechnologie- en ...;2021/'22;4306;882;3424
1152;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2010/'11;0;0;0
1153;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2011/'12;0;0;0
1154;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2012/'13;0;0;0
1155;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2013/'14;0;0;0
1156;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2014/'15;0;0;0
1157;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2015/'16;0;0;0
1158;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2016/'17;0;0;0
1159;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2017/'18;0;0;0
1160;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2018/'19;0;0;0
1161;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2019/'20;0;0;0
1162;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2020/'21;0;0;0
1163;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0720 Levensmiddelentechnologie... z.n.d.;2021/'22;0;0;0
1164;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2010/'11;867;240;627
1165;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2011/'12;1032;265;767
1166;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2012/'13;1167;303;864
1167;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2013/'14;1417;411;1006
1168;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2014/'15;1622;458;1164
1169;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2015/'16;1829;482;1347
1170;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2016/'17;2051;546;1505
1171;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2017/'18;2245;537;1708
1172;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2018/'19;2311;531;1780
1173;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2019/'20;2305;442;1863
1174;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2020/'21;2203;394;1809
1175;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0721 Levensmiddelentechnologie;2021/'22;2093;393;1700
1176;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2010/'11;0;0;0
1177;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2011/'12;0;0;0
1178;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2012/'13;0;0;0
1179;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2013/'14;0;0;0
1180;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2014/'15;0;0;0
1181;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2015/'16;0;0;0
1182;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2016/'17;0;0;0
1183;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2017/'18;0;0;0
1184;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2018/'19;0;0;0
1185;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2019/'20;0;0;0
1186;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2020/'21;0;0;0
1187;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0722 Houtbewerking, papier-, kunststo…;2021/'22;0;0;0
1188;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2010/'11;1509;382;1127
1189;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2011/'12;1529;419;1110
1190;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2012/'13;1664;504;1160
1191;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2013/'14;1828;552;1276
1192;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2014/'15;1916;508;1408
1193;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2015/'16;2015;495;1520
1194;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2016/'17;2013;489;1524
1195;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2017/'18;1903;447;1456
1196;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2018/'19;1839;463;1376
1197;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2019/'20;1823;449;1374
1198;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2020/'21;1916;474;1442
1199;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0723 Textiel-, kleding-, schoenen-, ...;2021/'22;2011;475;1536
1200;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2010/'11;136;12;124
1201;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2011/'12;133;9;124
1202;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2012/'13;179;15;164
1203;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2013/'14;273;24;249
1204;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2014/'15;354;41;313
1205;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2015/'16;377;38;339
1206;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2016/'17;321;18;303
1207;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2017/'18;245;17;228
1208;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2018/'19;199;12;187
1209;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2019/'20;159;12;147
1210;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2020/'21;192;12;180
1211;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0724 Delfstofwinning;2021/'22;202;14;188
1212;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2010/'11;23229;4667;18562
1213;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2011/'12;23278;4369;18909
1214;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2012/'13;22835;4309;18526
1215;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2013/'14;22367;4100;18267
1216;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2014/'15;21873;3959;17914
1217;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2015/'16;21723;4086;17637
1218;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2016/'17;21717;4327;17390
1219;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2017/'18;22629;4914;17715
1220;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2018/'19;23780;5245;18535
1221;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2019/'20;24868;5310;19558
1222;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2020/'21;26566;5761;20805
1223;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;073 Architectuur en bouwkunde;2021/'22;27429;5404;22025
1224;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2010/'11;0;0;0
1225;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2011/'12;0;0;0
1226;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2012/'13;0;0;0
1227;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2013/'14;0;0;0
1228;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2014/'15;0;0;0
1229;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2015/'16;0;0;0
1230;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2016/'17;0;0;0
1231;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2017/'18;0;0;0
1232;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2018/'19;0;0;0
1233;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2019/'20;0;0;0
1234;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2020/'21;0;0;0
1235;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0730 Architectuur en bouwkunde z.n.d.;2021/'22;0;0;0
1236;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2010/'11;9926;1653;8273
1237;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2011/'12;9883;1553;8330
1238;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2012/'13;9691;1486;8205
1239;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2013/'14;9233;1447;7786
1240;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2014/'15;8832;1372;7460
1241;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2015/'16;9628;2071;7557
1242;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2016/'17;10053;2278;7775
1243;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2017/'18;11148;2647;8501
1244;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2018/'19;12222;2759;9463
1245;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2019/'20;13245;2828;10417
1246;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2020/'21;14423;3162;11261
1247;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0731 Architectuur en stedebouwkunde;2021/'22;15077;2857;12220
1248;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2010/'11;13303;3014;10289
1249;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2011/'12;13395;2816;10579
1250;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2012/'13;13144;2823;10321
1251;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2013/'14;13134;2653;10481
1252;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2014/'15;13041;2587;10454
1253;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2015/'16;12095;2015;10080
1254;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2016/'17;11664;2049;9615
1255;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2017/'18;11481;2267;9214
1256;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2018/'19;11558;2486;9072
1257;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2019/'20;11623;2482;9141
1258;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2020/'21;12143;2599;9544
1259;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0732 Bouwkunde en civiele techniek;2021/'22;12352;2547;9805
1260;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2010/'11;6641;1496;5145
1261;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2011/'12;6627;1371;5256
1262;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2012/'13;6669;1369;5300
1263;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2013/'14;6859;1408;5451
1264;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2014/'15;7057;1441;5616
1265;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2015/'16;7248;1469;5779
1266;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2016/'17;7563;1601;5962
1267;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2017/'18;7979;1763;6216
1268;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2018/'19;8185;1729;6456
1269;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2019/'20;8429;1677;6752
1270;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2020/'21;8883;1722;7161
1271;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;08 Landbouw, diergeneeskunde en -verz...;2021/'22;9200;1739;7461
1272;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2010/'11;0;0;0
1273;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2011/'12;0;0;0
1274;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2012/'13;0;0;0
1275;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2013/'14;0;0;0
1276;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2014/'15;0;0;0
1277;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2015/'16;0;0;0
1278;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2016/'17;0;0;0
1279;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2017/'18;0;0;0
1280;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2018/'19;0;0;0
1281;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2019/'20;0;0;0
1282;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2020/'21;0;0;0
1283;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;080 Landbouw, diergeneeskunde en… z.n.d.;2021/'22;0;0;0
1284;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0800 Landbouw, diergeneeskunde … z.n.d.;2010/'11;0;0;0
