ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
920;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Midden-Limburg (CR);2023 december;1.0;120.7
921;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Zuid-Limburg (CR);2021 december;2.3;157.1
922;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Zuid-Limburg (CR);2022 december;2.1;170.3
923;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Zuid-Limburg (CR);2023 december;2.6;171.5
924;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Flevoland (CR);2021 december;129.2;12.2
925;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Flevoland (CR);2022 december;134.5;11.9
926;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Flevoland (CR);2023 december;135.0;12.1
927;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Niet in te delen (CR);2021 december;1.7;
928;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Niet in te delen (CR);2022 december;0.0;
929;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);Niet in te delen (CR);2023 december;0.0;
930;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Nederland, Buitenland, Niet in te delen;2021 december;3996.2;17.5
931;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Nederland, Buitenland, Niet in te delen;2022 december;4097.5;17.5
932;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Nederland, Buitenland, Niet in te delen;2023 december;4142.1;17.5
933;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Nederland;2021 december;3991.4;17.5
934;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Nederland;2022 december;4097.5;17.5
935;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Nederland;2023 december;4142.1;17.5
936;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);"Nederland; niet in te delen";2021 december;4.8;
937;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);"Nederland; niet in te delen";2022 december;0.0;
938;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);"Nederland; niet in te delen";2023 december;0.0;
939;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Nederland (LD);2021 december;11.0;167.3
940;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Nederland (LD);2022 december;11.4;169.1
941;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Nederland (LD);2023 december;10.5;168.8
942;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Nederland (LD);2021 december;101.6;57.2
943;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Nederland (LD);2022 december;103.0;58.9
944;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Nederland (LD);2023 december;103.0;58.7
945;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);West-Nederland (LD);2021 december;3794.9;14.6
946;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);West-Nederland (LD);2022 december;3899.0;14.6
947;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);West-Nederland (LD);2023 december;3945.3;14.7
948;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Nederland (LD);2021 december;83.9;79.2
949;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Nederland (LD);2022 december;84.1;78.4
950;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Nederland (LD);2023 december;83.3;77.6
951;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (LD);2021 december;4.8;
952;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (LD);2022 december;0.0;
953;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (LD);2023 december;0.0;
954;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groningen (PV);2021 december;3.7;199.6
955;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groningen (PV);2022 december;4.1;199.2
956;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groningen (PV);2023 december;3.6;201.5
957;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Fryslân (PV);2021 december;4.1;141.9
958;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Fryslân (PV);2022 december;4.3;146.5
959;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Fryslân (PV);2023 december;3.9;145.9
960;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Drenthe (PV);2021 december;3.2;161.9
961;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Drenthe (PV);2022 december;3.0;159.4
962;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Drenthe (PV);2023 december;3.0;159.2
963;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overijssel (PV);2021 december;10.8;125.9
964;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overijssel (PV);2022 december;10.9;128.9
965;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overijssel (PV);2023 december;10.6;128.6
966;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Flevoland (PV);2021 december;22.5;43.8
967;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Flevoland (PV);2022 december;21.8;44.9
968;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Flevoland (PV);2023 december;22.5;46.1
969;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Gelderland (PV);2021 december;68.2;50.5
970;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Gelderland (PV);2022 december;70.3;52.3
971;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Gelderland (PV);2023 december;69.9;52.0
972;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Utrecht (PV);2021 december;611.6;15.9
973;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Utrecht (PV);2022 december;626.0;15.8
974;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Utrecht (PV);2023 december;634.2;15.9
975;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Holland (PV);2021 december;1414.9;15.9
976;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Holland (PV);2022 december;1458.1;15.9
977;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Holland (PV);2023 december;1483.3;16.1
978;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Holland (PV);2021 december;1619.4;13.2
979;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Holland (PV);2022 december;1662.1;13.3
980;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Holland (PV);2023 december;1674.0;13.2
981;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zeeland (PV);2021 december;149.0;13.0
982;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zeeland (PV);2022 december;152.9;13.2
983;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zeeland (PV);2023 december;153.7;13.3
984;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Brabant (PV);2021 december;78.1;72.8
985;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Brabant (PV);2022 december;78.6;71.9
986;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Brabant (PV);2023 december;77.2;70.1
987;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Limburg (PV);2021 december;5.8;168.5
988;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Limburg (PV);2022 december;5.5;172.6
989;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Limburg (PV);2023 december;6.1;172.2
990;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (PV);2021 december;4.8;
991;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (PV);2022 december;0.0;
992;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (PV);2023 december;0.0;
993;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Groningen (CR);2021 december;0.3;221.0
994;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Groningen (CR);2022 december;0.2;225.2
995;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Groningen (CR);2023 december;0.3;224.5
996;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Delfzijl en omgeving (CR);2021 december;0.5;242.0
997;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Delfzijl en omgeving (CR);2022 december;0.5;244.4
998;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Delfzijl en omgeving (CR);2023 december;0.5;239.2
999;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overig Groningen (CR);2021 december;2.8;189.1
1000;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overig Groningen (CR);2022 december;3.3;190.1
1001;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overig Groningen (CR);2023 december;2.8;193.4
1002;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Friesland (CR);2021 december;1.9;143.0
1003;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Friesland (CR);2022 december;2.2;150.8
1004;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Friesland (CR);2023 december;1.9;150.9
1005;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Friesland (CR);2021 december;1.1;133.4
1006;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Friesland (CR);2022 december;1.0;129.4
1007;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Friesland (CR);2023 december;1.0;132.5
1008;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Friesland (CR);2021 december;1.1;149.1
1009;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Friesland (CR);2022 december;1.1;153.9
1010;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Friesland (CR);2023 december;1.0;149.0
1011;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Drenthe (CR);2021 december;1.1;176.4
1012;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Drenthe (CR);2022 december;0.6;176.0
1013;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Drenthe (CR);2023 december;0.7;177.3
1014;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Drenthe (CR);2021 december;0.6;179.4
1015;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Drenthe (CR);2022 december;0.8;172.6
1016;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Drenthe (CR);2023 december;0.6;176.7
1017;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Drenthe (CR);2021 december;1.5;144.6
1018;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Drenthe (CR);2022 december;1.5;145.3
1019;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Drenthe (CR);2023 december;1.7;145.9
1020;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Overijssel (CR);2021 december;4.7;108.9
1021;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Overijssel (CR);2022 december;4.4;111.9
1022;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Overijssel (CR);2023 december;4.1;111.0
1023;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Overijssel (CR);2021 december;1.5;103.3
1024;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Overijssel (CR);2022 december;1.6;105.2
1025;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Overijssel (CR);2023 december;1.6;103.4
1026;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Twente (CR);2021 december;4.6;151.2
1027;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Twente (CR);2022 december;4.9;151.7
1028;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Twente (CR);2023 december;4.9;151.6
1029;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Veluwe (CR);2021 december;35.8;39.7
1030;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Veluwe (CR);2022 december;36.3;40.7
1031;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Veluwe (CR);2023 december;36.7;41.3
1032;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Achterhoek (CR);2021 december;2.6;119.4
1033;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Achterhoek (CR);2022 december;2.4;115.7
1034;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Achterhoek (CR);2023 december;2.6;116.5
1035;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Arnhem/Nijmegen (CR);2021 december;13.5;80.8
1036;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Arnhem/Nijmegen (CR);2022 december;15.1;83.7
1037;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Arnhem/Nijmegen (CR);2023 december;14.4;82.5
1038;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Gelderland (CR);2021 december;16.3;38.1
1039;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Gelderland (CR);2022 december;16.5;39.1
1040;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidwest-Gelderland (CR);2023 december;16.3;38.2
1041;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Utrecht (CR);2021 december;611.6;15.9
1042;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Utrecht (CR);2022 december;626.0;15.8
1043;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Utrecht (CR);2023 december;634.2;15.9
1044;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Kop van Noord-Holland (CR);2021 december;139.7;12.0
1045;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Kop van Noord-Holland (CR);2022 december;140.8;11.9
1046;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Kop van Noord-Holland (CR);2023 december;147.2;14.2
1047;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Alkmaar en omgeving (CR);2021 december;100.8;12.1
1048;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Alkmaar en omgeving (CR);2022 december;102.4;11.8
1049;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Alkmaar en omgeving (CR);2023 december;104.2;12.0
1050;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);IJmond (CR);2021 december;71.0;12.4
1051;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);IJmond (CR);2022 december;72.4;12.7
1052;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);IJmond (CR);2023 december;72.7;12.3
1053;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie Haarlem (CR);2021 december;79.9;12.4
1054;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie Haarlem (CR);2022 december;82.0;12.3
1055;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie Haarlem (CR);2023 december;81.8;12.0
1056;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zaanstreek (CR);2021 december;58.6;13.6
1057;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zaanstreek (CR);2022 december;59.7;13.0
1058;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zaanstreek (CR);2023 december;60.3;13.0
1059;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groot-Amsterdam (CR);2021 december;876.3;17.8
1060;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groot-Amsterdam (CR);2022 december;909.7;17.8
1061;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groot-Amsterdam (CR);2023 december;932.0;17.9
1062;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Het Gooi en Vechtstreek (CR);2021 december;88.6;14.9
1063;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Het Gooi en Vechtstreek (CR);2022 december;91.1;14.9
1064;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Het Gooi en Vechtstreek (CR);2023 december;85.1;14.7
1065;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie Leiden en Bollenstreek (CR);2021 december;175.4;11.1
1066;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie Leiden en Bollenstreek (CR);2022 december;179.2;11.1
1067;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie Leiden en Bollenstreek (CR);2023 december;182.6;11.0
1068;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie 's-Gravenhage (CR);2021 december;390.9;13.6
1069;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie 's-Gravenhage (CR);2022 december;404.2;14.0
1070;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Agglomeratie 's-Gravenhage (CR);2023 december;407.4;14.0
1071;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Delft en Westland (CR);2021 december;128.0;12.4
1072;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Delft en Westland (CR);2022 december;131.6;12.4
1073;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Delft en Westland (CR);2023 december;133.6;12.0
1074;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Zuid-Holland (CR);2021 december;124.2;12.4
1075;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Zuid-Holland (CR);2022 december;126.6;12.0
1076;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Oost-Zuid-Holland (CR);2023 december;127.6;11.8
1077;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groot-Rijnmond (CR);2021 december;653.5;13.7
1078;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groot-Rijnmond (CR);2022 december;668.3;13.7
1079;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Groot-Rijnmond (CR);2023 december;669.2;13.7
1080;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Zuid-Holland (CR);2021 december;147.5;13.6
1081;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Zuid-Holland (CR);2022 december;152.2;13.6
1082;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Zuid-Holland (CR);2023 december;153.5;13.5
1083;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zeeuwsch-Vlaanderen (CR);2021 december;39.0;13.2
1084;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zeeuwsch-Vlaanderen (CR);2022 december;40.3;13.4
1085;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zeeuwsch-Vlaanderen (CR);2023 december;39.3;13.0
1086;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overig Zeeland (CR);2021 december;110.0;13.0
1087;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overig Zeeland (CR);2022 december;112.6;13.1
1088;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Overig Zeeland (CR);2023 december;114.4;13.3
1089;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);West-Noord-Brabant (CR);2021 december;35.2;52.3
1090;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);West-Noord-Brabant (CR);2022 december;34.7;51.0
1091;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);West-Noord-Brabant (CR);2023 december;35.2;51.6
1092;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Midden-Noord-Brabant (CR);2021 december;17.3;78.2
1093;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Midden-Noord-Brabant (CR);2022 december;17.1;76.2
1094;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Midden-Noord-Brabant (CR);2023 december;17.1;76.1
1095;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noordoost-Noord-Brabant (CR);2021 december;12.7;79.3
1096;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noordoost-Noord-Brabant (CR);2022 december;13.1;78.4
1097;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noordoost-Noord-Brabant (CR);2023 december;13.7;77.9
1098;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Noord-Brabant (CR);2021 december;12.9;111.6
1099;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Noord-Brabant (CR);2022 december;13.7;111.5
1100;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuidoost-Noord-Brabant (CR);2023 december;11.3;109.0
1101;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Limburg (CR);2021 december;1.5;138.5
1102;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Limburg (CR);2022 december;1.3;142.0
1103;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Noord-Limburg (CR);2023 december;1.5;146.4
1104;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Midden-Limburg (CR);2021 december;1.1;151.0
1105;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Midden-Limburg (CR);2022 december;1.0;152.9
1106;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Midden-Limburg (CR);2023 december;1.2;153.8
1107;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Limburg (CR);2021 december;3.2;190.0
1108;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Limburg (CR);2022 december;3.3;190.0
1109;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Zuid-Limburg (CR);2023 december;3.4;189.8
1110;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Flevoland (CR);2021 december;22.5;43.8
1111;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Flevoland (CR);2022 december;21.8;44.9
1112;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Flevoland (CR);2023 december;22.5;46.1
1113;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (CR);2021 december;4.8;
1114;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (CR);2022 december;0.0;
1115;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);Niet in te delen (CR);2023 december;0.0;
1116;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Nederland, Buitenland, Niet in te delen;2021 december;1785.6;19.3
1117;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Nederland, Buitenland, Niet in te delen;2022 december;1835.5;19.2
1118;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Nederland, Buitenland, Niet in te delen;2023 december;1848.3;19.5
1119;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Nederland;2021 december;1783.3;19.3
1120;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Nederland;2022 december;1835.5;19.2
1121;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Nederland;2023 december;1848.3;19.5
1122;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);"Nederland; niet in te delen";2021 december;2.3;
1123;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);"Nederland; niet in te delen";2022 december;0.0;
1124;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);"Nederland; niet in te delen";2023 december;0.0;
1125;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Noord-Nederland (LD);2021 december;2.5;220.1
1126;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Noord-Nederland (LD);2022 december;2.4;219.7
1127;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);Noord-Nederland (LD);2023 december;2.8;218.2
