ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
1226;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;105
1227;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;114
1228;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;46
1229;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;58
1230;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;64
1231;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;74
1232;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;129
1233;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;140
1234;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;132
1235;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;147
1236;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2021;123
1237;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2022;125
1238;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2023;115
1239;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2024;132
1240;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2021;62
1241;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2022;81
1242;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2023;80
1243;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2024;81
1244;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2021;6
1245;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2022;8
1246;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2023;4
1247;Beroeps- en niet beroepsbevolking;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2024;4
1248;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2021;737
1249;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2022;698
1250;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2023;784
1251;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2024;794
1252;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;112
1253;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;110
1254;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;137
1255;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;143
1256;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;215
1257;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;196
1258;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;244
1259;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;245
1260;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;101
1261;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;89
1262;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;112
1263;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;115
1264;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;113
1265;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;107
1266;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;132
1267;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;130
1268;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;410
1269;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;392
1270;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;403
1271;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;406
1272;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;131
1273;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;129
1274;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;137
1275;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;131
1276;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;149
1277;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;131
1278;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;151
1279;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;150
1280;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;130
1281;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;132
1282;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;115
1283;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;125
1284;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;352
1285;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;339
1286;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;392
1287;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;397
1288;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;221
1289;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;204
1290;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;213
1291;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;234
1292;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2021;140
1293;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2022;132
1294;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2023;156
1295;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2024;144
1296;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;24
1297;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;23
1298;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;22
1299;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;19
1300;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Totaal personen;2021;346
1301;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Totaal personen;2022;321
1302;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Totaal personen;2023;363
1303;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Totaal personen;2024;375
1304;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2021;55
1305;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2022;53
1306;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2023;67
1307;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2024;70
1308;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2021;104
1309;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2022;96
1310;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2023;117
1311;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2024;122
1312;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2021;47
1313;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2022;42
1314;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2023;58
1315;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2024;57
1316;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2021;56
1317;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2022;54
1318;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2023;59
1319;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2024;66
1320;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2021;187
1321;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2022;171
1322;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2023;179
1323;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2024;183
1324;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2021;67
1325;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2022;64
1326;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2023;68
1327;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2024;61
1328;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2021;68
1329;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2022;55
1330;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2023;63
1331;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2024;68
1332;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2021;53
1333;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2022;52
1334;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2023;48
1335;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2024;54
1336;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;168
1337;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;162
1338;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;186
1339;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;193
1340;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2021;102
1341;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2022;89
1342;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2023;100
1343;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;2 Havo, vwo, mbo2-4;2024;110
1344;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;3 Hbo, wo;2021;62
1345;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;3 Hbo, wo;2022;58
1346;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;3 Hbo, wo;2023;66
1347;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;3 Hbo, wo;2024;63
1348;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2021;14
1349;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2022;12
1350;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2023;10
1351;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Mannen;Onderwijsniveau: onbekend;2024;8
1352;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Totaal personen;2021;391
1353;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Totaal personen;2022;378
1354;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Totaal personen;2023;421
1355;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Totaal personen;2024;419
1356;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;57
1357;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;57
1358;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;71
1359;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;73
1360;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;111
1361;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;100
1362;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;127
1363;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;123
1364;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;54
1365;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;47
1366;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;53
1367;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;59
1368;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;57
1369;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;52
1370;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;73
1371;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;64
1372;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;223
1373;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;221
1374;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;224
1375;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;223
1376;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;65
1377;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;65
1378;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;69
1379;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;70
1380;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;81
1381;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;76
1382;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;88
1383;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;82
1384;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;77
1385;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;80
1386;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;67
1387;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;71
1388;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;184
1389;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;177
1390;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;206
1391;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;204
1392;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2021;119
1393;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2022;115
1394;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2023;114
1395;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2024;124
1396;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2021;78
1397;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2022;75
1398;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2023;90
1399;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;3 Hbo, wo;2024;80
1400;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2021;10
1401;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2022;11
1402;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2023;12
1403;Beroeps- en niet beroepsbevolking;Beperkt: onbekend;Vrouwen;Onderwijsniveau: onbekend;2024;11
1404;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Totaal personen;2021;9255
1405;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Totaal personen;2022;9548
1406;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Totaal personen;2023;9737
1407;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Totaal personen;2024;9798
1408;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;1520
1409;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;1621
1410;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;1659
1411;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;1653
1412;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;3728
1413;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;3840
1414;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;3927
1415;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;3980
1416;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;1949
1417;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;1994
1418;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;2031
1419;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;2064
1420;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;1779
1421;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;1846
1422;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;1896
1423;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;1916
1424;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;4008
1425;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;4087
1426;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;4151
1427;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;4165
1428;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;2020
1429;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;2007
1430;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;1976
1431;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;1933
1432;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;1704
1433;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;1768
1434;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;1819
1435;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;1839
1436;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;284
1437;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;312
1438;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;357
1439;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;393
1440;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;1786
1441;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;1847
1442;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;1959
1443;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;1959
1444;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;3631
1445;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;3665
1446;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;3720
1447;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;3688
1448;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;3 Hbo, wo;2021;3779
1449;Werkzame beroepsbevolking;Totaal;Totaal mannen en vrouwen;3 Hbo, wo;2022;3984
