ID;SamenstellingVanHetHuishouden;PrognoseInterval;RegioIndeling2015;Perioden;ParticuliereHuishoudens_1
2745;Particulier huishouden;Prognose;Bussum;2026;16.1
2746;Particulier huishouden;Prognose;Bussum;2027;16.1
2747;Particulier huishouden;Prognose;Bussum;2028;16.1
2748;Particulier huishouden;Prognose;Bussum;2029;16.1
2749;Particulier huishouden;Prognose;Bussum;2030;16.1
2750;Particulier huishouden;Prognose;Bussum;2031;16.1
2751;Particulier huishouden;Prognose;Bussum;2032;16.1
2752;Particulier huishouden;Prognose;Bussum;2033;16.1
2753;Particulier huishouden;Prognose;Bussum;2034;16.2
2754;Particulier huishouden;Prognose;Bussum;2035;16.2
2755;Particulier huishouden;Prognose;Bussum;2036;16.3
2756;Particulier huishouden;Prognose;Bussum;2037;16.3
2757;Particulier huishouden;Prognose;Bussum;2038;16.3
2758;Particulier huishouden;Prognose;Bussum;2039;16.3
2759;Particulier huishouden;Prognose;Bussum;2040;16.3
2760;Particulier huishouden;Prognose;Capelle aan den IJssel;2017;30.8
2761;Particulier huishouden;Prognose;Capelle aan den IJssel;2018;31.0
2762;Particulier huishouden;Prognose;Capelle aan den IJssel;2019;31.0
2763;Particulier huishouden;Prognose;Capelle aan den IJssel;2020;31.1
2764;Particulier huishouden;Prognose;Capelle aan den IJssel;2021;31.3
2765;Particulier huishouden;Prognose;Capelle aan den IJssel;2022;31.4
2766;Particulier huishouden;Prognose;Capelle aan den IJssel;2023;31.5
2767;Particulier huishouden;Prognose;Capelle aan den IJssel;2024;31.6
2768;Particulier huishouden;Prognose;Capelle aan den IJssel;2025;31.8
2769;Particulier huishouden;Prognose;Capelle aan den IJssel;2026;31.9
2770;Particulier huishouden;Prognose;Capelle aan den IJssel;2027;31.9
2771;Particulier huishouden;Prognose;Capelle aan den IJssel;2028;31.9
2772;Particulier huishouden;Prognose;Capelle aan den IJssel;2029;32.0
2773;Particulier huishouden;Prognose;Capelle aan den IJssel;2030;32.0
2774;Particulier huishouden;Prognose;Capelle aan den IJssel;2031;32.0
2775;Particulier huishouden;Prognose;Capelle aan den IJssel;2032;32.1
2776;Particulier huishouden;Prognose;Capelle aan den IJssel;2033;32.2
2777;Particulier huishouden;Prognose;Capelle aan den IJssel;2034;32.2
2778;Particulier huishouden;Prognose;Capelle aan den IJssel;2035;32.2
2779;Particulier huishouden;Prognose;Capelle aan den IJssel;2036;32.1
2780;Particulier huishouden;Prognose;Capelle aan den IJssel;2037;32.2
2781;Particulier huishouden;Prognose;Capelle aan den IJssel;2038;32.1
2782;Particulier huishouden;Prognose;Capelle aan den IJssel;2039;32.1
2783;Particulier huishouden;Prognose;Capelle aan den IJssel;2040;32.1
2784;Particulier huishouden;Prognose;Castricum;2017;15.1
2785;Particulier huishouden;Prognose;Castricum;2018;15.2
2786;Particulier huishouden;Prognose;Castricum;2019;15.2
2787;Particulier huishouden;Prognose;Castricum;2020;15.3
2788;Particulier huishouden;Prognose;Castricum;2021;15.4
2789;Particulier huishouden;Prognose;Castricum;2022;15.5
2790;Particulier huishouden;Prognose;Castricum;2023;15.7
2791;Particulier huishouden;Prognose;Castricum;2024;15.8
2792;Particulier huishouden;Prognose;Castricum;2025;15.8
2793;Particulier huishouden;Prognose;Castricum;2026;15.9
2794;Particulier huishouden;Prognose;Castricum;2027;15.9
2795;Particulier huishouden;Prognose;Castricum;2028;16.0
2796;Particulier huishouden;Prognose;Castricum;2029;16.0
2797;Particulier huishouden;Prognose;Castricum;2030;16.1
2798;Particulier huishouden;Prognose;Castricum;2031;16.2
2799;Particulier huishouden;Prognose;Castricum;2032;16.2
2800;Particulier huishouden;Prognose;Castricum;2033;16.3
2801;Particulier huishouden;Prognose;Castricum;2034;16.3
2802;Particulier huishouden;Prognose;Castricum;2035;16.3
2803;Particulier huishouden;Prognose;Castricum;2036;16.4
2804;Particulier huishouden;Prognose;Castricum;2037;16.4
2805;Particulier huishouden;Prognose;Castricum;2038;16.4
2806;Particulier huishouden;Prognose;Castricum;2039;16.5
2807;Particulier huishouden;Prognose;Castricum;2040;16.5
2808;Particulier huishouden;Prognose;Coevorden;2017;15.4
2809;Particulier huishouden;Prognose;Coevorden;2018;15.4
2810;Particulier huishouden;Prognose;Coevorden;2019;15.4
2811;Particulier huishouden;Prognose;Coevorden;2020;15.4
2812;Particulier huishouden;Prognose;Coevorden;2021;15.4
2813;Particulier huishouden;Prognose;Coevorden;2022;15.3
2814;Particulier huishouden;Prognose;Coevorden;2023;15.2
2815;Particulier huishouden;Prognose;Coevorden;2024;15.2
2816;Particulier huishouden;Prognose;Coevorden;2025;15.1
2817;Particulier huishouden;Prognose;Coevorden;2026;15.0
2818;Particulier huishouden;Prognose;Coevorden;2027;14.9
2819;Particulier huishouden;Prognose;Coevorden;2028;14.8
2820;Particulier huishouden;Prognose;Coevorden;2029;14.8
2821;Particulier huishouden;Prognose;Coevorden;2030;14.7
2822;Particulier huishouden;Prognose;Coevorden;2031;14.6
2823;Particulier huishouden;Prognose;Coevorden;2032;14.5
2824;Particulier huishouden;Prognose;Coevorden;2033;14.4
2825;Particulier huishouden;Prognose;Coevorden;2034;14.3
2826;Particulier huishouden;Prognose;Coevorden;2035;14.2
2827;Particulier huishouden;Prognose;Coevorden;2036;14.0
2828;Particulier huishouden;Prognose;Coevorden;2037;13.9
2829;Particulier huishouden;Prognose;Coevorden;2038;13.8
2830;Particulier huishouden;Prognose;Coevorden;2039;13.7
2831;Particulier huishouden;Prognose;Coevorden;2040;13.6
2832;Particulier huishouden;Prognose;Cranendonck;2017;8.9
2833;Particulier huishouden;Prognose;Cranendonck;2018;9.0
2834;Particulier huishouden;Prognose;Cranendonck;2019;9.1
2835;Particulier huishouden;Prognose;Cranendonck;2020;9.1
2836;Particulier huishouden;Prognose;Cranendonck;2021;9.1
2837;Particulier huishouden;Prognose;Cranendonck;2022;9.2
2838;Particulier huishouden;Prognose;Cranendonck;2023;9.2
2839;Particulier huishouden;Prognose;Cranendonck;2024;9.2
2840;Particulier huishouden;Prognose;Cranendonck;2025;9.3
2841;Particulier huishouden;Prognose;Cranendonck;2026;9.3
2842;Particulier huishouden;Prognose;Cranendonck;2027;9.3
2843;Particulier huishouden;Prognose;Cranendonck;2028;9.4
2844;Particulier huishouden;Prognose;Cranendonck;2029;9.4
2845;Particulier huishouden;Prognose;Cranendonck;2030;9.5
2846;Particulier huishouden;Prognose;Cranendonck;2031;9.5
2847;Particulier huishouden;Prognose;Cranendonck;2032;9.5
2848;Particulier huishouden;Prognose;Cranendonck;2033;9.5
2849;Particulier huishouden;Prognose;Cranendonck;2034;9.5
2850;Particulier huishouden;Prognose;Cranendonck;2035;9.5
2851;Particulier huishouden;Prognose;Cranendonck;2036;9.5
2852;Particulier huishouden;Prognose;Cranendonck;2037;9.5
2853;Particulier huishouden;Prognose;Cranendonck;2038;9.5
2854;Particulier huishouden;Prognose;Cranendonck;2039;9.5
2855;Particulier huishouden;Prognose;Cranendonck;2040;9.5
2856;Particulier huishouden;Prognose;Cromstrijen;2017;5.5
2857;Particulier huishouden;Prognose;Cromstrijen;2018;5.5
2858;Particulier huishouden;Prognose;Cromstrijen;2019;5.5
2859;Particulier huishouden;Prognose;Cromstrijen;2020;5.6
2860;Particulier huishouden;Prognose;Cromstrijen;2021;5.6
2861;Particulier huishouden;Prognose;Cromstrijen;2022;5.6
2862;Particulier huishouden;Prognose;Cromstrijen;2023;5.6
2863;Particulier huishouden;Prognose;Cromstrijen;2024;5.6
2864;Particulier huishouden;Prognose;Cromstrijen;2025;5.7
2865;Particulier huishouden;Prognose;Cromstrijen;2026;5.7
2866;Particulier huishouden;Prognose;Cromstrijen;2027;5.7
2867;Particulier huishouden;Prognose;Cromstrijen;2028;5.7
2868;Particulier huishouden;Prognose;Cromstrijen;2029;5.7
2869;Particulier huishouden;Prognose;Cromstrijen;2030;5.8
2870;Particulier huishouden;Prognose;Cromstrijen;2031;5.7
2871;Particulier huishouden;Prognose;Cromstrijen;2032;5.7
2872;Particulier huishouden;Prognose;Cromstrijen;2033;5.7
2873;Particulier huishouden;Prognose;Cromstrijen;2034;5.7
2874;Particulier huishouden;Prognose;Cromstrijen;2035;5.7
2875;Particulier huishouden;Prognose;Cromstrijen;2036;5.7
2876;Particulier huishouden;Prognose;Cromstrijen;2037;5.7
2877;Particulier huishouden;Prognose;Cromstrijen;2038;5.7
2878;Particulier huishouden;Prognose;Cromstrijen;2039;5.7
2879;Particulier huishouden;Prognose;Cromstrijen;2040;5.7
2880;Particulier huishouden;Prognose;Cuijk;2017;10.9
2881;Particulier huishouden;Prognose;Cuijk;2018;11.0
2882;Particulier huishouden;Prognose;Cuijk;2019;11.2
2883;Particulier huishouden;Prognose;Cuijk;2020;11.4
2884;Particulier huishouden;Prognose;Cuijk;2021;11.5
2885;Particulier huishouden;Prognose;Cuijk;2022;11.6
2886;Particulier huishouden;Prognose;Cuijk;2023;11.7
2887;Particulier huishouden;Prognose;Cuijk;2024;11.7
2888;Particulier huishouden;Prognose;Cuijk;2025;11.8
2889;Particulier huishouden;Prognose;Cuijk;2026;11.9
2890;Particulier huishouden;Prognose;Cuijk;2027;12.0
2891;Particulier huishouden;Prognose;Cuijk;2028;12.1
2892;Particulier huishouden;Prognose;Cuijk;2029;12.1
2893;Particulier huishouden;Prognose;Cuijk;2030;12.2
2894;Particulier huishouden;Prognose;Cuijk;2031;12.2
2895;Particulier huishouden;Prognose;Cuijk;2032;12.2
2896;Particulier huishouden;Prognose;Cuijk;2033;12.2
2897;Particulier huishouden;Prognose;Cuijk;2034;12.2
2898;Particulier huishouden;Prognose;Cuijk;2035;12.2
2899;Particulier huishouden;Prognose;Cuijk;2036;12.1
2900;Particulier huishouden;Prognose;Cuijk;2037;12.1
2901;Particulier huishouden;Prognose;Cuijk;2038;12.1
2902;Particulier huishouden;Prognose;Cuijk;2039;12.1
2903;Particulier huishouden;Prognose;Cuijk;2040;12.0
2904;Particulier huishouden;Prognose;Culemborg;2017;11.7
2905;Particulier huishouden;Prognose;Culemborg;2018;11.8
2906;Particulier huishouden;Prognose;Culemborg;2019;11.8
2907;Particulier huishouden;Prognose;Culemborg;2020;12.0
2908;Particulier huishouden;Prognose;Culemborg;2021;12.0
2909;Particulier huishouden;Prognose;Culemborg;2022;12.1
2910;Particulier huishouden;Prognose;Culemborg;2023;12.2
2911;Particulier huishouden;Prognose;Culemborg;2024;12.3
2912;Particulier huishouden;Prognose;Culemborg;2025;12.4
2913;Particulier huishouden;Prognose;Culemborg;2026;12.4
2914;Particulier huishouden;Prognose;Culemborg;2027;12.5
2915;Particulier huishouden;Prognose;Culemborg;2028;12.5
2916;Particulier huishouden;Prognose;Culemborg;2029;12.6
2917;Particulier huishouden;Prognose;Culemborg;2030;12.6
2918;Particulier huishouden;Prognose;Culemborg;2031;12.6
2919;Particulier huishouden;Prognose;Culemborg;2032;12.6
2920;Particulier huishouden;Prognose;Culemborg;2033;12.7
2921;Particulier huishouden;Prognose;Culemborg;2034;12.7
2922;Particulier huishouden;Prognose;Culemborg;2035;12.7
2923;Particulier huishouden;Prognose;Culemborg;2036;12.7
2924;Particulier huishouden;Prognose;Culemborg;2037;12.7
2925;Particulier huishouden;Prognose;Culemborg;2038;12.7
2926;Particulier huishouden;Prognose;Culemborg;2039;12.7
2927;Particulier huishouden;Prognose;Culemborg;2040;12.8
2928;Particulier huishouden;Prognose;Dalfsen;2017;11.1
2929;Particulier huishouden;Prognose;Dalfsen;2018;11.2
2930;Particulier huishouden;Prognose;Dalfsen;2019;11.3
2931;Particulier huishouden;Prognose;Dalfsen;2020;11.4
2932;Particulier huishouden;Prognose;Dalfsen;2021;11.5
2933;Particulier huishouden;Prognose;Dalfsen;2022;11.6
2934;Particulier huishouden;Prognose;Dalfsen;2023;11.7
2935;Particulier huishouden;Prognose;Dalfsen;2024;11.7
2936;Particulier huishouden;Prognose;Dalfsen;2025;11.8
2937;Particulier huishouden;Prognose;Dalfsen;2026;11.9
2938;Particulier huishouden;Prognose;Dalfsen;2027;12.0
2939;Particulier huishouden;Prognose;Dalfsen;2028;12.1
2940;Particulier huishouden;Prognose;Dalfsen;2029;12.2
2941;Particulier huishouden;Prognose;Dalfsen;2030;12.2
2942;Particulier huishouden;Prognose;Dalfsen;2031;12.3
2943;Particulier huishouden;Prognose;Dalfsen;2032;12.3
2944;Particulier huishouden;Prognose;Dalfsen;2033;12.4
2945;Particulier huishouden;Prognose;Dalfsen;2034;12.4
2946;Particulier huishouden;Prognose;Dalfsen;2035;12.4
2947;Particulier huishouden;Prognose;Dalfsen;2036;12.4
2948;Particulier huishouden;Prognose;Dalfsen;2037;12.4
2949;Particulier huishouden;Prognose;Dalfsen;2038;12.4
2950;Particulier huishouden;Prognose;Dalfsen;2039;12.4
2951;Particulier huishouden;Prognose;Dalfsen;2040;12.4
2952;Particulier huishouden;Prognose;Dantumadiel;2017;7.8
2953;Particulier huishouden;Prognose;Dantumadiel;2018;7.8
2954;Particulier huishouden;Prognose;Dantumadiel;2019;7.8
2955;Particulier huishouden;Prognose;Dantumadiel;2020;7.9
2956;Particulier huishouden;Prognose;Dantumadiel;2021;7.9
2957;Particulier huishouden;Prognose;Dantumadiel;2022;7.9
2958;Particulier huishouden;Prognose;Dantumadiel;2023;7.9
2959;Particulier huishouden;Prognose;Dantumadiel;2024;7.9
2960;Particulier huishouden;Prognose;Dantumadiel;2025;7.9
2961;Particulier huishouden;Prognose;Dantumadiel;2026;7.9
2962;Particulier huishouden;Prognose;Dantumadiel;2027;7.9
2963;Particulier huishouden;Prognose;Dantumadiel;2028;8.0
2964;Particulier huishouden;Prognose;Dantumadiel;2029;8.0
2965;Particulier huishouden;Prognose;Dantumadiel;2030;8.0
2966;Particulier huishouden;Prognose;Dantumadiel;2031;8.0
2967;Particulier huishouden;Prognose;Dantumadiel;2032;8.0
2968;Particulier huishouden;Prognose;Dantumadiel;2033;8.0
2969;Particulier huishouden;Prognose;Dantumadiel;2034;8.0
2970;Particulier huishouden;Prognose;Dantumadiel;2035;8.1
2971;Particulier huishouden;Prognose;Dantumadiel;2036;8.1
2972;Particulier huishouden;Prognose;Dantumadiel;2037;8.0
2973;Particulier huishouden;Prognose;Dantumadiel;2038;8.0
2974;Particulier huishouden;Prognose;Dantumadiel;2039;7.9
2975;Particulier huishouden;Prognose;Dantumadiel;2040;7.9
2976;Particulier huishouden;Prognose;Delft;2017;57.5
2977;Particulier huishouden;Prognose;Delft;2018;58.1
2978;Particulier huishouden;Prognose;Delft;2019;58.6
2979;Particulier huishouden;Prognose;Delft;2020;59.0
2980;Particulier huishouden;Prognose;Delft;2021;59.3
2981;Particulier huishouden;Prognose;Delft;2022;59.4
2982;Particulier huishouden;Prognose;Delft;2023;59.8
2983;Particulier huishouden;Prognose;Delft;2024;60.3
2984;Particulier huishouden;Prognose;Delft;2025;60.9
2985;Particulier huishouden;Prognose;Delft;2026;61.6
2986;Particulier huishouden;Prognose;Delft;2027;62.5
2987;Particulier huishouden;Prognose;Delft;2028;63.2
2988;Particulier huishouden;Prognose;Delft;2029;63.8
2989;Particulier huishouden;Prognose;Delft;2030;64.4
2990;Particulier huishouden;Prognose;Delft;2031;64.8
2991;Particulier huishouden;Prognose;Delft;2032;65.2
2992;Particulier huishouden;Prognose;Delft;2033;65.6
2993;Particulier huishouden;Prognose;Delft;2034;66.1
2994;Particulier huishouden;Prognose;Delft;2035;66.5
2995;Particulier huishouden;Prognose;Delft;2036;66.9
2996;Particulier huishouden;Prognose;Delft;2037;67.4
2997;Particulier huishouden;Prognose;Delft;2038;67.7
2998;Particulier huishouden;Prognose;Delft;2039;68.0
2999;Particulier huishouden;Prognose;Delft;2040;68.6
3000;Particulier huishouden;Prognose;Delfzijl;2017;11.8
3001;Particulier huishouden;Prognose;Delfzijl;2018;11.8
3002;Particulier huishouden;Prognose;Delfzijl;2019;11.8
3003;Particulier huishouden;Prognose;Delfzijl;2020;11.7
3004;Particulier huishouden;Prognose;Delfzijl;2021;11.6
3005;Particulier huishouden;Prognose;Delfzijl;2022;11.6
3006;Particulier huishouden;Prognose;Delfzijl;2023;11.5
3007;Particulier huishouden;Prognose;Delfzijl;2024;11.4
3008;Particulier huishouden;Prognose;Delfzijl;2025;11.3
3009;Particulier huishouden;Prognose;Delfzijl;2026;11.1
3010;Particulier huishouden;Prognose;Delfzijl;2027;11.1
3011;Particulier huishouden;Prognose;Delfzijl;2028;10.9
3012;Particulier huishouden;Prognose;Delfzijl;2029;10.8
3013;Particulier huishouden;Prognose;Delfzijl;2030;10.7
3014;Particulier huishouden;Prognose;Delfzijl;2031;10.6
3015;Particulier huishouden;Prognose;Delfzijl;2032;10.6
3016;Particulier huishouden;Prognose;Delfzijl;2033;10.5
3017;Particulier huishouden;Prognose;Delfzijl;2034;10.4
3018;Particulier huishouden;Prognose;Delfzijl;2035;10.3
3019;Particulier huishouden;Prognose;Delfzijl;2036;10.1
3020;Particulier huishouden;Prognose;Delfzijl;2037;10.0
3021;Particulier huishouden;Prognose;Delfzijl;2038;9.9
3022;Particulier huishouden;Prognose;Delfzijl;2039;9.8
3023;Particulier huishouden;Prognose;Delfzijl;2040;9.7
3024;Particulier huishouden;Prognose;Deurne;2017;13.4
3025;Particulier huishouden;Prognose;Deurne;2018;13.5
3026;Particulier huishouden;Prognose;Deurne;2019;13.6
3027;Particulier huishouden;Prognose;Deurne;2020;13.7
3028;Particulier huishouden;Prognose;Deurne;2021;13.8
3029;Particulier huishouden;Prognose;Deurne;2022;14.0
3030;Particulier huishouden;Prognose;Deurne;2023;14.1
3031;Particulier huishouden;Prognose;Deurne;2024;14.2
3032;Particulier huishouden;Prognose;Deurne;2025;14.3
3033;Particulier huishouden;Prognose;Deurne;2026;14.4
3034;Particulier huishouden;Prognose;Deurne;2027;14.4
3035;Particulier huishouden;Prognose;Deurne;2028;14.5
3036;Particulier huishouden;Prognose;Deurne;2029;14.6
3037;Particulier huishouden;Prognose;Deurne;2030;14.6
3038;Particulier huishouden;Prognose;Deurne;2031;14.6
3039;Particulier huishouden;Prognose;Deurne;2032;14.7
3040;Particulier huishouden;Prognose;Deurne;2033;14.7
3041;Particulier huishouden;Prognose;Deurne;2034;14.8
3042;Particulier huishouden;Prognose;Deurne;2035;14.8
3043;Particulier huishouden;Prognose;Deurne;2036;14.8
3044;Particulier huishouden;Prognose;Deurne;2037;14.8
3045;Particulier huishouden;Prognose;Deurne;2038;14.8
3046;Particulier huishouden;Prognose;Deurne;2039;14.8
3047;Particulier huishouden;Prognose;Deurne;2040;14.8
3048;Particulier huishouden;Prognose;Deventer;2017;45.2
3049;Particulier huishouden;Prognose;Deventer;2018;45.6
3050;Particulier huishouden;Prognose;Deventer;2019;45.9
3051;Particulier huishouden;Prognose;Deventer;2020;46.2
3052;Particulier huishouden;Prognose;Deventer;2021;46.4
3053;Particulier huishouden;Prognose;Deventer;2022;46.7
3054;Particulier huishouden;Prognose;Deventer;2023;46.9
3055;Particulier huishouden;Prognose;Deventer;2024;47.1
3056;Particulier huishouden;Prognose;Deventer;2025;47.3
3057;Particulier huishouden;Prognose;Deventer;2026;47.6
3058;Particulier huishouden;Prognose;Deventer;2027;47.8
3059;Particulier huishouden;Prognose;Deventer;2028;48.1
3060;Particulier huishouden;Prognose;Deventer;2029;48.3
3061;Particulier huishouden;Prognose;Deventer;2030;48.5
3062;Particulier huishouden;Prognose;Deventer;2031;48.7
3063;Particulier huishouden;Prognose;Deventer;2032;49.0
3064;Particulier huishouden;Prognose;Deventer;2033;49.1
3065;Particulier huishouden;Prognose;Deventer;2034;49.1
3066;Particulier huishouden;Prognose;Deventer;2035;49.3
3067;Particulier huishouden;Prognose;Deventer;2036;49.4
3068;Particulier huishouden;Prognose;Deventer;2037;49.3
3069;Particulier huishouden;Prognose;Deventer;2038;49.4
3070;Particulier huishouden;Prognose;Deventer;2039;49.4
3071;Particulier huishouden;Prognose;Deventer;2040;49.4
3072;Particulier huishouden;Prognose;Diemen;2017;13.4
3073;Particulier huishouden;Prognose;Diemen;2018;13.5
3074;Particulier huishouden;Prognose;Diemen;2019;13.7
3075;Particulier huishouden;Prognose;Diemen;2020;13.9
3076;Particulier huishouden;Prognose;Diemen;2021;14.2
3077;Particulier huishouden;Prognose;Diemen;2022;14.6
3078;Particulier huishouden;Prognose;Diemen;2023;14.8
3079;Particulier huishouden;Prognose;Diemen;2024;15.0
3080;Particulier huishouden;Prognose;Diemen;2025;15.3
3081;Particulier huishouden;Prognose;Diemen;2026;15.5
3082;Particulier huishouden;Prognose;Diemen;2027;15.6
3083;Particulier huishouden;Prognose;Diemen;2028;15.8
3084;Particulier huishouden;Prognose;Diemen;2029;16.0
3085;Particulier huishouden;Prognose;Diemen;2030;16.2
3086;Particulier huishouden;Prognose;Diemen;2031;16.4
3087;Particulier huishouden;Prognose;Diemen;2032;16.5
3088;Particulier huishouden;Prognose;Diemen;2033;16.7
3089;Particulier huishouden;Prognose;Diemen;2034;16.9
