ID;Geslacht;Onderwijssoorten;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalAantalLeerlingen_1;TotaalVertraagdeLeerlingen_2;VertraagdeLeerlingenNaarHogerNiveau_3;VertraagdeLeerlingenNaarLagerNiveau_4;VertraagdeLeerlingenNaarGelijkNiveau_5;TotaalVertraagdeLeerlingen_6;VertraagdeLeerlingenNaarHogerNiveau_7;VertraagdeLeerlingenNaarLagerNiveau_8;VertraagdeLeerlingenNaarGelijkNiveau_9
2876;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;'s-Gravenhage;2014/'15 naar 2015/'16;11052.0;;183.0;51.0;305.0;;2.0;0.0;3.0
2877;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;'s-Gravenhage;2015/'16 naar 2016/'17;11378.0;;183.0;45.0;350.0;;2.0;0.0;3.0
2878;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;'s-Gravenhage;2016/'17 naar 2017/'18;11620.0;;188.0;58.0;371.0;;2.0;0.0;3.0
2879;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;'s-Gravenhage;2017/'18 naar 2018/'19;11769.0;;158.0;54.0;419.0;;1.0;0.0;4.0
2880;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2003/'04 naar 2004/'05;11259.0;793.0;89.0;38.0;393.0;7.0;1.0;0.0;3.0
2881;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2004/'05 naar 2005/'06;11150.0;687.0;97.0;44.0;357.0;6.0;1.0;0.0;3.0
2882;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2005/'06 naar 2006/'07;11854.0;786.0;104.0;37.0;417.0;7.0;1.0;0.0;4.0
2883;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2006/'07 naar 2007/'08;11535.0;755.0;119.0;48.0;380.0;7.0;1.0;0.0;3.0
2884;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2007/'08 naar 2008/'09;11149.0;638.0;113.0;47.0;333.0;6.0;1.0;0.0;3.0
2885;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2008/'09 naar 2009/'10;10890.0;702.0;120.0;61.0;345.0;6.0;1.0;1.0;3.0
2886;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2009/'10 naar 2010/'11;10551.0;755.0;125.0;61.0;398.0;7.0;1.0;1.0;4.0
2887;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2010/'11 naar 2011/'12;10337.0;;95.0;62.0;413.0;;1.0;1.0;4.0
2888;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2011/'12 naar 2012/'13;10799.0;;98.0;55.0;432.0;;1.0;1.0;4.0
2889;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2012/'13 naar 2013/'14;10858.0;;103.0;55.0;418.0;;1.0;1.0;4.0
2890;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2013/'14 naar 2014/'15;10909.0;;118.0;54.0;382.0;;1.0;0.0;4.0
2891;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2014/'15 naar 2015/'16;11197.0;;128.0;43.0;428.0;;1.0;0.0;4.0
2892;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2015/'16 naar 2016/'17;11344.0;;114.0;41.0;404.0;;1.0;0.0;4.0
2893;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2016/'17 naar 2017/'18;11524.0;;147.0;48.0;406.0;;1.0;0.0;4.0
2894;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Rotterdam;2017/'18 naar 2018/'19;11759.0;;137.0;51.0;425.0;;1.0;0.0;4.0
2895;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2003/'04 naar 2004/'05;5415.0;305.0;37.0;21.0;165.0;6.0;1.0;0.0;3.0
2896;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2004/'05 naar 2005/'06;5484.0;288.0;37.0;22.0;142.0;5.0;1.0;0.0;3.0
2897;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2005/'06 naar 2006/'07;6006.0;315.0;69.0;20.0;156.0;5.0;1.0;0.0;3.0
2898;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2006/'07 naar 2007/'08;6045.0;278.0;45.0;20.0;149.0;5.0;1.0;0.0;2.0
2899;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2007/'08 naar 2008/'09;6060.0;253.0;51.0;23.0;127.0;4.0;1.0;0.0;2.0
2900;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2008/'09 naar 2009/'10;6223.0;355.0;50.0;40.0;210.0;6.0;1.0;1.0;3.0
2901;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2009/'10 naar 2010/'11;6426.0;351.0;51.0;41.0;192.0;5.0;1.0;1.0;3.0
2902;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2010/'11 naar 2011/'12;6686.0;;52.0;41.0;227.0;;1.0;1.0;3.0
2903;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2011/'12 naar 2012/'13;7119.0;;62.0;46.0;224.0;;1.0;1.0;3.0
2904;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2012/'13 naar 2013/'14;7374.0;;59.0;39.0;214.0;;1.0;1.0;3.0
2905;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2013/'14 naar 2014/'15;7880.0;;70.0;30.0;192.0;;1.0;0.0;2.0
2906;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2014/'15 naar 2015/'16;8242.0;;84.0;29.0;200.0;;1.0;0.0;2.0
2907;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2015/'16 naar 2016/'17;8784.0;;90.0;27.0;198.0;;1.0;0.0;2.0
2908;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2016/'17 naar 2017/'18;9203.0;;111.0;37.0;219.0;;1.0;0.0;2.0
2909;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Utrecht;2017/'18 naar 2018/'19;9573.0;;130.0;23.0;269.0;;1.0;0.0;3.0
2910;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2003/'04 naar 2004/'05;3027.0;343.0;22.0;6.0;58.0;11.0;1.0;0.0;2.0
2911;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2004/'05 naar 2005/'06;2338.0;189.0;18.0;8.0;60.0;8.0;1.0;0.0;3.0
2912;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2005/'06 naar 2006/'07;1090.0;83.0;17.0;4.0;51.0;8.0;2.0;0.0;5.0
2913;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2006/'07 naar 2007/'08;1074.0;61.0;10.0;4.0;42.0;6.0;1.0;0.0;4.0
2914;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2007/'08 naar 2008/'09;1190.0;61.0;18.0;5.0;25.0;5.0;2.0;0.0;2.0
2915;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2008/'09 naar 2009/'10;1002.0;73.0;17.0;5.0;39.0;7.0;2.0;0.0;4.0
2916;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2009/'10 naar 2010/'11;908.0;84.0;18.0;5.0;46.0;9.0;2.0;1.0;5.0
2917;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2010/'11 naar 2011/'12;782.0;;10.0;5.0;34.0;;1.0;1.0;4.0
2918;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2011/'12 naar 2012/'13;711.0;;10.0;5.0;29.0;;1.0;1.0;4.0
2919;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2012/'13 naar 2013/'14;691.0;;4.0;5.0;23.0;;1.0;1.0;3.0
2920;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2013/'14 naar 2014/'15;650.0;;13.0;5.0;15.0;;2.0;1.0;2.0
2921;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2014/'15 naar 2015/'16;671.0;;9.0;3.0;23.0;;1.0;0.0;3.0
2922;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2015/'16 naar 2016/'17;782.0;;10.0;9.0;30.0;;1.0;1.0;4.0
2923;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2016/'17 naar 2017/'18;817.0;;18.0;8.0;31.0;;2.0;1.0;4.0
2924;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Woonregio;Regio onbekend;2017/'18 naar 2018/'19;956.0;;12.0;4.0;34.0;;1.0;0.0;4.0
2925;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2003/'04 naar 2004/'05;676777.0;37730.0;6055.0;2926.0;20613.0;6.0;1.0;0.0;3.0
2926;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2004/'05 naar 2005/'06;686142.0;36076.0;6542.0;2796.0;19777.0;5.0;1.0;0.0;3.0
2927;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2005/'06 naar 2006/'07;721325.0;38901.0;7415.0;2903.0;21904.0;5.0;1.0;0.0;3.0
2928;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2006/'07 naar 2007/'08;724494.0;39961.0;8562.0;3058.0;21912.0;6.0;1.0;0.0;3.0
2929;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2007/'08 naar 2008/'09;723908.0;37096.0;8543.0;3113.0;19194.0;5.0;1.0;0.0;3.0
2930;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2008/'09 naar 2009/'10;717741.0;39627.0;8364.0;3501.0;21422.0;6.0;1.0;0.0;3.0
2931;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2009/'10 naar 2010/'11;715694.0;43201.0;8063.0;4047.0;24009.0;6.0;1.0;1.0;3.0
2932;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2010/'11 naar 2011/'12;716844.0;;7379.0;4618.0;25551.0;;1.0;1.0;4.0
2933;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2011/'12 naar 2012/'13;722484.0;;6905.0;4993.0;25643.0;;1.0;1.0;4.0
2934;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2012/'13 naar 2013/'14;730192.0;;6417.0;4435.0;24186.0;;1.0;1.0;3.0
2935;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2013/'14 naar 2014/'15;738043.0;;6945.0;3769.0;23075.0;;1.0;1.0;3.0
2936;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2014/'15 naar 2015/'16;743831.0;;8301.0;3480.0;22514.0;;1.0;0.0;3.0
2937;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2015/'16 naar 2016/'17;747414.0;;8865.0;3330.0;22453.0;;1.0;0.0;3.0
2938;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2016/'17 naar 2017/'18;740873.0;;9066.0;3504.0;23952.0;;1.0;0.0;3.0
2939;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Nederland;2017/'18 naar 2018/'19;727177.0;;8023.0;3776.0;24923.0;;1.0;1.0;3.0
2940;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2003/'04 naar 2004/'05;44659.0;3019.0;372.0;199.0;1535.0;7.0;1.0;0.0;3.0
2941;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2004/'05 naar 2005/'06;44825.0;3071.0;384.0;227.0;1632.0;7.0;1.0;1.0;4.0
2942;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2005/'06 naar 2006/'07;46165.0;2877.0;412.0;207.0;1599.0;6.0;1.0;0.0;3.0
2943;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2006/'07 naar 2007/'08;46336.0;2813.0;446.0;194.0;1506.0;6.0;1.0;0.0;3.0
2944;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2007/'08 naar 2008/'09;46476.0;2552.0;463.0;203.0;1306.0;5.0;1.0;0.0;3.0
2945;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2008/'09 naar 2009/'10;46096.0;2836.0;511.0;239.0;1489.0;6.0;1.0;1.0;3.0
2946;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2009/'10 naar 2010/'11;46305.0;2997.0;459.0;266.0;1684.0;6.0;1.0;1.0;4.0
2947;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2010/'11 naar 2011/'12;46988.0;;453.0;306.0;1791.0;;1.0;1.0;4.0
2948;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2011/'12 naar 2012/'13;48086.0;;460.0;325.0;1826.0;;1.0;1.0;4.0
2949;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2012/'13 naar 2013/'14;49142.0;;439.0;271.0;1773.0;;1.0;1.0;4.0
2950;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2013/'14 naar 2014/'15;50277.0;;516.0;245.0;1765.0;;1.0;0.0;4.0
2951;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2014/'15 naar 2015/'16;51424.0;;595.0;228.0;1739.0;;1.0;0.0;3.0
2952;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2015/'16 naar 2016/'17;52284.0;;639.0;222.0;1701.0;;1.0;0.0;3.0
2953;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2016/'17 naar 2017/'18;53074.0;;679.0;212.0;1788.0;;1.0;0.0;3.0
2954;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Vier grote gemeenten (G4);2017/'18 naar 2018/'19;54091.0;;627.0;216.0;1955.0;;1.0;0.0;4.0
2955;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2003/'04 naar 2004/'05;155579.0;9891.0;1235.0;690.0;5353.0;6.0;1.0;0.0;3.0
2956;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2004/'05 naar 2005/'06;156867.0;9105.0;1407.0;654.0;4939.0;6.0;1.0;0.0;3.0
2957;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2005/'06 naar 2006/'07;162303.0;9769.0;1566.0;721.0;5480.0;6.0;1.0;0.0;3.0
2958;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2006/'07 naar 2007/'08;162834.0;10013.0;1798.0;830.0;5567.0;6.0;1.0;1.0;3.0
2959;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2007/'08 naar 2008/'09;162841.0;9133.0;1862.0;720.0;4658.0;6.0;1.0;0.0;3.0
2960;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2008/'09 naar 2009/'10;161752.0;9850.0;1886.0;849.0;5264.0;6.0;1.0;1.0;3.0
2961;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2009/'10 naar 2010/'11;161180.0;10490.0;1765.0;988.0;5761.0;7.0;1.0;1.0;4.0
2962;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2010/'11 naar 2011/'12;166559.0;;1709.0;1232.0;6399.0;;1.0;1.0;4.0
2963;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2011/'12 naar 2012/'13;161221.0;;1509.0;1194.0;6102.0;;1.0;1.0;4.0
2964;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2012/'13 naar 2013/'14;166987.0;;1479.0;1061.0;5926.0;;1.0;1.0;4.0
2965;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2013/'14 naar 2014/'15;173221.0;;1659.0;950.0;5884.0;;1.0;1.0;3.0
2966;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2014/'15 naar 2015/'16;192490.0;;2119.0;956.0;6007.0;;1.0;0.0;3.0
2967;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2015/'16 naar 2016/'17;199962.0;;2308.0;902.0;6130.0;;1.0;0.0;3.0
2968;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2016/'17 naar 2017/'18;198494.0;;2414.0;987.0;6927.0;;1.0;0.0;3.0
2969;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2017/'18 naar 2018/'19;195708.0;;2101.0;1000.0;7253.0;;1.0;1.0;4.0
2970;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2003/'04 naar 2004/'05;476539.0;24820.0;4448.0;2037.0;13725.0;5.0;1.0;0.0;3.0
2971;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;484450.0;23900.0;4751.0;1915.0;13206.0;5.0;1.0;0.0;3.0
2972;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;512857.0;26255.0;5437.0;1975.0;14825.0;5.0;1.0;0.0;3.0
2973;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;515324.0;27135.0;6318.0;2034.0;14839.0;5.0;1.0;0.0;3.0
2974;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;514591.0;25411.0;6218.0;2190.0;13230.0;5.0;1.0;0.0;3.0
2975;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;509893.0;26941.0;5967.0;2413.0;14669.0;5.0;1.0;0.0;3.0
2976;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;508209.0;29714.0;5839.0;2793.0;16564.0;6.0;1.0;1.0;3.0
2977;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;503297.0;;5217.0;3080.0;17361.0;;1.0;1.0;3.0
2978;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;513177.0;;4936.0;3474.0;17715.0;;1.0;1.0;3.0
2979;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;514063.0;;4499.0;3103.0;16487.0;;1.0;1.0;3.0
2980;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;514545.0;;4770.0;2574.0;15426.0;;1.0;1.0;3.0
2981;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;499917.0;;5587.0;2296.0;14768.0;;1.0;0.0;3.0
2982;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;495168.0;;5918.0;2206.0;14622.0;;1.0;0.0;3.0
2983;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Nederlandse achtergrond;Nederlandse achtergrond;Schoolregio;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;489305.0;;5973.0;2305.0;15237.0;;1.0;0.0;3.0
