ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
1386;Zelfstandige;1414 Onderkledingindustrie;2013;0.0;;;;;;;;;
1387;Zelfstandige;1414 Onderkledingindustrie;2014;0.0;;;;;;;;;
1388;Zelfstandige;1414 Onderkledingindustrie;2015;0.0;;;;;;;;;
1389;Zelfstandige;1414 Onderkledingindustrie;2016;0.0;;;;;;;;;
1390;Zelfstandige;1419 Baby- en sportkledingindustrie;2007;0.2;22.0;16.5;20.3;13.0;27.4;24.5;0.1;174.9;18.7
1391;Zelfstandige;1419 Baby- en sportkledingindustrie;2008;0.2;21.7;14.9;20.5;13.8;24.2;23.8;0.2;179.4;14.1
1392;Zelfstandige;1419 Baby- en sportkledingindustrie;2009;0.2;18.6;13.0;17.2;12.5;21.6;22.9;0.1;199.7;16.2
1393;Zelfstandige;1419 Baby- en sportkledingindustrie;2010;0.2;25.1;15.6;23.6;15.1;25.0;24.7;0.1;203.6;19.2
1394;Zelfstandige;1419 Baby- en sportkledingindustrie;2011;0.2;20.9;13.9;19.3;11.8;25.1;24.4;0.1;185.3;17.4
1395;Zelfstandige;1419 Baby- en sportkledingindustrie;2012;0.1;20.1;12.5;19.4;10.8;26.2;25.5;0.1;126.5;12.4
1396;Zelfstandige;1419 Baby- en sportkledingindustrie;2013;0.1;18.0;13.7;16.3;11.0;25.2;25.7;0.1;111.1;11.0
1397;Zelfstandige;1419 Baby- en sportkledingindustrie;2014;0.2;24.8;14.2;22.8;12.9;31.3;27.1;0.1;95.5;11.2
1398;Zelfstandige;1419 Baby- en sportkledingindustrie;2015;0.2;24.0;14.8;21.8;12.6;27.9;26.6;0.1;69.9;9.4
1399;Zelfstandige;1419 Baby- en sportkledingindustrie;2016;0.1;27.5;17.2;24.7;13.0;29.1;28.4;0.1;96.5;10.9
1400;Zelfstandige;142 Bontartikelenindustrie;2007;0.0;;;;;;;;;
1401;Zelfstandige;142 Bontartikelenindustrie;2008;0.0;;;;;;;;;
1402;Zelfstandige;142 Bontartikelenindustrie;2009;0.0;;;;;;;;;
1403;Zelfstandige;142 Bontartikelenindustrie;2010;0.0;;;;;;;;;
1404;Zelfstandige;142 Bontartikelenindustrie;2011;0.0;;;;;;;;;
1405;Zelfstandige;142 Bontartikelenindustrie;2012;0.0;;;;;;;;;
1406;Zelfstandige;142 Bontartikelenindustrie;2013;0.0;;;;;;;;;
1407;Zelfstandige;142 Bontartikelenindustrie;2014;0.0;;;;;;;;;
1408;Zelfstandige;142 Bontartikelenindustrie;2015;0.0;;;;;;;;;
1409;Zelfstandige;142 Bontartikelenindustrie;2016;0.0;;;;;;;;;
1410;Zelfstandige;1420 Bontartikelenindustrie;2007;0.0;;;;;;;;;
1411;Zelfstandige;1420 Bontartikelenindustrie;2008;0.0;;;;;;;;;
1412;Zelfstandige;1420 Bontartikelenindustrie;2009;0.0;;;;;;;;;
1413;Zelfstandige;1420 Bontartikelenindustrie;2010;0.0;;;;;;;;;
1414;Zelfstandige;1420 Bontartikelenindustrie;2011;0.0;;;;;;;;;
1415;Zelfstandige;1420 Bontartikelenindustrie;2012;0.0;;;;;;;;;
1416;Zelfstandige;1420 Bontartikelenindustrie;2013;0.0;;;;;;;;;
1417;Zelfstandige;1420 Bontartikelenindustrie;2014;0.0;;;;;;;;;
1418;Zelfstandige;1420 Bontartikelenindustrie;2015;0.0;;;;;;;;;
1419;Zelfstandige;1420 Bontartikelenindustrie;2016;0.0;;;;;;;;;
1420;Zelfstandige;143 Gebreide kledingindustrie;2007;0.0;;;;;;;;;
1421;Zelfstandige;143 Gebreide kledingindustrie;2008;0.0;;;;;;;;;
1422;Zelfstandige;143 Gebreide kledingindustrie;2009;0.0;;;;;;;;;
1423;Zelfstandige;143 Gebreide kledingindustrie;2010;0.0;;;;;;;;;
1424;Zelfstandige;143 Gebreide kledingindustrie;2011;0.0;;;;;;;;;
1425;Zelfstandige;143 Gebreide kledingindustrie;2012;0.0;;;;;;;;;
1426;Zelfstandige;143 Gebreide kledingindustrie;2013;0.0;;;;;;;;;
1427;Zelfstandige;143 Gebreide kledingindustrie;2014;0.0;;;;;;;;;
1428;Zelfstandige;143 Gebreide kledingindustrie;2015;0.0;;;;;;;;;
1429;Zelfstandige;143 Gebreide kledingindustrie;2016;0.0;;;;;;;;;
1430;Zelfstandige;1431 Kousen en sokkenindustrie;2007;0.0;;;;;;;;;
1431;Zelfstandige;1431 Kousen en sokkenindustrie;2008;0.0;;;;;;;;;
1432;Zelfstandige;1431 Kousen en sokkenindustrie;2009;0.0;;;;;;;;;
1433;Zelfstandige;1431 Kousen en sokkenindustrie;2010;0.0;;;;;;;;;
1434;Zelfstandige;1431 Kousen en sokkenindustrie;2011;0.0;;;;;;;;;
1435;Zelfstandige;1431 Kousen en sokkenindustrie;2012;0.0;;;;;;;;;
1436;Zelfstandige;1431 Kousen en sokkenindustrie;2013;0.0;;;;;;;;;
1437;Zelfstandige;1431 Kousen en sokkenindustrie;2014;0.0;;;;;;;;;
1438;Zelfstandige;1431 Kousen en sokkenindustrie;2015;0.0;;;;;;;;;
1439;Zelfstandige;1431 Kousen en sokkenindustrie;2016;0.0;;;;;;;;;
1440;Zelfstandige;1439 Gebreide kledingindustrie;2007;0.0;;;;;;;;;
1441;Zelfstandige;1439 Gebreide kledingindustrie;2008;0.0;;;;;;;;;
1442;Zelfstandige;1439 Gebreide kledingindustrie;2009;0.0;;;;;;;;;
1443;Zelfstandige;1439 Gebreide kledingindustrie;2010;0.0;;;;;;;;;
1444;Zelfstandige;1439 Gebreide kledingindustrie;2011;0.0;;;;;;;;;
1445;Zelfstandige;1439 Gebreide kledingindustrie;2012;0.0;;;;;;;;;
1446;Zelfstandige;1439 Gebreide kledingindustrie;2013;0.0;;;;;;;;;
1447;Zelfstandige;1439 Gebreide kledingindustrie;2014;0.0;;;;;;;;;
1448;Zelfstandige;1439 Gebreide kledingindustrie;2015;0.0;;;;;;;;;
1449;Zelfstandige;1439 Gebreide kledingindustrie;2016;0.0;;;;;;;;;
1450;Zelfstandige;15 Leer- en schoenenindustrie;2007;0.3;34.5;27.7;32.5;27.4;31.4;27.7;0.3;380.3;39.0
1451;Zelfstandige;15 Leer- en schoenenindustrie;2008;0.3;35.5;30.0;34.1;28.8;31.1;27.3;0.3;343.9;37.9
1452;Zelfstandige;15 Leer- en schoenenindustrie;2009;0.3;32.2;24.8;30.1;24.3;28.3;25.6;0.3;313.4;50.9
1453;Zelfstandige;15 Leer- en schoenenindustrie;2010;0.3;35.2;27.3;33.2;26.6;28.9;27.8;0.3;312.3;45.9
1454;Zelfstandige;15 Leer- en schoenenindustrie;2011;0.3;34.6;26.5;32.9;26.4;34.1;30.9;0.3;296.6;43.1
1455;Zelfstandige;15 Leer- en schoenenindustrie;2012;0.3;35.4;26.5;33.8;26.4;33.4;30.8;0.2;279.6;37.5
1456;Zelfstandige;15 Leer- en schoenenindustrie;2013;0.3;35.4;23.8;32.6;22.2;35.4;29.5;0.3;221.2;32.9
1457;Zelfstandige;15 Leer- en schoenenindustrie;2014;0.3;35.2;24.7;33.5;23.1;37.6;31.4;0.3;184.8;29.7
1458;Zelfstandige;15 Leer- en schoenenindustrie;2015;0.3;34.8;21.3;33.3;19.1;35.5;32.2;0.3;223.0;33.6
1459;Zelfstandige;15 Leer- en schoenenindustrie;2016;0.3;36.2;25.5;35.4;24.3;35.3;33.3;0.3;192.0;40.4
1460;Zelfstandige;151 Looierijen en lederwarenindustrie;2007;0.2;33.6;26.7;31.5;26.3;32.3;26.5;0.2;349.9;47.9
1461;Zelfstandige;151 Looierijen en lederwarenindustrie;2008;0.2;34.2;30.1;33.5;29.1;30.8;27.3;0.2;330.4;34.1
1462;Zelfstandige;151 Looierijen en lederwarenindustrie;2009;0.2;30.3;24.0;28.3;24.5;27.3;25.0;0.2;335.7;51.8
1463;Zelfstandige;151 Looierijen en lederwarenindustrie;2010;0.2;34.3;26.0;32.0;25.8;28.2;27.7;0.2;323.8;57.0
1464;Zelfstandige;151 Looierijen en lederwarenindustrie;2011;0.2;34.5;26.1;33.1;26.6;34.9;30.9;0.2;304.9;56.7
1465;Zelfstandige;151 Looierijen en lederwarenindustrie;2012;0.2;34.8;24.0;33.5;23.3;33.8;30.5;0.2;295.4;40.0
1466;Zelfstandige;151 Looierijen en lederwarenindustrie;2013;0.2;35.0;21.5;31.9;19.9;36.5;29.0;0.2;241.2;32.5
1467;Zelfstandige;151 Looierijen en lederwarenindustrie;2014;0.2;33.7;20.8;32.4;20.1;38.1;30.8;0.2;159.6;24.6
1468;Zelfstandige;151 Looierijen en lederwarenindustrie;2015;0.2;33.8;17.4;32.4;16.0;35.2;31.7;0.2;219.4;30.3
1469;Zelfstandige;151 Looierijen en lederwarenindustrie;2016;0.2;34.7;20.5;34.3;17.3;35.4;31.7;0.2;170.4;31.7
1470;Zelfstandige;1511 Looierijen en pelsbereiderijen;2007;0.0;;;;;;;;;
1471;Zelfstandige;1511 Looierijen en pelsbereiderijen;2008;0.0;;;;;;;;;
1472;Zelfstandige;1511 Looierijen en pelsbereiderijen;2009;0.0;;;;;;;;;
1473;Zelfstandige;1511 Looierijen en pelsbereiderijen;2010;0.0;;;;;;;;;
1474;Zelfstandige;1511 Looierijen en pelsbereiderijen;2011;0.0;;;;;;;;;
1475;Zelfstandige;1511 Looierijen en pelsbereiderijen;2012;0.0;;;;;;;;;
1476;Zelfstandige;1511 Looierijen en pelsbereiderijen;2013;0.0;;;;;;;;;
1477;Zelfstandige;1511 Looierijen en pelsbereiderijen;2014;0.0;;;;;;;;;
1478;Zelfstandige;1511 Looierijen en pelsbereiderijen;2015;0.0;;;;;;;;;
1479;Zelfstandige;1511 Looierijen en pelsbereiderijen;2016;0.0;;;;;;;;;
1480;Zelfstandige;1512 Lederwarenindustrie;2007;0.2;31.9;24.5;29.9;24.3;31.0;26.5;0.2;349.2;40.3
1481;Zelfstandige;1512 Lederwarenindustrie;2008;0.2;32.4;29.3;32.0;28.2;30.2;27.5;0.2;314.6;35.2
1482;Zelfstandige;1512 Lederwarenindustrie;2009;0.2;27.5;21.5;25.7;21.2;26.5;25.1;0.2;318.8;48.3
1483;Zelfstandige;1512 Lederwarenindustrie;2010;0.2;30.5;24.1;29.3;24.7;27.4;27.5;0.2;316.1;55.2
1484;Zelfstandige;1512 Lederwarenindustrie;2011;0.2;30.1;21.4;29.8;20.9;31.6;29.4;0.2;300.9;51.3
1485;Zelfstandige;1512 Lederwarenindustrie;2012;0.2;31.1;22.0;30.8;21.2;31.2;30.1;0.1;295.4;37.9
1486;Zelfstandige;1512 Lederwarenindustrie;2013;0.2;31.2;18.9;29.1;17.3;32.1;28.3;0.2;219.3;26.2
1487;Zelfstandige;1512 Lederwarenindustrie;2014;0.2;31.6;16.9;31.0;14.4;33.4;29.9;0.2;152.5;20.2
1488;Zelfstandige;1512 Lederwarenindustrie;2015;0.2;31.2;15.8;30.8;14.1;34.5;31.1;0.2;183.2;22.1
1489;Zelfstandige;1512 Lederwarenindustrie;2016;0.2;33.9;16.6;34.0;14.4;35.1;30.6;0.2;167.7;27.7
1490;Zelfstandige;152 Schoenenindustrie;2007;0.1;;;;;;;;;
1491;Zelfstandige;152 Schoenenindustrie;2008;0.1;;;;;;;;;
1492;Zelfstandige;152 Schoenenindustrie;2009;0.1;;;;;;;;;
1493;Zelfstandige;152 Schoenenindustrie;2010;0.1;;;;;;;;;
1494;Zelfstandige;152 Schoenenindustrie;2011;0.1;;;;;;;;;
1495;Zelfstandige;152 Schoenenindustrie;2012;0.1;;;;;;;;;
1496;Zelfstandige;152 Schoenenindustrie;2013;0.1;;;;;;;;;
1497;Zelfstandige;152 Schoenenindustrie;2014;0.1;;;;;;;;;
1498;Zelfstandige;152 Schoenenindustrie;2015;0.1;;;;;;;;;
1499;Zelfstandige;152 Schoenenindustrie;2016;0.1;;;;;;;;;
1500;Zelfstandige;1520 Schoenenindustrie;2007;0.1;;;;;;;;;
1501;Zelfstandige;1520 Schoenenindustrie;2008;0.1;;;;;;;;;
1502;Zelfstandige;1520 Schoenenindustrie;2009;0.1;;;;;;;;;
1503;Zelfstandige;1520 Schoenenindustrie;2010;0.1;;;;;;;;;
1504;Zelfstandige;1520 Schoenenindustrie;2011;0.1;;;;;;;;;
1505;Zelfstandige;1520 Schoenenindustrie;2012;0.1;;;;;;;;;
1506;Zelfstandige;1520 Schoenenindustrie;2013;0.1;;;;;;;;;
1507;Zelfstandige;1520 Schoenenindustrie;2014;0.1;;;;;;;;;
1508;Zelfstandige;1520 Schoenenindustrie;2015;0.1;;;;;;;;;
1509;Zelfstandige;1520 Schoenenindustrie;2016;0.1;;;;;;;;;
1510;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2007;3.3;36.8;30.7;35.2;29.8;31.6;25.8;2.6;317.2;45.4
1511;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2008;3.3;38.8;32.0;37.6;31.7;30.5;26.6;3.0;312.7;43.9
1512;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2009;3.2;34.5;27.3;33.4;26.5;27.8;25.0;3.0;271.6;36.0
1513;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2010;3.4;34.4;28.0;33.3;27.1;27.2;24.1;3.0;262.6;37.2
1514;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2011;3.4;35.2;29.2;34.1;28.2;32.6;28.2;3.1;253.8;32.7
1515;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2012;3.4;33.4;26.5;32.2;25.9;31.7;27.1;3.1;230.0;33.3
1516;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2013;3.3;32.2;25.5;30.8;24.5;30.2;26.6;3.0;192.8;31.9
1517;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2014;3.3;34.7;28.3;33.3;27.4;36.2;29.0;3.0;195.5;30.4
1518;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2015;3.3;37.2;30.5;35.5;29.4;33.4;30.0;3.0;189.6;29.7
1519;Zelfstandige;16+23 Hout- en bouwmaterialenindustrie;2016;3.4;38.3;32.1;36.5;31.3;34.9;31.1;3.2;209.0;32.4
1520;Zelfstandige;16 Houtindustrie;2007;1.9;38.4;32.0;37.1;31.4;31.9;26.3;1.6;365.6;57.6
1521;Zelfstandige;16 Houtindustrie;2008;1.9;40.5;33.6;39.9;33.2;30.8;26.7;1.8;356.3;57.2
1522;Zelfstandige;16 Houtindustrie;2009;1.9;35.3;28.5;34.9;28.1;28.1;25.1;1.7;313.0;47.2
1523;Zelfstandige;16 Houtindustrie;2010;2.0;34.3;28.2;33.7;27.5;26.7;23.6;1.8;306.2;47.2
1524;Zelfstandige;16 Houtindustrie;2011;2.1;35.3;29.8;34.9;29.2;33.1;28.2;1.9;290.3;40.7
1525;Zelfstandige;16 Houtindustrie;2012;2.0;33.3;26.5;32.7;26.2;30.9;26.9;1.9;248.2;36.3
1526;Zelfstandige;16 Houtindustrie;2013;2.0;32.3;25.7;31.3;25.0;29.9;26.0;1.9;218.3;34.0
1527;Zelfstandige;16 Houtindustrie;2014;2.0;35.3;28.6;34.3;27.9;36.6;28.7;1.8;224.0;31.2
1528;Zelfstandige;16 Houtindustrie;2015;2.1;37.4;30.7;35.9;29.8;33.4;29.8;1.9;214.5;31.7
1529;Zelfstandige;16 Houtindustrie;2016;2.2;39.1;33.0;37.3;32.0;34.6;31.1;2.0;223.7;34.7
1530;Zelfstandige;161 Primaire houtbewerking e.d.;2007;0.2;42.3;36.2;41.2;33.5;32.0;27.0;0.2;456.6;98.8
1531;Zelfstandige;161 Primaire houtbewerking e.d.;2008;0.2;45.8;38.1;44.0;38.2;31.0;29.8;0.2;441.2;124.8
1532;Zelfstandige;161 Primaire houtbewerking e.d.;2009;0.2;37.7;33.3;36.9;32.1;28.8;27.4;0.2;414.3;106.2
1533;Zelfstandige;161 Primaire houtbewerking e.d.;2010;0.2;39.0;37.1;37.7;34.8;27.8;26.3;0.2;432.8;98.0
1534;Zelfstandige;161 Primaire houtbewerking e.d.;2011;0.2;42.8;38.1;42.5;36.8;37.2;30.0;0.2;445.0;95.1
1535;Zelfstandige;161 Primaire houtbewerking e.d.;2012;0.2;37.8;30.0;36.3;28.7;32.8;27.8;0.2;386.2;79.0
1536;Zelfstandige;161 Primaire houtbewerking e.d.;2013;0.2;40.1;30.4;39.5;30.2;30.0;28.8;0.2;330.4;78.8
1537;Zelfstandige;161 Primaire houtbewerking e.d.;2014;0.2;43.0;36.8;40.7;36.2;41.1;30.9;0.2;309.2;66.2
1538;Zelfstandige;161 Primaire houtbewerking e.d.;2015;0.2;47.1;38.9;45.2;39.0;36.0;31.6;0.2;326.2;74.0
1539;Zelfstandige;161 Primaire houtbewerking e.d.;2016;0.2;45.9;40.4;43.6;39.9;36.4;32.9;0.2;352.9;81.3
1540;Zelfstandige;1610 Primaire houtbewerking e.d.;2007;0.2;42.3;36.2;41.2;33.5;32.0;27.0;0.2;456.6;98.8
1541;Zelfstandige;1610 Primaire houtbewerking e.d.;2008;0.2;45.8;38.1;44.0;38.2;31.0;29.8;0.2;441.2;124.8
1542;Zelfstandige;1610 Primaire houtbewerking e.d.;2009;0.2;37.7;33.3;36.9;32.1;28.8;27.4;0.2;414.3;106.2
1543;Zelfstandige;1610 Primaire houtbewerking e.d.;2010;0.2;39.0;37.1;37.7;34.8;27.8;26.3;0.2;432.8;98.0
1544;Zelfstandige;1610 Primaire houtbewerking e.d.;2011;0.2;42.8;38.1;42.5;36.8;37.2;30.0;0.2;445.0;95.1
1545;Zelfstandige;1610 Primaire houtbewerking e.d.;2012;0.2;37.8;30.0;36.3;28.7;32.8;27.8;0.2;386.2;79.0
1546;Zelfstandige;1610 Primaire houtbewerking e.d.;2013;0.2;40.1;30.4;39.5;30.2;30.0;28.8;0.2;330.4;78.8
1547;Zelfstandige;1610 Primaire houtbewerking e.d.;2014;0.2;43.0;36.8;40.7;36.2;41.1;30.9;0.2;309.2;66.2
1548;Zelfstandige;1610 Primaire houtbewerking e.d.;2015;0.2;47.1;38.9;45.2;39.0;36.0;31.6;0.2;326.2;74.0
1549;Zelfstandige;1610 Primaire houtbewerking e.d.;2016;0.2;45.9;40.4;43.6;39.9;36.4;32.9;0.2;352.9;81.3
1550;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2007;1.7;37.9;31.4;36.6;31.1;31.9;26.2;1.4;350.2;56.2
1551;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2008;1.7;39.9;33.1;39.4;32.9;30.8;26.6;1.6;347.1;53.5
1552;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2009;1.6;35.0;28.1;34.6;27.6;28.0;24.8;1.6;290.2;42.6
1553;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2010;1.8;33.7;27.2;33.2;26.7;26.5;23.4;1.6;289.9;41.4
1554;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2011;1.9;34.5;29.0;34.1;28.3;32.7;28.1;1.7;273.9;36.9
1555;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2012;1.8;32.7;26.3;32.3;26.0;30.7;26.8;1.7;241.5;34.0
1556;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2013;1.8;31.4;25.3;30.3;24.7;29.9;25.9;1.7;205.7;32.0
1557;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2014;1.8;34.4;27.8;33.6;27.5;36.1;28.5;1.6;213.9;30.0
1558;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2015;1.8;36.2;29.9;34.8;28.7;33.0;29.6;1.7;203.6;29.6
1559;Zelfstandige;162 Hout-, kurk-, en rietwarenindustrie;2016;1.9;38.2;32.4;36.5;31.2;34.4;30.9;1.8;207.8;32.3
1560;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2007;0.0;;;;;;;;;
1561;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2008;0.0;;;;;;;;;
1562;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2009;0.0;;;;;;;;;
1563;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2010;0.0;;;;;;;;;
1564;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2011;0.0;;;;;;;;;
1565;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2012;0.0;;;;;;;;;
1566;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2013;0.0;;;;;;;;;
1567;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2014;0.0;;;;;;;;;
1568;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2015;0.0;;;;;;;;;
1569;Zelfstandige;1621 Fineer en plaatmateriaalindustrie;2016;0.0;;;;;;;;;
1570;Zelfstandige;1622 Parketvloerenindustrie;2007;0.0;;;;;;;;;
1571;Zelfstandige;1622 Parketvloerenindustrie;2008;0.0;;;;;;;;;
1572;Zelfstandige;1622 Parketvloerenindustrie;2009;0.0;;;;;;;;;
1573;Zelfstandige;1622 Parketvloerenindustrie;2010;0.1;;;;;;;;;
1574;Zelfstandige;1622 Parketvloerenindustrie;2011;0.1;;;;;;;;;
1575;Zelfstandige;1622 Parketvloerenindustrie;2012;0.1;;;;;;;;;
1576;Zelfstandige;1622 Parketvloerenindustrie;2013;0.1;;;;;;;;;
1577;Zelfstandige;1622 Parketvloerenindustrie;2014;0.0;;;;;;;;;
1578;Zelfstandige;1622 Parketvloerenindustrie;2015;0.0;;;;;;;;;
1579;Zelfstandige;1622 Parketvloerenindustrie;2016;0.0;;;;;;;;;
1580;Zelfstandige;1623 Timmerindustrie;2007;1.1;42.2;35.8;41.0;36.5;32.8;27.0;0.8;396.8;67.9
1581;Zelfstandige;1623 Timmerindustrie;2008;1.1;43.5;37.4;43.5;38.0;31.2;27.2;1.0;387.3;61.7
1582;Zelfstandige;1623 Timmerindustrie;2009;1.1;38.2;32.7;38.2;33.3;28.2;25.6;1.0;346.3;52.0
1583;Zelfstandige;1623 Timmerindustrie;2010;1.1;34.8;29.5;34.9;29.6;25.5;23.5;1.0;312.0;46.2
1584;Zelfstandige;1623 Timmerindustrie;2011;1.2;35.9;32.0;35.9;31.8;31.5;28.4;1.1;286.7;39.1
1585;Zelfstandige;1623 Timmerindustrie;2012;1.2;32.0;28.1;31.6;27.7;29.0;27.1;1.1;250.2;34.5
1586;Zelfstandige;1623 Timmerindustrie;2013;1.2;31.0;26.9;30.5;26.7;29.2;26.0;1.1;218.6;34.4
1587;Zelfstandige;1623 Timmerindustrie;2014;1.2;35.0;30.0;34.5;30.3;33.1;28.6;1.0;226.4;31.1
1588;Zelfstandige;1623 Timmerindustrie;2015;1.2;37.0;33.1;35.9;32.6;32.1;30.0;1.1;209.7;33.3
1589;Zelfstandige;1623 Timmerindustrie;2016;1.3;39.6;35.1;38.3;34.7;34.3;31.3;1.2;217.1;36.8
1590;Zelfstandige;1624 Houten emballage-industrie;2007;0.1;46.8;40.8;43.9;40.1;46.2;31.0;0.1;453.6;171.4
1591;Zelfstandige;1624 Houten emballage-industrie;2008;0.1;53.8;46.7;51.5;46.0;43.1;35.4;0.1;492.3;293.5
1592;Zelfstandige;1624 Houten emballage-industrie;2009;0.1;49.4;41.6;46.5;41.7;45.5;32.2;0.1;452.5;277.6
1593;Zelfstandige;1624 Houten emballage-industrie;2010;0.1;44.8;41.8;42.4;40.9;39.7;29.5;0.1;472.6;285.7
1594;Zelfstandige;1624 Houten emballage-industrie;2011;0.1;47.7;42.3;45.0;42.1;49.7;34.5;0.1;513.9;238.8
1595;Zelfstandige;1624 Houten emballage-industrie;2012;0.1;52.5;45.3;48.6;42.9;51.6;36.5;0.1;390.9;218.3
1596;Zelfstandige;1624 Houten emballage-industrie;2013;0.1;54.7;45.5;48.9;43.0;48.5;33.6;0.1;431.0;317.0
1597;Zelfstandige;1624 Houten emballage-industrie;2014;0.1;49.9;45.2;46.8;44.0;58.5;36.1;0.1;591.9;214.0
1598;Zelfstandige;1624 Houten emballage-industrie;2015;0.1;50.6;42.2;46.3;42.4;50.6;34.9;0.1;490.6;313.3
1599;Zelfstandige;1624 Houten emballage-industrie;2016;0.1;50.0;41.5;46.3;42.1;44.2;35.8;0.1;400.1;372.3
1600;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2007;0.5;25.7;19.4;25.0;19.1;25.9;23.5;0.4;269.0;29.9
1601;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2008;0.5;27.2;19.9;26.2;19.1;26.4;23.7;0.4;251.1;27.4
1602;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2009;0.5;23.5;16.9;22.9;16.5;23.0;21.7;0.4;229.8;20.0
1603;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2010;0.4;24.3;17.4;23.8;16.7;22.8;21.4;0.4;236.8;21.9
1604;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2011;0.4;24.6;17.6;23.7;17.3;26.8;24.6;0.4;230.4;21.2
1605;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2012;0.4;26.2;16.9;26.7;16.1;27.3;23.6;0.4;190.4;19.5
1606;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2013;0.4;22.8;16.0;21.8;15.4;26.1;23.8;0.4;139.7;16.0
1607;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2014;0.4;27.0;18.4;26.0;17.6;35.4;26.4;0.4;137.7;13.8
1608;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2015;0.4;27.5;18.7;26.4;17.3;29.5;26.5;0.4;134.6;14.0
1609;Zelfstandige;1629 Overige hout- en rietwarenindustrie;2016;0.5;30.2;19.4;28.1;18.4;31.2;28.3;0.4;151.3;17.4
1610;Zelfstandige;17-18 Papier- en grafische industrie;2007;3.9;41.5;34.2;39.6;33.1;35.3;28.9;3.0;257.0;41.1
1611;Zelfstandige;17-18 Papier- en grafische industrie;2008;3.9;41.2;34.9;40.1;34.0;32.3;28.7;3.4;248.5;35.6
1612;Zelfstandige;17-18 Papier- en grafische industrie;2009;3.6;36.9;28.9;35.6;28.4;29.4;26.8;3.2;213.3;28.4
1613;Zelfstandige;17-18 Papier- en grafische industrie;2010;3.7;39.4;31.8;38.1;30.8;30.9;27.1;3.1;214.1;32.1
1614;Zelfstandige;17-18 Papier- en grafische industrie;2011;3.6;38.7;30.9;37.1;30.1;33.6;30.1;3.2;209.8;30.8
1615;Zelfstandige;17-18 Papier- en grafische industrie;2012;3.5;37.8;30.7;36.0;29.5;33.7;29.7;3.0;176.1;27.5
1616;Zelfstandige;17-18 Papier- en grafische industrie;2013;3.3;37.3;29.1;35.0;27.7;32.5;29.5;2.9;142.8;26.0
1617;Zelfstandige;17-18 Papier- en grafische industrie;2014;3.1;38.4;31.0;36.2;29.3;40.1;30.6;2.8;137.7;24.4
1618;Zelfstandige;17-18 Papier- en grafische industrie;2015;3.0;39.4;30.9;37.3;29.1;36.6;30.9;2.7;139.6;25.4
1619;Zelfstandige;17-18 Papier- en grafische industrie;2016;3.0;40.2;32.6;37.9;30.7;36.2;32.2;2.7;153.5;28.9
1620;Zelfstandige;17 Papierindustrie;2007;0.2;58.8;44.2;51.2;39.0;46.6;33.7;0.2;384.1;119.6
1621;Zelfstandige;17 Papierindustrie;2008;0.2;61.0;48.7;57.2;42.2;44.5;35.5;0.2;336.8;102.3
