ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
2729;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2011 2e kwartaal;121
2730;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2011 3e kwartaal;124
2731;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2011 4e kwartaal;132
2732;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2011;125
2733;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2012 1e kwartaal;125
2734;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2012 2e kwartaal;125
2735;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2012 3e kwartaal;125
2736;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2012 4e kwartaal;128
2737;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2012;126
2738;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 1e kwartaal;130
2739;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 2e kwartaal;131
2740;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 3e kwartaal;134
2741;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 4e kwartaal;142
2742;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013;135
2743;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 1e kwartaal;142
2744;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 2e kwartaal;140
2745;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 3e kwartaal;135
2746;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 4e kwartaal;135
2747;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014;138
2748;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 1e kwartaal;136
2749;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 2e kwartaal;137
2750;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 3e kwartaal;148
2751;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 4e kwartaal;146
2752;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015;142
2753;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 1e kwartaal;141
2754;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 2e kwartaal;135
2755;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 3e kwartaal;140
2756;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 4e kwartaal;145
2757;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016;140
2758;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 1e kwartaal;145
2759;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 2e kwartaal;150
2760;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 3e kwartaal;155
2761;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 4e kwartaal;147
2762;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017;149
2763;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 1e kwartaal;155
2764;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 2e kwartaal;162
2765;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 3e kwartaal;165
2766;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 4e kwartaal;169
2767;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018;163
2768;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 1e kwartaal;167
2769;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 2e kwartaal;160
2770;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 3e kwartaal;167
2771;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 4e kwartaal;166
2772;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019;165
2773;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 1e kwartaal;169
2774;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 2e kwartaal;167
2775;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 3e kwartaal;176
2776;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 4e kwartaal;175
2777;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020;172
2778;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 1e kwartaal;213
2779;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 2e kwartaal;223
2780;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 3e kwartaal;216
2781;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 4e kwartaal;230
2782;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021;220
2783;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2022 1e kwartaal;230
2784;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2003 1e kwartaal;89
2785;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2003 2e kwartaal;87
2786;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2003 3e kwartaal;92
2787;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2003 4e kwartaal;90
2788;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2003;89
2789;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2004 1e kwartaal;97
2790;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2004 2e kwartaal;100
2791;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2004 3e kwartaal;99
2792;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2004 4e kwartaal;102
2793;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2004;100
2794;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2005 1e kwartaal;101
2795;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2005 2e kwartaal;101
2796;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2005 3e kwartaal;97
2797;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2005 4e kwartaal;92
2798;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2005;98
2799;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2006 1e kwartaal;97
2800;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2006 2e kwartaal;102
2801;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2006 3e kwartaal;92
2802;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2006 4e kwartaal;98
2803;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2006;98
2804;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2007 1e kwartaal;98
2805;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2007 2e kwartaal;95
2806;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2007 3e kwartaal;99
2807;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2007 4e kwartaal;100
2808;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2007;98
2809;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2008 1e kwartaal;101
2810;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2008 2e kwartaal;110
2811;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2008 3e kwartaal;111
2812;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2008 4e kwartaal;114
2813;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2008;109
2814;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2009 1e kwartaal;120
2815;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2009 2e kwartaal;120
2816;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2009 3e kwartaal;110
2817;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2009 4e kwartaal;121
2818;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2009;118
2819;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2010 1e kwartaal;117
2820;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2010 2e kwartaal;125
2821;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2010 3e kwartaal;123
2822;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2010 4e kwartaal;127
2823;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2010;123
2824;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2011 1e kwartaal;122
2825;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2011 2e kwartaal;121
2826;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2011 3e kwartaal;124
2827;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2011 4e kwartaal;132
2828;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2011;125
2829;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2012 1e kwartaal;125
2830;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2012 2e kwartaal;125
2831;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2012 3e kwartaal;125
2832;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2012 4e kwartaal;128
2833;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2012;126
2834;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 1e kwartaal;130
2835;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 2e kwartaal;131
2836;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 3e kwartaal;134
2837;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 4e kwartaal;142
2838;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013;135
2839;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 1e kwartaal;142
2840;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 2e kwartaal;140
2841;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 3e kwartaal;135
2842;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 4e kwartaal;135
2843;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014;138
2844;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 1e kwartaal;136
2845;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 2e kwartaal;137
2846;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 3e kwartaal;148
2847;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 4e kwartaal;146
2848;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015;142
2849;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 1e kwartaal;141
2850;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 2e kwartaal;135
2851;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 3e kwartaal;140
2852;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 4e kwartaal;145
2853;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016;140
2854;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 1e kwartaal;145
2855;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 2e kwartaal;150
2856;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 3e kwartaal;155
2857;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 4e kwartaal;147
2858;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017;149
2859;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 1e kwartaal;155
2860;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 2e kwartaal;162
2861;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 3e kwartaal;165
2862;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 4e kwartaal;169
2863;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018;163
2864;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 1e kwartaal;167
2865;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 2e kwartaal;160
2866;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 3e kwartaal;167
2867;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 4e kwartaal;166
2868;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019;165
2869;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 1e kwartaal;169
2870;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 2e kwartaal;167
2871;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 3e kwartaal;176
2872;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 4e kwartaal;175
2873;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020;172
2874;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 1e kwartaal;213
2875;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 2e kwartaal;223
2876;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 3e kwartaal;216
2877;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 4e kwartaal;230
2878;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021;220
2879;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2022 1e kwartaal;230
2880;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2003 1e kwartaal;74
2881;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2003 2e kwartaal;72
2882;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2003 3e kwartaal;73
2883;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2003 4e kwartaal;66
2884;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2003;71
2885;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2004 1e kwartaal;74
2886;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2004 2e kwartaal;74
2887;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2004 3e kwartaal;73
2888;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2004 4e kwartaal;74
2889;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2004;74
2890;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2005 1e kwartaal;80
2891;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2005 2e kwartaal;79
2892;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2005 3e kwartaal;74
2893;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2005 4e kwartaal;76
2894;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2005;77
2895;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2006 1e kwartaal;76
2896;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2006 2e kwartaal;72
2897;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2006 3e kwartaal;72
2898;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2006 4e kwartaal;69
2899;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2006;72
2900;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2007 1e kwartaal;72
2901;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2007 2e kwartaal;73
2902;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2007 3e kwartaal;70
2903;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2007 4e kwartaal;73
2904;Totaal mannen en vrouwen;Totaal personen;032 Vertegenwoordigers en inkopers;2007;72
