ID;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AandeelHuishoudensPerRegio_2;PersonenPerHuishouden_3;TotaalVermogen_4;GemiddeldVermogen_5;MediaanVermogen_6
3468;Besteedbaar inkomen: 1e 25%-groep;Steenwijkerland;2011;4.3;23.4;1.3;0.5;111.2;12.0
3469;Besteedbaar inkomen: 1e 25%-groep;Steenwijkerland;2012;4.2;22.9;1.3;0.4;98.7;10.6
3470;Besteedbaar inkomen: 1e 25%-groep;Steenwijkerland;2013;4.3;23.3;1.3;0.4;81.8;7.2
3471;Besteedbaar inkomen: 1e 25%-groep;Steenwijkerland;2014;4.2;22.6;1.3;0.4;94.5;5.7
3472;Besteedbaar inkomen: 1e 25%-groep;Stein (L.);2011;2.1;18.4;1.3;0.2;82.0;16.7
3473;Besteedbaar inkomen: 1e 25%-groep;Stein (L.);2012;2.0;18.1;1.3;0.2;103.1;12.9
3474;Besteedbaar inkomen: 1e 25%-groep;Stein (L.);2013;2.0;18.0;1.3;0.1;71.7;10.0
3475;Besteedbaar inkomen: 1e 25%-groep;Stein (L.);2014;2.1;18.4;1.3;0.1;68.8;10.8
3476;Besteedbaar inkomen: 1e 25%-groep;Stichtse Vecht;2011;4.7;17.8;1.3;0.7;152.2;6.7
3477;Besteedbaar inkomen: 1e 25%-groep;Stichtse Vecht;2012;4.6;17.2;1.3;0.8;180.1;7.2
3478;Besteedbaar inkomen: 1e 25%-groep;Stichtse Vecht;2013;4.6;17.2;1.3;0.6;127.2;4.5
3479;Besteedbaar inkomen: 1e 25%-groep;Stichtse Vecht;2014;4.7;17.4;1.3;0.6;133.4;4.6
3480;Besteedbaar inkomen: 1e 25%-groep;Strijen;2011;0.7;18.3;1.3;0.1;121.4;17.9
3481;Besteedbaar inkomen: 1e 25%-groep;Strijen;2012;0.7;18.3;1.3;0.1;151.9;19.4
3482;Besteedbaar inkomen: 1e 25%-groep;Strijen;2013;0.7;17.9;1.3;0.1;104.0;16.2
3483;Besteedbaar inkomen: 1e 25%-groep;Strijen;2014;0.6;16.7;1.3;0.1;131.2;18.1
3484;Besteedbaar inkomen: 1e 25%-groep;Súdwest-Fryslân;2011;8.6;24.6;1.3;0.7;83.8;8.5
3485;Besteedbaar inkomen: 1e 25%-groep;Súdwest-Fryslân;2012;8.6;24.4;1.3;0.8;94.1;7.3
3486;Besteedbaar inkomen: 1e 25%-groep;Súdwest-Fryslân;2013;8.7;24.4;1.3;0.6;73.6;5.3
3487;Besteedbaar inkomen: 1e 25%-groep;Súdwest-Fryslân;2014;8.9;24.4;1.3;0.7;78.4;5.3
3488;Besteedbaar inkomen: 1e 25%-groep;Terneuzen;2011;5.8;23.8;1.3;0.4;69.3;8.9
3489;Besteedbaar inkomen: 1e 25%-groep;Terneuzen;2012;5.8;23.6;1.3;0.5;80.4;7.8
3490;Besteedbaar inkomen: 1e 25%-groep;Terneuzen;2013;5.7;23.3;1.3;0.4;63.3;5.0
3491;Besteedbaar inkomen: 1e 25%-groep;Terneuzen;2014;5.7;23.1;1.3;0.4;69.3;5.2
3492;Besteedbaar inkomen: 1e 25%-groep;Terschelling;2011;0.6;26.1;1.2;0.1;164.0;15.9
3493;Besteedbaar inkomen: 1e 25%-groep;Terschelling;2012;0.6;26.8;1.2;0.1;188.8;12.3
3494;Besteedbaar inkomen: 1e 25%-groep;Terschelling;2013;0.6;27.1;1.2;0.1;172.6;12.2
3495;Besteedbaar inkomen: 1e 25%-groep;Terschelling;2014;0.8;34.7;1.2;0.1;107.4;4.1
3496;Besteedbaar inkomen: 1e 25%-groep;Texel;2011;1.5;25.6;1.3;0.3;175.1;24.3
3497;Besteedbaar inkomen: 1e 25%-groep;Texel;2012;1.5;25.1;1.3;0.3;190.8;23.9
3498;Besteedbaar inkomen: 1e 25%-groep;Texel;2013;1.5;24.9;1.3;0.2;155.6;16.6
3499;Besteedbaar inkomen: 1e 25%-groep;Texel;2014;1.5;25.0;1.3;0.2;156.2;18.5
3500;Besteedbaar inkomen: 1e 25%-groep;Teylingen;2011;2.3;16.0;1.3;0.4;158.1;11.1
3501;Besteedbaar inkomen: 1e 25%-groep;Teylingen;2012;2.3;16.3;1.3;0.6;246.6;11.6
3502;Besteedbaar inkomen: 1e 25%-groep;Teylingen;2013;2.3;16.1;1.3;0.3;141.7;7.7
3503;Besteedbaar inkomen: 1e 25%-groep;Teylingen;2014;2.4;16.3;1.3;0.5;191.9;8.6
3504;Besteedbaar inkomen: 1e 25%-groep;Tholen;2011;2.1;20.9;1.3;0.2;99.5;22.8
3505;Besteedbaar inkomen: 1e 25%-groep;Tholen;2012;2.1;20.5;1.3;0.2;108.4;22.0
3506;Besteedbaar inkomen: 1e 25%-groep;Tholen;2013;2.1;20.5;1.3;0.2;93.5;16.2
3507;Besteedbaar inkomen: 1e 25%-groep;Tholen;2014;2.1;20.5;1.3;0.2;110.0;17.4
3508;Besteedbaar inkomen: 1e 25%-groep;Tiel;2011;3.9;22.8;1.3;0.2;59.8;3.1
3509;Besteedbaar inkomen: 1e 25%-groep;Tiel;2012;4.0;22.6;1.3;0.3;66.1;3.2
3510;Besteedbaar inkomen: 1e 25%-groep;Tiel;2013;3.9;22.2;1.3;0.2;46.8;2.6
3511;Besteedbaar inkomen: 1e 25%-groep;Tiel;2014;3.7;21.5;1.3;0.2;53.7;2.0
3512;Besteedbaar inkomen: 1e 25%-groep;Tilburg;2011;32.8;33.5;1.2;1.2;36.3;2.0
3513;Besteedbaar inkomen: 1e 25%-groep;Tilburg;2012;33.2;33.5;1.2;1.2;37.5;2.1
3514;Besteedbaar inkomen: 1e 25%-groep;Tilburg;2013;33.7;33.9;1.2;1.0;29.7;1.5
3515;Besteedbaar inkomen: 1e 25%-groep;Tilburg;2014;34.5;34.4;1.2;1.1;32.2;1.5
3516;Besteedbaar inkomen: 1e 25%-groep;Tubbergen;2011;1.4;17.9;1.4;0.2;158.3;48.7
3517;Besteedbaar inkomen: 1e 25%-groep;Tubbergen;2012;1.4;17.6;1.3;0.3;188.8;46.9
3518;Besteedbaar inkomen: 1e 25%-groep;Tubbergen;2013;1.4;17.5;1.3;0.2;173.1;46.1
3519;Besteedbaar inkomen: 1e 25%-groep;Tubbergen;2014;1.4;17.3;1.3;0.2;151.2;36.7
3520;Besteedbaar inkomen: 1e 25%-groep;Twenterand;2011;2.4;19.0;1.3;0.2;99.8;11.9
3521;Besteedbaar inkomen: 1e 25%-groep;Twenterand;2012;2.4;18.6;1.3;0.3;112.6;12.2
3522;Besteedbaar inkomen: 1e 25%-groep;Twenterand;2013;2.4;19.0;1.3;0.2;79.3;9.4
3523;Besteedbaar inkomen: 1e 25%-groep;Twenterand;2014;2.4;18.9;1.3;0.2;86.8;10.0
3524;Besteedbaar inkomen: 1e 25%-groep;Tynaarlo;2011;2.5;18.2;1.3;0.4;145.7;24.3
3525;Besteedbaar inkomen: 1e 25%-groep;Tynaarlo;2012;2.5;18.4;1.3;0.4;166.5;23.4
3526;Besteedbaar inkomen: 1e 25%-groep;Tynaarlo;2013;2.4;17.8;1.3;0.3;131.5;17.3
3527;Besteedbaar inkomen: 1e 25%-groep;Tynaarlo;2014;2.3;16.8;1.3;0.4;173.0;15.9
3528;Besteedbaar inkomen: 1e 25%-groep;Tytsjerksteradiel;2011;2.6;20.4;1.3;0.3;98.8;16.9
3529;Besteedbaar inkomen: 1e 25%-groep;Tytsjerksteradiel;2012;2.6;19.9;1.3;0.3;107.3;15.3
3530;Besteedbaar inkomen: 1e 25%-groep;Tytsjerksteradiel;2013;2.6;20.1;1.3;0.2;86.5;12.0
3531;Besteedbaar inkomen: 1e 25%-groep;Tytsjerksteradiel;2014;2.7;20.4;1.3;0.2;87.9;11.4
3532;Besteedbaar inkomen: 1e 25%-groep;Ubbergen;2011;1.0;23.2;1.2;0.1;116.4;8.2
3533;Besteedbaar inkomen: 1e 25%-groep;Ubbergen;2012;1.0;22.6;1.2;0.1;135.0;8.5
3534;Besteedbaar inkomen: 1e 25%-groep;Ubbergen;2013;1.0;23.1;1.2;0.1;98.4;5.1
3535;Besteedbaar inkomen: 1e 25%-groep;Ubbergen;2014;1.0;22.6;1.2;0.1;98.7;5.5
3536;Besteedbaar inkomen: 1e 25%-groep;Uden;2011;3.3;19.3;1.3;0.3;93.7;6.2
3537;Besteedbaar inkomen: 1e 25%-groep;Uden;2012;3.3;19.1;1.3;0.4;133.2;6.2
3538;Besteedbaar inkomen: 1e 25%-groep;Uden;2013;3.3;19.2;1.3;0.2;66.6;4.4
3539;Besteedbaar inkomen: 1e 25%-groep;Uden;2014;3.5;20.3;1.3;0.3;80.4;3.9
3540;Besteedbaar inkomen: 1e 25%-groep;Uitgeest;2011;0.8;14.7;1.3;0.1;136.3;11.8
3541;Besteedbaar inkomen: 1e 25%-groep;Uitgeest;2012;0.8;14.8;1.3;0.1;137.1;13.0
3542;Besteedbaar inkomen: 1e 25%-groep;Uitgeest;2013;0.8;14.1;1.3;0.1;94.9;8.3
3543;Besteedbaar inkomen: 1e 25%-groep;Uitgeest;2014;0.8;14.6;1.3;0.1;116.8;7.0
3544;Besteedbaar inkomen: 1e 25%-groep;Uithoorn;2011;2.1;17.2;1.3;0.2;81.1;5.7
3545;Besteedbaar inkomen: 1e 25%-groep;Uithoorn;2012;2.1;17.2;1.3;0.2;100.2;5.1
3546;Besteedbaar inkomen: 1e 25%-groep;Uithoorn;2013;2.1;17.2;1.3;0.1;63.9;3.3
3547;Besteedbaar inkomen: 1e 25%-groep;Uithoorn;2014;2.0;16.7;1.3;0.1;72.1;3.3
3548;Besteedbaar inkomen: 1e 25%-groep;Urk;2011;0.9;16.1;1.5;0.1;89.7;15.6
3549;Besteedbaar inkomen: 1e 25%-groep;Urk;2012;0.9;16.3;1.5;0.1;80.5;12.4
3550;Besteedbaar inkomen: 1e 25%-groep;Urk;2013;0.8;14.7;1.5;0.1;61.9;9.8
3551;Besteedbaar inkomen: 1e 25%-groep;Urk;2014;0.8;14.7;1.4;;;13.0
3552;Besteedbaar inkomen: 1e 25%-groep;Utrecht (gemeente);2011;58.5;36.6;1.1;2.1;35.8;2.2
3553;Besteedbaar inkomen: 1e 25%-groep;Utrecht (gemeente);2012;58.3;36.1;1.1;2.3;40.1;2.3
3554;Besteedbaar inkomen: 1e 25%-groep;Utrecht (gemeente);2013;59.1;36.2;1.2;1.8;30.8;1.7
3555;Besteedbaar inkomen: 1e 25%-groep;Utrecht (gemeente);2014;59.3;35.9;1.2;1.9;32.3;1.9
3556;Besteedbaar inkomen: 1e 25%-groep;Utrechtse Heuvelrug;2011;4.0;19.5;1.3;0.6;145.4;9.2
3557;Besteedbaar inkomen: 1e 25%-groep;Utrechtse Heuvelrug;2012;4.0;19.6;1.2;0.8;201.7;9.1
3558;Besteedbaar inkomen: 1e 25%-groep;Utrechtse Heuvelrug;2013;4.1;20.0;1.2;0.7;168.0;6.7
3559;Besteedbaar inkomen: 1e 25%-groep;Utrechtse Heuvelrug;2014;4.1;19.9;1.3;0.7;172.9;5.3
3560;Besteedbaar inkomen: 1e 25%-groep;Vaals;2011;1.5;33.3;1.3;0.1;78.5;2.8
3561;Besteedbaar inkomen: 1e 25%-groep;Vaals;2012;1.5;32.4;1.3;0.1;83.6;2.7
3562;Besteedbaar inkomen: 1e 25%-groep;Vaals;2013;1.5;32.0;1.3;0.1;67.2;2.1
3563;Besteedbaar inkomen: 1e 25%-groep;Vaals;2014;1.5;32.2;1.2;0.1;74.0;2.4
3564;Besteedbaar inkomen: 1e 25%-groep;Valkenburg aan de Geul;2011;1.9;24.8;1.2;0.2;98.3;6.6
3565;Besteedbaar inkomen: 1e 25%-groep;Valkenburg aan de Geul;2012;1.9;25.2;1.2;0.2;105.0;6.7
3566;Besteedbaar inkomen: 1e 25%-groep;Valkenburg aan de Geul;2013;1.9;25.0;1.2;0.2;85.7;5.2
3567;Besteedbaar inkomen: 1e 25%-groep;Valkenburg aan de Geul;2014;1.9;25.2;1.2;0.2;90.5;4.9
3568;Besteedbaar inkomen: 1e 25%-groep;Valkenswaard;2011;2.9;21.1;1.3;0.3;97.0;9.0
3569;Besteedbaar inkomen: 1e 25%-groep;Valkenswaard;2012;2.8;20.7;1.2;0.3;95.0;8.1
3570;Besteedbaar inkomen: 1e 25%-groep;Valkenswaard;2013;2.9;20.7;1.2;0.2;81.6;6.2
3571;Besteedbaar inkomen: 1e 25%-groep;Valkenswaard;2014;2.8;20.2;1.2;0.2;87.8;6.2
3572;Besteedbaar inkomen: 1e 25%-groep;Veendam;2011;3.2;25.9;1.3;0.2;49.4;4.4
3573;Besteedbaar inkomen: 1e 25%-groep;Veendam;2012;3.2;26.1;1.3;0.2;63.7;3.9
3574;Besteedbaar inkomen: 1e 25%-groep;Veendam;2013;3.2;25.8;1.3;0.1;39.2;2.1
3575;Besteedbaar inkomen: 1e 25%-groep;Veendam;2014;3.2;26.6;1.3;0.1;40.5;2.0
3576;Besteedbaar inkomen: 1e 25%-groep;Veenendaal;2011;5.0;20.1;1.3;0.4;70.6;4.2
3577;Besteedbaar inkomen: 1e 25%-groep;Veenendaal;2012;5.1;20.1;1.2;0.4;80.9;4.3
3578;Besteedbaar inkomen: 1e 25%-groep;Veenendaal;2013;5.3;20.4;1.3;0.3;58.7;2.6
3579;Besteedbaar inkomen: 1e 25%-groep;Veenendaal;2014;5.1;19.8;1.3;0.3;63.7;2.5
3580;Besteedbaar inkomen: 1e 25%-groep;Veere;2011;1.7;18.3;1.4;0.3;198.4;78.3
3581;Besteedbaar inkomen: 1e 25%-groep;Veere;2012;1.6;18.0;1.3;0.4;250.6;78.8
3582;Besteedbaar inkomen: 1e 25%-groep;Veere;2013;1.6;17.6;1.3;0.4;218.6;56.7
3583;Besteedbaar inkomen: 1e 25%-groep;Veere;2014;1.7;18.1;1.3;0.4;242.6;66.0
3584;Besteedbaar inkomen: 1e 25%-groep;Veghel;2011;2.7;18.3;1.3;0.3;105.9;7.9
3585;Besteedbaar inkomen: 1e 25%-groep;Veghel;2012;2.7;18.0;1.3;0.3;128.5;8.2
3586;Besteedbaar inkomen: 1e 25%-groep;Veghel;2013;2.6;17.1;1.3;0.2;87.9;5.7
3587;Besteedbaar inkomen: 1e 25%-groep;Veghel;2014;2.6;16.9;1.3;0.3;107.0;5.5
3588;Besteedbaar inkomen: 1e 25%-groep;Veldhoven;2011;3.1;16.7;1.3;0.3;96.9;8.1
3589;Besteedbaar inkomen: 1e 25%-groep;Veldhoven;2012;3.2;16.9;1.2;0.4;127.6;7.8
3590;Besteedbaar inkomen: 1e 25%-groep;Veldhoven;2013;3.2;17.0;1.3;0.3;81.9;5.2
3591;Besteedbaar inkomen: 1e 25%-groep;Veldhoven;2014;3.2;16.9;1.3;0.3;82.2;4.7
3592;Besteedbaar inkomen: 1e 25%-groep;Velsen;2011;6.1;20.5;1.3;0.4;68.5;3.3
3593;Besteedbaar inkomen: 1e 25%-groep;Velsen;2012;6.1;20.5;1.2;0.5;86.0;3.0
3594;Besteedbaar inkomen: 1e 25%-groep;Velsen;2013;6.0;20.3;1.3;0.3;56.1;2.1
3595;Besteedbaar inkomen: 1e 25%-groep;Velsen;2014;6.2;20.8;1.2;0.4;62.9;2.2
3596;Besteedbaar inkomen: 1e 25%-groep;Venlo;2011;11.7;26.4;1.3;0.8;65.4;3.3
3597;Besteedbaar inkomen: 1e 25%-groep;Venlo;2012;11.8;26.3;1.2;0.8;70.9;2.9
3598;Besteedbaar inkomen: 1e 25%-groep;Venlo;2013;12.1;26.7;1.3;0.6;51.8;2.0
3599;Besteedbaar inkomen: 1e 25%-groep;Venlo;2014;12.0;26.4;1.3;0.7;57.5;1.9
3600;Besteedbaar inkomen: 1e 25%-groep;Venray;2011;3.7;21.1;1.2;0.3;85.6;5.3
3601;Besteedbaar inkomen: 1e 25%-groep;Venray;2012;3.8;21.2;1.3;0.4;100.9;4.4
3602;Besteedbaar inkomen: 1e 25%-groep;Venray;2013;3.7;20.7;1.2;0.3;73.3;3.2
3603;Besteedbaar inkomen: 1e 25%-groep;Venray;2014;3.7;20.5;1.3;0.3;86.2;3.4
3604;Besteedbaar inkomen: 1e 25%-groep;Vianen;2011;1.4;17.4;1.2;0.1;97.4;6.5
3605;Besteedbaar inkomen: 1e 25%-groep;Vianen;2012;1.4;17.7;1.3;0.2;123.0;6.1
3606;Besteedbaar inkomen: 1e 25%-groep;Vianen;2013;1.4;17.3;1.3;0.1;70.3;5.0
3607;Besteedbaar inkomen: 1e 25%-groep;Vianen;2014;1.3;16.4;1.3;0.1;79.9;4.3
3608;Besteedbaar inkomen: 1e 25%-groep;Vlaardingen;2011;9.0;26.9;1.2;0.3;29.6;1.5
3609;Besteedbaar inkomen: 1e 25%-groep;Vlaardingen;2012;8.7;26.0;1.2;0.3;38.8;1.7
3610;Besteedbaar inkomen: 1e 25%-groep;Vlaardingen;2013;8.6;25.8;1.3;0.2;24.2;1.2
3611;Besteedbaar inkomen: 1e 25%-groep;Vlaardingen;2014;9.0;26.8;1.3;0.2;27.4;1.2
3612;Besteedbaar inkomen: 1e 25%-groep;Vlagtwedde;2011;1.9;27.4;1.3;0.2;105.6;22.1
3613;Besteedbaar inkomen: 1e 25%-groep;Vlagtwedde;2012;1.9;27.2;1.3;0.2;113.4;20.0
3614;Besteedbaar inkomen: 1e 25%-groep;Vlagtwedde;2013;1.9;27.3;1.3;0.2;98.6;15.1
3615;Besteedbaar inkomen: 1e 25%-groep;Vlagtwedde;2014;1.9;27.7;1.3;0.2;106.8;14.2
3616;Besteedbaar inkomen: 1e 25%-groep;Vlieland;2011;0.2;29.2;1.2;0.0;60.1;1.8
3617;Besteedbaar inkomen: 1e 25%-groep;Vlieland;2012;0.2;30.9;1.2;0.0;65.9;1.6
3618;Besteedbaar inkomen: 1e 25%-groep;Vlieland;2013;0.2;32.7;1.2;0.0;36.3;0.8
3619;Besteedbaar inkomen: 1e 25%-groep;Vlieland;2014;0.2;35.5;1.2;0.0;43.8;1.2
3620;Besteedbaar inkomen: 1e 25%-groep;Vlissingen;2011;6.1;28.4;1.2;0.2;40.3;1.9
3621;Besteedbaar inkomen: 1e 25%-groep;Vlissingen;2012;6.1;28.7;1.2;0.3;41.3;1.8
3622;Besteedbaar inkomen: 1e 25%-groep;Vlissingen;2013;6.2;28.6;1.2;0.2;33.3;1.3
3623;Besteedbaar inkomen: 1e 25%-groep;Vlissingen;2014;6.3;28.9;1.2;0.2;34.7;1.3
3624;Besteedbaar inkomen: 1e 25%-groep;Vlist;2011;0.7;17.5;1.2;0.1;159.1;24.3
3625;Besteedbaar inkomen: 1e 25%-groep;Vlist;2012;0.7;17.4;1.2;0.1;193.2;23.4
3626;Besteedbaar inkomen: 1e 25%-groep;Vlist;2013;0.7;17.0;1.3;0.1;154.9;22.2
3627;Besteedbaar inkomen: 1e 25%-groep;Vlist;2014;0.7;16.9;1.3;0.1;156.2;21.5
3628;Besteedbaar inkomen: 1e 25%-groep;Voerendaal;2011;0.9;16.6;1.3;0.1;120.4;14.9
3629;Besteedbaar inkomen: 1e 25%-groep;Voerendaal;2012;0.9;16.6;1.3;0.1;107.8;12.0
3630;Besteedbaar inkomen: 1e 25%-groep;Voerendaal;2013;0.9;16.5;1.3;0.1;83.7;9.1
3631;Besteedbaar inkomen: 1e 25%-groep;Voerendaal;2014;0.9;16.1;1.3;0.1;87.9;11.4
3632;Besteedbaar inkomen: 1e 25%-groep;Voorschoten;2011;1.6;15.9;1.3;0.2;131.2;7.9
3633;Besteedbaar inkomen: 1e 25%-groep;Voorschoten;2012;1.6;15.8;1.3;0.3;157.4;7.9
3634;Besteedbaar inkomen: 1e 25%-groep;Voorschoten;2013;1.7;16.3;1.3;0.2;123.8;4.2
3635;Besteedbaar inkomen: 1e 25%-groep;Voorschoten;2014;1.7;16.2;1.4;0.2;144.7;4.5
3636;Besteedbaar inkomen: 1e 25%-groep;Voorst;2011;1.6;17.2;1.3;0.2;150.2;20.0
3637;Besteedbaar inkomen: 1e 25%-groep;Voorst;2012;1.6;17.4;1.3;0.3;165.1;20.1
3638;Besteedbaar inkomen: 1e 25%-groep;Voorst;2013;1.6;17.4;1.3;0.3;183.5;19.0
3639;Besteedbaar inkomen: 1e 25%-groep;Voorst;2014;1.7;17.3;1.3;0.2;143.0;16.4
3640;Besteedbaar inkomen: 1e 25%-groep;Vught;2011;2.0;19.0;1.3;0.4;198.9;8.9
3641;Besteedbaar inkomen: 1e 25%-groep;Vught;2012;2.1;19.3;1.3;0.5;243.7;8.5
3642;Besteedbaar inkomen: 1e 25%-groep;Vught;2013;2.1;19.7;1.2;0.3;137.9;6.6
3643;Besteedbaar inkomen: 1e 25%-groep;Vught;2014;2.0;18.8;1.3;0.5;242.7;5.8
3644;Besteedbaar inkomen: 1e 25%-groep;Waalre;2011;1.0;14.4;1.4;0.3;267.7;23.2
3645;Besteedbaar inkomen: 1e 25%-groep;Waalre;2012;1.0;14.8;1.4;0.2;236.2;21.8
3646;Besteedbaar inkomen: 1e 25%-groep;Waalre;2013;1.0;14.5;1.4;0.2;207.2;14.7
3647;Besteedbaar inkomen: 1e 25%-groep;Waalre;2014;1.1;15.2;1.4;0.2;197.1;12.4
3648;Besteedbaar inkomen: 1e 25%-groep;Waalwijk;2011;4.2;21.2;1.3;0.3;75.9;5.9
3649;Besteedbaar inkomen: 1e 25%-groep;Waalwijk;2012;4.3;21.5;1.2;0.4;81.4;5.2
3650;Besteedbaar inkomen: 1e 25%-groep;Waalwijk;2013;4.3;21.3;1.2;0.3;62.7;4.0
3651;Besteedbaar inkomen: 1e 25%-groep;Waalwijk;2014;4.3;21.3;1.3;0.3;79.9;4.1
3652;Besteedbaar inkomen: 1e 25%-groep;Waddinxveen;2011;1.8;17.4;1.2;0.1;74.7;9.6
3653;Besteedbaar inkomen: 1e 25%-groep;Waddinxveen;2012;1.8;17.5;1.2;0.2;95.0;9.5
3654;Besteedbaar inkomen: 1e 25%-groep;Waddinxveen;2013;1.8;17.5;1.2;0.1;63.1;5.3
3655;Besteedbaar inkomen: 1e 25%-groep;Waddinxveen;2014;1.8;16.8;1.3;0.1;83.5;4.2
3656;Besteedbaar inkomen: 1e 25%-groep;Wageningen;2011;7.1;40.0;1.1;0.2;26.9;3.5
3657;Besteedbaar inkomen: 1e 25%-groep;Wageningen;2012;7.4;40.8;1.1;0.2;32.1;3.6
3658;Besteedbaar inkomen: 1e 25%-groep;Wageningen;2013;7.5;41.0;1.1;0.2;31.4;3.2
3659;Besteedbaar inkomen: 1e 25%-groep;Wageningen;2014;8.1;42.8;1.1;0.2;28.8;3.6
3660;Besteedbaar inkomen: 1e 25%-groep;Wassenaar;2011;2.1;19.2;1.4;1.0;477.9;11.3
3661;Besteedbaar inkomen: 1e 25%-groep;Wassenaar;2012;2.1;19.5;1.5;1.1;502.3;12.2
3662;Besteedbaar inkomen: 1e 25%-groep;Wassenaar;2013;2.1;19.1;1.5;0.9;432.9;7.0
3663;Besteedbaar inkomen: 1e 25%-groep;Wassenaar;2014;2.2;19.6;1.5;1.0;467.3;7.5
3664;Besteedbaar inkomen: 1e 25%-groep;Waterland;2011;1.2;16.1;1.3;0.2;175.0;16.1
3665;Besteedbaar inkomen: 1e 25%-groep;Waterland;2012;1.2;16.1;1.3;0.2;176.9;15.6
3666;Besteedbaar inkomen: 1e 25%-groep;Waterland;2013;1.1;15.8;1.3;0.1;130.1;11.1
3667;Besteedbaar inkomen: 1e 25%-groep;Waterland;2014;1.2;16.0;1.2;0.2;152.7;10.9
3668;Besteedbaar inkomen: 1e 25%-groep;Weert;2011;4.6;22.1;1.2;0.5;104.0;7.1
3669;Besteedbaar inkomen: 1e 25%-groep;Weert;2012;4.6;21.8;1.2;0.5;104.2;7.4
3670;Besteedbaar inkomen: 1e 25%-groep;Weert;2013;4.6;21.7;1.2;0.4;79.9;4.8
3671;Besteedbaar inkomen: 1e 25%-groep;Weert;2014;4.7;21.7;1.2;0.4;91.6;4.6
3672;Besteedbaar inkomen: 1e 25%-groep;Weesp;2011;1.9;22.5;1.2;0.1;70.6;2.8
3673;Besteedbaar inkomen: 1e 25%-groep;Weesp;2012;1.9;22.9;1.2;0.2;95.8;3.7
3674;Besteedbaar inkomen: 1e 25%-groep;Weesp;2013;1.9;22.2;1.3;0.1;57.3;2.1
3675;Besteedbaar inkomen: 1e 25%-groep;Weesp;2014;1.9;22.4;1.3;0.1;70.9;1.9
3676;Besteedbaar inkomen: 1e 25%-groep;Werkendam;2011;1.5;15.3;1.3;0.2;109.9;17.9
3677;Besteedbaar inkomen: 1e 25%-groep;Werkendam;2012;1.6;15.5;1.3;0.3;161.5;18.4
3678;Besteedbaar inkomen: 1e 25%-groep;Werkendam;2013;1.6;15.4;1.3;0.1;90.1;15.3
3679;Besteedbaar inkomen: 1e 25%-groep;Werkendam;2014;1.6;15.4;1.3;0.2;101.8;15.0
3680;Besteedbaar inkomen: 1e 25%-groep;West Maas en Waal;2011;1.4;19.2;1.3;0.2;151.9;26.0
3681;Besteedbaar inkomen: 1e 25%-groep;West Maas en Waal;2012;1.4;19.5;1.3;0.2;163.1;24.5
3682;Besteedbaar inkomen: 1e 25%-groep;West Maas en Waal;2013;1.4;19.0;1.3;0.2;123.2;22.4
3683;Besteedbaar inkomen: 1e 25%-groep;West Maas en Waal;2014;1.5;19.2;1.3;0.2;130.1;18.5
3684;Besteedbaar inkomen: 1e 25%-groep;Westerveld;2011;1.7;20.9;1.3;0.3;155.0;26.2
3685;Besteedbaar inkomen: 1e 25%-groep;Westerveld;2012;1.7;20.8;1.3;0.3;172.0;25.0
3686;Besteedbaar inkomen: 1e 25%-groep;Westerveld;2013;1.7;20.8;1.3;0.2;135.9;23.4
3687;Besteedbaar inkomen: 1e 25%-groep;Westerveld;2014;1.7;20.6;1.3;0.2;147.4;21.9
3688;Besteedbaar inkomen: 1e 25%-groep;Westervoort;2011;1.2;19.2;1.3;;;2.7
3689;Besteedbaar inkomen: 1e 25%-groep;Westervoort;2012;1.2;19.1;1.3;;;2.7
3690;Besteedbaar inkomen: 1e 25%-groep;Westervoort;2013;1.3;20.0;1.3;0.0;33.0;1.7
3691;Besteedbaar inkomen: 1e 25%-groep;Westervoort;2014;1.3;19.5;1.3;0.0;36.8;1.8
3692;Besteedbaar inkomen: 1e 25%-groep;Westland;2011;6.6;16.7;1.3;1.0;153.1;15.0
3693;Besteedbaar inkomen: 1e 25%-groep;Westland;2012;8.1;19.7;1.3;1.1;139.5;5.4
3694;Besteedbaar inkomen: 1e 25%-groep;Westland;2013;8.7;20.6;1.3;0.7;82.4;2.4
3695;Besteedbaar inkomen: 1e 25%-groep;Westland;2014;8.8;20.6;1.3;0.8;93.0;2.3
3696;Besteedbaar inkomen: 1e 25%-groep;Weststellingwerf;2011;2.6;24.3;1.3;0.3;102.7;11.2
3697;Besteedbaar inkomen: 1e 25%-groep;Weststellingwerf;2012;2.6;23.9;1.3;0.3;101.6;9.9
3698;Besteedbaar inkomen: 1e 25%-groep;Weststellingwerf;2013;2.6;23.4;1.3;0.2;88.5;8.0
3699;Besteedbaar inkomen: 1e 25%-groep;Weststellingwerf;2014;2.6;23.8;1.3;0.3;98.8;8.1
3700;Besteedbaar inkomen: 1e 25%-groep;Westvoorne;2011;1.0;16.8;1.3;0.2;187.3;24.3
3701;Besteedbaar inkomen: 1e 25%-groep;Westvoorne;2012;1.1;17.3;1.4;0.3;244.2;25.3
3702;Besteedbaar inkomen: 1e 25%-groep;Westvoorne;2013;1.0;16.6;1.3;0.2;159.2;21.4
3703;Besteedbaar inkomen: 1e 25%-groep;Westvoorne;2014;1.1;16.8;1.3;0.2;173.4;17.8
3704;Besteedbaar inkomen: 1e 25%-groep;Wierden;2011;1.4;16.3;1.4;0.2;162.8;23.5
