ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingISHMT;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
1046;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.2 Nierinsufficiëntie;2019;10115.0;5.7;8340.0;4.7;;;
1047;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.2 Nierinsufficiëntie;2020;10030.0;5.6;8125.0;4.6;;;
1048;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.2 Nierinsufficiëntie;2021;9750.0;5.4;7890.0;4.4;;;
1049;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.2 Nierinsufficiëntie;2022;9805.0;5.4;7995.0;4.4;;;
1050;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2013;19945.0;11.6;13680.0;8.0;;;
1051;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2014;18360.0;10.7;13455.0;7.8;;;
1052;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2015;18200.0;10.5;13290.0;7.7;;;
1053;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2016;18490.0;10.6;13525.0;7.8;;;
1054;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2017;18360.0;10.5;13515.0;7.7;;;
1055;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2018;18465.0;10.5;13770.0;7.8;;;
1056;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2019;17860.0;10.1;13640.0;7.7;;;
1057;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2020;15710.0;8.8;12255.0;6.9;;;
1058;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2021;16150.0;9.0;12615.0;7.0;;;
1059;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.3 Urolithiasis;2022;17275.0;9.5;13550.0;7.5;;;
1060;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2013;43460.0;25.4;33850.0;19.8;;;
1061;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2014;40630.0;23.6;33850.0;19.7;;;
1062;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2015;39935.0;23.1;33830.0;19.6;;;
1063;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2016;39175.0;22.5;34145.0;19.6;;;
1064;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2017;38700.0;22.1;33980.0;19.4;;;
1065;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2018;38425.0;21.8;33800.0;19.2;;;
1066;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2019;39005.0;22.0;34505.0;19.5;;;
1067;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2020;33290.0;18.7;29670.0;16.7;;;
1068;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2021;32760.0;18.3;29180.0;16.3;;;
1069;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.4 Ov. aandoeningen nier en urinewegen;2022;34165.0;18.8;30545.0;16.8;;;
1070;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2013;10125.0;5.9;9525.0;5.6;;;
1071;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2014;8895.0;5.2;8510.0;4.9;;;
1072;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2015;9460.0;5.5;8880.0;5.1;;;
1073;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2016;9165.0;5.3;8730.0;5.0;;;
1074;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2017;8890.0;5.1;8480.0;4.8;;;
1075;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2018;9005.0;5.1;8670.0;4.9;;;
1076;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2019;9400.0;5.3;9060.0;5.1;;;
1077;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2020;7495.0;4.2;7255.0;4.1;;;
1078;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2021;7805.0;4.4;7560.0;4.2;;;
1079;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.5 Prostaathyperplasie;2022;9765.0;5.4;9505.0;5.2;;;
1080;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2013;14770.0;8.6;14320.0;8.4;;;
1081;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2014;13245.0;7.7;12730.0;7.4;;;
1082;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2015;13095.0;7.6;12600.0;7.3;;;
1083;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2016;12365.0;7.1;11940.0;6.9;;;
1084;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2017;13200.0;7.5;12765.0;7.3;;;
1085;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2018;12320.0;7.0;11955.0;6.8;;;
1086;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2019;12630.0;7.1;12225.0;6.9;;;
1087;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2020;9805.0;5.5;9515.0;5.3;;;
1088;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2021;9695.0;5.4;9425.0;5.3;;;
1089;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.6 Ov. zkt. mannelijke gesl.organen...;2022;10810.0;6.0;10490.0;5.8;;;
1090;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2013;9120.0;5.3;8750.0;5.1;;;
1091;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2014;6955.0;4.0;6700.0;3.9;;;
1092;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2015;6195.0;3.6;5990.0;3.5;;;
1093;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2016;6440.0;3.7;6225.0;3.6;;;
1094;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2017;6185.0;3.5;5985.0;3.4;;;
1095;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2018;6205.0;3.5;6025.0;3.4;;;
1096;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2019;6495.0;3.7;6330.0;3.6;;;
1097;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2020;4690.0;2.6;4600.0;2.6;;;
1098;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2021;4640.0;2.6;4540.0;2.5;;;
1099;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.7 Aandoeningen van de borst;2022;5650.0;3.1;5500.0;3.0;;;
1100;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2013;3450.0;2.0;3260.0;1.9;;;
1101;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2014;3005.0;1.7;2820.0;1.6;;;
1102;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2015;2990.0;1.7;2765.0;1.6;;;
1103;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2016;3035.0;1.7;2825.0;1.6;;;
1104;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2017;2735.0;1.6;2525.0;1.4;;;
1105;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2018;2665.0;1.5;2475.0;1.4;;;
1106;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2019;2460.0;1.4;2290.0;1.3;;;
1107;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2020;1890.0;1.1;1750.0;1.0;;;
1108;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2021;1970.0;1.1;1815.0;1.0;;;
1109;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.8 Ontstekingsproc. vrouwelijke org...;2022;2160.0;1.2;2020.0;1.1;;;
1110;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2013;17375.0;10.1;16185.0;9.4;;;
1111;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2014;13335.0;7.8;12590.0;7.3;;;
1112;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2015;11025.0;6.4;10500.0;6.1;;;
1113;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2016;10180.0;5.9;9785.0;5.6;;;
1114;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2017;10230.0;5.8;9780.0;5.6;;;
1115;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2018;10235.0;5.8;9780.0;5.6;;;
1116;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2019;9980.0;5.6;9550.0;5.4;;;
1117;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2020;8330.0;4.7;7955.0;4.5;;;
1118;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2021;8265.0;4.6;7955.0;4.4;;;
1119;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.9 Menstruele, menopausale aand...;2022;9150.0;5.0;8760.0;4.8;;;
1120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2013;36980.0;21.6;34735.0;20.3;;;
1121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2014;32575.0;18.9;30425.0;17.7;;;
1122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2015;31195.0;18.0;29145.0;16.9;;;
1123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2016;28595.0;16.4;26925.0;15.5;;;
1124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2017;26615.0;15.2;25215.0;14.4;;;
1125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2018;26060.0;14.8;24690.0;14.0;;;
1126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2019;25955.0;14.6;24580.0;13.9;;;
1127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2020;20660.0;11.6;19615.0;11.0;;;
1128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2021;22190.0;12.4;21050.0;11.8;;;
1129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;14.10 Ov. aand. urogenitaal stelsel;2022;24910.0;13.7;23710.0;13.1;;;
1130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2013;199755.0;116.6;145215.0;84.8;;;
1131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2014;171675.0;99.8;133130.0;77.4;;;
1132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2015;163260.0;94.4;129945.0;75.2;;;
1133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2016;162275.0;93.3;129305.0;74.4;;;
1134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2017;153915.0;88.0;123295.0;70.5;;;
1135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2018;152835.0;86.8;122975.0;69.9;;;
1136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2019;150455.0;84.9;121015.0;68.3;;;
1137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2020;144300.0;81.1;117915.0;66.2;;;
1138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2021;157010.0;87.7;128250.0;71.6;;;
1139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15 Totaal zw.schap, bevalling, kraamb.;2022;148665.0;81.9;121125.0;66.7;;;
1140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2013;2035.0;1.2;1980.0;1.2;;;
1141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2014;1980.0;1.2;1905.0;1.1;;;
1142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2015;1470.0;0.8;1440.0;0.8;;;
1143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2016;1270.0;0.7;1230.0;0.7;;;
1144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2017;1145.0;0.7;1115.0;0.6;;;
1145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2018;1235.0;0.7;1190.0;0.7;;;
1146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2019;1120.0;0.6;1090.0;0.6;;;
1147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2020;760.0;0.4;745.0;0.4;;;
1148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2021;660.0;0.4;640.0;0.4;;;
1149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.1 Medische abortus;2022;695.0;0.4;665.0;0.4;;;
1150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2013;13760.0;8.0;12670.0;7.4;;;
1151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2014;11320.0;6.6;10450.0;6.1;;;
1152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2015;11570.0;6.7;10680.0;6.2;;;
1153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2016;10600.0;6.1;9755.0;5.6;;;
1154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2017;8710.0;5.0;7990.0;4.6;;;
1155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2018;8260.0;4.7;7640.0;4.3;;;
1156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2019;7405.0;4.2;6845.0;3.9;;;
1157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2020;6630.0;3.7;6160.0;3.5;;;
1158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2021;6475.0;3.6;6045.0;3.4;;;
1159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.2 Ov. zwangerschap eind. misgeboorte;2022;6040.0;3.3;5615.0;3.1;;;
1160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2013;111375.0;65.0;78135.0;45.6;;;
1161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2014;90375.0;52.5;68025.0;39.5;;;
1162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2015;83340.0;48.2;64865.0;37.5;;;
1163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2016;84320.0;48.5;66225.0;38.1;;;
1164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2017;82225.0;47.0;65205.0;37.3;;;
1165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2018;81140.0;46.1;65020.0;36.9;;;
1166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2019;79995.0;45.1;64005.0;36.1;;;
1167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2020;77540.0;43.6;63370.0;35.6;;;
1168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2021;86000.0;48.0;70200.0;39.2;;;
1169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.3 Compl. zwangerschap antenatale pe..;2022;80375.0;44.3;65475.0;36.1;;;
1170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2013;53770.0;31.4;51255.0;29.9;;;
1171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2014;50760.0;29.5;48575.0;28.2;;;
1172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2015;48105.0;27.8;46075.0;26.7;;;
1173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2016;48705.0;28.0;46650.0;26.8;;;
1174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2017;44770.0;25.6;43025.0;24.6;;;
1175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2018;42625.0;24.2;40925.0;23.3;;;
1176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2019;41845.0;23.6;40240.0;22.7;;;
1177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2020;33725.0;18.9;32345.0;18.2;;;
1178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2021;33195.0;18.5;31980.0;17.9;;;
1179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.4 Complicaties van bevalling;2022;31225.0;17.2;30165.0;16.6;;;
1180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2013;3455.0;2.0;3425.0;2.0;;;
1181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2014;4145.0;2.4;4130.0;2.4;;;
1182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2015;5530.0;3.2;5520.0;3.2;;;
1183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2016;4550.0;2.6;4540.0;2.6;;;
1184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2017;4225.0;2.4;4220.0;2.4;;;
1185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2018;3240.0;1.8;3235.0;1.8;;;
1186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2019;2735.0;1.5;2725.0;1.5;;;
1187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2020;1405.0;0.8;1405.0;0.8;;;
1188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2021;1135.0;0.6;1135.0;0.6;;;
1189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.5 Spontane enkelvoudige bevalling;2022;735.0;0.4;735.0;0.4;;;
1190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2013;2130.0;1.2;2100.0;1.2;;;
1191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2014;1900.0;1.1;1880.0;1.1;;;
1192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2015;2005.0;1.2;1980.0;1.1;;;
1193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2016;1125.0;0.6;1120.0;0.6;;;
1194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2017;1180.0;0.7;1175.0;0.7;;;
1195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2018;815.0;0.5;815.0;0.5;;;
1196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2019;525.0;0.3;520.0;0.3;;;
1197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2020;390.0;0.2;390.0;0.2;;;
1198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2021;500.0;0.3;495.0;0.3;;;
1199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.6 Overige bevalling;2022;310.0;0.2;310.0;0.2;;;
1200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2013;2565.0;1.5;2410.0;1.4;;;
1201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2014;2590.0;1.5;2435.0;1.4;;;
1202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2015;2525.0;1.5;2380.0;1.4;;;
1203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2016;2730.0;1.6;2560.0;1.5;;;
1204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2017;2585.0;1.5;2425.0;1.4;;;
1205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2018;2510.0;1.4;2375.0;1.3;;;
1206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2019;2615.0;1.5;2480.0;1.4;;;
1207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2020;2315.0;1.3;2185.0;1.2;;;
1208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2021;2350.0;1.3;2220.0;1.2;;;
1209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.7 Complicaties kraambed;2022;2225.0;1.2;2105.0;1.2;;;
1210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2013;10670.0;6.2;9015.0;5.3;;;
1211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2014;8600.0;5.0;7785.0;4.5;;;
1212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2015;8715.0;5.0;7935.0;4.6;;;
1213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2016;8975.0;5.2;8195.0;4.7;;;
1214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2017;9080.0;5.2;8185.0;4.7;;;
1215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2018;13005.0;7.4;11775.0;6.7;;;
1216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2019;14220.0;8.0;13015.0;7.3;;;
1217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2020;21525.0;12.1;20075.0;11.3;;;
1218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2021;26695.0;14.9;24900.0;13.9;;;
1219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;15.8 Overige obstetrische aandoeningen;2022;27065.0;14.9;25275.0;13.9;;;
1220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2013;83500.0;48.7;77575.0;45.3;;;
1221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;16 Totaal bep. aand. perinatale periode;2014;86265.0;50.2;79295.0;46.1;;;
