ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
1597;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020 3e kwartaal;24
1598;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020 4e kwartaal;27
1599;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020;26
1600;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 1e kwartaal;21
1601;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 2e kwartaal;29
1602;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 3e kwartaal;31
1603;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 4e kwartaal;31
1604;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021;28
1605;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2022 1e kwartaal;32
1606;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2022 2e kwartaal;33
1607;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2022 3e kwartaal;31
1608;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2022 4e kwartaal;36
1609;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2022;33
1610;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2023 1e kwartaal;29
1611;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2023 2e kwartaal;31
1612;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2023 3e kwartaal;31
1613;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2023 4e kwartaal;29
1614;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2023;30
1615;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2024 1e kwartaal;25
1616;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2024 2e kwartaal;25
1617;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2024 3e kwartaal;28
1618;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2024 4e kwartaal;24
1619;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2024;26
1620;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 1e kwartaal;982
1621;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 2e kwartaal;969
1622;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 3e kwartaal;968
1623;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 4e kwartaal;985
1624;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013;976
1625;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 1e kwartaal;975
1626;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 2e kwartaal;983
1627;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 3e kwartaal;982
1628;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 4e kwartaal;995
1629;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014;984
1630;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 1e kwartaal;967
1631;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 2e kwartaal;976
1632;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 3e kwartaal;999
1633;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 4e kwartaal;1005
1634;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 ;987
1635;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 1e kwartaal;984
1636;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 2e kwartaal;984
1637;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 3e kwartaal;972
1638;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 4e kwartaal;993
1639;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016;983
1640;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 1e kwartaal;987
1641;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 2e kwartaal;1001
1642;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 3e kwartaal;1027
1643;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 4e kwartaal;987
1644;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017;1001
1645;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 1e kwartaal;993
1646;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 2e kwartaal;998
1647;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 3e kwartaal;1020
1648;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 4e kwartaal;1037
1649;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018;1012
1650;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 1e kwartaal;1022
1651;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 2e kwartaal;1004
1652;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 3e kwartaal;1013
1653;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 4e kwartaal;1005
1654;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019;1011
1655;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 1e kwartaal;985
1656;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 2e kwartaal;986
1657;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 3e kwartaal;971
1658;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 4e kwartaal;1004
1659;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020;987
1660;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 1e kwartaal;1049
1661;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 2e kwartaal;1077
1662;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 3e kwartaal;1040
1663;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 4e kwartaal;1042
1664;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021;1052
1665;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2022 1e kwartaal;1041
1666;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2022 2e kwartaal;1052
1667;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2022 3e kwartaal;1057
1668;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2022 4e kwartaal;1074
1669;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2022;1056
1670;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2023 1e kwartaal;1089
1671;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2023 2e kwartaal;1097
1672;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2023 3e kwartaal;1072
1673;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2023 4e kwartaal;1064
1674;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2023;1081
1675;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2024 1e kwartaal;1041
1676;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2024 2e kwartaal;1052
1677;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2024 3e kwartaal;1055
1678;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2024 4e kwartaal;1040
1679;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2024;1047
1680;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 1e kwartaal;132
1681;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 2e kwartaal;129
1682;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 3e kwartaal;132
1683;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013 4e kwartaal;142
1684;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2013;134
1685;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 1e kwartaal;144
1686;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 2e kwartaal;148
1687;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 3e kwartaal;139
1688;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014 4e kwartaal;142
1689;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2014;143
1690;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 1e kwartaal;139
1691;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 2e kwartaal;138
1692;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 3e kwartaal;149
1693;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 4e kwartaal;152
1694;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2015 ;145
1695;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 1e kwartaal;142
1696;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 2e kwartaal;138
1697;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 3e kwartaal;138
1698;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016 4e kwartaal;147
1699;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2016;141
1700;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 1e kwartaal;150
1701;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 2e kwartaal;149
1702;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 3e kwartaal;160
1703;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017 4e kwartaal;149
1704;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2017;152
1705;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 1e kwartaal;157
1706;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 2e kwartaal;164
1707;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 3e kwartaal;162
1708;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018 4e kwartaal;168
1709;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2018;163
1710;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 1e kwartaal;169
1711;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 2e kwartaal;163
1712;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 3e kwartaal;171
1713;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019 4e kwartaal;165
1714;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2019;167
1715;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 1e kwartaal;168
1716;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 2e kwartaal;171
1717;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 3e kwartaal;174
1718;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020 4e kwartaal;174
1719;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2020;172
1720;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 1e kwartaal;213
1721;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 2e kwartaal;223
1722;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 3e kwartaal;216
1723;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021 4e kwartaal;230
1724;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2021;220
1725;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2022 1e kwartaal;230
1726;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2022 2e kwartaal;221
1727;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2022 3e kwartaal;228
1728;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2022 4e kwartaal;241
1729;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2022;230
1730;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2023 1e kwartaal;241
1731;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2023 2e kwartaal;237
1732;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2023 3e kwartaal;231
1733;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2023 4e kwartaal;241
1734;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2023;237
1735;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2024 1e kwartaal;244
1736;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2024 2e kwartaal;255
1737;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2024 3e kwartaal;261
1738;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2024 4e kwartaal;256
1739;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2024;254
1740;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 1e kwartaal;132
1741;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 2e kwartaal;129
1742;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 3e kwartaal;132
1743;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013 4e kwartaal;142
1744;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2013;134
1745;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 1e kwartaal;144
1746;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 2e kwartaal;148
1747;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 3e kwartaal;139
1748;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014 4e kwartaal;142
1749;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2014;143
1750;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 1e kwartaal;139
1751;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 2e kwartaal;138
1752;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 3e kwartaal;149
1753;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 4e kwartaal;152
1754;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2015 ;145
1755;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 1e kwartaal;142
1756;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 2e kwartaal;138
1757;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 3e kwartaal;138
1758;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016 4e kwartaal;147
1759;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2016;141
1760;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 1e kwartaal;150
1761;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 2e kwartaal;149
1762;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 3e kwartaal;160
1763;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017 4e kwartaal;149
1764;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2017;152
1765;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 1e kwartaal;157
1766;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 2e kwartaal;164
1767;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 3e kwartaal;162
1768;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018 4e kwartaal;168
1769;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2018;163
1770;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 1e kwartaal;169
1771;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 2e kwartaal;163
1772;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 3e kwartaal;171
1773;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019 4e kwartaal;165
1774;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2019;167
1775;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 1e kwartaal;168
1776;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 2e kwartaal;171
1777;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 3e kwartaal;174
1778;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020 4e kwartaal;174
1779;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2020;172
1780;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 1e kwartaal;213
1781;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 2e kwartaal;223
1782;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 3e kwartaal;216
1783;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021 4e kwartaal;230
1784;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2021;220
1785;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2022 1e kwartaal;230
1786;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2022 2e kwartaal;221
1787;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2022 3e kwartaal;228
1788;Totaal mannen en vrouwen;Totaal personen;0311 Adviseurs marketing, public rela...;2022 4e kwartaal;241
