ID;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Geboorteoverschot_4;Immigratie_5;EmigratieInclusiefAdministratieveC_6;MigratiesaldoInclusiefAdministratie_7;TotaalSaldoCorrecties_8;SaldoAdministratieveCorrecties_9;SaldoOverigeCorrecties_10;BevolkingOp31December_11;Bevolkingsgroei_12;BevolkingsgroeiRelatief_13
1550;Congo;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;434.0;11.0;0.0;11.0;3.0;5.0;-2.0;-7.0;-3.0;-4.0;439.0;5.0;11.52
1551;Congo;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;439.0;12.0;1.0;11.0;1.0;8.0;-7.0;-2.0;-1.0;-1.0;442.0;3.0;6.83
1552;Congo;Personen geboren buiten Nederland;Totaal;2022;876.0;0.0;2.0;-2.0;33.0;9.0;24.0;-6.0;3.0;-9.0;889.0;13.0;14.84
1553;Congo;Personen geboren buiten Nederland;Totaal;2023;889.0;0.0;3.0;-3.0;46.0;34.0;12.0;-19.0;-13.0;-6.0;892.0;3.0;3.37
1554;Congo;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0
1555;Congo;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0
1556;Congo;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0
1557;Congo;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;34.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;-1.0;-29.41
1558;Congo;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;782.0;0.0;2.0;-2.0;33.0;9.0;24.0;-6.0;3.0;-9.0;795.0;13.0;16.62
1559;Congo;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;795.0;0.0;2.0;-2.0;46.0;34.0;12.0;-19.0;-13.0;-6.0;799.0;4.0;5.03
1560;Congo (Democratische Republiek);Totaal;Totaal;2022;9250.0;130.0;30.0;100.0;292.0;215.0;77.0;-45.0;-65.0;20.0;9447.0;197.0;21.3
1561;Congo (Democratische Republiek);Totaal;Totaal;2023;9447.0;133.0;27.0;106.0;218.0;166.0;52.0;-8.0;-22.0;14.0;9619.0;172.0;18.21
1562;Congo (Democratische Republiek);Totaal;Twee ouders geboren in Nederland;2022;311.0;0.0;3.0;-3.0;4.0;6.0;-2.0;0.0;0.0;0.0;306.0;-5.0;-16.08
1563;Congo (Democratische Republiek);Totaal;Twee ouders geboren in Nederland;2023;306.0;0.0;2.0;-2.0;2.0;1.0;1.0;-1.0;-1.0;0.0;305.0;-1.0;-3.27
1564;Congo (Democratische Republiek);Totaal;Eén ouder in NL, één ouder buiten NL;2022;1757.0;47.0;5.0;42.0;8.0;24.0;-16.0;5.0;-2.0;7.0;1790.0;33.0;18.78
1565;Congo (Democratische Republiek);Totaal;Eén ouder in NL, één ouder buiten NL;2023;1790.0;45.0;3.0;42.0;14.0;12.0;2.0;7.0;2.0;5.0;1839.0;49.0;27.37
1566;Congo (Democratische Republiek);Totaal;Twee ouders geboren buiten Nederland;2022;7182.0;83.0;22.0;61.0;280.0;185.0;95.0;-50.0;-63.0;13.0;7351.0;169.0;23.53
1567;Congo (Democratische Republiek);Totaal;Twee ouders geboren buiten Nederland;2023;7351.0;88.0;22.0;66.0;202.0;153.0;49.0;-14.0;-23.0;9.0;7475.0;124.0;16.87
1568;Congo (Democratische Republiek);Personen geboren in Nederland;Totaal;2022;4283.0;130.0;4.0;126.0;24.0;74.0;-50.0;-10.0;-19.0;9.0;4368.0;85.0;19.85
1569;Congo (Democratische Republiek);Personen geboren in Nederland;Totaal;2023;4368.0;133.0;3.0;130.0;23.0;63.0;-40.0;0.0;-9.0;9.0;4467.0;99.0;22.66
1570;Congo (Democratische Republiek);Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
1571;Congo (Democratische Republiek);Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
1572;Congo (Democratische Republiek);Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;1605.0;47.0;2.0;45.0;8.0;25.0;-17.0;2.0;-3.0;5.0;1638.0;33.0;20.56
1573;Congo (Democratische Republiek);Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;1638.0;45.0;1.0;44.0;14.0;12.0;2.0;7.0;2.0;5.0;1689.0;51.0;31.14
1574;Congo (Democratische Republiek);Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;2678.0;83.0;2.0;81.0;16.0;49.0;-33.0;-12.0;-16.0;4.0;2730.0;52.0;19.42
1575;Congo (Democratische Republiek);Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;2730.0;88.0;2.0;86.0;9.0;51.0;-42.0;-7.0;-11.0;4.0;2778.0;48.0;17.58
1576;Congo (Democratische Republiek);Personen geboren buiten Nederland;Totaal;2022;4967.0;0.0;26.0;-26.0;268.0;141.0;127.0;-35.0;-46.0;11.0;5079.0;112.0;22.55
1577;Congo (Democratische Republiek);Personen geboren buiten Nederland;Totaal;2023;5079.0;0.0;24.0;-24.0;195.0;103.0;92.0;-8.0;-13.0;5.0;5152.0;73.0;14.37
1578;Congo (Democratische Republiek);Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;311.0;0.0;3.0;-3.0;4.0;6.0;-2.0;0.0;0.0;0.0;306.0;-5.0;-16.08
1579;Congo (Democratische Republiek);Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;306.0;0.0;2.0;-2.0;2.0;1.0;1.0;-1.0;-1.0;0.0;305.0;-1.0;-3.27
1580;Congo (Democratische Republiek);Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;152.0;0.0;3.0;-3.0;0.0;-1.0;1.0;3.0;1.0;2.0;152.0;0.0;0.0
1581;Congo (Democratische Republiek);Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;152.0;0.0;2.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;-2.0;-13.16
1582;Congo (Democratische Republiek);Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;4504.0;0.0;20.0;-20.0;264.0;136.0;128.0;-38.0;-47.0;9.0;4621.0;117.0;25.98
1583;Congo (Democratische Republiek);Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;4621.0;0.0;20.0;-20.0;193.0;102.0;91.0;-7.0;-12.0;5.0;4697.0;76.0;16.45
1584;Cookeilanden;Totaal;Totaal;2022;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0
1585;Cookeilanden;Totaal;Totaal;2023;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0
1586;Cookeilanden;Totaal;Twee ouders geboren in Nederland;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1587;Cookeilanden;Totaal;Twee ouders geboren in Nederland;2023;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1588;Cookeilanden;Totaal;Eén ouder in NL, één ouder buiten NL;2022;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
1589;Cookeilanden;Totaal;Eén ouder in NL, één ouder buiten NL;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
1590;Cookeilanden;Totaal;Twee ouders geboren buiten Nederland;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
1591;Cookeilanden;Totaal;Twee ouders geboren buiten Nederland;2023;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
1592;Cookeilanden;Personen geboren in Nederland;Totaal;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1593;Cookeilanden;Personen geboren in Nederland;Totaal;2023;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1594;Cookeilanden;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
1595;Cookeilanden;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
1596;Cookeilanden;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1597;Cookeilanden;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1598;Cookeilanden;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1599;Cookeilanden;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1600;Cookeilanden;Personen geboren buiten Nederland;Totaal;2022;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
1601;Cookeilanden;Personen geboren buiten Nederland;Totaal;2023;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
1602;Cookeilanden;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1603;Cookeilanden;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1604;Cookeilanden;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
1605;Cookeilanden;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
1606;Cookeilanden;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
1607;Cookeilanden;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
1608;Costa Rica;Totaal;Totaal;2022;1683.0;29.0;1.0;28.0;176.0;69.0;107.0;-4.0;-3.0;-1.0;1817.0;134.0;79.62
1609;Costa Rica;Totaal;Totaal;2023;1817.0;25.0;2.0;23.0;149.0;86.0;63.0;-6.0;-6.0;0.0;1903.0;86.0;47.33
1610;Costa Rica;Totaal;Twee ouders geboren in Nederland;2022;163.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;162.0;-1.0;-6.13
1611;Costa Rica;Totaal;Twee ouders geboren in Nederland;2023;162.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;0.0;0.0;165.0;3.0;18.52
1612;Costa Rica;Totaal;Eén ouder in NL, één ouder buiten NL;2022;606.0;19.0;0.0;19.0;10.0;12.0;-2.0;1.0;0.0;1.0;624.0;18.0;29.7
1613;Costa Rica;Totaal;Eén ouder in NL, één ouder buiten NL;2023;624.0;16.0;0.0;16.0;10.0;7.0;3.0;0.0;-1.0;1.0;644.0;20.0;32.05
1614;Costa Rica;Totaal;Twee ouders geboren buiten Nederland;2022;914.0;10.0;1.0;9.0;166.0;56.0;110.0;-5.0;-3.0;-2.0;1031.0;117.0;128.01
1615;Costa Rica;Totaal;Twee ouders geboren buiten Nederland;2023;1031.0;9.0;2.0;7.0;135.0;78.0;57.0;-6.0;-5.0;-1.0;1094.0;63.0;61.11
1616;Costa Rica;Personen geboren in Nederland;Totaal;2022;522.0;29.0;0.0;29.0;0.0;13.0;-13.0;-1.0;-1.0;0.0;538.0;16.0;30.65
1617;Costa Rica;Personen geboren in Nederland;Totaal;2023;538.0;24.0;0.0;24.0;7.0;10.0;-3.0;0.0;0.0;0.0;559.0;21.0;39.03
1618;Costa Rica;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
1619;Costa Rica;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
1620;Costa Rica;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;434.0;19.0;0.0;19.0;0.0;10.0;-10.0;0.0;0.0;0.0;443.0;9.0;20.74
1621;Costa Rica;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;443.0;16.0;0.0;16.0;6.0;5.0;1.0;-1.0;-1.0;0.0;460.0;17.0;38.37
1622;Costa Rica;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;88.0;10.0;0.0;10.0;0.0;3.0;-3.0;-1.0;-1.0;0.0;95.0;7.0;79.55
1623;Costa Rica;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;95.0;8.0;0.0;8.0;1.0;5.0;-4.0;1.0;1.0;0.0;99.0;4.0;42.11
1624;Costa Rica;Personen geboren buiten Nederland;Totaal;2022;1161.0;0.0;1.0;-1.0;176.0;56.0;120.0;-3.0;-2.0;-1.0;1279.0;118.0;101.64
1625;Costa Rica;Personen geboren buiten Nederland;Totaal;2023;1279.0;1.0;2.0;-1.0;142.0;76.0;66.0;-6.0;-6.0;0.0;1344.0;65.0;50.82
1626;Costa Rica;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;163.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;162.0;-1.0;-6.13
1627;Costa Rica;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;162.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;0.0;0.0;165.0;3.0;18.52
1628;Costa Rica;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;172.0;0.0;0.0;0.0;10.0;2.0;8.0;1.0;0.0;1.0;181.0;9.0;52.33
1629;Costa Rica;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;181.0;0.0;0.0;0.0;4.0;2.0;2.0;1.0;0.0;1.0;184.0;3.0;16.57
1630;Costa Rica;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;826.0;0.0;1.0;-1.0;166.0;53.0;113.0;-4.0;-2.0;-2.0;936.0;110.0;133.17
1631;Costa Rica;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;936.0;1.0;2.0;-1.0;134.0;73.0;61.0;-7.0;-6.0;-1.0;995.0;59.0;63.03
1632;Cuba;Totaal;Totaal;2022;2788.0;45.0;6.0;39.0;171.0;90.0;81.0;-15.0;-14.0;-1.0;2907.0;119.0;42.68
1633;Cuba;Totaal;Totaal;2023;2907.0;40.0;8.0;32.0;197.0;98.0;99.0;-17.0;-17.0;0.0;3038.0;131.0;45.06
1634;Cuba;Totaal;Twee ouders geboren in Nederland;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1635;Cuba;Totaal;Twee ouders geboren in Nederland;2023;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1636;Cuba;Totaal;Eén ouder in NL, één ouder buiten NL;2022;943.0;31.0;1.0;30.0;12.0;13.0;-1.0;1.0;0.0;1.0;973.0;30.0;31.81
1637;Cuba;Totaal;Eén ouder in NL, één ouder buiten NL;2023;973.0;24.0;1.0;23.0;12.0;10.0;2.0;1.0;0.0;1.0;999.0;26.0;26.72
1638;Cuba;Totaal;Twee ouders geboren buiten Nederland;2022;1838.0;14.0;5.0;9.0;159.0;77.0;82.0;-16.0;-14.0;-2.0;1927.0;89.0;48.42
1639;Cuba;Totaal;Twee ouders geboren buiten Nederland;2023;1927.0;16.0;7.0;9.0;185.0;88.0;97.0;-18.0;-17.0;-1.0;2032.0;105.0;54.49
1640;Cuba;Personen geboren in Nederland;Totaal;2022;1042.0;45.0;1.0;44.0;10.0;12.0;-2.0;-1.0;0.0;-1.0;1083.0;41.0;39.35
1641;Cuba;Personen geboren in Nederland;Totaal;2023;1083.0;40.0;2.0;38.0;11.0;15.0;-4.0;-2.0;-2.0;0.0;1117.0;34.0;31.39
1642;Cuba;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
1643;Cuba;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
1644;Cuba;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;886.0;31.0;1.0;30.0;5.0;10.0;-5.0;-1.0;0.0;-1.0;910.0;24.0;27.09
1645;Cuba;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;910.0;24.0;1.0;23.0;10.0;10.0;0.0;1.0;0.0;1.0;934.0;24.0;26.37
1646;Cuba;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;156.0;14.0;0.0;14.0;5.0;2.0;3.0;0.0;0.0;0.0;173.0;17.0;108.97
1647;Cuba;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;173.0;16.0;1.0;15.0;1.0;5.0;-4.0;-3.0;-2.0;-1.0;183.0;10.0;57.8
1648;Cuba;Personen geboren buiten Nederland;Totaal;2022;1746.0;0.0;5.0;-5.0;161.0;78.0;83.0;-14.0;-14.0;0.0;1824.0;78.0;44.67
1649;Cuba;Personen geboren buiten Nederland;Totaal;2023;1824.0;0.0;6.0;-6.0;186.0;83.0;103.0;-15.0;-15.0;0.0;1921.0;97.0;53.18
1650;Cuba;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1651;Cuba;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0
1652;Cuba;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;57.0;0.0;0.0;0.0;7.0;3.0;4.0;2.0;0.0;2.0;63.0;6.0;105.26
1653;Cuba;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;63.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;65.0;2.0;31.75
1654;Cuba;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;1682.0;0.0;5.0;-5.0;154.0;75.0;79.0;-16.0;-14.0;-2.0;1754.0;72.0;42.81
1655;Cuba;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;1754.0;0.0;6.0;-6.0;184.0;83.0;101.0;-15.0;-15.0;0.0;1849.0;95.0;54.16
1656;Curaçao;Totaal;Totaal;2022;140998.0;1675.0;582.0;1093.0;4260.0;1670.0;2590.0;38.0;-95.0;133.0;144814.0;3816.0;27.06
1657;Curaçao;Totaal;Totaal;2023;144814.0;1688.0;576.0;1112.0;3692.0;1781.0;1911.0;-138.0;-240.0;102.0;147939.0;3125.0;21.58
1658;Curaçao;Totaal;Twee ouders geboren in Nederland;2022;5780.0;3.0;58.0;-55.0;86.0;57.0;29.0;-5.0;-2.0;-3.0;5751.0;-29.0;-5.02
1659;Curaçao;Totaal;Twee ouders geboren in Nederland;2023;5751.0;5.0;60.0;-55.0;83.0;42.0;41.0;-2.0;0.0;-2.0;5735.0;-16.0;-2.78
1660;Curaçao;Totaal;Eén ouder in NL, één ouder buiten NL;2022;38591.0;932.0;53.0;879.0;273.0;252.0;21.0;170.0;1.0;169.0;39660.0;1069.0;27.7
1661;Curaçao;Totaal;Eén ouder in NL, één ouder buiten NL;2023;39660.0;916.0;57.0;859.0;304.0;251.0;53.0;111.0;-20.0;131.0;40703.0;1043.0;26.3
1662;Curaçao;Totaal;Twee ouders geboren buiten Nederland;2022;96627.0;740.0;471.0;269.0;3901.0;1361.0;2540.0;-127.0;-94.0;-33.0;99403.0;2776.0;28.73
1663;Curaçao;Totaal;Twee ouders geboren buiten Nederland;2023;99403.0;767.0;459.0;308.0;3305.0;1488.0;1817.0;-247.0;-220.0;-27.0;101501.0;2098.0;21.11
1664;Curaçao;Personen geboren in Nederland;Totaal;2022;64067.0;1671.0;51.0;1620.0;534.0;439.0;95.0;120.0;-12.0;132.0;65914.0;1847.0;28.83
1665;Curaçao;Personen geboren in Nederland;Totaal;2023;65914.0;1682.0;60.0;1622.0;515.0;478.0;37.0;34.0;-62.0;96.0;67669.0;1755.0;26.63
1666;Curaçao;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
1667;Curaçao;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
1668;Curaçao;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;35029.0;932.0;32.0;900.0;128.0;198.0;-70.0;167.0;5.0;162.0;36021.0;992.0;28.32
1669;Curaçao;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;36021.0;915.0;40.0;875.0;154.0;188.0;-34.0;108.0;-18.0;126.0;36988.0;967.0;26.85
1670;Curaçao;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;29038.0;739.0;19.0;720.0;406.0;241.0;165.0;-47.0;-17.0;-30.0;29893.0;855.0;29.44
1671;Curaçao;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;29893.0;767.0;20.0;747.0;361.0;290.0;71.0;-74.0;-44.0;-30.0;30681.0;788.0;26.36
1672;Curaçao;Personen geboren buiten Nederland;Totaal;2022;76931.0;4.0;531.0;-527.0;3726.0;1231.0;2495.0;-82.0;-83.0;1.0;78900.0;1969.0;25.59
1673;Curaçao;Personen geboren buiten Nederland;Totaal;2023;78900.0;6.0;516.0;-510.0;3177.0;1303.0;1874.0;-172.0;-178.0;6.0;80270.0;1370.0;17.36
1674;Curaçao;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;5780.0;3.0;58.0;-55.0;86.0;57.0;29.0;-5.0;-2.0;-3.0;5751.0;-29.0;-5.02
1675;Curaçao;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;5751.0;5.0;60.0;-55.0;83.0;42.0;41.0;-2.0;0.0;-2.0;5735.0;-16.0;-2.78
1676;Curaçao;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;3562.0;0.0;21.0;-21.0;145.0;54.0;91.0;3.0;-4.0;7.0;3639.0;77.0;21.62
1677;Curaçao;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;3639.0;1.0;17.0;-16.0;150.0;63.0;87.0;3.0;-2.0;5.0;3715.0;76.0;20.88
1678;Curaçao;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;67589.0;1.0;452.0;-451.0;3495.0;1120.0;2375.0;-80.0;-77.0;-3.0;69510.0;1921.0;28.42
1679;Curaçao;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;69510.0;0.0;439.0;-439.0;2944.0;1198.0;1746.0;-173.0;-176.0;3.0;70820.0;1310.0;18.85
1680;Cyprus;Totaal;Totaal;2022;1917.0;14.0;4.0;10.0;603.0;223.0;380.0;-17.0;-19.0;2.0;2309.0;392.0;204.49
1681;Cyprus;Totaal;Totaal;2023;2309.0;19.0;1.0;18.0;621.0;281.0;340.0;-24.0;-24.0;0.0;2667.0;358.0;155.05
1682;Cyprus;Totaal;Twee ouders geboren in Nederland;2022;58.0;0.0;0.0;0.0;2.0;3.0;-1.0;1.0;0.0;1.0;58.0;0.0;0.0
1683;Cyprus;Totaal;Twee ouders geboren in Nederland;2023;58.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;-1.0;58.0;0.0;0.0
1684;Cyprus;Totaal;Eén ouder in NL, één ouder buiten NL;2022;264.0;7.0;0.0;7.0;3.0;3.0;0.0;1.0;0.0;1.0;272.0;8.0;30.3
1685;Cyprus;Totaal;Eén ouder in NL, één ouder buiten NL;2023;272.0;12.0;0.0;12.0;4.0;5.0;-1.0;1.0;0.0;1.0;284.0;12.0;44.12
1686;Cyprus;Totaal;Twee ouders geboren buiten Nederland;2022;1595.0;7.0;4.0;3.0;598.0;217.0;381.0;-19.0;-19.0;0.0;1979.0;384.0;240.75
1687;Cyprus;Totaal;Twee ouders geboren buiten Nederland;2023;1979.0;7.0;1.0;6.0;616.0;276.0;340.0;-24.0;-24.0;0.0;2325.0;346.0;174.84
1688;Cyprus;Personen geboren in Nederland;Totaal;2022;254.0;14.0;0.0;14.0;2.0;3.0;-1.0;1.0;0.0;1.0;268.0;14.0;55.12
1689;Cyprus;Personen geboren in Nederland;Totaal;2023;268.0;18.0;0.0;18.0;3.0;5.0;-2.0;0.0;0.0;0.0;284.0;16.0;59.7
1690;Cyprus;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
1691;Cyprus;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
1692;Cyprus;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;202.0;7.0;0.0;7.0;2.0;2.0;0.0;1.0;0.0;1.0;210.0;8.0;39.6
1693;Cyprus;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;210.0;12.0;0.0;12.0;2.0;3.0;-1.0;0.0;0.0;0.0;221.0;11.0;52.38
1694;Cyprus;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;52.0;7.0;0.0;7.0;0.0;1.0;-1.0;0.0;0.0;0.0;58.0;6.0;115.38
1695;Cyprus;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;58.0;6.0;0.0;6.0;1.0;2.0;-1.0;0.0;0.0;0.0;63.0;5.0;86.21
1696;Cyprus;Personen geboren buiten Nederland;Totaal;2022;1663.0;0.0;4.0;-4.0;601.0;220.0;381.0;-18.0;-19.0;1.0;2041.0;378.0;227.3
1697;Cyprus;Personen geboren buiten Nederland;Totaal;2023;2041.0;1.0;1.0;0.0;618.0;276.0;342.0;-24.0;-24.0;0.0;2383.0;342.0;167.56
1698;Cyprus;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;58.0;0.0;0.0;0.0;2.0;3.0;-1.0;1.0;0.0;1.0;58.0;0.0;0.0
1699;Cyprus;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;58.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;-1.0;58.0;0.0;0.0
1700;Cyprus;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;62.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0
1701;Cyprus;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;62.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;1.0;63.0;1.0;16.13
1702;Cyprus;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;1543.0;0.0;4.0;-4.0;598.0;216.0;382.0;-19.0;-19.0;0.0;1921.0;378.0;244.98
