ID;RegioS;Perioden;AantalPersonen_1;GemiddeldBesteedbaarInkomen_2;RangnummerBesteedbaarInkomen_3;GemiddeldGestandaardiseerdInkomen_4;RangnummerGestandaardiseerdInkomen_5;AantalPersonen_6;InVanPersonenMetEnZonderInkomen_7;GemiddeldPersoonlijkInkomen_8;RangnummerPersoonlijkInkomen_9;GemiddeldBesteedbaarInkomen_10;RangnummerBesteedbaarInkomen_11
868;Geleen/Sittard (SG);2014;148.1;;;24.9;14.0;111.0;75.0;30.0;16.0;;
869;Heerlen (SG);2005;258.2;12.0;20.0;18.9;20.0;178.6;69.0;22.9;22.0;16.3;22.0
870;Heerlen (SG);2006;256.2;12.6;20.0;19.7;20.0;184.9;72.0;23.3;22.0;16.7;22.0
871;Heerlen (SG);2007;254.5;13.3;20.0;20.9;21.0;185.0;73.0;24.1;22.0;17.6;22.0
872;Heerlen (SG);2008;253.4;13.8;20.0;21.5;21.0;188.1;74.0;25.0;22.0;17.9;22.0
873;Heerlen (SG);2009 voor methodewijziging;252.3;14.0;20.0;21.7;20.0;187.5;74.0;25.6;22.0;18.1;22.0
874;Heerlen (SG);2009 na methodewijziging;252.3;14.0;20.0;21.8;21.0;187.4;74.0;25.6;22.0;18.2;22.0
875;Heerlen (SG);2010;251.4;14.0;20.0;21.8;20.0;187.6;75.0;25.9;22.0;18.2;22.0
876;Heerlen (SG);2011;250.8;14.2;19.0;22.0;19.0;188.0;75.0;26.4;22.0;18.3;22.0
877;Heerlen (SG);2012;249.9;14.4;19.0;22.1;19.0;184.8;74.0;26.8;22.0;18.6;22.0
878;Heerlen (SG);2013;248.3;;;22.3;19.0;185.6;75.0;27.0;22.0;;
879;Heerlen (SG);2014;246.7;;;23.1;20.0;185.1;75.0;27.5;22.0;;
880;Maastricht (SG);2005;182.5;12.4;17.0;19.5;18.0;125.5;69.0;24.4;19.0;17.2;17.0
881;Maastricht (SG);2006;181.1;13.0;16.0;20.4;18.0;130.3;72.0;24.9;19.0;17.6;19.0
882;Maastricht (SG);2007;179.9;13.9;18.0;21.8;18.0;130.5;73.0;26.0;18.0;18.6;19.0
883;Maastricht (SG);2008;179.8;14.3;16.0;22.5;18.0;132.7;74.0;26.8;18.0;19.0;18.0
884;Maastricht (SG);2009 voor methodewijziging;180.0;14.4;18.0;22.5;18.0;132.6;74.0;27.4;19.0;19.2;19.0
885;Maastricht (SG);2009 na methodewijziging;180.0;14.6;16.0;22.7;18.0;132.5;74.0;27.6;18.0;19.3;18.0
886;Maastricht (SG);2010;181.1;14.5;17.0;22.6;18.0;132.1;73.0;28.1;18.0;19.4;17.0
887;Maastricht (SG);2011;182.4;14.6;17.0;22.6;18.0;132.6;73.0;28.6;18.0;19.5;17.0
888;Maastricht (SG);2012;183.0;14.6;17.0;22.6;18.0;132.2;72.0;28.8;18.0;19.7;17.0
889;Maastricht (SG);2013;183.4;;;22.7;18.0;131.3;72.0;29.3;17.0;;
890;Maastricht (SG);2014;183.0;;;23.6;18.0;130.8;71.0;30.0;17.0;;
891;Buitenland (SG);2005;;;;;;;;;;;
892;Buitenland (SG);2006;;;;;;;;;;;
893;Buitenland (SG);2007;;;;;;;;;;;
894;Buitenland (SG);2008;;;;;;;;;;;
895;Buitenland (SG);2009 voor methodewijziging;;;;;;;;;;;
896;Buitenland (SG);2009 na methodewijziging;;;;;;;;;;;
897;Buitenland (SG);2010;;;;;;;;;;;
898;Buitenland (SG);2011;;;;;;;;;;;
899;Buitenland (SG);2012;;;;;;;;;;;
900;Buitenland (SG);2013;;;;;;;;;;;
901;Buitenland (SG);2014;;;;;;;;;;;
902;Niet in te delen (SG);2005;;;;;;;;;;;
903;Niet in te delen (SG);2006;;;;;;;;;;;
904;Niet in te delen (SG);2007;;;;;;;;;;;
905;Niet in te delen (SG);2008;;;;;;;;;;;
906;Niet in te delen (SG);2009 voor methodewijziging;;;;;;;;;;;
907;Niet in te delen (SG);2009 na methodewijziging;;;;;;;;;;;
908;Niet in te delen (SG);2010;;;;;;;;;;;
909;Niet in te delen (SG);2011;;;;;;;;;;;
910;Niet in te delen (SG);2012;;;;;;;;;;;
911;Niet in te delen (SG);2013;;;;;;;;;;;
912;Niet in te delen (SG);2014;;;;;;;;;;;
913;Groningen (GA);2005;199.8;12.1;19.0;17.8;20.0;135.9;68.0;23.8;18.0;16.7;19.0
914;Groningen (GA);2006;200.4;12.7;19.0;18.8;21.0;143.4;72.0;24.0;19.0;17.1;19.0
915;Groningen (GA);2007;201.2;13.4;19.0;19.9;21.0;145.1;72.0;24.9;19.0;18.0;19.0
916;Groningen (GA);2008;202.9;13.7;19.0;20.3;21.0;148.2;73.0;25.7;19.0;18.2;19.0
917;Groningen (GA);2009 voor methodewijziging;205.8;14.0;19.0;20.7;21.0;149.0;72.0;26.8;18.0;18.7;18.0
918;Groningen (GA);2009 na methodewijziging;205.8;14.0;19.0;20.7;21.0;149.0;72.0;26.8;18.0;18.8;19.0
919;Groningen (GA);2010;208.5;13.9;19.0;20.5;21.0;149.6;72.0;27.1;19.0;18.7;19.0
920;Groningen (GA);2011;211.6;13.9;20.0;20.5;21.0;151.2;71.0;27.5;19.0;18.8;19.0
921;Groningen (GA);2012;214.1;13.7;20.0;20.3;22.0;150.9;71.0;27.8;19.0;18.9;19.0
922;Groningen (GA);2013;217.1;;;20.3;22.0;150.2;69.0;28.3;18.0;;
923;Groningen (GA);2014;219.3;;;21.1;22.0;150.4;69.0;29.0;18.0;;
924;Leeuwarden (GA);2005;91.8;11.7;21.0;17.8;21.0;62.4;68.0;22.9;20.0;16.2;20.0
925;Leeuwarden (GA);2006;92.3;12.3;21.0;18.8;20.0;66.3;72.0;23.5;20.0;16.8;20.0
926;Leeuwarden (GA);2007;92.9;13.1;20.0;20.0;20.0;66.5;72.0;24.5;20.0;17.8;20.0
927;Leeuwarden (GA);2008;93.5;13.5;21.0;20.6;20.0;68.6;73.0;25.2;20.0;18.0;20.0
928;Leeuwarden (GA);2009 voor methodewijziging;94.1;13.7;21.0;20.9;20.0;68.7;73.0;25.9;20.0;18.4;20.0
929;Leeuwarden (GA);2009 na methodewijziging;94.1;13.6;21.0;20.7;20.0;68.6;73.0;25.9;20.0;18.3;20.0
930;Leeuwarden (GA);2010;94.8;13.5;21.0;20.6;20.0;68.7;72.0;26.1;20.0;18.3;20.0
931;Leeuwarden (GA);2011;95.3;13.6;21.0;20.7;20.0;69.3;73.0;26.4;20.0;18.3;20.0
932;Leeuwarden (GA);2012;95.9;13.6;21.0;20.7;20.0;69.1;72.0;26.7;20.0;18.5;20.0
933;Leeuwarden (GA);2013;107.3;;;21.2;19.0;76.8;72.0;27.4;20.0;;
934;Leeuwarden (GA);2014;107.7;;;22.1;19.0;76.5;71.0;28.2;20.0;;
935;Zwolle (GA);2005;113.1;12.5;12.0;19.9;13.0;77.5;69.0;25.5;12.0;17.6;13.0
936;Zwolle (GA);2006;114.6;13.1;13.0;20.9;13.0;82.5;72.0;25.9;13.0;17.9;14.0
937;Zwolle (GA);2007;116.4;14.0;12.0;22.4;12.0;83.7;72.0;27.1;13.0;19.1;13.0
938;Zwolle (GA);2008;117.7;14.4;13.0;23.0;12.0;85.8;73.0;28.1;13.0;19.4;13.0
939;Zwolle (GA);2009 voor methodewijziging;119.0;14.5;13.0;23.2;12.0;86.6;73.0;28.9;13.0;19.7;13.0
940;Zwolle (GA);2009 na methodewijziging;119.0;14.6;13.0;23.3;12.0;86.7;73.0;28.8;13.0;19.7;13.0
941;Zwolle (GA);2010;120.4;14.6;13.0;23.3;12.0;87.5;73.0;29.2;12.0;19.8;13.0
942;Zwolle (GA);2011;121.5;14.6;13.0;23.3;13.0;88.4;73.0;29.6;13.0;19.8;13.0
943;Zwolle (GA);2012;122.6;14.7;13.0;23.6;13.0;88.7;72.0;30.0;13.0;20.1;13.0
944;Zwolle (GA);2013;123.2;;;23.9;13.0;88.7;72.0;30.6;13.0;;
945;Zwolle (GA);2014;123.9;;;24.8;13.0;88.5;71.0;31.3;12.0;;
946;Enschede (GA);2005;154.4;11.1;22.0;17.5;22.0;101.4;66.0;22.1;22.0;15.9;22.0
947;Enschede (GA);2006;154.5;11.7;22.0;18.4;22.0;107.1;69.0;22.6;22.0;16.3;22.0
948;Enschede (GA);2007;154.8;12.5;22.0;19.7;22.0;107.1;69.0;23.5;22.0;17.3;21.0
949;Enschede (GA);2008;156.1;12.7;22.0;20.1;22.0;110.3;71.0;24.4;22.0;17.6;21.0
950;Enschede (GA);2009 voor methodewijziging;157.1;12.9;22.0;20.2;22.0;111.2;71.0;25.0;22.0;17.7;22.0
951;Enschede (GA);2009 na methodewijziging;157.1;13.0;22.0;20.4;22.0;111.3;71.0;25.2;21.0;17.9;22.0
952;Enschede (GA);2010;157.8;12.9;22.0;20.3;22.0;111.7;71.0;25.4;21.0;17.8;22.0
953;Enschede (GA);2011;158.0;13.0;22.0;20.4;22.0;112.6;71.0;25.8;22.0;17.8;22.0
954;Enschede (GA);2012;158.6;13.1;22.0;20.6;21.0;112.4;71.0;26.1;22.0;18.0;22.0
955;Enschede (GA);2013;158.6;;;20.6;21.0;111.6;70.0;26.4;21.0;;
956;Enschede (GA);2014;158.6;;;21.5;21.0;110.6;70.0;27.0;21.0;;
957;Apeldoorn (GA);2005;156.1;12.8;10.0;20.7;7.0;106.6;68.0;26.0;11.0;18.0;11.0
958;Apeldoorn (GA);2006;155.6;13.5;10.0;21.9;6.0;111.2;72.0;26.8;10.0;18.6;11.0
959;Apeldoorn (GA);2007;155.1;14.5;10.0;23.6;6.0;111.6;72.0;28.0;10.0;19.8;11.0
960;Apeldoorn (GA);2008;155.3;14.8;10.0;24.1;7.0;113.2;73.0;29.0;11.0;20.0;11.0
961;Apeldoorn (GA);2009 voor methodewijziging;155.7;15.0;10.0;24.4;6.0;114.2;73.0;29.6;11.0;20.2;11.0
962;Apeldoorn (GA);2009 na methodewijziging;155.7;15.0;10.0;24.4;6.0;114.2;73.0;29.5;11.0;20.2;11.0
963;Apeldoorn (GA);2010;156.2;15.0;10.0;24.4;7.0;114.9;74.0;29.7;11.0;20.2;11.0
964;Apeldoorn (GA);2011;157.0;15.0;10.0;24.3;7.0;115.8;74.0;30.1;11.0;20.1;11.0
965;Apeldoorn (GA);2012;157.3;15.2;10.0;24.6;7.0;116.2;74.0;30.4;11.0;20.4;11.0
966;Apeldoorn (GA);2013;157.5;;;24.7;7.0;116.2;74.0;30.8;11.0;;
967;Apeldoorn (GA);2014;158.1;;;25.7;7.0;116.4;74.0;31.4;11.0;;
968;Arnhem (GA);2005;143.7;12.2;15.0;18.7;16.0;97.9;68.0;24.6;15.0;17.1;15.0
969;Arnhem (GA);2006;144.1;12.9;15.0;19.8;16.0;103.1;72.0;25.3;15.0;17.6;15.0
970;Arnhem (GA);2007;145.1;13.8;15.0;21.2;16.0;104.1;72.0;26.6;14.0;18.8;15.0
971;Arnhem (GA);2008;147.1;14.1;15.0;21.7;16.0;107.1;73.0;27.6;14.0;19.0;15.0
972;Arnhem (GA);2009 voor methodewijziging;148.5;14.4;15.0;22.0;16.0;107.9;73.0;28.4;14.0;19.4;15.0
973;Arnhem (GA);2009 na methodewijziging;148.5;14.4;15.0;22.1;16.0;107.8;73.0;28.3;14.0;19.4;15.0
974;Arnhem (GA);2010;149.6;14.3;15.0;22.1;16.0;108.5;73.0;28.7;14.0;19.4;14.0
975;Arnhem (GA);2011;150.8;14.4;15.0;22.2;16.0;109.4;73.0;29.1;14.0;19.5;15.0
976;Arnhem (GA);2012;151.3;14.5;15.0;22.4;16.0;109.0;72.0;29.5;14.0;19.8;14.0
977;Arnhem (GA);2013;152.3;;;22.5;16.0;108.7;71.0;30.0;14.0;;
978;Arnhem (GA);2014;153.8;;;23.3;16.0;109.0;71.0;30.5;14.0;;
979;Nijmegen (GA);2005;159.5;12.2;16.0;18.6;17.0;109.6;69.0;24.1;17.0;16.9;16.0
980;Nijmegen (GA);2006;160.9;12.7;18.0;19.4;18.0;115.9;72.0;24.4;17.0;17.2;17.0
981;Nijmegen (GA);2007;161.3;13.6;17.0;20.7;17.0;116.6;72.0;25.7;17.0;18.4;17.0
982;Nijmegen (GA);2008;161.8;13.9;18.0;21.1;17.0;118.6;73.0;26.5;17.0;18.5;17.0
983;Nijmegen (GA);2009 voor methodewijziging;163.0;14.1;16.0;21.5;17.0;119.6;73.0;27.1;17.0;18.8;17.0
984;Nijmegen (GA);2009 na methodewijziging;163.0;14.3;16.0;21.6;17.0;119.3;73.0;27.4;17.0;19.0;16.0
985;Nijmegen (GA);2010;164.2;14.2;16.0;21.6;17.0;119.3;73.0;27.9;16.0;19.1;16.0
986;Nijmegen (GA);2011;165.2;14.3;16.0;21.7;17.0;120.6;73.0;28.2;16.0;19.1;16.0
987;Nijmegen (GA);2012;166.4;14.2;16.0;21.6;17.0;120.4;72.0;28.4;16.0;19.2;16.0
988;Nijmegen (GA);2013;168.3;;;21.8;17.0;121.1;72.0;28.8;16.0;;
989;Nijmegen (GA);2014;170.7;;;22.5;17.0;121.8;71.0;29.4;16.0;;
990;Amersfoort (GA);2005;165.9;13.5;4.0;22.2;2.0;111.0;67.0;29.1;2.0;19.5;4.0
991;Amersfoort (GA);2006;167.7;14.2;4.0;23.5;2.0;114.6;68.0;30.4;2.0;20.4;2.0
992;Amersfoort (GA);2007;169.8;15.2;4.0;25.2;2.0;118.6;70.0;31.4;2.0;21.5;2.0
993;Amersfoort (GA);2008;171.8;15.6;3.0;25.8;2.0;121.4;71.0;32.6;2.0;21.8;3.0
994;Amersfoort (GA);2009 voor methodewijziging;173.7;15.7;3.0;26.1;2.0;122.5;71.0;33.2;2.0;22.0;2.0
995;Amersfoort (GA);2009 na methodewijziging;173.7;15.8;4.0;26.0;2.0;122.7;71.0;33.1;2.0;22.0;3.0
996;Amersfoort (GA);2010;175.2;15.7;4.0;26.0;2.0;123.7;71.0;33.5;2.0;22.0;2.0
997;Amersfoort (GA);2011;177.2;15.8;3.0;26.1;2.0;125.3;71.0;34.0;2.0;22.0;2.0
998;Amersfoort (GA);2012;178.6;15.9;3.0;26.3;2.0;126.2;71.0;34.4;2.0;22.3;2.0
999;Amersfoort (GA);2013;179.9;;;26.5;2.0;127.0;71.0;34.9;2.0;;
1000;Amersfoort (GA);2014;181.5;;;27.8;2.0;127.9;70.0;35.6;2.0;;
1001;Utrecht (GA);2005;416.1;13.2;8.0;20.6;10.0;282.7;68.0;27.3;7.0;18.5;7.0
1002;Utrecht (GA);2006;423.2;13.9;8.0;21.8;8.0;302.7;72.0;28.0;7.0;18.9;8.0
1003;Utrecht (GA);2007;429.2;14.9;8.0;23.4;8.0;309.0;72.0;29.4;7.0;20.2;8.0
1004;Utrecht (GA);2008;434.7;15.2;8.0;24.0;8.0;315.0;72.0;30.6;7.0;20.6;8.0
1005;Utrecht (GA);2009 voor methodewijziging;441.9;15.5;8.0;24.4;7.0;319.8;72.0;31.5;6.0;21.0;8.0
1006;Utrecht (GA);2009 na methodewijziging;441.9;15.5;8.0;24.3;7.0;320.0;72.0;31.4;6.0;21.0;8.0
1007;Utrecht (GA);2010;469.7;15.5;8.0;24.5;6.0;337.8;72.0;32.0;5.0;21.1;6.0
1008;Utrecht (GA);2011;474.6;15.6;6.0;24.6;6.0;341.0;72.0;32.6;5.0;21.2;6.0
1009;Utrecht (GA);2012;480.6;15.6;7.0;24.8;6.0;342.5;71.0;33.0;5.0;21.5;6.0
1010;Utrecht (GA);2013;487.3;;;25.0;6.0;343.8;71.0;33.7;5.0;;
1011;Utrecht (GA);2014;493.4;;;26.0;6.0;345.9;70.0;34.4;5.0;;
1012;Amsterdam (GA);2005;1021.3;13.4;6.0;20.1;11.0;682.2;67.0;27.7;5.0;19.1;5.0
1013;Amsterdam (GA);2006;1022.5;14.1;6.0;21.2;11.0;718.4;70.0;28.5;5.0;19.6;5.0
1014;Amsterdam (GA);2007;1028.3;15.1;6.0;22.8;11.0;728.4;71.0;29.9;5.0;20.9;5.0
1015;Amsterdam (GA);2008;1039.0;15.6;5.0;23.5;11.0;742.2;71.0;31.2;5.0;21.3;5.0
1016;Amsterdam (GA);2009 voor methodewijziging;1053.4;15.6;5.0;23.6;11.0;752.6;71.0;31.7;5.0;21.4;5.0
1017;Amsterdam (GA);2009 na methodewijziging;1053.4;15.6;6.0;23.6;11.0;753.3;72.0;31.5;5.0;21.4;5.0
1018;Amsterdam (GA);2010;1068.7;15.6;5.0;23.6;11.0;761.5;71.0;31.9;6.0;21.4;5.0
1019;Amsterdam (GA);2011;1081.9;15.7;5.0;23.7;11.0;772.2;71.0;32.5;6.0;21.4;5.0
1020;Amsterdam (GA);2012;1093.8;15.8;5.0;24.0;11.0;776.4;71.0;33.0;6.0;21.8;5.0
1021;Amsterdam (GA);2013;1107.8;;;24.2;11.0;781.4;71.0;33.6;6.0;;
1022;Amsterdam (GA);2014;1122.7;;;25.3;10.0;787.8;70.0;34.4;6.0;;
1023;Haarlem (GA);2005;189.6;14.7;1.0;23.1;1.0;131.8;69.0;30.2;1.0;20.4;1.0
1024;Haarlem (GA);2006;189.6;15.5;1.0;24.5;1.0;137.0;72.0;31.2;1.0;21.1;1.0
1025;Haarlem (GA);2007;190.1;16.8;1.0;26.6;1.0;137.8;72.0;32.8;1.0;22.8;1.0
1026;Haarlem (GA);2008;195.9;17.3;1.0;27.5;1.0;143.1;73.0;34.3;1.0;23.4;1.0
1027;Haarlem (GA);2009 voor methodewijziging;197.7;17.3;1.0;27.4;1.0;144.6;73.0;34.8;1.0;23.3;1.0
1028;Haarlem (GA);2009 na methodewijziging;197.7;17.4;1.0;27.6;1.0;145.2;73.0;34.9;1.0;23.5;1.0
1029;Haarlem (GA);2010;199.0;17.4;1.0;27.5;1.0;146.0;73.0;35.2;1.0;23.4;1.0
1030;Haarlem (GA);2011;200.1;17.3;1.0;27.5;1.0;147.0;73.0;36.0;1.0;23.3;1.0
1031;Haarlem (GA);2012;201.6;17.6;1.0;28.1;1.0;147.1;73.0;36.6;1.0;23.8;1.0
1032;Haarlem (GA);2013;203.6;;;28.3;1.0;148.1;73.0;37.2;1.0;;
1033;Haarlem (GA);2014;205.4;;;30.1;1.0;148.7;72.0;38.3;1.0;;
1034;Leiden (GA);2005;249.8;13.5;3.0;21.9;3.0;165.6;66.0;28.8;3.0;19.6;3.0
1035;Leiden (GA);2006;249.5;14.2;5.0;22.9;3.0;172.6;69.0;29.5;3.0;20.1;4.0
1036;Leiden (GA);2007;249.7;15.2;3.0;24.7;3.0;173.9;70.0;30.7;3.0;21.4;3.0
1037;Leiden (GA);2008;250.2;15.6;4.0;25.2;3.0;177.1;71.0;31.8;4.0;21.7;4.0
1038;Leiden (GA);2009 voor methodewijziging;251.4;15.9;2.0;25.6;3.0;178.1;71.0;32.6;3.0;22.0;3.0
1039;Leiden (GA);2009 na methodewijziging;251.4;15.9;2.0;25.6;3.0;177.8;71.0;32.6;3.0;22.0;2.0
1040;Leiden (GA);2010;253.2;15.7;3.0;25.4;3.0;178.7;71.0;32.9;3.0;21.9;3.0
1041;Leiden (GA);2011;255.0;15.8;4.0;25.4;3.0;180.4;71.0;33.4;3.0;21.9;4.0
1042;Leiden (GA);2012;257.0;15.8;4.0;25.5;4.0;181.1;70.0;33.6;3.0;22.1;4.0
1043;Leiden (GA);2013;258.6;;;25.7;4.0;181.6;70.0;34.2;3.0;;
1044;Leiden (GA);2014;260.2;;;26.8;4.0;181.8;70.0;35.0;3.0;;
1045;'s-Gravenhage (GA);2005;621.5;13.6;2.0;20.8;6.0;408.0;66.0;28.8;4.0;19.7;2.0
1046;'s-Gravenhage (GA);2006;619.4;14.2;3.0;21.9;7.0;427.5;69.0;29.4;4.0;20.1;3.0
1047;'s-Gravenhage (GA);2007;621.1;15.2;5.0;23.5;7.0;430.9;69.0;30.7;4.0;21.4;4.0
1048;'s-Gravenhage (GA);2008;627.2;15.6;6.0;24.1;6.0;437.7;70.0;31.9;3.0;21.8;2.0
1049;'s-Gravenhage (GA);2009 voor methodewijziging;633.2;15.6;6.0;24.1;8.0;441.6;70.0;32.5;4.0;21.9;4.0
1050;'s-Gravenhage (GA);2009 na methodewijziging;633.2;15.7;5.0;24.3;8.0;441.5;70.0;32.4;4.0;22.0;4.0
1051;'s-Gravenhage (GA);2010;639.6;15.5;6.0;24.1;8.0;444.4;69.0;32.6;4.0;21.9;4.0
1052;'s-Gravenhage (GA);2011;647.2;15.5;8.0;24.0;9.0;448.2;69.0;33.2;4.0;21.9;3.0
1053;'s-Gravenhage (GA);2012;651.5;15.6;8.0;24.2;9.0;448.1;69.0;33.5;4.0;22.2;3.0
1054;'s-Gravenhage (GA);2013;655.6;;;24.3;10.0;447.4;68.0;34.0;4.0;;
1055;'s-Gravenhage (GA);2014;662.8;;;25.4;9.0;451.2;68.0;34.7;4.0;;
1056;Rotterdam (GA);2005;991.6;12.3;14.0;19.3;15.0;656.7;66.0;25.4;13.0;17.7;12.0
1057;Rotterdam (GA);2006;985.9;13.0;14.0;20.4;14.0;686.4;70.0;26.0;12.0;18.2;12.0
1058;Rotterdam (GA);2007;984.6;13.9;13.0;21.8;15.0;690.0;70.0;27.3;12.0;19.4;12.0
1059;Rotterdam (GA);2008;989.3;14.3;14.0;22.4;14.0;701.4;71.0;28.4;12.0;19.7;12.0
1060;Rotterdam (GA);2009 voor methodewijziging;996.2;14.5;14.0;22.6;14.0;709.4;71.0;29.0;12.0;19.9;12.0
1061;Rotterdam (GA);2009 na methodewijziging;996.2;14.5;14.0;22.6;14.0;710.4;71.0;28.9;12.0;20.0;12.0
1062;Rotterdam (GA);2010;1003.1;14.4;14.0;22.5;14.0;714.1;71.0;29.1;13.0;19.9;12.0
1063;Rotterdam (GA);2011;1009.4;14.4;14.0;22.5;14.0;713.8;71.0;29.7;12.0;20.0;12.0
1064;Rotterdam (GA);2012;1010.0;14.5;14.0;22.7;14.0;709.8;70.0;30.1;12.0;20.3;12.0
1065;Rotterdam (GA);2013;1012.8;;;22.8;14.0;706.5;70.0;30.7;12.0;;
1066;Rotterdam (GA);2014;1032.5;;;23.7;14.0;716.3;69.0;31.2;13.0;;
1067;Dordrecht (GA);2005;245.5;12.6;11.0;20.6;9.0;164.9;67.0;26.1;10.0;18.1;10.0
1068;Dordrecht (GA);2006;235.8;13.3;11.0;21.7;10.0;164.4;70.0;26.7;11.0;18.7;10.0
1069;Dordrecht (GA);2007;235.6;14.3;11.0;23.4;9.0;165.5;70.0;27.9;11.0;20.0;9.0
1070;Dordrecht (GA);2008;235.9;14.6;11.0;23.9;9.0;167.7;71.0;29.1;10.0;20.2;10.0
1071;Dordrecht (GA);2009 voor methodewijziging;236.3;14.8;11.0;24.0;10.0;169.0;72.0;29.6;10.0;20.4;10.0
1072;Dordrecht (GA);2009 na methodewijziging;236.3;14.8;11.0;24.1;10.0;169.2;72.0;29.6;10.0;20.4;10.0
1073;Dordrecht (GA);2010;236.7;14.7;11.0;23.9;9.0;169.4;72.0;29.8;10.0;20.3;10.0
1074;Dordrecht (GA);2011;237.3;14.8;12.0;23.9;10.0;169.9;72.0;30.3;10.0;20.3;10.0
1075;Dordrecht (GA);2012;237.3;14.9;12.0;24.1;10.0;169.9;72.0;30.5;10.0;20.6;10.0
1076;Dordrecht (GA);2013;237.6;;;24.3;9.0;169.8;71.0;31.0;10.0;;
1077;Dordrecht (GA);2014;238.1;;;25.2;11.0;169.5;71.0;31.4;10.0;;
1078;Breda (GA);2005;169.7;13.2;7.0;21.1;5.0;116.8;69.0;26.9;8.0;18.5;8.0
1079;Breda (GA);2006;170.3;13.9;7.0;22.2;5.0;121.6;71.0;27.7;8.0;19.1;7.0
1080;Breda (GA);2007;171.0;15.0;7.0;24.0;5.0;122.6;72.0;29.2;8.0;20.6;7.0
1081;Breda (GA);2008;171.9;15.4;7.0;24.5;5.0;124.8;73.0;30.3;8.0;20.8;7.0
1082;Breda (GA);2009 voor methodewijziging;173.3;15.5;7.0;24.8;5.0;125.7;73.0;30.9;8.0;21.0;7.0
1083;Breda (GA);2009 na methodewijziging;173.3;15.5;7.0;24.8;5.0;125.9;73.0;30.9;8.0;21.1;7.0
1084;Breda (GA);2010;174.6;15.5;7.0;24.7;5.0;126.8;73.0;31.2;8.0;21.0;8.0
1085;Breda (GA);2011;176.4;15.5;7.0;24.7;5.0;128.5;73.0;31.7;8.0;21.0;8.0
1086;Breda (GA);2012;178.1;15.7;6.0;25.1;5.0;129.2;73.0;32.2;8.0;21.3;8.0
1087;Breda (GA);2013;179.6;;;25.2;5.0;129.6;72.0;32.7;8.0;;
1088;Breda (GA);2014;180.9;;;26.5;5.0;130.0;72.0;33.4;8.0;;
1089;Tilburg (GA);2005;222.5;12.1;18.0;19.4;14.0;153.3;69.0;24.2;16.0;16.8;17.0
1090;Tilburg (GA);2006;223.3;12.8;16.0;20.4;15.0;161.2;72.0;24.8;16.0;17.3;16.0
1091;Tilburg (GA);2007;224.4;13.7;16.0;21.9;14.0;161.9;72.0;26.0;16.0;18.6;16.0
1092;Tilburg (GA);2008;225.9;13.9;16.0;22.2;15.0;165.3;73.0;26.9;16.0;18.7;16.0
1093;Tilburg (GA);2009 voor methodewijziging;227.6;14.1;17.0;22.4;15.0;166.7;73.0;27.6;16.0;18.9;16.0
1094;Tilburg (GA);2009 na methodewijziging;227.6;14.2;17.0;22.5;15.0;166.9;73.0;27.5;16.0;19.0;17.0
1095;Tilburg (GA);2010;229.0;14.1;17.0;22.4;15.0;168.4;74.0;27.7;17.0;18.9;17.0
1096;Tilburg (GA);2011;230.4;14.2;17.0;22.5;15.0;169.8;74.0;28.1;17.0;18.9;18.0
1097;Tilburg (GA);2012;231.5;14.2;17.0;22.6;15.0;169.7;73.0;28.4;17.0;19.1;18.0
1098;Tilburg (GA);2013;233.4;;;22.6;15.0;170.0;73.0;28.7;17.0;;
1099;Tilburg (GA);2014;234.7;;;23.5;15.0;169.7;72.0;29.2;17.0;;
1100;'s-Hertogenbosch (GA);2005;160.0;13.5;5.0;21.6;4.0;111.4;70.0;27.4;6.0;18.7;6.0
1101;'s-Hertogenbosch (GA);2006;160.9;14.2;2.0;22.9;4.0;116.7;73.0;28.3;6.0;19.3;6.0
1102;'s-Hertogenbosch (GA);2007;161.8;15.4;2.0;24.6;4.0;117.3;72.0;29.9;6.0;20.9;6.0
1103;'s-Hertogenbosch (GA);2008;163.1;15.7;2.0;25.2;4.0;119.5;73.0;30.9;6.0;21.1;6.0
1104;'s-Hertogenbosch (GA);2009 voor methodewijziging;165.0;15.7;4.0;25.0;4.0;121.4;74.0;31.4;7.0;21.1;6.0
1105;'s-Hertogenbosch (GA);2009 na methodewijziging;165.0;15.8;3.0;25.2;4.0;121.8;74.0;31.4;7.0;21.1;6.0
1106;'s-Hertogenbosch (GA);2010;166.4;15.8;2.0;25.2;4.0;122.7;74.0;31.7;7.0;21.1;7.0
1107;'s-Hertogenbosch (GA);2011;167.7;15.9;2.0;25.3;4.0;124.2;74.0;32.2;7.0;21.2;7.0
1108;'s-Hertogenbosch (GA);2012;168.4;16.1;2.0;25.7;3.0;124.9;74.0;32.6;7.0;21.5;7.0
1109;'s-Hertogenbosch (GA);2013;169.4;;;25.9;3.0;125.2;74.0;33.2;7.0;;
1110;'s-Hertogenbosch (GA);2014;176.7;;;27.3;3.0;129.9;73.0;33.8;7.0;;
1111;Eindhoven (GA);2005;322.4;13.1;9.0;20.7;8.0;222.8;69.0;26.3;9.0;18.1;9.0
1112;Eindhoven (GA);2006;322.6;13.7;9.0;21.7;9.0;231.5;72.0;27.1;9.0;18.7;9.0
1113;Eindhoven (GA);2007;323.5;14.7;9.0;23.3;10.0;233.9;72.0;28.3;9.0;20.0;10.0
