ID;Geslacht;Leeftijd;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
603;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2014;4.8;86.2;14.1;17.0;24.4;1.3;0.2;56.7
604;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2015;5.0;83.5;14.0;16.7;24.2;0.4;0.2;54.6
605;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2016;5.0;87.9;13.7;16.7;23.8;0.3;0.2;57.0
606;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2017;5.2;87.4;13.5;16.5;24.8;0.3;0.2;57.2
607;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2018;5.3;90.2;12.9;16.1;;0.6;0.2;58.1
608;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2019;5.6;92.8;12.3;15.2;;1.1;0.3;61.8
609;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2020;6.0;97.7;12.5;15.2;;0.7;0.2;64.0
610;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2021;6.3;97.1;13.7;16.4;;0.8;0.2;65.4
611;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Totaal;2022;6.5;;14.4;17.3;;;;
612;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2011;0.7;;56.3;67.1;89.5;;;45.0
613;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2012;0.7;;57.3;68.9;90.8;;;45.1
614;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2013;0.7;;59.1;74.1;96.9;;;46.0
615;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2014;0.7;;59.2;73.6;97.3;;;47.3
616;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2015;0.7;;59.4;72.7;95.9;;;45.6
617;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2016;0.7;;59.8;75.7;100.8;;;47.2
618;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2017;0.6;;62.1;78.6;105.5;;;50.7
619;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2018;0.6;;63.8;82.7;;;;50.3
620;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2019;0.6;;64.1;82.0;;;;52.2
621;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2020;0.6;;65.2;82.0;;;;55.0
622;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2021;0.7;;67.2;84.0;;;;54.8
623;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2022;0.7;;68.7;86.5;;;;
624;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;3.2;121.2;;;;;;60.2
625;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;3.3;115.1;;;;;;59.0
626;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;3.5;107.6;;;;;;56.3
627;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;3.6;110.1;;;;;;58.5
628;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;3.8;105.2;;;;;;56.5
629;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;3.8;110.2;;;;;;59.2
630;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;4.0;108.6;;;;;;58.7
631;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;4.2;110.4;;;;;;59.6
632;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;4.5;112.3;;;;;;63.4
633;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;4.7;118.4;;;;;;65.8
634;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;4.9;119.4;;;;;;67.3
635;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;5.0;;;;;;;
636;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2011;0.1;;;;;;;
637;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2012;0.1;;;;;;;
638;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2013;0.1;7.8;87.0;93.8;101.6;9.9;;49.0
639;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2014;0.1;9.9;89.0;91.4;99.5;58.7;;73.7
640;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2015;0.1;13.7;88.0;92.1;101.8;18.2;;61.3
641;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2016;0.1;9.1;86.1;88.9;101.7;14.1;;54.4
642;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2017;0.1;10.3;87.7;91.6;102.3;11.7;;54.1
643;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2018;0.1;12.1;81.1;85.7;;22.0;;58.8
644;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2019;0.1;13.0;81.1;86.4;;44.7;;66.2
645;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2020;0.2;8.0;82.7;86.6;;23.6;;62.4
646;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2021;0.2;13.6;80.4;82.6;;20.6;;61.3
647;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.2;;85.4;90.1;;;;
648;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;0.4;46.4;35.2;41.4;80.1;0.0;4.3;49.6
649;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;0.4;43.6;34.1;40.0;79.6;0.0;3.5;50.0
650;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;0.4;40.1;36.7;44.3;84.1;0.1;2.9;49.9
651;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;0.4;40.9;36.7;44.6;85.8;0.0;2.6;51.8
652;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;0.4;43.9;37.5;45.0;89.8;0.0;2.6;50.5
653;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;0.4;44.3;38.0;46.1;89.9;0.0;2.4;51.9
654;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;0.4;43.4;36.9;45.3;93.4;0.4;2.6;54.0
655;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;0.4;45.0;37.4;46.0;;0.3;2.4;54.2
656;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;0.4;45.1;36.9;45.4;;0.1;3.2;56.9
657;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;0.5;49.5;37.6;45.7;;0.5;2.7;58.8
658;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;0.5;47.4;39.5;47.7;;1.1;2.8;62.0
659;Totaal mannen en vrouwen;35 tot 50 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;0.6;;46.2;54.8;;;;
660;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2011;2.2;89.6;27.2;30.6;35.8;4.5;0.7;60.3
661;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2012;2.2;91.6;26.1;28.8;33.7;4.6;0.4;60.4
662;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2013;2.2;85.3;25.8;29.7;34.5;2.5;0.3;57.4
663;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2014;2.2;91.6;24.7;27.0;31.4;11.7;0.4;66.0
664;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2015;2.4;88.9;24.2;26.8;31.8;2.0;0.4;59.6
665;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2016;2.4;87.2;23.2;25.7;30.6;2.4;0.3;60.1
666;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2017;2.5;87.7;22.7;24.9;30.4;3.3;0.4;62.2
667;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2018;2.6;88.6;23.2;25.6;;4.5;0.4;63.1
668;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2019;2.7;90.7;23.7;25.7;;10.8;0.3;70.9
669;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2020;2.9;82.0;23.0;24.7;;5.0;0.4;65.3
670;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2021;3.0;87.5;24.6;26.6;;6.9;0.7;69.6
671;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Totaal;2022;3.1;;26.0;28.0;;;;
672;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.2;;78.8;93.3;112.7;;;48.2
673;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.2;;75.0;85.7;104.8;;;46.6
674;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.2;;73.0;86.3;108.9;;;46.9
675;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.2;;68.4;80.8;102.6;;;50.0
676;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.2;;70.8;81.9;105.6;;;45.2
677;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.2;;71.5;83.0;105.8;;;49.4
678;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.2;;72.7;83.8;108.3;;;49.7
679;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.2;;73.8;87.7;;;;53.1
680;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.2;;74.9;86.9;;;;54.0
681;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.2;;75.0;86.1;;;;52.2
682;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.2;;79.3;92.9;;;;55.4
683;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.2;;78.8;92.0;;;;
684;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;1.5;127.5;;;;;;62.0
685;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;1.5;128.6;;;;;;62.5
686;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;1.5;119.5;;;;;;60.6
687;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;1.6;125.8;;;;;;64.7
688;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;1.7;123.1;;;;;;63.8
689;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;1.7;119.4;;;;;;62.9
690;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;1.8;118.0;;;;;;63.8
691;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;1.8;119.6;;;;;;65.1
692;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;1.9;123.3;;;;;;70.0
693;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;2.1;111.3;;;;;;66.5
694;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;2.1;119.8;;;;;;70.0
695;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;2.1;;;;;;;
696;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2011;0.4;2.0;101.6;110.8;116.4;25.8;;59.9
697;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2012;0.4;3.0;100.8;107.9;114.0;25.6;;59.8
698;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2013;0.4;2.2;102.4;115.6;121.5;14.3;;51.7
699;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2014;0.3;2.7;105.5;110.4;115.4;77.8;;84.9
700;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2015;0.4;4.5;97.9;104.2;110.7;12.8;;51.1
701;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2016;0.4;4.9;96.0;103.3;111.3;15.8;;56.5
702;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2017;0.4;4.6;95.7;101.7;109.7;20.5;;61.9
703;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2018;0.4;8.2;95.0;99.8;;27.6;;61.5
704;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2019;0.4;4.9;95.6;99.8;;66.2;;86.2
705;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2020;0.5;4.4;93.0;95.6;;31.2;;67.5
706;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2021;0.5;7.2;93.4;97.0;;40.0;;75.8
707;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts DGA;2022;0.6;;91.8;95.6;;;;
708;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.1;65.9;29.7;35.7;79.6;0.8;11.2;61.3
709;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.1;65.4;33.6;40.6;81.4;5.8;5.8;58.9
710;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.1;51.9;31.9;39.4;83.0;2.0;4.6;50.9
711;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.1;55.0;36.7;42.7;80.5;1.5;7.4;57.2
712;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.1;47.7;36.3;45.6;82.6;1.1;6.5;52.6
713;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.1;47.1;35.4;42.2;80.9;0.8;4.4;50.5
714;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.1;52.0;34.6;40.9;80.2;3.6;7.7;59.6
715;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.1;48.8;36.2;44.1;;0.6;7.9;54.9
716;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.1;50.1;38.7;45.5;;4.8;6.8;59.2
717;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.2;41.7;41.7;48.6;;2.9;6.9;60.9
718;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.2;49.8;36.2;42.3;;0.4;11.1;62.0
719;Totaal mannen en vrouwen;35 tot 50 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2022;0.2;;52.2;58.0;;;;
720;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2011;6.2;78.3;85.0;98.3;106.5;9.1;1.3;83.4
721;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2012;6.4;79.7;84.7;97.4;105.9;8.3;1.3;84.6
722;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2013;6.7;79.7;85.0;103.9;112.6;4.5;0.9;84.6
723;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2014;6.6;84.8;85.5;98.8;107.3;19.1;1.0;96.1
724;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2015;6.8;32.4;116.6;133.9;143.1;3.7;1.1;80.6
725;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2016;6.9;30.4;118.5;138.4;148.0;6.2;0.8;81.9
726;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2017;7.1;29.2;120.1;137.7;147.9;9.6;0.8;88.6
727;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2018;7.1;24.8;124.1;141.0;;12.4;1.0;86.1
728;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2019;7.2;24.2;127.9;144.6;;39.6;1.1;105.2
729;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2020;7.5;23.3;129.3;146.5;;16.8;0.8;94.0
730;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2021;7.7;24.4;130.3;148.1;;14.4;0.9;95.6
731;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Totaal;2022;7.9;;130.4;147.3;;;;
732;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2011;2.3;;142.9;167.8;178.8;;;71.6
733;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2012;2.4;;144.6;169.1;180.4;;;72.0
734;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2013;2.5;;146.0;177.0;188.9;;;74.6
735;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2014;2.6;;147.3;173.8;184.1;;;78.7
736;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2015;2.9;;152.0;182.4;193.7;;;79.9
737;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2016;3.0;;153.6;188.8;200.2;;;82.1
738;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2017;3.1;;155.2;185.1;197.4;;;84.4
739;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2018;3.2;;157.5;187.6;;;;83.6
740;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2019;3.2;;159.9;189.3;;;;91.7
741;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2020;3.4;;164.0;195.2;;;;92.5
742;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2021;3.5;;165.9;197.5;;;;93.0
743;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2022;3.5;;167.6;198.2;;;;
744;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2011;2.2;199.1;;;;;;92.0
745;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2012;2.3;201.1;;;;;;94.5
746;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2013;2.5;200.4;;;;;;94.6
747;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2014;2.4;212.0;;;;;;100.0
748;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2015;1.1;172.2;;;;;;91.0
749;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2016;1.1;179.4;;;;;;92.9
750;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2017;1.0;179.1;;;;;;94.8
751;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2018;0.9;168.7;;;;;;92.5
752;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2019;0.9;175.2;;;;;;97.9
753;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2020;0.9;173.5;;;;;;97.5
754;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2021;0.9;179.7;;;;;;101.2
755;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2022;1.0;;;;;;;
756;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2011;1.0;4.9;116.7;125.5;135.2;51.6;;88.1
757;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2012;1.0;6.8;111.9;119.4;130.2;50.8;;88.8
758;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2013;1.0;5.3;112.1;138.4;147.6;27.7;;81.9
759;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2014;1.0;8.5;111.8;117.7;127.5;127.0;;133.3
760;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2015;2.1;2.8;118.6;124.5;131.2;11.2;;72.0
761;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2016;2.2;1.5;119.5;123.8;130.7;18.4;;73.3
762;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2017;2.3;1.9;119.2;125.6;133.8;26.7;;89.0
763;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2018;2.4;2.1;122.1;125.7;;34.1;;84.2
764;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2019;2.5;2.5;124.6;127.9;;110.3;;124.8
765;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2020;2.6;1.8;123.5;126.1;;45.2;;93.2
766;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2021;2.7;1.7;124.4;127.8;;38.8;;93.9
767;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts DGA;2022;2.7;;124.6;127.5;;;;
768;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2011;0.7;52.7;121.1;143.4;170.7;4.7;11.7;88.3
769;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2012;0.8;51.9;118.5;139.3;166.8;2.0;10.6;87.9
770;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2013;0.7;46.5;122.4;152.2;181.4;0.4;8.8;89.0
771;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2014;0.7;57.1;119.0;140.0;169.2;3.7;9.5;96.6
772;Totaal mannen en vrouwen;50 jaar of ouder;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2015;0.7;33.4;144.0;168.6;186.6;0.3;10.4;92.2
