ID;Geslacht;Leeftijd;Onderwijsniveau;PositieInDeWerkkring;Marges;Perioden;Organisatiegraad_1
1495;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2022;19.2
1496;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2023;19.5
1497;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2024;13.1
1498;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;16.8
1499;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;15.3
1500;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;16.2
1501;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;11.4
1502;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;14.7
1503;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;14.6
1504;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;9.4
1505;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;24.3
1506;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;22.7
1507;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;23.9
1508;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;18.7
1509;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;24.7
1510;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;25.4
1511;Totaal mannen en vrouwen;55 tot 65 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;17.9
1512;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2018;24.2
1513;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2019;25.7
1514;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2020;22.0
1515;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2021;25.4
1516;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2022;22.0
1517;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2023;22.0
1518;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Waarde;2024;20.7
1519;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2018;22.0
1520;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2019;23.6
1521;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2020;20.0
1522;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2021;23.3
1523;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2022;19.7
1524;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2023;19.8
1525;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2024;18.6
1526;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2018;26.5
1527;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2019;28.0
1528;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2020;24.2
1529;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2021;27.6
1530;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2022;24.6
1531;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2023;24.4
1532;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2024;22.9
1533;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2018;28.6
1534;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2019;31.1
1535;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2020;26.7
1536;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2021;29.1
1537;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2022;24.8
1538;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2023;25.3
1539;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2024;24.1
1540;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;25.5
1541;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;28.2
1542;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;24.1
1543;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;26.4
1544;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;21.6
1545;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;22.3
1546;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;21.4
1547;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;31.9
1548;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;34.0
1549;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;29.6
1550;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;32.0
1551;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;28.3
1552;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;28.5
1553;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;27.0
1554;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2018;18.1
1555;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2019;15.9
1556;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2020;13.1
1557;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2021;17.9
1558;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2022;18.0
1559;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2023;17.3
1560;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2024;15.0
1561;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;15.2
1562;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;13.0
1563;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;10.5
1564;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;14.9
1565;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;14.7
1566;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;14.3
1567;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;12.2
1568;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;21.4
1569;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;19.2
1570;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;16.1
1571;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;21.5
1572;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;21.9
1573;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;20.9
1574;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;18.4
1575;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2018;21.1
1576;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2019;22.5
1577;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2020;19.7
1578;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2021;20.6
1579;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2022;19.7
1580;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2023;20.8
1581;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2024;18.7
1582;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2018;17.4
1583;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2019;18.8
1584;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2020;16.2
1585;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2021;16.9
1586;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2022;15.6
1587;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2023;17.1
1588;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2024;15.2
1589;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2018;25.2
1590;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2019;26.7
1591;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2020;23.8
1592;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2021;24.9
1593;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2022;24.6
1594;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2023;25.1
1595;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2024;22.7
1596;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2018;24.2
1597;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2019;26.0
1598;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2020;24.2
1599;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2021;22.8
1600;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2022;21.0
1601;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2023;23.6
1602;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2024;20.2
1603;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;19.1
1604;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;21.0
1605;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;19.5
1606;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;17.9
1607;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;15.7
1608;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;18.7
1609;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;15.8
1610;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;30.1
1611;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;31.7
1612;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;29.6
1613;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;28.5
1614;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;27.5
1615;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;29.4
1616;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;25.4
1617;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2018;16.8
1618;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2019;16.5
1619;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2020;11.3
1620;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2021;16.7
1621;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2022;17.7
1622;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2023;16.2
1623;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2024;16.1
1624;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;12.1
1625;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;11.8
1626;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;7.3
1627;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;11.7
1628;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;11.8
1629;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;11.1
1630;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;11.2
1631;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;22.7
1632;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;22.7
1633;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;17.1
1634;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;23.3
1635;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;25.7
1636;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;22.9
1637;Totaal mannen en vrouwen;65 tot 75 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;22.8
1638;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2018;24.6
1639;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2019;25.9
1640;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2020;20.1
1641;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2021;25.8
1642;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2022;22.6
1643;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2023;22.8
1644;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2024;20.4
1645;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2018;21.3
1646;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2019;22.6
1647;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2020;17.1
1648;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2021;22.4
1649;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2022;18.7
1650;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2023;19.1
1651;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2024;17.2
1652;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2018;28.2
1653;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2019;29.5
1654;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2020;23.3
1655;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2021;29.5
1656;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2022;27.0
1657;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2023;26.9
1658;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2024;24.2
1659;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2018;28.5
1660;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2019;31.3
1661;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2020;23.6
1662;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2021;30.1
1663;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2022;26.2
1664;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2023;27.6
1665;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2024;24.4
1666;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;23.9
1667;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;26.9
1668;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;19.8
1669;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;25.9
1670;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;21.1
1671;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;22.6
1672;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;20.1
1673;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;33.6
1674;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;36.0
1675;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;27.9
1676;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;34.7
1677;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;32.2
1678;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;33.2
1679;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;29.3
1680;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2018;19.4
1681;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2019;16.3
1682;Totaal mannen en vrouwen;65 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2020;13.3
