ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
688;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2005;819.0;567.0;536.0;30.0;252.0;69.2;65.5;5.4
689;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2006;843.0;595.0;567.0;28.0;248.0;70.6;67.2;4.8
690;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2007;865.0;617.0;593.0;24.0;247.0;71.4;68.6;3.8
691;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2008;894.0;644.0;624.0;20.0;250.0;72.0;69.8;3.1
692;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2009;916.0;664.0;642.0;22.0;251.0;72.6;70.2;3.3
693;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2010;905.0;663.0;635.0;28.0;242.0;73.3;70.2;4.3
694;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2011;868.0;646.0;621.0;24.0;222.0;74.4;71.6;3.8
695;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
696;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2001;170.0;143.0;140.0;3.0;27.0;84.0;82.1;2.3
697;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2002;185.0;154.0;149.0;5.0;31.0;83.5;80.8;3.2
698;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2003;198.0;161.0;154.0;7.0;37.0;81.3;77.7;4.3
699;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2004;186.0;152.0;143.0;9.0;35.0;81.4;76.7;5.8
700;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2005;201.0;167.0;158.0;10.0;33.0;83.4;78.6;5.7
701;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2006;219.0;185.0;177.0;8.0;34.0;84.3;80.6;4.4
702;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2007;217.0;183.0;178.0;5.0;34.0;84.4;82.0;2.8
703;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2008;217.0;180.0;173.0;7.0;37.0;82.9;79.7;3.8
704;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2009;221.0;185.0;176.0;9.0;36.0;83.9;79.7;5.0
705;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2010;223.0;185.0;176.0;9.0;38.0;83.0;78.8;5.0
706;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2011;221.0;185.0;175.0;9.0;37.0;83.4;79.2;5.1
707;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
708;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2001;29.0;21.0;20.0;;8.0;72.4;68.6;
709;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2002;27.0;21.0;20.0;;7.0;75.3;73.9;
710;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2003;30.0;22.0;20.0;;8.0;73.8;68.8;
711;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2004;118.0;78.0;68.0;10.0;40.0;65.8;57.5;12.6
712;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2005;169.0;115.0;101.0;14.0;54.0;68.3;60.0;12.1
713;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2006;178.0;121.0;108.0;13.0;56.0;68.2;61.0;10.6
714;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2007;175.0;120.0;108.0;12.0;55.0;68.4;61.5;10.1
715;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2008;88.0;62.0;58.0;4.0;26.0;70.3;65.9;6.3
716;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2009;39.0;27.0;25.0;2.0;11.0;71.2;64.9;8.7
717;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2010;44.0;31.0;29.0;2.0;13.0;71.3;65.8;7.7
718;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2011;48.0;36.0;34.0;2.0;12.0;74.9;70.4;6.0
719;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Havo, vwo, mbo;Onbekende onderwijsrichting;2012;;;;;;;;
720;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2001;1670.0;1212.0;1182.0;30.0;457.0;72.6;70.8;2.5
721;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2002;1705.0;1252.0;1213.0;39.0;453.0;73.4;71.2;3.1
722;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2003;1696.0;1253.0;1200.0;53.0;443.0;73.9;70.7;4.2
723;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2004;1487.0;1091.0;1027.0;64.0;396.0;73.4;69.1;5.9
724;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2005;1502.0;1098.0;1028.0;70.0;404.0;73.1;68.4;6.4
725;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2006;1594.0;1175.0;1110.0;65.0;418.0;73.7;69.6;5.6
726;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2007;1594.0;1188.0;1133.0;54.0;407.0;74.5;71.1;4.6
727;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2008;1549.0;1167.0;1124.0;42.0;383.0;75.3;72.6;3.6
728;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2009;1529.0;1157.0;1102.0;55.0;372.0;75.7;72.1;4.8
729;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2010;1458.0;1091.0;1030.0;61.0;367.0;74.8;70.6;5.6
730;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2011;1386.0;1057.0;998.0;59.0;329.0;76.3;72.0;5.6
731;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;1;2012;1457.0;1124.0;1051.0;73.0;333.0;77.2;72.1;6.5
732;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2001;;;;;;;;
733;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2002;;;;;;;;
734;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2003;;;;;;;;
735;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2004;;;;;;;;
736;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2005;;;;;;;;
737;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2006;;;;;;;;
738;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2007;;;;;;;;
739;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2008;;;;;;;;
740;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2009;;;;;;;;
741;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2010;;;;;;;;
742;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2011;;;;;;;;
743;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;2;2012;;;;;;;;
744;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2001;46.0;27.0;26.0;;19.0;58.4;56.4;
745;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2002;42.0;27.0;26.0;;15.0;63.9;61.0;
746;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2003;41.0;25.0;24.0;;16.0;61.6;59.5;
747;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2004;34.0;21.0;19.0;;13.0;60.8;57.3;
748;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2005;32.0;22.0;21.0;;10.0;67.9;65.2;
749;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2006;33.0;21.0;21.0;;12.0;64.4;63.1;
750;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2007;34.0;22.0;21.0;;12.0;64.5;62.8;
751;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2008;34.0;23.0;22.0;;11.0;66.6;64.9;
752;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2009;38.0;26.0;25.0;;12.0;68.0;65.5;
753;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2010;36.0;25.0;24.0;;12.0;67.7;65.6;
754;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2011;28.0;19.0;18.0;;9.0;67.8;65.0;
755;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;3;2012;;;;;;;;
756;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2001;37.0;29.0;28.0;;9.0;76.7;73.9;
757;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2002;40.0;31.0;30.0;;9.0;76.9;74.2;
758;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2003;40.0;30.0;28.0;2.0;11.0;73.8;68.4;7.3
759;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2004;39.0;28.0;26.0;2.0;11.0;72.3;66.9;7.5
760;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2005;29.0;21.0;19.0;2.0;8.0;72.6;64.5;11.1
761;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2006;26.0;20.0;19.0;;7.0;74.8;70.3;
762;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2007;29.0;22.0;21.0;;7.0;74.7;71.3;
763;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2008;28.0;21.0;20.0;;7.0;75.2;71.1;
764;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2009;27.0;20.0;19.0;;7.0;74.4;71.3;
765;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2010;27.0;20.0;18.0;2.0;7.0;73.0;66.2;9.4
766;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2011;28.0;22.0;20.0;3.0;6.0;80.0;70.5;11.9
767;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;4;2012;;;;;;;;
768;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2001;434.0;290.0;281.0;9.0;144.0;66.8;64.9;2.9
769;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2002;449.0;298.0;285.0;13.0;151.0;66.4;63.4;4.5
770;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2003;435.0;295.0;278.0;17.0;140.0;67.8;63.9;5.8
771;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2004;322.0;223.0;207.0;16.0;98.0;69.4;64.3;7.3
772;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2005;279.0;190.0;174.0;15.0;90.0;67.9;62.4;8.1
773;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2006;296.0;205.0;188.0;17.0;91.0;69.2;63.5;8.2
774;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2007;291.0;206.0;193.0;13.0;85.0;70.8;66.2;6.4
775;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2008;306.0;217.0;207.0;10.0;88.0;71.1;67.9;4.6
776;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2009;310.0;222.0;207.0;15.0;89.0;71.5;66.6;6.8
777;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2010;288.0;205.0;189.0;16.0;83.0;71.1;65.5;7.9
778;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2011;272.0;195.0;179.0;16.0;77.0;71.6;65.9;8.0
779;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;5;2012;;;;;;;;
780;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2001;77.0;64.0;63.0;;14.0;82.4;81.5;
781;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2002;83.0;67.0;66.0;;16.0;81.1;79.6;
782;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2003;80.0;67.0;64.0;2.0;13.0;83.6;80.5;3.7
783;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2004;67.0;55.0;53.0;2.0;12.0;82.2;79.9;2.8
784;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2005;68.0;54.0;52.0;2.0;14.0;80.0;77.2;3.6
785;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2006;75.0;60.0;58.0;2.0;14.0;80.7;78.1;3.2
786;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2007;77.0;63.0;61.0;2.0;14.0;82.0;78.9;3.7
787;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2008;76.0;63.0;61.0;2.0;13.0;82.8;80.1;3.1
788;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2009;83.0;69.0;66.0;3.0;14.0;83.3;80.2;3.8
789;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2010;74.0;61.0;58.0;3.0;13.0;82.5;78.3;5.1
790;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2011;66.0;54.0;51.0;3.0;12.0;81.6;77.2;5.4
791;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;6;2012;;;;;;;;
792;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2001;37.0;30.0;29.0;;7.0;81.9;79.6;
793;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2002;37.0;30.0;29.0;;8.0;79.7;77.0;
794;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2003;35.0;28.0;26.0;2.0;7.0;81.0;75.0;7.4
795;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2004;30.0;23.0;20.0;2.0;8.0;74.8;66.9;10.6
796;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2005;30.0;23.0;21.0;2.0;7.0;76.4;70.4;7.9
797;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2006;30.0;23.0;21.0;2.0;7.0;77.7;69.7;10.3
798;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2007;29.0;21.0;20.0;;7.0;74.0;68.9;
799;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2008;31.0;25.0;23.0;;7.0;78.3;74.4;
800;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2009;34.0;26.0;24.0;2.0;8.0;76.6;69.9;8.7
801;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2010;32.0;25.0;23.0;2.0;7.0;78.2;73.3;6.2
802;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2011;34.0;27.0;25.0;2.0;7.0;80.3;73.2;8.8
803;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;7;2012;;;;;;;;
804;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2001;443.0;368.0;363.0;5.0;75.0;83.1;82.0;1.3
805;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2002;458.0;386.0;380.0;6.0;72.0;84.3;82.9;1.7
806;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2003;475.0;398.0;385.0;12.0;77.0;83.7;81.2;3.1
807;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2004;379.0;311.0;298.0;13.0;68.0;82.0;78.6;4.2
808;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2005;367.0;303.0;290.0;13.0;64.0;82.5;78.8;4.4
809;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2006;391.0;322.0;312.0;10.0;68.0;82.5;80.0;3.0
810;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2007;385.0;319.0;312.0;8.0;65.0;83.0;81.0;2.4
811;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2008;389.0;326.0;318.0;8.0;64.0;83.6;81.7;2.3
812;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2009;382.0;319.0;306.0;13.0;63.0;83.5;80.1;4.1
813;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2010;355.0;293.0;279.0;13.0;62.0;82.5;78.7;4.6
814;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2011;332.0;277.0;265.0;12.0;55.0;83.5;79.8;4.5
815;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;8;2012;;;;;;;;
816;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2001;61.0;52.0;52.0;;8.0;86.0;85.1;
817;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2002;63.0;54.0;54.0;;9.0;85.7;84.6;
818;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2003;63.0;55.0;54.0;;8.0;87.0;85.9;
819;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2004;52.0;45.0;44.0;;7.0;86.3;83.9;
820;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2005;45.0;39.0;37.0;2.0;6.0;86.2;82.7;4.0
821;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2006;49.0;42.0;41.0;;7.0;85.4;83.0;
822;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2007;49.0;43.0;42.0;;7.0;86.6;84.6;
823;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2008;47.0;40.0;40.0;;6.0;86.2;84.8;
824;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2009;54.0;46.0;45.0;;8.0;84.8;82.9;
825;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2010;54.0;45.0;43.0;2.0;9.0;83.5;79.9;4.3
826;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2011;54.0;48.0;45.0;2.0;6.0;88.5;84.1;4.9
827;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;9;2012;;;;;;;;
828;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2001;388.0;235.0;225.0;10.0;152.0;60.7;58.1;4.2
829;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2002;379.0;236.0;226.0;10.0;143.0;62.2;59.7;4.1
830;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2003;366.0;229.0;219.0;10.0;137.0;62.6;59.8;4.4
831;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2004;344.0;226.0;214.0;12.0;117.0;65.8;62.3;5.4
832;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2005;384.0;250.0;235.0;15.0;135.0;65.0;61.2;5.8
833;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2006;410.0;273.0;258.0;15.0;137.0;66.7;63.1;5.4
834;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2007;418.0;283.0;270.0;13.0;136.0;67.6;64.6;4.4
835;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2008;445.0;304.0;294.0;11.0;141.0;68.4;66.0;3.5
836;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2009;457.0;316.0;304.0;12.0;141.0;69.1;66.4;3.9
837;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2010;441.0;301.0;286.0;15.0;139.0;68.4;64.9;5.1
838;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2011;418.0;293.0;280.0;13.0;125.0;70.1;66.9;4.6
839;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
840;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2001;118.0;97.0;95.0;2.0;21.0;82.0;80.3;2.1
841;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2002;124.0;101.0;98.0;3.0;23.0;81.4;78.6;3.4
842;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2003;131.0;104.0;100.0;4.0;26.0;80.0;76.8;4.0
843;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2004;97.0;78.0;74.0;4.0;19.0;80.5;76.0;5.5
844;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2005;95.0;80.0;75.0;5.0;16.0;83.5;78.5;6.0
845;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2006;105.0;87.0;83.0;4.0;18.0;82.6;78.7;4.7
846;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2007;106.0;88.0;85.0;3.0;17.0;83.5;80.7;3.3
847;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2008;104.0;85.0;81.0;4.0;19.0;81.6;77.4;5.1
848;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2009;104.0;86.0;81.0;5.0;19.0;82.2;77.6;5.6
849;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2010;101.0;81.0;77.0;4.0;20.0;80.3;76.0;5.3
850;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2011;96.0;80.0;75.0;4.0;17.0;82.6;78.0;5.6
851;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
852;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Onbekende onderwijsrichting;2001;28.0;20.0;19.0;;8.0;72.2;68.8;
853;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Onbekende onderwijsrichting;2002;26.0;20.0;19.0;;6.0;75.5;74.1;
854;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Onbekende onderwijsrichting;2003;28.0;20.0;19.0;;8.0;72.6;68.2;
855;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Onbekende onderwijsrichting;2004;116.0;75.0;66.0;10.0;40.0;65.2;56.9;12.7
856;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Mbo 2 en 3;Onbekende onderwijsrichting;2005;167.0;113.0;100.0;14.0;53.0;68.1;59.9;12.0
