ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10
3169;Zelfstandige;282 Overige machine-industrie algemeen;2008;1.4;1.3;58.0;51.4;55.8;49.6;37.9;32.7;301.8;70.5
3170;Zelfstandige;282 Overige machine-industrie algemeen;2009;1.5;1.4;54.4;48.2;53.0;48.0;36.3;31.0;276.1;57.7
3171;Zelfstandige;282 Overige machine-industrie algemeen;2010;0.9;0.8;60.2;52.2;57.8;50.1;39.4;32.3;346.1;102.2
3172;Zelfstandige;282 Overige machine-industrie algemeen;2011;0.9;0.8;60.6;54.4;58.0;53.2;46.2;36.0;295.3;91.3
3173;Zelfstandige;282 Overige machine-industrie algemeen;2012;0.8;0.7;61.5;54.0;59.3;52.7;47.8;36.2;300.5;92.4
3174;Zelfstandige;282 Overige machine-industrie algemeen;2013;0.8;0.7;62.2;55.1;58.5;53.5;44.7;35.5;279.8;118.9
3175;Zelfstandige;282 Overige machine-industrie algemeen;2014;0.8;0.7;63.4;56.9;60.2;54.2;63.0;38.9;308.4;112.7
3176;Zelfstandige;282 Overige machine-industrie algemeen;2015;0.7;0.6;61.6;53.8;58.1;51.5;61.1;38.6;300.3;125.8
3177;Zelfstandige;2821 Industriële ovenindustrie;2007;0.0;0.0;;;;;;;;
3178;Zelfstandige;2821 Industriële ovenindustrie;2008;0.0;0.0;;;;;;;;
3179;Zelfstandige;2821 Industriële ovenindustrie;2009;0.0;0.0;;;;;;;;
3180;Zelfstandige;2821 Industriële ovenindustrie;2010;0.0;0.0;;;;;;;;
3181;Zelfstandige;2821 Industriële ovenindustrie;2011;0.0;0.0;;;;;;;;
3182;Zelfstandige;2821 Industriële ovenindustrie;2012;0.0;0.0;;;;;;;;
3183;Zelfstandige;2821 Industriële ovenindustrie;2013;0.0;0.0;;;;;;;;
3184;Zelfstandige;2821 Industriële ovenindustrie;2014;0.0;0.0;;;;;;;;
3185;Zelfstandige;2821 Industriële ovenindustrie;2015;0.0;0.0;;;;;;;;
3186;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2007;0.3;0.2;66.1;60.3;62.2;56.6;45.5;35.9;380.0;106.3
3187;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2008;0.3;0.2;65.4;57.9;62.6;56.9;39.9;34.2;328.5;74.3
3188;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2009;0.3;0.3;58.3;51.9;56.1;50.9;37.6;32.2;325.6;84.7
3189;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2010;0.2;0.2;66.9;57.4;64.8;53.0;40.3;32.5;388.7;106.5
3190;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2011;0.2;0.2;63.9;56.7;62.6;56.7;62.0;36.5;363.7;83.6
3191;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2012;0.2;0.2;64.3;59.8;63.1;55.4;50.8;37.3;342.1;106.9
3192;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2013;0.2;0.2;67.2;63.0;63.0;59.1;50.6;38.1;409.7;126.0
3193;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2014;0.2;0.2;70.3;62.0;66.7;62.5;59.3;42.3;424.1;121.1
3194;Zelfstandige;2822 Hijs- en hefwerktuigenindustrie;2015;0.2;0.2;67.9;59.3;63.4;56.5;62.6;41.8;414.4;149.1
3195;Zelfstandige;2823 Kantoormachine-industrie;2007;0.0;0.0;;;;;;;;
3196;Zelfstandige;2823 Kantoormachine-industrie;2008;0.0;0.0;;;;;;;;
3197;Zelfstandige;2823 Kantoormachine-industrie;2009;0.0;0.0;;;;;;;;
3198;Zelfstandige;2823 Kantoormachine-industrie;2010;0.0;0.0;;;;;;;;
3199;Zelfstandige;2823 Kantoormachine-industrie;2011;0.0;0.0;;;;;;;;
3200;Zelfstandige;2823 Kantoormachine-industrie;2012;0.0;0.0;;;;;;;;
3201;Zelfstandige;2823 Kantoormachine-industrie;2013;0.0;0.0;;;;;;;;
3202;Zelfstandige;2823 Kantoormachine-industrie;2014;0.0;0.0;;;;;;;;
3203;Zelfstandige;2823 Kantoormachine-industrie;2015;0.0;0.0;;;;;;;;
3204;Zelfstandige;2824 Industrie elektr. handgereedschap;2007;0.0;;;;;;;;;
3205;Zelfstandige;2824 Industrie elektr. handgereedschap;2008;0.0;;;;;;;;;
3206;Zelfstandige;2824 Industrie elektr. handgereedschap;2009;0.0;;;;;;;;;
3207;Zelfstandige;2824 Industrie elektr. handgereedschap;2010;0.0;0.0;;;;;;;;
3208;Zelfstandige;2824 Industrie elektr. handgereedschap;2011;0.0;0.0;;;;;;;;
3209;Zelfstandige;2824 Industrie elektr. handgereedschap;2012;0.0;0.0;;;;;;;;
3210;Zelfstandige;2824 Industrie elektr. handgereedschap;2013;0.0;0.0;;;;;;;;
3211;Zelfstandige;2824 Industrie elektr. handgereedschap;2014;0.0;0.0;;;;;;;;
3212;Zelfstandige;2824 Industrie elektr. handgereedschap;2015;0.0;0.0;;;;;;;;
3213;Zelfstandige;2825 Industrie van koeltechniek, airco;2007;0.3;0.3;57.8;49.5;55.6;48.3;48.0;33.2;343.1;110.0
3214;Zelfstandige;2825 Industrie van koeltechniek, airco;2008;0.4;0.3;58.0;50.5;56.4;49.0;39.3;33.9;373.0;99.6
3215;Zelfstandige;2825 Industrie van koeltechniek, airco;2009;0.4;0.3;57.0;49.1;55.1;48.5;37.9;32.3;301.4;89.0
3216;Zelfstandige;2825 Industrie van koeltechniek, airco;2010;0.2;0.2;62.7;52.2;61.7;52.0;40.7;33.2;242.2;63.8
3217;Zelfstandige;2825 Industrie van koeltechniek, airco;2011;0.2;0.2;64.4;53.6;63.2;53.7;43.6;35.9;216.1;52.4
3218;Zelfstandige;2825 Industrie van koeltechniek, airco;2012;0.2;0.2;69.5;55.5;67.3;54.9;45.8;35.9;209.1;57.1
3219;Zelfstandige;2825 Industrie van koeltechniek, airco;2013;0.2;0.2;69.8;54.5;66.7;54.2;44.6;35.5;168.9;79.5
3220;Zelfstandige;2825 Industrie van koeltechniek, airco;2014;0.1;0.1;69.5;62.4;66.6;61.0;56.0;38.4;156.0;70.5
3221;Zelfstandige;2825 Industrie van koeltechniek, airco;2015;0.1;0.1;65.9;52.5;62.6;52.9;49.4;37.0;161.0;67.0
3222;Zelfstandige;2829 Overige machine-industrie algemeen;2007;0.7;0.5;53.6;47.6;51.6;45.7;42.6;31.6;291.6;62.0
3223;Zelfstandige;2829 Overige machine-industrie algemeen;2008;0.8;0.7;55.4;49.7;53.3;48.0;36.9;32.4;267.6;58.7
3224;Zelfstandige;2829 Overige machine-industrie algemeen;2009;0.8;0.8;52.0;46.9;51.0;47.0;34.9;30.1;247.3;52.0
3225;Zelfstandige;2829 Overige machine-industrie algemeen;2010;0.4;0.4;57.0;51.5;54.1;49.7;38.8;32.1;354.1;121.9
3226;Zelfstandige;2829 Overige machine-industrie algemeen;2011;0.4;0.4;57.8;54.0;54.4;52.1;39.7;36.1;339.4;106.3
3227;Zelfstandige;2829 Overige machine-industrie algemeen;2012;0.4;0.4;57.9;51.9;55.2;50.0;47.2;36.2;314.8;110.6
3228;Zelfstandige;2829 Overige machine-industrie algemeen;2013;0.4;0.4;57.5;51.9;53.8;49.7;41.8;34.8;306.2;141.1
3229;Zelfstandige;2829 Overige machine-industrie algemeen;2014;0.4;0.4;59.0;53.2;56.0;51.8;68.8;37.6;334.3;133.1
3230;Zelfstandige;2829 Overige machine-industrie algemeen;2015;0.4;0.3;57.7;52.0;54.6;50.0;66.3;38.0;334.4;148.3
3231;Zelfstandige;283 Landbouwmachine-industrie;2007;0.0;0.0;;;;;;;;
3232;Zelfstandige;283 Landbouwmachine-industrie;2008;0.0;;;;;;;;;
3233;Zelfstandige;283 Landbouwmachine-industrie;2009;0.0;;;;;;;;;
3234;Zelfstandige;283 Landbouwmachine-industrie;2010;0.3;0.3;53.6;48.3;51.7;47.0;37.5;31.0;566.3;194.3
3235;Zelfstandige;283 Landbouwmachine-industrie;2011;0.3;0.3;53.4;47.6;52.2;47.3;40.5;34.3;504.0;190.5
3236;Zelfstandige;283 Landbouwmachine-industrie;2012;0.3;0.3;55.1;48.4;52.6;46.9;41.6;34.6;505.1;215.4
3237;Zelfstandige;283 Landbouwmachine-industrie;2013;0.3;0.3;54.5;48.5;53.2;46.7;42.6;34.3;416.0;221.6
3238;Zelfstandige;283 Landbouwmachine-industrie;2014;0.2;0.2;58.4;52.5;56.2;51.1;55.2;38.6;453.4;255.4
3239;Zelfstandige;283 Landbouwmachine-industrie;2015;0.2;0.2;55.7;50.5;53.6;49.2;51.6;36.4;451.8;256.9
3240;Zelfstandige;2830 Landbouwmachine-industrie;2007;0.0;0.0;;;;;;;;
3241;Zelfstandige;2830 Landbouwmachine-industrie;2008;0.0;;;;;;;;;
3242;Zelfstandige;2830 Landbouwmachine-industrie;2009;0.0;;;;;;;;;
3243;Zelfstandige;2830 Landbouwmachine-industrie;2010;0.3;0.3;53.6;48.3;51.7;47.0;37.5;31.0;566.3;194.3
3244;Zelfstandige;2830 Landbouwmachine-industrie;2011;0.3;0.3;53.4;47.6;52.2;47.3;40.5;34.3;504.0;190.5
3245;Zelfstandige;2830 Landbouwmachine-industrie;2012;0.3;0.3;55.1;48.4;52.6;46.9;41.6;34.6;505.1;215.4
3246;Zelfstandige;2830 Landbouwmachine-industrie;2013;0.3;0.3;54.5;48.5;53.2;46.7;42.6;34.3;416.0;221.6
3247;Zelfstandige;2830 Landbouwmachine-industrie;2014;0.2;0.2;58.4;52.5;56.2;51.1;55.2;38.6;453.4;255.4
3248;Zelfstandige;2830 Landbouwmachine-industrie;2015;0.2;0.2;55.7;50.5;53.6;49.2;51.6;36.4;451.8;256.9
3249;Zelfstandige;284 Gereedschapswerktuigenindustrie;2007;0.2;0.1;51.8;46.9;49.6;46.3;38.5;31.3;323.2;61.8
3250;Zelfstandige;284 Gereedschapswerktuigenindustrie;2008;0.2;0.2;49.4;45.7;48.0;46.5;33.1;30.7;335.2;50.5
3251;Zelfstandige;284 Gereedschapswerktuigenindustrie;2009;0.2;0.2;44.8;41.1;44.1;40.4;31.1;29.3;273.0;35.6
3252;Zelfstandige;284 Gereedschapswerktuigenindustrie;2010;0.1;0.1;47.2;45.5;46.0;44.8;31.9;33.3;313.5;50.4
3253;Zelfstandige;284 Gereedschapswerktuigenindustrie;2011;0.1;0.1;49.5;48.6;49.3;48.7;39.8;34.9;314.2;46.8
3254;Zelfstandige;284 Gereedschapswerktuigenindustrie;2012;0.1;0.1;49.1;44.9;47.8;46.8;39.5;36.1;266.6;57.6
3255;Zelfstandige;284 Gereedschapswerktuigenindustrie;2013;0.1;0.1;50.3;47.3;50.0;46.8;36.7;35.9;284.0;55.7
3256;Zelfstandige;284 Gereedschapswerktuigenindustrie;2014;0.1;0.1;51.1;46.6;50.9;46.8;46.9;34.2;254.5;48.1
3257;Zelfstandige;284 Gereedschapswerktuigenindustrie;2015;0.1;0.1;51.5;46.5;50.2;45.9;47.5;34.8;254.7;50.3
3258;Zelfstandige;2841 Metaalgereedschappenindustrie;2007;0.1;0.1;;;;;;;;
3259;Zelfstandige;2841 Metaalgereedschappenindustrie;2008;0.1;0.1;48.9;46.3;47.5;48.2;32.5;29.6;350.2;
3260;Zelfstandige;2841 Metaalgereedschappenindustrie;2009;0.1;0.1;43.8;41.6;43.2;40.5;31.5;29.2;283.2;
3261;Zelfstandige;2841 Metaalgereedschappenindustrie;2010;0.1;0.1;;;;;;;;
3262;Zelfstandige;2841 Metaalgereedschappenindustrie;2011;0.1;0.1;;;;;;;;
3263;Zelfstandige;2841 Metaalgereedschappenindustrie;2012;0.1;0.1;;;;;;;;
3264;Zelfstandige;2841 Metaalgereedschappenindustrie;2013;0.1;0.1;;;;;;;;
3265;Zelfstandige;2841 Metaalgereedschappenindustrie;2014;0.1;0.1;;;;;;;;
3266;Zelfstandige;2841 Metaalgereedschappenindustrie;2015;0.1;0.1;;;;;;;;
3267;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2007;0.1;0.1;;;;;;;;
3268;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2008;0.1;0.1;;;;;;;;
3269;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2009;0.1;0.1;;;;;;;;
3270;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2010;0.0;0.0;;;;;;;;
3271;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2011;0.0;0.0;;;;;;;;
3272;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2012;0.0;0.0;;;;;;;;
3273;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2013;0.0;0.0;;;;;;;;
3274;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2014;0.0;0.0;;;;;;;;
3275;Zelfstandige;2849 Niet-metaalgereedschappenindustrie;2015;0.0;0.0;;;;;;;;
3276;Zelfstandige;289 Overige machine-industrie specifiek;2007;0.5;0.4;60.5;51.5;56.5;48.8;45.8;34.1;370.8;118.4
3277;Zelfstandige;289 Overige machine-industrie specifiek;2008;0.5;0.5;58.5;51.4;55.7;50.5;38.9;32.6;337.0;93.3
3278;Zelfstandige;289 Overige machine-industrie specifiek;2009;0.6;0.5;56.3;49.5;53.8;48.4;36.4;31.6;314.7;96.4
3279;Zelfstandige;289 Overige machine-industrie specifiek;2010;0.5;0.4;60.0;54.7;56.0;52.8;38.0;32.9;375.6;142.2
3280;Zelfstandige;289 Overige machine-industrie specifiek;2011;0.5;0.4;59.7;55.8;56.2;53.3;44.8;37.8;344.1;113.5
3281;Zelfstandige;289 Overige machine-industrie specifiek;2012;0.5;0.4;62.9;56.2;59.2;54.3;53.2;38.1;344.1;135.8
3282;Zelfstandige;289 Overige machine-industrie specifiek;2013;0.5;0.4;65.9;56.8;60.8;54.3;49.3;36.5;279.8;148.6
3283;Zelfstandige;289 Overige machine-industrie specifiek;2014;0.5;0.4;61.7;56.0;57.4;52.3;62.4;38.3;304.5;127.8
3284;Zelfstandige;289 Overige machine-industrie specifiek;2015;0.5;0.5;64.5;55.9;60.4;53.7;61.1;39.3;306.9;112.8
3285;Zelfstandige;2891 Industrie van metallurgiemachines;2007;0.0;0.0;;;;;;;;
3286;Zelfstandige;2891 Industrie van metallurgiemachines;2008;0.0;0.0;;;;;;;;
3287;Zelfstandige;2891 Industrie van metallurgiemachines;2009;0.0;0.0;;;;;;;;
3288;Zelfstandige;2891 Industrie van metallurgiemachines;2010;0.0;0.0;;;;;;;;
3289;Zelfstandige;2891 Industrie van metallurgiemachines;2011;0.0;0.0;;;;;;;;
3290;Zelfstandige;2891 Industrie van metallurgiemachines;2012;0.0;0.0;;;;;;;;
3291;Zelfstandige;2891 Industrie van metallurgiemachines;2013;0.0;0.0;;;;;;;;
3292;Zelfstandige;2891 Industrie van metallurgiemachines;2014;0.0;0.0;;;;;;;;
3293;Zelfstandige;2891 Industrie van metallurgiemachines;2015;0.0;0.0;;;;;;;;
3294;Zelfstandige;2892 Bouwmachine-industrie;2007;0.1;0.0;;;;;;;;
3295;Zelfstandige;2892 Bouwmachine-industrie;2008;0.1;0.1;;;;;;;;
3296;Zelfstandige;2892 Bouwmachine-industrie;2009;0.1;0.1;;;;;;;;
3297;Zelfstandige;2892 Bouwmachine-industrie;2010;0.1;0.0;;;;;;;;
3298;Zelfstandige;2892 Bouwmachine-industrie;2011;0.0;0.0;;;;;;;;
3299;Zelfstandige;2892 Bouwmachine-industrie;2012;0.0;0.0;;;;;;;;
3300;Zelfstandige;2892 Bouwmachine-industrie;2013;0.0;0.0;;;;;;;;
3301;Zelfstandige;2892 Bouwmachine-industrie;2014;0.0;0.0;;;;;;;;
3302;Zelfstandige;2892 Bouwmachine-industrie;2015;0.0;0.0;;;;;;;;
3303;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2007;0.2;0.1;60.2;54.1;56.1;51.2;46.7;35.8;383.5;172.6
3304;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2008;0.2;0.1;60.8;52.2;58.5;51.7;38.8;33.0;378.9;131.3
3305;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2009;0.2;0.2;59.3;51.6;57.3;51.2;36.6;31.5;314.0;125.7
3306;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2010;0.1;0.1;64.9;58.6;60.9;56.5;37.4;32.6;480.2;243.1
3307;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2011;0.1;0.1;65.2;57.9;61.2;54.5;43.1;37.8;401.7;213.0
3308;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2012;0.1;0.1;70.0;61.8;65.2;61.6;56.3;38.8;478.8;229.1
3309;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2013;0.1;0.1;77.2;62.0;72.4;62.3;54.5;38.0;410.9;201.5
3310;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2014;0.1;0.1;67.8;59.9;63.6;60.3;60.4;38.6;419.3;164.8
3311;Zelfstandige;2893 Machine-industrie voedingsmiddelen;2015;0.1;0.1;71.0;61.8;65.1;60.7;57.4;41.4;450.0;218.1
3312;Zelfstandige;2894 Textielmachine-industrie;2007;0.1;0.0;;;;;;;;
3313;Zelfstandige;2894 Textielmachine-industrie;2008;0.1;0.0;;;;;;;;
3314;Zelfstandige;2894 Textielmachine-industrie;2009;0.0;0.0;;;;;;;;
3315;Zelfstandige;2894 Textielmachine-industrie;2010;0.0;0.0;;;;;;;;
3316;Zelfstandige;2894 Textielmachine-industrie;2011;0.0;0.0;;;;;;;;
3317;Zelfstandige;2894 Textielmachine-industrie;2012;0.0;0.0;;;;;;;;
3318;Zelfstandige;2894 Textielmachine-industrie;2013;0.0;0.0;;;;;;;;
3319;Zelfstandige;2894 Textielmachine-industrie;2014;0.0;0.0;;;;;;;;
3320;Zelfstandige;2894 Textielmachine-industrie;2015;0.0;0.0;;;;;;;;
3321;Zelfstandige;2895 Papier- en kartonmachine-industrie;2007;0.0;0.0;;;;;;;;
3322;Zelfstandige;2895 Papier- en kartonmachine-industrie;2008;0.0;0.0;;;;;;;;
3323;Zelfstandige;2895 Papier- en kartonmachine-industrie;2009;0.0;0.0;;;;;;;;
3324;Zelfstandige;2895 Papier- en kartonmachine-industrie;2010;0.0;0.0;;;;;;;;
3325;Zelfstandige;2895 Papier- en kartonmachine-industrie;2011;0.0;0.0;;;;;;;;
3326;Zelfstandige;2895 Papier- en kartonmachine-industrie;2012;0.0;0.0;;;;;;;;
3327;Zelfstandige;2895 Papier- en kartonmachine-industrie;2013;0.0;0.0;;;;;;;;
3328;Zelfstandige;2895 Papier- en kartonmachine-industrie;2014;0.0;0.0;;;;;;;;
3329;Zelfstandige;2895 Papier- en kartonmachine-industrie;2015;0.0;0.0;;;;;;;;
3330;Zelfstandige;2896 Machine-industrie voor kunststof;2007;0.0;;;;;;;;;
3331;Zelfstandige;2896 Machine-industrie voor kunststof;2008;0.0;;;;;;;;;
3332;Zelfstandige;2896 Machine-industrie voor kunststof;2009;0.0;;;;;;;;;
3333;Zelfstandige;2896 Machine-industrie voor kunststof;2010;0.0;0.0;;;;;;;;
3334;Zelfstandige;2896 Machine-industrie voor kunststof;2011;0.0;0.0;;;;;;;;
3335;Zelfstandige;2896 Machine-industrie voor kunststof;2012;0.0;0.0;;;;;;;;
3336;Zelfstandige;2896 Machine-industrie voor kunststof;2013;0.0;0.0;;;;;;;;
3337;Zelfstandige;2896 Machine-industrie voor kunststof;2014;0.0;0.0;;;;;;;;
3338;Zelfstandige;2896 Machine-industrie voor kunststof;2015;0.0;0.0;;;;;;;;
3339;Zelfstandige;2899 Overige machine-industrie specifiek;2007;0.2;0.2;59.8;50.8;56.0;47.9;46.8;34.9;347.6;101.7
3340;Zelfstandige;2899 Overige machine-industrie specifiek;2008;0.2;0.2;55.6;51.7;53.0;51.6;39.8;33.8;356.9;88.3
3341;Zelfstandige;2899 Overige machine-industrie specifiek;2009;0.3;0.2;55.7;49.9;53.3;46.9;37.7;32.7;324.7;96.4
3342;Zelfstandige;2899 Overige machine-industrie specifiek;2010;0.2;0.2;57.9;53.5;53.7;50.7;38.5;33.8;341.8;95.5
3343;Zelfstandige;2899 Overige machine-industrie specifiek;2011;0.2;0.2;57.8;55.1;54.4;53.6;45.9;37.7;311.0;95.3
3344;Zelfstandige;2899 Overige machine-industrie specifiek;2012;0.2;0.2;58.4;53.4;56.5;53.6;44.2;35.8;279.8;101.0
3345;Zelfstandige;2899 Overige machine-industrie specifiek;2013;0.2;0.2;59.7;54.4;55.4;50.5;47.6;35.5;220.6;119.9
3346;Zelfstandige;2899 Overige machine-industrie specifiek;2014;0.3;0.2;57.7;54.4;53.9;49.6;58.9;37.1;250.0;128.0
3347;Zelfstandige;2899 Overige machine-industrie specifiek;2015;0.3;0.2;61.9;55.1;58.8;53.4;58.9;37.4;258.6;105.0
3348;Zelfstandige;29-30 Transportmiddelenindustrie;2007;1.8;1.4;38.9;32.0;38.1;30.1;32.8;26.1;308.5;63.7
3349;Zelfstandige;29-30 Transportmiddelenindustrie;2008;1.8;1.6;38.7;31.1;38.2;30.5;29.7;26.7;305.4;56.0
3350;Zelfstandige;29-30 Transportmiddelenindustrie;2009;1.8;1.7;35.9;29.8;34.9;29.7;28.6;25.6;263.3;50.4
3351;Zelfstandige;29-30 Transportmiddelenindustrie;2010;1.7;1.5;40.7;33.5;39.2;33.0;30.4;26.1;278.9;65.9
3352;Zelfstandige;29-30 Transportmiddelenindustrie;2011;1.7;1.5;39.2;33.2;37.9;32.3;35.7;28.3;251.7;58.9
3353;Zelfstandige;29-30 Transportmiddelenindustrie;2012;1.6;1.4;38.8;33.0;37.4;31.8;33.2;28.7;246.3;65.8
3354;Zelfstandige;29-30 Transportmiddelenindustrie;2013;1.5;1.4;40.2;33.6;38.5;33.0;33.9;28.5;205.6;63.8
3355;Zelfstandige;29-30 Transportmiddelenindustrie;2014;1.5;1.3;41.0;36.2;39.4;35.1;42.5;30.3;215.6;62.9
3356;Zelfstandige;29-30 Transportmiddelenindustrie;2015;1.5;1.3;40.2;34.2;38.6;33.3;40.8;29.8;228.9;64.8
3357;Zelfstandige;29 Auto- en aanhangwagenindustrie;2007;0.6;0.4;45.6;37.6;44.2;36.8;39.6;28.7;411.0;122.1
3358;Zelfstandige;29 Auto- en aanhangwagenindustrie;2008;0.6;0.5;44.7;36.8;44.0;35.0;33.4;28.6;418.3;103.0
3359;Zelfstandige;29 Auto- en aanhangwagenindustrie;2009;0.5;0.5;42.4;38.5;40.4;39.6;31.7;27.0;359.2;83.0
3360;Zelfstandige;29 Auto- en aanhangwagenindustrie;2010;0.6;0.5;43.3;38.2;41.2;38.4;31.9;26.9;352.6;100.6
3361;Zelfstandige;29 Auto- en aanhangwagenindustrie;2011;0.6;0.5;41.1;38.0;39.2;37.9;35.2;29.5;304.5;89.3
3362;Zelfstandige;29 Auto- en aanhangwagenindustrie;2012;0.5;0.5;42.3;39.0;40.0;37.6;34.9;29.9;312.7;113.8
3363;Zelfstandige;29 Auto- en aanhangwagenindustrie;2013;0.5;0.5;44.9;38.7;43.0;38.8;36.2;28.9;249.1;95.4
3364;Zelfstandige;29 Auto- en aanhangwagenindustrie;2014;0.5;0.5;42.6;38.7;41.9;38.4;42.2;31.0;245.5;91.7
3365;Zelfstandige;29 Auto- en aanhangwagenindustrie;2015;0.5;0.5;41.7;38.8;40.8;37.6;39.3;30.3;253.6;85.7
3366;Zelfstandige;291 Autoindustrie;2007;0.1;0.1;;;;;;;;
3367;Zelfstandige;291 Autoindustrie;2008;0.1;0.1;30.3;22.6;29.7;22.8;24.3;23.7;330.3;
3368;Zelfstandige;291 Autoindustrie;2009;0.1;0.1;28.9;21.3;28.6;20.6;22.6;21.5;228.2;
3369;Zelfstandige;291 Autoindustrie;2010;0.1;0.1;33.4;22.9;32.3;22.3;24.2;21.1;222.6;
3370;Zelfstandige;291 Autoindustrie;2011;0.1;0.1;33.8;29.1;32.1;28.0;31.5;25.2;204.7;
3371;Zelfstandige;291 Autoindustrie;2012;0.1;0.1;;;;;;;;
3372;Zelfstandige;291 Autoindustrie;2013;0.1;0.1;;;;;;;;
3373;Zelfstandige;291 Autoindustrie;2014;0.1;0.1;;;;;;;;
3374;Zelfstandige;291 Autoindustrie;2015;0.1;0.1;;;;;;;;
3375;Zelfstandige;2910 Autoindustrie;2007;0.1;0.1;;;;;;;;
3376;Zelfstandige;2910 Autoindustrie;2008;0.1;0.1;30.3;22.6;29.7;22.8;24.3;23.7;330.3;
3377;Zelfstandige;2910 Autoindustrie;2009;0.1;0.1;28.9;21.3;28.6;20.6;22.6;21.5;228.2;
3378;Zelfstandige;2910 Autoindustrie;2010;0.1;0.1;33.4;22.9;32.3;22.3;24.2;21.1;222.6;
3379;Zelfstandige;2910 Autoindustrie;2011;0.1;0.1;33.8;29.1;32.1;28.0;31.5;25.2;204.7;
3380;Zelfstandige;2910 Autoindustrie;2012;0.1;0.1;;;;;;;;
3381;Zelfstandige;2910 Autoindustrie;2013;0.1;0.1;;;;;;;;
3382;Zelfstandige;2910 Autoindustrie;2014;0.1;0.1;;;;;;;;
3383;Zelfstandige;2910 Autoindustrie;2015;0.1;0.1;;;;;;;;
3384;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2007;0.4;0.3;47.8;40.2;46.4;38.6;40.4;30.2;446.0;139.4
3385;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2008;0.4;0.3;48.0;40.3;47.4;38.6;34.8;29.8;471.7;135.8
3386;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2009;0.4;0.3;44.1;39.7;42.2;40.4;31.8;27.7;392.0;126.4
3387;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2010;0.4;0.3;44.8;39.6;43.0;40.6;32.7;27.7;401.8;144.5
3388;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2011;0.4;0.3;43.1;39.8;41.1;39.7;36.9;31.0;331.2;144.3
3389;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2012;0.4;0.3;43.0;39.1;40.6;37.7;35.6;30.4;355.5;159.7
3390;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2013;0.3;0.3;48.4;41.3;46.3;40.2;38.1;28.9;286.3;118.7
3391;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2014;0.3;0.3;45.6;40.6;45.0;41.0;46.8;31.8;278.4;104.1
3392;Zelfstandige;292 Carrosserie-, aanhangwagenindustrie;2015;0.3;0.3;44.2;41.1;43.3;40.0;40.2;31.0;275.8;100.8
3393;Zelfstandige;2920 Carrosserie-, aanhangwagenindustrie;2007;0.4;0.3;47.8;40.2;46.4;38.6;40.4;30.2;446.0;139.4
3394;Zelfstandige;2920 Carrosserie-, aanhangwagenindustrie;2008;0.4;0.3;48.0;40.3;47.4;38.6;34.8;29.8;471.7;135.8
3395;Zelfstandige;2920 Carrosserie-, aanhangwagenindustrie;2009;0.4;0.3;44.1;39.7;42.2;40.4;31.8;27.7;392.0;126.4
3396;Zelfstandige;2920 Carrosserie-, aanhangwagenindustrie;2010;0.4;0.3;44.8;39.6;43.0;40.6;32.7;27.7;401.8;144.5
3397;Zelfstandige;2920 Carrosserie-, aanhangwagenindustrie;2011;0.4;0.3;43.1;39.8;41.1;39.7;36.9;31.0;331.2;144.3
