ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
1247;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2008/'09;206.0;47.0;113.0;46.0
1248;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2009/'10;274.0;47.0;140.0;87.0
1249;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2010/'11;312.0;43.0;201.0;68.0
1250;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2011/'12;274.0;44.0;177.0;53.0
1251;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2012/'13;331.0;63.0;178.0;90.0
1252;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2013/'14;287.0;77.0;147.0;63.0
1253;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2014/'15;300.0;65.0;166.0;69.0
1254;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2015/'16;290.0;58.0;154.0;78.0
1255;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2016/'17;300.0;54.0;170.0;76.0
1256;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2017/'18;351.0;74.0;184.0;93.0
1257;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2018/'19;341.0;58.0;201.0;82.0
1258;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2019/'20;376.0;63.0;206.0;107.0
1259;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Oost-Nederland (LD);2020/'21;174.0;42.0;92.0;40.0
1260;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2006/'07;585.0;125.0;305.0;155.0
1261;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2007/'08;729.0;155.0;369.0;205.0
1262;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2008/'09;743.0;156.0;401.0;186.0
1263;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2009/'10;799.0;124.0;386.0;289.0
1264;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2010/'11;1133.0;188.0;635.0;310.0
1265;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2011/'12;938.0;144.0;557.0;237.0
1266;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2012/'13;1192.0;198.0;624.0;370.0
1267;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2013/'14;999.0;216.0;561.0;222.0
1268;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2014/'15;1104.0;219.0;554.0;331.0
1269;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2015/'16;1012.0;206.0;536.0;270.0
1270;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2016/'17;990.0;193.0;552.0;245.0
1271;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2017/'18;1167.0;252.0;605.0;310.0
1272;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2018/'19;1208.0;203.0;691.0;314.0
1273;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2019/'20;1503.0;236.0;810.0;457.0
1274;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;West-Nederland (LD);2020/'21;577.0;101.0;343.0;133.0
1275;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2006/'07;132.0;38.0;73.0;21.0
1276;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2007/'08;184.0;43.0;94.0;47.0
1277;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2008/'09;212.0;44.0;136.0;32.0
1278;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2009/'10;271.0;53.0;146.0;72.0
1279;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2010/'11;288.0;65.0;160.0;63.0
1280;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2011/'12;249.0;48.0;141.0;60.0
1281;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2012/'13;263.0;38.0;149.0;76.0
1282;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2013/'14;269.0;57.0;162.0;50.0
1283;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2014/'15;287.0;68.0;158.0;61.0
1284;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2015/'16;300.0;54.0;175.0;71.0
1285;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2016/'17;323.0;54.0;179.0;90.0
1286;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2017/'18;341.0;55.0;182.0;104.0
1287;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2018/'19;333.0;65.0;185.0;83.0
1288;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2019/'20;365.0;65.0;197.0;103.0
1289;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Zuid-Nederland (LD);2020/'21;164.0;27.0;98.0;39.0
1290;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2006/'07;4.0;0.0;3.0;1.0
1291;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2007/'08;5.0;0.0;4.0;1.0
1292;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2008/'09;2.0;1.0;1.0;0.0
1293;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2009/'10;3.0;2.0;0.0;1.0
1294;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2010/'11;6.0;1.0;5.0;0.0
1295;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2011/'12;2.0;0.0;0.0;2.0
1296;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2012/'13;3.0;0.0;3.0;0.0
1297;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2013/'14;3.0;0.0;2.0;1.0
1298;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2014/'15;5.0;1.0;3.0;1.0
1299;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2015/'16;5.0;1.0;2.0;2.0
1300;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2016/'17;8.0;1.0;3.0;4.0
1301;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2017/'18;1.0;1.0;0.0;0.0
1302;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2018/'19;3.0;0.0;2.0;1.0
1303;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2019/'20;4.0;2.0;1.0;1.0
1304;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Niet in te delen (LD);2020/'21;5.0;1.0;2.0;2.0
1305;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2006/'07;18.0;2.0;13.0;3.0
1306;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2007/'08;35.0;4.0;23.0;8.0
1307;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2008/'09;42.0;15.0;23.0;4.0
1308;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2009/'10;41.0;3.0;26.0;12.0
1309;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2010/'11;55.0;6.0;31.0;18.0
1310;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2011/'12;34.0;4.0;23.0;7.0
1311;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2012/'13;43.0;7.0;23.0;13.0
1312;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2013/'14;47.0;4.0;30.0;13.0
1313;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2014/'15;40.0;5.0;21.0;14.0
1314;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2015/'16;45.0;5.0;26.0;14.0
1315;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2016/'17;35.0;4.0;17.0;14.0
1316;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2017/'18;48.0;5.0;33.0;10.0
1317;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2018/'19;58.0;7.0;40.0;11.0
1318;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2019/'20;46.0;4.0;20.0;22.0
1319;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Groningen (PV);2020/'21;14.0;2.0;7.0;5.0
1320;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2006/'07;8.0;0.0;5.0;3.0
1321;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2007/'08;19.0;2.0;10.0;7.0
1322;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2008/'09;27.0;2.0;18.0;7.0
1323;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2009/'10;20.0;0.0;9.0;11.0
1324;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2010/'11;28.0;3.0;18.0;7.0
1325;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2011/'12;25.0;3.0;14.0;8.0
1326;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2012/'13;22.0;3.0;16.0;3.0
1327;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2013/'14;20.0;4.0;14.0;2.0
1328;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2014/'15;18.0;3.0;10.0;5.0
1329;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2015/'16;28.0;5.0;11.0;12.0
1330;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2016/'17;27.0;5.0;16.0;6.0
1331;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2017/'18;31.0;6.0;12.0;13.0
1332;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2018/'19;30.0;2.0;16.0;12.0
1333;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2019/'20;34.0;7.0;15.0;12.0
1334;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Fryslân (PV);2020/'21;13.0;0.0;11.0;2.0
1335;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2006/'07;6.0;2.0;3.0;1.0
1336;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2007/'08;10.0;0.0;7.0;3.0
1337;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2008/'09;21.0;2.0;15.0;4.0
1338;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2009/'10;24.0;3.0;14.0;7.0
1339;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2010/'11;21.0;0.0;16.0;5.0
1340;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2011/'12;18.0;2.0;14.0;2.0
1341;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2012/'13;26.0;1.0;15.0;10.0
1342;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2013/'14;22.0;4.0;13.0;5.0
1343;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2014/'15;16.0;2.0;11.0;3.0
1344;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2015/'16;11.0;1.0;8.0;2.0
1345;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2016/'17;17.0;1.0;9.0;7.0
1346;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2017/'18;12.0;1.0;8.0;3.0
1347;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2018/'19;21.0;0.0;18.0;3.0
1348;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2019/'20;19.0;1.0;11.0;7.0
1349;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Drenthe (PV);2020/'21;8.0;0.0;6.0;2.0
1350;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2006/'07;48.0;8.0;26.0;14.0
1351;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2007/'08;60.0;13.0;34.0;13.0
1352;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2008/'09;77.0;16.0;44.0;17.0
1353;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2009/'10;112.0;13.0;61.0;38.0
1354;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2010/'11;108.0;19.0;59.0;30.0
1355;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2011/'12;78.0;11.0;53.0;14.0
1356;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2012/'13;115.0;16.0;62.0;37.0
1357;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2013/'14;81.0;15.0;42.0;24.0
1358;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2014/'15;80.0;14.0;45.0;21.0
1359;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2015/'16;102.0;14.0;59.0;29.0
1360;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2016/'17;79.0;9.0;53.0;17.0
1361;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2017/'18;97.0;17.0;53.0;27.0
1362;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2018/'19;79.0;13.0;53.0;13.0
1363;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2019/'20;102.0;17.0;50.0;35.0
1364;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Overijssel (PV);2020/'21;42.0;13.0;16.0;13.0
1365;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2006/'07;14.0;3.0;6.0;5.0
1366;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2007/'08;24.0;3.0;15.0;6.0
1367;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2008/'09;30.0;4.0;18.0;8.0
1368;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2009/'10;33.0;1.0;14.0;18.0
1369;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2010/'11;37.0;2.0;28.0;7.0
1370;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2011/'12;47.0;6.0;26.0;15.0
1371;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2012/'13;43.0;9.0;22.0;12.0
1372;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2013/'14;49.0;9.0;30.0;10.0
1373;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2014/'15;53.0;9.0;28.0;16.0
1374;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2015/'16;39.0;6.0;20.0;13.0
1375;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2016/'17;39.0;1.0;26.0;12.0
1376;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2017/'18;64.0;10.0;31.0;23.0
1377;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2018/'19;68.0;3.0;48.0;17.0
1378;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2019/'20;69.0;6.0;41.0;22.0
1379;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Flevoland (PV);2020/'21;31.0;3.0;18.0;10.0
1380;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2006/'07;96.0;33.0;45.0;18.0
1381;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2007/'08;122.0;36.0;57.0;29.0
1382;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2008/'09;99.0;27.0;51.0;21.0
1383;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2009/'10;129.0;33.0;65.0;31.0
1384;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2010/'11;167.0;22.0;114.0;31.0
1385;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2011/'12;149.0;27.0;98.0;24.0
1386;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2012/'13;173.0;38.0;94.0;41.0
1387;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2013/'14;157.0;53.0;75.0;29.0
1388;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2014/'15;167.0;42.0;93.0;32.0
1389;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2015/'16;149.0;38.0;75.0;36.0
1390;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2016/'17;182.0;44.0;91.0;47.0
1391;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2017/'18;190.0;47.0;100.0;43.0
1392;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2018/'19;194.0;42.0;100.0;52.0
1393;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2019/'20;205.0;40.0;115.0;50.0
1394;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Gelderland (PV);2020/'21;101.0;26.0;58.0;17.0
1395;Totaal mannen en vrouwen;Totaal migratieachtergrond;2e generatie migratieachtergrond;Utrecht (PV);2006/'07;85.0;20.0;35.0;30.0
