ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
1269;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;13400.0;1650.0;11750.0;12.3
1270;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;12330.0;1680.0;10650.0;13.6
1271;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;12780.0;1720.0;11060.0;13.4
1272;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2004/'05;;;;
1273;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2005/'06;8080.0;1440.0;6650.0;17.8
1274;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2006/'07;9560.0;1500.0;8060.0;15.7
1275;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2007/'08;10840.0;1770.0;9070.0;16.3
1276;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2008/'09;13110.0;1660.0;11440.0;12.7
1277;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2009/'10;14430.0;1940.0;12490.0;13.4
1278;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2010/'11;13920.0;1970.0;11950.0;14.2
1279;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2011/'12;13970.0;2060.0;11910.0;14.7
1280;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;12410.0;1420.0;10990.0;11.4
1281;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;12390.0;1400.0;10990.0;11.3
1282;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2013/'14;11410.0;1440.0;9960.0;12.7
1283;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Niet verdacht van misdrijf;2014/'15;12020.0;1490.0;10530.0;12.4
1284;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2004/'05;;;;
1285;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2005/'06;1030.0;300.0;730.0;29.3
1286;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2006/'07;1270.0;370.0;900.0;28.9
1287;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2007/'08;1500.0;430.0;1060.0;28.9
1288;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2008/'09;1640.0;410.0;1230.0;24.9
1289;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2009/'10;1740.0;450.0;1290.0;26.0
1290;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2010/'11;1510.0;440.0;1070.0;29.4
1291;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2011/'12;1410.0;400.0;1010.0;28.6
1292;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;1020.0;250.0;770.0;24.8
1293;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;1020.0;250.0;770.0;24.6
1294;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2013/'14;920.0;230.0;690.0;25.4
1295;Totaal mannen en vrouwen;0;100;22 jaar of jonger;Wel verdacht van misdrijf;2014/'15;760.0;230.0;530.0;30.5
1296;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;;;;
1297;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;730.0;200.0;520.0;27.7
1298;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;850.0;220.0;620.0;26.5
1299;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;1010.0;270.0;740.0;26.9
1300;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;1120.0;250.0;870.0;22.7
1301;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;1200.0;280.0;920.0;23.3
1302;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;1090.0;300.0;790.0;27.6
1303;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;990.0;270.0;730.0;27.0
1304;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;750.0;170.0;570.0;23.3
1305;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;750.0;170.0;570.0;23.3
1306;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;660.0;160.0;500.0;24.1
1307;Totaal mannen en vrouwen;0;100;22 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;550.0;150.0;400.0;26.5
1308;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;;;;
1309;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;300.0;100.0;200.0;33.0
1310;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;420.0;140.0;280.0;33.6
1311;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;490.0;160.0;330.0;33.2
1312;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;520.0;150.0;370.0;29.7
1313;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;540.0;170.0;370.0;32.1
1314;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;420.0;140.0;280.0;34.0
1315;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;420.0;140.0;280.0;32.4
1316;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;270.0;80.0;190.0;28.9
1317;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;270.0;80.0;190.0;28.1
1318;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;260.0;80.0;190.0;28.7
1319;Totaal mannen en vrouwen;0;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;210.0;90.0;130.0;40.7
1320;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2004/'05;;;;
1321;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2005/'06;460.0;100.0;360.0;21.6
1322;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2006/'07;560.0;120.0;440.0;20.7
1323;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2007/'08;640.0;110.0;530.0;17.3
1324;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2008/'09;630.0;70.0;560.0;10.7
1325;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2009/'10;580.0;70.0;510.0;11.2
1326;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2010/'11;580.0;70.0;510.0;11.6
1327;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2011/'12;770.0;150.0;630.0;18.8
1328;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;530.0;50.0;480.0;9.6
1329;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;520.0;40.0;480.0;7.9
1330;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2013/'14;550.0;50.0;500.0;8.4
1331;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2014/'15;570.0;40.0;530.0;6.4
1332;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2004/'05;;;;
1333;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2005/'06;370.0;80.0;290.0;21.7
1334;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2006/'07;450.0;90.0;360.0;19.3
1335;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2007/'08;500.0;80.0;420.0;16.7
1336;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2008/'09;520.0;60.0;460.0;11.2
1337;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2009/'10;470.0;50.0;420.0;10.2
1338;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2010/'11;480.0;60.0;430.0;11.8
1339;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2011/'12;670.0;120.0;550.0;18.3
1340;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Oude methode;490.0;50.0;440.0;9.2
1341;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;480.0;40.0;440.0;7.5
1342;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2013/'14;490.0;40.0;450.0;7.4
1343;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Niet verdacht van misdrijf;2014/'15;530.0;30.0;500.0;6.2
1344;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2004/'05;;;;
1345;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2005/'06;100.0;20.0;80.0;21.1
1346;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2006/'07;110.0;30.0;80.0;26.3
1347;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2007/'08;130.0;30.0;110.0;19.4
1348;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2008/'09;110.0;;100.0;
1349;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2009/'10;110.0;20.0;90.0;16.0
1350;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2010/'11;100.0;10.0;90.0;10.4
1351;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2011/'12;100.0;20.0;80.0;22.7
1352;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Oude methode;50.0;;40.0;
1353;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;40.0;;40.0;
1354;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2013/'14;60.0;10.0;50.0;16.7
1355;Totaal mannen en vrouwen;0;100;17 jaar of jonger;Wel verdacht van misdrijf;2014/'15;40.0;;30.0;
1356;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2004/'05;;;;
1357;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2005/'06;60.0;10.0;50.0;19.3
1358;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2006/'07;70.0;10.0;50.0;18.2
1359;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2007/'08;80.0;10.0;60.0;18.2
1360;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;70.0;;60.0;
1361;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;60.0;;50.0;
1362;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;60.0;;50.0;
1363;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;60.0;10.0;50.0;21.7
1364;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;30.0;;30.0;
1365;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;30.0;;30.0;
1366;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;40.0;;30.0;
1367;Totaal mannen en vrouwen;0;100;17 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;20.0;;20.0;
1368;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;;;;
1369;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;40.0;;30.0;
1370;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;50.0;20.0;30.0;37.5
1371;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;60.0;10.0;50.0;21.1
1372;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;40.0;;40.0;
1373;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;50.0;10.0;40.0;20.4
1374;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;40.0;;30.0;
1375;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;40.0;;30.0;
1376;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;10.0;;10.0;
1377;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;10.0;;10.0;
1378;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;20.0;;20.0;
1379;Totaal mannen en vrouwen;0;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;10.0;;10.0;
1380;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2004/'05;;;;
1381;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2005/'06;8650.0;1640.0;7010.0;18.9
1382;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2006/'07;10270.0;1750.0;8520.0;17.0
1383;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2007/'08;11700.0;2090.0;9610.0;17.9
1384;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2008/'09;14120.0;2010.0;12110.0;14.2
1385;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2009/'10;15590.0;2330.0;13260.0;14.9
1386;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2010/'11;14850.0;2350.0;12500.0;15.8
1387;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2011/'12;14610.0;2320.0;12290.0;15.9
1388;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;12890.0;1620.0;11270.0;12.6
1389;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;12880.0;1610.0;11270.0;12.5
1390;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2013/'14;11780.0;1630.0;10150.0;13.9
1391;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2014/'15;12210.0;1680.0;10530.0;13.8
1392;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2004/'05;;;;
1393;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2005/'06;7710.0;1360.0;6360.0;17.6
1394;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2006/'07;9110.0;1410.0;7700.0;15.5
1395;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2007/'08;10340.0;1680.0;8650.0;16.3
1396;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2008/'09;12590.0;1610.0;10980.0;12.8
1397;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2009/'10;13960.0;1890.0;12070.0;13.5
1398;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2010/'11;13440.0;1920.0;11520.0;14.3
1399;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2011/'12;13290.0;1940.0;11360.0;14.6
1400;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2012/'13 Oude methode;11920.0;1370.0;10550.0;11.5
1401;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;11910.0;1360.0;10550.0;11.4
1402;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2013/'14;10920.0;1410.0;9510.0;12.9
1403;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Niet verdacht van misdrijf;2014/'15;11490.0;1450.0;10040.0;12.6
1404;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2004/'05;;;;
1405;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2005/'06;930.0;280.0;650.0;30.1
1406;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2006/'07;1150.0;340.0;820.0;29.1
1407;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2007/'08;1360.0;410.0;960.0;29.9
1408;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2008/'09;1530.0;400.0;1130.0;26.1
1409;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2009/'10;1630.0;440.0;1200.0;26.7
1410;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2010/'11;1410.0;430.0;980.0;30.7
1411;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2011/'12;1310.0;380.0;930.0;29.0
1412;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2012/'13 Oude methode;980.0;250.0;730.0;25.3
1413;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;970.0;250.0;730.0;25.2
1414;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2013/'14;860.0;220.0;640.0;26.0
1415;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;Wel verdacht van misdrijf;2014/'15;720.0;230.0;500.0;31.6
1416;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2004/'05;;;;
1417;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2005/'06;670.0;190.0;480.0;28.4
1418;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2006/'07;780.0;210.0;570.0;27.2
1419;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2007/'08;930.0;260.0;680.0;27.6
1420;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2008/'09;1050.0;250.0;800.0;23.8
1421;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2009/'10;1140.0;270.0;870.0;23.9
1422;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2010/'11;1030.0;300.0;740.0;28.6
1423;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2011/'12;930.0;260.0;680.0;27.3
1424;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2012/'13 Oude methode;710.0;170.0;540.0;23.8
1425;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;710.0;170.0;540.0;23.8
1426;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2013/'14;620.0;150.0;470.0;24.4
1427;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;1 keer verdacht van misdrijf;2014/'15;520.0;140.0;380.0;27.5
1428;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2004/'05;;;;
1429;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2005/'06;270.0;90.0;170.0;34.3
1430;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2006/'07;370.0;120.0;250.0;33.2
1431;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2007/'08;430.0;150.0;280.0;34.8
1432;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2008/'09;480.0;150.0;330.0;31.2
1433;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2009/'10;490.0;160.0;330.0;33.3
1434;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2010/'11;380.0;140.0;240.0;36.4
1435;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2011/'12;380.0;130.0;250.0;33.2
1436;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;260.0;80.0;180.0;29.5
1437;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;260.0;80.0;180.0;29.0
1438;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2013/'14;240.0;70.0;170.0;30.0
1439;Totaal mannen en vrouwen;0;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2014/'15;200.0;90.0;120.0;42.5
1440;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2004/'05;;;;
1441;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2005/'06;1570.0;600.0;980.0;38.0
1442;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2006/'07;1790.0;660.0;1140.0;36.7
1443;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2007/'08;1880.0;550.0;1330.0;29.2
1444;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2008/'09;1940.0;510.0;1430.0;26.5
1445;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2009/'10;2180.0;580.0;1590.0;26.8
1446;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2010/'11;1750.0;520.0;1230.0;29.8
1447;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2011/'12;1160.0;350.0;810.0;29.9
1448;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;870.0;280.0;590.0;32.5
1449;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;870.0;280.0;590.0;32.5
1450;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2013/'14;1050.0;330.0;720.0;31.5
1451;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2014/'15;1480.0;370.0;1110.0;25.1
1452;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Niet verdacht van misdrijf;2004/'05;;;;
1453;Totaal mannen en vrouwen;0;100;23 jaar of ouder;Niet verdacht van misdrijf;2005/'06;1490.0;570.0;930.0;37.9
