ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
984;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2009;;;;;
985;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2010;;;;;
986;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2011;;;;;
987;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2012;;;;;
988;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2013;;;;;
989;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2014;;;;;
990;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2009;;;;;
991;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2010;;;;;
992;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2011;;;;;
993;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2012;;;;;
994;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2013;;;;;
995;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2014;;;;;
996;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2009;;;;;
997;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2010;;;;;
998;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2011;;;;;
999;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2012;;;;;
1000;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2013;;;;;
1001;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2014;;;;;
1002;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2009;;;;;
1003;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2010;;;;;
1004;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2011;;;;;
1005;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2012;;;;;
1006;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2013;;;;;
1007;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2014;;;;;
1008;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2009;;;;;
1009;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2010;;;;;
1010;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2011;;;;;
1011;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2012;;;;;
1012;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2013;;;;;
1013;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2014;;;;;
1014;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2009;;;;;
1015;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2010;;;;;
1016;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2011;;;;;
1017;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2012;;;;;
1018;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2013;;;;;
1019;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2014;;;;;
1020;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2009;70595.0;0.42;70830.0;0.43;
1021;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2010;82495.0;0.49;76945.0;0.46;
1022;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2011;86510.0;0.51;84825.0;0.51;
1023;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2012;95815.0;0.56;95870.0;0.57;
1024;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2013;89385.0;0.52;87950.0;0.52;
1025;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2014;87930.0;0.51;82520.0;0.49;
1026;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2009;6655.0;0.38;6610.0;0.39;
1027;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2010;8445.0;0.48;7740.0;0.45;
1028;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2011;8935.0;0.51;8830.0;0.51;
1029;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2012;10005.0;0.57;9895.0;0.58;
1030;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2013;9455.0;0.54;9445.0;0.55;
1031;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2014;9975.0;0.57;9590.0;0.56;
1032;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2009;15480.0;0.43;15375.0;0.44;
1033;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2010;18215.0;0.51;17115.0;0.48;
1034;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2011;19450.0;0.54;18935.0;0.53;
1035;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2012;21275.0;0.59;21560.0;0.61;
1036;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2013;20640.0;0.57;20705.0;0.58;
1037;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2014;20045.0;0.55;19275.0;0.54;
1038;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2009;32465.0;0.41;32930.0;0.42;
1039;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2010;37815.0;0.47;35500.0;0.45;
1040;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2011;39305.0;0.49;39015.0;0.5;
1041;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2012;43745.0;0.54;43715.0;0.55;
1042;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2013;39765.0;0.49;38735.0;0.49;
1043;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2014;38435.0;0.47;35595.0;0.44;
1044;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2009;15990.0;0.44;15915.0;0.45;
1045;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2010;18025.0;0.5;16590.0;0.46;
1046;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2011;18815.0;0.52;18045.0;0.5;
1047;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2012;20790.0;0.57;20705.0;0.58;
1048;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2013;19520.0;0.53;19070.0;0.53;
1049;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2014;19475.0;0.53;18060.0;0.5;
1050;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2009;2140.0;0.37;2090.0;0.36;
1051;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2010;2725.0;0.46;2440.0;0.42;
1052;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2011;2915.0;0.49;2725.0;0.47;
1053;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2012;3190.0;0.54;3110.0;0.53;
1054;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2013;3065.0;0.52;3010.0;0.52;
1055;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2014;3285.0;0.55;3165.0;0.54;
1056;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2009;2360.0;0.36;2400.0;0.37;
1057;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2010;3090.0;0.47;2805.0;0.43;
1058;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2011;3335.0;0.51;3345.0;0.52;
1059;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2012;3795.0;0.58;3770.0;0.58;
1060;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2013;3605.0;0.55;3660.0;0.57;
1061;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2014;3690.0;0.56;3580.0;0.55;
1062;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2009;2155.0;0.43;2125.0;0.43;
1063;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2010;2630.0;0.53;2490.0;0.51;
1064;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2011;2690.0;0.54;2760.0;0.56;
1065;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2012;3015.0;0.61;3015.0;0.61;
1066;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2013;2785.0;0.56;2775.0;0.57;
1067;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2014;3000.0;0.61;2845.0;0.58;
1068;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2009;5010.0;0.44;4900.0;0.43;
1069;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2010;5795.0;0.5;5420.0;0.48;
1070;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2011;6170.0;0.53;6120.0;0.54;
1071;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2012;6825.0;0.59;6800.0;0.6;
1072;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2013;6570.0;0.57;6570.0;0.58;
1073;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2014;6470.0;0.56;6215.0;0.54;
1074;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2009;1440.0;0.37;1325.0;0.34;
1075;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2010;1725.0;0.43;1575.0;0.4;
1076;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2011;1805.0;0.45;1655.0;0.42;
1077;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2012;1950.0;0.48;1985.0;0.5;
1078;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2013;1910.0;0.47;1760.0;0.44;
1079;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2014;1845.0;0.45;1730.0;0.43;
1080;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2009;9025.0;0.45;9145.0;0.46;
1081;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2010;10700.0;0.53;10115.0;0.5;
1082;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2011;11480.0;0.56;11160.0;0.55;
1083;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2012;12500.0;0.61;12775.0;0.63;
1084;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2013;12165.0;0.59;12380.0;0.61;
1085;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2014;11730.0;0.57;11325.0;0.56;
1086;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2009;5385.0;0.44;5420.0;0.44;
1087;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2010;6395.0;0.51;5955.0;0.49;
1088;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2011;6430.0;0.51;6235.0;0.5;
1089;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2012;6720.0;0.53;6735.0;0.54;
1090;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2013;6100.0;0.48;5795.0;0.46;
1091;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2014;5720.0;0.45;5375.0;0.43;
1092;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2009;11955.0;0.44;12070.0;0.45;
1093;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2010;13775.0;0.5;12910.0;0.48;
1094;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2011;14515.0;0.53;14490.0;0.53;
1095;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2012;15840.0;0.57;15930.0;0.58;
1096;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2013;13890.0;0.5;13400.0;0.49;
1097;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2014;13435.0;0.48;12185.0;0.44;
1098;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2009;13845.0;0.39;14130.0;0.4;
1099;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2010;16230.0;0.45;15265.0;0.43;
1100;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2011;16835.0;0.46;16825.0;0.47;
1101;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2012;19440.0;0.53;19405.0;0.54;
1102;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2013;18100.0;0.5;17960.0;0.5;
1103;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2014;17635.0;0.48;16465.0;0.46;
1104;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2009;1280.0;0.33;1305.0;0.34;
1105;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2010;1415.0;0.36;1365.0;0.36;
1106;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2011;1525.0;0.39;1465.0;0.38;
1107;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2012;1750.0;0.45;1645.0;0.43;
1108;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2013;1680.0;0.43;1580.0;0.42;
1109;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2014;1645.0;0.42;1575.0;0.41;
1110;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2009;10575.0;0.43;10425.0;0.43;
1111;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2010;11965.0;0.48;10980.0;0.45;
1112;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2011;12765.0;0.51;12045.0;0.49;
1113;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2012;13985.0;0.56;13620.0;0.55;
1114;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2013;13160.0;0.52;12840.0;0.52;
1115;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2014;13450.0;0.53;12580.0;0.51;
1116;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2009;5420.0;0.47;5490.0;0.49;
1117;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2010;6060.0;0.53;5610.0;0.5;
1118;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2011;6050.0;0.53;6000.0;0.53;
1119;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2012;6805.0;0.6;7085.0;0.63;
1120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2013;6360.0;0.56;6225.0;0.56;
1121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2014;6025.0;0.53;5480.0;0.49;
1122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2009;;;;;
1123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2010;;;;;
1124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2011;;;;;
1125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2012;;;;;
1126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2013;;;;;
1127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2014;;;;;
1128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2009;;;;;
1129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2010;;;;;
1130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2011;;;;;
1131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2012;;;;;
1132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2013;;;;;
1133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2014;;;;;
1134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2009;;;;;
1135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2010;;;;;
1136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2011;;;;;
1137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2012;;;;;
1138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2013;;;;;
1139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2014;;;;;
1140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2009;;;;;
1141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2010;;;;;
1142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2011;;;;;
1143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2012;;;;;
