ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
1378;Total male and female;Total;47 Retail trade (not in motor vehicles);2010;772.0;838.0;487.0;898.0
1379;Total male and female;Total;47 Retail trade (not in motor vehicles);2011;783.0;852.0;485.0;898.0
1380;Total male and female;Total;47 Retail trade (not in motor vehicles);2012;782.0;852.0;478.0;883.0
1381;Total male and female;Total;47 Retail trade (not in motor vehicles);2013;773.0;842.0;469.0;864.0
1382;Total male and female;Total;47 Retail trade (not in motor vehicles);2014;782.0;853.0;469.0;873.0
1383;Total male and female;Total;47 Retail trade (not in motor vehicles);2015;796.0;871.0;475.0;887.0
1384;Total male and female;Total;47 Retail trade (not in motor vehicles);2016;799.0;876.0;483.0;898.0
1385;Total male and female;Total;47 Retail trade (not in motor vehicles);2017;816.0;892.0;495.0;911.0
1386;Total male and female;Total;47 Retail trade (not in motor vehicles);2018;831.0;911.0;510.0;926.0
1387;Total male and female;Total;47 Retail trade (not in motor vehicles);2019;839.0;913.0;515.0;937.0
1388;Total male and female;Total;47 Retail trade (not in motor vehicles);2020;848.0;926.0;517.0;898.0
1389;Total male and female;Total;47 Retail trade (not in motor vehicles);2021;845.0;940.0;526.0;913.0
1390;Total male and female;Total;47 Retail trade (not in motor vehicles);2022;860.0;956.0;541.0;968.0
1391;Total male and female;Total;47 Retail trade (not in motor vehicles);2023;868.0;967.0;547.0;974.0
1392;Total male and female;Total;H Transportation and storage;1995;355.0;376.0;314.0;604.0
1393;Total male and female;Total;H Transportation and storage;1996;358.0;381.0;316.0;613.0
1394;Total male and female;Total;H Transportation and storage;1997;363.0;387.0;321.0;620.0
1395;Total male and female;Total;H Transportation and storage;1998;370.0;394.0;325.0;625.0
1396;Total male and female;Total;H Transportation and storage;1999;383.0;407.0;335.0;653.0
1397;Total male and female;Total;H Transportation and storage;2000;395.0;420.0;344.0;659.0
1398;Total male and female;Total;H Transportation and storage;2001;400.0;425.0;341.0;666.0
1399;Total male and female;Total;H Transportation and storage;2002;402.0;429.0;341.0;655.0
1400;Total male and female;Total;H Transportation and storage;2003;401.0;428.0;338.0;650.0
1401;Total male and female;Total;H Transportation and storage;2004;398.0;424.0;335.0;656.0
1402;Total male and female;Total;H Transportation and storage;2005;394.0;420.0;332.0;645.0
1403;Total male and female;Total;H Transportation and storage;2006;395.0;422.0;332.0;647.0
1404;Total male and female;Total;H Transportation and storage;2007;403.0;430.0;339.0;659.0
1405;Total male and female;Total;H Transportation and storage;2008;402.0;428.0;339.0;658.0
1406;Total male and female;Total;H Transportation and storage;2009;395.0;421.0;330.0;638.0
1407;Total male and female;Total;H Transportation and storage;2010;388.0;414.0;325.0;629.0
1408;Total male and female;Total;H Transportation and storage;2011;392.0;421.0;327.0;640.0
1409;Total male and female;Total;H Transportation and storage;2012;390.0;419.0;323.0;632.0
1410;Total male and female;Total;H Transportation and storage;2013;386.0;415.0;320.0;618.0
1411;Total male and female;Total;H Transportation and storage;2014;382.0;411.0;316.0;617.0
1412;Total male and female;Total;H Transportation and storage;2015;381.0;411.0;320.0;618.0
1413;Total male and female;Total;H Transportation and storage;2016;384.0;415.0;326.0;637.0
1414;Total male and female;Total;H Transportation and storage;2017;390.0;420.0;333.0;645.0
1415;Total male and female;Total;H Transportation and storage;2018;404.0;438.0;344.0;665.0
1416;Total male and female;Total;H Transportation and storage;2019;414.0;444.0;356.0;684.0
1417;Total male and female;Total;H Transportation and storage;2020;408.0;437.0;349.0;631.0
1418;Total male and female;Total;H Transportation and storage;2021;413.0;443.0;358.0;670.0
1419;Total male and female;Total;H Transportation and storage;2022;428.0;459.0;372.0;700.0
1420;Total male and female;Total;H Transportation and storage;2023;436.0;469.0;379.0;704.0
1421;Total male and female;Total;49 Land transport;1995;176.0;186.0;159.0;334.0
1422;Total male and female;Total;49 Land transport;1996;178.0;187.0;160.0;336.0
1423;Total male and female;Total;49 Land transport;1997;178.0;188.0;160.0;337.0
1424;Total male and female;Total;49 Land transport;1998;180.0;192.0;163.0;340.0
1425;Total male and female;Total;49 Land transport;1999;188.0;199.0;168.0;360.0
1426;Total male and female;Total;49 Land transport;2000;194.0;206.0;172.0;361.0
1427;Total male and female;Total;49 Land transport;2001;195.0;208.0;175.0;364.0
1428;Total male and female;Total;49 Land transport;2002;197.0;210.0;174.0;354.0
1429;Total male and female;Total;49 Land transport;2003;198.0;211.0;172.0;354.0
1430;Total male and female;Total;49 Land transport;2004;196.0;208.0;170.0;353.0
1431;Total male and female;Total;49 Land transport;2005;191.0;204.0;167.0;347.0
1432;Total male and female;Total;49 Land transport;2006;193.0;206.0;167.0;349.0
1433;Total male and female;Total;49 Land transport;2007;198.0;212.0;172.0;357.0
1434;Total male and female;Total;49 Land transport;2008;198.0;212.0;173.0;360.0
1435;Total male and female;Total;49 Land transport;2009;191.0;205.0;167.0;346.0
1436;Total male and female;Total;49 Land transport;2010;191.0;205.0;167.0;346.0
1437;Total male and female;Total;49 Land transport;2011;192.0;207.0;167.0;349.0
1438;Total male and female;Total;49 Land transport;2012;188.0;202.0;163.0;338.0
1439;Total male and female;Total;49 Land transport;2013;180.0;194.0;158.0;325.0
1440;Total male and female;Total;49 Land transport;2014;177.0;191.0;155.0;322.0
1441;Total male and female;Total;49 Land transport;2015;177.0;192.0;158.0;324.0
1442;Total male and female;Total;49 Land transport;2016;180.0;196.0;161.0;336.0
1443;Total male and female;Total;49 Land transport;2017;184.0;200.0;164.0;339.0
1444;Total male and female;Total;49 Land transport;2018;187.0;203.0;167.0;344.0
1445;Total male and female;Total;49 Land transport;2019;192.0;207.0;173.0;353.0
1446;Total male and female;Total;49 Land transport;2020;191.0;206.0;168.0;320.0
1447;Total male and female;Total;49 Land transport;2021;195.0;209.0;172.0;341.0
1448;Total male and female;Total;49 Land transport;2022;202.0;216.0;178.0;355.0
1449;Total male and female;Total;49 Land transport;2023;204.0;219.0;179.0;351.0
1450;Total male and female;Total;50 Water transport;1995;23.0;28.0;18.0;45.0
1451;Total male and female;Total;50 Water transport;1996;25.0;30.0;19.0;49.0
1452;Total male and female;Total;50 Water transport;1997;25.0;30.0;19.0;47.0
1453;Total male and female;Total;50 Water transport;1998;25.0;30.0;19.0;48.0
1454;Total male and female;Total;50 Water transport;1999;25.0;30.0;19.0;46.0
1455;Total male and female;Total;50 Water transport;2000;25.0;30.0;19.0;46.0
1456;Total male and female;Total;50 Water transport;2001;26.0;30.0;19.0;47.0
1457;Total male and female;Total;50 Water transport;2002;26.0;31.0;20.0;45.0
1458;Total male and female;Total;50 Water transport;2003;25.0;29.0;19.0;41.0
1459;Total male and female;Total;50 Water transport;2004;24.0;27.0;18.0;39.0
1460;Total male and female;Total;50 Water transport;2005;24.0;27.0;18.0;39.0
1461;Total male and female;Total;50 Water transport;2006;24.0;27.0;18.0;40.0
1462;Total male and female;Total;50 Water transport;2007;24.0;26.0;18.0;39.0
1463;Total male and female;Total;50 Water transport;2008;23.0;24.0;18.0;37.0
1464;Total male and female;Total;50 Water transport;2009;22.0;23.0;18.0;36.0
1465;Total male and female;Total;50 Water transport;2010;21.0;22.0;18.0;35.0
1466;Total male and female;Total;50 Water transport;2011;22.0;23.0;18.0;37.0
1467;Total male and female;Total;50 Water transport;2012;21.0;23.0;18.0;37.0
1468;Total male and female;Total;50 Water transport;2013;21.0;23.0;19.0;37.0
1469;Total male and female;Total;50 Water transport;2014;21.0;22.0;18.0;37.0
1470;Total male and female;Total;50 Water transport;2015;21.0;22.0;18.0;36.0
1471;Total male and female;Total;50 Water transport;2016;20.0;22.0;18.0;36.0
1472;Total male and female;Total;50 Water transport;2017;20.0;22.0;18.0;36.0
1473;Total male and female;Total;50 Water transport;2018;20.0;23.0;18.0;36.0
1474;Total male and female;Total;50 Water transport;2019;20.0;23.0;18.0;36.0
1475;Total male and female;Total;50 Water transport;2020;20.0;23.0;18.0;32.0
1476;Total male and female;Total;50 Water transport;2021;20.0;24.0;18.0;34.0
1477;Total male and female;Total;50 Water transport;2022;21.0;25.0;19.0;36.0
1478;Total male and female;Total;50 Water transport;2023;21.0;26.0;19.0;36.0
1479;Total male and female;Total;51 Air transport;1995;20.0;21.0;19.0;32.0
1480;Total male and female;Total;51 Air transport;1996;22.0;22.0;21.0;34.0
1481;Total male and female;Total;51 Air transport;1997;24.0;24.0;22.0;37.0
1482;Total male and female;Total;51 Air transport;1998;24.0;25.0;22.0;38.0
1483;Total male and female;Total;51 Air transport;1999;26.0;26.0;23.0;40.0
1484;Total male and female;Total;51 Air transport;2000;26.0;26.0;23.0;40.0
1485;Total male and female;Total;51 Air transport;2001;26.0;26.0;23.0;39.0
1486;Total male and female;Total;51 Air transport;2002;26.0;27.0;24.0;41.0
1487;Total male and female;Total;51 Air transport;2003;26.0;27.0;24.0;41.0
1488;Total male and female;Total;51 Air transport;2004;26.0;26.0;23.0;39.0
1489;Total male and female;Total;51 Air transport;2005;26.0;26.0;23.0;39.0
1490;Total male and female;Total;51 Air transport;2006;26.0;26.0;23.0;39.0
1491;Total male and female;Total;51 Air transport;2007;26.0;27.0;24.0;40.0
1492;Total male and female;Total;51 Air transport;2008;27.0;27.0;24.0;41.0
1493;Total male and female;Total;51 Air transport;2009;27.0;27.0;24.0;40.0
1494;Total male and female;Total;51 Air transport;2010;24.0;25.0;21.0;36.0
1495;Total male and female;Total;51 Air transport;2011;25.0;25.0;22.0;37.0
1496;Total male and female;Total;51 Air transport;2012;24.0;25.0;22.0;37.0
1497;Total male and female;Total;51 Air transport;2013;24.0;25.0;22.0;36.0
1498;Total male and female;Total;51 Air transport;2014;24.0;25.0;22.0;37.0
1499;Total male and female;Total;51 Air transport;2015;25.0;25.0;22.0;37.0
1500;Total male and female;Total;51 Air transport;2016;25.0;25.0;22.0;37.0
1501;Total male and female;Total;51 Air transport;2017;25.0;26.0;23.0;37.0
1502;Total male and female;Total;51 Air transport;2018;26.0;27.0;23.0;38.0
1503;Total male and female;Total;51 Air transport;2019;27.0;27.0;24.0;39.0
1504;Total male and female;Total;51 Air transport;2020;26.0;27.0;23.0;28.0
1505;Total male and female;Total;51 Air transport;2021;23.0;23.0;21.0;29.0
1506;Total male and female;Total;51 Air transport;2022;24.0;24.0;22.0;35.0
1507;Total male and female;Total;51 Air transport;2023;26.0;26.0;23.0;38.0
1508;Total male and female;Total;52 Warehousing, services for transport;1995;61.0;63.0;57.0;104.0
1509;Total male and female;Total;52 Warehousing, services for transport;1996;59.0;61.0;55.0;101.0
1510;Total male and female;Total;52 Warehousing, services for transport;1997;61.0;64.0;57.0;104.0
1511;Total male and female;Total;52 Warehousing, services for transport;1998;63.0;65.0;58.0;106.0
1512;Total male and female;Total;52 Warehousing, services for transport;1999;66.0;68.0;60.0;110.0
1513;Total male and female;Total;52 Warehousing, services for transport;2000;69.0;71.0;63.0;114.0
1514;Total male and female;Total;52 Warehousing, services for transport;2001;70.0;73.0;65.0;116.0
1515;Total male and female;Total;52 Warehousing, services for transport;2002;72.0;75.0;66.0;117.0
1516;Total male and female;Total;52 Warehousing, services for transport;2003;73.0;76.0;67.0;118.0
1517;Total male and female;Total;52 Warehousing, services for transport;2004;76.0;78.0;69.0;127.0
1518;Total male and female;Total;52 Warehousing, services for transport;2005;77.0;79.0;70.0;126.0
1519;Total male and female;Total;52 Warehousing, services for transport;2006;76.0;79.0;70.0;125.0
1520;Total male and female;Total;52 Warehousing, services for transport;2007;80.0;82.0;72.0;130.0
1521;Total male and female;Total;52 Warehousing, services for transport;2008;79.0;82.0;72.0;130.0
1522;Total male and female;Total;52 Warehousing, services for transport;2009;78.0;81.0;72.0;128.0
1523;Total male and female;Total;52 Warehousing, services for transport;2010;77.0;80.0;71.0;127.0
1524;Total male and female;Total;52 Warehousing, services for transport;2011;79.0;82.0;72.0;131.0
1525;Total male and female;Total;52 Warehousing, services for transport;2012;80.0;83.0;73.0;134.0
1526;Total male and female;Total;52 Warehousing, services for transport;2013;83.0;86.0;76.0;138.0
1527;Total male and female;Total;52 Warehousing, services for transport;2014;85.0;88.0;78.0;143.0
1528;Total male and female;Total;52 Warehousing, services for transport;2015;88.0;91.0;80.0;146.0
1529;Total male and female;Total;52 Warehousing, services for transport;2016;92.0;95.0;84.0;154.0
1530;Total male and female;Total;52 Warehousing, services for transport;2017;95.0;99.0;87.0;158.0
1531;Total male and female;Total;52 Warehousing, services for transport;2018;102.0;106.0;93.0;169.0
1532;Total male and female;Total;52 Warehousing, services for transport;2019;106.0;110.0;97.0;176.0
1533;Total male and female;Total;52 Warehousing, services for transport;2020;108.0;112.0;99.0;174.0
1534;Total male and female;Total;52 Warehousing, services for transport;2021;111.0;115.0;102.0;185.0
1535;Total male and female;Total;52 Warehousing, services for transport;2022;118.0;123.0;109.0;194.0
1536;Total male and female;Total;52 Warehousing, services for transport;2023;124.0;129.0;114.0;201.0
1537;Total male and female;Total;53 Postal and courier activities;1995;74.0;78.0;60.0;90.0
1538;Total male and female;Total;53 Postal and courier activities;1996;74.0;80.0;62.0;94.0
1539;Total male and female;Total;53 Postal and courier activities;1997;76.0;81.0;63.0;95.0
1540;Total male and female;Total;53 Postal and courier activities;1998;77.0;81.0;63.0;93.0
1541;Total male and female;Total;53 Postal and courier activities;1999;79.0;85.0;65.0;97.0
1542;Total male and female;Total;53 Postal and courier activities;2000;81.0;87.0;67.0;99.0
1543;Total male and female;Total;53 Postal and courier activities;2001;82.0;88.0;58.0;100.0
1544;Total male and female;Total;53 Postal and courier activities;2002;81.0;87.0;58.0;98.0
1545;Total male and female;Total;53 Postal and courier activities;2003;78.0;85.0;55.0;95.0
1546;Total male and female;Total;53 Postal and courier activities;2004;77.0;85.0;55.0;98.0
1547;Total male and female;Total;53 Postal and courier activities;2005;76.0;84.0;54.0;94.0
1548;Total male and female;Total;53 Postal and courier activities;2006;75.0;84.0;54.0;94.0
1549;Total male and female;Total;53 Postal and courier activities;2007;75.0;83.0;53.0;93.0
1550;Total male and female;Total;53 Postal and courier activities;2008;75.0;84.0;52.0;90.0
1551;Total male and female;Total;53 Postal and courier activities;2009;77.0;85.0;50.0;89.0
1552;Total male and female;Total;53 Postal and courier activities;2010;75.0;83.0;48.0;85.0
1553;Total male and female;Total;53 Postal and courier activities;2011;75.0;84.0;47.0;85.0
1554;Total male and female;Total;53 Postal and courier activities;2012;77.0;87.0;47.0;86.0
1555;Total male and female;Total;53 Postal and courier activities;2013;77.0;87.0;46.0;81.0
