ID;BedrijfstakkenBranchesSBI93;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;GemArbeidsduurWerkzameBeroepsbev_2;TotaalWerknemers_3;WerknemersVasteArbeidsrelatie_4;WerknemersFlexArbeidsrelatie_5;TotaalZelfstandigen_6;ZelfstandigenZonderPersoneel_7;ZelfstMetPersoneelEnMeewGezinsl_8;PositieWerkkringOnbekend_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;k_35UurOfMeerPerWeek_12;ArbeidsduurOnbekend_13;k_1ElementairBeroepsniveau_14;k_2LaagBeroepsniveau_15;k_4MiddelbaarBeroepsniveau_16;k_6HoogBeroepsniveau_17;k_8WetenschappelijkBeroepsniveau_18;BeroepsniveauOnbekend_19
1041;6;Vrouwen;2001 voor revisie;41.0;30.1;39.0;32.0;7.0;2.0;;;;6.0;15.0;19.0;;4.0;9.0;17.0;8.0;;
1042;6;Vrouwen;2001 na revisie;41.0;29.9;38.0;31.0;8.0;3.0;2.0;;;7.0;15.0;18.0;;5.0;11.0;16.0;7.0;2.0;
1043;6;Vrouwen;2002;38.0;29.0;37.0;30.0;7.0;;;;;7.0;15.0;16.0;;4.0;11.0;15.0;7.0;;
1044;6;Vrouwen;2003;35.0;30.1;32.0;28.0;5.0;3.0;2.0;;;6.0;15.0;15.0;;3.0;8.0;14.0;8.0;2.0;
1045;6;Vrouwen;2004;38.0;29.8;34.0;29.0;5.0;4.0;3.0;2.0;;5.0;18.0;14.0;;5.0;9.0;13.0;9.0;2.0;
1046;6;Vrouwen;2005;36.0;29.3;32.0;27.0;4.0;4.0;3.0;;;6.0;17.0;13.0;;5.0;8.0;14.0;7.0;2.0;
1047;6;Vrouwen;2006;34.0;29.2;30.0;24.0;6.0;4.0;3.0;;;6.0;16.0;13.0;;4.0;6.0;14.0;8.0;2.0;
1048;6;Vrouwen;2007;30.0;29.9;28.0;22.0;6.0;3.0;2.0;;;5.0;12.0;12.0;;3.0;5.0;12.0;7.0;2.0;
1049;6;Vrouwen;2008;36.0;30.0;33.0;26.0;7.0;3.0;3.0;;;6.0;16.0;15.0;;6.0;5.0;13.0;11.0;2.0;
1050;6;15 tot 25 jaar;1996;13.0;;;;;;;;;;;;;;;;;;
1051;6;15 tot 25 jaar;1997;11.0;;;;;;;;;;;;;;;;;;
1052;6;15 tot 25 jaar;1998;10.0;;;;;;;;;;;;;;;;;;
1053;6;15 tot 25 jaar;1999;10.0;;;;;;;;;;;;;;;;;;
1054;6;15 tot 25 jaar;2000;9.0;;;;;;;;;;;;;;;;;;
1055;6;15 tot 25 jaar;2001 voor revisie;11.0;;;;;;;;;;;;;;;;;;
1056;6;15 tot 25 jaar;2001 na revisie;12.0;;;;;;;;;;;;;;;;;;
1057;6;15 tot 25 jaar;2002;12.0;;;;;;;;;;;;;;;;;;
1058;6;15 tot 25 jaar;2003;11.0;;;;;;;;;;;;;;;;;;
1059;6;15 tot 25 jaar;2004;8.0;;;;;;;;;;;;;;;;;;
1060;6;15 tot 25 jaar;2005;10.0;;;;;;;;;;;;;;;;;;
1061;6;15 tot 25 jaar;2006;8.0;;;;;;;;;;;;;;;;;;
1062;6;15 tot 25 jaar;2007;7.0;;;;;;;;;;;;;;;;;;
1063;6;15 tot 25 jaar;2008;8.0;;;;;;;;;;;;;;;;;;
1064;6;25 tot 35 jaar;1996;40.0;36.5;38.0;33.0;5.0;2.0;;;;;8.0;31.0;;4.0;10.0;19.0;7.0;;
1065;6;25 tot 35 jaar;1997;41.0;36.3;40.0;35.0;5.0;;;;;2.0;5.0;34.0;;4.0;9.0;21.0;6.0;;
1066;6;25 tot 35 jaar;1998;43.0;35.8;42.0;37.0;5.0;;;;;2.0;7.0;34.0;;5.0;11.0;19.0;6.0;2.0;
1067;6;25 tot 35 jaar;1999;42.0;36.0;41.0;34.0;7.0;;;;;2.0;6.0;34.0;;5.0;9.0;22.0;4.0;;
1068;6;25 tot 35 jaar;2000;38.0;36.1;37.0;32.0;6.0;;;;;2.0;6.0;31.0;;3.0;8.0;16.0;9.0;2.0;
1069;6;25 tot 35 jaar;2001 voor revisie;39.0;34.8;38.0;32.0;6.0;;;;;3.0;8.0;28.0;;3.0;9.0;17.0;8.0;2.0;
1070;6;25 tot 35 jaar;2001 na revisie;39.0;35.8;37.0;29.0;7.0;2.0;;;;2.0;6.0;31.0;;2.0;9.0;17.0;7.0;2.0;
1071;6;25 tot 35 jaar;2002;39.0;35.0;37.0;30.0;7.0;2.0;;;;2.0;8.0;29.0;;3.0;10.0;15.0;8.0;2.0;
1072;6;25 tot 35 jaar;2003;30.0;35.6;28.0;23.0;4.0;2.0;;;;;6.0;23.0;;3.0;6.0;13.0;7.0;;
1073;6;25 tot 35 jaar;2004;29.0;35.1;28.0;23.0;4.0;;;;;;7.0;21.0;;3.0;7.0;11.0;6.0;;
1074;6;25 tot 35 jaar;2005;26.0;36.0;24.0;21.0;4.0;2.0;;;;;7.0;19.0;;2.0;6.0;11.0;5.0;;
1075;6;25 tot 35 jaar;2006;24.0;35.1;22.0;18.0;5.0;;;;;;5.0;17.0;;2.0;5.0;10.0;6.0;;
1076;6;25 tot 35 jaar;2007;22.0;35.9;21.0;17.0;4.0;;;;;;5.0;16.0;;3.0;4.0;9.0;5.0;;
1077;6;25 tot 35 jaar;2008;21.0;37.5;20.0;16.0;4.0;;;;;;4.0;17.0;;2.0;4.0;8.0;6.0;;
1078;6;35 tot 45 jaar;1996;34.0;36.7;31.0;28.0;3.0;3.0;2.0;;;2.0;5.0;27.0;;4.0;6.0;14.0;8.0;2.0;
1079;6;35 tot 45 jaar;1997;39.0;36.2;35.0;32.0;3.0;3.0;;2.0;;2.0;8.0;29.0;;4.0;8.0;16.0;9.0;3.0;
1080;6;35 tot 45 jaar;1998;35.0;36.5;32.0;27.0;4.0;4.0;2.0;2.0;;2.0;5.0;28.0;;3.0;6.0;16.0;9.0;;
1081;6;35 tot 45 jaar;1999;38.0;35.9;35.0;31.0;5.0;3.0;2.0;;;;8.0;30.0;;4.0;7.0;16.0;8.0;2.0;
1082;6;35 tot 45 jaar;2000;38.0;35.4;37.0;35.0;2.0;2.0;;;;;8.0;29.0;;3.0;8.0;17.0;6.0;3.0;
1083;6;35 tot 45 jaar;2001 voor revisie;38.0;34.5;38.0;35.0;3.0;;;;;3.0;8.0;28.0;;3.0;9.0;17.0;8.0;2.0;
1084;6;35 tot 45 jaar;2001 na revisie;40.0;34.2;38.0;35.0;3.0;2.0;;;;3.0;9.0;27.0;;3.0;9.0;18.0;7.0;3.0;
1085;6;35 tot 45 jaar;2002;36.0;34.4;35.0;31.0;3.0;;;;;3.0;8.0;25.0;;3.0;9.0;15.0;7.0;;
1086;6;35 tot 45 jaar;2003;36.0;34.9;33.0;31.0;3.0;3.0;;;;2.0;9.0;25.0;;3.0;10.0;14.0;6.0;2.0;
1087;6;35 tot 45 jaar;2004;36.0;35.3;33.0;31.0;2.0;3.0;2.0;2.0;;2.0;10.0;24.0;;3.0;9.0;16.0;8.0;;
1088;6;35 tot 45 jaar;2005;37.0;35.3;34.0;32.0;3.0;3.0;2.0;;;2.0;9.0;26.0;;4.0;8.0;17.0;6.0;;
1089;6;35 tot 45 jaar;2006;37.0;35.2;34.0;31.0;3.0;3.0;2.0;;;2.0;8.0;26.0;;3.0;10.0;14.0;8.0;;
1090;6;35 tot 45 jaar;2007;33.0;35.4;30.0;27.0;3.0;3.0;2.0;2.0;;2.0;7.0;24.0;;3.0;8.0;14.0;7.0;2.0;
1091;6;35 tot 45 jaar;2008;33.0;34.6;29.0;26.0;3.0;4.0;2.0;;;2.0;9.0;22.0;;3.0;7.0;13.0;7.0;2.0;
1092;6;45 tot 55 jaar;1996;27.0;36.0;25.0;24.0;;2.0;;;;2.0;4.0;21.0;;2.0;6.0;13.0;4.0;;
1093;6;45 tot 55 jaar;1997;28.0;36.9;24.0;23.0;;3.0;;2.0;;;5.0;21.0;;3.0;6.0;12.0;4.0;2.0;
1094;6;45 tot 55 jaar;1998;27.0;36.2;25.0;24.0;;2.0;;2.0;;2.0;5.0;21.0;;3.0;6.0;12.0;4.0;;
1095;6;45 tot 55 jaar;1999;31.0;36.0;29.0;27.0;2.0;2.0;;;;;8.0;22.0;;2.0;7.0;17.0;4.0;;
1096;6;45 tot 55 jaar;2000;27.0;36.6;23.0;22.0;2.0;4.0;2.0;2.0;;;6.0;20.0;;2.0;6.0;11.0;6.0;;
1097;6;45 tot 55 jaar;2001 voor revisie;29.0;35.6;26.0;25.0;;2.0;;;;;5.0;22.0;;2.0;8.0;14.0;5.0;;
1098;6;45 tot 55 jaar;2001 na revisie;26.0;35.1;23.0;22.0;;3.0;;2.0;;2.0;6.0;19.0;;2.0;7.0;12.0;5.0;;
1099;6;45 tot 55 jaar;2002;30.0;35.3;28.0;26.0;2.0;2.0;2.0;;;;7.0;23.0;;3.0;8.0;12.0;5.0;;
1100;6;45 tot 55 jaar;2003;31.0;36.9;27.0;26.0;;3.0;2.0;2.0;;;6.0;24.0;;3.0;8.0;11.0;7.0;;
1101;6;45 tot 55 jaar;2004;32.0;35.7;29.0;27.0;;4.0;2.0;2.0;;;7.0;24.0;;4.0;8.0;11.0;7.0;;
1102;6;45 tot 55 jaar;2005;30.0;35.2;26.0;25.0;;4.0;2.0;2.0;;2.0;7.0;21.0;;4.0;6.0;13.0;6.0;;
1103;6;45 tot 55 jaar;2006;29.0;36.4;24.0;23.0;;6.0;4.0;2.0;;;7.0;21.0;;3.0;7.0;12.0;6.0;2.0;
1104;6;45 tot 55 jaar;2007;29.0;36.6;26.0;24.0;2.0;3.0;2.0;;;;5.0;23.0;;3.0;6.0;13.0;6.0;2.0;
1105;6;45 tot 55 jaar;2008;30.0;35.6;27.0;25.0;2.0;3.0;2.0;;;2.0;7.0;22.0;;4.0;5.0;13.0;7.0;;
1106;6;55 tot 65 jaar;1996;7.0;;;;;;;;;;;;;;;;;;
1107;6;55 tot 65 jaar;1997;9.0;;;;;;;;;;;;;;;;;;
1108;6;55 tot 65 jaar;1998;7.0;;;;;;;;;;;;;;;;;;
1109;6;55 tot 65 jaar;1999;9.0;;;;;;;;;;;;;;;;;;
1110;6;55 tot 65 jaar;2000;11.0;;;;;;;;;;;;;;;;;;
1111;6;55 tot 65 jaar;2001 voor revisie;12.0;;;;;;;;;;;;;;;;;;
1112;6;55 tot 65 jaar;2001 na revisie;13.0;;;;;;;;;;;;;;;;;;
1113;6;55 tot 65 jaar;2002;12.0;;;;;;;;;;;;;;;;;;
1114;6;55 tot 65 jaar;2003;11.0;;;;;;;;;;;;;;;;;;
1115;6;55 tot 65 jaar;2004;13.0;;;;;;;;;;;;;;;;;;
1116;6;55 tot 65 jaar;2005;17.0;35.3;14.0;13.0;;3.0;;;;;4.0;11.0;;2.0;3.0;7.0;3.0;;
1117;6;55 tot 65 jaar;2006;14.0;;;;;;;;;;;;;;;;;;
1118;6;55 tot 65 jaar;2007;13.0;;;;;;;;;;;;;;;;;;
1119;6;55 tot 65 jaar;2008;16.0;33.6;14.0;13.0;;2.0;2.0;;;2.0;5.0;10.0;;3.0;3.0;6.0;3.0;;
1120;6;Onderwijsniveau: lager onderwijs;1996;35.0;34.3;32.0;29.0;4.0;2.0;;;;4.0;6.0;24.0;;9.0;11.0;13.0;;;
1121;6;Onderwijsniveau: lager onderwijs;1997;35.0;34.7;33.0;29.0;4.0;2.0;;;;3.0;6.0;26.0;;8.0;12.0;13.0;;;
1122;6;Onderwijsniveau: lager onderwijs;1998;33.0;33.4;32.0;27.0;5.0;;;;;4.0;6.0;23.0;;7.0;12.0;11.0;;;
1123;6;Onderwijsniveau: lager onderwijs;1999;38.0;34.2;37.0;29.0;7.0;2.0;;;;3.0;9.0;27.0;;9.0;12.0;13.0;;2.0;
1124;6;Onderwijsniveau: lager onderwijs;2000;36.0;35.4;33.0;28.0;5.0;3.0;;2.0;;3.0;5.0;27.0;;8.0;13.0;12.0;;;
1125;6;Onderwijsniveau: lager onderwijs;2001 voor revisie;37.0;33.7;36.0;30.0;6.0;;;;;4.0;7.0;26.0;;6.0;16.0;13.0;2.0;;
1126;6;Onderwijsniveau: lager onderwijs;2001 na revisie;39.0;34.2;37.0;30.0;6.0;2.0;;;;5.0;6.0;28.0;;8.0;15.0;13.0;2.0;;
1127;6;Onderwijsniveau: lager onderwijs;2002;40.0;32.8;39.0;31.0;8.0;;;;;5.0;8.0;27.0;;9.0;17.0;12.0;;;
1128;6;Onderwijsniveau: lager onderwijs;2003;33.0;33.2;31.0;26.0;5.0;2.0;;;;4.0;8.0;21.0;;8.0;14.0;9.0;;;
1129;6;Onderwijsniveau: lager onderwijs;2004;32.0;34.3;30.0;27.0;3.0;2.0;;;;2.0;8.0;22.0;;7.0;14.0;9.0;;;
1130;6;Onderwijsniveau: lager onderwijs;2005;30.0;33.4;27.0;24.0;4.0;2.0;;;;3.0;7.0;19.0;;8.0;11.0;9.0;;;
1131;6;Onderwijsniveau: lager onderwijs;2006;28.0;33.7;25.0;21.0;4.0;3.0;2.0;;;3.0;7.0;18.0;;7.0;11.0;9.0;;;
1132;6;Onderwijsniveau: lager onderwijs;2007;26.0;35.0;25.0;21.0;4.0;;;;;2.0;6.0;18.0;;6.0;10.0;9.0;;;
1133;6;Onderwijsniveau: lager onderwijs;2008;29.0;33.8;27.0;23.0;5.0;;;;;4.0;6.0;19.0;;10.0;8.0;9.0;;;
1134;6;Onderwijsniveau: middelbaar onderwijs;1996;62.0;36.7;58.0;53.0;6.0;4.0;2.0;2.0;;2.0;10.0;51.0;;4.0;14.0;36.0;7.0;;
1135;6;Onderwijsniveau: middelbaar onderwijs;1997;66.0;37.0;61.0;54.0;6.0;5.0;2.0;4.0;;2.0;10.0;55.0;;5.0;15.0;38.0;7.0;;
1136;6;Onderwijsniveau: middelbaar onderwijs;1998;64.0;36.4;59.0;51.0;8.0;5.0;2.0;3.0;;3.0;9.0;52.0;;6.0;13.0;36.0;8.0;;
1137;6;Onderwijsniveau: middelbaar onderwijs;1999;69.0;36.2;65.0;58.0;8.0;3.0;2.0;;;2.0;11.0;56.0;;6.0;12.0;41.0;8.0;;
1138;6;Onderwijsniveau: middelbaar onderwijs;2000;59.0;35.6;55.0;49.0;6.0;4.0;2.0;3.0;;3.0;12.0;45.0;;4.0;12.0;34.0;8.0;;
1139;6;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;67.0;35.3;64.0;58.0;6.0;3.0;;2.0;;4.0;12.0;50.0;;4.0;15.0;39.0;8.0;;
1140;6;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;64.0;35.1;59.0;52.0;7.0;5.0;2.0;2.0;;4.0;12.0;48.0;;4.0;14.0;36.0;8.0;;
1141;6;Onderwijsniveau: middelbaar onderwijs;2002;63.0;35.0;59.0;53.0;6.0;4.0;2.0;2.0;;4.0;14.0;45.0;;6.0;16.0;33.0;7.0;;
1142;6;Onderwijsniveau: middelbaar onderwijs;2003;58.0;35.7;52.0;47.0;5.0;5.0;3.0;3.0;;3.0;12.0;43.0;;6.0;15.0;28.0;7.0;;
1143;6;Onderwijsniveau: middelbaar onderwijs;2004;58.0;35.1;53.0;48.0;5.0;6.0;3.0;3.0;;4.0;13.0;41.0;;6.0;12.0;31.0;8.0;;
1144;6;Onderwijsniveau: middelbaar onderwijs;2005;60.0;35.3;55.0;49.0;6.0;5.0;3.0;2.0;;4.0;12.0;44.0;;6.0;14.0;34.0;6.0;;
1145;6;Onderwijsniveau: middelbaar onderwijs;2006;53.0;35.4;48.0;43.0;6.0;5.0;2.0;2.0;;4.0;11.0;38.0;;4.0;13.0;29.0;5.0;;
1146;6;Onderwijsniveau: middelbaar onderwijs;2007;51.0;35.5;46.0;40.0;7.0;4.0;2.0;3.0;;4.0;9.0;38.0;;6.0;11.0;28.0;5.0;;
1147;6;Onderwijsniveau: middelbaar onderwijs;2008;50.0;34.8;46.0;39.0;7.0;4.0;2.0;2.0;;4.0;9.0;36.0;;6.0;11.0;27.0;4.0;;
1148;6;Onderwijsniveau: hoger onderwijs;1996;23.0;36.9;21.0;17.0;4.0;2.0;2.0;;;;5.0;18.0;;;;5.0;13.0;3.0;
1149;6;Onderwijsniveau: hoger onderwijs;1997;26.0;36.5;23.0;19.0;4.0;3.0;2.0;;;;5.0;19.0;;;;7.0;13.0;4.0;
1150;6;Onderwijsniveau: hoger onderwijs;1998;25.0;37.8;23.0;20.0;3.0;2.0;;;;;4.0;20.0;;;;8.0;12.0;3.0;
1151;6;Onderwijsniveau: hoger onderwijs;1999;23.0;36.2;21.0;18.0;4.0;2.0;;;;;4.0;18.0;;;2.0;8.0;9.0;4.0;
1152;6;Onderwijsniveau: hoger onderwijs;2000;29.0;35.8;27.0;24.0;3.0;;;;;;7.0;22.0;;;;7.0;15.0;5.0;
1153;6;Onderwijsniveau: hoger onderwijs;2001 voor revisie;25.0;35.6;23.0;20.0;3.0;2.0;;;;;5.0;19.0;;;;5.0;15.0;3.0;
1154;6;Onderwijsniveau: hoger onderwijs;2001 na revisie;26.0;35.5;24.0;19.0;5.0;2.0;;;;2.0;5.0;19.0;;;2.0;6.0;13.0;4.0;
1155;6;Onderwijsniveau: hoger onderwijs;2002;25.0;35.8;23.0;20.0;3.0;2.0;;;;;5.0;19.0;;;;6.0;14.0;3.0;
1156;6;Onderwijsniveau: hoger onderwijs;2003;28.0;36.9;24.0;21.0;3.0;4.0;2.0;2.0;;;6.0;20.0;;;;8.0;15.0;3.0;
1157;6;Onderwijsniveau: hoger onderwijs;2004;27.0;36.6;23.0;19.0;3.0;4.0;2.0;2.0;;;8.0;18.0;;;2.0;6.0;16.0;3.0;
1158;6;Onderwijsniveau: hoger onderwijs;2005;29.0;36.3;25.0;22.0;3.0;5.0;3.0;2.0;;;9.0;20.0;;;2.0;7.0;15.0;4.0;
1159;6;Onderwijsniveau: hoger onderwijs;2006;30.0;35.9;25.0;22.0;3.0;5.0;4.0;;;;8.0;21.0;;;2.0;8.0;16.0;4.0;
1160;6;Onderwijsniveau: hoger onderwijs;2007;27.0;36.4;23.0;19.0;4.0;4.0;4.0;;;;7.0;19.0;;;;6.0;16.0;4.0;
1161;6;Onderwijsniveau: hoger onderwijs;2008;30.0;36.1;25.0;22.0;3.0;5.0;4.0;2.0;;;10.0;20.0;;;;6.0;18.0;4.0;
1162;6;Onderwijsniveau: onbekend;1996;;;;;;;;;;;;;;;;;;;
1163;6;Onderwijsniveau: onbekend;1997;;;;;;;;;;;;;;;;;;;
1164;6;Onderwijsniveau: onbekend;1998;;;;;;;;;;;;;;;;;;;
1165;6;Onderwijsniveau: onbekend;1999;;;;;;;;;;;;;;;;;;;
1166;6;Onderwijsniveau: onbekend;2000;;;;;;;;;;;;;;;;;;;
1167;6;Onderwijsniveau: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;;
1168;6;Onderwijsniveau: onbekend;2001 na revisie;;;;;;;;;;;;;;;;;;;
1169;6;Onderwijsniveau: onbekend;2002;;;;;;;;;;;;;;;;;;;
1170;6;Onderwijsniveau: onbekend;2003;;;;;;;;;;;;;;;;;;;
1171;6;Onderwijsniveau: onbekend;2004;2.0;;;;;;;;;;;;;;;;;;
1172;6;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;;;;;;
1173;6;Onderwijsniveau: onbekend;2006;;;;;;;;;;;;;;;;;;;
1174;6;Onderwijsniveau: onbekend;2007;;;;;;;;;;;;;;;;;;;
1175;6;Onderwijsniveau: onbekend;2008;;;;;;;;;;;;;;;;;;;
1176;7;Totaal persoonskenmerken;1996;44.0;38.3;44.0;38.0;5.0;;;;;;4.0;39.0;;3.0;16.0;17.0;4.0;3.0;
1177;7;Totaal persoonskenmerken;1997;41.0;38.1;40.0;36.0;4.0;;;;;;6.0;34.0;;6.0;13.0;14.0;4.0;2.0;
1178;7;Totaal persoonskenmerken;1998;46.0;38.4;45.0;39.0;5.0;;;;;;5.0;41.0;;5.0;15.0;19.0;4.0;2.0;2.0
1179;7;Totaal persoonskenmerken;1999;52.0;37.8;51.0;45.0;7.0;;;;;;8.0;44.0;;7.0;15.0;22.0;4.0;2.0;2.0
1180;7;Totaal persoonskenmerken;2000;42.0;37.7;41.0;37.0;4.0;;;;;;5.0;36.0;;4.0;11.0;17.0;5.0;2.0;3.0
1181;7;Totaal persoonskenmerken;2001 voor revisie;46.0;37.5;45.0;41.0;5.0;;;;;;6.0;38.0;;5.0;12.0;19.0;5.0;2.0;3.0
1182;7;Totaal persoonskenmerken;2001 na revisie;42.0;37.9;41.0;38.0;3.0;;;;;;5.0;36.0;;4.0;12.0;17.0;4.0;2.0;2.0
1183;7;Totaal persoonskenmerken;2002;42.0;37.3;41.0;37.0;4.0;;;;;;7.0;34.0;;5.0;12.0;17.0;4.0;;2.0
1184;7;Totaal persoonskenmerken;2003;42.0;37.4;41.0;37.0;4.0;;;;;;7.0;34.0;;4.0;13.0;16.0;4.0;2.0;2.0
1185;7;Totaal persoonskenmerken;2004;44.0;37.6;42.0;37.0;5.0;2.0;;;;;8.0;35.0;;5.0;12.0;20.0;4.0;2.0;
1186;7;Totaal persoonskenmerken;2005;47.0;37.5;45.0;39.0;6.0;2.0;;;;;8.0;38.0;;5.0;13.0;19.0;6.0;2.0;
1187;7;Totaal persoonskenmerken;2006;50.0;37.6;49.0;43.0;6.0;2.0;;;;;7.0;41.0;;6.0;15.0;19.0;6.0;3.0;
1188;7;Totaal persoonskenmerken;2007;47.0;37.1;46.0;38.0;8.0;;;;;2.0;8.0;37.0;;6.0;13.0;16.0;7.0;3.0;2.0
1189;7;Totaal persoonskenmerken;2008;49.0;36.8;48.0;41.0;7.0;;;;;2.0;10.0;38.0;;5.0;14.0;18.0;6.0;4.0;2.0
1190;7;Mannen;1996;39.0;39.1;38.0;34.0;4.0;;;;;;3.0;36.0;;3.0;14.0;15.0;4.0;2.0;
1191;7;Mannen;1997;34.0;39.6;32.0;30.0;3.0;;;;;;3.0;31.0;;4.0;11.0;11.0;4.0;2.0;
1192;7;Mannen;1998;39.0;39.3;38.0;34.0;4.0;;;;;;3.0;36.0;;3.0;13.0;17.0;3.0;2.0;
1193;7;Mannen;1999;41.0;39.1;40.0;36.0;4.0;;;;;;4.0;38.0;;2.0;12.0;18.0;4.0;2.0;2.0
1194;7;Mannen;2000;33.0;39.1;32.0;29.0;3.0;;;;;;2.0;31.0;;3.0;10.0;13.0;4.0;2.0;2.0
1195;7;Mannen;2001 voor revisie;38.0;39.0;37.0;34.0;3.0;;;;;;4.0;34.0;;4.0;10.0;15.0;4.0;2.0;2.0
1196;7;Mannen;2001 na revisie;34.0;39.3;34.0;32.0;2.0;;;;;;2.0;32.0;;3.0;10.0;14.0;4.0;2.0;2.0
1197;7;Mannen;2002;34.0;38.8;34.0;31.0;3.0;;;;;;4.0;30.0;;3.0;11.0;14.0;3.0;;2.0
1198;7;Mannen;2003;34.0;38.7;34.0;31.0;3.0;;;;;;4.0;30.0;;3.0;11.0;13.0;4.0;2.0;2.0
1199;7;Mannen;2004;37.0;38.9;35.0;31.0;4.0;2.0;;;;;4.0;32.0;;4.0;10.0;17.0;4.0;;
1200;7;Mannen;2005;39.0;39.0;37.0;33.0;5.0;;;;;;4.0;34.0;;4.0;11.0;15.0;5.0;2.0;
1201;7;Mannen;2006;42.0;39.3;40.0;36.0;5.0;;;;;;3.0;38.0;;5.0;13.0;15.0;5.0;2.0;
1202;7;Mannen;2007;37.0;39.3;36.0;30.0;6.0;;;;;;3.0;33.0;;3.0;10.0;13.0;6.0;3.0;2.0
1203;7;Mannen;2008;38.0;38.9;37.0;32.0;5.0;;;;;;4.0;34.0;;3.0;11.0;14.0;5.0;3.0;
1204;7;Vrouwen;1996;6.0;;;;;;;;;;;;;;;;;;
1205;7;Vrouwen;1997;7.0;;;;;;;;;;;;;;;;;;
1206;7;Vrouwen;1998;7.0;;;;;;;;;;;;;;;;;;
1207;7;Vrouwen;1999;11.0;;;;;;;;;;;;;;;;;;
1208;7;Vrouwen;2000;9.0;;;;;;;;;;;;;;;;;;
1209;7;Vrouwen;2001 voor revisie;8.0;;;;;;;;;;;;;;;;;;
1210;7;Vrouwen;2001 na revisie;7.0;;;;;;;;;;;;;;;;;;
1211;7;Vrouwen;2002;8.0;;;;;;;;;;;;;;;;;;
1212;7;Vrouwen;2003;7.0;;;;;;;;;;;;;;;;;;
1213;7;Vrouwen;2004;7.0;;;;;;;;;;;;;;;;;;
1214;7;Vrouwen;2005;8.0;;;;;;;;;;;;;;;;;;
1215;7;Vrouwen;2006;9.0;;;;;;;;;;;;;;;;;;
1216;7;Vrouwen;2007;11.0;;;;;;;;;;;;;;;;;;
1217;7;Vrouwen;2008;11.0;;;;;;;;;;;;;;;;;;
1218;7;15 tot 25 jaar;1996;4.0;;;;;;;;;;;;;;;;;;
1219;7;15 tot 25 jaar;1997;3.0;;;;;;;;;;;;;;;;;;
1220;7;15 tot 25 jaar;1998;5.0;;;;;;;;;;;;;;;;;;
1221;7;15 tot 25 jaar;1999;5.0;;;;;;;;;;;;;;;;;;
1222;7;15 tot 25 jaar;2000;3.0;;;;;;;;;;;;;;;;;;
1223;7;15 tot 25 jaar;2001 voor revisie;4.0;;;;;;;;;;;;;;;;;;
1224;7;15 tot 25 jaar;2001 na revisie;3.0;;;;;;;;;;;;;;;;;;
1225;7;15 tot 25 jaar;2002;3.0;;;;;;;;;;;;;;;;;;
1226;7;15 tot 25 jaar;2003;3.0;;;;;;;;;;;;;;;;;;
1227;7;15 tot 25 jaar;2004;4.0;;;;;;;;;;;;;;;;;;
1228;7;15 tot 25 jaar;2005;3.0;;;;;;;;;;;;;;;;;;
1229;7;15 tot 25 jaar;2006;3.0;;;;;;;;;;;;;;;;;;
1230;7;15 tot 25 jaar;2007;3.0;;;;;;;;;;;;;;;;;;
1231;7;15 tot 25 jaar;2008;3.0;;;;;;;;;;;;;;;;;;
1232;7;25 tot 35 jaar;1996;17.0;38.6;17.0;14.0;3.0;;;;;;;16.0;;;7.0;7.0;;;
1233;7;25 tot 35 jaar;1997;14.0;;;;;;;;;;;;;;;;;;
1234;7;25 tot 35 jaar;1998;16.0;39.0;15.0;14.0;;;;;;;2.0;14.0;;2.0;5.0;6.0;;;
1235;7;25 tot 35 jaar;1999;15.0;37.4;15.0;11.0;3.0;;;;;;;13.0;;2.0;5.0;5.0;2.0;;
1236;7;25 tot 35 jaar;2000;15.0;37.4;15.0;13.0;2.0;;;;;;2.0;13.0;;2.0;4.0;6.0;;;
1237;7;25 tot 35 jaar;2001 voor revisie;14.0;;;;;;;;;;;;;;;;;;
1238;7;25 tot 35 jaar;2001 na revisie;14.0;;;;;;;;;;;;;;;;;;
1239;7;25 tot 35 jaar;2002;12.0;;;;;;;;;;;;;;;;;;
1240;7;25 tot 35 jaar;2003;11.0;;;;;;;;;;;;;;;;;;
1241;7;25 tot 35 jaar;2004;10.0;;;;;;;;;;;;;;;;;;
1242;7;25 tot 35 jaar;2005;11.0;;;;;;;;;;;;;;;;;;
1243;7;25 tot 35 jaar;2006;11.0;;;;;;;;;;;;;;;;;;
1244;7;25 tot 35 jaar;2007;10.0;;;;;;;;;;;;;;;;;;
1245;7;25 tot 35 jaar;2008;10.0;;;;;;;;;;;;;;;;;;
1246;7;35 tot 45 jaar;1996;13.0;;;;;;;;;;;;;;;;;;
1247;7;35 tot 45 jaar;1997;14.0;;;;;;;;;;;;;;;;;;
1248;7;35 tot 45 jaar;1998;14.0;;;;;;;;;;;;;;;;;;
1249;7;35 tot 45 jaar;1999;20.0;37.6;20.0;20.0;;;;;;;4.0;16.0;;3.0;5.0;9.0;;;
1250;7;35 tot 45 jaar;2000;12.0;;;;;;;;;;;;;;;;;;
