ID;Geslacht;Arbeidspositie;ArbeidspositiePartner;AanwezigheidKinderen;CaribischNederland;Perioden;PartnerInPaar_1
760;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2014;2400
761;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2016;2730
762;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2018;2330
763;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2020;2740
764;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2022;3110
765;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2014;1940
766;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2016;2230
767;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2018;1860
768;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2020;2160
769;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2022;2610
770;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2014;330
771;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2016;340
772;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2018;250
773;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2020;320
774;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2022;300
775;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2014;130
776;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2016;170
777;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2018;230
778;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2020;250
779;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2022;210
780;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2014;1730
781;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2016;1620
782;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2018;1570
783;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2020;1610
784;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2022;1780
785;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2014;1430
786;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2016;1400
787;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2018;1350
788;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2020;1450
789;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2022;1590
790;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2014;220
791;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2016;170
792;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2018;150
793;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2020;90
794;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Sint Eustatius;2022;140
795;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2014;90
796;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2016;50
797;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2018;70
798;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2020;80
799;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind 12 jaar of ouder;Saba;2022;50
800;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2014;20
801;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2016;10
802;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2018;10
803;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2020;0
804;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Caribisch Nederland;2022;0
805;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2014;20
806;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2016;0
807;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2018;10
808;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2020;0
809;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Bonaire;2022;0
810;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2014;0
811;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2016;0
812;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2018;0
813;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2020;0
814;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Sint Eustatius;2022;0
815;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2014;0
816;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2016;10
817;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2018;0
818;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2020;0
819;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Jongste kind leeftijd onbekend;Saba;2022;0
820;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2014;2040
821;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2016;2940
822;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2018;3260
823;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2020;3320
824;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Caribisch Nederland;2022;2900
825;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2014;1620
826;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2016;2490
827;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2018;2670
828;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2020;2870
829;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Bonaire;2022;2330
830;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2014;260
831;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2016;270
832;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2018;310
833;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2020;260
834;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Sint Eustatius;2022;320
835;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2014;170
836;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2016;180
837;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2018;280
838;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2020;200
839;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Beroeps- en niet-beroepsbevolking;Partner in paar, geen kind;Saba;2022;250
840;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2014;4720
841;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2016;5850
842;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2018;5920
843;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2020;5730
844;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Caribisch Nederland;2022;6310
845;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Bonaire;2014;3880
846;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Bonaire;2016;4940
847;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Bonaire;2018;4920
848;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Bonaire;2020;4780
849;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Bonaire;2022;5310
850;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2014;560
851;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2016;580
852;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2018;560
853;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2020;510
854;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Sint Eustatius;2022;610
855;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Saba;2014;280
856;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Saba;2016;330
857;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Saba;2018;440
858;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Saba;2020;450
859;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar;Saba;2022;390
860;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2014;3260
861;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2016;3710
862;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2018;3270
863;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2020;3380
864;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Caribisch Nederland;2022;4170
865;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2014;2660
866;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2016;3100
867;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2018;2710
868;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2020;2770
869;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Bonaire;2022;3590
870;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2014;420
871;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2016;420
872;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2018;320
873;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2020;320
874;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Sint Eustatius;2022;370
875;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2014;190
876;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2016;190
877;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2018;240
878;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2020;300
879;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Partner in paar met kind;Saba;2022;200
880;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2014;1930
881;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2016;2390
882;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2018;2010
883;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2020;2120
884;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Caribisch Nederland;2022;2840
885;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2014;1540
886;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2016;1960
887;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2018;1630
888;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2020;1630
889;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Bonaire;2022;2400
890;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2014;270
891;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2016;290
892;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2018;200
893;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2020;270
894;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Sint Eustatius;2022;270
895;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2014;130
896;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2016;150
897;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2018;180
898;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2020;230
899;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind jonger dan 12 jaar;Saba;2022;170
900;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2014;1300
901;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2016;1320
902;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2018;1260
903;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2020;1260
904;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind 12 jaar of ouder;Caribisch Nederland;2022;1330
905;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Jongste kind 12 jaar of ouder;Bonaire;2014;1090
