ID;TypeZelfstandige;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10;Personen_11;PersonenMetBedrijfsvermogen_12;GemiddeldPersoonlijkInkomen_13;MediaanPersoonlijkInkomen_14;GemiddeldInkomenAlsZelfstandige_15;MediaanInkomenAlsZelfstandige_16;GemiddeldGestandaardiseerdInkomen_17;MediaanGestandaardiseerdInkomen_18;MediaanVermogenHuishoudens_19;MediaanBedrijfsvermogen_20;ZelfstandigeAlleInkomensbronnen_21
3304;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2008;12.6;10.8;59.1;58.9;55.8;55.6;31.4;29.4;363.3;147.6;14.6;12.1;58.5;58.4;49.6;51.3;31.8;29.9;370.5;142.1;
3305;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2009;13.0;11.2;59.0;58.4;56.1;55.6;31.5;29.6;330.7;149.7;14.9;12.5;58.3;57.8;50.2;51.6;32.0;30.1;341.9;145.8;
3306;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2010;10.1;8.4;59.0;58.9;55.7;55.6;31.8;29.8;328.5;143.4;12.4;9.7;58.4;58.4;47.4;49.0;32.4;30.6;336.1;135.7;
3307;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2011;10.6;8.6;58.9;58.8;55.5;55.3;34.7;32.4;309.6;132.1;13.2;10.1;58.3;58.3;46.5;48.0;35.4;33.3;326.3;129.5;
3308;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2012;10.7;8.9;59.1;58.8;55.9;55.4;34.7;32.5;275.8;133.9;13.4;10.5;58.5;58.3;46.8;47.9;35.5;33.5;296.0;131.6;
3309;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2013;10.9;9.2;60.6;60.3;56.9;56.9;35.1;32.9;246.9;149.0;13.7;10.9;59.9;59.8;47.7;48.2;36.0;33.9;266.7;146.7;
3310;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2014;9.9;8.1;59.3;58.8;55.9;55.3;36.2;33.9;219.9;122.8;12.6;9.6;59.0;58.4;46.3;47.4;37.1;35.0;243.3;119.9;
3311;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;K Financiële dienstverlening;2015;10.6;8.8;60.8;59.8;57.6;57.0;36.6;34.3;246.4;137.3;13.1;10.3;60.0;59.0;48.4;49.1;37.5;35.3;269.4;135.8;
3312;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2007;1.5;1.1;49.0;47.8;44.3;42.5;31.6;29.8;410.7;68.8;2.1;1.5;48.5;47.1;33.9;31.1;31.9;30.6;407.9;55.8;
3313;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2008;1.7;1.4;51.4;50.3;47.6;45.2;32.3;30.6;418.5;71.9;2.3;1.8;50.6;49.4;37.3;34.6;32.8;31.5;417.0;57.7;
3314;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2009;1.6;1.4;48.6;47.3;45.2;42.4;32.6;31.0;386.4;73.1;2.2;1.8;48.1;47.0;34.5;31.2;32.9;31.8;374.4;57.2;
3315;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2010;1.7;1.4;48.0;46.7;44.6;42.4;32.3;30.5;374.9;77.4;2.4;1.9;47.5;46.1;33.9;30.0;32.7;31.3;370.7;61.9;
3316;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2011;1.9;1.7;45.5;44.2;42.1;40.9;35.5;33.8;364.0;56.4;2.7;2.2;45.3;43.9;31.5;27.7;36.0;35.0;375.4;52.2;
3317;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2012;1.9;1.6;45.2;44.1;42.0;41.0;35.6;33.5;318.5;66.3;2.7;2.2;45.6;44.2;32.0;27.3;36.2;34.7;332.7;54.2;
3318;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2013;2.0;1.7;45.7;44.3;42.5;41.5;35.9;33.7;289.6;63.3;2.7;2.3;46.7;45.0;32.9;28.0;36.5;34.9;296.3;57.8;
3319;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2014;1.8;1.6;46.1;45.1;43.2;43.0;37.0;34.9;212.1;45.9;2.5;2.1;46.8;45.6;33.8;31.2;37.7;36.0;235.2;42.1;
3320;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;L Verhuur en handel van onroerend goed;2015;1.9;1.6;47.5;46.4;44.2;43.8;37.5;35.3;264.4;56.7;2.5;2.1;47.8;46.1;34.7;32.6;38.3;37.1;288.5;51.7;
3321;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2007;24.2;19.0;44.8;43.1;43.0;40.8;31.6;29.6;217.1;30.6;35.3;25.2;44.8;43.7;31.3;27.0;31.6;29.8;216.8;23.3;
3322;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2008;27.7;24.5;47.7;46.5;46.2;44.4;32.6;30.4;213.4;31.9;39.9;32.0;47.4;46.5;34.0;29.4;32.6;30.7;209.1;24.3;
3323;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2009;27.8;25.5;46.7;44.9;45.5;43.3;32.6;30.6;196.0;31.6;39.9;33.5;46.7;45.5;33.6;28.9;32.8;30.9;192.6;23.9;
3324;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2010;29.7;26.3;46.0;44.0;44.6;42.0;32.4;30.3;185.9;31.5;44.6;35.6;46.7;45.4;31.6;25.9;32.6;30.8;179.3;22.2;
3325;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2011;32.9;28.6;46.1;44.2;44.7;42.1;35.2;33.0;175.9;28.3;49.3;38.1;47.1;45.8;31.8;25.8;35.5;33.5;174.7;21.0;
3326;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2012;33.4;29.3;46.0;44.1;44.5;42.1;35.4;33.1;152.9;28.0;49.9;39.2;47.1;45.7;31.7;25.6;35.6;33.6;149.7;20.7;
3327;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2013;34.7;30.8;46.4;44.1;44.7;42.5;35.6;33.3;125.8;29.4;51.4;41.1;47.6;45.7;32.2;25.9;35.9;33.9;121.1;21.7;
3328;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2014;35.7;31.6;46.2;43.9;44.5;42.1;36.8;34.5;112.0;25.9;53.6;42.3;47.5;45.4;31.6;25.7;37.1;35.0;110.9;19.2;
3329;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M-N Zakelijke dienstverlening;2015;37.8;33.7;46.6;43.9;44.9;42.1;37.3;35.1;132.7;29.1;56.1;44.8;48.1;45.6;32.4;27.1;37.6;35.6;125.1;21.4;
3330;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2007;19.4;15.4;46.2;44.9;44.3;42.3;31.9;29.9;228.0;31.2;27.9;20.6;46.7;46.0;32.9;28.6;32.0;30.7;226.8;23.1;
3331;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2008;22.6;20.1;49.2;48.5;47.6;46.0;33.0;30.7;223.1;32.4;31.9;26.5;49.5;49.0;35.8;31.6;33.1;31.6;217.1;24.2;
3332;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2009;22.8;20.9;48.0;46.7;46.9;45.0;32.9;30.8;203.6;32.3;32.2;27.7;48.5;47.7;35.1;30.4;33.2;31.6;199.0;23.9;
3333;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2010;23.8;21.2;47.3;46.1;46.0;43.7;32.7;30.6;195.1;32.3;35.4;29.0;48.4;47.6;33.1;27.4;33.0;31.3;184.5;22.4;
3334;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2011;26.4;22.9;47.5;46.1;46.1;43.7;35.6;33.3;184.0;29.6;39.0;30.9;48.7;47.9;33.2;27.3;35.8;34.0;178.8;21.4;
3335;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2012;26.9;23.6;47.3;45.8;45.7;43.6;35.6;33.3;159.4;28.9;40.0;32.0;48.8;47.8;32.8;26.5;35.9;34.0;153.9;21.1;
3336;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2013;28.0;24.9;47.9;45.9;46.1;43.6;35.9;33.6;131.5;30.6;41.4;33.6;49.3;47.7;33.3;27.1;36.3;34.2;125.9;22.2;
3337;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2014;28.6;25.4;47.6;45.2;45.8;43.4;37.1;34.8;117.3;26.9;42.9;34.5;49.2;47.4;32.7;26.4;37.4;35.4;114.6;19.3;
3338;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;M Specialistische zakelijke diensten;2015;30.8;27.5;48.0;45.1;46.2;43.9;37.6;35.3;137.3;30.0;45.8;37.0;49.7;47.5;33.4;27.7;38.0;35.9;127.7;21.5;
3339;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2007;4.7;3.7;39.2;37.4;37.7;36.1;30.2;28.4;175.4;28.4;7.4;4.6;37.7;36.4;25.5;21.3;30.0;28.2;184.1;24.1;
3340;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2008;5.1;4.4;41.2;39.7;39.9;38.7;31.0;29.2;173.6;30.5;8.0;5.6;39.1;37.7;26.7;21.7;30.8;29.0;179.7;24.3;
3341;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2009;5.0;4.6;40.6;38.7;39.4;37.6;31.3;29.5;161.9;28.7;7.7;5.8;39.3;37.8;27.0;22.6;31.2;29.5;166.0;23.9;
3342;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2010;5.9;5.1;40.3;37.7;38.8;36.7;31.2;29.4;149.6;27.9;9.2;6.6;40.1;38.2;26.0;20.9;31.3;29.5;159.0;21.5;
3343;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2011;6.6;5.7;40.4;38.1;39.1;37.0;33.9;31.9;144.2;23.3;10.2;7.2;40.7;39.1;26.4;21.0;34.0;32.1;159.2;19.2;
3344;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2012;6.5;5.7;40.7;38.5;39.3;37.1;34.2;32.2;124.4;24.2;9.9;7.2;40.3;38.4;27.4;22.5;34.2;32.2;130.2;19.3;
3345;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2013;6.7;5.9;40.3;38.0;38.8;36.5;34.4;32.5;100.1;24.3;10.0;7.5;40.3;38.2;27.2;22.2;34.4;32.4;100.2;19.7;
3346;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2014;7.0;6.2;40.6;38.6;39.2;37.0;35.3;33.4;91.5;23.0;10.6;7.8;40.7;38.9;27.3;22.7;35.5;33.5;97.4;18.9;
3347;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;N Verhuur en overige zakelijke diensten;2015;7.0;6.2;40.7;37.6;39.2;36.4;35.8;33.9;115.8;25.7;10.3;7.8;41.2;38.8;28.1;24.6;36.0;34.1;114.9;20.7;
3348;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2007;23.1;14.6;27.5;23.1;26.6;21.3;30.0;28.2;200.9;16.6;40.1;19.2;31.2;27.7;17.0;7.7;30.2;28.5;200.0;13.8;
3349;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2008;25.9;18.1;28.0;22.9;26.9;20.8;30.9;29.1;193.4;16.9;45.5;24.0;31.8;27.8;17.2;7.8;31.2;29.5;190.2;13.9;
3350;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2009;25.9;18.7;28.1;22.9;27.1;20.9;31.3;29.5;177.1;16.2;46.6;25.3;32.2;28.2;17.0;7.8;31.6;29.9;170.3;13.1;
3351;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2010;28.9;22.2;30.7;26.0;29.4;24.0;31.6;29.7;156.7;14.2;53.3;30.8;34.2;30.5;17.9;8.9;31.7;30.1;153.3;11.3;
3352;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2011;33.2;25.1;31.1;26.0;29.8;24.0;34.2;32.2;153.8;12.9;58.0;33.7;34.8;30.9;19.0;10.0;34.4;32.5;152.2;10.4;
3353;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2012;34.4;26.2;30.9;26.1;29.5;23.9;34.3;32.3;132.6;12.8;61.2;35.3;34.9;31.0;18.5;9.8;34.4;32.5;129.1;10.3;
3354;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2013;36.0;27.4;30.9;25.5;29.4;23.4;34.5;32.5;104.2;13.3;64.7;37.2;34.7;30.5;18.4;9.6;34.7;32.7;98.9;10.6;
3355;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2014;38.1;29.0;31.0;25.9;29.4;23.7;35.6;33.6;99.9;12.2;69.3;39.5;35.2;31.2;18.2;9.3;35.7;33.8;94.7;10.0;
3356;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-U Niet-commerciële dienstverlening;2015;38.0;30.1;31.5;26.5;30.0;24.8;36.4;34.4;111.9;13.9;66.7;40.5;35.3;31.1;19.1;10.1;36.5;34.6;101.8;10.8;
3357;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2007;11.8;6.0;27.0;20.6;26.2;18.3;29.9;28.0;200.9;17.6;24.2;8.4;31.7;27.9;14.8;4.9;30.1;28.4;200.9;14.5;
3358;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2008;13.9;7.8;27.3;19.7;26.3;17.2;30.8;28.9;192.5;18.5;28.5;10.9;32.0;27.6;15.0;5.5;31.1;29.4;189.7;14.6;
3359;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2009;14.3;8.4;28.2;21.2;27.3;18.4;31.3;29.4;176.9;18.6;29.9;12.0;32.9;28.6;15.3;5.7;31.6;29.9;170.3;14.4;
3360;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2010;16.2;11.3;33.1;28.4;31.7;25.7;31.9;29.8;153.3;15.1;34.6;16.3;35.9;32.2;17.2;7.2;31.9;30.2;153.7;11.8;
3361;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2011;19.2;13.3;33.7;28.4;32.3;25.8;34.4;32.2;146.3;13.7;37.7;18.3;36.9;33.1;18.8;8.4;34.5;32.6;149.8;11.0;
3362;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2012;20.2;14.1;33.3;28.3;31.8;25.6;34.6;32.4;125.6;13.4;40.5;19.5;37.0;33.2;18.3;8.3;34.6;32.6;126.2;10.9;
3363;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2013;21.7;15.1;33.3;27.9;31.8;25.4;34.8;32.6;97.1;14.8;43.7;21.1;36.5;32.4;18.2;8.2;34.7;32.7;94.3;11.7;
3364;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2014;22.9;15.9;33.3;28.0;31.6;25.2;35.8;33.7;91.7;13.2;47.1;22.5;37.1;33.2;17.7;7.7;35.8;33.8;89.0;10.6;
3365;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O-Q Overheid en zorg;2015;22.4;16.5;34.2;28.8;32.8;26.7;36.6;34.5;106.6;15.6;44.1;22.8;37.3;33.3;19.0;8.6;36.6;34.6;98.2;11.9;
3366;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2007;0.1;0.0;;;;;;;;;1.6;0.1;47.5;49.1;3.1;0.5;32.4;32.9;268.2;;
3367;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2008;0.1;0.0;;;;;;;;;1.0;0.1;54.2;55.1;4.5;1.4;33.9;34.1;235.5;;
3368;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2009;0.1;0.0;;;;;;;;;1.4;0.1;49.0;50.2;3.0;0.4;33.9;34.5;230.3;8.4;
3369;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2010;0.1;0.0;;;;;;;;;2.1;0.2;48.3;49.3;2.4;0.3;33.8;34.5;216.4;12.2;
3370;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2011;0.1;0.0;;;;;;;;;1.8;0.2;48.5;49.4;2.6;0.2;36.5;37.3;212.5;9.7;
3371;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2012;0.1;0.0;;;;;;;;;1.9;0.2;49.0;50.6;2.5;0.2;36.9;37.7;202.2;12.9;
3372;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2013;0.1;0.0;;;;;;;;;1.0;0.1;54.9;56.6;3.6;1.3;37.8;38.2;160.6;6.9;
3373;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2014;0.1;0.0;;;;;;;;;2.1;0.2;49.5;50.6;2.2;0.3;38.3;39.2;151.3;11.3;
3374;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;O Openbaar bestuur en overheidsdiensten;2015;0.1;0.0;;;;;;;;;1.6;0.1;50.1;50.9;2.7;0.2;38.9;39.7;150.0;;
3375;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2007;3.0;2.2;31.1;28.9;29.8;27.3;30.5;28.8;193.1;15.8;6.9;3.2;38.3;36.7;15.2;6.2;30.9;29.4;195.3;12.1;
3376;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2008;3.2;2.7;32.5;30.7;31.0;28.5;31.7;30.1;198.2;15.2;7.5;3.9;40.2;39.1;15.8;6.4;32.1;30.7;190.3;11.6;
3377;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2009;3.4;2.9;32.3;30.4;31.0;28.8;31.8;30.2;173.1;15.0;7.8;4.4;40.2;38.6;15.8;6.1;32.3;30.8;168.3;11.1;
3378;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2010;3.9;3.2;31.7;28.9;29.9;27.0;31.8;30.2;163.0;14.4;9.2;5.1;40.2;38.5;14.9;5.7;32.2;30.8;154.9;10.8;
3379;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2011;4.4;3.7;31.1;28.2;29.3;25.9;34.3;32.5;159.4;12.6;10.1;5.6;39.5;37.6;15.1;6.3;34.9;33.2;151.0;9.3;
3380;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2012;4.8;4.0;31.1;28.0;29.2;25.9;34.6;32.7;132.1;11.1;11.0;6.1;39.7;37.5;15.1;6.2;35.1;33.4;126.3;8.7;
3381;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2013;4.9;4.1;30.9;27.5;28.9;25.2;34.8;33.0;107.1;13.9;11.1;6.3;39.7;36.9;15.0;6.4;35.4;33.7;98.4;9.8;
3382;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2014;5.4;4.5;31.0;27.5;29.0;25.1;35.9;34.1;105.7;11.4;12.6;7.1;39.7;37.2;14.7;5.9;36.5;34.7;92.0;8.6;
3383;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;P Onderwijs;2015;5.6;4.7;31.4;28.4;29.3;26.3;36.6;34.9;110.4;13.0;12.5;7.3;39.5;37.0;15.5;6.7;37.1;35.5;96.4;9.0;
3384;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2007;8.8;3.9;25.6;16.3;25.0;14.0;29.7;27.7;201.6;18.4;15.8;5.1;27.3;21.3;15.8;5.2;29.6;27.9;197.2;15.8;
3385;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2008;10.6;5.1;25.7;15.3;24.9;12.8;30.6;28.6;191.1;20.2;20.0;6.9;27.8;21.5;15.3;5.5;30.6;28.9;187.4;16.7;
3386;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2009;10.8;5.5;27.0;17.4;26.2;14.8;31.2;29.2;177.0;20.8;20.6;7.5;29.1;23.4;15.9;6.1;31.2;29.4;168.1;16.6;
3387;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2010;12.2;8.1;33.6;28.2;32.4;25.3;31.9;29.7;149.8;15.5;23.2;11.1;33.1;28.6;19.5;9.1;31.6;29.7;148.3;12.2;
3388;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2011;14.7;9.6;34.5;28.6;33.4;25.8;34.5;32.1;141.9;14.1;25.7;12.5;35.0;30.3;21.4;10.5;34.2;32.1;144.8;11.8;
3389;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2012;15.3;10.1;34.1;28.5;32.8;25.7;34.6;32.3;122.8;14.5;27.6;13.3;35.0;30.7;20.6;10.3;34.2;32.1;120.9;12.1;
3390;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2013;16.8;11.0;34.0;28.1;32.7;25.5;34.8;32.5;94.1;15.1;31.6;14.7;34.8;30.3;19.9;9.3;34.4;32.3;91.3;12.6;
3391;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2014;17.4;11.4;34.1;28.2;32.5;25.3;35.8;33.5;87.1;13.9;32.4;15.2;35.2;30.7;19.9;9.6;35.4;33.3;84.7;11.7;
3392;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;Q Gezondheids- en welzijnszorg;2015;16.8;11.7;35.1;29.0;34.0;27.0;36.6;34.3;105.1;16.6;30.0;15.4;35.7;30.8;21.3;10.3;36.3;34.2;96.5;13.6;
3393;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2007;11.3;8.6;28.0;24.8;27.0;23.6;30.1;28.5;200.9;15.8;15.9;10.8;30.4;27.5;20.4;14.5;30.3;28.7;198.4;13.4;
3394;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2008;12.0;10.3;28.7;25.1;27.7;23.9;31.1;29.4;194.9;15.6;17.0;13.0;31.3;28.2;20.8;14.5;31.3;29.6;190.9;13.1;
3395;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2009;11.7;10.3;27.9;24.3;26.9;23.0;31.3;29.6;177.4;14.4;16.7;13.3;31.0;27.6;20.0;14.0;31.6;30.0;170.3;11.8;
3396;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2010;12.7;10.9;27.7;23.7;26.4;22.2;31.2;29.5;161.2;13.1;18.8;14.4;31.1;27.5;19.2;12.8;31.5;29.9;152.3;10.6;
3397;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2011;14.0;11.8;27.6;23.3;26.4;21.9;33.8;32.1;165.4;11.8;20.4;15.4;30.9;27.2;19.3;13.2;34.1;32.4;157.1;9.8;
3398;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2012;14.2;12.1;27.4;23.2;26.0;21.9;33.8;32.1;142.9;11.8;20.6;15.8;30.8;27.1;19.1;12.9;34.1;32.3;135.0;9.4;
3399;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2013;14.4;12.3;27.1;22.5;25.6;21.2;34.1;32.4;115.0;11.3;21.0;16.1;30.9;26.9;18.8;12.7;34.5;32.7;109.0;9.2;
3400;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2014;15.2;13.1;27.6;23.4;26.2;22.0;35.2;33.4;111.1;10.9;22.2;17.0;31.4;27.3;19.1;13.2;35.6;33.8;105.5;9.3;
3401;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R-U Cultuur, recreatie, overige diensten;2015;15.5;13.7;27.7;24.0;26.0;22.5;36.1;34.2;119.2;11.6;22.6;17.7;31.4;27.6;19.3;13.5;36.3;34.6;110.4;9.6;
3402;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R Cultuur, sport en recreatie;2007;3.7;2.9;31.7;29.0;29.8;26.8;31.1;29.3;192.3;18.5;6.1;4.1;34.9;32.7;19.7;13.9;31.1;29.5;187.1;13.8;
3403;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R Cultuur, sport en recreatie;2008;4.0;3.6;32.7;29.5;30.8;27.7;32.0;30.3;192.8;18.8;6.7;5.2;36.1;33.5;20.3;14.0;32.0;30.4;182.4;14.0;
3404;Zelfstandige;Gestandaardiseerd inkomen: 9e 10%-groep;R Cultuur, sport en recreatie;2009;4.0;3.7;31.5;28.6;29.8;26.6;32.1;30.4;176.4;17.6;6.7;5.4;35.7;33.3;19.3;13.0;32.3;30.8;161.5;12.8;
