ID;Geslacht;Leeftijd;TypeMisdrijf;Perioden;RegistratiesVanVerdachten_1;UniekeVerdachtenVanMisdrijven_2
2355;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2010;6730;5910
2356;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2011;6340;5540
2357;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2012;5490;4800
2358;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2013;4650;4060
2359;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2014;4120;3610
2360;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2015;3980;3440
2361;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2016;3820;3280
2362;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2017;3370;2850
2363;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2018;2950;2510
2364;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2019;2860;2470
2365;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2020;2620;2250
2366;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2021;2500;2100
2367;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2022;2870;2440
2368;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2023;2730;2320
2369;Totaal mannen en vrouwen;12 tot 18 jaar;31 Mishandeling;2024;2790;2370
2370;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2010;2390;2120
2371;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2011;2350;2060
2372;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2012;2220;1880
2373;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2013;2060;1770
2374;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2014;1660;1410
2375;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2015;1550;1330
2376;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2016;1390;1170
2377;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2017;1180;980
2378;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2018;980;800
2379;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2019;1270;1060
2380;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2020;1370;1110
2381;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2021;1150;950
2382;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2022;1080;910
2383;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2023;1090;900
2384;Totaal mannen en vrouwen;12 tot 18 jaar;32 Bedreiging en stalking;2024;1110;920
2385;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2010;2360;2090
2386;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2011;2310;2020
2387;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2012;2180;1850
2388;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2013;2020;1740
2389;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2014;1630;1390
2390;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2015;1520;1310
2391;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2016;1380;1160
2392;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2017;1180;970
2393;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2018;970;790
2394;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2019;1240;1040
2395;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2020;1350;1090
2396;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2021;1140;940
2397;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2022;1070;900
2398;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2023;1080;890
2399;Totaal mannen en vrouwen;12 tot 18 jaar;321 Bedreiging;2024;1090;910
2400;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2010;30;30
2401;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2011;50;40
2402;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2012;40;40
2403;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2013;40;30
2404;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2014;30;30
2405;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2015;30;30
2406;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2016;20;10
2407;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2017;10;10
2408;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2018;10;10
2409;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2019;30;20
2410;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2020;20;20
2411;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2021;10;10
2412;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2022;20;20
2413;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2023;10;10
2414;Totaal mannen en vrouwen;12 tot 18 jaar;322 Stalking;2024;10;10
2415;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2010;860;700
2416;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2011;640;580
2417;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2012;610;510
2418;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2013;520;470
2419;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2014;530;430
2420;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2015;410;350
2421;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2016;400;350
2422;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2017;430;370
2423;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2018;420;380
2424;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2019;490;400
2425;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2020;360;320
2426;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2021;420;350
2427;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2022;360;320
2428;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2023;360;310
2429;Totaal mannen en vrouwen;12 tot 18 jaar;33 Seksueel misdrijf;2024;370;320
2430;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2010;420;320
2431;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2011;220;210
2432;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2012;220;180
2433;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2013;210;180
2434;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2014;180;130
2435;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2015;150;120
2436;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2016;150;140
2437;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2017;120;90
2438;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2018;110;100
2439;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2019;90;70
2440;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2020;70;60
2441;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2021;100;70
2442;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2022;80;70
2443;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2023;80;60
2444;Totaal mannen en vrouwen;12 tot 18 jaar;331 Aanranding;2024;60;40
2445;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2010;160;150
2446;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2011;170;160
2447;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2012;130;120
2448;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2013;120;110
2449;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2014;110;110
2450;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2015;80;80
2451;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2016;70;70
2452;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2017;110;100
2453;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2018;90;80
2454;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2019;100;90
2455;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2020;80;80
2456;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2021;100;100
2457;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2022;90;90
2458;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2023;80;80
2459;Totaal mannen en vrouwen;12 tot 18 jaar;332 Verkrachting;2024;80;80
2460;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2010;70;60
2461;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2011;70;60
2462;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2012;70;50
2463;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2013;30;30
2464;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2014;50;30
2465;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2015;30;20
2466;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2016;20;10
2467;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2017;20;20
2468;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2018;20;20
2469;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2019;20;10
2470;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2020;20;10
2471;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2021;20;10
2472;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2022;10;10
2473;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2023;10;10
2474;Totaal mannen en vrouwen;12 tot 18 jaar;333 Schennis der eerbaarheid;2024;20;10
2475;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2010;120;110
2476;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2011;70;60
2477;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2012;100;90
2478;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2013;80;80
2479;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2014;90;80
2480;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2015;70;60
2481;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2016;70;70
2482;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2017;50;50
2483;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2018;60;60
2484;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2019;60;60
2485;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2020;60;60
2486;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2021;70;70
2487;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2022;60;60
2488;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2023;50;50
2489;Totaal mannen en vrouwen;12 tot 18 jaar;334 Ontucht met minderjarige;2024;70;70
2490;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2010;40;40
2491;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2011;40;40
2492;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2012;50;50
2493;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2013;30;30
2494;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2014;50;50
2495;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2015;50;50
2496;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2016;30;20
2497;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2017;40;40
2498;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2018;30;30
2499;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2019;70;50
2500;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2020;30;30
2501;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2021;20;20
2502;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2022;30;30
2503;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2023;30;30
2504;Totaal mannen en vrouwen;12 tot 18 jaar;335 Pornografie;2024;40;40
2505;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2010;10;10
2506;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2011;10;10
2507;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2012;10;10
2508;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2013;10;10
2509;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2014;10;10
2510;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2015;10;10
2511;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2016;10;10
2512;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2017;10;10
2513;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2018;10;10
2514;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2019;10;10
2515;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2020;10;10
2516;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2021;10;10
2517;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2022;10;10
2518;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2023;10;10
2519;Totaal mannen en vrouwen;12 tot 18 jaar;336 Ontucht met misbruik van gezag;2024;0;0
2520;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2010;40;40
2521;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2011;70;70
2522;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2012;30;30
2523;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2013;40;40
2524;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2014;30;30
2525;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2015;30;30
2526;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2016;60;50
2527;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2017;100;80
2528;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2018;110;100
2529;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2019;150;120
2530;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2020;100;100
2531;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2021;90;90
2532;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2022;80;70
2533;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2023;90;90
2534;Totaal mannen en vrouwen;12 tot 18 jaar;337 Seksueel misdrijf (overig);2024;100;90
2535;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2010;260;240
2536;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2011;260;230
2537;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2012;210;190
2538;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2013;160;140
2539;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2014;160;160
2540;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2015;180;160
2541;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2016;140;130
2542;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2017;140;130
2543;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2018;170;160
2544;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2019;260;230
2545;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2020;260;250
2546;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2021;330;300
2547;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2022;300;280
2548;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2023;260;240
2549;Totaal mannen en vrouwen;12 tot 18 jaar;34 Levensmisdrijf;2024;330;300
2550;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2010;20;20
2551;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2011;10;10
2552;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2012;30;20
2553;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2013;20;20
2554;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2014;10;10
2555;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2015;10;10
2556;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2016;10;10
2557;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2017;20;20
2558;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2018;20;20
2559;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2019;20;20
2560;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2020;30;30
2561;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2021;30;30
2562;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2022;30;30
2563;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2023;10;10
2564;Totaal mannen en vrouwen;12 tot 18 jaar;35 Vrijheidsbeneming/gijzeling;2024;30;30
2565;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2010;0;0
2566;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2011;0;0
2567;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2012;10;10
2568;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2013;0;0
2569;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2014;10;10
2570;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2015;20;20
2571;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2016;10;10
2572;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2017;10;10
2573;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2018;0;0
2574;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2019;10;10
2575;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2020;10;10
2576;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2021;10;10
2577;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2022;10;10
2578;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2023;0;0
2579;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel;2024;10;10
2580;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2010;0;0
2581;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2011;0;0
2582;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2012;0;0
2583;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2013;0;0
2584;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2014;0;0
2585;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2015;0;0
2586;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2016;0;0
2587;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2017;0;0
2588;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2018;0;0
2589;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2019;0;0
2590;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2020;0;0
2591;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2021;0;0
2592;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2022;0;0
2593;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2023;0;0
2594;Totaal mannen en vrouwen;12 tot 18 jaar;36 Mensenhandel en 244 mensensmokkel;2024;0;0
2595;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2010;30;30
2596;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2011;30;30
2597;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2012;30;30
2598;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2013;20;20
2599;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2014;20;20
2600;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2015;20;20
2601;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2016;20;20
2602;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2017;20;20
2603;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2018;10;10
2604;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2019;20;20
2605;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2020;20;20
2606;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2021;10;10
2607;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2022;20;20
2608;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2023;40;40
2609;Totaal mannen en vrouwen;12 tot 18 jaar;37 Geweldsmisdrijf (overig);2024;30;30
2610;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2010;910;860
2611;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2011;910;870
2612;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2012;980;870
2613;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2013;740;680
2614;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2014;730;670
2615;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2015;800;710
2616;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2016;870;760
2617;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2017;730;650
2618;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2018;630;570
2619;Totaal mannen en vrouwen;12 tot 18 jaar;4 Misdrijven WvSr (overig);2019;720;630
