ID;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
434;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;166;121;116;102;77;26;14;12;1;0;0;87;19;6;13;69;35;33;29;5;4.2;45;73.2;70.1
435;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;180;134;128;112;84;28;15;13;2;1;0;91;19;7;13;72;37;35;36;6;4.4;47;74.1;70.8
436;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;710;301;287;243;199;44;44;38;4;2;0;228;82;30;51;146;78;68;59;14;4.8;409;42.4;40.4
437;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;758;350;334;286;235;51;48;39;7;2;0;264;80;30;51;183;97;86;70;16;4.7;408;46.2;44.0
438;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;794;363;351;305;246;60;45;37;7;2;0;273;86;29;57;187;99;89;77;13;3.5;431;45.7;44.1
439;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;789;368;355;308;256;52;48;40;5;2;0;274;86;35;51;188;98;90;81;13;3.5;421;46.7;45.0
440;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;208;149;142;121;95;26;22;19;1;1;0;111;35;15;20;76;38;37;32;6;4.3;59;71.6;68.5
441;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;222;163;156;137;113;24;19;15;4;0;0;116;31;10;21;85;44;41;40;6;3.8;60;73.1;70.3
442;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;236;176;171;152;119;33;19;15;4;0;0;126;34;8;27;92;44;49;45;4;2.5;60;74.6;72.7
443;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;222;166;159;140;116;24;19;17;2;0;0;115;27;9;18;89;41;47;43;7;4.5;56;74.9;71.5
444;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;259;137;129;113;98;15;16;13;2;0;0;105;39;11;28;66;37;29;24;7;5.5;123;52.7;49.8
445;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;284;166;157;137;113;25;20;16;3;1;0;130;40;14;26;90;48;42;28;9;5.3;118;58.5;55.4
446;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;292;167;161;140;118;22;21;17;3;1;0;130;41;13;28;89;51;38;31;6;3.8;125;57.3;55.1
447;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;291;174;169;149;126;22;20;17;2;1;0;134;45;15;30;89;50;39;34;5;2.8;118;59.6;58.0
448;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;243;16;15;9;6;3;6;5;0;0;0;12;8;4;3;5;3;2;3;0;;227;6.4;6.2
449;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;252;21;20;11;9;2;9;8;0;0;0;18;9;6;4;8;6;3;2;1;;231;8.5;8.0
450;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;267;20;18;13;9;4;5;5;0;1;0;17;11;8;3;6;5;2;1;2;;247;7.6;6.9
451;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;276;29;28;19;14;5;9;7;1;1;0;25;14;10;4;10;7;4;4;1;;248;10.4;10.2
452;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;379;142;126;119;67;52;7;5;1;1;0;105;56;27;29;49;28;21;21;16;11.3;237;37.5;33.3
453;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;399;151;138;126;66;61;11;9;2;0;0;112;61;33;28;51;34;18;26;13;8.6;248;37.8;34.5
454;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;423;174;160;148;72;76;12;9;2;1;0;130;70;35;36;60;33;26;30;14;8.0;249;41.1;37.8
455;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;416;173;161;148;75;73;13;9;2;2;0;130;68;38;30;62;38;25;30;12;7.1;242;41.7;38.7
456;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2021;443;261;244;220;143;77;24;21;2;2;0;200;80;34;46;120;66;54;44;17;6.5;182;59.0;55.1
457;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2022;471;294;279;255;167;88;25;20;4;1;0;225;68;28;41;156;83;73;55;15;5.1;176;62.6;59.4
458;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2023;495;312;298;273;178;95;25;20;3;1;0;240;81;33;48;159;82;77;58;14;4.6;183;63.0;60.1
459;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2024;502;316;297;270;174;96;27;23;3;1;0;239;81;34;47;158;85;73;58;19;6.1;185;63.0;59.2
460;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2021;311;216;208;172;125;47;36;32;4;0;0;136;33;15;18;103;45;58;72;8;3.9;95;69.5;66.8
461;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2022;349;252;244;208;155;53;35;31;3;1;0;163;36;17;19;127;53;74;80;9;3.4;96;72.4;69.9
462;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2023;365;262;250;213;155;59;37;34;3;0;0;167;34;14;20;133;60;72;84;12;4.5;103;71.8;68.6
463;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2024;382;280;269;232;172;60;37;34;3;1;0;175;37;16;20;139;58;81;94;11;3.9;102;73.4;70.5
464;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2021;12;3;3;2;1;1;0;0;0;0;0;2;0;0;0;1;1;1;1;0;;9;;
465;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2022;16;6;5;4;2;2;1;0;0;0;0;4;2;1;1;2;1;1;1;1;;11;;
466;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2023;15;6;5;5;2;3;0;0;0;0;0;3;2;0;2;2;1;1;2;1;;10;;
467;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2024;17;8;7;6;3;3;1;1;0;0;0;4;1;0;0;3;2;1;3;1;;10;;
468;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2021;699;169;150;125;83;42;25;21;4;1;0;95;40;21;19;55;25;30;56;19;11.0;530;24.2;21.5
469;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2022;759;199;180;154;101;53;26;21;4;1;0;109;49;29;20;60;25;35;72;18;9.1;560;26.2;23.8
470;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2023;784;227;212;177;112;65;35;29;5;1;0;137;63;31;31;75;35;39;74;16;6.9;556;29.0;27.0
471;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2024;833;232;217;178;117;61;40;33;5;2;0;131;57;31;27;74;35;38;86;15;6.5;601;27.9;26.1
472;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;39;23;18;16;2;14;2;2;0;0;0;14;7;5;3;6;3;3;4;5;;16;59.8;46.4
473;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;47;24;21;20;4;16;1;1;0;0;0;14;11;8;2;4;2;2;6;3;;23;51.3;44.3
474;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;50;30;27;26;3;23;1;1;0;0;0;23;14;9;6;8;5;4;4;3;9.7;20;59.7;53.9
475;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;51;28;25;23;3;20;2;1;0;0;0;20;13;7;6;7;4;3;5;3;;23;55.8;49.0
476;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;149;53;48;40;24;15;9;7;2;0;0;30;11;6;5;19;9;9;18;5;8.8;96;35.6;32.5
477;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;162;69;62;57;34;22;6;5;0;1;0;35;12;6;6;23;9;14;27;7;10.6;92;42.9;38.4
478;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;172;77;70;60;38;21;11;10;1;0;0;43;15;6;9;28;13;15;27;7;8.6;95;44.8;40.9
479;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;192;81;75;64;40;24;11;10;1;0;0;39;14;7;6;25;10;15;36;6;7.5;110;42.5;39.3
480;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;64;26;23;18;9;9;4;4;1;0;0;15;5;3;3;10;5;5;8;3;;39;40.0;35.6
481;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;77;36;32;30;16;14;2;2;0;0;0;16;6;3;3;10;3;7;16;4;11.7;41;47.3;41.8
482;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;77;38;34;29;17;12;5;5;0;0;0;21;6;3;4;15;6;8;13;4;11.3;39;49.0;43.4
483;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;91;43;39;33;19;14;6;5;0;0;0;19;7;4;3;12;4;8;20;4;10.1;48;47.6;42.8
484;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;85;27;25;21;15;6;4;3;1;0;0;15;6;3;3;9;4;5;11;2;;57;32.3;30.0
485;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;85;33;30;27;19;8;3;2;0;0;0;19;6;3;3;13;6;7;11;3;9.4;52;39.0;35.3
486;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;95;39;37;31;22;9;6;5;1;0;0;22;9;3;6;14;7;7;15;2;6.0;55;41.4;38.9
487;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;101;38;36;30;21;9;6;5;1;0;0;20;7;3;3;13;6;7;16;2;4.6;63;37.9;36.1
488;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;511;93;84;69;57;12;15;12;2;1;0;51;21;10;11;30;12;18;33;9;9.4;418;18.1;16.4
489;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;550;105;98;78;63;15;20;16;4;0;0;60;26;15;12;33;14;19;38;8;7.2;445;19.1;17.7
490;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;562;120;114;91;71;20;23;18;4;1;0;72;33;17;16;38;18;20;43;6;5.1;441;21.4;20.3
491;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;590;122;117;90;73;17;26;21;4;1;0;72;30;16;14;42;21;21;45;6;4.5;468;20.7;19.8
492;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;144;37;33;27;22;5;6;5;2;0;0;19;7;3;5;12;5;7;14;4;9.9;108;25.5;23.0
493;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;151;43;39;30;24;6;9;7;2;0;0;23;10;6;4;13;4;9;16;4;9.4;109;28.1;25.5
494;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;158;51;48;40;30;10;8;7;1;0;0;29;11;6;5;18;6;11;19;3;5.1;107;32.1;30.4
495;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;166;52;49;39;28;11;11;9;1;1;0;31;13;7;6;17;10;7;19;3;5.4;114;31.4;29.7
496;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;238;52;47;39;33;6;7;6;1;1;0;29;12;7;5;16;6;10;18;5;9.5;186;21.7;19.6
497;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;248;54;51;42;36;6;8;7;2;0;0;29;12;6;5;17;9;8;21;3;6.0;194;21.7;20.4
498;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;241;56;53;44;36;8;9;6;2;0;0;33;16;7;9;18;9;8;19;3;6.1;185;23.3;21.9
499;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;252;58;55;45;39;6;10;8;2;0;0;32;12;6;6;19;8;11;23;3;4.8;195;22.8;21.7
500;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;128;4;4;3;2;1;1;1;0;0;0;3;1;0;1;2;1;0;1;0;;124;3.3;3.2
501;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;151;9;8;6;3;3;3;2;0;0;0;7;5;3;2;3;1;2;1;0;;142;5.8;5.6
502;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;162;13;13;7;5;2;6;5;1;1;0;9;7;4;3;3;2;1;4;0;;149;8.3;8.2
503;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;172;13;13;7;6;1;6;5;1;0;0;10;5;2;2;5;2;3;3;0;;159;7.4;7.4
504;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;312;51;44;37;22;15;6;4;2;0;0;28;13;7;6;15;7;9;15;7;14.4;261;16.4;14.0
505;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;314;56;50;45;25;20;5;4;0;1;0;30;16;11;5;14;7;7;20;6;10.6;258;17.9;16.0
506;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;332;65;59;48;24;23;11;8;2;0;0;40;22;12;11;17;10;7;19;6;9.3;267;19.5;17.7
507;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;349;64;59;49;27;23;9;7;1;0;0;38;20;12;8;18;9;8;21;5;8.5;285;18.4;16.8
508;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;233;66;59;51;34;17;8;7;1;1;0;39;17;9;9;22;9;13;20;7;11.0;166;28.5;25.4
509;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;266;78;71;61;40;21;10;7;3;0;0;45;18;10;7;27;11;16;26;7;9.4;188;29.4;26.6
510;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;271;89;83;72;48;24;11;9;2;0;0;54;23;11;12;31;15;16;29;5;6.0;182;32.8;30.8
511;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;297;91;86;72;48;24;14;11;2;1;0;52;24;12;12;29;13;16;33;5;5.8;206;30.6;28.8
512;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2021;129;50;46;35;26;9;11;9;2;0;0;26;9;5;4;17;9;8;20;4;7.8;79;38.9;35.9
513;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2022;157;62;57;45;35;11;12;10;2;0;0;33;14;7;7;19;7;12;24;5;7.7;96;39.2;36.2
514;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2023;165;72;68;56;39;16;12;11;1;1;0;43;16;8;9;27;11;16;25;4;5.5;93;43.5;41.1
515;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2024;169;75;70;54;41;14;16;14;2;0;0;40;13;7;6;27;13;14;30;4;5.5;94;44.2;41.8
516;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;24;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;;23;;
517;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;21;2;2;2;2;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;;19;;
518;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;16;2;2;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;;14;;
519;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;18;3;2;2;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;;16;;
520;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2021;323;84;76;60;38;22;16;12;3;0;0;34;15;9;6;20;7;13;42;8;9.2;239;26.0;23.6
521;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2022;339;101;92;76;50;27;16;12;3;1;0;42;21;12;8;21;8;13;50;9;9.3;238;29.8;27.0
522;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2023;349;110;103;80;53;27;22;18;4;1;0;50;24;11;13;27;12;15;52;7;6.8;239;31.5;29.4
523;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2024;367;113;105;83;56;26;22;18;4;0;0;44;18;9;9;25;9;16;61;8;7.3;254;30.8;28.6
524;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2021;15;8;7;6;0;6;1;1;0;0;0;6;4;3;1;2;0;1;2;1;;7;;
525;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2022;16;9;8;8;2;6;0;0;0;0;0;4;3;2;1;1;0;1;5;1;;7;;
526;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2023;16;10;8;7;0;7;1;1;0;0;0;6;4;3;1;2;1;1;2;1;;7;;
527;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2024;17;10;8;7;1;6;1;1;0;0;0;6;3;1;2;2;1;1;3;2;;8;;
528;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2021;59;24;22;17;9;8;5;4;1;0;0;9;4;2;2;5;2;2;13;1;;35;40.1;37.7
529;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2022;68;33;30;26;15;11;3;3;0;1;0;13;4;2;2;9;4;5;17;4;10.7;35;49.0;43.7
530;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2023;64;31;29;24;15;9;5;4;0;0;0;11;5;2;3;7;3;3;17;3;8.1;33;48.8;44.9
531;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2024;77;37;34;28;16;11;7;6;1;0;0;10;4;2;2;6;1;5;24;3;7.5;39;48.5;44.9
532;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2021;25;11;10;8;3;5;2;2;0;0;0;5;3;2;1;2;1;1;5;1;;15;;
533;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2022;32;18;17;15;7;8;2;1;0;0;0;6;2;1;1;4;1;2;11;2;;13;57.9;52.5
534;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2023;26;14;12;10;6;5;2;2;0;0;0;6;2;1;1;3;2;2;6;2;;12;;
535;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2024;37;19;17;14;8;6;3;3;0;0;0;4;2;1;1;2;0;2;13;2;;19;50.4;45.2
536;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2021;33;13;12;10;6;4;3;2;1;0;0;4;1;1;1;3;1;1;8;1;;20;39.0;36.4
537;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2022;36;15;13;11;8;3;2;1;0;0;0;6;1;1;1;5;2;3;7;2;;21;41.0;36.0
538;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2023;38;17;17;14;10;4;3;3;0;0;0;6;2;1;2;3;1;2;11;1;;20;46.5;44.0
539;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2024;39;18;18;14;9;5;4;3;1;0;0;6;2;1;1;3;1;3;12;1;;21;46.8;44.6
540;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2021;249;52;47;37;29;8;10;8;2;0;0;20;7;4;3;13;4;9;27;5;9.8;197;20.9;18.9
541;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2022;255;59;54;42;33;9;12;9;3;0;0;26;14;9;5;12;4;8;28;5;8.3;197;22.9;21.0
542;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2023;269;69;66;49;38;12;16;12;3;1;0;32;14;6;8;18;8;10;33;3;5.1;200;25.8;24.5
543;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2024;273;66;62;48;39;9;14;11;3;0;0;28;11;6;5;17;7;10;34;4;5.7;207;24.2;22.9
544;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2021;70;18;17;12;9;4;4;3;2;0;0;6;2;1;1;4;1;2;11;1;;52;25.7;23.7
545;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2022;65;23;20;16;12;4;4;3;1;0;0;9;5;3;2;4;1;3;11;3;;43;34.5;30.4
546;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2023;71;24;23;18;13;5;5;4;1;0;0;9;4;2;2;6;2;4;14;1;;46;34.5;32.7
547;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2024;71;23;21;17;12;5;4;3;1;0;0;8;3;2;1;4;3;2;13;2;;48;32.7;29.6
548;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2021;110;32;28;23;20;3;5;4;1;0;0;13;4;2;2;9;3;7;15;4;11.3;78;29.1;25.8
549;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2022;115;29;27;22;19;3;5;4;2;0;0;11;5;3;2;6;2;3;16;2;;86;25.1;23.3
550;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2023;116;35;32;26;21;5;7;5;2;0;0;16;6;2;4;10;4;6;16;2;6.1;81;29.9;28.0
551;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2024;117;35;33;27;23;4;6;4;2;0;0;15;5;3;2;10;3;7;18;2;4.5;82;29.7;28.4
552;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2021;69;2;2;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;;67;3.2;3.0
553;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2022;75;7;7;4;2;3;3;2;0;0;0;6;4;2;1;2;1;1;1;0;;68;9.4;9.3
554;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2023;82;10;10;6;3;2;5;4;1;0;0;7;5;2;2;2;2;1;3;0;;72;12.4;12.3
555;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2024;85;8;8;4;4;1;4;3;1;0;0;5;3;1;2;3;1;2;3;0;;77;9.6;9.6
556;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;146;29;25;21;13;8;5;3;2;0;0;11;4;2;2;7;3;4;14;4;;117;19.7;17.2
557;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;137;32;29;24;13;11;4;3;0;1;0;12;7;4;2;5;3;3;17;3;10.0;105;23.3;20.9
558;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;151;37;33;25;13;11;8;6;2;0;0;18;10;5;5;8;4;4;15;4;10.9;114;24.3;21.7
559;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;157;32;30;23;12;11;7;5;1;0;0;14;9;5;4;6;2;4;15;3;8.4;124;20.6;18.9
560;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2021;105;32;29;24;15;10;5;4;1;0;0;14;7;4;2;8;2;6;15;3;9.4;73;30.8;27.9
561;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2022;122;39;36;31;20;11;5;4;1;0;0;17;6;5;2;10;3;7;19;3;7.9;83;31.9;29.4
562;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2023;122;41;39;32;23;9;7;5;1;0;0;17;7;3;4;10;4;6;22;2;4.4;81;33.4;31.9
563;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2024;132;45;42;34;24;10;8;6;2;0;0;16;6;2;4;10;3;7;25;3;7.5;86;34.3;31.7
564;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2021;60;22;21;15;10;4;6;5;1;0;0;8;3;2;2;5;2;3;13;1;;38;36.7;35.0
