ID;Geslacht;Onderwijssoort;Leerjaar;Regiokenmerken;Perioden;AantalLeerlingen_1
2655;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Nederland;2020/'21;904450.0
2656;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Nederland;2021/'22;899910.0
2657;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Nederland;2022/'23;907490.0
2658;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Nederland;2023/'24;911610.0
2659;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Nederland;2024/'25;900090.0
2660;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2011/'12;94940.0
2661;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2012/'13;95840.0
2662;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2013/'14;97070.0
2663;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2014/'15;98010.0
2664;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2015/'16;98640.0
2665;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2016/'17;97780.0
2666;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2017/'18;96260.0
2667;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2018/'19;93450.0
2668;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2019/'20;90500.0
2669;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2020/'21;87640.0
2670;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2021/'22;86530.0
2671;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2022/'23;86880.0
2672;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2023/'24;87190.0
2673;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Nederland (LD);2024/'25;85490.0
2674;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2011/'12;205960.0
2675;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2012/'13;209240.0
2676;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2013/'14;212570.0
2677;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2014/'15;215280.0
2678;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2015/'16;218490.0
2679;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2016/'17;218980.0
2680;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2017/'18;216030.0
2681;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2018/'19;211530.0
2682;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2019/'20;206270.0
2683;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2020/'21;200970.0
2684;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2021/'22;198850.0
2685;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2022/'23;199480.0
2686;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2023/'24;198930.0
2687;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Oost-Nederland (LD);2024/'25;195350.0
2688;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2011/'12;423790.0
2689;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2012/'13;430480.0
2690;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2013/'14;436770.0
2691;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2014/'15;443210.0
2692;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2015/'16;449020.0
2693;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2016/'17;450860.0
2694;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2017/'18;449050.0
2695;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2018/'19;444600.0
2696;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2019/'20;439680.0
2697;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2020/'21;435480.0
2698;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2021/'22;436160.0
2699;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2022/'23;441450.0
2700;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2023/'24;445190.0
2701;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;West-Nederland (LD);2024/'25;442580.0
2702;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2011/'12;195170.0
2703;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2012/'13;195450.0
2704;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2013/'14;196450.0
2705;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2014/'15;197270.0
2706;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2015/'16;197290.0
2707;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2016/'17;195980.0
2708;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2017/'18;192300.0
2709;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2018/'19;187420.0
2710;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2019/'20;182260.0
2711;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2020/'21;177320.0
2712;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2021/'22;175190.0
2713;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2022/'23;175650.0
2714;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2023/'24;177500.0
2715;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Nederland (LD);2024/'25;174350.0
2716;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2011/'12;2070.0
2717;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2012/'13;2080.0
2718;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2013/'14;2020.0
2719;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2014/'15;2040.0
2720;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2015/'16;2140.0
2721;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2016/'17;2100.0
2722;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2017/'18;2060.0
2723;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2018/'19;2020.0
2724;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2019/'20;2490.0
2725;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2020/'21;3040.0
2726;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2021/'22;3190.0
2727;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2022/'23;4040.0
2728;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2023/'24;2800.0
2729;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Niet in te delen (LD);2024/'25;2320.0
2730;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2011/'12;28890.0
2731;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2012/'13;29010.0
2732;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2013/'14;29460.0
2733;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2014/'15;29760.0
2734;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2015/'16;30070.0
2735;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2016/'17;29670.0
2736;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2017/'18;29010.0
2737;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2018/'19;28320.0
2738;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2019/'20;27470.0
2739;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2020/'21;26790.0
2740;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2021/'22;26570.0
2741;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2022/'23;26840.0
2742;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2023/'24;27470.0
2743;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Groningen (PV);2024/'25;27100.0
2744;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2011/'12;37200.0
2745;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2012/'13;37570.0
2746;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2013/'14;37990.0
2747;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2014/'15;38350.0
2748;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2015/'16;38770.0
2749;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2016/'17;38360.0
2750;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2017/'18;38100.0
2751;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2018/'19;36980.0
2752;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2019/'20;36030.0
2753;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2020/'21;34870.0
2754;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2021/'22;34480.0
2755;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2022/'23;34520.0
2756;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2023/'24;34300.0
2757;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Fryslân (PV);2024/'25;33410.0
2758;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2011/'12;28840.0
2759;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2012/'13;29260.0
2760;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2013/'14;29620.0
2761;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2014/'15;29900.0
2762;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2015/'16;29790.0
2763;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2016/'17;29750.0
2764;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2017/'18;29150.0
2765;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2018/'19;28150.0
2766;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2019/'20;27000.0
2767;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2020/'21;25990.0
2768;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2021/'22;25470.0
2769;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2022/'23;25530.0
2770;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2023/'24;25420.0
2771;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Drenthe (PV);2024/'25;24980.0
2772;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2011/'12;64700.0
2773;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2012/'13;65790.0
2774;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2013/'14;67030.0
2775;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2014/'15;67950.0
2776;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2015/'16;69330.0
2777;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2016/'17;69730.0
2778;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2017/'18;69100.0
2779;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2018/'19;68020.0
2780;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2019/'20;66530.0
2781;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2020/'21;64440.0
2782;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2021/'22;63160.0
2783;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2022/'23;63130.0
2784;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2023/'24;62600.0
2785;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Overijssel (PV);2024/'25;61410.0
2786;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2011/'12;25080.0
2787;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2012/'13;25410.0
2788;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2013/'14;25870.0
2789;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2014/'15;26170.0
2790;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2015/'16;26650.0
2791;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2016/'17;26680.0
2792;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2017/'18;26320.0
2793;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2018/'19;25840.0
2794;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2019/'20;25550.0
2795;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2020/'21;24990.0
2796;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2021/'22;25130.0
2797;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2022/'23;25490.0
2798;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2023/'24;25600.0
2799;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Flevoland (PV);2024/'25;25410.0
2800;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2011/'12;116180.0
2801;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2012/'13;118050.0
2802;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2013/'14;119670.0
2803;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2014/'15;121150.0
2804;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2015/'16;122510.0
2805;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2016/'17;122580.0
2806;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2017/'18;120610.0
2807;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2018/'19;117680.0
2808;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2019/'20;114200.0
2809;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2020/'21;111540.0
2810;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2021/'22;110560.0
2811;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2022/'23;110860.0
2812;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2023/'24;110730.0
2813;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Gelderland (PV);2024/'25;108530.0
2814;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2011/'12;68870.0
2815;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2012/'13;70320.0
2816;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2013/'14;72500.0
2817;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2014/'15;74260.0
2818;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2015/'16;76430.0
2819;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2016/'17;77250.0
2820;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2017/'18;77080.0
2821;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2018/'19;76880.0
2822;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2019/'20;78420.0
2823;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2020/'21;77540.0
2824;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2021/'22;77720.0
2825;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2022/'23;78530.0
2826;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2023/'24;78980.0
2827;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Utrecht (PV);2024/'25;78150.0
2828;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2011/'12;142680.0
2829;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2012/'13;146020.0
2830;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2013/'14;148780.0
2831;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2014/'15;151310.0
2832;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2015/'16;153300.0
2833;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2016/'17;153870.0
2834;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2017/'18;153090.0
2835;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2018/'19;151390.0
2836;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2019/'20;149740.0
2837;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2020/'21;148320.0
2838;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2021/'22;148310.0
2839;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2022/'23;150010.0
2840;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2023/'24;150500.0
2841;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Holland (PV);2024/'25;149280.0
2842;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2011/'12;190810.0
2843;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2012/'13;192670.0
2844;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2013/'14;194040.0
2845;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2014/'15;196270.0
2846;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2015/'16;197950.0
2847;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2016/'17;198820.0
2848;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2017/'18;198460.0
2849;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2018/'19;196480.0
2850;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2019/'20;192290.0
2851;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2020/'21;190890.0
2852;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2021/'22;191710.0
2853;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2022/'23;194430.0
2854;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2023/'24;197130.0
2855;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zuid-Holland (PV);2024/'25;196720.0
2856;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2011/'12;21430.0
2857;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2012/'13;21460.0
2858;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2013/'14;21450.0
2859;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2014/'15;21360.0
2860;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2015/'16;21340.0
2861;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2016/'17;20920.0
2862;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2017/'18;20420.0
2863;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2018/'19;19850.0
2864;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2019/'20;19240.0
2865;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2020/'21;18730.0
2866;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2021/'22;18420.0
2867;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2022/'23;18470.0
2868;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2023/'24;18590.0
2869;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Zeeland (PV);2024/'25;18430.0
2870;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Brabant (PV);2011/'12;138310.0
2871;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Totaal leerjaren;Noord-Brabant (PV);2012/'13;138830.0
