ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
1754;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2015;1351.0;1317.0;58.2;48.7;34.2;34.0
1755;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2016;1356.0;1307.0;59.4;49.8;35.4;49.0
1756;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2017;1354.0;1279.0;60.4;50.4;36.1;75.0
1757;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2018;1352.0;1291.0;62.3;52.1;36.9;62.0
1758;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2019;1373.0;1311.0;64.2;53.2;39.8;61.0
1759;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2020;1374.0;1298.0;66.5;54.9;40.5;76.0
1760;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2021;1372.0;1370.0;68.2;56.9;42.9;1.0
1761;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2022;1341.0;1339.0;74.4;61.0;45.6;1.0
1762;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2023;1330.0;1329.0;78.1;63.3;48.7;2.0
1763;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met vaste arbeidsrelatie;2024;1308.0;;;;;
1764;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2013;284.0;276.0;31.2;30.0;28.6;7.0
1765;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2014;302.0;292.0;31.0;31.1;29.1;10.0
1766;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2015;303.0;297.0;31.5;30.9;28.5;7.0
1767;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2016;319.0;307.0;32.3;31.2;29.5;12.0
1768;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2017;332.0;315.0;31.7;30.8;29.9;17.0
1769;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2018;342.0;330.0;33.3;31.4;30.3;13.0
1770;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2019;303.0;287.0;36.8;33.8;31.9;16.0
1771;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2020;272.0;253.0;39.5;35.5;33.9;19.0
1772;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2021;247.0;245.0;42.6;38.7;38.6;2.0
1773;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2022;249.0;248.0;46.6;40.7;38.9;1.0
1774;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2023;247.0;246.0;47.1;40.7;41.7;1.0
1775;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer met flexibele arbeidsrelatie;2024;229.0;;;;;
1776;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2013;58.0;57.0;41.1;37.3;29.1;1.0
1777;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2014;56.0;55.0;47.7;43.6;31.2;1.0
1778;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2015;58.0;57.0;45.7;41.3;31.3;1.0
1779;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2016;69.0;67.0;44.9;41.3;32.7;2.0
1780;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2017;84.0;80.0;42.4;39.6;33.5;4.0
1781;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2018;101.0;97.0;42.2;38.2;32.7;4.0
1782;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2019;92.0;88.0;44.6;39.4;33.8;4.0
1783;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2020;92.0;85.0;47.6;41.4;35.5;7.0
1784;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2021;80.0;79.0;52.8;45.1;41.3;1.0
1785;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2022;92.0;92.0;58.2;49.3;42.1;0.0
1786;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2023;95.0;94.0;58.3;48.2;44.5;1.0
1787;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk, uitzicht op vast;2024;90.0;;;;;
1788;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2013;38.0;37.0;34.8;32.8;29.8;1.0
1789;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2014;42.0;40.0;36.0;36.0;31.4;2.0
1790;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2015;40.0;39.0;36.0;34.0;30.7;1.0
1791;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2016;36.0;35.0;37.3;35.4;31.2;1.0
1792;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2017;31.0;30.0;37.2;35.2;32.2;2.0
1793;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2018;30.0;29.0;37.7;35.8;32.9;1.0
1794;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2019;25.0;23.0;41.7;36.8;33.8;1.0
1795;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2020;24.0;23.0;50.5;43.6;36.5;1.0
1796;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2021;39.0;38.0;42.2;37.5;40.6;1.0
1797;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2022;40.0;40.0;47.4;42.1;38.9;0.0
1798;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2023;40.0;39.0;44.8;38.7;43.0;0.0
1799;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk >= 1 jaar;2024;38.0;;;;;
1800;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2013;28.0;27.0;26.7;28.2;24.5;1.0
1801;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2014;36.0;35.0;27.7;30.5;30.8;0.0
1802;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2015;29.0;28.0;26.3;28.1;27.2;1.0
1803;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2016;32.0;31.0;26.3;27.9;27.7;2.0
1804;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2017;40.0;38.0;26.9;27.5;27.7;2.0
1805;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2018;33.0;32.0;25.1;26.3;27.3;1.0
1806;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2019;29.0;27.0;28.5;29.2;28.9;1.0
1807;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2020;22.0;21.0;32.5;33.0;34.3;1.0
1808;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2021;21.0;20.0;29.5;31.3;33.3;0.0
1809;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2022;21.0;21.0;32.8;30.8;33.5;0.0
1810;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2023;21.0;21.0;31.6;30.5;36.6;0.0
1811;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer tijdelijk < 1 jaar;2024;16.0;;;;;
1812;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2013;111.0;108.0;28.0;26.8;30.8;3.0
1813;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2014;104.0;101.0;23.4;24.3;28.9;3.0
1814;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2015;101.0;98.0;23.9;25.1;28.3;3.0
1815;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2016;104.0;100.0;25.7;25.7;29.4;4.0
1816;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2017;104.0;99.0;25.0;25.3;28.9;5.0
1817;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2018;97.0;93.0;27.1;26.3;30.5;4.0
1818;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2019;83.0;78.0;33.3;31.8;34.3;5.0
1819;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2020;71.0;65.0;30.2;29.2;33.9;5.0
1820;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2021;50.0;50.0;33.5;34.7;39.8;0.0
1821;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2022;38.0;38.0;27.3;26.8;40.5;0.0
1822;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2023;38.0;38.0;28.3;29.2;41.1;0.0
1823;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Oproep/-invalkracht;2024;38.0;;;;;
1824;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2013;48.0;47.0;26.5;27.5;24.4;1.0
1825;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2014;64.0;62.0;27.5;28.4;25.2;2.0
1826;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2015;75.0;74.0;30.1;30.2;25.9;1.0
1827;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2016;78.0;75.0;30.0;29.1;26.5;3.0
1828;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2017;73.0;68.0;29.2;28.4;27.2;5.0
1829;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2018;81.0;79.0;31.2;29.3;27.2;2.0
1830;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2019;74.0;70.0;32.3;29.6;27.4;4.0
1831;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2020;64.0;59.0;36.4;31.9;30.5;5.0
1832;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2021;55.0;55.0;42.1;37.5;34.5;0.0
1833;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2022;55.0;55.0;46.3;39.5;35.1;0.0
1834;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2023;50.0;50.0;50.1;42.3;38.3;0.0
1835;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Uitzendkracht;2024;43.0;;;;;
1836;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2013;;;;;;
1837;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2014;;;;;;
1838;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2015;;;;;;
1839;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2016;;;;;;
1840;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2017;;;;;;
1841;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2018;;;;;;
1842;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2019;;;;;;
1843;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2020;;;;;;
1844;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2021;3.0;3.0;;;;0.0
1845;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2022;3.0;3.0;;;;0.0
1846;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2023;4.0;4.0;;;;0.0
1847;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Werknemer flex, contract onbekend;2024;4.0;;;;;
1848;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2013;380.0;369.0;40.6;39.8;32.5;11.0
1849;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2014;397.0;383.0;43.3;42.4;37.7;14.0
1850;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2015;412.0;400.0;41.8;41.3;34.3;11.0
1851;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2016;420.0;405.0;44.1;43.3;37.2;15.0
1852;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2017;417.0;394.0;45.0;45.4;39.0;23.0
1853;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2018;404.0;381.0;49.3;48.8;40.9;23.0
1854;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2019;409.0;386.0;50.1;49.6;49.8;23.0
1855;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2020;402.0;375.0;49.9;49.5;45.0;27.0
1856;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2021;401.0;400.0;59.0;58.4;49.2;1.0
1857;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2022;417.0;416.0;62.4;61.1;53.1;1.0
1858;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2023;398.0;396.0;65.8;64.0;55.5;2.0
1859;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige;2024;396.0;;;;;
1860;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2013;195.0;190.0;34.5;34.5;30.7;5.0
1861;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2014;208.0;200.0;37.2;37.6;34.0;8.0
1862;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2015;219.0;212.0;36.9;37.1;33.2;8.0
1863;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2016;224.0;216.0;39.7;39.8;34.9;8.0
1864;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2017;226.0;215.0;40.2;40.9;36.9;12.0
1865;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2018;232.0;218.0;43.7;44.1;39.1;14.0
1866;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2019;233.0;221.0;44.3;44.3;41.1;13.0
1867;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2020;227.0;212.0;45.8;46.2;42.3;15.0
1868;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2021;225.0;225.0;52.7;52.8;46.7;0.0
1869;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2022;253.0;252.0;56.7;56.3;48.5;1.0
1870;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2023;251.0;249.0;58.9;57.9;52.3;2.0
1871;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-eigen arbeid;2024;247.0;;;;;
1872;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2013;65.0;62.0;25.3;25.9;28.3;3.0
1873;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2014;65.0;63.0;26.5;26.7;30.1;2.0
1874;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2015;71.0;69.0;26.2;26.5;28.7;1.0
1875;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2016;72.0;69.0;32.4;31.2;34.5;2.0
1876;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2017;71.0;67.0;31.6;31.2;32.7;4.0
1877;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2018;59.0;56.0;36.7;36.6;35.7;3.0
1878;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2019;61.0;57.0;38.2;38.0;39.4;4.0
1879;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2020;57.0;53.0;35.3;35.9;38.9;3.0
1880;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2021;52.0;51.0;37.4;37.4;41.1;1.0
1881;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2022;46.0;46.0;46.5;45.7;50.9;0.0
1882;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2023;40.0;40.0;53.1;51.3;50.4;0.0
1883;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zzp-producten;2024;45.0;;;;;
1884;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2013;12.0;11.0;;;;1.0
1885;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2014;10.0;10.0;;;;0.0
1886;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2015;13.0;13.0;;;;0.0
1887;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2016;9.0;9.0;;;;0.0
1888;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2017;8.0;7.0;;;;0.0
1889;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2018;7.0;7.0;;;;0.0
1890;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2019;7.0;6.0;;;;0.0
1891;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2020;8.0;8.0;;;;0.0
1892;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2021;8.0;8.0;;;;0.0
1893;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2022;5.0;5.0;;;;0.0
1894;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2023;5.0;5.0;;;;0.0
1895;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Meewerkend gezinslid;2024;4.0;;;;;
1896;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2013;109.0;107.0;62.0;58.9;37.9;3.0
1897;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2014;114.0;110.0;66.0;62.0;48.8;4.0
1898;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2015;108.0;106.0;64.4;61.6;41.1;3.0
1899;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2016;115.0;111.0;61.5;59.1;44.0;4.0
1900;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2017;112.0;105.0;64.5;65.1;47.1;7.0
1901;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2018;106.0;101.0;70.5;67.7;47.9;5.0
1902;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2019;108.0;103.0;70.7;68.7;74.5;6.0
1903;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2020;110.0;103.0;67.4;65.1;54.0;8.0
1904;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2021;116.0;116.0;82.9;80.5;57.8;0.0
1905;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2022;113.0;112.0;83.0;79.3;64.3;0.0
1906;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2023;102.0;101.0;89.1;85.4;65.3;0.0
1907;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige met personeel;2024;100.0;;;;;
1908;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2013;259.0;252.0;32.3;32.4;30.1;8.0
1909;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2014;273.0;263.0;34.6;35.0;33.1;10.0
1910;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2015;290.0;281.0;34.3;34.5;32.1;9.0
1911;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2016;295.0;285.0;37.9;37.7;34.8;10.0
1912;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2017;297.0;282.0;38.2;38.6;35.9;15.0
1913;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2018;291.0;273.0;42.3;42.6;38.4;18.0
1914;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2019;294.0;277.0;43.0;43.0;40.8;17.0
1915;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2020;283.0;265.0;43.7;44.1;41.6;19.0
1916;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2021;277.0;276.0;49.8;50.0;45.7;1.0
1917;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2022;299.0;298.0;55.2;54.6;48.9;1.0
1918;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2023;291.0;290.0;58.1;56.9;52.0;2.0
1919;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 55 jaar;Zelfstandige zonder personeel (zzp);2024;292.0;;;;;
1920;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2013;3466.0;3385.0;47.9;43.2;32.9;81.0
1921;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2014;3505.0;3405.0;48.5;43.9;34.6;100.0
1922;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2015;3577.0;3490.0;48.6;44.7;34.6;86.0
1923;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2016;3666.0;3548.0;49.5;45.4;35.8;118.0
1924;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2017;3763.0;3579.0;50.1;46.2;36.9;185.0
1925;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2018;3858.0;3686.0;51.7;47.1;37.1;172.0
1926;Totaal mannen en vrouwen;Totaal;Leeftijd: 45 tot 75 jaar;Totaal;2019;3949.0;3775.0;53.9;48.7;40.6;174.0
