ID;AlleLeeftijden;Geslacht;RegioS2009;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
8435;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2013;54224;48753;3127;1269;1858;2344;1183;1161;118
8436;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2014;54312;48651;3191;1316;1875;2470;1222;1248;118
8437;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2015;54301;48507;3209;1321;1888;2585;1257;1328;118
8438;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2016;54371;48398;3248;1329;1919;2725;1311;1414;118
8439;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2017;54377;48233;3292;1335;1957;2852;1356;1496;118
8440;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2018;54261;47972;3300;1331;1969;2989;1428;1561;118
8441;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2019;54259;47815;3344;1348;1996;3100;1471;1629;118
8442;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2020;54306;47697;3382;1359;2023;3227;1531;1696;118
8443;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2021;54301;47507;3430;1363;2067;3364;1607;1757;118
8444;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2022;54304;47331;3445;1365;2080;3528;1686;1842;118
8445;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2023;54274;47136;3484;1394;2090;3654;1729;1925;118
8446;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2024;54305;47047;3526;1422;2104;3732;1767;1965;118
8447;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2025;54316;46843;3584;1464;2120;3889;1856;2033;118
8448;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2026;54242;46618;3616;1477;2139;4008;1922;2086;118
8449;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2027;54294;46501;3649;1510;2139;4144;1975;2169;118
8450;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2028;54320;46351;3690;1518;2172;4279;2018;2261;118
8451;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2029;54289;46139;3755;1546;2209;4395;2067;2328;118
8452;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2030;54303;45996;3797;1554;2243;4510;2085;2425;118
8453;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2031;54357;45831;3866;1580;2286;4660;2136;2524;118
8454;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2032;54304;45677;3864;1578;2286;4763;2169;2594;118
8455;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2033;54247;45471;3921;1604;2317;4855;2225;2630;118
8456;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2034;54224;45321;3974;1606;2368;4929;2237;2692;118
8457;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2035;54207;45181;4016;1639;2377;5010;2244;2766;118
8458;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2036;54168;45051;4013;1633;2380;5104;2289;2815;118
8459;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2037;54137;44875;4045;1639;2406;5217;2335;2882;118
8460;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2038;54118;44753;4059;1649;2410;5306;2378;2928;118
8461;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2039;54145;44652;4087;1664;2423;5406;2425;2981;118
8462;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2040;54091;44483;4101;1673;2428;5507;2477;3030;118
8463;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2010;34758;28762;2411;997;1414;3585;2076;1509;18
8464;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2011;34888;28855;2414;1008;1406;3619;2100;1519;18
8465;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2012;34941;28895;2425;1008;1417;3621;2115;1506;18
8466;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2013;35033;28966;2407;989;1418;3660;2133;1527;18
8467;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2014;35010;28948;2385;950;1435;3677;2151;1526;18
8468;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2015;35064;29002;2369;932;1437;3693;2161;1532;18
8469;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2016;35210;29152;2385;934;1451;3673;2156;1517;18
8470;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2017;35292;29217;2414;941;1473;3661;2181;1480;18
8471;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2018;35358;29265;2408;934;1474;3685;2198;1487;18
8472;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2019;35388;29219;2429;951;1478;3740;2222;1518;18
8473;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2020;35435;29214;2444;962;1482;3777;2256;1521;18
8474;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2021;35533;29273;2462;960;1502;3798;2254;1544;18
8475;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2022;35636;29330;2480;969;1511;3826;2269;1557;18
8476;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2023;35702;29353;2489;968;1521;3860;2297;1563;18
8477;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2024;35726;29355;2507;966;1541;3864;2296;1568;18
8478;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2025;35786;29354;2509;957;1552;3923;2315;1608;18
8479;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2026;35866;29387;2493;963;1530;3986;2345;1641;18
8480;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2027;35981;29445;2512;961;1551;4024;2354;1670;18
8481;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2028;36034;29443;2520;942;1578;4071;2376;1695;18
8482;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2029;36109;29489;2517;938;1579;4103;2396;1707;18
8483;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2030;36150;29512;2484;904;1580;4154;2418;1736;18
8484;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2031;36197;29542;2499;895;1604;4156;2407;1749;18
8485;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2032;36265;29572;2499;877;1622;4194;2434;1760;18
8486;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2033;36310;29588;2485;863;1622;4237;2436;1801;18
8487;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2034;36324;29567;2458;850;1608;4299;2470;1829;18
8488;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2035;36381;29558;2472;837;1635;4351;2491;1860;18
8489;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2036;36460;29557;2518;877;1641;4385;2513;1872;18
8490;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2037;36507;29514;2526;892;1634;4467;2538;1929;18
8491;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2038;36484;29426;2543;890;1653;4515;2544;1971;18
8492;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2039;36407;29309;2574;901;1673;4524;2516;2008;18
8493;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2040;36337;29226;2579;898;1681;4532;2523;2009;18
8494;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2010;69277;55114;5706;2335;3371;8457;4703;3754;405
8495;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2011;69383;55234;5801;2382;3419;8348;4697;3651;405
8496;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2012;69549;55292;5882;2422;3460;8375;4773;3602;405
8497;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2013;70000;55631;5994;2473;3521;8375;4799;3576;405
8498;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2014;70256;55821;6054;2507;3547;8381;4835;3546;405
8499;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2015;70614;56027;6144;2535;3609;8443;4906;3537;405
8500;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2016;71072;56315;6246;2558;3688;8511;5002;3509;405
8501;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2017;71587;56635;6396;2582;3814;8556;5049;3507;405
8502;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2018;72009;56885;6503;2626;3877;8621;5106;3515;405
8503;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2019;72398;57042;6635;2714;3921;8721;5166;3555;405
8504;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2020;72792;57300;6732;2740;3992;8760;5200;3560;405
8505;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2021;73287;57593;6842;2770;4072;8852;5273;3579;405
8506;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2022;73454;57624;6897;2804;4093;8933;5317;3616;405
8507;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2023;73969;57882;6997;2813;4184;9090;5441;3649;405
8508;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2024;74299;58005;7107;2858;4249;9187;5484;3703;405
8509;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2025;74467;57994;7201;2916;4285;9272;5509;3763;405
8510;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2026;74763;58145;7289;2964;4325;9329;5552;3777;405
8511;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2027;75172;58366;7402;3018;4384;9404;5620;3784;405
8512;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2028;75389;58413;7470;3067;4403;9506;5672;3834;405
8513;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2029;75564;58405;7523;3092;4431;9636;5757;3879;405
8514;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2030;75642;58393;7569;3091;4478;9680;5784;3896;405
8515;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2031;75751;58412;7606;3089;4517;9733;5789;3944;405
8516;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2032;75763;58313;7649;3098;4551;9801;5826;3975;405
8517;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2033;75719;58216;7692;3109;4583;9811;5841;3970;405
8518;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2034;75550;57965;7715;3108;4607;9870;5904;3966;405
8519;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2035;75306;57709;7732;3102;4630;9865;5910;3955;405
8520;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2036;75006;57378;7730;3101;4629;9898;5915;3983;405
8521;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2037;74592;56999;7721;3109;4612;9872;5867;4005;405
8522;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2038;74136;56572;7696;3093;4603;9868;5855;4013;405
8523;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2039;73570;56080;7690;3106;4584;9800;5773;4027;405
8524;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2040;73097;55603;7665;3105;4560;9829;5774;4055;405
8525;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2010;29040;26449;1747;673;1074;844;508;336;1507
8526;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2011;29002;26301;1768;695;1073;933;554;379;1507
8527;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2012;28840;26100;1764;694;1070;976;579;397;1507
8528;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2013;28711;25890;1765;696;1069;1056;614;442;1507
8529;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2014;28607;25651;1809;731;1078;1147;676;471;1507
8530;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2015;28508;25452;1821;734;1087;1235;718;517;1507
8531;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2016;28425;25286;1827;747;1080;1312;757;555;1507
8532;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2017;28357;25140;1832;750;1082;1385;795;590;1507
8533;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2018;28331;25040;1839;763;1076;1452;833;619;1507
8534;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2019;28289;24897;1836;761;1075;1556;881;675;1507
8535;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2020;28295;24799;1851;773;1078;1645;936;709;1507
8536;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2021;28290;24654;1878;793;1085;1758;997;761;1507
8537;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2022;28270;24518;1893;804;1089;1859;1040;819;1507
8538;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2023;28182;24358;1901;815;1086;1923;1068;855;1507
8539;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2024;28205;24279;1927;849;1078;1999;1098;901;1507
8540;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2025;28220;24170;1948;859;1089;2102;1152;950;1507
8541;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2026;28257;24090;1962;888;1074;2205;1217;988;1507
8542;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2027;28282;24048;1952;881;1071;2282;1255;1027;1507
8543;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2028;28298;23977;1959;893;1066;2362;1284;1078;1507
8544;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2029;28336;23938;1987;907;1080;2411;1304;1107;1507
8545;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2030;28380;23859;2006;914;1092;2515;1363;1152;1507
8546;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2031;28395;23804;2010;913;1097;2581;1396;1185;1507
8547;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2032;28421;23749;2024;925;1099;2648;1434;1214;1507
8548;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2033;28436;23653;2030;927;1103;2753;1493;1260;1507
8549;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2034;28459;23594;2039;930;1109;2826;1541;1285;1507
8550;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2035;28441;23498;2045;929;1116;2898;1573;1325;1507
8551;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2036;28422;23382;2045;943;1102;2995;1624;1371;1507
8552;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2037;28356;23251;2042;954;1088;3063;1664;1399;1507
8553;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2038;28280;23122;2037;965;1072;3121;1692;1429;1507
8554;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2039;28226;23009;2025;955;1070;3192;1730;1462;1507
8555;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2040;28235;22931;2045;963;1082;3259;1761;1498;1507
8556;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2010;47601;41263;3313;1023;2290;3025;1603;1422;321
8557;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2011;47799;41362;3353;1061;2292;3084;1637;1447;321
8558;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2012;48075;41523;3377;1079;2298;3175;1678;1497;321
8559;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2013;48098;41466;3419;1104;2315;3213;1704;1509;321
8560;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2014;48087;41375;3439;1130;2309;3273;1751;1522;321
8561;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2015;48009;41276;3409;1114;2295;3324;1779;1545;321
8562;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2016;48050;41228;3455;1130;2325;3367;1822;1545;321
8563;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2017;48130;41213;3490;1154;2336;3427;1870;1557;321
8564;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2018;48196;41182;3524;1165;2359;3490;1921;1569;321
8565;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2019;48316;41208;3528;1150;2378;3580;1973;1607;321
8566;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2020;48467;41268;3569;1176;2393;3630;2022;1608;321
8567;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2021;48685;41378;3601;1190;2411;3706;2068;1638;321
8568;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2022;48704;41325;3614;1176;2438;3765;2109;1656;321
8569;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2023;48965;41433;3684;1229;2455;3848;2151;1697;321
8570;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2024;49117;41516;3710;1222;2488;3891;2180;1711;321
8571;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2025;49240;41527;3733;1202;2531;3980;2231;1749;321
8572;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2026;49360;41494;3735;1191;2544;4131;2300;1831;321
8573;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2027;49448;41519;3745;1203;2542;4184;2336;1848;321
8574;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2028;49708;41654;3790;1231;2559;4264;2361;1903;321
8575;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2029;49750;41622;3795;1215;2580;4333;2401;1932;321
8576;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2030;50003;41754;3840;1248;2592;4409;2410;1999;321
8577;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2031;50045;41706;3856;1247;2609;4483;2424;2059;321
8578;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2032;50338;41949;3846;1229;2617;4543;2451;2092;321
8579;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2033;50725;42168;3902;1218;2684;4655;2516;2139;321
8580;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2034;51083;42372;3956;1225;2731;4755;2578;2177;321
8581;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2035;51453;42572;4028;1238;2790;4853;2599;2254;321
8582;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2036;51900;42875;4086;1254;2832;4939;2619;2320;321
8583;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2037;52458;43276;4139;1251;2888;5043;2676;2367;321
8584;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2038;52862;43562;4183;1229;2954;5117;2693;2424;321
8585;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2039;53292;43852;4265;1252;3013;5175;2742;2433;321
8586;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2040;53686;44068;4358;1271;3087;5260;2781;2479;321
8587;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2010;41605;33891;4114;1497;2617;3600;1974;1626;406
8588;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2011;41390;33711;4110;1488;2622;3569;1973;1596;406
8589;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2012;41042;33439;4064;1444;2620;3539;1974;1565;406
8590;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2013;40852;33246;4051;1422;2629;3555;1996;1559;406
8591;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2014;40646;33065;4018;1406;2612;3563;2011;1552;406
8592;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2015;40337;32803;3947;1356;2591;3587;2037;1550;406
8593;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2016;40227;32721;3924;1330;2594;3582;2050;1532;406
8594;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2017;40028;32530;3901;1294;2607;3597;2080;1517;406
8595;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2018;39807;32306;3858;1270;2588;3643;2121;1522;406
8596;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2019;39714;32208;3817;1232;2585;3689;2153;1536;406
8597;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2020;39633;32070;3856;1263;2593;3707;2171;1536;406
8598;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2021;39580;31990;3850;1252;2598;3740;2181;1559;406
8599;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2022;39469;31906;3797;1225;2572;3766;2206;1560;406
8600;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2023;39435;31843;3767;1190;2577;3825;2217;1608;406
8601;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2024;39431;31756;3789;1187;2602;3886;2246;1640;406
8602;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2025;39404;31651;3800;1184;2616;3953;2276;1677;406
8603;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2026;39316;31511;3776;1157;2619;4029;2290;1739;406
8604;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2027;39330;31523;3742;1115;2627;4065;2320;1745;406
8605;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2028;39299;31473;3723;1101;2622;4103;2341;1762;406
8606;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2029;39317;31446;3738;1096;2642;4133;2355;1778;406
8607;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2030;39430;31462;3780;1105;2675;4188;2352;1836;406
8608;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2031;39488;31397;3797;1112;2685;4294;2375;1919;406
8609;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2032;39526;31419;3792;1103;2689;4315;2383;1932;406
8610;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2033;39583;31420;3777;1082;2695;4386;2405;1981;406
