ID;Geslacht;Leeftijd;BeroepenInZorgEnWelzijn;Zorgaanbieders;Perioden;Banen_1;Arbeidsvolume_2;Zelfstandigen_3;WerkzamePersonen_4;JaarloonInclusiefBijzondereBeloning_5;JaarloonExclusiefBijzondereBeloning_6;BrutoLoonSocialeVerzekeringen_7
1324;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2020;0.0;0.0;0.0;0.0;;;
1325;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2021;0.0;0.0;0.0;0.0;;;
1326;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2009;0.0;0.0;0.0;0.0;;;
1327;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2010;0.0;0.0;0.0;0.0;;;
1328;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2011;0.0;0.0;0.0;0.0;;;
1329;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2012;0.0;0.0;0.0;0.0;;;
1330;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2013;0.0;0.0;0.0;0.0;;;
1331;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2014;0.0;0.0;0.0;0.0;;;
1332;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2015;0.0;0.0;0.0;0.0;;;
1333;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2016;0.0;0.0;0.0;0.0;;;
1334;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2017;0.0;0.0;0.0;0.0;;;
1335;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2018;0.0;0.0;0.0;0.0;;;
1336;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2019;0.0;0.0;0.0;0.0;;;
1337;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2020;0.0;0.0;0.0;0.0;;;
1338;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Paramedische praktijken;2021;0.0;0.0;0.0;0.0;;;
1339;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2009;0.0;0.0;0.0;0.0;;;
1340;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2010;0.0;0.0;0.0;0.0;;;
1341;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2011;0.0;0.0;0.0;0.0;;;
1342;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2012;0.0;0.0;0.0;0.0;;;
1343;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2013;0.0;0.0;0.0;0.0;;;
1344;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2014;0.0;0.0;0.0;0.0;;;
1345;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2015;0.0;0.0;0.0;0.0;;;
1346;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2016;0.0;0.0;0.0;0.0;;;
1347;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2017;0.0;0.0;0.0;0.0;;;
1348;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2018;0.0;0.0;0.0;0.0;;;
1349;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2019;0.0;0.0;0.0;0.0;;;
1350;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2020;0.0;0.0;0.0;0.0;;;
1351;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2021;0.0;0.0;0.0;0.0;;;
1352;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2009;0.0;0.0;0.0;0.0;;;
1353;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2010;0.0;0.0;0.0;0.0;;;
1354;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2011;0.0;0.0;0.0;0.0;;;
1355;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2012;0.0;0.0;0.0;0.0;;;
1356;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2013;0.0;0.0;0.0;0.0;;;
1357;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2014;0.0;0.0;0.0;0.0;;;
1358;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2015;0.0;0.0;0.0;0.0;;;
1359;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2016;0.0;0.0;0.0;0.0;;;
1360;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2017;0.0;0.0;0.0;0.0;;;
1361;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2018;0.0;0.0;0.0;0.0;;;
1362;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2019;0.0;0.0;0.0;0.0;;;
1363;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2020;0.0;0.0;0.0;0.0;;;
1364;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2021;0.0;0.0;0.0;0.0;;;
1365;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2009;0.0;0.0;0.0;0.0;;;
1366;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2010;0.0;0.0;0.0;0.0;;;
1367;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2011;0.0;0.0;0.0;0.0;;;
1368;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2012;0.0;0.0;0.0;0.0;;;
1369;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2013;0.0;0.0;0.0;0.0;;;
1370;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2014;0.0;0.0;0.0;0.0;;;
1371;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2015;0.0;0.0;0.0;0.0;;;
1372;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2016;0.0;0.0;0.0;0.0;;;
1373;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2017;0.0;0.0;0.0;0.0;;;
1374;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2018;0.0;0.0;0.0;0.0;;;
1375;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2019;0.0;0.0;0.0;0.0;;;
1376;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2020;0.0;0.0;0.0;0.0;;;
1377;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;GLZ: Totaal overige aanbieders;2021;0.0;0.0;0.0;0.0;;;
1378;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2009;0.0;0.0;0.0;0.0;;;
1379;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2010;0.0;0.0;0.0;0.0;;;
1380;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2011;0.0;0.0;0.0;0.0;;;
1381;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2012;0.0;0.0;0.0;0.0;;;
1382;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2013;0.0;0.0;0.0;0.0;;;
1383;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2014;0.0;0.0;0.0;0.0;;;
1384;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2015;0.0;0.0;0.0;0.0;;;
1385;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2016;0.0;0.0;0.0;0.0;;;
1386;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2017;0.0;0.0;0.0;0.0;;;
1387;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2018;0.0;0.0;0.0;0.0;;;
1388;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2019;0.0;0.0;0.0;0.0;;;
1389;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2020;0.0;0.0;0.0;0.0;;;
1390;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Totaal aanbieders WJK;2021;0.0;0.0;0.0;0.0;;;
1391;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2009;0.0;0.0;0.0;0.0;;;
1392;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2010;0.0;0.0;0.0;0.0;;;
1393;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2011;0.0;0.0;0.0;0.0;;;
1394;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2012;0.0;0.0;0.0;0.0;;;
1395;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2013;0.0;0.0;0.0;0.0;;;
1396;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2014;0.0;0.0;0.0;0.0;;;
1397;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2015;0.0;0.0;0.0;0.0;;;
1398;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2016;0.0;0.0;0.0;0.0;;;
1399;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2017;0.0;0.0;0.0;0.0;;;
1400;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2018;0.0;0.0;0.0;0.0;;;
1401;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2019;0.0;0.0;0.0;0.0;;;
1402;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2020;0.0;0.0;0.0;0.0;;;
1403;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders kinderopvang;2021;0.0;0.0;0.0;0.0;;;
1404;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2009;0.0;0.0;0.0;0.0;;;
1405;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2010;0.0;0.0;0.0;0.0;;;
1406;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2011;0.0;0.0;0.0;0.0;;;
1407;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2012;0.0;0.0;0.0;0.0;;;
1408;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2013;0.0;0.0;0.0;0.0;;;
1409;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2014;0.0;0.0;0.0;0.0;;;
1410;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2015;0.0;0.0;0.0;0.0;;;
1411;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2016;0.0;0.0;0.0;0.0;;;
1412;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2017;0.0;0.0;0.0;0.0;;;
1413;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2018;0.0;0.0;0.0;0.0;;;
1414;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2019;0.0;0.0;0.0;0.0;;;
1415;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2020;0.0;0.0;0.0;0.0;;;
1416;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders jeugdzorg;2021;0.0;0.0;0.0;0.0;;;
1417;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2009;0.0;0.0;0.0;0.0;;;
1418;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2010;0.0;0.0;0.0;0.0;;;
1419;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2011;0.0;0.0;0.0;0.0;;;
1420;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2012;0.0;0.0;0.0;0.0;;;
1421;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2013;0.0;0.0;0.0;0.0;;;
1422;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2014;0.0;0.0;0.0;0.0;;;
1423;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2015;0.0;0.0;0.0;0.0;;;
1424;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2016;0.0;0.0;0.0;0.0;;;
1425;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2017;0.0;0.0;0.0;0.0;;;
1426;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2018;0.0;0.0;0.0;0.0;;;
1427;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2019;0.0;0.0;0.0;0.0;;;
1428;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2020;0.0;0.0;0.0;0.0;;;
1429;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;WJK: Aanbieders opvang en sociaal werk;2021;0.0;0.0;0.0;0.0;;;
1430;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2009;0.0;0.0;0.0;0.0;;;
1431;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2010;0.0;0.0;0.0;0.0;;;
1432;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2011;0.0;0.0;0.0;0.0;;;
1433;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2012;0.0;0.0;0.0;0.0;;;
1434;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2013;0.0;0.0;0.0;0.0;;;
1435;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2014;0.0;0.0;0.0;0.0;;;
1436;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2015;0.0;0.0;0.0;0.0;;;
1437;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2016;0.0;0.0;0.0;0.0;;;
1438;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2017;0.0;0.0;0.0;0.0;;;
1439;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2018;0.0;0.0;0.0;0.0;;;
1440;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2019;0.0;0.0;0.0;0.0;;;
1441;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2020;0.0;0.0;0.0;0.0;;;
1442;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Beleids- en beheerorganisaties;2021;0.0;0.0;0.0;0.0;;;
1443;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2009;0.0;0.0;0.0;0.0;;;
1444;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2010;0.0;0.0;0.0;0.0;;;
1445;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2011;0.0;0.0;0.0;0.0;;;
1446;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2012;0.0;0.0;0.0;0.0;;;
1447;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2013;0.0;0.0;0.0;0.0;;;
1448;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2014;0.0;0.0;0.0;0.0;;;
1449;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2015;0.0;0.0;0.0;0.0;;;
1450;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2016;0.0;0.0;0.0;0.0;;;
1451;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2017;0.0;0.0;0.0;0.0;;;
1452;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2018;0.0;0.0;0.0;0.0;;;
1453;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2019;0.0;0.0;0.0;0.0;;;
1454;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2020;0.0;0.0;0.0;0.0;;;
1455;Totaal mannen en vrouwen;Jonger dan 25 jaar;Artsen en tandartsen;Medisch geschoolden, overig;2021;0.0;0.0;0.0;0.0;;;
1456;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2009;10.4;8.0;0.1;9.6;30.0;25.3;25.1
1457;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2010;10.9;8.3;0.1;9.9;31.1;26.0;25.9
1458;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2011;11.1;8.4;0.1;10.0;31.9;26.5;26.4
1459;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2012;11.2;8.4;0.2;10.0;32.4;27.1;26.9
1460;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2013;11.2;8.3;0.2;10.0;33.4;28.0;27.6
1461;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2014;11.3;8.2;0.2;10.0;33.5;28.1;27.7
1462;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2015;11.8;8.5;0.2;10.4;33.4;27.9;27.7
1463;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2016;12.1;8.8;0.2;10.9;33.8;28.1;28.0
1464;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2017;13.9;9.9;0.2;12.4;34.4;28.3;28.4
1465;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2018;15.1;10.8;0.2;13.5;35.7;29.6;29.4
1466;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2019;15.9;11.5;0.3;14.4;37.1;30.8;30.5
1467;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2020;16.8;12.3;0.4;15.3;39.4;32.3;32.3
1468;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;Totaal aanbieders zorg en welzijn;2021;17.8;13.0;0.4;15.9;40.6;33.5;33.2
1469;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2009;10.0;7.8;0.0;9.3;30.1;25.4;25.1
1470;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2010;10.6;8.1;0.0;9.7;31.2;26.0;25.8
1471;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2011;10.8;8.2;0.0;9.8;31.9;26.5;26.4
1472;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2012;10.9;8.2;0.0;9.8;32.5;27.1;26.9
1473;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2013;10.9;8.2;0.0;9.8;33.4;28.1;27.6
1474;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2014;11.0;8.1;0.0;9.8;33.5;28.1;27.7
1475;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2015;11.5;8.3;0.0;10.2;33.4;27.9;27.7
1476;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2016;11.9;8.6;0.0;10.6;33.8;28.1;28.0
1477;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2017;13.6;9.7;0.0;12.2;34.4;28.3;28.3
1478;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2018;14.7;10.6;0.1;13.2;35.6;29.6;29.4
1479;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2019;15.5;11.2;0.1;14.0;37.1;30.8;30.5
1480;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2020;16.4;12.1;0.2;14.8;39.3;32.3;32.2
1481;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Totaal aanb. geneesk., langd. Zorg;2021;17.1;12.6;0.1;15.3;40.5;33.5;33.0
1482;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2009;5.9;5.1;0.0;5.9;30.4;25.5;25.4
1483;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2010;6.3;5.4;0.0;6.2;31.6;26.1;26.1
1484;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2011;6.3;5.3;0.0;6.1;32.6;26.7;26.8
1485;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2012;6.0;5.2;0.0;5.6;33.1;27.3;27.2
1486;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2013;5.5;4.7;0.0;5.1;34.5;28.6;28.2
1487;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2014;5.1;4.2;0.0;4.7;34.5;28.5;28.3
1488;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2015;5.1;4.2;0.0;4.9;34.1;28.2;28.2
1489;Totaal mannen en vrouwen;Jonger dan 25 jaar;Verpleegkundige;GLZ: Aanb. medisch-specialistische zorg;2016;5.5;4.5;0.0;5.4;34.3;28.4;28.4
